index,original,zero_shot_translation,annotation
62,"А еще мы в этот раз публикуем первую часть довольно подробного гида по творчеству Альфреда Хичкока, и вот тут уж точно не нужно ничего специально рекламировать, и ежу понятно, что автор «Подозрения» и «Веревки» - это наше Татьяна Алешичева, Борис Глейзеров, Анна Головня, Ник Де Семлин, Дэн Джолин, Тамара Дондурей, Николай Караев, Денис Корсаков, Мария Кувшинова, Иван Куликов, Уилл Лоуренс, Сергей Мезенов, Сергей Натапов, Иан Нейтан, Ким Ньюмэн, Заира Озова, Нев Пирс, Алексей Простяков, Серафима Скибюк, Адам Смит, Мур Соболева, Василий Степанов, Александр Стрелков, Олли Ричардс, Олег Тищенков, Алена Логунова, Крис Хьюитт, Ольга Шакина лондинку-цэрэушницу Эвелин Солт, несмотря на блестящий послужной список, заподозрили в шпионаже в пользу русских и решили во что бы то ни стало изловить.","Here's the translation of the provided text:

""Additionally, this time we are publishing the first part of a rather detailed guide on the works of Alfred Hitchcock, and there is certainly no need for any special promotion here. It's obvious to everyone that the author of 'Suspicion' and 'Rope' is our Tatiana Aleshicheva, Boris Gleizerov, Anna Golovnya, Nick De Semlyen, Dan Jolin, Tamara Dondurey, Nikolai Karaev, Denis Korsakov, Maria Kuvshinova, Ivan Kulikov, Will Lawrence, Sergey Mezenov, Sergey Natapov, Ian Nathan, Kim Newman, Zaira Ozova, Nev Pierce, Alexey Prostyakov, Serafima Skibyuk, Adam Smith, Mur Soboleva, Vasily Stepanov, Alexander Strelkov, Olly Richards, Oleg Tishchenkov, Alena Logunova, Chris Hewitt, Olga Shakina. Despite her brilliant track record, Evelyn Salt, a London-based CIA agent, was suspected of espionage in favor of the Russians and they decided to catch her at all costs.""","MQM annotations:
Accuracy Errors
[Critical]: [mistranslation] - The phrase ""автор «Подозрения» и «Веревки» - это наше"" is mistranslated. It should refer to Alfred Hitchcock as the author of 'Suspicion' and 'Rope,' not the list of names that follow.
[Major]: [addition] - The translation incorrectly adds ""London-based"" to describe Evelyn Salt, which is not present in the source text.
[Minor]: [omission] - The phrase ""и вот тут уж точно не нужно ничего специально рекламировать, и ежу понятно"" is not fully captured in the translation, which affects the nuance of the statement.

Fluency Errors
[Critical]: [grammar] - None
[Major]: [punctuation] - The translation uses a period before ""Despite her brilliant track record,"" which disrupts the flow of the sentence. A comma would be more appropriate.
[Minor]: [awkward] - The phrase ""and there is certainly no need for any special promotion here"" is slightly awkward and could be more naturally phrased as ""and certainly doesn't need any special promotion.""

Locale Convention Errors
[Critical]: [name format] - None
[Major]: [name format] - The translation does not maintain the original format of the names, which might be confusing for readers unfamiliar with Russian naming conventions.
[Minor]: [date] - None

Style Errors
[Critical]: [awkward] - None
[Major]: [awkward] - None
[Minor]: [awkward] - The translation could be smoother in some parts, such as ""It's obvious to everyone,"" which could be more naturally expressed.

Terminology Errors
[Critical]: [inappropriate for context] - None
[Major]: [inappropriate for context] - None
[Minor]: [inconsistent use] - None

Non-Translation Errors
[Critical]: [non-translation] - None
[Major]: [non-translation] - None
[Minor]: [non-translation] - None

Other Errors
[Critical]: [other] - None
[Major]: [other] - None
[Minor]: [other] - None

No-error
[Critical]: None
[Major]: None
[Minor]: None"
63,"Загнанная в угол, она перекрасится в привычный нам черный и сама отправится искать правду.","Cornered, she will dye her hair the familiar black and set out to find the truth herself.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: [mistranslation] - The phrase ""перекрасится в привычный нам черный"" is mistranslated. It should convey that she will ""recolor herself"" or ""change into"" the familiar black, not specifically ""dye her hair.""
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
66,Примерно так красота и должна спасать мир.,Something like this is how beauty should save the world.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: mistranslation - The phrase ""Примерно так"" is translated as ""Something like this,"" which is slightly awkward and could be more accurately translated as ""This is roughly how"" or ""This is approximately how"" to better capture the intended meaning.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The translation ""Something like this is how beauty should save the world"" is slightly awkward in English. A more natural phrasing might be ""This is roughly how beauty should save the world.""

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The sentence structure could be improved for better readability and flow.

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
67,"Вот он, родной, взорвавший и починивший мир «Пятым элементом» и сделавший Миллу Йовович самой прекрасной женщиной во вселенной.","Here he is, the one who blew up and fixed the world with ""The Fifth Element"" and made Milla Jovovich the most beautiful woman in the universe.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The phrase ""родной"" is translated as ""the one"" which does not capture the nuance of ""родной"" meaning ""dear"" or ""familiar.""
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence could benefit from a comma after ""Here he is"" to improve readability.

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The phrase ""blew up and fixed the world"" is somewhat awkward and could be rephrased for smoother flow.

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
70,Что делал Бессон 13 лет между «Элементом...» и «Аделью...» вспоминать не хочется.,"What Besson did during the 13 years between ""The Fifth Element"" and ""Adèle..."" is something I don't want to remember.","MQM annotations:
Accuracy Errors
[Critical]: [error/error_subcategory] - None
[Major]: [mistranslation] - The source text implies a reluctance to recall what Besson did, but the translation adds a personal perspective with ""is something I don't want to remember,"" which is not present in the source.
[Minor]: [addition] - The translation adds ""The Fifth Element"" which is not explicitly mentioned in the source text.

Fluency Errors
[Critical]: [error/error_subcategory] - None
[Major]: [error/error_subcategory] - None
[Minor]: [punctuation] - The ellipsis in the translation is inconsistent with the source, which uses ellipses to indicate omitted parts of the titles.

Locale Convention Errors
[Critical]: [error/error_subcategory] - None
[Major]: [error/error_subcategory] - None
[Minor]: [error/error_subcategory] - None

Style Errors
[Critical]: [error/error_subcategory] - None
[Major]: [error/error_subcategory] - None
[Minor]: [awkward] - The phrase ""is something I don't want to remember"" could be more naturally expressed as ""I don't want to recall.""

Terminology Errors
[Critical]: [error/error_subcategory] - None
[Major]: [error/error_subcategory] - None
[Minor]: [error/error_subcategory] - None"
71,"Он, мягко говоря, без дела не сидел, но вся эта сценарно-продюсерская суета и редкие, вымученные режиссерские выступления забудутся.","He, to put it mildly, was not idle, but all this scriptwriting and producing hustle and the rare, strained directorial appearances will be forgotten.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
72,А вот «Адель...» — едва ли.,"But ""Adele..."" — hardly.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
73,"Когда смотришь это кино, кажется, что 13 лет перед нами был не наш Бессон, а какой-то двойник.","When you watch this movie, it seems that for the past 13 years, it wasn't our Besson, but some kind of double.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: mistranslation - The phrase ""перед нами был не наш Бессон"" is translated as ""it wasn't our Besson,"" which is technically correct but could be more naturally translated as ""it wasn't the Besson we know.""

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The use of ""some kind of double"" is slightly awkward in English and could be more naturally phrased as ""some sort of doppelgänger.""

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
76,"Тут весь невероятный драйв заключается в том, что за каждым поворотом или репликой вас поджидают сюрпризы.",The whole incredible thrill here lies in the fact that surprises await you around every corner or line.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [mistranslation] - The word ""репликой"" is translated as ""line,"" which is a less common interpretation. A more accurate translation might be ""remark"" or ""comment.""

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention
[Critical]: None
[Major]: None
[Minor]: None

Style
[Critical]: None
[Major]: None
[Minor]: None

Terminology
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation
[Critical]: None
[Major]: None
[Minor]: None

Other
[Critical]: None
[Major]: None
[Minor]: None

No-error"
77,И все как один приятные.,"""And all of them are pleasant.""","MQM annotations:
Accuracy Errors
[Critical]: omission - The phrase ""как один"" is omitted in the translation, which changes the meaning of the sentence.
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: awkward - The translation ""And all of them are pleasant"" is slightly awkward and could be improved for naturalness.
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
78,"То ли девушка, то ли видение",Either a girl or a vision,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: The translation accurately conveys the meaning of the source text without any errors."
84,"Режиссер не бежит за зрителем с протянутой рукой, умоляя оценить спецэффекты, декорации или трюки, а увлекает за собой, как старомодный романист, восклицающий пред большим путешествием к центру земли или на край света: «Вперед, мой читатель, нас ждут великие дела!»","The director does not chase after the audience with an outstretched hand, begging them to appreciate the special effects, sets, or stunts. Instead, he captivates them like an old-fashioned novelist, exclaiming before a grand journey to the center of the earth or to the ends of the world: ""Onward, my reader, great deeds await us!""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [mistranslation] - The phrase ""восклицающий пред большим путешествием"" is translated as ""exclaiming before a grand journey,"" which is accurate. However, the nuance of ""пред"" as ""before"" can also imply ""in anticipation of"" or ""at the start of,"" which might slightly differ in tone.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention
[Critical]: None
[Major]: None
[Minor]: None

Style
[Critical]: None
[Major]: None
[Minor]: None

Terminology
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation
[Critical]: None
[Major]: None
[Minor]: None

Other
[Critical]: None
[Major]: None
[Minor]: None

No-error"
85,"При этом Бессон обращается с жанровым кино, про которое знает решительно все, бесцеремонно и весело, как мальчишка, насмотревшийся старых фильмов и начитавшийся Жюля Верна.","Besson approaches genre cinema, about which he knows absolutely everything, in a cheeky and fun way, like a boy who has watched old films and read Jules Verne.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [mistranslation] - The phrase ""бесцеремонно и весело"" is translated as ""in a cheeky and fun way,"" which is slightly off. A more accurate translation might be ""unapologetically and joyfully.""

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
86,"Манипулируя банальностями, не отказывая себе в цинизме и не стесняясь риско","Manipulating banalities, not denying oneself cynicism, and not hesitating to take risks.","MQM annotations:
Accuracy Errors
[Critical]: omission - The translation is incomplete and ends abruptly, which inhibits comprehension of the full message.
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None"
90,"Город переполошило древнее чудовище, которое пробудил к жизни старый медиум.",The city was alarmed by an ancient monster that was brought to life by an old medium.,"MQM annotations:

Accuracy Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Fluency Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Locale Convention Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Style Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Terminology Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Non-Translation Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Other Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

No-error"
92,С той же целью девушка тащит из Египта настоящую мумию.,"With the same purpose, the girl is bringing a real mummy from Egypt.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
96,"Стиль Бессона в этом фильме складывается из словесного трюкачества, актерской клоунады и сюжетной эквилибристики (цирковые термины вполне уместны - единение двух искусств здесь органично и крепко как никогда).","Besson's style in this film consists of verbal trickery, acting clownery, and plot acrobatics (circus terms are quite appropriate here—the union of the two arts is as organic and strong as ever).","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
98,"В ней воплотился незаслуженно забытый типаж авантюристки, которая берет не столько эксплуатацией сексуальности, сколько чистейшим куражом и отвагой.",It embodies an undeservedly forgotten archetype of an adventuress who relies not so much on exploiting sexuality as on pure daring and courage.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
99,"В кино к таким девушкам, как правило, приставляют какого-нибудь дежурного мачо или волоокого романтика","In movies, such girls are usually paired with some macho guy on duty or a doe-eyed romantic.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
104,"Натренированный на многочисленных жанровых «кошках» и, казалось, совсем скисший Люк Бессон проявил неожиданную творческую лихость, напомнив, что граница между предпочтениями скучающих посетителей мегамоллов и высоколобых завсегдатаев арт-хаусных залов легко преодолевается фильмами для жизнерадостных безумцев.","Trained on numerous genre ""cats"" and seemingly completely deflated, Luc Besson displayed unexpected creative audacity, reminding us that the boundary between the preferences of bored megamall visitors and the highbrow regulars of arthouse theaters is easily crossed by films for cheerful madmen.","MQM annotations:

Accuracy Errors  
[Critical]: None  
[Major]: None  
[Minor]: [mistranslation] - The phrase ""жанровых «кошках»"" is translated as ""genre 'cats',"" which may not convey the intended meaning. The term ""кошках"" likely refers to a specific concept or idiom in Russian that doesn't directly translate to ""cats"" in English. It could be a metaphor or slang that requires a more contextually appropriate translation.

Fluency Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Locale Convention Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Style Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Terminology Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Non-Translation Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Other Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

No-error"
107,"Герметичный хоррор с претензией на психологизм и политический контекст 2002 году дебютный ужастик Джонатана Либесмана был разруган критикой, но понравился публике и хорошо заработал в прокате, а главное - попался на глаза продюсеру Майклу Бэю.","The airtight horror with a claim to psychological depth and political context, Jonathan Liebesman's debut horror film in 2002 was panned by critics but liked by the audience and did well at the box office. Most importantly, it caught the eye of producer Michael Bay.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: [mistranslation] - The phrase ""Герметичный хоррор"" is translated as ""The airtight horror,"" which is not a common or clear translation. ""Герметичный"" in this context likely refers to a ""contained"" or ""claustrophobic"" horror, which better captures the intended meaning.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: [punctuation] - The sentence structure could be improved for better readability. For example, the phrase ""The airtight horror with a claim to psychological depth and political context"" could be restructured for clarity.

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: [awkward] - The phrase ""with a claim to psychological depth and political context"" is somewhat awkward and could be phrased more naturally, such as ""with elements of psychological depth and political context.""

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
115,А трое мужчин в запертой комнате пытаются выработать стратегию выживания: объединиться в команду или перестрелять друг друга?,And three men in a locked room are trying to devise a survival strategy: to team up or to shoot each other?,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
