index,original,translated,accuracy_annotation
71,"Он, мягко говоря, без дела не сидел, но вся эта сценарно-продюсерская суета и редкие, вымученные режиссерские выступления забудутся.","He, to put it mildly, was not idle, but all this scriptwriting and producing hustle and the rare, strained directorial appearances will be forgotten.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""scriptwriting and producing hustle"" does not fully capture the meaning of ""сценарно-продюсерская суета,"" which implies a more chaotic or hectic activity.
[Minor]: [accuracy/mistranslation] - ""strained directorial appearances"" should be ""strained directorial efforts"" as ""выступления"" in this context refers to efforts or attempts rather than appearances.
```"
72,А вот «Адель...» — едва ли.,"But ""Adele..."" — hardly.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""hardly"" does not fully convey the meaning of ""едва ли,"" which implies skepticism or doubt about the likelihood of something happening, rather than simply ""hardly.""
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/mistranslation] - None
```"
73,"Когда смотришь это кино, кажется, что 13 лет перед нами был не наш Бессон, а какой-то двойник.","When you watch this movie, it seems that for the past 13 years, it wasn't our Besson, but some kind of double.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""for the past 13 years"" is a mistranslation of ""13 лет перед нами,"" which should be translated as ""for 13 years before us"" or ""for 13 years in front of us,"" indicating a period of time leading up to the present.
[Minor]: [accuracy/error_subcategory] - None
```"
76,"Тут весь невероятный драйв заключается в том, что за каждым поворотом или репликой вас поджидают сюрпризы.",The whole incredible thrill here lies in the fact that surprises await you around every corner or line.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The word ""line"" is a mistranslation of ""репликой,"" which means ""remark"" or ""reply"" in this context.
[Minor]: [accuracy/error_subcategory] - None
```"
77,И все как один приятные.,"""And all of them are pleasant.""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The phrase ""как один"" (translated as ""as one"" or ""unanimously"") is omitted, which changes the meaning of the sentence.
[Major]: accuracy/mistranslation - The translation ""And all of them are pleasant"" does not fully capture the meaning of the source. The source implies a collective agreement or uniformity in being pleasant, which is lost in the translation.
[Minor]: accuracy/addition - None
```"
78,"То ли девушка, то ли видение",Either a girl or a vision,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""Either a girl or a vision"" does not fully capture the nuance of the source ""То ли девушка, то ли видение,"" which implies uncertainty or ambiguity between the two possibilities. The translation could be improved by using ""Whether a girl or a vision"" to better convey the original meaning.
[Major]: [accuracy/omission] - None
[Minor]: [accuracy/addition] - None
```"
84,"Режиссер не бежит за зрителем с протянутой рукой, умоляя оценить спецэффекты, декорации или трюки, а увлекает за собой, как старомодный романист, восклицающий пред большим путешествием к центру земли или на край света: «Вперед, мой читатель, нас ждут великие дела!»","The director does not chase after the audience with an outstretched hand, begging them to appreciate the special effects, sets, or stunts. Instead, he captivates them like an old-fashioned novelist, exclaiming before a grand journey to the center of the earth or to the ends of the world: ""Onward, my reader, great deeds await us!""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""begging them to appreciate"" is a mistranslation of ""умоляя оценить,"" which more accurately means ""imploring to appreciate"" or ""pleading to appreciate.""
[Minor]: [accuracy/error_subcategory] - None
```"
85,"При этом Бессон обращается с жанровым кино, про которое знает решительно все, бесцеремонно и весело, как мальчишка, насмотревшийся старых фильмов и начитавшийся Жюля Верна.","Besson approaches genre cinema, about which he knows absolutely everything, in a cheeky and fun way, like a boy who has watched old films and read Jules Verne.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""про которое знает решительно все"" is mistranslated as ""about which he knows absolutely everything."" The source implies a more decisive knowledge, which could be better translated as ""about which he knows decidedly everything.""
[Minor]: [accuracy/error_subcategory] - None
```"
86,"Манипулируя банальностями, не отказывая себе в цинизме и не стесняясь риско","Manipulating banalities, not denying oneself cynicism, and not hesitating to take risks.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""риско"" (risk) is incomplete and should be ""рисковать"" (to take risks) to match the source text.
[Major]: [accuracy/mistranslation] - The phrase ""не стесняясь риско"" is mistranslated as ""not hesitating to take risks,"" which is incorrect due to the incomplete source text.
[Minor]: [accuracy/mistranslation] - None
```"
90,"Город переполошило древнее чудовище, которое пробудил к жизни старый медиум.",The city was alarmed by an ancient monster that was brought to life by an old medium.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""переполошило"" is mistranslated as ""was alarmed by,"" which does not fully capture the meaning. A more accurate translation would be ""was thrown into a panic by"" or ""was agitated by.""
[Minor]: [accuracy/error_subcategory] - None
```"
92,С той же целью девушка тащит из Египта настоящую мумию.,"With the same purpose, the girl is bringing a real mummy from Egypt.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""тащит из Египта"" is translated as ""is bringing from Egypt,"" which is a mistranslation. ""Тащит"" implies dragging or pulling with effort, which is not accurately captured by ""is bringing.""
[Minor]: [accuracy/error_subcategory] - None
```"
96,"Стиль Бессона в этом фильме складывается из словесного трюкачества, актерской клоунады и сюжетной эквилибристики (цирковые термины вполне уместны - единение двух искусств здесь органично и крепко как никогда).","Besson's style in this film consists of verbal trickery, acting clownery, and plot acrobatics (circus terms are quite appropriate here—the union of the two arts is as organic and strong as ever).","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""verbal trickery"" does not fully capture the meaning of ""словесного трюкачества,"" which implies a more playful or cunning use of words.
[Minor]: [accuracy/error_subcategory] - None
```"
98,"В ней воплотился незаслуженно забытый типаж авантюристки, которая берет не столько эксплуатацией сексуальности, сколько чистейшим куражом и отвагой.",It embodies an undeservedly forgotten archetype of an adventuress who relies not so much on exploiting sexuality as on pure daring and courage.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""воплотился"" is mistranslated as ""It embodies"" instead of ""She embodies"" or ""She personifies,"" which is more accurate given the context of an adventuress.
[Minor]: [accuracy/error_subcategory] - None
```"
99,"В кино к таким девушкам, как правило, приставляют какого-нибудь дежурного мачо или волоокого романтика","In movies, such girls are usually paired with some macho guy on duty or a doe-eyed romantic.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - ""paired with"" does not accurately convey the meaning of ""приставляют,"" which suggests assigning or attaching someone to the girls, rather than pairing them.
[Minor]: None
```"
104,"Натренированный на многочисленных жанровых «кошках» и, казалось, совсем скисший Люк Бессон проявил неожиданную творческую лихость, напомнив, что граница между предпочтениями скучающих посетителей мегамоллов и высоколобых завсегдатаев арт-хаусных залов легко преодолевается фильмами для жизнерадостных безумцев.","Trained on numerous genre ""cats"" and seemingly completely deflated, Luc Besson displayed unexpected creative audacity, reminding us that the boundary between the preferences of bored megamall visitors and the highbrow regulars of arthouse theaters is easily crossed by films for cheerful madmen.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""genre 'cats'"" is a mistranslation of ""жанровых «кошках»"", which refers to ""genre exercises"" or ""genre experiments"" rather than literal ""cats.""
[Major]: [accuracy/mistranslation] - ""deflated"" is a mistranslation of ""скисший,"" which means ""disheartened"" or ""dispirited"" rather than ""deflated.""
[Minor]: [accuracy/omission] - The phrase ""напомнив, что"" (""reminding us that"") is translated correctly, but the nuance of ""напомнив"" as ""reminded"" is slightly lost in the context.
```"
107,"Герметичный хоррор с претензией на психологизм и политический контекст 2002 году дебютный ужастик Джонатана Либесмана был разруган критикой, но понравился публике и хорошо заработал в прокате, а главное - попался на глаза продюсеру Майклу Бэю.","The airtight horror with a claim to psychological depth and political context, Jonathan Liebesman's debut horror film in 2002 was panned by critics but liked by the audience and did well at the box office. Most importantly, it caught the eye of producer Michael Bay.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""airtight horror"" is a mistranslation of ""герметичный хоррор,"" which should be translated as ""claustrophobic horror.""
[Major]: [accuracy/mistranslation] - The phrase ""with a claim to psychological depth and political context"" does not accurately convey the meaning of ""с претензией на психологизм и политический контекст,"" which implies an attempt or pretension rather than a claim.
[Minor]: [accuracy/omission] - The translation omits the nuance that the film was ""разруган критикой"" which means it was ""heavily criticized"" rather than just ""panned.""
```"
115,А трое мужчин в запертой комнате пытаются выработать стратегию выживания: объединиться в команду или перестрелять друг друга?,And three men in a locked room are trying to devise a survival strategy: to team up or to shoot each other?,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The phrase ""перестрелять друг друга"" is mistranslated as ""to shoot each other,"" which misses the nuance of ""перестрелять,"" meaning ""to shoot at each other"" or ""to engage in a shootout.""
[Major]: accuracy/addition - The word ""And"" at the beginning of the translation is an addition that is not present in the source text.
[Minor]: accuracy/omission - None
```"
117,Или пытаться сломать свою клетку любой ценой?,"""Or try to break your cage at any cost?""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""try to break your cage"" is a mistranslation of ""пытаться сломать свою клетку,"" which should be ""try to break your own cage.""
[Minor]: [accuracy/error_subcategory] - None
```"
118,"Проверку проходят не только они, но и молодая амбициозная сотрудница спецслужб, которую тестирует на безжалостность поднаторевший в диких экспериментах опытный профессор.","The test is being taken not only by them but also by a young ambitious intelligence officer, who is being tested for ruthlessness by an experienced professor skilled in wild experiments.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""поднаторевший в диких экспериментах"" is mistranslated as ""skilled in wild experiments,"" which does not fully capture the meaning. ""Поднаторевший"" implies someone who has become adept or seasoned through experience, and ""диких экспериментах"" suggests unconventional or extreme experiments, not necessarily ""wild.""
[Major]: [accuracy/omission] - The translation omits the nuance that the young ambitious intelligence officer is also undergoing a test, which is implied in the source text by ""Проверку проходят не только они, но и.""
[Minor]: [accuracy/addition] - The addition of ""is being taken"" in ""The test is being taken not only by them"" is not necessary as the source text does not explicitly mention ""taking"" a test.
```"
120,Их сажают в изолированную комнату и выдают каждому кипу листов с бессмысленными вопросами.,They are placed in an isolated room and given a stack of sheets with meaningless questions.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""stack of sheets"" is a mistranslation of ""кипу листов,"" which more accurately translates to ""pile of sheets.""
[Minor]: [accuracy/error_subcategory] - None
```"
122,"Начинается игра на выживание, за которой за стеклом внимательно наблюдают правительственные агенты.","The survival game begins, closely watched by government agents behind the glass.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The phrase ""за стеклом"" (behind the glass) is omitted, which is crucial for understanding the context of where the government agents are observing from.
[Major]: accuracy/mistranslation - None
[Minor]: accuracy/addition - The word ""closely"" is added in the translation, which is not explicitly present in the source text. However, it does not significantly alter the meaning.
```"
126,"Куртуазным образом жизни отца она уязвлена и откровенно подглядывает за тем, как он, словно пародируя знаменитую сцену из «Шоугелз» Пола Верхувена, ныряет в бассейн за очередной романтической жертвой.","She is hurt by her father's courtly lifestyle and openly spies on him as he, seemingly parodying the famous scene from Paul Verhoeven's ""Showgirls,"" dives into the pool after yet another romantic target.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""куртуазным образом жизни"" is mistranslated as ""courtly lifestyle,"" which does not fully capture the meaning of the original phrase. A more accurate translation might be ""gallant lifestyle"" or ""courteous lifestyle.""
[Minor]: [accuracy/error_subcategory] - None
```"
129,Вялую мелодраматическую Мгер Мкртчан вместе с Павлом Бардиным снял комедию с Иваном Ургантом «Трое и снежинка».,"The sluggish melodrama Mger Mkrtchyan, along with Pavel Bardin, made a comedy with Ivan Urgant called ""Three and a Snowflake.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""The sluggish melodrama Mger Mkrtchyan"" is incorrectly translated. The source text implies that Mger Mkrtchyan, along with Pavel Bardin, created a comedy, not a melodrama.
[Major]: [accuracy/omission] - The source text mentions ""вместе с Павлом Бардиным"" (together with Pavel Bardin), which is correctly translated, but the context of collaboration in creating a comedy is not clear in the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
133,"Особенно жалко линию про бизнес по перекупке футбольных игроков, так и оставшийся за кадром.",It's especially unfortunate that the storyline about the business of trading football players was left out.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The phrase ""так и оставшийся за кадром"" (literally ""and remained behind the scenes"") is omitted, which is critical as it changes the meaning of the sentence.
[Major]: accuracy/mistranslation - None
[Minor]: accuracy/addition - The word ""storyline"" is an addition that is not explicitly present in the source text, but it does not significantly alter the meaning.
```"
137,"Зато с потенциальным слоганом для аудитории фильма автор попал «в девятку»: «Не ищи проблему там, где ее нет». Точнее не скажешь.","However, the author hit the bullseye with a potential slogan for the film's audience: ""Don't look for a problem where there isn't one."" You couldn't say it better.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""hit the bullseye"" is a mistranslation of ""попал «в девятку»,"" which more accurately translates to ""hit the mark"" or ""hit the target.""
[Minor]: [accuracy/error_subcategory] - None
```"
140,"Герои скачут практически по одним и тем же частям света (оба фильма начинаются в Латинской Америке и заканчиваются в порту Лос-Анджелеса) и эксплуатируют одни и те же эффектные кадры - и там и там взрывается нечто, набитое долларовыми купюрами, и на декорации опускается вихрь из баксов.","The heroes gallop through almost the same parts of the world (both films start in Latin America and end at the Port of Los Angeles) and exploit the same spectacular shots—in both, something stuffed with dollar bills explodes, and a whirlwind of cash descends on the set.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the phrase ""и эксплуатируют одни и те же эффектные кадры"" which means ""and exploit the same spectacular shots,"" leading to a loss of important meaning.
[Minor]: [accuracy/mistranslation] - The phrase ""вихрь из баксов"" is translated as ""a whirlwind of cash,"" where ""баксов"" specifically means ""bucks"" or ""dollars,"" not just ""cash.""
```"
146,"Просто удивительно, как они, не сговариваясь, привели разный материал к абсолютно идентичному громыхающему знаменателю, сделав довольно тяжелые, предсказуемые, ненужные боевики, вызывающие в памяти массу картин с Уиллисом и Шварценеггером (сравнения неизменно оказываются в пользу Брюса и Арнольда).","It's simply amazing how they, without colluding, brought different material to an absolutely identical thundering denominator, creating rather heavy, predictable, unnecessary action films that evoke a multitude of images of Willis and Schwarzenegger (the comparisons invariably favor Bruce and Arnold).","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - The phrase ""громыхающему знаменателю"" is mistranslated as ""thundering denominator"" instead of ""thundering conclusion"" or ""thundering result.""
[Minor]: none
```"
151,"Но они живы — и намерены во что бы то ни стало отомстить негодяю с томным голосом, который все это подстроил.",But they are alive—and determined to avenge the scoundrel with the languid voice who orchestrated all of this at any cost.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""avenge"" is a mistranslation of the Russian ""отомстить,"" which means ""to take revenge"" or ""to retaliate.""
[Major]: [accuracy/addition] - ""at any cost"" is an addition that is not present in the source text.
[Minor]: [accuracy/mistranslation] - ""languid"" for ""томным"" could be considered slightly off as ""томный"" can also mean ""seductive"" or ""dreamy,"" which might fit better in context.
```"
153,"Сделанный из вторсырья, условно съедобный боевичок","Made from recycled materials, a conditionally edible action movie.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""условно съедобный"" is mistranslated as ""conditionally edible,"" which does not accurately convey the intended meaning in the context of an action movie. The phrase likely implies something metaphorical or humorous about the quality or content of the movie, not its literal edibility.
[Major]: [accuracy/mistranslation] - The word ""боевичок"" is translated as ""action movie,"" which is correct, but the diminutive form in Russian suggests a smaller or less serious action movie, which is not captured in the translation.
[Minor]: [accuracy/addition] - None
```"
154,Простая история о беглом румынском каторжнике,A Simple Story About a Fugitive Romanian Convict,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The word ""беглом"" is translated as ""fugitive,"" which is correct. However, ""каторжнике"" is translated as ""convict,"" which does not fully capture the meaning of ""каторжник,"" a term specifically referring to a convict sentenced to hard labor or penal servitude.
[Minor]: None
```"
158,"Безусловно, оно будет реалистичным, притом жестко.","Certainly, it will be realistic, and quite tough at that.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""and quite tough at that"" does not accurately reflect ""притом жестко,"" which should be translated as ""and strictly"" or ""and harshly.""
[Minor]: [accuracy/error_subcategory] - None
```"
159,Высока вероятность участия актеров-непрофессионалов.,There is a high likelihood of participation by non-professional actors.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - ""Высока вероятность"" is translated as ""There is a high likelihood,"" which is correct. However, the translation does not capture the nuance of ""Высока вероятность"" which can imply a stronger likelihood or certainty than just ""high likelihood.""
[Major]: accuracy/omission - None
[Minor]: accuracy/addition - ""by"" is added in the translation, which is not present in the source text. The source text does not specify the manner of participation.
```"
161,"Также, не зная года выпуска, можно запросто принять происходящее на экране за упражнения каких-то подпольных критических реалистов из стран Варшавского договора, которым в начале 80-х прочитали лекцию о Брессоне","Also, without knowing the year of release, one might easily mistake what is happening on the screen for the exercises of some underground critical realists from Warsaw Pact countries, who attended a lecture on Bresson in the early 80s.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/mistranslation - ""attended a lecture"" is a mistranslation of ""прочитали лекцию,"" which means ""were given a lecture"" or ""were lectured about.""
```"
