index,original,zero_shot_translation,reference_translation
59,"In Hochfilzen gewann er vor sechs Jahren überraschend mit 0,7 Sekunden Vorsprung hauchdünn vor Bö. Es war einer von insgesamt nur drei Karriereerfolgen Dolls, der in diesem Winter bislang einmal auf dem Podest stand. Der Olympia-Achte von Peking zog nach seinem schwachen Auftritt wortlos davon und gab zunächst keine Interviews. Roman Rees schaffte es auf Platz 19, der zweite WM-Debütant David Zobel belegte Rang 35.","In Hochfilzen, six years ago, he surprisingly won by a hair's breadth, with a 0.7-second lead over Bö. It was one of only three career victories for Doll, who has so far been on the podium once this winter. The Olympic eighth-place finisher from Beijing left wordlessly after his weak performance and initially gave no interviews. Roman Rees finished in 19th place, while the second World Championship debutant, David Zobel, finished 35th.","Six years ago, he surprisingly beat Bö by a narrow margin of 0.7 seconds in Hochfilzen. It was one of three career victories for Doll, who has only been on the podium once so far this winter. The eighth place finisher in the Beijing Olympics disappeared without a word after his poor performance and initially gave no interviews. Roman Rees made it to 19th place, and the second World Cup debutant David Zobel took 35th place."
61,"Bei einem Treffen zwischen US-Präsident Joe Biden und seinem Amtskollegen aus Brasilien, Luiz Inácio Lula da Silva, geht es vor allem um den Wert der Demokratie. Beide blicken auf ihre Vorgänger zurück.","A meeting between US President Joe Biden and his Brazilian counterpart, Luiz Inácio Lula da Silva, will primarily focus on the value of democracy. Both are looking back at their predecessors.","The main focus of a meeting between U.S. President Joe Biden and his counterpart from Brazil, Luiz Inácio Lula da Silva, was the value of democracy. Both of them reflected on their predecessors."
68,"In einem Land mit Denunziationskultur, die gab es schon vor Corona, wurde so öffentlich Stimmung gemacht, gegen die gefährlichsten Gegner der BRD; sagen wir mal der bürgerlichen Demokratie, sagen wir mal der spätkapitalistischen Gesellschaft. (Hier nichts zu den wirklich Gefährlichen in Nadelstreifenanzug und Krawatte.)","In a country with a culture of denunciation, which existed even before Corona, public sentiment was incited against the most dangerous opponents of the Federal Republic of Germany; let's say of bourgeois democracy, let's say of late-capitalist society. (Here, nothing about the truly dangerous ones in pinstripe suits and ties.)","In a country with a culture of denunciation, which was already present before the coronavirus, this was how an atmosphere targeting the most dangerous opponents of the Federal Republic of Germany was created; you can call it civil democracy, you can call it late-stage capitalistic society. (Putting aside the truly dangerous in pinstripe suits and ties for the moment.)"
69,"Nun gibt die Stuttgarter Zeitung, die sonst eher hinter Raudis in den S-Bahnen oder Onanisten im Park her ist, eine Neuauflage mit des ""Kriegsverbrechers"" Putins Freunden. Weil die so schön sind, gibt es eine Bildergalerie. Natürlich ist die StZ schlecht informiert, denn es gibt in dieser Welt zu der Asien, Afrika und Lateinamerika gehören vielleicht mehr ""Russenfreunde"" als die StZ Platz für Bilder hat.","Now, the Stuttgarter Zeitung, which is usually more interested in chasing hooligans in commuter trains or masturbators in the park, is publishing a new edition featuring the ""war criminal"" Putin's friends. Because they're so beautiful, there's a picture gallery. Of course, the StZ is poorly informed, because in this world, which includes Asia, Africa, and Latin America, there are perhaps more ""friends of Russia"" than the StZ has space for pictures.","Now the Stuttgarter Zeitung, which would otherwise be chasing stories about rowdy individuals on the regional trains or people masturbating in the park, has published a new edition featuring friends of the ""war criminal"" Putin. Since they are so good-looking, there is picture gallery. Obviously, the Stuttgarter Zeitung is poorly informed, since there may be more ""Russian friends"" around the world in Asia, Africa, and Latin America than the Stuttgarter Zeitung has room for pictures."
72,"Und spätestens jetzt, gut dialektisch, sollte Frau Wagenknecht die beliebteste Politikerin aller noch nicht ganz verblödeten, d.h. friedliebenden, pazifistischen und antimilitaristischen Menschen sein. (Und hier ist nun keine Differenzierung mehr nötig.)","And at the very latest now, dialectically speaking, Wagenknecht should be the most popular politician for all not-quite-stupid, i.e., peace-loving, pacifist, and antimilitarist people. (And no further differentiation is needed here.)","And by now at the very latest, stated kindly, Mrs. Wagenknecht should be the most popular politician among any people who are not yet completely daft, i.e., those who are peace-loving, pacifist, and anti-military. (And now there is no further need to differentiate.)"
76,SS-Massakers in Oradour-sur-Glane: Letzter Überlebender tot,SS Massacre in Oradour-sur-Glane: Last Survivor Dead,SS massacres in Oradour-sur-Glane: The last survivor has died
80,"Deutsche-Bank-Chef Christian Sewing hält weitere Zinserhöhungen im Kampf gegen die hohe Teuerungsrate für ""absolut"" notwendig. ""Die inflationären Risiken sind weiter groß. Die Kosten für Energie können leicht wieder steigen, und auch die Öffnung Chinas kann den Preisen vorübergehend einen Schub geben"", sagte Sewing der ""Welt am Sonntag"".","Deutsche Bank CEO Christian Sewing believes further interest rate hikes are ""absolutely"" necessary in the fight against the high inflation rate. ""The inflationary risks remain high. Energy costs could easily rise again, and the opening of China could also give prices a temporary boost,"" Sewing told ""Welt am Sonntag.""","Deutsche Bank CEO Christian Sewing believes that additional interest-rate hikes are ""absolutely"" necessary to combat high inflation. ""The inflationary risks remain high. Energy prices can easily increase again, and China opening up may temporarily push up prices,"" Sewing told ""Welt am Sonntag."""
82,"Höhere Zinsen verteuern Kredite. Dies kann die Nachfrage bremsen und so hohen Teuerungsraten entgegenwirken. Höhere Kreditzinsen können zugleich dazu führen, dass Investitionen aufgeschoben werden und somit das Wirtschaftswachstum schwächer ausfällt.","Higher interest rates make loans more expensive. This can dampen demand and thus counteract high inflation rates. At the same time, higher loan interest rates can lead to investments being postponed, resulting in weaker economic growth.","Higher interest rates make borrowing more expensive. This may reduce demand and therefore counteract high inflation rates. Higher borrowing rates may also lead to delayed investment, thereby weakening economic growth."
84,"Die EZB strebt für den Euroraum mittelfristig Preisstabilität bei einer Teuerungsrate von zwei Prozent an. Diese Zielmarke ist seit Monaten weit entfernt. Im Januar schwächte sich der Preisauftrieb zwar erneut ab, dennoch lagen die Verbraucherpreise im Währungsraum der inzwischen 20 Länder um 8,5 Prozent über dem Niveau des Vorjahresmonats.","The ECB aims for price stability in the euro area in the medium term, with an inflation rate of two percent. This target has been far from reach for months. In January, the rise in prices did weaken again, but consumer prices in the currency area, now comprising 20 countries, were still 8.5 percent above the level of the same month last year.","The ECB aims for price stability in the Eurozone over the medium-term with an inflation rate of two percent. This target has remained very distant for months. Though inflation weakened in January, consumer prices in the currency area among the now 20 countries were 8.5 percent higher than at the same time last year."
87,"Bosch-Chef Stefan Hartung hofft auf eine breite Debatte zum von Bundeskanzler Olaf Scholz (SPD) ausgerufenen ""Deutschland-Tempo"" bei Infrastrukturprojekten. ""Es wird einen politischen und gesellschaftlichen Dialog dazu geben müssen. Und er wird vielleicht auch ein bisschen kontroverser sein"", sagte er der Deutschen Presse-Agentur in Stuttgart. Er hoffe, dass am Ende ein Regelwerk herauskomme, mit dem es zwar nicht zwingend so schnell gehen müsse wie bei den um den Jahreswechsel in Betrieb genommenen LNG-Terminals - aber auch nicht so langsam wie vorher.","Bosch CEO Stefan Hartung hopes for a broad debate on the ""Germany Speed"" for infrastructure projects proclaimed by Chancellor Olaf Scholz (SPD). ""There will have to be a political and social dialogue about this. And it may even be a bit more controversial,"" he told the German Press Agency in Stuttgart. He hopes that in the end a set of rules will emerge that, while not necessarily as fast as the LNG terminals that went into operation around the turn of the year, is also not as slow as before.","Bosch CEO Stefan Hartung hopes for an extensive debate with Federal Chancellor Olaf Scholz (SPD) regarding the ""German pace"" of infrastructure projects that he mentioned. ""There must be a political and social dialog in this regard. Perhaps it will also be a little controversial,"" he told the Deutsche Presse-Agentur in Stuttgart. He hopes for this to produce a set of regulations stipulating that not all projects must be completed as fast as the LNG terminals that were brought into operation around the end of the year - but also not as slowly as before."
90,"In der Vergangenheit habe man es mit dem klassischen Regelwerk versucht und nicht geschafft. ""Wir sollten uns nochmal Gedanken machen, ob das bisherige Vorgehen so richtig war. Vielleicht haben wir es mit dem Regelwerk auch übertrieben und es uns zu kompliziert gemacht"".","In the past, they tried using the classic set of rules and failed. ""We should think again about whether the previous approach was correct. Perhaps we overdid it with the rules and made it too complicated for ourselves.""","Previously, attempts were made to use classical regulations, but this did not work. ""We should rethink whether the previous approach was correct. Maybe we went overboard with the regulations and this has overcomplicated things for us."""
91,"Angesichts der vielen offenen Aufgaben etwa beim Ausbau der Stromtrassen beneide er die Bundesregierung und die beteiligten Unternehmen aber nicht, sagte Hartung. ""Als Konsument dieser Energien brauche ich den Ausbau unbedingt und er soll so grün sein, wie es geht"".","Given the many outstanding tasks, such as the expansion of power lines, he wouldn't envy the federal government and the companies involved, Hartung said. ""As a consumer of these energies, I urgently need the expansion and it should be as green as possible.""","From the perspective of the many unfinished tasks, such as expansion of high-voltage power lines, Hartung says he does not envy the German government and the companies involved. ""As a consumer of these types of energy, I absolutely need this expansion, and it should be as sustainable as possible."""
96,Baumann steht seit langem in der Kritik. Die 2018 abgeschlossene Übernahme des US-Saatgutherstellers Monsanto für 63 Milliarden Dollar hängt dem Manager nach. Mit dem Kauf hatten sich die Leverkusener teure Rechtsstreitigkeiten um angebliche Krebsrisiken des Unkrautvernichters Glyphosat ins Haus geholt. Die Bayer-Aktie befand sich über Jahre im Sinkflug. Im Jahr 2019 verweigerten die Aktionäre dem Vorstandschef auf der Hauptversammlung gar die Entlastung.,"Baumann has been under criticism for a long time. The acquisition of the US seed manufacturer Monsanto for 63 billion dollars, completed in 2018, is still haunting the manager. With the purchase, the Leverkusen-based company brought expensive lawsuits concerning alleged cancer risks of the weed killer glyphosate upon itself. The Bayer share price was in freefall for years. In 2019, the shareholders even refused to discharge the CEO at the annual general meeting.",Baumann has been criticized for a long time. The 2018 takeover of the U.S. seed manufacturer Monsanto for 63 billion U.S. dollars weighs heavily on the manager's mind. This purchase brought with it expensive lawsuits regarding the alleged risk of cancer caused by the herbicide glyphosate. Bayer's stock has been declining for years. Shareholders even refused to approve actions by the chairperson of the board during the annual general meeting in 2019.
97,"Schon länger war bekannt, dass Baumann keine Verlängerung seines Vertrags anstrebt, der eigentlich noch bis 2024 laufen sollte. Druck gemacht hatten langfristig orientierte strategische Investoren. Zuletzt mischten auch mehrere aktivistische angelsächsische Investoren wie Bluebell Capital mit. Bluebell dringt laut einem Medienbericht auf eine Aufspaltung des Konzerns.","It had been known for some time that Baumann was not seeking an extension of his contract, which was actually supposed to run until 2024. Long-term oriented strategic investors had been putting pressure on him. Recently, several activist Anglo-Saxon investors such as Bluebell Capital also got involved. According to a media report, Bluebell is pushing for a breakup of the company.","It had been known for a while that Baumann would not seek to extend his contract, which actually should have gone until 2024. Long-term strategic investors exerted pressure. Recently, multiple activist investors from the Anglo-Saxon sphere, such as Bluebell Capital, got involved. According to a media report, Bluebell is pressing for the group to be split."
98,"Der sehr kleine Fonds mit unbekannter Beteiligungshöhe an Bayer ist für ein aggressives Vorgehen bekannt. Eine Abspaltung ""der Sparte Consumer Health wäre ein möglicher Weg, um den Unternehmenswert zu steigern"", sagte Markus Manns, Fondsmanager bei Union Investment, der ""Rheinischen Post"". Eine Abspaltung der weit größeren Agrarsparte Crop Science hält er dagegen nicht für machbar.","The very small fund with an unknown stake in Bayer is known for aggressive tactics. A spin-off ""of the Consumer Health division would be a possible way to increase the company's value,"" Markus Manns, fund manager at Union Investment, told the ""Rheinische Post."" He does not, however, consider a spin-off of the much larger Crop Science agricultural division to be feasible.","The very small fund, whose ownership interest in Bayer is unknown, is known for its aggressive approach. A spin-off ""of the Consumer Health division would be one possible way to increase the value of the company,"" said Markus Manns, a fund manager at Union Investment, according to the ""Rheinische Post."" By contrast, he does not believe that a spin-off of the far larger Crop Science agricultural division is feasible."
101,Auch am Samstag wollen die Franzosen wieder gegen die geplante Rentenreform auf die Straße gehen.,The French plan to take to the streets again on Saturday to protest the planned pension reform.,"On Saturday, the French once again want to take to the streets in defiance of the planned retirement reforms."
104,"Bereits jetzt arbeiten viele Menschen in Frankreich länger als bis zum Alter von 62 Jahren, wenn sie mit Erreichen der Altersgrenze noch nicht lange genug für eine abschlagsfreie Rente eingezahlt haben. In vielen anstrengenden Berufen könnten die Menschen kaum länger arbeiten, meinen die Gegner der Reform. Außerdem wollten die Beschäftigten ihre wohlverdiente Rente genießen können und ihre Gesundheit nicht vollends im Job verschleißen.","Even now, many people in France work longer than until the age of 62 because they haven't contributed long enough for a full pension without deductions when they reach retirement age. Opponents of the reform argue that people in many physically demanding jobs could hardly work any longer. Furthermore, they say employees want to enjoy their well-deserved retirement and not completely wear out their health on the job.","There are already many people in France who work past the age of 62 years if they have not paid in long enough to secure a deduction-free pension by the time they reach the age limit. It is barely possible for people to continue working in physically demanding professions, say the opponents of the reform. Moreover, employees want to be able to enjoy their hard-earned pension and not completely destroy their health because of their job."
106,"Macron begründet die Reform mit einem drohenden Defizit in der Rentenkasse. Weil die Bevölkerung immer älter wird, müssten die Beschäftigten mit ihren Beiträgen für eine steigende Zahl von Rentnern aufkommen. Damit die Höhe der Rente stabil gehalten werden könne, müsse die Bevölkerung etwas mehr arbeiten. Die Kritiker zweifeln die Berechnungen der Regierung an und fordern, der Staat müsse andere Geldquellen finden, um das Rentensystem im Gleichgewicht zu halten.","Macron justifies the reform with a looming deficit in the pension fund. Because the population is getting older and older, employees have to use their contributions to support a growing number of pensioners. In order to keep the pension amount stable, the population has to work a little more. Critics doubt the government's calculations and demand that the state find other sources of funding to keep the pension system in balance.","Macron justifies the reform on the grounds that there is a looming deficit in pension funds. Since the population continues to age, employees must fund an increasing number of pensioners with their contributions. In order to maintain pension at a stable level, the population will have to work a bit more. Critics doubt the governmental calculations and advocate for the government finding other sources of money to maintain the equilibrium of the pension system."
107,Doch nicht nur am Rentenalter will die Regierung schrauben. Die bereits vor Jahren beschlossene Anhebung der nötigen Einzahldauer für eine volle Rente soll beschleunigt werden. Außerdem sollen Einzelrentensysteme mit Privilegien für bestimmte Berufsgruppen abgeschafft werden. Die Mindestrente soll auf etwa 1200 Euro steigen.,"However, the government doesn't just want to tinker with the retirement age. The increase in the required contribution period for a full pension, which was decided years ago, is to be accelerated. In addition, individual pension systems with privileges for certain professional groups are to be abolished. The minimum pension is to be increased to around 1200 euros.","However, the government wants to do more than simply fine-tune the retirement age. The increase in the payment duration required for a full pension, decided a few years ago, will be accelerated. In addition, the individual pension systems with privileges for certain professional groups will be abolished. The minimum pension will increase to approximately 1,200 euros."
