index,original,zero_shot_translation,reference_translation
24,"Dresden. Wenn man im Jahr 1985 in Bautzen ein Telefongespräch führen wollte, gab es drei Möglichkeiten. Entweder gehörte man zu den sechs Prozent der Glücklichen, die über einen privaten Anschluss verfügten. Oder man gehörte zu denen, die Jemanden aus dieser exklusiven Gruppe in der Nachbarschaft hatten und dort für eine Flasche Radeberger mit der Verwandtschaft telefonieren konnten. Oder man suchte eine Telefonzelle auf. Unvergessen der Geruch des Plastehörers und das Klicken der Kleingeldmünzen im Automaten. Mein größter Traum war es, beim Anrufen auch das Gesicht des Anderen sehen zu können - Bildtelefonie, dachte ich, was wäre das für eine tolle Sache!","Dresden. If you wanted to make a phone call in Bautzen in 1985, there were three possibilities. Either you were one of the six percent of the lucky ones who had a private connection. Or you were one of those who had someone from this exclusive group in the neighborhood and could call the relatives there for a bottle of Radeberger. Or you looked for a public phone booth. The smell of the plastic receiver and the clicking of the coins in the machine were unforgettable. My biggest dream was to be able to see the face of the other person when making a call - video telephony, I thought, what a great thing that would be!","Dresden. In 1985, there were three options if you wanted to hold a telephone conversation in Bautzen. Either you belonged to the six percent of lucky people who had a private line. Otherwise, you knew someone from this exclusive group in your neighborhood and could phone relatives from their house in exchange for a bottle of Radeberger. Alternatively, you had to look for a telephone booth. The smell of the plastic receiver and the clicks as the change fell into the coin machine were unforgettable. It was my greatest dream to be able to see the face of the other person when calling - a visual telephone, how great would that be, I thought!"
28,"Nach nur anderthalb Jahren im Amt war Ministerpräsidentin Natalia Gavrilita überraschend zurückgetreten. Die pro-europäische Regierungschefin stand unter massivem Druck., wie sie selbst als Erklärung für ihre Demission bekannt gab - offenbar wurde sie von pro-russischen Kräften angefeindet.","After just a year and a half in office, Prime Minister Natalia Gavrilita surprisingly resigned. The pro-European head of government was under massive pressure, as she herself announced as an explanation for her resignation - apparently she was attacked by pro-Russian forces.","After just one and a half years in office, Prime Minister Natalia Gavralita surprisingly resigned. The head of the pro-European government was under extreme pressure, which was the explanation she gave publicly for her resignation - she was apparently treated with hostility by pro-Russian forces."
33,Das waren die Kostüme der Promis,The celebrity costumes.,That was what the stars were wearing
35,"Landesvater Markus Söder ging nicht etwa als Moses, was sein Kostüm vermuten lässt. Er sieht sich eher als Stammesältester der Bayern. An seiner Seite Ehefrau Karin Baumüller-Söder.","Landesvater Markus Söder went not as Moses, which his costume might suggest. He sees himself more as the tribal elder of Bavaria. By his side, wife Karin Baumüller-Söder.","Father figure of the state Markus Söder may appear to have dressed as Moses, which his costume suggests. But he considers himself to be the Bavarians' tribal elder. Wife Karin Baumüller-Söder is at his side."
36,"Bayerns Umwelt- und Verbraucherschutzminister, Thorsten Glauber, hat sich den Kinderheld Chase von der Paw Patrol für sein Kostüm herausgesucht.","Thorsten Glauber, Bavaria's Minister for the Environment and Consumer Protection, has chosen the child hero Chase from Paw Patrol for his costume.","The Bavarian Minister of Environmental and Consumer Protection, Thorsten Glauber, chose to dress as the children's hero Chase from PAW Patrol."
38,"Völlig abgehoben: Minister für Wissenschaft und Kunst, Markus Blume, zieht es in den Weltraum.","Completely detached: Minister for Science and Art, Markus Blume, is drawn to outer space.","His head is in the clouds: The Minister of Science and Art, Markus Blume, is on his way to outer space."
41,Bob der Baumeister alias Bauminister Christian Bernreiter mit seiner Frau Ann-Kathrin Jandt-Bernreiter als Wendy.,"Bob the Builder, alias Construction Minister Christian Bernreiter, with his wife Ann-Kathrin Jandt-Bernreiter as Wendy.","Bob the Builder, also known as Minister of Construction Christian Bernreiter, with his wife Ann-Kathrin Jandt-Bernreiter as Wendy."
47,Das Wandern ist des SPD-Fraktionschefs Lust: Florian von Brunn mit SPD-Landesvorsitzenden Ronja Endres.,Hiking is the pleasure of the SPD parliamentary group leader: Florian von Brunn with the SPD state chairwoman Ronja Endres.,The SPD faction leader loves hiking: Florian von Brunn with the SPD state chairperson Ronja Endres.
49,"Sonst spricht er sicherlich mehr. In Veitshöchheim war der Fraktionsvorsitzende im EU-Parlament, Manfred Weber, als Pantomime unterwegs. An seiner Seite Frau Andrea.","Otherwise, he certainly speaks more. In Veitshöchheim, the parliamentary group leader in the EU Parliament, Manfred Weber, was out and about as a mime artist. By his side, Ms. Andrea.","He would otherwise have a lot to say. Manfred Weber, faction chairperson in the EU Parliament, was out and about as a mime in Veitshöchheim. Wife Andrea at his side."
52,"Zurück in die 1920er: die juristische Direktorin des BR, Eva Majuntke, BR-Intendantin Katja Wildermuth und BR-Kultur-Programmdirektor Björn Wilhelm.","Back to the 1920s: the legal director of the BR, Eva Majuntke, BR director Katja Wildermuth and BR culture program director Björn Wilhelm.","Back to the 1920s: the legal director of the Bavarian Broadcasting Service, Eva Majuntke, Bavarian Broadcasting Service artistic director Katja Wildermuth, and Bavarian Broadcasting Service cultural program director Björn Wilhelm."
53,Ein kleiner Seitenhieb gegen die Klimaaktivisten vom fränkischen Tatort-Kommissar Sebastian Fleischer gespielt von Alexander Leopold Schadt.,A small sideswipe against the climate activists from the Franconian Tatort commissioner Sebastian Fleischer played by Alexander Leopold Schadt.,"A small potshot was taken at environmental activists by Franconian crime scene detective Sebastian Fleischer, played by Alexander Leopold Schadt."
56,"Bö setzte seine beeindruckende Serie trotz schwieriger Bedingungen fort und gewann auch das sechste Sprintrennen der Saison. Der fünfmalige Olympiasieger hat nun schon 14 WM-Titel gesammelt und schließt weiter zu seinem Landsmann Ole Einar Björndalen auf. Die Biathlon-Ikone, die als TV-Experte vor Ort ist, ist mit 20 WM-Goldmedaillen noch unangefochtener Rekordchampion. Auch teilweise starker Nebel hinderte Dauersieger Bö nicht daran, schon sein zweites Gold am Rennsteig einzusammeln. Am Mittwoch hatte es mit Norwegens Mixed-Staffel schon zur erfolgreichen Titelverteidigung gereicht.","Bö continued his impressive series despite difficult conditions and also won the sixth sprint race of the season. The five-time Olympic champion has now collected 14 world championship titles and is catching up with his compatriot Ole Einar Björndalen. The biathlon icon, who is on site as a TV expert, is still the undisputed record champion with 20 world championship gold medals. Even the partly heavy fog did not prevent the perpetual winner Bö from collecting his second gold on the Rennsteig. On Wednesday, he had already managed to successfully defend the title with Norway's mixed relay.","Bö continued his impressive run despite challenging conditions and also won the sixth sprint race of the season. The five-time Olympic champion has now won 14 World Cup titles and is closing in on his compatriot Ole Einar Björndalen. The biathlon icon, who is attending the event as a TV expert, is the uncontested recordholder with 20 World Cup gold medals. Even the fog, which was sometimes dense, did not prevent Bö from continuing his winning streak and earning his second gold medal on the racetrack. The mixed Norwegian team had already successfully defended its title on Wednesday."
57,"Kaum jemand zweifelt daran, dass im Jagdrennen Nummer drei folgen wird. In der Verfolgung ist Bö einmal mehr der klare Favorit. Seine Laufform ist überragend, sodass er Schießfehler bis zu einem gewissen Maß erschreckend einfach kompensieren kann.","Hardly anyone doubts that there will be a third pursuit race. In the pursuit, Bö is once again the clear favorite. His running form is outstanding, so he can compensate for shooting errors to a certain extent shockingly easily.","Hardly anyone doubts that number three will follow during the cross-country skiing. Bö is once again the obvious favorite in the race. His skiing form is exceptional, meaning that he is surprisingly easily capable of compensating for shooting errors to a certain extent."
59,"In Hochfilzen gewann er vor sechs Jahren überraschend mit 0,7 Sekunden Vorsprung hauchdünn vor Bö. Es war einer von insgesamt nur drei Karriereerfolgen Dolls, der in diesem Winter bislang einmal auf dem Podest stand. Der Olympia-Achte von Peking zog nach seinem schwachen Auftritt wortlos davon und gab zunächst keine Interviews. Roman Rees schaffte es auf Platz 19, der zweite WM-Debütant David Zobel belegte Rang 35.","In Hochfilzen, he won surprisingly six years ago with a narrow margin of 0.7 seconds ahead of Bö. It was one of only three career successes for Doll, who has been on the podium once so far this winter. The 8th-place finisher at the Olympics in Beijing left without a word after his weak performance and initially gave no interviews. Roman Rees finished in 19th place, the second World Championship debutant David Zobel placed 35th.","Six years ago, he surprisingly beat Bö by a narrow margin of 0.7 seconds in Hochfilzen. It was one of three career victories for Doll, who has only been on the podium once so far this winter. The eighth place finisher in the Beijing Olympics disappeared without a word after his poor performance and initially gave no interviews. Roman Rees made it to 19th place, and the second World Cup debutant David Zobel took 35th place."
61,"Bei einem Treffen zwischen US-Präsident Joe Biden und seinem Amtskollegen aus Brasilien, Luiz Inácio Lula da Silva, geht es vor allem um den Wert der Demokratie. Beide blicken auf ihre Vorgänger zurück.","At a meeting between US President Joe Biden and his Brazilian counterpart, Luiz Inácio Lula da Silva, the main focus is on the value of democracy. Both look back on their predecessors.","The main focus of a meeting between U.S. President Joe Biden and his counterpart from Brazil, Luiz Inácio Lula da Silva, was the value of democracy. Both of them reflected on their predecessors."
68,"In einem Land mit Denunziationskultur, die gab es schon vor Corona, wurde so öffentlich Stimmung gemacht, gegen die gefährlichsten Gegner der BRD; sagen wir mal der bürgerlichen Demokratie, sagen wir mal der spätkapitalistischen Gesellschaft. (Hier nichts zu den wirklich Gefährlichen in Nadelstreifenanzug und Krawatte.)","In a country with a culture of denunciation, which existed even before Corona, public sentiment was so openly stirred up against the most dangerous opponents of the Federal Republic of Germany; let's say the bourgeois democracy, let's say the late capitalist society. (Nothing here about the truly dangerous ones in pinstripe suits and ties.)","In a country with a culture of denunciation, which was already present before the coronavirus, this was how an atmosphere targeting the most dangerous opponents of the Federal Republic of Germany was created; you can call it civil democracy, you can call it late-stage capitalistic society. (Putting aside the truly dangerous in pinstripe suits and ties for the moment.)"
69,"Nun gibt die Stuttgarter Zeitung, die sonst eher hinter Raudis in den S-Bahnen oder Onanisten im Park her ist, eine Neuauflage mit des ""Kriegsverbrechers"" Putins Freunden. Weil die so schön sind, gibt es eine Bildergalerie. Natürlich ist die StZ schlecht informiert, denn es gibt in dieser Welt zu der Asien, Afrika und Lateinamerika gehören vielleicht mehr ""Russenfreunde"" als die StZ Platz für Bilder hat.","Now the Stuttgarter Zeitung, which is usually more concerned with Audis in the S-Bahn or masturbators in the park, is publishing a new edition with Putin's ""war criminal"" friends. Because they are so beautiful, there is a photo gallery. Of course, the StZ is poorly informed, because in this world, to which Asia, Africa and Latin America belong, there may be more ""friends of Russia"" than the StZ has space for pictures.","Now the Stuttgarter Zeitung, which would otherwise be chasing stories about rowdy individuals on the regional trains or people masturbating in the park, has published a new edition featuring friends of the ""war criminal"" Putin. Since they are so good-looking, there is picture gallery. Obviously, the Stuttgarter Zeitung is poorly informed, since there may be more ""Russian friends"" around the world in Asia, Africa, and Latin America than the Stuttgarter Zeitung has room for pictures."
72,"Und spätestens jetzt, gut dialektisch, sollte Frau Wagenknecht die beliebteste Politikerin aller noch nicht ganz verblödeten, d.h. friedliebenden, pazifistischen und antimilitaristischen Menschen sein. (Und hier ist nun keine Differenzierung mehr nötig.)","And at the latest now, well dialectically, Ms. Wagenknecht should be the most popular politician of all not yet completely dumbed down, i.e. peace-loving, pacifist and anti-militarist people. (And here no further differentiation is necessary.)","And by now at the very latest, stated kindly, Mrs. Wagenknecht should be the most popular politician among any people who are not yet completely daft, i.e., those who are peace-loving, pacifist, and anti-military. (And now there is no further need to differentiate.)"
76,SS-Massakers in Oradour-sur-Glane: Letzter Überlebender tot,The SS massacre in Oradour-sur-Glane: Last survivor dead.,SS massacres in Oradour-sur-Glane: The last survivor has died
80,"Deutsche-Bank-Chef Christian Sewing hält weitere Zinserhöhungen im Kampf gegen die hohe Teuerungsrate für ""absolut"" notwendig. ""Die inflationären Risiken sind weiter groß. Die Kosten für Energie können leicht wieder steigen, und auch die Öffnung Chinas kann den Preisen vorübergehend einen Schub geben"", sagte Sewing der ""Welt am Sonntag"".","Deutsche-Bank-Chef Christian Sewing considers further interest rate hikes in the fight against high inflation rates to be ""absolutely"" necessary. ""The inflationary risks remain high. The costs for energy can easily rise again, and the opening of China can also give a temporary boost to prices,"" Sewing told the ""Welt am Sonntag"".","Deutsche Bank CEO Christian Sewing believes that additional interest-rate hikes are ""absolutely"" necessary to combat high inflation. ""The inflationary risks remain high. Energy prices can easily increase again, and China opening up may temporarily push up prices,"" Sewing told ""Welt am Sonntag."""
82,"Höhere Zinsen verteuern Kredite. Dies kann die Nachfrage bremsen und so hohen Teuerungsraten entgegenwirken. Höhere Kreditzinsen können zugleich dazu führen, dass Investitionen aufgeschoben werden und somit das Wirtschaftswachstum schwächer ausfällt.","Higher interest rates make loans more expensive. This can slow down demand and thus counteract high inflation rates. Higher loan interest rates can also lead to investments being postponed, resulting in weaker economic growth.","Higher interest rates make borrowing more expensive. This may reduce demand and therefore counteract high inflation rates. Higher borrowing rates may also lead to delayed investment, thereby weakening economic growth."
84,"Die EZB strebt für den Euroraum mittelfristig Preisstabilität bei einer Teuerungsrate von zwei Prozent an. Diese Zielmarke ist seit Monaten weit entfernt. Im Januar schwächte sich der Preisauftrieb zwar erneut ab, dennoch lagen die Verbraucherpreise im Währungsraum der inzwischen 20 Länder um 8,5 Prozent über dem Niveau des Vorjahresmonats.","The ECB aims for price stability in the euro area in the medium term with an inflation rate of two percent. This target has been far from reached for months. In January, the price increase weakened again, but consumer prices in the currency area of the now 20 countries were still 8.5 percent above the level of the same month last year.","The ECB aims for price stability in the Eurozone over the medium-term with an inflation rate of two percent. This target has remained very distant for months. Though inflation weakened in January, consumer prices in the currency area among the now 20 countries were 8.5 percent higher than at the same time last year."
87,"Bosch-Chef Stefan Hartung hofft auf eine breite Debatte zum von Bundeskanzler Olaf Scholz (SPD) ausgerufenen ""Deutschland-Tempo"" bei Infrastrukturprojekten. ""Es wird einen politischen und gesellschaftlichen Dialog dazu geben müssen. Und er wird vielleicht auch ein bisschen kontroverser sein"", sagte er der Deutschen Presse-Agentur in Stuttgart. Er hoffe, dass am Ende ein Regelwerk herauskomme, mit dem es zwar nicht zwingend so schnell gehen müsse wie bei den um den Jahreswechsel in Betrieb genommenen LNG-Terminals - aber auch nicht so langsam wie vorher.","Bosch CEO Stefan Hartung hopes for a broad debate on the ""Germany Tempo"" for infrastructure projects announced by Chancellor Olaf Scholz (SPD). ""There will have to be a political and social dialogue about it. And it may also be a bit more controversial,"" he told the German Press Agency in Stuttgart. He hopes that in the end a set of rules will emerge, with which it does not necessarily have to go as fast as with the LNG terminals put into operation around the turn of the year - but also not as slowly as before.","Bosch CEO Stefan Hartung hopes for an extensive debate with Federal Chancellor Olaf Scholz (SPD) regarding the ""German pace"" of infrastructure projects that he mentioned. ""There must be a political and social dialog in this regard. Perhaps it will also be a little controversial,"" he told the Deutsche Presse-Agentur in Stuttgart. He hopes for this to produce a set of regulations stipulating that not all projects must be completed as fast as the LNG terminals that were brought into operation around the end of the year - but also not as slowly as before."
90,"In der Vergangenheit habe man es mit dem klassischen Regelwerk versucht und nicht geschafft. ""Wir sollten uns nochmal Gedanken machen, ob das bisherige Vorgehen so richtig war. Vielleicht haben wir es mit dem Regelwerk auch übertrieben und es uns zu kompliziert gemacht"".","In the past, we have tried with the classical rule book and failed. ""We should think again whether the previous approach was right. Perhaps we have also exaggerated with the rule book and made it too complicated for ourselves.""","Previously, attempts were made to use classical regulations, but this did not work. ""We should rethink whether the previous approach was correct. Maybe we went overboard with the regulations and this has overcomplicated things for us."""
91,"Angesichts der vielen offenen Aufgaben etwa beim Ausbau der Stromtrassen beneide er die Bundesregierung und die beteiligten Unternehmen aber nicht, sagte Hartung. ""Als Konsument dieser Energien brauche ich den Ausbau unbedingt und er soll so grün sein, wie es geht"".","Considering the many open tasks, such as the expansion of power lines, Hartung said he does not envy the federal government and the companies involved. ""As a consumer of these energies, I urgently need the expansion, and it should be as green as possible.""","From the perspective of the many unfinished tasks, such as expansion of high-voltage power lines, Hartung says he does not envy the German government and the companies involved. ""As a consumer of these types of energy, I absolutely need this expansion, and it should be as sustainable as possible."""
96,Baumann steht seit langem in der Kritik. Die 2018 abgeschlossene Übernahme des US-Saatgutherstellers Monsanto für 63 Milliarden Dollar hängt dem Manager nach. Mit dem Kauf hatten sich die Leverkusener teure Rechtsstreitigkeiten um angebliche Krebsrisiken des Unkrautvernichters Glyphosat ins Haus geholt. Die Bayer-Aktie befand sich über Jahre im Sinkflug. Im Jahr 2019 verweigerten die Aktionäre dem Vorstandschef auf der Hauptversammlung gar die Entlastung.,"Baumann has long been criticized. The acquisition of the US seed company Monsanto for $63 billion, completed in 2018, is still haunting the manager. With the purchase, the Leverkusen-based company had brought expensive legal disputes over the alleged cancer risks of the herbicide glyphosate. The Bayer share price was in a downward trend for years. In 2019, the shareholders even refused to discharge the CEO at the annual general meeting.",Baumann has been criticized for a long time. The 2018 takeover of the U.S. seed manufacturer Monsanto for 63 billion U.S. dollars weighs heavily on the manager's mind. This purchase brought with it expensive lawsuits regarding the alleged risk of cancer caused by the herbicide glyphosate. Bayer's stock has been declining for years. Shareholders even refused to approve actions by the chairperson of the board during the annual general meeting in 2019.
97,"Schon länger war bekannt, dass Baumann keine Verlängerung seines Vertrags anstrebt, der eigentlich noch bis 2024 laufen sollte. Druck gemacht hatten langfristig orientierte strategische Investoren. Zuletzt mischten auch mehrere aktivistische angelsächsische Investoren wie Bluebell Capital mit. Bluebell dringt laut einem Medienbericht auf eine Aufspaltung des Konzerns.","Baumann has long been known not to seek an extension of his contract, which was actually supposed to run until 2024. Long-term oriented strategic investors had exerted pressure. Recently, several activist Anglo-Saxon investors such as Bluebell Capital have also gotten involved. According to a media report, Bluebell is pushing for a breakup of the company.","It had been known for a while that Baumann would not seek to extend his contract, which actually should have gone until 2024. Long-term strategic investors exerted pressure. Recently, multiple activist investors from the Anglo-Saxon sphere, such as Bluebell Capital, got involved. According to a media report, Bluebell is pressing for the group to be split."
98,"Der sehr kleine Fonds mit unbekannter Beteiligungshöhe an Bayer ist für ein aggressives Vorgehen bekannt. Eine Abspaltung ""der Sparte Consumer Health wäre ein möglicher Weg, um den Unternehmenswert zu steigern"", sagte Markus Manns, Fondsmanager bei Union Investment, der ""Rheinischen Post"". Eine Abspaltung der weit größeren Agrarsparte Crop Science hält er dagegen nicht für machbar.","The very small fund with an unknown stake in Bayer is known for an aggressive approach. ""The spin-off of the Consumer Health division would be a possible way to increase the company's value,"" said Markus Manns, fund manager at Union Investment, to the ""Rheinische Post"". However, he does not consider a spin-off of the much larger Crop Science agricultural division to be feasible.","The very small fund, whose ownership interest in Bayer is unknown, is known for its aggressive approach. A spin-off ""of the Consumer Health division would be one possible way to increase the value of the company,"" said Markus Manns, a fund manager at Union Investment, according to the ""Rheinische Post."" By contrast, he does not believe that a spin-off of the far larger Crop Science agricultural division is feasible."
101,Auch am Samstag wollen die Franzosen wieder gegen die geplante Rentenreform auf die Straße gehen.,"Also on Saturday, the French want to take to the streets again against the planned pension reform.","On Saturday, the French once again want to take to the streets in defiance of the planned retirement reforms."
104,"Bereits jetzt arbeiten viele Menschen in Frankreich länger als bis zum Alter von 62 Jahren, wenn sie mit Erreichen der Altersgrenze noch nicht lange genug für eine abschlagsfreie Rente eingezahlt haben. In vielen anstrengenden Berufen könnten die Menschen kaum länger arbeiten, meinen die Gegner der Reform. Außerdem wollten die Beschäftigten ihre wohlverdiente Rente genießen können und ihre Gesundheit nicht vollends im Job verschleißen.","Many people in France are already working longer than until the age of 62, if they have not paid in long enough for a pension without deductions when they reach the retirement age. In many demanding professions, people could hardly work any longer, say the opponents of the reform. Moreover, the employees want to be able to enjoy their well-deserved pension and not wear out their health completely on the job.","There are already many people in France who work past the age of 62 years if they have not paid in long enough to secure a deduction-free pension by the time they reach the age limit. It is barely possible for people to continue working in physically demanding professions, say the opponents of the reform. Moreover, employees want to be able to enjoy their hard-earned pension and not completely destroy their health because of their job."
106,"Macron begründet die Reform mit einem drohenden Defizit in der Rentenkasse. Weil die Bevölkerung immer älter wird, müssten die Beschäftigten mit ihren Beiträgen für eine steigende Zahl von Rentnern aufkommen. Damit die Höhe der Rente stabil gehalten werden könne, müsse die Bevölkerung etwas mehr arbeiten. Die Kritiker zweifeln die Berechnungen der Regierung an und fordern, der Staat müsse andere Geldquellen finden, um das Rentensystem im Gleichgewicht zu halten.","Macron justifies the reform with a looming deficit in the pension fund. Because the population is getting older and older, the employed will have to contribute to a growing number of retirees. In order to keep the level of pensions stable, the population will have to work a little more. The critics doubt the government's calculations and demand that the state must find other sources of money to keep the pension system in balance.","Macron justifies the reform on the grounds that there is a looming deficit in pension funds. Since the population continues to age, employees must fund an increasing number of pensioners with their contributions. In order to maintain pension at a stable level, the population will have to work a bit more. Critics doubt the governmental calculations and advocate for the government finding other sources of money to maintain the equilibrium of the pension system."
107,Doch nicht nur am Rentenalter will die Regierung schrauben. Die bereits vor Jahren beschlossene Anhebung der nötigen Einzahldauer für eine volle Rente soll beschleunigt werden. Außerdem sollen Einzelrentensysteme mit Privilegien für bestimmte Berufsgruppen abgeschafft werden. Die Mindestrente soll auf etwa 1200 Euro steigen.,"However, the government not only wants to adjust the retirement age. The increase in the required contribution period for a full pension, which was decided on years ago, is to be accelerated. In addition, individual pension systems with privileges for certain occupational groups are to be abolished. The minimum pension is to be increased to around 1200 euros.","However, the government wants to do more than simply fine-tune the retirement age. The increase in the payment duration required for a full pension, decided a few years ago, will be accelerated. In addition, the individual pension systems with privileges for certain professional groups will be abolished. The minimum pension will increase to approximately 1,200 euros."
