index,original,translated,accuracy_annotation
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,בן הזוג ואני הלכנו לחנות המשקאות הערב לקנות כמה בירות ובקבוק שמפניה.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The term ""bub"" in the source text refers to ""bubbly"" or ""champagne,"" which is correctly translated as ""שמפניה"" (champagne) in Hebrew. However, the translation does not reflect the casual tone of ""bub,"" which might be better captured with a more colloquial term.
[Major]: accuracy/addition - The translation uses ""בן הזוג"" (the partner) which is a formal term and does not capture the casual tone of ""Domestic Partner"" as used in the source text. The addition of formality changes the tone.
[Minor]: accuracy/omission - None
```"
22,"When we went to check out, the cashier is a fairly obvious #trans woman.","כשהלכנו לשלם, הקופאית היא אישה טרנסג'נדרית די ברורה.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The phrase ""fairly obvious"" is mistranslated as ""די ברורה,"" which means ""quite clear"" or ""pretty clear,"" losing the nuance of ""fairly obvious.""
[Major]: None
[Minor]: None
```"
27,And I said her nails looked cool.,ואמרתי שהציפורניים שלה נראות מגניבות.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""נראות מגניבות"" (look cool) is not a direct mistranslation but could be considered slightly informal or colloquial compared to the source. However, it does not inhibit comprehension.
[Major]: [accuracy/addition] - None
[Minor]: [accuracy/omission] - The word ""And"" at the beginning of the sentence is omitted in the translation. While this does not significantly impact the overall meaning, it does slightly alter the flow of the sentence.
```"
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,החיוך של ההקלה על פניה היה תחושה נהדרת אבל העובדה שהיא הייתה מפוחדת קודם פשוט חרא ואני שונא את זה.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The phrase ""FUCKING SUCKS AND I HATE IT"" is mistranslated. The Hebrew translation ""פשוט חרא ואני שונא את זה"" does not fully capture the intensity and explicitness of the original expression.
[Major]: accuracy/mistranslation - The word ""scared"" is mistranslated as ""מפוחדת"" (frightened), which is not a direct equivalent and may slightly alter the nuance.
[Minor]: accuracy/addition - The word ""פשוט"" (simply) is added in the translation, which is not present in the source text.
```"
33,It takes the state's governor.,זה לוקח את מושל המדינה.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""זה לוקח את מושל המדינה"" means ""It takes the governor of the state,"" which does not accurately convey the intended meaning of the source text. The source implies an action or requirement involving the state's governor, not possession.
[Major]: [accuracy/omission] - The translation omits the context or action implied by ""takes,"" which is crucial for understanding the source text.
[Minor]: [accuracy/addition] - None
```"
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario.","בעבודה זו, המבוססת על גרסה של מודל האיתות הקלאסי של לואיס (1969), אנו בוחנים את התנאים להופעת תקשורת התלויה בהקשר בתרחיש ממוקם.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""context-dependent communication"" is mistranslated as ""תקשורת התלויה בהקשר"", which is accurate, but the translation could be more precise by using ""תקשורת תלוית הקשר"".
[Minor]: [accuracy/error_subcategory] - None
```"
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.","במקביל, אנו חוקרים את התנאים הסביבתיים והיכולות הקוגניטיביות המאפשרים הבהרת הקשר של משמעויות סמלים.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""הבהרת הקשר"" (clarification of context) does not accurately convey ""contextual disambiguation"" from the source text.
[Major]: [accuracy/omission] - The translation omits the word ""meanings"" (משמעויות) in the context of ""symbol meanings.""
[Minor]: [accuracy/addition] - None
```"
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end.","אנו מראים כי מגבלות סביבתיות על בחירת המושא של המקבל יכולות להיות מנוצלות באופן חד-צדדי על ידי השולח, ללא יכולות הבהרה מצד המקבל.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""without disambiguation capabilities on the receiver's end"" is mistranslated as ""ללא יכולות הבהרה מצד המקבל,"" which does not fully capture the meaning of ""disambiguation capabilities.""
[Minor]: [accuracy/error_subcategory] - None
```"
46,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.","ארגון פיתוח אשנטי עובד עם מספר הולך וגדל של קהילות באזור אשנטי בגאנה במשך קרוב ל-20 שנה, תוך מעורבות עם הקהילות ומתן תמיכה במים ותברואה, חינוך, בריאות, נטיעת עצים וחקלאות.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The phrase ""approaching 20 years"" is translated as ""במשך קרוב ל-20 שנה"" which is slightly different in nuance. The source suggests they are nearing 20 years, while the translation implies they have been working for nearly 20 years.
```"
47,Communities gain the knowledge to embed and support their own development.,קהילות רוכשות את הידע לשלב ולתמוך בפיתוח שלהן.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""embed"" from the source text, which is crucial for understanding the full meaning.
[Major]: [accuracy/mistranslation] - The translation of ""embed"" as ""לשלב"" (to integrate) could be seen as a mistranslation, as ""embed"" implies a deeper integration or incorporation than just combining or supporting.
[Minor]: [accuracy/addition] - None
```"
52,Photos from my visit to Ghana in 2011.,תמונות מהביקור שלי בגאנה ב-2011.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/error_subcategory] - None
[Minor]: [accuracy/mistranslation] - The translation ""תמונות מהביקור שלי בגאנה ב-2011"" is accurate and reflects the meaning of the source text. There are no accuracy errors present.
```"
55,They won't allow me to tell them the address it's going to and who is shipping it.,הם לא יאפשרו לי להגיד להם לאן זה נשלח ומי שולח את זה.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits the phrase ""the address it's going to,"" which is crucial for understanding the full meaning of the source text.
[Major]: [accuracy/mistranslation] - The phrase ""who is shipping it"" is mistranslated as ""מי שולח את זה,"" which could imply ""who is sending it"" rather than specifically referring to the shipping context.
[Minor]: [accuracy/mistranslation] - The translation of ""They won't allow me to tell them"" as ""הם לא יאפשרו לי להגיד להם"" is slightly awkward in Hebrew, as it could imply a more general prohibition rather than a specific inability to convey information.
```"
58,The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night.,למחרת בבוקר ואני לא יכול להתגבר על ההעמדת הפנים המבישה של כריס ליכט בעיתונות שירות ציבורי ב-CNN אמש.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""disgraceful pretense of public service journalism"" is mistranslated as ""העמדת הפנים המבישה של בעיתונות שירות ציבורי"", which does not accurately convey the meaning of the original phrase. The translation suggests a more general disgrace rather than specifically referring to the pretense of public service journalism.
[Major]: [accuracy/mistranslation] - The translation does not accurately convey the possessive aspect of ""Chris Licht's disgraceful pretense"" as it is rendered in a way that could imply Chris Licht is the subject of the journalism rather than the one exhibiting the pretense.
[Minor]: [accuracy/omission] - None
```"
59,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media.","זה היה שערורייה, כמו פסטיבל אנטי-דמוקרטי סמלי של שקרים וטענות מ-6 בינואר, שהתקיים בהרס עצמי על ידי התקשורת האמריקאית.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""symbolic Jan 6 anti-democratic festivus of lies & grievance"" is mistranslated as ""פסטיבל אנטי-דמוקרטי סמלי של שקרים וטענות מ-6 בינואר"", which does not fully capture the connotations of ""festivus"" and the specific reference to January 6 as a symbolic event.
[Major]: [accuracy/omission] - The phrase ""self-destructively hosted"" is translated as ""שהתקיים בהרס עצמי"", which omits the nuance of ""hosted by American media,"" losing the agency of the media in the context.
[Minor]: [accuracy/addition] - The word ""טענות"" (claims) is added in the translation, which is not present in the source text and does not enhance the meaning.
```"
60,THE SHAMEFUL AUDIENCE.,הקהל המביש.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""הקהל"" (the audience) does not fully capture the meaning of ""THE SHAMEFUL AUDIENCE,"" as it omits the adjective ""shameful.""
[Major]: [accuracy/omission] - The adjective ""shameful"" is omitted in the translation, which is crucial to convey the full meaning of the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
61,Licht AGREED to an all Republican audience!,ליכט הסכים לקהל שכולו רפובליקנים!,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The word ""all"" is omitted in the translation, which changes the meaning of the source text. The source specifies an ""all Republican audience,"" indicating that the entire audience is Republican, which is not conveyed in the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
63,There's a story to be reported there.,יש שם סיפור לדווח עליו.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""יש שם סיפור לדווח עליו"" does not fully capture the meaning of ""There's a story to be reported there."" The phrase ""to be reported"" implies a passive construction that is not accurately reflected in the Hebrew translation.
[Minor]: [accuracy/error_subcategory] - None
```"
64,The ratings--seeking delusional irresponsibility of it all.,החוסר אחריות ההזייתי לשם הרייטינג של כל זה.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""החוסר אחריות ההזייתי לשם הרייטינג של כל זה"" does not accurately reflect the source text ""The ratings--seeking delusional irresponsibility of it all."" The phrase ""לשם הרייטינג"" (for the sake of ratings) is a mistranslation of ""ratings-seeking,"" which implies actively seeking or pursuing ratings, not just for the sake of it.
[Major]: [accuracy/omission] - The translation omits the nuance of ""seeking"" in ""ratings-seeking,"" which is crucial to understanding the intent of the source text.
[Minor]: [accuracy/addition] - None
```"
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.","יש לי מרתף עם הרבה טיוטות, מה שבעצם אומר שאני יכול לקבל הרבה מכרסמים שמוצאים בו מקלט.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The Hebrew translation ""טיוטות"" means ""drafts"" in the sense of written drafts, which is incorrect. The source text refers to ""drafty"" as in allowing cold air to enter, which should be translated as ""מרתף עם הרבה רוח פרצים"".
[Major]: [accuracy/mistranslation] - The phrase ""אני יכול לקבל"" translates to ""I can receive"" or ""I can get,"" which does not fully capture the meaning of ""taking refuge"" in the context of rodents finding shelter. A more accurate translation would be ""מכרסמים שמוצאים בו מקלט"".
[Minor]: None
```"
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.","לבסוף נמאס לי מהשגרה הזו אתמול בלילה, ניקיתי את כל המלכודות מחמאת בוטנים והדבקתי פיסטוק עליהן עם דבק חזק.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation of ""superglued"" as ""הדבקתי"" does not fully convey the meaning of using ""superglue,"" which implies a strong adhesive. A more accurate translation would be ""הדבקתי עם דבק חזק במיוחד"" or similar.
[Major]: accuracy/omission - The translation omits the word ""finally"" which emphasizes the speaker's frustration and decision to change the routine.
[Minor]: None
```"
76,But they also cut grants and tax credits that encourage more business activity.,אבל הם גם קיצצו במענקים ובזיכויי מס שמעודדים פעילות עסקית נוספת.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""more"" from ""more business activity,"" which is important to convey the extent of the activity being encouraged.
[Minor]: [accuracy/error_subcategory] - None
```"
77,"I own a business. It's successful in spite of the provincial government, not because of it.","אני בעל עסק. הוא מצליח למרות הממשלה המחוזית, לא בזכותה.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""provincial government"" as ""הממשלה המחוזית"" is not entirely accurate. In Hebrew, ""ממשלה"" typically refers to the national government, whereas ""ממשל"" or ""שלטון"" would be more appropriate for ""government"" in the context of a province.
[Minor]: [accuracy/error_subcategory] - None
```"
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.","זה נכון גם עכשיו כש-goatse.cx איננו, אם כי זו הייתה תחרות צמודה לתחתית בין goatse ובין, נאמר, khou.com, שם ניסיתי לצפות בסרטון שוונדי שלחה לי.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/mistranslation - The phrase ""a close race to the bottom"" is translated as ""תחרות צמודה לתחתית,"" which may not fully convey the idiomatic meaning of ""race to the bottom"" in the context of comparing two undesirable options.
```"
94,Get some bumper stickers that are anti-Trump and plaster them all over.,קנה כמה מדבקות פגוש שהן נגד טראמפ והדבק אותן בכל מקום.,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/addition - The word ""קנה"" (buy) is added in the translation, which is not present in the source text. The source text suggests ""getting"" bumper stickers, not specifically buying them.
```"
95,Yell back at those who would try to talk over us.,צעק בחזרה על אלה שינסו לדבר מעלינו.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""צעק"" (shout) does not accurately convey the meaning of ""yell back,"" which implies a response or retaliation, not just shouting.
[Major]: accuracy/mistranslation - The translation ""על אלה שינסו לדבר מעלינו"" (at those who will try to talk over us) is slightly off as it implies a future action, whereas the source does not specify a time frame.
[Minor]: accuracy/addition - None
```"
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm.,זה לא מקובל חברתית לצאת בציבור או למהר לאנשים כשאתה משתעל ומפיץ ליחה.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""coughing up a mucus storm"" is omitted, leading to a loss of important meaning.
[Major]: [accuracy/mistranslation] - The translation ""ומפיץ ליחה"" (and spreading mucus) does not accurately convey ""coughing up a mucus storm,"" which implies a more intense and active action.
[Minor]: [accuracy/addition] - None
```"
102,I repeat. It is not socially acceptable to spread your covid mucus storm everywhere!!!,אני חוזר. זה לא מקובל חברתית להפיץ את סערת הריר של הקורונה שלך בכל מקום!!!,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""covid mucus storm"" is translated as ""סערת הריר של הקורונה"" which could imply a different meaning. The term ""mucus storm"" is a metaphorical expression in English, and the translation might not fully capture its figurative sense.
[Major]: [accuracy/addition] - None
[Minor]: [accuracy/omission] - The repetition of ""I repeat"" is translated as ""אני חוזר"" which is accurate, but the emphasis of repetition might not be as strong as in the source.
```"
106,Mio knows that sorrow is life's constant companion.,מיו יודעת שהעצב הוא בן לוויה קבוע של החיים.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""מיו יודעת שהעצב הוא בן לוויה קבוע של החיים"" accurately reflects the source text ""Mio knows that sorrow is life's constant companion."" There are no critical errors.
[Major]: accuracy/mistranslation - None
[Minor]: accuracy/mistranslation - None
```"
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","לאחר 4,000 של מצוקה, יל מוצאת את עצמה במקום של אהבה ויש לה רגשות עזים שהיא לא יודעת מה לעשות איתם, אז יש הרבה משניהם.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""4,000 of distress"" is mistranslated as ""4,000 של מצוקה"" which implies a quantity or amount, whereas the source implies a duration or period of distress.
[Minor]: [accuracy/error_subcategory] - None
```"
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,הפיאסקו של אתמול עם #מנגו_אידיוט היה פיאסקו מזעזע.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The translation of ""#MangoMoron"" as ""#מנגו_אידיוט"" could be considered a mistranslation if the hashtag is intended to be a specific name or brand rather than a literal translation. However, without additional context, this is a minor issue.
```"
111,"Which cable news ""executive"" made the call to give the fat, lying criminal this much air-time?","איזה ""מנהל"" חדשות בכבלים קיבל את ההחלטה לתת לפושע השמן והשקרן כל כך הרבה זמן שידור?","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The translation of ""executive"" as ""מנהל"" does not fully capture the nuance of the term in the context of cable news, where ""executive"" implies a higher-level decision-maker than ""manager"" (מנהל).
[Minor]: None
```"
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","כשהמכונית משתנה, כך גם ארני, שהביטחון החדש שלו הופך ליהירות מאחורי ההגה של יופיו האקזוטי.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""behind the wheel"" is mistranslated as ""מאחורי ההגה"", which is correct, but the context of ""arrogance behind the wheel"" is not fully captured in the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
118,Codleo is one of the best Salesforce Partner offering best Salesforce services tailored to your company needs.,קודלאו היא אחת השותפות הטובות ביותר של Salesforce המציעה את שירותי Salesforce הטובים ביותר המותאמים לצרכי החברה שלך.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""tailored to your company needs,"" which is important for conveying the customization aspect of the services.
[Minor]: [accuracy/error_subcategory] - None
```"
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,אחד החלקים המטורפים ביותר בכך שהשכנים שלי הפכו נגדי הוא לחשוב על כמה מאמץ זה דורש להיות עוין.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
124,"Forget me, fine.","שכח אותי, בסדר.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""שכח אותי, בסדר"" does not fully convey the meaning of ""Forget me, fine."" The word ""fine"" in the source text implies a sense of resignation or acceptance, which is not captured in the Hebrew translation.
[Major]: accuracy/omission - The translation omits the nuance of ""fine"" as a resigned acceptance or agreement, which is present in the source text.
[Minor]: accuracy/addition - None
```"
125,"Ignore me, fine.","התעלם ממני, בסדר.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/error_subcategory] - None
[Minor]: [accuracy/mistranslation] - The translation ""התעלם ממני, בסדר"" does not fully capture the tone of ""Ignore me, fine."" The word ""בסדר"" translates to ""okay"" or ""fine"" in a neutral sense, but the original English phrase carries a tone of resignation or sarcasm that is not fully conveyed in the Hebrew translation.
```"
129,Slamming a door in my face takes effort.,לטרוק דלת בפרצופי דורש מאמץ.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""Slamming a door in my face"" is mistranslated as ""לטרוק דלת בפרצופי,"" which means ""Slamming a door at my face"" rather than ""in my face.""
[Major]: [accuracy/omission] - None
[Minor]: [accuracy/addition] - None
```"
133,That vessel is off-limits.,הכלי הזה אסור לגישה.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""vessel"" as ""הכלי"" (the tool) is incorrect. The term ""vessel"" typically refers to a ship or large boat, not a tool or instrument.
[Major]: [accuracy/mistranslation] - The phrase ""אסור לגישה"" (forbidden to access) does not accurately convey the meaning of ""off-limits,"" which implies restricted or prohibited entry or use.
[Minor]: [accuracy/addition] - The addition of ""הזה"" (this) is unnecessary and not present in the source text.
```"
137,But another individual often flies aboard that ship.,אבל אדם נוסף לעיתים קרובות טס על הספינה ההיא.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""often,"" which is crucial to convey the frequency of the action described in the source text.
[Major]: [accuracy/mistranslation] - The translation uses ""אדם נוסף"" (another person) instead of ""another individual,"" which can slightly alter the nuance of the source text.
[Minor]: [accuracy/addition] - None
```"
138,If he were to die... the consequences would be... significant.,אם הוא היה מת... ההשלכות היו... משמעותיות.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The Hebrew translation ""אם הוא היה מת"" suggests a hypothetical situation in the past, while the English source ""If he were to die"" suggests a hypothetical situation in the future.
[Minor]: [accuracy/error_subcategory] - None
```"
140,Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,"הנה קורס התרסקות (קצת יותר ארוך מאורך ציוץ) למה שאני מתכוון ב""הפיכת אבא"":","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The phrase ""dad-ification"" is mistranslated as ""הפיכת אבא"" which means ""turning into a dad"" rather than conveying the concept of ""dad-ification"" as a cultural or stylistic transformation.
[Major]: accuracy/addition - None
[Minor]: accuracy/omission - The phrase ""slightly longer than"" is omitted in the translation, which affects the nuance of the original text.
```"
142,The Last of Us is an easy and canonical example of dad-ification.,האחרונים שבינינו הוא דוגמה פשוטה וקנונית להפיכת דמות אב.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""The Last of Us"" as ""האחרונים שבינינו"" is incorrect. It should be translated as ""האחרון מאיתנו"" to accurately reflect the title of the work.
[Major]: [accuracy/mistranslation] - The phrase ""dad-ification"" is mistranslated as ""הפיכת דמות אב,"" which does not fully capture the nuanced meaning of the term in the context of the source text. ""Dad-ification"" refers to the transformation or representation of a character in a fatherly role, which is not clearly conveyed in the translation.
[Minor]: [accuracy/addition] - None
```"
