index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
62,"In addition, in this issue we are publishing the first part of a fairly detailed guide to the work of Alfred Hitchcock. And here there's no need to advertise anything: it doesn't take a film buff to know the creator of Suspicion and Rope. Despite his outstanding credentials, our team — Tatyana Alishicheva, Boris Gleyzerov, Anna Golovnya, Nick De Semlin, Dan Jolie, Tamara Dondurey, Nikolai Karayev, Denis Korsakov, Maria Kuvshinova, Ivan Kulikov, Will Lawrence, Sergei Mezenov, Sergei Natapov, Ian Nathan, Kim Newman, Zaira Ozova, Nev Pierce, Aleksei Prostyakov, Serafima Skibyuk, Adam Smith, Mur Soboleva, Vasily Stepanov, Aleksandr Strelkov, Ollie Richards, Oleg Tischenkov, Alena Logunova, Chris Hewitt, Olga Ahakina, and London FBI agent Eveline Solt — suspect him of spying for the Russians and have decided to catch him, whatever it takes.","And this time, we're also publishing the first part of a rather detailed guide to the work of Alfred Hitchcock, and there's definitely no need to advertise anything specifically here. It's crystal clear that the authors of this guide on the creator of ""Suspicion"" and ""Rope"" are Tatiana Aleshicheva, Boris Gleizerov, Anna Golovnya, Nick De Semlyen, Dan Jolin, Tamara Dondurey, Nikolai Karaev, Denis Korsakov, Maria Kuvshinova, Ivan Kulikov, Will Lawrence, Sergei Mezenov, Sergei Natapov, Ian Nathan, Kim Newman, Zaira Ozova, Nev Pierce, Alexei Prostyakov, Serafima Skibyuk, Adam Smith, Moor Soboleva, Vasily Stepanov, Alexander Strelkov, Ollie Richards, Oleg Tishchenkov, Alena Logunova, Chris Hewitt, and Olga Shakina. They suspected Evelyn Salt, the blonde CIA agent, despite her brilliant track record, of spying for the Russians and decided to catch her at all costs.","And this time we're also publishing the first part of a rather detailed guide to the work of Alfred Hitchcock, and there's definitely no need to advertise anything specifically here—it's obvious that *our* authors of this guide are Tatiana Aleshicheva, Boris Gleizerov, Anna Golovnya, Nick De Semlyen, Dan Jolin, Tamara Dondurey, Nikolai Karaev, Denis Korsakov, Maria Kuvshinova, Ivan Kulikov, Will Lawrence, Sergei Mezenov, Sergei Natapov, Ian Nathan, Kim Newman, Zaira Ozova, Nev Pierce, Alexei Prostyakov, Serafima Skibyuk, Adam Smith, Moor Soboleva, Vasily Stepanov, Alexander Strelkov, Ollie Richards, Oleg Tishchenkov, Alena Logunova, Chris Hewitt, and Olga Shakina; these are the same people who, despite the brilliant track record of Evelyn Salt, the blonde CIA agent, suspected her of spying for the Russians and decided to catch her at all costs.","And this time, we're also publishing the first part of a rather detailed guide to the work of Alfred Hitchcock—it's obvious that no special promotion is needed here. The authors of this guide on the creator of ""Suspicion"" and ""Веревка"" are Tatiana Aleshicheva, Boris Gleizerov, Anna Golovnya, Nick De Semlyen, Dan Jolin, Tamara Dondurey, Nikolai Karaev, Denis Korsakov, Maria Kuvshinova, Ivan Kulikov, Will Lawrence, Sergei Mezenov, Sergei Natapov, Ian Nathan, Kim Newman, Zaira Ozova, Nev Pierce, Alexei Prostyakov, Serafima Skibyuk, Adam Smith, Moor Soboleva, Vasily Stepanov, Alexander Strelkov, Ollie Richards, Oleg Tishchenkov, Alena Logunova, Chris Hewitt, and Olga Shakina. Despite her brilliant track record, they suspected Evelyn Salt, the blonde CIA agent, of spying for the Russians and resolved to catch her at all costs.",0.4866,0.4916,0.4708,0.6055,0.5981,0.5795,0.5901,0.5423,0.5395,0.803,0.7983,0.8068
63,"After being backed into a corner, she dresses in the black garb we're all familiar with and goes off to search out the truth.","Cornered, she'll revert to our familiar black and go in search of the truth herself.","Cornered, she'll repaint herself in our familiar black and go in search of the truth herself.","Cornered, she'll revert to her familiar black form and go in search of the truth herself.",0.0252,0.0251,0.0257,0.1515,0.1293,0.1509,0.5807,0.553,0.6443,0.5815,0.593,0.621
66,"When Doestoevsky said ""Beauty will save the world,"" this is what he meant.",That's roughly how beauty should save the world.,That's probably how beauty is supposed to save the world.,This is how beauty is supposed to save the world.,0.0557,0.0631,0.0614,0.15,0.2012,0.2485,0.5476,0.576,0.5919,0.6189,0.6786,0.6558
67,"Her it is: our dear old world of The Fifth Element, blown apart and then restored, which made Milla Jovovich into the most fabulous woman in the universe.","Here he is, the man who blew up and fixed the world with ""The Fifth Element"" and made Milla Jovovich the most beautiful woman in the universe.","Here he is, the one who exploded and repaired the world with ""The Fifth Element,"" making Milla Jovovich the most beautiful woman in the universe.","Here he is, the visionary who revolutionized cinema with ""The Fifth Element,"" and made Milla Jovovich the most beautiful woman in the universe.",0.2054,0.2274,0.2435,0.4296,0.3902,0.4091,0.6106,0.6209,0.5724,0.7378,0.7053,0.7047
70,"It's best not to recall what Besson did in the 13 years between ""Element"" and ""Adèle.""","It's best not to remember what Besson did for 13 years between ""The Fifth Element..."" and ""Adele...""","It's better not to recall what Besson did during the 13 years between ""The Fifth Element..."" and ""Adele...""","It’s better not to dwell on what Besson did during the 13 years between ""The Fifth Element..."" and ""Adele..."".",0.3523,0.4107,0.2362,0.6668,0.7975,0.6586,0.6999,0.7418,0.721,0.7761,0.801,0.7722
71,"He kept busy, to put it lightly, but all of his busywork as a producer and scenarist, as well as his occasional appearances as a director, will be forgotten.","To put it mildly, he wasn't idle, but all this screenwriting and producing bustle and rare, labored directorial appearances will be forgotten.","To put it mildly, he kept busy, but all this screenwriting and producing hustle and rare, strained directorial efforts will be forgotten.","To put it mildly, he wasn't idle, but all this screenwriting and producing bustle, along with his rare, labored directorial appearances, will be forgotten.",0.1185,0.1382,0.1658,0.3819,0.4368,0.3793,0.6141,0.6982,0.6534,0.7238,0.7138,0.7663
72,"Meanwhile, ""Adèle"" is not likely to be.","But ""Adele..."" - hardly.","But ""Adele...""—hardly.","But ""Адель...""—unlikely.",0.0251,0.0245,0.0245,0.0,0.0,0.0,0.5333,0.5281,0.5625,0.5905,0.5711,0.6571
73,"Watching it, it seems as if over the past 13 years we haven't been seeing Besson, but rather some kind of double.","Watching this movie, it seems that the Besson of 13 years ago wasn't our Besson at all, but some kind of double.","Watching this movie, it feels like the Besson from 13 years ago wasn't the real Besson, but some kind of impostor.","Watching this movie, it seems that the Besson of 13 years ago wasn't the Besson we knew, but some kind of double.",0.2311,0.0829,0.2347,0.4594,0.4073,0.4913,0.7087,0.6895,0.7469,0.6931,0.6632,0.7069
76,The incredible drive of the film is contained in the fact that a surprise awaits you behind every turn and in every spoken response.,The incredible thrill here lies in the fact that surprises await you around every corner or with every line.,The incredible thrill here lies in the fact that surprises await you around every corner and with every line.,The incredible thrill here lies in the surprises that await you around every corner or in every line.,0.1261,0.1292,0.0309,0.4078,0.435,0.3797,0.623,0.6273,0.6122,0.7528,0.7546,0.7279
77,And each one as just as wonderful as the last.,"And all are pleasant, to a man.","And they're all pleasant, to a man.",And they were all pleasant.,0.0228,0.0227,0.0211,0.0515,0.0515,0.0526,0.4371,0.4515,0.5648,0.4355,0.4499,0.5266
78,Whether it's a girl or a ghost,"Either a girl, or a vision",Either a girl or a vision.,"Is it a girl, or a vision?",0.0856,0.3564,0.0758,0.3704,0.5752,0.3651,0.4554,0.4506,0.4523,0.6054,0.5567,0.7671
84,"The director doesn't chase after the viewer with hand outstretched, begging them to appreciate the special effects, sets, or stunts, but is rather like a classical novelist calling out before a great adventure to the center of the Earth or to the edge of the world, ""Onward, reader, great things await us!""","The director doesn't chase after the viewer with an outstretched hand, begging them to appreciate the special effects, sets, or stunts, but sweeps them along, like an old-fashioned novelist exclaiming before a great journey to the center of the earth or the edge of the world: ""Forward, my reader, great things await us!""","The director doesn't chase after the viewer with an outstretched hand, begging them to appreciate the special effects, sets, or stunts, but sweeps them along, like an old-fashioned novelist exclaiming before a great journey to the center of the earth or the edge of the world: ""Forward, my reader, great things await us!""","The director doesn't chase after the viewer with an outstretched hand, begging them to appreciate the special effects, sets, or stunts, but draws them in, like a classic novelist exclaiming before a great journey to the center of the earth or the edge of the world: ""Forward, my reader, great things await us!"".",0.5802,0.5802,0.5615,0.7574,0.7574,0.7793,0.7314,0.7314,0.7501,0.8473,0.8473,0.854
85,"Besson navigates genre films (about which he knows absolutely everything) joyously and without ceremony, like a little boy raised on old films and Jules Verne.","At the same time, Besson treats genre cinema, about which he knows absolutely everything, irreverently and playfully, like a boy who has watched a lot of old movies and read Jules Verne.","At the same time, Besson handles genre cinema—about which he knows absolutely everything—irreverently and playfully, like a boy who has watched countless old movies and devoured Jules Verne.",Besson approaches genre cinema—a world he knows inside and out—with the irreverence and glee of a boy steeped in old movies and Jules Verne.,0.2071,0.1561,0.1136,0.4455,0.4799,0.3568,0.6915,0.696,0.7215,0.7667,0.7819,0.7622
86,"He plays with tropes, allows himself some cynicism, and isn't afraid of risks","Manipulating platitudes, indulging in cynicism, and not being shy about risk.","Manipulating platitudes, indulging in cynicism, and not being shy about taking risks.","Manipulating platitudes, indulging in cynicism, and embracing risk.",0.0659,0.0695,0.0636,0.1997,0.1981,0.15,0.6071,0.6246,0.5865,0.658,0.6666,0.6155
90,The city has been sent into commotion by an ancient creature that has been brought to life by an old psychic medium.,An ancient monster stirred to life by an old medium threw the city into turmoil.,The city was thrown into turmoil by an ancient monster awakened by an old medium.,"An ancient monster, stirred to life by an old spiritualist, plunged the city into chaos.",0.1758,0.0851,0.1764,0.4545,0.4401,0.4545,0.6558,0.694,0.6219,0.8269,0.811,0.7929
92,"With this goal in mind, the young woman drags a real mummy out of Egypt.","With the same goal, the girl drags a real mummy from Egypt.","With the same goal, the girl drags a real mummy out of Egypt.","With the same goal, the girl brings a real mummy from Egypt.",0.205,0.4765,0.0893,0.4318,0.5968,0.3477,0.7249,0.7734,0.646,0.8151,0.8644,0.7694
96,"Besson's style in this film is composed of linguistic showmanship, actorly clowning, and a balancing act of plot (circus terms are quite apt — the marriage of the two art forms in the film is stronger and more organic than ever).","Besson's style in this film is composed of verbal trickery, actorly clowning, and narrative acrobatics (circus terms are quite fitting - the unity of the two arts here is as organic and strong as ever).","Besson's style in this film consists of verbal trickery, actorly clowning, and narrative acrobatics (circus terms are quite fitting—the fusion of these two art forms is as organic and strong as ever).","besson's style in this film consists of verbal trickery, actors' clowning, and acrobatic storytelling (circus terms are quite fitting - the unity of these two arts is particularly organic and strong).",0.3758,0.3031,0.1984,0.5215,0.4779,0.3989,0.7401,0.7413,0.6783,0.8493,0.8425,0.8305
98,"She exemplifies the undeservedly forgotten type character of the adventure-seeking young woman, who achieves her goals not so much through exploiting her sexuality as though pure panache and courage.","She embodied a type of adventuress, undeservedly forgotten, who gets her way not so much through the exploitation of sexuality, but through sheer audacity and courage.","She embodied an undeservedly forgotten type of adventuress who achieves her goals not through exploiting her sexuality, but through pure audacity and courage.",She embodied an undeservedly forgotten type of adventuress who succeeds not so much through the exploitation of sexuality as through sheer audacity and courage.,0.1476,0.2728,0.1594,0.3695,0.5282,0.4929,0.6613,0.6846,0.6652,0.7692,0.8188,0.7897
99,Usually in films this type of woman is set against some kind of standard machismo or doe-eyed romanticism,"In movies, these kinds of girls are usually paired with some kind of stock macho man or wide-eyed romantic.","In movies, girls like these are usually paired with a typical macho type or a wide-eyed romantic.","In movies, girls like these are usually paired with a stock macho man or a wide-eyed romantic.",0.0514,0.0121,0.0102,0.388,0.1117,0.1117,0.5948,0.5959,0.5996,0.6609,0.7168,0.6591
104,"Having trained himself on a long string of ""low-hanging"" genre films and having, so it seemed, gone completely stale, Luc Besson showed unexpected creative daring, reminding us that the barrier between the tastes of bored megamall cinema attendees and high-minded art-house film fanatics can be easily overcome by movies made for life-loving weirdos.","Trained on numerous genre ""cats"" and seemingly completely soured, Luc Besson showed unexpected creative agility, reminding us that the boundary between the preferences of bored megamall visitors and highbrow regulars of art-house halls is easily overcome by films for cheerful madmen.","Trained on numerous genre ""cats"" and seemingly completely soured, Luc Besson showed unexpected creative agility, reminding us that the boundary between the preferences of bored megamall visitors and highbrow regulars of art-house halls is easily overcome by films for cheerful madmen.","Having honed his skills on numerous genre exercises, and seemingly quite jaded, Luc Besson unexpectedly showed creative flair, reminding us that the line between the tastes of bored mall-goers and sophisticated arthouse regulars is easily blurred by films for joyfully eccentric audiences.",0.196,0.196,0.1532,0.4901,0.4901,0.3932,0.5396,0.5396,0.5991,0.672,0.672,0.7217
107,"Jonathan Liebesman's debut horror film, a claustrophobic thriller with attempts made at psychology and the political context of 2002, was berated by critics but liked by the public. It performed well at the box office and, most importantly, ended up in front of producer Michael Bay.","A claustrophobic horror film with pretensions to psychological depth and a political context, Jonathan Liebesman's 2002 debut horror film was panned by critics but liked by audiences and did well at the box office, and most importantly, caught the eye of producer Michael Bay.","A claustrophobic horror film with pretensions to psychological depth and political context, Jonathan Liebesman's 2002 debut horror film was panned by critics but liked by audiences, performed well at the box office, and, most importantly, caught the eye of producer Michael Bay.","A claustrophobic horror film aiming for psychological depth and political relevance, Jonathan Liebesman's 2002 debut horror film was panned by critics but liked by audiences, performed well at the box office, and, most importantly, caught the eye of producer Michael Bay.",0.2891,0.3534,0.344,0.5543,0.592,0.5769,0.7325,0.7356,0.7454,0.8144,0.8185,0.8177
115,And three men inside a locked room try to work out a strategy to survive: Should they join together as a team or shoot each other?,And three men in a locked room are trying to develop a survival strategy: to unite as a team or to shoot each other?,"And three men in a locked room are trying to devise a survival strategy: unite as a team, or shoot each other?",And three men in a locked room are trying to develop a survival strategy: to work together or shoot each other?,0.2614,0.2576,0.2377,0.6246,0.5562,0.5716,0.7733,0.7703,0.7549,0.8936,0.8962,0.8842
117,Or should they try to break out of their cage at any cost?,Or try to break your cage at any cost?,Or try to break out of your cage at any cost?,"Or try to break out of your cage, whatever it takes?",0.3627,0.5497,0.3012,0.6182,0.7707,0.4601,0.5971,0.716,0.6366,0.7907,0.8698,0.7911
118,"They are not undergoing the test alone — so is a young, ambitious special agent who the experienced professor, who has been learning from savage experiments, is testing for her ruthlessness.","Not only they are being tested, but also a young, ambitious intelligence officer, whom an experienced professor, skilled in brutal experiments, is testing for ruthlessness.","Not only are they being tested, but also a young, ambitious intelligence officer who is being tested for ruthlessness by an experienced professor skilled in brutal experiments.","Not only they, but also a young, ambitious special service agent is being tested by an experienced professor, adept at ruthless experiments, for her ruthlessness.",0.2149,0.0967,0.2177,0.4066,0.2903,0.4176,0.695,0.6728,0.6973,0.7816,0.7809,0.7648
120,They are placed in an isolated room and each is given a bundle of papers with nonsensical questions.,They are put in an isolated room and given a stack of papers with nonsensical questions each.,They are each put in an isolated room and given a stack of papers with nonsensical questions.,They are put in an isolated room and each given a stack of papers with nonsensical questions.,0.4523,0.5091,0.563,0.7783,0.8802,0.8909,0.8291,0.8466,0.8693,0.8997,0.9114,0.9105
122,"A game for survival begins, which is carefully observed from behind glass by government agents.","The survival game begins, watched closely through the glass by government agents.","The survival game begins, closely watched through the glass by government agents.","The survival game begins, with government agents closely observing behind glass.",0.2628,0.2628,0.0463,0.4318,0.4318,0.2055,0.7359,0.7417,0.7629,0.8743,0.8728,0.8724
126,"She is offended by her father's courtesan lifestyle and openly looks on as he, as if parodying the famous scene from Paul Verhoeven's Showgirls, dives into a pool after his next romantic prey.","She's hurt by her father's courtly lifestyle and openly spies on him as he dives into the pool after another romantic victim, as if parodying the famous scene from Paul Verhoeven's ""Showgirls.""","She is hurt by her father's courtly lifestyle and openly spies on him as he dives into the pool after another romantic conquest, as if parodying the famous scene from Paul Verhoeven's ""Showgirls.""","Hurt by her father's lavish lifestyle, she openly spies on him as he dives into the pool after another romantic conquest, as if parodying the famous scene from Paul Verhoeven's *Showgirls*.",0.4111,0.4202,0.3978,0.6844,0.7452,0.6478,0.6134,0.7033,0.6689,0.7711,0.7966,0.7833
129,Mher Mkrtchyan and Pavl Bardin filmed the weak melodramatic comedy Troe I Snezhnika with Ivan Urgant.,"Mher Mkrtchyan, who is known for his languid melodramas, co-directed the comedy ""Three and a Snowflake"" with Pavel Bardin, starring Ivan Urgant.","Mher Mkrtchyan, known for his languid melodramas, co-directed the comedy ""Three and a Snowflake"" with Pavel Bardin, starring Ivan Urgant.","Mher Mkrtchyan, known for his languid melodramas, co-directed the comedy ""Three and a Snowflake"" with Pavel Bardin, starring Ivan Urgant.",0.0497,0.0538,0.0538,0.2889,0.2924,0.2924,0.6093,0.5977,0.5977,0.6302,0.6454,0.6454
133,"Especially unfortunate is the plot line about the business of reselling of football players, which was left behind the scenes.",It's especially a pity that the plotline about the business of buying and selling football players was left out of the frame.,It's especially a pity that the storyline about the business of buying and selling football players was left out.,It's especially a pity that the plotline about the business of buying and selling football player was not explored.,0.1473,0.1549,0.1289,0.4744,0.2934,0.201,0.6981,0.6923,0.6317,0.756,0.7803,0.7431
137,"But the film's writer ""scored a goal"" with a potential slogan for the film's audience: ""Don't look for problems where there are none."" It couldn't be more apt.","But when it came to a potential slogan for the film's audience, the author hit the bullseye: ""Don't look for problems where there aren't any."" Couldn't have said it better.","But when it came to a potential slogan for the film's audience, the author hit the bullseye: ""Don't look for problems where there aren't any."" Couldn't have said it better.","But regarding a potential slogan for the film's audience, the author nailed it: ""Don't look for problems where there aren't any."" Couldn't have said it better.""",0.4205,0.4205,0.4365,0.5581,0.5581,0.5661,0.6459,0.6459,0.6464,0.8248,0.8248,0.8133
140,The films' protagonists run around the same parts of the world (both films begin in Latin America and end in the port of Los Angeles) and use the same screen effects: in both cases something filled with American bills explodes and a whirlwind of greenbacks drifts down onto the set.,"The protagonists gallop through virtually the same parts of the world (both films begin in Latin America and end in the port of Los Angeles) and exploit the same spectacular shots - in both, something stuffed with dollar bills explodes, and a vortex of bucks descends on the scenery.","The protagonists travel through virtually the same parts of the world (both films begin in Latin America and end in the port of Los Angeles) and use the same spectacular shots – in both, something stuffed with dollar bills explodes, and a whirlwind of bucks descends on the set.","The protagonists travel to almost the same locations (both films begin in Latin America and end in the port of Los Angeles) and feature similar spectacular shots—in both, something stuffed with dollar bills explodes, and a vortex of dollars descends on the scenery.",0.4747,0.5679,0.3487,0.6491,0.7158,0.4659,0.7131,0.749,0.692,0.7765,0.7994,0.8118
146,"It's astonishing how they, without conferring with one another, drew different material down to an absolutely identical, explosion-filled common denominator. They made trundling, predictable, and unneeded action films that recall a great bulk of the movies made by Willis and Schwarzenegger (with the comparison always falling in favor of Bruce and Arnold).","It's simply amazing how they, without conspiring, brought different material to an absolutely identical, clanging denominator, making rather heavy, predictable, unnecessary action films that evoke a mass of pictures with Willis and Schwarzenegger (the comparisons invariably favor Bruce and Arnold).","It's simply amazing how they managed, without conspiring, to reduce different material to the exact same, clanging common denominator, creating rather heavy-handed, predictable, and unnecessary action films that bring to mind a host of movies starring Willis and Schwarzenegger (comparisons that invariably favor Bruce and Arnold).","It's simply amazing how, without conspiring, they brought different material to an absolutely identical and resounding result, creating rather heavy, predictable, and unnecessary action films that bring to mind a host of movies starring Willis and Schwarzenegger (the comparisons invariably favor Bruce and Arnold).",0.2431,0.1923,0.2183,0.4719,0.384,0.4115,0.5976,0.6928,0.7036,0.7629,0.7882,0.7879
151,"But they are alive — alive and determined to get revenge, whatever it takes, on the ne'er-do-well with the ominous voice who orchestrated the whole event.",But they are alive – and intend to take revenge at any cost on the scoundrel with the languid voice who orchestrated all of this.,But they are alive—and intend to take revenge at any cost on the scoundrel with the languid voice who orchestrated all of this.,"But they are alive and intend to avenge themselves, no matter what, on the scoundrel with the languid voice who orchestrated all of this.",0.1534,0.0718,0.1786,0.4934,0.4469,0.4706,0.6986,0.6885,0.6697,0.7863,0.7919,0.7598
153,It's made from recycled material like a highly-digestible action flick,"Made from recycled materials, a conditionally edible action movie.","Made from recycled materials, a passable action flick.","made from recycled materials, a barely passable action movie.",0.0474,0.0604,0.106,0.4505,0.4551,0.4505,0.5635,0.6556,0.5533,0.6982,0.7445,0.6596
154,A simple story about an escapee from a Romanian labor camp,A simple story about a runaway Romanian convict.,A simple story about an escaped Romanian convict.,A simple story about an escaped Romanian convict.,0.2645,0.3741,0.3741,0.5257,0.5257,0.5257,0.52,0.5745,0.5745,0.8296,0.8251,0.8251
158,"It's sure to be realistic and, indeed, brutal.","Undoubtedly, it will be realistic, and harshly so.","Undoubtedly, it will be realistic, and a harsh one at that.","Undoubtedly, it will be realistic and, indeed, harsh.",0.0479,0.0398,0.4336,0.0625,0.0602,0.4961,0.715,0.7253,0.7756,0.8769,0.8516,0.9132
159,There's a high chance it will star non-professional actors.,There is a high probability of non-professional actors participating.,There is a high likelihood that non-professional actors will participate.,Amateur actors are highly likely to participate.,0.0632,0.0648,0.0227,0.284,0.3468,0.0,0.7791,0.799,0.6705,0.8656,0.8781,0.7436
161,"Moreover, without knowing the film's year of release, it's possible to simply interpret the film's action as the exercises of some underground critical realists from Warsaw Pact countries who read Bresson's lectures from the early 80s","Also, without knowing the release year, it's easy to mistake what's happening on screen for the exercises of some underground critical realists from the Warsaw Pact countries, who were given a lecture on Bresson in the early 80s.","Also, without knowing the release year, one could easily mistake what's happening on the screen for the work of some underground critical realists from the Warsaw Pact countries, who received a lecture on Bresson in the early 80s.","Also, without knowing the release year, it's easy to mistake the events depicted on screen for the exercises of some underground critical realists from Warsaw Pact countries, who were given a lecture on Bresson in the early 1980s.",0.3134,0.241,0.3509,0.5065,0.4218,0.518,0.7039,0.7122,0.7204,0.7928,0.7908,0.7953
168,"converted into an exploitation film à la 1970s, with a cowboy who decides to walk out of prison — which he was soon to be released from — over to the nearest saloon).","Convert it into 70s-style exploitation, with a cowboy deciding to take a stroll from the slammer (where he's about to be released anyway) to the nearest saloon.","Convert it into a 70s-style exploitation film, with a cowboy deciding to take a stroll from the slammer, where he's about to be released anyway, to the nearest saloon.","Transform it into a 70s-style exploitation film, with a cowboy deciding to walk from the jail (from which he is soon to be released) to the nearest saloon.",0.1784,0.1842,0.2404,0.3944,0.4111,0.4958,0.6735,0.6897,0.7678,0.7238,0.734,0.7898
175,"It's a decent debut providing a modicum of hope that, someday, Romanian art-house cinema will begin to develop in a decent direction","A decent debut, inspiring a faint hope that a respectable movement will one day grow out of Romanian arthouse cinema.",A decent debut that inspires a faint hope that Romanian arthouse cinema will one day become a respectable movement.,"A decent debut, offering a glimmer of hope that a respectable movement will one day emerge from Romanian art house cinema.",0.0292,0.0304,0.0575,0.2064,0.2691,0.2429,0.6425,0.666,0.702,0.846,0.8526,0.8534
