index,original,translated,linguistic_convention_annotation
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.",昨晩ついにこのルーティンにうんざりして、すべての罠からピーナッツバターを取り除き、ピスタチオをスーパーボンドで貼り付けました。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""うんざりして"" is unnecessary in Japanese punctuation conventions.
```"
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.",参考までに、市場に出回っているほとんどすべての「人道的」な罠を試しましたが、ほとんど成功しませんでした。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The quotation marks around ""人道的"" should be full-width to match Japanese punctuation conventions.
```"
74,"They aren't, at least not in Alberta.",彼らはそうではありません、少なくともアルバータでは。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be replaced with a period to correctly separate the two independent clauses.
```"
75,Sure they cut business taxes.,もちろん、彼らは事業税を削減しました。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence in Japanese should end with a period (。) instead of a comma (、) for proper punctuation.
```"
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.",「彼をグラスゴーに降ろすだけです」と、私は旅の仲間を指し示しながら説明しようとしました。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be placed inside the quotation marks in Japanese, as in 「彼をグラスゴーに降ろすだけです、」.
```"
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.",「『彼をグラスゴーに降ろすだけです』なんてあまり聞かないですね」とチケット係が言った。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The quotation marks used are inconsistent. In Japanese, it is more common to use 「」 for direct speech, but the inner quotes should be consistent as well, e.g., 「『彼をグラスゴーに降ろすだけです』なんてあまり聞かないですね」と should be 「「彼をグラスゴーに降ろすだけです」となんてあまり聞かないですね」と.
```"
90,And they are truly nuts.,そして彼らは本当に狂っています。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence-ending punctuation should be a period (。) instead of the comma (、) used in the translation.
```"
95,Yell back at those who would try to talk over us.,私たちの声をかき消そうとする者たちに向かって叫び返せ。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence is missing a period at the end.
```"
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street.,隣人と私は同時に帰宅しましたが、通りの向こうから彼がコロナの痰を激しく咳き込んでいるのが聞こえました。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""帰宅しましたが"" is unnecessary in Japanese and should be removed for better flow.
```"
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.,彼を避けるために急いでアパートに入ったが、それでも彼は追いついてきて話しかけてきた。,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The sentence could benefit from a comma after ""アパートに入ったが"" to improve readability.
```"
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","4,000年の苦悩の後、Ylは愛の場所に自分を見つけ、どうしていいかわからないほどの大きな感情を抱えているので、両方がたくさんあります。","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""Ylは愛の場所に自分を見つけ"" is missing, which would improve the readability of the sentence.
```"
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,昨日の#マンゴーモロンの大失敗は、非常にひどい失敗でした。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The use of the comma before ""非常ひどい失敗でした"" is unnecessary in Japanese punctuation conventions.
```"
113,A cold front should arrive by the middle of next week.,来週の半ばまでに寒冷前線が到達するでしょう。,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The sentence should end with a period to follow proper punctuation conventions.
```"
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",今朝早く、IR衛星と地上観測により、低層の層雲とまだらな<URL>が拡大していることが示されました。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence ends with an incomplete element ""<URL>"", which should be followed by appropriate punctuation, such as a period or ellipsis, to indicate that it is an unfinished thought or placeholder.
```"
121,Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment.,信頼できるSalesforceパートナーを見つけて、その専門知識を活用し、CRM投資の価値を最大化しましょう。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""CRM投資の価値を最大化しましょう"" could be replaced with a period for better sentence separation.
```"
122,"Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem.",Salesforceパートナーが導入、カスタマイズ、統合、継続的なサポートでどのように役立ち、Salesforceエコシステムでビジネスが繁栄できるかを発見してください。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""サポートでどのように役立ち"" should be followed by a space for better readability.
```"
137,But another individual often flies aboard that ship.,しかし、別の人物がしばしばその船に乗って飛ぶ。,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The comma should be used instead of the period at the end of the sentence in Japanese, as it is common to use a comma before conjunctions like ""しかし"" (however) when connecting sentences.
```"
142,The Last of Us is an easy and canonical example of dad-ification.,『The Last of Us』は、父親化の簡単で典型的な例です。,"```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The Japanese translation uses Japanese quotation marks 『』, which are correct, but the closing quotation mark should be followed by a comma to match the punctuation style of the source text.
```"
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.",ダッドフィケーションは通常、親の立場にある人物が子供やその代わりとなる存在を世話したり守ったりしなければならない状況において、圧倒的な強さが解決策であり、その強さを使って非常に特定の形をした力のダイナミクスを強制することを示唆します。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""強さが解決策であり"" should be a period to separate the clauses more clearly.
```"
147,Here's a quick overview of how to make use of our website.,こちらは、当ウェブサイトの利用方法についての簡単な概要です。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The Japanese translation uses a full-width comma “、” which is appropriate for Japanese text. However, there is no punctuation mark at the end of the sentence. A period “。” should be added to complete the sentence.
```"
148,- We send out notifications when airfare goes on sale.,航空運賃がセールになると通知を送信します。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a period at the end, which is a punctuation error.
```"
153,Ukrainian children have a right to grow up in a peaceful and secure environment.,ウクライナの子供たちは平和で安全な環境で育つ権利があります。,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The sentence should end with a period to follow standard punctuation conventions in Japanese.
```"
159,Over time dart became my go-to for quick UI.,時間が経つにつれて、ダートは私の迅速なUIの頼りになるものになりました。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""つれて"" is not necessary in Japanese and disrupts the natural flow of the sentence.
```"
164,Echidna with amethyst and magenta spikes.,アメジストとマゼンタのトゲを持つハリモグラ。,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The Japanese translation ""アメジストとマゼンタのトゲを持つハリモグラ。"" is missing a period at the end of the sentence.
```"
166,Their tail is extremely thick.,彼らの尻尾は非常に太いです。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: None
```

The Japanese translation ""彼らの尻尾は非常に太いです。"" is grammatically correct and follows the linguistic conventions of Japanese. There are no capitalization, punctuation, spelling, grammar, whitespace, or word order errors present in the translation."
168,Their eyes are pear and they wear scarlet cateye glasses.,彼らの目は洋ナシの形をしていて、スカーレットのキャットアイメガネをかけています。,"```
MQM annotations:
linguistic conventions errors:
minor: grammar - The phrase ""洋ナシの形をしていて"" is slightly awkward in Japanese. A more natural expression would be ""洋ナシのような目をしていて"".
```"
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...",ブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーの最善の努力にもかかわらず、誰もが...,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The Japanese translation ends with an ellipsis, which is consistent with the source text, but it is important to ensure that the ellipsis is correctly formatted according to Japanese punctuation standards. In Japanese, an ellipsis is typically represented by two or three dots (…… or …). The provided translation uses three dots, which is acceptable, but it is worth noting that the use of two dots is also common in Japanese.
```"
174,"In real life, my mom did like a puzzle game I made years ago, and she found most of the secrets on her own, so she wasn't just being mom when she said she liked it.",実生活では、私の母は数年前に私が作ったパズルゲームを気に入ってくれて、ほとんどの秘密を自力で見つけたので、彼女がそれを気に入ったと言ったとき、ただの母親としての言葉ではありませんでした。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""パズルゲームを気に入ってくれて"" is unnecessary in Japanese and disrupts the natural flow of the sentence.
```"
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.",それを中国語（標準語）および/または福建語に翻訳する必要がありますが、どちらも全く知りません。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The use of ""および/または"" could be improved by adding spaces around the slash to enhance readability, i.e., ""および / または"".
```"
179,Been toying with this thought for a little while:,しばらくこの考えをいじっていました。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: none
[Major]: none
[Minor]: punctuation - The Japanese sentence should end with a period or other appropriate punctuation mark to indicate the end of a thought. The current translation ends with ""いました。"" which is correct, so no punctuation error is present.
```"
180,"Mental health is often seen as something separate from ""regular"" health.",メンタルヘルスはしばしば「通常の」健康とは別物と見なされます。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The quotation marks around 「通常の」 should be Japanese-style brackets or quotes, such as 「」 or 『』, instead of Western-style quotation marks.
```"
182,Because it happens in the mind and seems less tangible than physical health.,心の中で起こり、身体の健康よりも目に見えにくいように思えるからです。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
194,Very much worth having a go at.,ぜひ挑戦する価値があります。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: None
```

The translation ""ぜひ挑戦する価値があります。"" is linguistically well-formed, with no errors in capitalization, punctuation, spelling, grammar, whitespace, or word order."
196,Playing around a bit with Flutter.,Flutterで少し遊んでいます。,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The sentence in Japanese should end with a period (。) instead of a full stop (.) to adhere to Japanese punctuation conventions.
```"
197,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.",正直に言うと、自分のビジネスをGoogleの技術に基づかせるのは嫌です。一方で、Googleは説得力のあるクロスプラットフォーム体験を作り出すための本当のインセンティブを持つ数少ない大手企業の一つであり、それが表れています。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""嫌です"" should be a period to separate the two independent clauses.
```"
199,Also please refrain from telling me that google/flutter apps suck on iOS and macOS.,また、Google/FlutterアプリがiOSやmacOSで使いにくいということは言わないでください。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be placed after ""Google/Flutterアプリ"" to separate the clauses more clearly.
```"
200,Cross platform is hard if you want to do it well.,クロスプラットフォームは、うまくやりたいなら難しいです。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""うまくやりたいなら"" is unnecessary and disrupts the natural flow of the sentence.
```"
201,I know that.,知っています。,"```
MQM annotations:
linguistic conventions errors:
Critical: None
Major: None
Minor: None
```"
202,Thank you to those people who have downloaded the latest update to Leasey.,最新のLeaseyアップデートをダウンロードしてくださった皆様、ありがとうございます。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,なぜ私の脳がそれを理解できないのか正確にはわからないのですが、ツールがあまりにも広範で曖昧なために、選択肢が多すぎて脳が固まってしまうのかもしれません。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""正確にはわからないのですが"" is unnecessary and disrupts the natural flow of the sentence.
```"
211,Grafana looks pretty.,グラファナはきれいに見えます。,"```
MQM annotations:
linguistic conventions errors:
Minor: capitalization - The word ""グラファナ"" should be capitalized as ""グラファナ"" is a proper noun.
```"
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""",新しい#FFXIVレイド層が近づいているので、「ちゃんとしたレイドをやってみたいけど、パーティーファインダーは混乱しそうだし、自分を受け入れてくれる固定メンバーは見つからないだろうな」とずっと考えていました。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The Japanese translation uses a comma before ""と"" (とずっと考えていました), which is not necessary in Japanese punctuation conventions.
```"
214,"So I thought, screw it!",だから、もういいや！,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The exclamation mark should be followed by a space for better readability in Japanese.
```"
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!",レイドの固定に参加するのを試すのが不安な人々でいっぱいで、全く上手くなる期待はありません！,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence-ending punctuation should be a period instead of an exclamation mark, as the sentence is a statement rather than an exclamation.
```"
219,I was a voracious reader in my youth.,若い頃、私は貪欲な読書家でした。,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The sentence-ending punctuation mark ""。"" is used correctly, but there is no need for additional punctuation corrections.
```"
227,They're not gonna talk about this on Bloomberg!,彼らはこれについてブルームバーグで話さないだろう！,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The exclamation mark should be a period to match the formality of the sentence.
```"
228,"But if Spotify has a good quarter, they will.",しかし、もしSpotifyが良い四半期を迎えれば、彼らはそうするでしょう。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""彼らはそうするでしょう"" is not necessary in Japanese and slightly disrupts the flow.
```"
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,彼らに全国の空洞化し腐敗した都市を再生させましょう。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence lacks a period at the end, which is a minor punctuation error.
```"
231,These people want to improve their lives.,これらの人々は自分たちの生活を改善したいと思っています。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: None
```"
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""",「リモートワークは終わった」や「リモートワークは失敗した実験だった」と主張する見出しには本当にうんざりしています。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The punctuation in the translation should use a full-width comma (、) instead of the English-style comma (,) to separate the phrases 「リモートワークは終わった」 and 「リモートワークは失敗した実験だった」 for better alignment with Japanese punctuation conventions.
```"
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.",それにより、人々は窮屈で騒がしいオフィスではなく、快適な空間で働くことができます。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: None
```

The translation provided is linguistically well-formed in Japanese, with no errors in capitalization, punctuation, spelling, grammar, whitespace, or word order."
243,To just ignore these facts is wrong.,これらの事実を無視することは間違っています。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The Japanese translation uses a period at the end of the sentence, which is correct, but it could also use a Japanese full stop (。) for better alignment with Japanese punctuation conventions.
```"
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.",パーカーは中絶と、現代の都市部の女性がキャリアのために子供を持つことを遅らせる衝動について言及した。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""中絶と"" is not necessary in Japanese and disrupts the natural flow of the sentence.
```"
255,It took years of changing my life and working hard but finally...,人生を変え、一生懸命働くのに何年もかかりましたが、ついに...,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The ellipsis ""..."" should be a full-width ellipsis ""…"" in Japanese.
```"
264,I will zip the lining into my cycle jacket - just in case I need it inside.,サイクルジャケットの裏地をジップで取り付けます。念のために。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation should have a comma before ""念のために"" to match the natural flow of the sentence.
```"
266,This is for Wikipedia's component library (OOUI).,これはWikipediaのコンポーネントライブラリ（OOUI）のためのものです。,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The parentheses around ""OOUI"" are correctly used, but Japanese typically uses full-width parentheses for consistency with the rest of the text. It should be （OOUI） instead of (OOUI).
```"
270,"We create a detached temp parent, install MO there, and observe it becoming detached (thus attached elsewhere).",一時的な親を作成し、そこにMOをインストールし、それが切り離される（つまり、他の場所に接続される）様子を観察します。,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The parentheses in the Japanese text are used correctly, but the sentence could be more naturally structured without them. However, this does not significantly hinder comprehension.
```"
276,He's just absolutely ripped from tearing around my office twice a day.,彼は1日に2回私のオフィスを駆け回っているので、完全に引き締まっています。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be replaced with a period to separate the two independent clauses in the sentence.
```"
278,It makes me so happy to see him thriving.,彼が成功しているのを見るととても嬉しいです。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The Japanese sentence should end with a full stop (。) instead of a period (.). 
```"
285,Last week got a ton done and feeling much better about field items.,先週はたくさんのことを終えて、フィールドアイテムについてずっと良い気分です。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a period at the end, which is a punctuation error.
```"
286,"All collards, kale, chard is transplanted.",すべてのコラード、ケール、チャードは移植されました。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be used to separate the items in the list: ""コラード、ケール、チャード"".
```"
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",また、サラダ用の列をそこに植えて、カットグリーンを統合する必要があります。灌漑、ベッドの準備、移植について訓練を受けたクルーがいるので、非収穫スキル項目の90%をカバーしています。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period to follow standard punctuation rules.
```"
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,Apple Mapsと比較してGoogle Mapsでの道順をたどる経験ははるかに優れていました。,"```
MQM annotations:
linguistic conventions errors:
major: word order - The phrase ""Apple Mapsと比較して"" should be reordered to ""Apple Mapsでの"" to reflect the correct comparison structure.
```"
295,Apple Maps wins.,アップルマップが勝利。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""アップルマップ"" should be written as ""アップルマップス"" to match the capitalization convention for product names in Japanese.
```"
302,"That said, I'm biased.",とはいえ、私は偏っています。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma should be a full stop to correctly end the sentence.
```"
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,しかし、政府が私たちの生活するシステムを変えないと考える限り、それが富の良い蓄えとなるのは土地です。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""しかし"" should be replaced with a period to properly separate the clauses.
```"
309,In China you can only lease land.,中国では土地を借りることしかできません。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The sentence ends with a period in English, but the Japanese translation uses a full-width period (。) which is correct. However, there is no linguistic convention error present.
```"
311,The government can change these policies whenever it wants.,政府はこれらの政策をいつでも変更することができます。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a period at the end, which is a punctuation error.
```"
312,The land is temporary.,土地は一時的です。,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The period at the end of the sentence is correctly used, but it is worth noting that Japanese often omits periods in short sentences, especially when they are standalone phrases.
```"
318,That's why the Chinese only allow leases.,それが中国人が賃貸契約のみを許可する理由です。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The Japanese sentence should end with a period (。) instead of a full stop (.) to adhere to Japanese punctuation conventions.
```"
322,Let us continue to work together towards creating a brighter future for all.,私たち皆のために、より明るい未来を創造するために共に働き続けましょう。,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma in ""私たち皆のために、より明るい未来を創造するために共に働き続けましょう。"" is not necessary in Japanese and can be removed for better flow.
```"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分に対してこれほどまでに厳しくなれる人間の能力に驚くことがよくありますが、実際の残酷さがどのようなものかを示す証拠がこれほど多くある中で。,"```
MQM annotations:
linguistic conventions errors:
[Major]: [punctuation] - The Japanese translation should end with a period to properly conclude the sentence.
```"
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",個人的な失敗や罪悪感に苦しむことは、「成功」が最も非道な行為を行った人々に与えられることが多い世界において…。,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The ellipsis at the end of the sentence should be a full stop or omitted for proper punctuation.
```"
332,"or ""Modal editors are useless today"" :morty:",または「モーダルエディターは今日役に立たない」,"```
MQM annotations:
linguistic conventions errors:
[Major]: punctuation - The translation is missing quotation marks around 「モーダルエディターは今日役に立たない」, which disrupts the flow of the text.
```"
