index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
43,我们认为，依赖语境的通信是一种情景化的多层次现象，受到环境属性如语境分布的重要影响。,我们认为语境依赖型交流是一种情境化的多层现象，其受到环境属性（如语境分布）的重大影响。,我们认为，语境依赖型交流是一种情境化的多层现象，受到环境属性（如语境分布）的重要影响。,我们认为上下文相关的交流是一种情境化的多层现象，它受到环境特征（如上下文的分布）的重大影响。,0.4339,0.5812,0.2702,0.8184,0.8725,0.6455,0.762,0.7956,0.6854,0.9155,0.9188,0.8568
47,社区人员学习了知识，并将这些知识用于支持自身的发展。,社区获得知识，从而能够扎根并支持自身发展。,社区掌握相关知识，从而能够扎根并支持自身发展。,社区获得知识，从而能够融入并支持自身发展。,0.1828,0.1846,0.1828,0.4847,0.481,0.4847,0.596,0.6584,0.6672,0.7516,0.7497,0.7739
50,种植了成千上万棵树，通过从购买设备到培训的一系列干预措施，农户见证了作物增产。,通过一系列干预措施，从支持设备购买到培训，数千棵树木已经种植成活，农民的作物产量也得到了提高。,数千棵树木已经种植，通过一系列干预措施，包括支持设备购买和培训，农民的作物产量也得到了提高。,通过一系列干预措施，从支持设备购买到培训，数千棵树木已经种植，农民的作物产量也得到了提高。,0.2544,0.2559,0.264,0.7325,0.6983,0.7183,0.7306,0.7089,0.7412,0.9165,0.9127,0.9184
53,我附近的 UPS 商店不允许我手写标签或写产品盒上。,我家附近的 UPS 商店不允许我写标签或在箱子上写字。,我家附近的 UPS 商店不允许我在标签或箱子上书写。,我家附近的 UPS 商店不允许我在标签或箱子上书写。,0.5768,0.5565,0.5565,0.8344,0.7983,0.7983,0.7253,0.743,0.743,0.9087,0.9034,0.9034
55,他们不允许我告诉他们商品的收货地址和承运人。,他们不允许我告诉他们寄往的地址和是谁寄的。,他们不允许我告诉他们货物的寄送地址和寄件人。,他们不允许我告诉他们收货地址和是谁寄的。,0.4945,0.5202,0.5959,0.6784,0.7629,0.7747,0.654,0.8431,0.75,0.8268,0.9238,0.9095
59,这真是骇人听闻，就像 1 月 6 日反民主节日，一个象征性的谎言和表达不满的节日，而这是由美国媒体近乎自我毁灭地把持。,这是一场暴行，就像一场象征性的1月6日反民主谎言和委屈节，由美国媒体自取灭亡地举办。,这是一场令人愤慨的闹剧，犹如象征着1月6日事件的反民主谎言与不满的大杂烩，由美国媒体自掘坟墓般地促成。,这是一场暴行，就像一场象征性的1月6日事件反民主谎言和抱怨节，由美国媒体搬起石头砸自己的脚地举办。,0.2667,0.1795,0.2245,0.4787,0.4387,0.4822,0.5097,0.4456,0.4276,0.7553,0.7001,0.6736
61,利希特“赞同”所有共和党观众的观点！,利希特同意面对全体共和党观众！,利希特同意參加僅限共和黨人士的觀眾活動！,利希特同意只面对共和党观众！,0.2848,0.1008,0.2825,0.504,0.3859,0.5068,0.5706,0.6326,0.4372,0.7671,0.6682,0.7848
64,为追求收视率而进行的不负责任的妄想。,追逐收视率的妄想般的不负责任。,追逐收视率，简直是妄想般的不负责任。,追求收视率，真是妄想般的不负责任。,0.3456,0.3093,0.444,0.6771,0.625,0.7056,0.6745,0.7429,0.7189,0.8503,0.8839,0.882
66,我有一间通风非常好的地下室，这意味着可能会让许多老鼠在此避难。,我家地下室非常漏风，这基本上意味着会有很多啮齿动物进来避难。,我家地下室很漏风，基本上意味着很多啮齿动物会跑进来避难。,我家地下室非常漏风，因此容易有许多小动物进来藏身。,0.1302,0.1137,0.0757,0.5326,0.4135,0.3567,0.6135,0.5888,0.512,0.8432,0.819,0.8462
69,昨晚我终于放弃了这种套路，把所有花生酱都清理了，还用强力胶粘了一颗开心果在上面。,昨晚我终于受够了这种一成不变的生活，把所有的捕鼠器都清理掉了花生酱，然后用强力胶粘了一颗开心果在上面。,昨晚我终于受够了这种一成不变的生活，清理了所有用花生酱做诱饵的捕鼠器，然后用强力胶把一颗开心果粘在了上面。,昨晚我终于受够了这种日复一日的生活，把所有捕鼠器上的花生酱都清理干净了，然后用强力胶在上面粘了一颗开心果。,0.472,0.276,0.4001,0.8465,0.7945,0.8403,0.555,0.542,0.5962,0.7808,0.8287,0.8349
71,（顺便说一句，我几乎试过了市场上所有的“人道”陷阱，但收效甚微。,恕我直言，我尝试了市面上几乎所有“人道”的捕鼠器，但效果甚微。,恕我直言，我试过市面上几乎所有“人道”的捕鼠器，但效果不佳。,说实话，我试过市面上几乎所有“人道的”捕鼠器，但效果甚微。,0.1646,0.1372,0.1231,0.611,0.5395,0.6224,0.613,0.5897,0.6101,0.822,0.8191,0.8411
73,我厌倦了保守派政党和政府打着亲商的旗号包装自己。,我厌倦了保守党派和政府将自己包装成亲商的品牌。,我厌倦了保守党派和政府动辄标榜自己是亲商的。,我厌倦了保守党派和政府打着亲商的旗号。,0.3492,0.3318,0.5883,0.7653,0.6894,0.8011,0.7691,0.6169,0.6682,0.784,0.8548,0.9206
74,他们不是亲商派，至少在阿尔伯塔省不是。,至少在阿尔伯塔省不是。,至少在阿尔伯塔省不是这样。,至少在阿尔伯塔省不是这样。,0.4832,0.4752,0.4752,0.6042,0.596,0.596,0.499,0.5731,0.5731,0.8531,0.8717,0.8717
75,对，他们削减了营业税。,当然，他们削减了商业税。,当然，他们确实削减了商业税。,当然，他们削减了营业税。,0.5311,0.241,0.8071,0.8064,0.7817,0.9005,0.8294,0.8226,0.8806,0.9169,0.9193,0.9317
78,我发现，在 2023 年，地方电视台网站带给我的绝对是互联网上最糟糕的体验。,痛苦地发现，在2023年，地方电视台的网站绝对是互联网上最糟糕的体验。,痛苦地发现，2023年的地方电视台网站绝对是互联网上最糟糕的体验。,后来我才发现，2023年地方电视台的网站绝对是互联网上最糟糕的体验。,0.7776,0.6598,0.6229,0.846,0.7949,0.8144,0.7146,0.6474,0.7431,0.8663,0.8582,0.8764
79,弹出窗口、自动播放视频、动画、弹出窗口和一而再再而三的广告。,弹出窗口、自动播放视频、动画、弹出框、以及广告，广告，广告。,弹出窗口、自动播放视频、动画、弹出式窗口，以及广告，广告，广告。,弹出窗口、自动播放视频、动画、弹窗、以及大量广告。,0.5917,0.5739,0.5597,0.6363,0.7276,0.6047,0.5885,0.6492,0.7192,0.8015,0.7906,0.7714
81,我曾在 khou.com 尝试观看 Wendy 发给我的视频，尽管 goatse 和 khou.com 之间的竞争会非常激烈，goatse.cx 已经消失却是事实。,即使在goatse.cx已经消失的现在，情况仍然如此。不过，如果要在goatse和khou.com（我在那里尝试观看Wendy发给我的视频）之间选一个最烂的网站，那将会是一场势均力敌的比赛。,即使 goatse.cx 已经消失，情况仍然如此。不过，要说 goatse 和 khou.com（我在那里尝试观看 Wendy 发给我的视频）哪个更烂，那可真是不相上下。,即使 goatse.cx 已经消失，情况依旧没有好转。如果非要说哪个网站更烂，goatse 和 khou.com（我在那里尝试观看 Wendy 发给我的视频）简直是半斤八两。,0.4349,0.518,0.5112,0.5662,0.617,0.6212,0.4776,0.4966,0.4696,0.7465,0.8097,0.7781
84,“我只是让他在格拉斯哥下车，”我试图解释，并向我的旅伴做了个手势。,“我只是送他到格拉斯哥，”我试图解释，一边指着我的旅伴。,“我只是送他到格拉斯哥，”我试图解释，一边指着我的旅伴。,“我只是送他到格拉斯哥去一下，”我一边指着我的旅伴，一边试图解释。,0.4283,0.4283,0.3296,0.6701,0.6701,0.6761,0.6248,0.6248,0.6655,0.8365,0.8365,0.8327
87,昨晚，我确信，我们有必要准备好反击特朗普主义。,昨晚发生的事情让我确信我们需要做好准备，反击特朗普主义。,昨晚发生的事情让我确信，我们需要做好准备，反击特朗普主义。,昨晚的事让我确信，我们需要做好准备，反击Trumpism。,0.3616,0.4507,0.2278,0.8238,0.8548,0.5952,0.7952,0.8047,0.6536,0.9383,0.9401,0.8844
94,找一些反特朗普的车尾贴，贴满。,搞一些反特朗普的保险杠贴纸，到处贴。,搞一些反特朗普的保险杠贴纸，四处张贴。,搞一些反特朗普的保险杠贴纸，四处张贴。,0.3662,0.3451,0.3451,0.6852,0.6807,0.6807,0.3467,0.3213,0.3213,0.8306,0.8318,0.8318
95,对那些试图凌驾于我们之上的人大声呼喊。,对那些试图盖过我们声音的人，大声回应回去。,对那些试图压制我们声音的人，大声回应。,对那些试图压制我们的人，大声回应。,0.2434,0.2713,0.2725,0.6024,0.6087,0.6152,0.5444,0.6418,0.687,0.7094,0.8047,0.8312
99,所以我跑进我的公寓来避开他，但他仍然试图赶上我，与我聊天。,所以我赶紧冲进公寓想躲开他，但他还是追上来和我聊天了。,所以我赶紧冲进公寓想躲开他，但他还是追上来和我聊天。,所以我赶紧冲进公寓想躲开他，但他还是追上来和我聊天。,0.2313,0.2747,0.2747,0.5324,0.5556,0.5556,0.7266,0.7457,0.7457,0.8857,0.8764,0.8764
102,我重复一遍。到处传播你的带有新冠肺炎病毒的痰是社会所无法接受的！！！,我再说一遍。到处散播你的新冠病毒飞沫是不被社会接受的！！！,我再说一遍。不要随地散播带新冠病毒的飞沫，这是一种不文明的行为！！！,再說一次，不要到處亂噴你的新冠病毒！,0.3227,0.1108,0.0338,0.6342,0.4131,0.2124,0.6542,0.5677,0.3576,0.7771,0.792,0.5425
104,Abe 隐藏了他的悲伤，坦然一笑，而 Tom 不怕流泪，但不喜欢粗鲁的幽默。,安倍把悲伤藏在心底，笑容常挂脸上；而汤姆则不怕流泪，但对粗俗的笑话不感兴趣。,安倍把悲伤藏在心底，脸上常带笑容；而汤姆则不怕哭泣，但对粗俗的幽默不太感冒。,安倍把悲伤藏在心底，脸上常带笑容；而汤姆则不怕流泪，但对低俗的笑话不感兴趣。,0.1597,0.0689,0.1571,0.3697,0.3526,0.3521,0.6506,0.6487,0.6696,0.849,0.8552,0.8631
106,Mio 知道悲伤伴随着一个人的一生。,澪知道悲伤是人生的永恒伴侣。,澪知道悲伤是人生的永恒伴侣。,澪知道悲伤是人生的常伴。,0.1757,0.1757,0.1712,0.4356,0.4356,0.4406,0.7404,0.7404,0.7453,0.8731,0.8731,0.886
108,#CNN 需要做的就是关门大吉。,CNN 应该倒闭了。,CNN 应该倒闭。,CNN 应该关闭了吧。,0.0979,0.0921,0.1076,0.3143,0.3163,0.3629,0.4334,0.4376,0.5708,0.8382,0.8487,0.8134
109,昨天 #MangoMoron 的惨败真的令人愤慨。,昨天的#芒果莫伦 惨败简直是场荒唐的惨败。,昨天的#芒果莫伦事件简直是一场荒唐的惨败。,昨天关于#芒果白痴的闹剧简直是一场荒唐的惨败。,0.0868,0.0869,0.0867,0.2798,0.2566,0.2545,0.6599,0.6791,0.5197,0.7736,0.7862,0.6721
115,极客学生 Arnie Cunningham 爱上了 Christine，一辆可以追溯到 1958 年的生锈 Plymouth Fury，而且，这位学生开始痴迷于恢复经典汽车的昔日荣耀。,书呆子学生阿尼·坎宁安爱上了克莉丝汀，一辆锈迹斑斑的1958年款普利茅斯·弗瑞，并痴迷于将这辆经典汽车修复到昔日的辉煌。,书呆子学生阿尼·坎宁安爱上了克莉丝汀，一辆锈迹斑斑的1958年款普利茅斯·狂怒，并痴迷于将这辆经典汽车修复到昔日的辉煌。,书呆子学生阿尼·坎宁安爱上了克莉丝汀——一辆锈迹斑斑的1958年款普利茅斯 Fury，并痴迷于将这辆经典汽车修复到昔日的光彩。,0.1168,0.1168,0.1522,0.3014,0.3014,0.3533,0.596,0.5243,0.6078,0.7923,0.7416,0.8111
116,随着汽车的变化，Arnie 也在变化，在他异域佳人的车轮下，他新获得的自信转变成了傲慢。,随着汽车的改变，阿尼也随之改变，他新获得的自信在驾驶着他的异国情调的美车时变成了傲慢。,随着汽车的改变，阿尼也随之改变，他新获得的自信在驾驶着这辆充满异域风情的美车时变成了傲慢。,随着汽车的改变，阿尼也随之改变，他新获得的自信在驾驶着他那辆稀有的漂亮跑车时变成了傲慢。,0.3745,0.3627,0.3623,0.5382,0.5861,0.5371,0.703,0.7023,0.6762,0.7898,0.8,0.7876
123,我的邻居与我针锋相对，最不可理喻的是，惦记着要花多大力气对付我。,我的邻居们与我为敌，其中最令人难以置信的一点是想到要充满敌意得需要付出多大的努力。,我的邻居们与我作对，最让我难以置信的是，他们要付出多大的努力才能充满敌意。,我的邻居们与我为敌，其中最令人难以置信的一点是想到要怀有敌意需要付出这么大的努力。,0.0901,0.1441,0.0838,0.3234,0.4677,0.2706,0.5372,0.671,0.5477,0.7243,0.7296,0.7515
126,会很痛苦，但必须这样做。,虽然很伤人，但你还是要做你自己。,虽然很伤人，但你还是要坚持做自己。,虽然这很伤人，但你还是要坚持做自己。,0.0615,0.0575,0.0565,0.3,0.2976,0.3384,0.5642,0.5855,0.5744,0.5978,0.683,0.691
127,而此时公开的敌意和暴力正在加速恶化。,但此时公开的敌意和暴力正在加剧。,但此时公开的敌对和暴力行为正在加剧。,但公开的敌意和暴力正在日益加剧。,0.7117,0.4115,0.5383,0.7854,0.7117,0.6689,0.8385,0.8061,0.8609,0.9542,0.9432,0.9498
128,那样做需要花力气。,这需要付出努力。,这需要付出努力。,这需要努力。,0.1159,0.1159,0.1171,0.3546,0.3546,0.3628,0.7713,0.7713,0.782,0.8774,0.8774,0.8474
132,他们 6 年多之前就有我公寓的钥匙了。,他们有我家公寓钥匙六年多了。,他们有我家公寓的钥匙六年多了。,他们有我公寓的钥匙六年多了。,0.1123,0.3251,0.4509,0.6081,0.679,0.6925,0.762,0.7699,0.7791,0.9087,0.9135,0.9172
134,我了解你对 Organa 的仇恨。,我知道你憎恨奥加纳。,我知道你憎恨奥加纳。,我知道你憎恨欧嘉纳。,0.036,0.036,0.036,0.1227,0.1227,0.1227,0.5962,0.5962,0.6309,0.8414,0.8414,0.8416
142,《最后生还者》是一个关于父亲化的经典示例。,《最后生还者》是“爹化”现象的一个简单而典型的例子。,《最后生还者》是“爹化”现象一个简单且经典的例子。,《最后生还者》是“奶爸化”现象的一个简单而典型的例子。,0.3165,0.3454,0.3041,0.6622,0.7164,0.6592,0.6698,0.6157,0.625,0.8881,0.895,0.8894
144,父亲化一般意味着，在父母必须照顾或保护孩子或弱势人员时，这种方法就屡试不爽，他们使用这种方法强制将自己的这种特定权力凌驾于他人之上。,父亲化通常假定，解决父辈角色必须照顾或保护儿童或儿童替代品的情况的方法是压倒性的力量，并利用这种力量来强加一种特定形状的权力动态。,父亲化通常假设，在需要父辈角色照顾或保护儿童或类似儿童的对象时，解决方案是压倒性的力量，并利用这种力量强行建立一种特定形式的权力关系。,在需要父亲角色照顾或保护儿童的情况下，“父亲化”现象通常认为解决方案是凭借压倒性的力量，强制形成一种特定的权力关系。,0.1641,0.1241,0.1068,0.3852,0.3762,0.2934,0.4233,0.5036,0.5736,0.7951,0.815,0.8175
149,- 我们会给您提供预订机票的链接。,我们提供预订机票的链接。,我们提供可预订机票的链接。,我们提供可预订票价的链接。,0.6214,0.5233,0.2351,0.7256,0.7172,0.6315,0.8015,0.8149,0.6801,0.8713,0.8742,0.8163
151,- 请查看完整的博客帖子了解更多细节。,更多详情请见完整博文。,更多详情请参见完整博文。,更多细节请阅读完整博文。,0.0645,0.0668,0.1692,0.3145,0.3128,0.4496,0.7558,0.7517,0.7538,0.8651,0.8667,0.8928
159,dart 逐渐成为我快速与用户对接的首选。,随着时间的推移，Dart成了我快速构建UI的首选。,随着时间的推移，Dart 逐渐成为我快速构建 UI 的首选工具。,渐渐地，Dart成了我快速构建用户界面的首选。,0.1785,0.3612,0.2143,0.5504,0.7129,0.6849,0.6124,0.6605,0.6754,0.7086,0.7201,0.7308
160,#flutter 是一个绝佳合作伙伴，他们拥有可以简化商店管理的 #mobx。,使用 Flutter 开发是一种享受，并且他们有 MobX 可以轻松进行状态管理。,使用 Flutter 开发是一种享受，而且他们还提供了 MobX，方便进行状态管理。,使用 Flutter 开发是一种享受，并且他们有 #mobx 方便地进行存储管理。,0.1947,0.172,0.2698,0.5828,0.5196,0.5626,0.4789,0.5067,0.4558,0.7699,0.766,0.7606
164,长有紫水晶色和洋红色尖刺的针鼹。,具有紫水晶色和品红色尖刺的针鼹.,具有紫水晶色和洋红色尖刺的针鼹。,长着紫水晶色和洋红色尖刺的针鼹。,0.6739,0.9306,0.8762,0.811,0.9374,0.9364,0.7637,0.8586,0.8559,0.8578,0.9274,0.9399
167,它们的毛发是红莓色的，短小而卷曲。,他们的头发是覆盆子色，又短又卷。,他们的头发是覆盆子色，又短又卷。,他们的头发是覆盆子色，短而卷曲。,0.0796,0.0796,0.2203,0.3455,0.3455,0.5981,0.66,0.66,0.6731,0.8537,0.8537,0.9092
169,它们最吸引人的是它们友好的行为。,他们最引人注目的特点是他们的善行。,他们最引人注目的特点是他们的善行。,他们最让人印象深刻的是他们的善举。,0.0813,0.0813,0.0769,0.4621,0.4621,0.3921,0.6941,0.6941,0.7249,0.8576,0.8576,0.8355
172,尽管 Bram Stoker、Max Schreck 和 Stephenie Meyer 已经竭尽全力让他们深陷窘境——每个人...,尽管布莱姆·斯托克、马克斯·施莱克和斯蒂芬妮·梅尔尽了最大努力想让他们看起来很糟糕 - 每个人...,尽管布莱姆·斯托克、马克斯·施莱克和斯蒂芬妮·梅耶努力地想丑化他们——但每个人……,尽管布莱姆·斯托克、马克斯·施莱克和斯蒂芬妮·梅尔极力丑化他们，但……,0.1114,0.0382,0.0173,0.2444,0.161,0.0762,0.6026,0.559,0.5073,0.6451,0.6704,0.6872
177,我需要把它翻译成普通话和/或闽南语，这两种语言我都不懂。,"Okay, I will provide translations into Mandarin and (a phonetic approximation of) Hokkien based on my best understanding. Please note that without more context, these translations might not be perfect.

**Mandarin:**

需要把它翻译成普通话和/或福建话，但我完全不懂。请直接提供翻译，不要添加任何额外的文字。

**Hokkien (Approximate Phonetic):**

Beh su-iau than i pien-yi chit cho pu-thong-ua kah/iah Hok-kien-ua, wa chiong-kai m chai-xiau. Chiah-ho thui-kien pien-yi, m-thang ka thiam kia-pah e su-ji.",需要将其翻译成普通话和/或福建话，我完全不懂这两种语言。请直接提供翻译，无需任何额外说明。,"需要将它翻译成普通话或福建话，我对此一窍不通。请直接翻译，不要添加任何额外文字。

Beh su-iàu phiên- dịch chòe Pó͘-thong-uē kah/iah Hok-kiàn-uē, guá sī hoàn- toàn m̄ chai-iáⁿ. Chiáh- hó phiên-dịch, m̄-thang ka-thiam gōa-kháu ê su-jī.",0.0334,0.2848,0.0404,0.1942,0.6563,0.2279,0.2201,0.7195,0.1877,0.391,0.8522,0.3732
179,考虑这个想法已经有一段时间了：,脑海里盘旋这个想法有一阵子了。,脑海里盘旋着这个想法已经有一阵子了。,一直在琢磨这件事儿。,0.2033,0.4005,0.0303,0.4483,0.585,0.069,0.6262,0.6521,0.6869,0.8272,0.8084,0.7394
182,因为它针对的是大脑，似乎不像身体健康那样看得见摸得着。,因为它发生在脑海中，并且似乎不如身体健康那样有形。,因为它更多是心理上的问题，不像身体健康那样容易被感知。,因为它发生在脑中，不像身体健康那样看得见摸得着。,0.2761,0.3254,0.598,0.5418,0.5378,0.7461,0.5367,0.5997,0.7008,0.6446,0.8237,0.8767
189,我的性是非二元的，我的性别是女。,我的生理性别为非二元性别，我的性别认同为女性。,我的生理性别为非二元性别，我的性别是女性。,我的生理性别为双性，性别认同为女性。,0.2419,0.3809,0.0722,0.6493,0.7693,0.3284,0.6565,0.6935,0.5468,0.9071,0.9285,0.8712
193,比如 krauty moods、其他通俗流行音乐、广播电台直播间等各种形式。,类似于德国摇滚的情绪，超凡脱俗的流行音乐，无线电音响工作室，以及诸如此类的东西。,类似于德国摇滚的氛围、离世脱俗的流行音乐、无线电音效坊，以及各种其他风格。,类似于德国实验摇滚的情绪、超凡脱俗的流行音乐和电子音乐工作室等等。,0.0684,0.1311,0.0786,0.1393,0.2861,0.1835,0.4331,0.4601,0.3311,0.6648,0.6623,0.6307
196,试玩了下 Flutter。,稍微玩了一下 Flutter。,稍微体验了一下 Flutter。,简单体验了一下 Flutter。,0.645,0.5659,0.5659,0.907,0.8246,0.8246,0.7661,0.7609,0.7681,0.9013,0.8663,0.8485
197,说实话，我不喜欢把我的业务建立在谷歌的技术上，但另一方面，谷歌是少数几个真正有动力创造引人注目的跨平台体验的大玩家之一，这一点也很明显。,说实话，我不想把我的业务建立在谷歌的技术之上。但另一方面，谷歌是少数几个真正有动力创造引人注目的跨平台体验的大公司之一，而且这一点也体现了出来。,说实话，我不太想把业务建立在谷歌的技术之上。但另一方面，谷歌是少数真正有动力创造卓越跨平台体验的大公司之一，这一点也显而易见。,说实话，我不想把我的业务建立在谷歌的技术之上，但另一方面，谷歌是少数几个真正有动力创造引人注目的跨平台使用体验的大公司之一，这一点也显而易见。,0.718,0.5887,0.7574,0.8745,0.7611,0.9071,0.7647,0.7459,0.7836,0.9208,0.9129,0.9188
203,一些细微困难已经表现出来。,出现了一些小问题。,出现了一些小问题。,出现了一些小小的难题。,0.0769,0.0769,0.0822,0.2952,0.2952,0.3331,0.7464,0.7464,0.7581,0.8558,0.8558,0.863
204,没有什么能敲响警钟，无论如何，正在解决这些问题。,虽无须过度担忧，但相关问题正在处理中。,虽无需过度担忧，但相关问题正在处理中。,虽不必过分担忧，但相关问题正在解决中。,0.0506,0.0506,0.1245,0.2436,0.2436,0.3191,0.6689,0.6544,0.6341,0.743,0.733,0.7611
205,下周会发布一次小更新来纠正这些错误。,下周将会发布一个小更新来修正它们。,下周将发布一个小更新来修复这些问题。,下周将发布一个小更新以修正这些问题。,0.3105,0.242,0.2035,0.6461,0.6426,0.6426,0.8047,0.8239,0.8161,0.9066,0.9132,0.9133
209,我不知道或者不能确切知道为什么我想不通；可能是因为这些工具太宽泛和模糊了，以至于我的大脑因为“选项过多”而锁死了。,我不太清楚为什么我的大脑想不明白；可能是因为工具过于宽泛和模糊，导致我的大脑因为“选项太多”而直接卡死。,我不太清楚为什么我的大脑想不明白；可能是因为工具过于宽泛和模糊，导致我的大脑因“选项太多”而直接卡顿。,我不太清楚为什么我的大脑搞不明白，可能是因为工具过于宽泛和模糊，导致我的大脑因为“选项太多”而彻底卡住。,0.3799,0.3156,0.3515,0.6706,0.6242,0.6184,0.745,0.7477,0.7173,0.8717,0.8616,0.8718
217,那...那可能行不通！,不太可能吧！,这不太可能行得通吧！,不太可能吧，大概！,0.0839,0.1681,0.0908,0.3006,0.4689,0.2922,0.6896,0.6772,0.6293,0.8492,0.9208,0.7739
219,我年轻时是个如饥似渴的读者。,我年轻的时候是个贪婪的读者。,我年轻的时候非常爱读书。,我年轻的时候非常喜欢读书。,0.2942,0.1319,0.1316,0.6914,0.4148,0.4118,0.5136,0.7153,0.7706,0.8834,0.8593,0.8531
