index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
47,社区人员学习了知识，并将这些知识用于支持自身的发展。,社区获得了嵌入和支持自身发展的知识。,社区获得了将发展嵌入并支持自身发展的知识。,社区获得了嵌入和支持自身发展的知识。,0.1377,0.1483,0.1377,0.4756,0.5247,0.4756,0.4989,0.4055,0.4989,0.7202,0.7275,0.7202
50,种植了成千上万棵树，通过从购买设备到培训的一系列干预措施，农户见证了作物增产。,成千上万的树木已经种植，农民通过一系列干预措施（从设备采购支持到培训）看到作物产量增加。,已经成活了成千上万的树木，农民通过一系列干预措施（从设备采购支持到培训）看到了作物产量的增加。,成千上万的树木已经种植，农民通过一系列干预措施（从设备采购支持到培训）看到了作物产量的增加。,0.2793,0.2932,0.2812,0.7309,0.7348,0.7557,0.7488,0.6596,0.7561,0.9188,0.9139,0.9203
53,我附近的 UPS 商店不允许我手写标签或写产品盒上。,我附近的UPS商店不允许我写标签或在箱子上写字。,我附近的UPS商店不让我在标签或箱子上写字。,我附近的UPS商店不允许我写标签或在箱子上书写。,0.6404,0.4647,0.6404,0.7586,0.6295,0.7586,0.735,0.7442,0.751,0.8959,0.8767,0.8878
55,他们不允许我告诉他们商品的收货地址和承运人。,他们不允许我告诉他们它要寄去的地址和谁在寄。,他们不允许我告诉他们寄送地址和寄件人信息。,他们不允许我告诉他们它要寄去的地址和由谁寄送。,0.4933,0.4945,0.4703,0.6754,0.6784,0.6723,0.6546,0.7648,0.7236,0.8067,0.892,0.8498
59,这真是骇人听闻，就像 1 月 6 日反民主节日，一个象征性的谎言和表达不满的节日，而这是由美国媒体近乎自我毁灭地把持。,这是一场公愤，就像一个象征性的1月6日反民主的谎言和不满节日，由美国媒体自我毁灭地举办。,这是一场令人震惊的事件，象征性的1月6日反民主谎言和不满的“Festivus”，由美国媒体以自我毁灭式的方式举办。,这是一场公愤，就像一个象征性的 1 月 6 日反民主的谎言与不满的讽刺节日，由美国媒体自毁地举办。,0.4068,0.3008,0.3434,0.6362,0.5157,0.6533,0.5731,0.5866,0.5474,0.7878,0.7969,0.7301
61,利希特“赞同”所有共和党观众的观点！,Licht同意了全共和党观众！,莱希特同意面对共和党观众发言！,Licht同意了一个共和党的听众！,0.2191,0.2467,0.0992,0.3234,0.4331,0.3198,0.5549,0.595,0.3014,0.686,0.7844,0.5857
64,为追求收视率而进行的不负责任的妄想。,这一切都是追求收视率的妄想和不负责任。,这一切都是为了收视率而表现出的荒唐不负责任。,这一切都是为了追求收视率而表现出的妄想和不负责任。,0.3879,0.2342,0.343,0.7078,0.5698,0.7873,0.794,0.7207,0.8035,0.912,0.8515,0.9111
66,我有一间通风非常好的地下室，这意味着可能会让许多老鼠在此避难。,我的地下室有很多缝隙，这基本上意味着会有很多啮齿动物来避难。,我的地下室非常不密封，这基本上意味着会有很多啮齿动物在这里栖息。,我的地下室非常通风，这基本上意味着会有很多啮齿动物来避难。,0.1616,0.1426,0.1807,0.4854,0.4726,0.6088,0.5213,0.5177,0.5862,0.7708,0.817,0.8478
69,昨晚我终于放弃了这种套路，把所有花生酱都清理了，还用强力胶粘了一颗开心果在上面。,昨晚我终于受够了这种日常，把所有捕鼠器上的花生酱清理掉，并用强力胶把开心果粘在上面。,昨晚我终于对这种情况感到厌烦，把所有捕鼠器上的花生酱清理掉，并用强力胶把一个开心果粘在上面。,昨晚我终于受够了这种日常，把所有陷阱上的花生酱清理掉，并用强力胶把开心果粘在上面。,0.3402,0.2991,0.3489,0.7159,0.7089,0.7177,0.6294,0.6289,0.6692,0.8308,0.8343,0.8382
71,（顺便说一句，我几乎试过了市场上所有的“人道”陷阱，但收效甚微。,仅供参考，我几乎尝试了市场上所有“人道”的捕鼠器，但成功率很低。,仅供参考，我几乎尝试了市场上所有「人道」的陷阱，但效果不佳。,仅供参考，我几乎尝试了市场上所有“人道”的捕鼠器，但几乎没有成功。,0.3206,0.3252,0.3104,0.5789,0.6088,0.5604,0.5919,0.7866,0.5734,0.7913,0.8712,0.7833
73,我厌倦了保守派政党和政府打着亲商的旗号包装自己。,我厌倦了保守党派和政府以亲商业的名义包装自己。,我厌倦了保守党派和政府打着亲商的旗号包装自己。,我厌倦了保守党派和政府将自己与亲商业品牌联系在一起。,0.4358,0.8147,0.2785,0.7751,0.9598,0.6335,0.6973,0.9008,0.6166,0.9136,0.957,0.7664
74,他们不是亲商派，至少在阿尔伯塔省不是。,他们不是，至少在阿尔伯塔省不是。,他们不是。至少在阿尔伯塔省是这样。,他们不是，至少在阿尔伯塔省不是。,0.7343,0.5491,0.7343,0.8548,0.7154,0.8548,0.4744,0.5617,0.4744,0.8636,0.8801,0.8636
75,对，他们削减了营业税。,当然，他们削减了营业税。,他们确实削减了企业税。,当然，他们削减了营业税。,0.8071,0.2666,0.8071,0.9005,0.7081,0.9005,0.8806,0.8218,0.8806,0.9317,0.9321,0.9317
78,我发现，在 2023 年，地方电视台网站带给我的绝对是互联网上最糟糕的体验。,在2023年，我通过惨痛的教训发现，本地电视台的网站是互联网上最糟糕的体验。,在二〇二三年，我发现本地电视台的网站是互联网上最糟糕的体验。,在2023年，我通过艰难的方式发现，本地电视台的网站是互联网上最糟糕的体验。,0.5357,0.4208,0.5401,0.7642,0.6564,0.7857,0.6127,0.6768,0.6101,0.8494,0.8085,0.8017
79,弹出窗口、自动播放视频、动画、弹出窗口和一而再再而三的广告。,弹出窗口、自动播放视频、动画、弹出层和广告、广告、广告。,弹出窗口、自动播放视频、动画、弹出窗口和广告泛滥。,弹出窗口、自动播放视频、动画、弹出层和广告、广告、广告。,0.5999,0.6756,0.5999,0.6667,0.7788,0.6667,0.5468,0.6112,0.5468,0.705,0.7721,0.705
81,我曾在 khou.com 尝试观看 Wendy 发给我的视频，尽管 goatse 和 khou.com 之间的竞争会非常激烈，goatse.cx 已经消失却是事实。,即使现在goatse.cx已经不存在了，这仍然是事实，尽管goatse和比如khou.com之间的竞争可能会非常激烈，我曾尝试在khou.com上观看Wendy发给我的视频。,即使现在goatse.cx已经不存在了，这仍然是事实，尽管goatse和比如说khou.com之间可能会有一场激烈的竞争，我曾尝试在khou.com上观看Wendy发给我的视频。,即使现在goatse.cx已经不存在了，这仍然是事实，尽管goatse和比如khou.com之间可能会有一场谁更糟糕的竞争，我曾尝试在khou.com上观看Wendy发给我的视频。,0.6481,0.5748,0.5615,0.7632,0.7183,0.6944,0.6578,0.6755,0.6051,0.8399,0.834,0.7917
84,“我只是让他在格拉斯哥下车，”我试图解释，并向我的旅伴做了个手势。,“我只是把他送到格拉斯哥，”我试图解释，指着我的旅伴。,“我只是送他到格拉斯哥，”我试图解释，同时用手指了指我的旅伴。,“我只是把他送到格拉斯哥，”我试图解释，指着我的旅伴。,0.4262,0.4407,0.4262,0.6721,0.7182,0.6721,0.6436,0.6526,0.6436,0.8337,0.8476,0.8337
87,昨晚，我确信，我们有必要准备好反击特朗普主义。,昨晚让我确信的一件事是，我们需要准备好反击特朗普主义。,昨晚我确信，我们需要准备好反击特朗普主义。,昨晚让我确信的一件事是，我们需要准备好反击特朗普主义。,0.5352,0.722,0.5352,0.8513,0.8757,0.8513,0.8124,0.8669,0.8124,0.9397,0.965,0.9397
94,找一些反特朗普的车尾贴，贴满。,弄一些反特朗普的保险杠贴纸到处贴上。,获取一些反特朗普的车贴并到处贴上。,弄一些反特朗普的保险杠贴纸到处贴上。,0.3575,0.4484,0.3575,0.6327,0.7063,0.6327,0.3473,0.4759,0.3473,0.7914,0.8441,0.7914
95,对那些试图凌驾于我们之上的人大声呼喊。,对那些试图打断我们的人大声回应。,对那些试图压过我们说话的人大声反击。,对那些试图盖过我们说话的人大声回应。,0.3533,0.354,0.354,0.6298,0.6232,0.6232,0.6176,0.5843,0.4871,0.7123,0.7605,0.6601
99,所以我跑进我的公寓来避开他，但他仍然试图赶上我，与我聊天。,所以我赶紧进公寓以避免见到他，但他还是设法追上我聊天。,所以我急忙进入我的公寓以躲避他，但他还是赶上来和我聊天。,所以我赶紧进公寓以避免见到他，但他还是设法追上我聊天。,0.2341,0.3071,0.2341,0.4865,0.597,0.4865,0.7041,0.7806,0.7041,0.873,0.8998,0.873
102,我重复一遍。到处传播你的带有新冠肺炎病毒的痰是社会所无法接受的！！！,我再说一遍。到处传播你的新冠病毒粘液风暴是不可接受的行为！！！,我重申一下。到处传播你的新冠病毒粘液是社会上不可接受的行为！,我再说一遍。到处传播你的新冠病毒粘液风暴是不可接受的行为！！！,0.3457,0.2874,0.3457,0.6059,0.6004,0.6059,0.5794,0.6584,0.5794,0.7257,0.8027,0.7257
104,Abe 隐藏了他的悲伤，坦然一笑，而 Tom 不怕流泪，但不喜欢粗鲁的幽默。,阿贝把他的悲伤藏起来，容易发笑，而汤姆不怕哭泣，但对粗鲁的幽默不太感兴趣。,阿贝把他的悲伤藏起来，笑得很轻松，而汤姆不怕哭泣，但对粗鲁的幽默不太喜欢。,阿贝把他的悲伤藏起来，容易发笑，而汤姆不怕哭泣，但对粗鲁的幽默不太好笑。,0.2236,0.2188,0.2301,0.5037,0.5442,0.496,0.7109,0.6913,0.6478,0.8632,0.8711,0.8159
106,Mio 知道悲伤伴随着一个人的一生。,美绪知道悲伤是生活的常伴。,Mio知道悲伤总是伴随着生活。,Mio知道悲伤是生活的常伴。,0.1691,0.4507,0.3908,0.4013,0.6534,0.5743,0.6617,0.8166,0.772,0.8546,0.8897,0.8953
108,#CNN 需要做的就是关门大吉。,CNN需要关闭。,CNN应该立即关闭。,CNN需要彻底关闭。,0.2344,0.1076,0.2592,0.4176,0.2896,0.4121,0.4389,0.5556,0.58,0.8275,0.8249,0.8542
109,昨天 #MangoMoron 的惨败真的令人愤慨。,昨天与#MangoMoron的事件是一个令人愤慨的惨败。,昨天的#MangoMoron事件是一个令人震惊的惨败。,昨天与#MangoMoron的事件是一个令人愤慨的惨败。,0.5608,0.4802,0.5608,0.8556,0.7766,0.8556,0.7322,0.7703,0.7322,0.807,0.8562,0.807
115,极客学生 Arnie Cunningham 爱上了 Christine，一辆可以追溯到 1958 年的生锈 Plymouth Fury，而且，这位学生开始痴迷于恢复经典汽车的昔日荣耀。,书呆子学生阿尼·坎宁安爱上了一辆生锈的1958年普利茅斯狂怒，并痴迷于将这辆经典汽车恢复到昔日的辉煌。,书呆子学生阿尼·坎宁安爱上了一辆1958年普利茅斯Fury，并痴迷于将这辆经典汽车恢复到昔日的辉煌。,书呆子学生阿尼·坎宁安迷上了一辆生锈的1958年普利茅斯狂怒，并痴迷于将这辆经典汽车恢复到昔日的辉煌。,0.1069,0.138,0.1004,0.3121,0.3417,0.2979,0.4509,0.5684,0.4159,0.7866,0.8007,0.7873
116,随着汽车的变化，Arnie 也在变化，在他异域佳人的车轮下，他新获得的自信转变成了傲慢。,随着汽车的变化，阿尼也在改变，他的新信心在驾驶他那辆异国情调的美丽汽车时变成了傲慢。,随着汽车的变化，阿尼也随之改变，他的新信心在驾驶他那辆美丽的异国汽车时变成了傲慢。,随着汽车的变化，阿尼也在改变，他的新信心在驾驶他那辆异国情调的美丽汽车时变成了傲慢。,0.3181,0.3093,0.3181,0.5395,0.4963,0.5395,0.6808,0.6857,0.6808,0.7197,0.7248,0.7197
123,我的邻居与我针锋相对，最不可理喻的是，惦记着要花多大力气对付我。,关于我的邻居反对我这件事，最疯狂的部分之一就是想到他们需要花费多少精力才能表现出敌意。,关于我的邻居反对我这件事，最不可思议的部分之一就是想到他们需要付出多少努力才能表现出敌意。,关于我的邻居背叛我这件事，最疯狂的部分之一就是想到他们需要花费多少精力才能表现出敌意。,0.0844,0.1229,0.0829,0.3372,0.3964,0.3204,0.5322,0.5595,0.5184,0.7643,0.7757,0.7476
126,会很痛苦，但必须这样做。,虽然很痛，但你还是要做自己。,虽然很痛，但你还是得照顾好自己。,虽然很痛，但你还是要做自己。,0.0889,0.0731,0.0889,0.4189,0.3597,0.4189,0.5142,0.6866,0.5142,0.6589,0.7101,0.6589
127,而此时公开的敌意和暴力正在加速恶化。,但在这一点上，公开的敌意和暴力正在恶化。,但目前公开的敌意和暴力正在恶化。,但在这一点上，公开的敌意和暴力正在恶化。,0.5276,0.5947,0.5276,0.713,0.729,0.713,0.8,0.8942,0.8,0.9178,0.9559,0.9178
128,那样做需要花力气。,那需要努力。,这需要付出努力。,那需要努力。,0.1238,0.1159,0.1238,0.4276,0.3546,0.4276,0.7565,0.7713,0.7565,0.8444,0.8774,0.8444
132,他们 6 年多之前就有我公寓的钥匙了。,他们有我公寓的钥匙超过6年。,他们持有我公寓的钥匙长达6年多。,他们有我公寓的钥匙已有6年以上。,0.4291,0.473,0.4301,0.6252,0.6754,0.6016,0.7101,0.7351,0.7187,0.8963,0.8917,0.9011
134,我了解你对 Organa 的仇恨。,我知道你对欧加纳的憎恨。,我知道你讨厌Organa。,我知道你对欧加纳的憎恨。,0.0826,0.3611,0.0826,0.3098,0.5184,0.3098,0.4954,0.7475,0.4954,0.8819,0.8136,0.8819
142,《最后生还者》是一个关于父亲化的经典示例。,《最后生还者》是父亲化的一个简单且经典的例子。,《最后生还者》是一个典型的“父亲角色化”例子。,《最后生还者》是一个关于“父亲角色化”的简单且经典的例子。,0.47,0.4601,0.4501,0.8241,0.7739,0.8978,0.7743,0.742,0.7172,0.89,0.9261,0.9122
144,父亲化一般意味着，在父母必须照顾或保护孩子或弱势人员时，这种方法就屡试不爽，他们使用这种方法强制将自己的这种特定权力凌驾于他人之上。,父化通常假设，当父母角色必须照顾或保护孩子或孩子替代物的情况下，解决方案是压倒性的力量，并利用这种力量强制形成一个非常具体的权力动态。,父亲化通常假设，当父母角色必须照顾或保护孩子或孩子替代物的情况下，解决方案是通过压倒性的力量来强制形成一个特定的权力结构。,父化通常假设，当父母角色必须照顾或保护孩子或孩子替代物的情况下，解决方案是压倒性的力量，并利用这种力量强制形成一个非常具体的权力动态。,0.1914,0.1957,0.1914,0.3762,0.3835,0.3762,0.4415,0.4957,0.4415,0.7587,0.7435,0.7587
149,- 我们会给您提供预订机票的链接。,我们提供可以预订票价的链接。,我们提供可以预订机票的链接。,我们提供链接，您可以通过这些链接预订票价。,0.236,0.5253,0.0787,0.6278,0.7129,0.5507,0.6609,0.7832,0.6473,0.7961,0.8671,0.8452
151,- 请查看完整的博客帖子了解更多细节。,更多详情请参见完整的博客文章。,更多详情请查看完整的博客文章。,更多详情在完整的博客文章中。,0.2467,0.4362,0.2376,0.4626,0.5854,0.421,0.8026,0.835,0.7163,0.9066,0.9254,0.853
159,dart 逐渐成为我快速与用户对接的首选。,随着时间的推移，Dart 成为我快速 UI 的首选。,随着时间的推移，Dart 成为我进行快速 UI 开发的首选。,随着时间的推移，Dart 成为我快速 UI 的首选。,0.3093,0.1738,0.3093,0.6436,0.6247,0.6436,0.624,0.6774,0.624,0.7253,0.7328,0.7253
160,#flutter 是一个绝佳合作伙伴，他们拥有可以简化商店管理的 #mobx。,#flutter 很好用，他们有 #mobx 可以轻松进行状态管理。,#flutter 很好用，#mobx 可以轻松进行商店管理。,#flutter 很好用，他们有 #mobx 可以轻松进行状态管理。,0.3446,0.3534,0.3446,0.6069,0.5952,0.6069,0.5807,0.6548,0.5807,0.7701,0.8154,0.7701
164,长有紫水晶色和洋红色尖刺的针鼹。,带有紫水晶和紫红色尖刺的针鼹。,带有紫晶和洋红色尖刺的针鼹。,带有紫水晶和紫红色尖刺的针鼹。,0.618,0.6432,0.618,0.7944,0.8177,0.7944,0.7622,0.7786,0.7622,0.8814,0.8968,0.8814
167,它们的毛发是红莓色的，短小而卷曲。,他们的头发是覆盆子色的，短而卷曲。,他们的头发是玫红色的，短而卷曲。,他们的头发是覆盆子色的，短而卷曲。,0.3405,0.349,0.3405,0.6928,0.7473,0.6928,0.6748,0.7009,0.6748,0.9156,0.9082,0.9156
169,它们最吸引人的是它们友好的行为。,他们最有趣的特点是他们的善行。,他们最有趣的特点是他们的慈善行为。,他们最有趣的特点是他们的善行。,0.0695,0.124,0.0695,0.3346,0.4762,0.3346,0.6672,0.6872,0.6672,0.8834,0.8587,0.8834
172,尽管 Bram Stoker、Max Schreck 和 Stephenie Meyer 已经竭尽全力让他们深陷窘境——每个人...,尽管布拉姆·斯托克、马克斯·施雷克和斯蒂芬妮·梅耶尽力让他们看起来很糟糕——每个人……,尽管布拉姆·斯托克、马克斯·施雷克和斯蒂芬妮·梅耶竭尽全力让他们显得不堪——每个人……,尽管布拉姆·斯托克、马克斯·施雷克和斯蒂芬妮·梅耶尽力让他们看起来很糟糕，但每个人……,0.1064,0.1593,0.0637,0.2111,0.2473,0.1766,0.6572,0.7181,0.64,0.6773,0.6539,0.7125
177,我需要把它翻译成普通话和/或闽南语，这两种语言我都不懂。,需要将其翻译成普通话和/或福建话，我对这两种语言都一无所知。,需要将其翻译成普通话和/或闽南语，我对这两种语言完全不了解。,需要将其翻译成普通话和/或福建话，而我对这两种语言都一无所知。,0.4217,0.5622,0.4074,0.6769,0.8084,0.6745,0.7717,0.7969,0.7516,0.905,0.9283,0.9009
179,考虑这个想法已经有一段时间了：,一直在琢磨这个想法。,我一直在玩味这个想法：,一直在琢磨这个想法有一段时间了。,0.1685,0.1805,0.4579,0.3338,0.3853,0.6596,0.7501,0.5054,0.8264,0.8446,0.7723,0.9129
182,因为它针对的是大脑，似乎不像身体健康那样看得见摸得着。,因为它发生在大脑中，看起来比身体健康更不具体。,因为它发生在心灵中，显得不如身体健康那样具体。,因为它发生在心灵中，看起来比身体健康更不具体。,0.1531,0.2379,0.1403,0.4076,0.4318,0.334,0.5533,0.5646,0.5395,0.6603,0.7028,0.68
189,我的性是非二元的，我的性别是女。,我的性别是非二元的，我的性别认同是女性。,我的性别是非二元性别；我的性别是女性。,我的性别是非二元的，我的性别是女性。,0.6151,0.4531,0.7277,0.9348,0.7788,0.9616,0.7072,0.7782,0.8136,0.9403,0.9433,0.9569
193,比如 krauty moods、其他通俗流行音乐、广播电台直播间等各种形式。,喜欢酸菜心情和其他世俗流行音乐、无线电工作室和各种各样的东西。,喜欢克劳特摇滚风格的音乐、超凡的流行音乐、实验音乐工作室和各种各样的东西。,喜欢德国风情和其他世俗流行音乐、无线电工作室以及各种各样的东西。,0.1627,0.1142,0.1631,0.3016,0.1816,0.3008,0.4459,0.3647,0.4502,0.6369,0.6723,0.6455
196,试玩了下 Flutter。,玩转 Flutter。,随便玩玩 Flutter。,随便玩玩 Flutter。,0.6407,0.6316,0.6316,0.7781,0.7662,0.7662,0.468,0.5582,0.5582,0.7736,0.7623,0.7623
197,说实话，我不喜欢把我的业务建立在谷歌的技术上，但另一方面，谷歌是少数几个真正有动力创造引人注目的跨平台体验的大玩家之一，这一点也很明显。,老实说，我不愿意把我的业务建立在谷歌的技术上，另一方面，谷歌是少数真正有动力创造引人注目的跨平台体验的大公司之一，这一点显而易见。,说实话，我很不愿意把我的业务建立在谷歌的技术上；另一方面，谷歌是少数真正有动力创造引人注目的跨平台体验的大公司之一，这很明显。,老实说，我不愿意把我的业务建立在谷歌的技术上，另一方面，谷歌是少数真正有动力创造引人注目的跨平台体验的大公司之一，这一点显而易见。,0.6916,0.7019,0.6916,0.8403,0.8394,0.8403,0.7562,0.7624,0.7562,0.9037,0.9165,0.9037
203,一些细微困难已经表现出来。,出现了一些很小的困难。,有一些非常小的困难浮现出来了。,出现了一些非常小的困难。,0.1017,0.1487,0.1014,0.4472,0.5682,0.4438,0.7858,0.7746,0.7583,0.8694,0.8978,0.8724
204,没有什么能敲响警钟，无论如何，正在解决这些问题。,没有什么需要敲响警钟，但它们仍在被解决。,没有什么值得担忧，不过这些问题仍然在被处理。,没有什么需要敲响警钟，但它们仍在得到解决。,0.2786,0.2138,0.2798,0.5238,0.4405,0.5216,0.7852,0.7339,0.7905,0.87,0.7718,0.8735
205,下周会发布一次小更新来纠正这些错误。,下周将进行一个小更新以纠正它们。,下周将发布一个小更新来纠正这些问题。,下周将进行一个小更新以纠正它们。,0.1257,0.5082,0.1257,0.4623,0.7687,0.4623,0.7738,0.8264,0.7738,0.8906,0.9244,0.8906
209,我不知道或者不能确切知道为什么我想不通；可能是因为这些工具太宽泛和模糊了，以至于我的大脑因为“选项过多”而锁死了。,我不知道为什么我的大脑无法弄清楚；可能是因为工具太宽泛和模糊，以至于我的大脑因“选项太多”而死机。,我不知道为什么我的大脑无法弄清楚，可能是因为工具太宽泛和模糊，以至于我的大脑因“选项太多”而陷入僵局。,我不知道为什么我的大脑无法弄清楚；可能是因为工具太宽泛和模糊，以至于我的大脑因“选项太多”而卡住。,0.4858,0.466,0.4826,0.6742,0.6383,0.6593,0.7361,0.7477,0.7466,0.8741,0.8705,0.879
217,那...那可能行不通！,那……这绝对行不通，可能吧！,那……这可能行不通吧！,那……这可能行不通吧！,0.1446,0.3816,0.3816,0.5617,0.6113,0.6113,0.7955,0.864,0.864,0.918,0.9574,0.9574
219,我年轻时是个如饥似渴的读者。,我年轻时是个贪婪的读者。,我年轻时是个如饥似渴的读者。,我年轻时是个如饥似渴的读者。,0.5367,1.0,1.0,0.7217,0.9998,0.9998,0.5215,0.9733,0.9733,0.9023,0.9801,0.9801
228,但是如果 Spotify 某个季度卖的很好，他们就会这么做。,但如果 Spotify 季度表现良好，他们会。,但如果 Spotify 季度表现良好，他们会取得成功。,但如果 Spotify 季度表现良好，他们会成功。,0.3975,0.4081,0.4047,0.6734,0.6643,0.6688,0.4587,0.5514,0.5658,0.6986,0.8431,0.8416
230,让他们为全国各地被掏空后萧条衰败的城市平反。又来了。,让他们重建全国那些被掏空和衰败的城市。,让他们再次复兴全国那些被掏空和衰败的城市。,让他们再次重建全国那些被掏空和衰败的城市。,0.236,0.2412,0.2412,0.5408,0.5365,0.5365,0.5631,0.6147,0.6039,0.802,0.7887,0.7904
235,这些头条和文章通常会提及一家大公司的首席执行官。,这些标题和文章通常提到一家大型公司的某位首席执行官。,这些标题和文章通常提到某家大型公司的首席执行官。,这些标题和文章通常提到一家大型公司的某一位首席执行官。,0.4329,0.5375,0.4159,0.8153,0.7845,0.8054,0.7587,0.7716,0.7592,0.9203,0.9227,0.918
