index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
29,这次经历真蠢，我再也不想遇到它。,"这是最愚蠢的时间线,我讨厌它。","这个时间线真是太蠢了,我真讨厌它。","这是最愚蠢的时间线,我讨厌这个网站。",0.0618,0.0602,0.0304,0.234,0.2648,0.1235,0.3408,0.4318,0.2635,0.6527,0.6762,0.6378
32,而他无法大赦自己离开州立监狱。,但是他不能赦免自己脱离州监狱。,但是他无法自行获得州监狱的赦免。,他无法获得赦免从州监狱出狱。,0.1425,0.1326,0.1496,0.5111,0.5077,0.4714,0.7717,0.6607,0.7438,0.8946,0.8715,0.8245
33,因为这一点需要州长同意。,州长需要。,州长负责此事。,州长需要处理此事。,0.0788,0.0712,0.1022,0.3947,0.2222,0.3812,0.4929,0.6294,0.6699,0.7335,0.8103,0.8517
43,我们认为，依赖语境的通信是一种情景化的多层次现象，受到环境属性如语境分布的重要影响。,"我们建议,依情境而定的交流是一种多层面的现象,受环境特性(如情境分布)的关键影响。","我们认为,情境相关的交流是一种位于特定环境中的多层现象,受诸如情境分布等环境特性的关键影响。","我们认为,依情境而定的交流是一种多层面的现象,其关键受环境属性(如情境分布)的影响。",0.1098,0.1523,0.2145,0.5482,0.5705,0.6427,0.7033,0.7204,0.7026,0.8156,0.8531,0.8525
47,社区人员学习了知识，并将这些知识用于支持自身的发展。,社区获得嵌入和支持自身发展的知识。,社区获得知识来融入和支持自身发展。,社区掌握了融入和支持自身发展的知识。,0.132,0.1485,0.1377,0.4482,0.4277,0.4756,0.4883,0.6604,0.5525,0.6962,0.7565,0.7213
50,种植了成千上万棵树，通过从购买设备到培训的一系列干预措施，农户见证了作物增产。,"通过各种干预措施,从设备购买支持到培训,已经建立了数千棵树,农民看到了作物产量的增加。","通过各种支持措施,从设备购买援助到培训,已经建立了数千棵树,农民看到了作物产量的增加。","农民通过购买农具和接受培训等支持措施,种植了数千棵树,并看到了农产品产量的增加。",0.1415,0.0934,0.0761,0.5998,0.5348,0.4575,0.722,0.7245,0.7679,0.8932,0.886,0.9099
53,我附近的 UPS 商店不允许我手写标签或写产品盒上。,附近的UPS商店不允许我在标签或箱子上写字。,附近的UPS商店不允许我在标签或包裹上写字。,附近的 UPS 商店不允许我在包裹上写字。,0.5503,0.5503,0.4858,0.6824,0.6824,0.6623,0.7048,0.7167,0.6536,0.8715,0.8858,0.9007
55,他们不允许我告诉他们商品的收货地址和承运人。,他们不会允许我告诉他们它要去的地址和谁在发货。,他们不允许我告诉他们这个货物要发往哪里以及是谁在发货。,他们不会允许我透露发货的地址和发货人。,0.381,0.3462,0.1671,0.7049,0.5292,0.5523,0.6665,0.7463,0.8193,0.8646,0.861,0.891
59,这真是骇人听闻，就像 1 月 6 日反民主节日，一个象征性的谎言和表达不满的节日，而这是由美国媒体近乎自我毁灭地把持。,"这是一种愤怒的行为,就像一个象征性的1月6日反民主狂欢节,充满谎言和不满,由美国媒体自毁性地主办。","这是一场象征性的、充满谎言和不满的反民主狂欢,就像1月6日事件,由美国媒体自毁性地主办。","这是一场令人愤怒的事件,就像是一次象征性的1月6日反民主集会,充满谎言和不满情绪,由美国媒体自我毁灭性地主办。",0.3106,0.2631,0.3109,0.5056,0.4771,0.5231,0.6191,0.6362,0.6699,0.852,0.8226,0.8526
61,利希特“赞同”所有共和党观众的观点！,同意,光(Licht)同意在全共和党观众面前发表讲话。,李特同意在全共和党观众面前发表讲话。,0.0,0.1542,0.2187,0.0305,0.2748,0.318,0.0162,0.4401,0.6091,0.5186,0.6471,0.7828
64,为追求收视率而进行的不负责任的妄想。,收视率追求的妄想不负责任。,追求收视率的妄想和不负责任。,"对于这种追求收视率的妄想行为,实在是不负责任。",0.2686,0.4089,0.327,0.7217,0.7279,0.7849,0.6397,0.7428,0.7542,0.8854,0.9003,0.8951
66,我有一间通风非常好的地下室，这意味着可能会让许多老鼠在此避难。,"我有一个非常通风的地下室,这实际上意味着我可能会有很多啮齿动物来寻求庇护。","我有一个非常通风的地下室,这实际上意味着我可能会有很多小型哺乳动物来寻求庇护。","我的地下室通风很差,这意味着会有很多老鼠来躲藏。",0.1623,0.1536,0.2079,0.5803,0.5766,0.5318,0.5346,0.5334,0.6375,0.8595,0.8361,0.9001
69,昨晚我终于放弃了这种套路，把所有花生酱都清理了，还用强力胶粘了一颗开心果在上面。,"我昨晚终于对这个日常感到厌烦,清理了所有陷阱上的花生酱,并在上面粘上了一颗开心果。","我昨晚终于对这个日常感到厌烦,清理了所有陷阱上的花生酱,并在上面粘上了一颗花生。","我昨晚终于厌烦了这个习惯,清理了所有陷阱上的花生酱,并在上面粘上了一颗开心果。",0.2345,0.1219,0.2474,0.5796,0.4791,0.6109,0.571,0.4911,0.5868,0.7706,0.7768,0.8099
71,（顺便说一句，我几乎试过了市场上所有的“人道”陷阱，但收效甚微。,"对不起,我无法提供任何额外的文本。以下是您要求的翻译:

(fwiw, 我几乎尝试了市面上所有的""人道""捕捉器,但成功率很低。","我几乎尝试了市面上所有的""人道""捕捉器,但成功率很低。","我几乎尝试了市面上所有的""人道捕捉器"",但成果甚微。",0.0708,0.1351,0.1589,0.3739,0.4167,0.4882,0.4165,0.6088,0.6338,0.6276,0.7652,0.8063
73,我厌倦了保守派政党和政府打着亲商的旗号包装自己。,我厌倦了保守党和政府将自己包装成亲商的品牌。,我厌倦了保守党和政府自称亲商的做法。,我厌倦了保守派政党和政府将自己包装成支持企业的形象。,0.3934,0.3504,0.4922,0.7423,0.6292,0.7358,0.7636,0.635,0.6901,0.7636,0.8493,0.8754
74,他们不是亲商派，至少在阿尔伯塔省不是。,"他们不是,至少在阿尔伯塔省不是。",他们在阿尔伯塔并非如此。,他们在阿尔伯塔省并非如此。,0.676,0.2104,0.2779,0.8012,0.4256,0.4801,0.4744,0.4144,0.4747,0.8636,0.6903,0.7913
75,对，他们削减了营业税。,他们确实降低了企业税率。,他们确实降低了企业税率。,他们降低了企业税。,0.106,0.106,0.187,0.4605,0.4605,0.5208,0.746,0.746,0.7208,0.8668,0.8668,0.8988
78,我发现，在 2023 年，地方电视台网站带给我的绝对是互联网上最糟糕的体验。,"2023年,发现本地电视台网站是互联网上最糟糕的体验,这是一个艰难的教训。","2023年,我亲身体验到本地电视台网站是互联网上最糟糕的体验。","在2023年,发现本地电视台网站是互联网上最糟糕的体验。",0.4867,0.5066,0.5389,0.66,0.6384,0.6958,0.5523,0.6569,0.6495,0.8108,0.7907,0.7881
79,弹出窗口、自动播放视频、动画、弹出窗口和一而再再而三的广告。,弹窗、自动播放视频、动画、弹出窗口和广告、广告、广告。,弹窗、自动播放视频、动画、弹出窗口和广告。,弹窗、自动播放视频、动画、弹出框和广告轰炸。,0.5706,0.5435,0.436,0.6792,0.7192,0.6404,0.5238,0.6113,0.3864,0.7635,0.7236,0.7423
81,我曾在 khou.com 尝试观看 Wendy 发给我的视频，尽管 goatse 和 khou.com 之间的竞争会非常激烈，goatse.cx 已经消失却是事实。,"即使现在 goatse.cx 已经不存在了,这仍然是真的,不过 goatse 和 khou.com 之间的竞争可能会很激烈,我曾试图在 khou.com 上观看温迪发给我的视频。","即使 goatse.cx 现在已经不存在了,这仍然是真的,不过 goatse 和 khou.com 之间的竞争可能会很激烈,我曾试图在 khou.com 上观看 Wendy 发给我的视频。","即使现在那个网站已经不存在了,但它和某些其他网站之间的竞争可能会很激烈,比如我曾试图在某个网站上观看朋友发给我的视频。",0.5344,0.5765,0.1403,0.6481,0.688,0.2644,0.6215,0.6633,0.4104,0.8646,0.8723,0.7126
84,“我只是让他在格拉斯哥下车，”我试图解释，并向我的旅伴做了个手势。,我只是把他送到格拉斯哥。,我只是把他送到格拉斯哥去。,"我只是要把他送到格拉斯哥,我试图解释道。",0.0567,0.0639,0.1951,0.2663,0.2654,0.414,0.4375,0.4734,0.5573,0.5779,0.6009,0.7262
87,昨晚，我确信，我们有必要准备好反击特朗普主义。,昨晚让我深信我们需要准备好与特朗普主义抗争。,"我们必须做好准备,坚决抵制特朗普主义。","昨晚让我深信我们需要做好准备,与特朗普主义思潮抗争。",0.3182,0.2614,0.208,0.6694,0.5118,0.6256,0.6522,0.6762,0.7117,0.9243,0.8754,0.9062
94,找一些反特朗普的车尾贴，贴满。,贴一些反特朗普的汽车贴纸到处张贴。,大肆张贴一些反特朗普的醒目汽车贴纸。,获取一些反特朗普的汽车贴纸并贴遍各处。,0.3899,0.3662,0.3451,0.6897,0.6852,0.6807,0.4565,0.3862,0.567,0.767,0.8056,0.823
95,对那些试图凌驾于我们之上的人大声呼喊。,对那些试图压制我们声音的人大声回应。,"不要让那些想压制我们声音的人得逞,要大声反驳他们。","对那些试图压制我们声音的人,大声反驳。",0.354,0.062,0.2713,0.6232,0.3912,0.6087,0.6661,0.574,0.6763,0.7864,0.7635,0.8164
99,所以我跑进我的公寓来避开他，但他仍然试图赶上我，与我聊天。,"所以我急忙回到公寓想避开他,但他还是设法追上我聊天。","所以我急忙回到公寓想要避开他,但他还是设法追上我聊天。","我急忙回到公寓想避开他,但他还是设法追上我聊了起来。",0.1802,0.1804,0.091,0.4961,0.4944,0.4002,0.7123,0.7302,0.702,0.8896,0.8926,0.8845
102,我重复一遍。到处传播你的带有新冠肺炎病毒的痰是社会所无法接受的！！！,我重复一遍。到处传播你的新冠病毒粘液风暴是不可接受的社会行为!!!,"我再说一遍,到处散播你的新冠病毒是完全不可接受的行为!!!",不要到处喷洒新冠病毒粘液!这种行为是不可接受的。,0.4211,0.103,0.0672,0.6385,0.4351,0.3063,0.6436,0.6145,0.5092,0.7417,0.7627,0.6825
104,Abe 隐藏了他的悲伤，坦然一笑，而 Tom 不怕流泪，但不喜欢粗鲁的幽默。,"阿部把他的悲伤隐藏起来,很容易笑,而汤姆不怕哭泣,但对粗俗的幽默不太感兴趣。","阿布隐藏自己的悲伤,很容易笑,而汤姆不怕哭泣,但对粗鲁的幽默不太感兴趣。","亚伯隐藏内心的悲伤,却很容易发笑,而汤姆不害怕流泪,但对粗俗的幽默不太感兴趣。",0.1191,0.1666,0.0989,0.4018,0.4164,0.4185,0.7078,0.7077,0.715,0.8599,0.8687,0.869
106,Mio 知道悲伤伴随着一个人的一生。,"缪知道,悲伤是生命永恒的伴侣。","米欧知道,悲伤是生命永恒的伴侣。","缪知道,悲伤是生命永恒的陪伴。",0.0774,0.0773,0.0774,0.3566,0.3546,0.3566,0.7121,0.7173,0.7361,0.8503,0.8562,0.8391
108,#CNN 需要做的就是关门大吉。,#CNN需要关闭。,#CNN只需要关闭。,中国有线电视新闻网应该关闭。,0.3241,0.2036,0.0314,0.4902,0.487,0.0633,0.4335,0.4358,0.3243,0.8642,0.8004,0.679
109,昨天 #MangoMoron 的惨败真的令人愤慨。,昨天与#MangoMoron的灾难性事件是一场令人发指的灾难。,昨天那场关于#MangoMoron的丑闻真是令人发指。,昨天发生的#MangoMoron事件是一场彻底的失败。,0.4087,0.4729,0.4228,0.6901,0.7011,0.6598,0.5304,0.5833,0.7514,0.7428,0.828,0.8249
115,极客学生 Arnie Cunningham 爱上了 Christine，一辆可以追溯到 1958 年的生锈 Plymouth Fury，而且，这位学生开始痴迷于恢复经典汽车的昔日荣耀。,"书呆子学生阿尼·坎宁安迷恋上了一辆1958年普利茅斯·富瑞的旧车,并沉迷于将这辆经典汽车修复到昔日的辉煌。","书呆子学生阿尼·坎宁安迷恋上了一辆1958年普利茅斯·怒火(Fury)旧车,并沉迷于将这辆经典汽车修复至昔日的辉煌状态。","书呆子阿尼·坎宁安迷恋上了一辆1958年的破旧普利茅斯·富瑞,并沉迷于修复这辆经典汽车。",0.0886,0.1183,0.0798,0.2531,0.2829,0.1967,0.5359,0.5379,0.5075,0.8129,0.8035,0.7743
116,随着汽车的变化，Arnie 也在变化，在他异域佳人的车轮下，他新获得的自信转变成了傲慢。,"随着汽车的变化,阿尼也发生了变化,他新发现的自信在驾驶他那辆异域美车时变成了傲慢。","随着汽车的变化,阿尼的性格也发生了转变,他原本的自信在驾驶那辆异域美车时变成了傲慢。","阿尼驾驶他那辆异域美车时,新发现的自信变成了傲慢。",0.3151,0.307,0.1328,0.5578,0.5392,0.3195,0.6893,0.6819,0.5703,0.7861,0.826,0.7102
123,我的邻居与我针锋相对，最不可理喻的是，惦记着要花多大力气对付我。,"我邻居反对我,这其中最疯狂的部分就是想到要付出多大的努力才能表现出敌意。","我邻居对我产生敌意,这其中最疯狂的部分就是想到要付出多大的努力才能表现出这种态度。","我邻居对我产生了敌意,这其中最疯狂的部分就是想到要付出多大的努力才能变得如此。",0.0404,0.0352,0.0371,0.3123,0.3075,0.3094,0.5511,0.5892,0.5685,0.6961,0.7049,0.7091
126,会很痛苦，但必须这样做。,痛苦但你必须做你自己。,"做你自己,虽然会痛苦。","即使痛苦,也要坚持做自己。",0.1113,0.0861,0.0735,0.481,0.3126,0.2608,0.4547,0.3863,0.6131,0.5598,0.6584,0.6481
127,而此时公开的敌意和暴力正在加速恶化。,"但在这一点上,公开的敌意和暴力正在变得更加严重。",但此时公开的敌意和暴力正在变得更加严重。,公开的敌对态度和暴力行为正在恶化。,0.3924,0.5876,0.27,0.6401,0.7654,0.658,0.7798,0.8679,0.7562,0.9209,0.9569,0.9117
128,那样做需要花力气。,那需要努力。,这需要付出努力。,这需要付出努力。,0.1238,0.1159,0.1159,0.4276,0.3546,0.3546,0.7565,0.7713,0.7713,0.8444,0.8774,0.8774
132,他们 6 年多之前就有我公寓的钥匙了。,他们有我公寓的钥匙超过6年。,他们拥有我公寓的钥匙长达6年多。,他们已经拥有我公寓的钥匙超过6年了。,0.4291,0.473,0.4225,0.6252,0.6754,0.6683,0.7101,0.7334,0.7978,0.8963,0.9015,0.9066
134,我了解你对 Organa 的仇恨。,我知道你对奥加纳的仇恨。,我知道你对奥加纳有仇恨。,我知道你对奥加纳的仇恨。,0.2041,0.1292,0.2041,0.4075,0.3409,0.4075,0.7693,0.7723,0.7693,0.8841,0.8666,0.8841
142,《最后生还者》是一个关于父亲化的经典示例。,最后的我们是父亲化的简单和典范例子。,"《最后生还者》是一个典型的""父亲形象化""的游戏例子。",《最后生还者》是父性化的典型和简单例子。,0.1538,0.4036,0.3922,0.4309,0.7631,0.6435,0.4204,0.5843,0.6917,0.5676,0.8714,0.8903
144,父亲化一般意味着，在父母必须照顾或保护孩子或弱势人员时，这种方法就屡试不爽，他们使用这种方法强制将自己的这种特定权力凌驾于他人之上。,"父亲化通常认为,当一个父母角色必须照顾或保护一个孩子或孩子替代品的情况下,解决方案是压倒性的力量,并利用这种力量来强制一个非常特定形状的权力动态。","父母化通常认为,当父母必须照顾或保护孩子或其他被照顾者时,解决方案是利用强大的力量来强加特定的权力关系。","父亲化通常认为,当一个家长必须照顾或保护孩子时,解决方案是采取压倒性的力量,并利用这种力量来强制实施特定形式的权力动态。",0.1531,0.1979,0.1864,0.3936,0.353,0.3594,0.4572,0.6272,0.6438,0.7728,0.815,0.8369
149,- 我们会给您提供预订机票的链接。,我们提供预订车票的链接。,我们提供预订车票或其他费用的链接。,我们为您提供预订车票的链接。,0.4137,0.3223,0.4968,0.6599,0.6315,0.7129,0.7367,0.512,0.7744,0.8593,0.744,0.8652
151,- 请查看完整的博客帖子了解更多细节。,更多详情请见完整博客文章。,更多详情请见完整的博客文章。,完整博客文章有更多详情。,0.0783,0.2447,0.0739,0.3817,0.4651,0.3468,0.7931,0.8001,0.7813,0.8991,0.9098,0.8823
159,dart 逐渐成为我快速与用户对接的首选。,"随着时间的推移,Dart 成为了我快速开发 UI 的首选。","随着时间的推移,Dart 成了我的首选快速 UI 开发工具。","随着时间的推移,Dart 逐渐成为了我快速开发 UI 的首选。",0.1809,0.1069,0.3346,0.6276,0.5473,0.7162,0.6632,0.6193,0.6831,0.7076,0.7011,0.721
160,#flutter 是一个绝佳合作伙伴，他们拥有可以简化商店管理的 #mobx。,"#flutter 是一种很棒的工作体验,他们有 #mobx 来轻松管理数据仓库。","#flutter 是一个很棒的工作体验,他们有 #mobx 可以轻松管理数据。","#Flutter 是一种很棒的工作体验,他们提供了 #MobX 来轻松管理数据仓库。",0.3831,0.4281,0.2318,0.6122,0.6897,0.5886,0.5822,0.5823,0.5906,0.7595,0.7877,0.7865
164,长有紫水晶色和洋红色尖刺的针鼹。,紫晶和品红色刺的针鼹,带有紫罗兰和品红色刺的刺猬,紫色和品红色刺的针鼹,0.1897,0.0883,0.2006,0.5343,0.3646,0.5588,0.5628,0.4649,0.5536,0.5806,0.6614,0.6368
167,它们的毛发是红莓色的，短小而卷曲。,"他们的头发是树莓色的,短而卷曲。","他们的头发是深红色的,短而卷曲。","他们的头发是红色的,短而卷曲。",0.2589,0.2251,0.2592,0.6844,0.6657,0.6885,0.6909,0.6853,0.6914,0.9335,0.9086,0.9083
169,它们最吸引人的是它们友好的行为。,他们最有趣的特点是他们的善行。,他们最有趣的特点是他们的善举。,他们最引人注目的特点是他们的善举。,0.0695,0.0673,0.0792,0.3346,0.3016,0.4275,0.6672,0.6838,0.7096,0.8834,0.8771,0.8539
172,尽管 Bram Stoker、Max Schreck 和 Stephenie Meyer 已经竭尽全力让他们深陷窘境——每个人...,"即使布拉姆·斯托克、马克斯·施雷克和斯蒂芬妮·梅耶尽了最大努力让他们看起来很糟糕,每个人都...","尽管布拉姆·斯托克、马克斯·施耐德和斯蒂芬妮·梅耶尔竭尽全力让他们看起来很糟糕,但所有人都...","即使布拉姆·斯托克、马克斯·施雷克和斯蒂芬妮·梅耶尽了最大努力让吸血鬼形象看起来很糟糕,但每个人都...",0.0747,0.1291,0.0471,0.1925,0.2262,0.1565,0.662,0.6168,0.5627,0.661,0.7101,0.679
177,我需要把它翻译成普通话和/或闽南语，这两种语言我都不懂。,"我需要翻译成中文普通话和/或福建话,我完全不懂这两种语言。","我需要翻译成中文普通话和/或福建话,但我完全不会这两种语言。","我需要翻译成普通话和/或福建话,因为我完全不会这两种语言。",0.3903,0.3652,0.456,0.7179,0.6769,0.689,0.7417,0.6394,0.6572,0.8978,0.8866,0.9208
179,考虑这个想法已经有一段时间了：,我一直在思考这个想法一段时间了。,我一直在玩味这个想法一段时间了。,我一直在玩味这个想法有一段时间了。,0.3938,0.3835,0.4282,0.6533,0.5928,0.6553,0.8411,0.5718,0.5326,0.9281,0.9101,0.9124
182,因为它针对的是大脑，似乎不像身体健康那样看得见摸得着。,心理健康,"因为心理健康发生在内心,比起身体健康来说,它似乎更加难以捉摸和感知。","因为心理健康难以捉摸,比起身体健康更不那么有形。",0.001,0.0997,0.1174,0.0759,0.3649,0.3341,0.1098,0.6353,0.6105,0.4192,0.7675,0.704
189,我的性是非二元的，我的性别是女。,"我的性别是非二元性别,我的性别认同是女性。","我的性别认同是非二元性别,我的性别是女性。","我的生理性别是非二元的,但我的性别认同是女性。",0.3639,0.4064,0.3357,0.7358,0.7693,0.8301,0.6691,0.6556,0.6608,0.9309,0.9344,0.9318
193,比如 krauty moods、其他通俗流行音乐、广播电台直播间等各种形式。,"像泡菜心情和其他世俗流行音乐,以及电台工作室等各种。","像朋克情绪和其他世俗流行音乐,以及电台工作室等各种类型。",像其他世俗流行音乐和广播工作室等各种音乐。,0.1494,0.1524,0.1351,0.3432,0.3414,0.3302,0.4784,0.603,0.4462,0.628,0.7201,0.7019
196,试玩了下 Flutter。,玩玩 Flutter。,玩玩一下 Flutter。,探索 Flutter 的功能。,0.6407,0.7293,0.4863,0.7781,0.8436,0.6692,0.6052,0.7408,0.6047,0.7661,0.8411,0.7399
197,说实话，我不喜欢把我的业务建立在谷歌的技术上，但另一方面，谷歌是少数几个真正有动力创造引人注目的跨平台体验的大玩家之一，这一点也很明显。,"我不想以谷歌的技术为基础来经营我的业务,说实话。另一方面,谷歌是为数不多的大公司之一,它有真正的动力去创造一个引人入胜的跨平台体验,这一点很明显。","我虽然不太想依赖谷歌的技术来经营我的业务,但谷歌确实是为数不多的大公司之一,它有真正的动力去创造一个引人入胜的跨平台体验,这一点很明显。","我不想依赖谷歌的技术来经营我的业务,但另一方面,谷歌是为数不多的大公司之一,它确实有动力去创造出优秀的跨平台体验。",0.2937,0.261,0.2639,0.6619,0.5979,0.4866,0.706,0.7272,0.6845,0.8801,0.8861,0.8681
203,一些细微困难已经表现出来。,一些非常小的困难浮现出来。,一些微小的困难浮现出来。,出现了几个微小的困难。,0.2613,0.2714,0.0822,0.5992,0.667,0.3331,0.7814,0.8282,0.7745,0.9019,0.9241,0.881
204,没有什么能敲响警钟，无论如何，正在解决这些问题。,"没有引起警报的必要,但仍在解决这些问题。","虽然没有什么值得警铃大作的问题,但这些问题仍在得到解决。","没有引起警铃的必要,但这些问题正在得到解决。",0.3178,0.1962,0.1545,0.4614,0.5066,0.4727,0.7261,0.5851,0.6277,0.7878,0.8245,0.8232
205,下周会发布一次小更新来纠正这些错误。,下周将生产一个小更新来纠正它们。,下周将生产一个小更新来纠正这些错误。,下周将推出一个小更新来修正这些问题。,0.3162,0.6233,0.2279,0.5438,0.774,0.5824,0.7881,0.8377,0.8231,0.8812,0.9136,0.9067
209,我不知道或者不能确切知道为什么我想不通；可能是因为这些工具太宽泛和模糊了，以至于我的大脑因为“选项过多”而锁死了。,"我不确切知道为什么我的大脑无法解决这个问题;可能是因为工具太广泛和模糊,以至于我的大脑因""选择太多""而陷入僵局。","我不太清楚为什么我无法理解这个问题;可能是因为这些工具太广泛和模糊,以至于我的思维陷入困境,无法做出选择。","我不知道为什么我的大脑就是无法解决这个问题;可能是因为这些工具太广泛和模糊,以至于我的大脑因'选择太多'而陷入僵局。",0.3796,0.3112,0.4245,0.5857,0.4609,0.5699,0.7102,0.7319,0.6928,0.8627,0.8545,0.8536
217,那...那可能行不通！,"那根本行不通,可能!",那可能行不通吧。,"那肯定行不通的,可能!",0.186,0.4676,0.1836,0.5161,0.5594,0.5114,0.6988,0.8646,0.733,0.8585,0.9283,0.8546
219,我年轻时是个如饥似渴的读者。,我年轻时是个贪婪的读者。,我年轻时是个狂热的读书人。,我年轻时是个狂热的读者。,0.5367,0.4082,0.5367,0.7217,0.6355,0.7217,0.5215,0.7026,0.6982,0.9023,0.9115,0.9195
228,但是如果 Spotify 某个季度卖的很好，他们就会这么做。,"但如果 Spotify 有一个好的季度,他们就会。","但如果 Spotify 有一个好的季度,他们就会取得成功。","如果 Spotify 有一个好的季度,他们也将表现出色。",0.4156,0.4195,0.3478,0.7278,0.7181,0.6216,0.4733,0.5808,0.6072,0.769,0.8721,0.8542
230,让他们为全国各地被掏空后萧条衰败的城市平反。又来了。,让他们修复遍布全国的空心化和衰败的城市。,让他们再次修复遍布全国的空心化和衰败的城市。,让他们重建遍布全国的破败城市。,0.2043,0.2074,0.0755,0.4554,0.4518,0.3582,0.4946,0.569,0.4252,0.7569,0.7602,0.6985
235,这些头条和文章通常会提及一家大公司的首席执行官。,这些标题和文章通常只提及一家大公司的一位CEO。,这些标题和文章通常只提及一家大公司的一位CEO。,这些标题和文章通常只提及一家大公司的一位总裁。,0.4667,0.4667,0.4677,0.6491,0.6491,0.6518,0.7193,0.7193,0.6946,0.8914,0.8914,0.8888
