index,original,zero_shot_translation,annotation
55,"However, he said the most ""responsible way"" to cut spending would be to pass all 12 bills. With many Republicans reticent to see a shutdown and a 1 percent cut to defense spending, the urgency to pass the bills could see enough Republicans ally with Democrats to extend the deadline on the four spending bills and reach an agreement to fund the government, even if doing so puts Johnson in hot water with some of those on the hard right.","ومع ذلك ، قال إن الطريقة ""الأكثر مسؤولية"" لخفض الإنفاق ستكون بإقرار جميع 12 مشروع قانون. مع تردد العديد من الجمهوريين في رؤية إغلاق وخفض بنسبة 1 في المائة في الإنفاق الدفاعي ، فإن الإلحاح على إقرار المشاريع قد يرى تحالف عدد كاف من الجمهوريين مع الديمقراطيين لتمديد الموعد النهائي للأربعة مشاريع قانون الإنفاق والتوصل إلى اتفاق لتمويل الحكومة ، حتى لو أدى ذلك إلى وضع جونسون في مياه ساخنة مع بعض أولئك على اليمين المتطرف.","MQM annotations:

Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""reticent to see a shutdown"" is translated as ""تردد في رؤية إغلاق"", which does not fully capture the meaning of being reluctant or unwilling to see a government shutdown.

Fluency Errors
[Minor]: [Grammar] - The translation uses the phrase ""الطريقة 'الأكثر مسؤولية'"" which is grammatically correct but could be improved to ""الطريقة الأكثر مسؤولية"".

Terminology Errors
[Minor]: [Inappropriate for context] - The term ""الإنفاق الدفاعي"" (defense spending) is used, but the context suggests this refers to government spending in general, not specifically defense spending.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
56,"""That [1 percent cut] is supposed to be motivation and leverage to get 12 separate bills done,"" Massie told Newsweek. ""So, I think we could do a one-year CR, we can argue, and then we hit that tiny little bump in the road, then hopefully everybody's motivated to come to their senses. That's the way I would do it.""","ذلك [القطع بنسبة 1 في المائة] من المفترض أن يكون حافزًا ورافعة للقيام بـ 12 مشروع قانون منفصل""، كما قال ماسي لـ نيوزويك. ""لذلك، أعتقد أننا يمكن أن نقوم بتمديد التمويل المؤقت لمدة عام واحد، ويمكننا المناقشة، وبعد ذلك نصطدم بتلك الزيادة الصغيرة في الطريق، ثم نأمل أن يكون الجميع مدفوعين للعودة إلى رشدهم. هذا هو الطريق الذي كنت سأسلكه.""","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""that 1 percent cut"" is not accurately translated as ""ذلك [القطع بنسبة 1 في المائة]"". The original text does not mention a specific percentage cut.
[Minor]: [Omission] - The phrase ""to get 12 separate bills done"" is not fully translated in the target text.

Fluency Errors
[Minor]: [Grammar] - The sentence structure in the target text is slightly awkward, with the use of the phrase ""نأمل أن يكون الجميع مدفوعين للعودة إلى رشدهم"" which could be improved.

Locale Convention Errors
[No Errors]

Style Errors
[Minor]: [Awkward] - The overall translation, while understandable, has a slightly awkward and formal tone compared to the more conversational style of the source text.

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and understandable, with only minor issues related to mistranslation, omission, grammar, and style. The quality of the translation is acceptable."
57,Regulators Approve New Bitcoin ETFs in Watershed Moment for Crypto,تنظيمون يوافقون على صناديق الاستثمار المتداولة الجديدة للبيتكوين في لحظة فاصلة للعملات المشفرة.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""تنظيمون"" (regulators) does not accurately convey the meaning of ""Regulators"" in the source text, which refers to a group or organization responsible for overseeing and regulating the financial industry.
[Minor]: [Omission] - The translation omits the phrase ""in Watershed Moment for Crypto"", which is an important part of the original title.

Fluency Errors
[Minor]: [Grammar] - The translation uses the plural form ""تنظيمون"" (regulators) instead of the singular form ""المنظمون"" (the regulators), which would be more appropriate in this context.

Locale Convention Errors
[No Errors]

Style Errors
[Minor]: [Awkward] - The translation sounds a bit awkward and could be improved to sound more natural in the target language.

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally understandable, but there are some minor accuracy and fluency issues that could be improved to better convey the meaning of the original text."
58,"The Securities and Exchange Commission begrudgingly approved exchange-traded funds that directly hold bitcoin Wednesday, a move long-awaited by fans of digital currencies and criticized by financial watchdogs skeptical of the crypto industry.",هيئة الأوراق المالية والبورصة وافقت بحرقة على صناديق المتداولة في البورصة التي تحتفظ مباشرة بالبيتكوين يوم الأربعاء، وهو تحرك طال انتظاره من قبل مؤيدي العملات الرقمية وانتقده المراقبون الماليون المشكوكون في صناعة التشفير.,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation ""begrudgingly"" is not accurately conveyed in the Arabic translation.
[Minor]: [omission] - The word ""Wednesday"" is omitted in the Arabic translation.

Fluency Errors
[Minor]: [grammar] - The phrase ""وافقت بحرقة"" is not grammatically correct in Arabic.
[Minor]: [register] - The tone and register of the Arabic translation is slightly more formal than the original English text.

Terminology Errors
[Minor]: [inconsistent use] - The term ""exchange-traded funds"" is translated as ""صناديق المتداولة في البورصة"" which is not a consistent terminology usage.

Overall, the translation conveys the main meaning of the original text, but there are some minor accuracy and fluency issues that could be improved."
59,"The commission authorized 10 exchange-traded funds, or ETFs, that invest in bitcoin, including funds proposed by giants such as Blackrock and Fidelity as well as by smaller financial companies.",تم تفويض اللجنة بـ 10 صناديق استثمار متداولة في البورصة، أو صناديق ETF، التي تستثمر في البيتكوين، بما في ذلك الصناديق المقترحة من قبل شركات عملاقة مثل بلاك روك وفيديلتي وكذلك من قبل شركات مالية أصغر.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""exchange-traded funds, or ETFs"" is translated as ""صناديق استثمار متداولة في البورصة، أو صناديق ETF"" which is a bit redundant. A more concise translation would be ""صناديق استثمار متداولة في البورصة (ETFs)"".

Fluency Errors
[Minor]: [Grammar] - The phrase ""تم تفويض اللجنة بـ"" could be improved to ""قامت اللجنة بتفويض"" to better match the English structure.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is of good quality with only minor errors that do not significantly impact the comprehension of the text."
60,"""While we approved the listing and trading of certain spot Bitcoin ETP shares today, we did not approve or endorse Bitcoin,"" SEC Chair Gary Gensler said in a statement. ""Investors should remain cautious about the myriad risks associated with Bitcoin and products whose value is tied to crypto.""","""بينما وافقنا على إدراج وتداول بعض أسهم صناديق المؤشرات المتداولة للبيتكوين الفوري اليوم، لم نوافق على البيتكوين أو ننصح به،"" قال رئيس هيئة الأوراق المالية والبورصات غاري جينسلر في بيان. ""ينبغي على المستثمرين أن يظلوا حذرين من المخاطر المتعددة المرتبطة بالبيتكوين والمنتجات التي قيمتها مرتبطة بالعملات المشفرة.""","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""we did not approve or endorse Bitcoin"" is translated as ""لم نوافق على البيتكوين أو ننصح به"", which is a slightly different meaning. The original statement suggests that the SEC did not approve or endorse Bitcoin itself, while the translation implies that the SEC did not approve or recommend Bitcoin.

Fluency Errors
[Minor]: [Grammar] - The phrase ""ينبغي على المستثمرين أن يظلوا حذرين"" could be improved to ""ينبغي على المستثمرين أن يكونوا حذرين"" to better match the English grammar.

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only minor issues identified."
62,"""Importantly, today's Commission action is cabined to ETPs holding one non-security commodity, bitcoin. It should in no way signal the Commission's willingness to approve listing standards for crypto asset securities. Nor does the approval signal anything about the Commission's views as to the status of other crypto assets under the federal securities laws or about the current state of non-compliance of certain crypto asset market participants with the federal securities laws,"" Gensler said.",هذا الإجراء من قبل اللجنة اليوم مقتصر على صناديق المؤشرات المتداولة التي تحتفظ بسلعة واحدة غير أمنية، وهي البيتكوين. وهذا لا ينبئ بأي شكل من الأشكال عن استعداد اللجنة لإقرار معايير إدراج للأوراق المالية المشفرة. كما أن الموافقة لا تشير إلى أي شيء عن آراء اللجنة بشأن وضع الأصول المشفرة الأخرى بموجب قوانين الأوراق المالية الفيدرالية أو عن الحالة الحالية لعدم الامتثال لبعض المشاركين في سوق الأصول المشفرة مع قوانين الأوراق المالية الفيدرالية.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""Importantly, today's Commission action is cabined to ETPs holding one non-security commodity, bitcoin"" is not accurately translated as ""هذا الإجراء من قبل اللجنة اليوم مقتصر على صناديق المؤشرات المتداولة التي تحتفظ بسلعة واحدة غير أمنية، وهي البيتكوين"". The original text specifies that the Commission's action is limited to ETPs holding one non-security commodity, which is bitcoin, while the translation does not clearly convey this distinction.

Fluency Errors
[Minor]: [Grammar] - The translation uses the phrase ""وهذا لا ينبئ بأي شكل من الأشكال"" which is grammatically correct but could be rephrased more naturally as ""وهذا لا يشير بأي شكل"".

[Minor]: [Register] - The translation uses formal language such as ""ينبئ"" and ""الأوراق المالية الفيدرالية"" which may not match the register of the original text.

No other major errors detected. Overall, the translation conveys the main meaning of the source text, with some minor issues in accuracy and fluency."
63,"The SEC rejected applications for similar funds for years. Last year, however, the U.S. Court of Appeals for the District of Columbia ruled against the SEC's refusal to approve an application from Grayscale to convert a derivative fund into one that would directly bitcoin, calling the SEC's position ""","هرفضت لجنة الأوراق المالية الأمريكية طلبات صناديق مماثلة لسنوات. ومع ذلك، في العام الماضي، حكم محكمة الاستئناف الأمريكية لمنطقة كولومبيا ضد رفض لجنة الأوراق المالية الأمريكية لطلب جراي سكيل لتحويل صندوق مشتق إلى صندوق يستثمر مباشرة في البيتكوين، واصفة موقف لجنة الأوراق المالية الأمريكية بأنه """".","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation does not accurately convey the meaning of the original text. The original text states that the U.S. Court of Appeals for the District of Columbia ruled against the SEC's refusal to approve an application from Grayscale, but the translation does not clearly convey this.

Fluency Errors
[Minor]: [Grammar] - The translation contains some grammatical errors, such as the use of ""هرفضت"" instead of ""رفضت"".
[Minor]: [Punctuation] - The translation is missing a closing quotation mark at the end.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation has some minor accuracy and fluency issues, but the meaning of the original text is still largely understandable."
64,"""Based on these circumstances and those discussed more fully in the approval order, I feel the most sustainable path forward is to approve the listing and trading of these spot bitcoin ETP shares,"" Gensler explained.","""استنادًا إلى هذه الظروف والتي تمت مناقشتها بشكل أكثر تفصيلاً في أمر الموافقة، أشعر أن المسار الأكثر استدامة للأمام هو الموافقة على إدراج وتداول هذه الأسهم في صندوق المؤشرات المتداولة للبيتكوين الفوري""، كما شرح جينسلر.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""spot bitcoin ETP shares"" has been translated as ""أسهم صندوق المؤشرات المتداولة للبيتكوين الفوري"" which is not a direct translation.

Fluency Errors
[Minor]: [Grammar] - The sentence structure in the translation is slightly different from the original, with the addition of ""كما شرح جينسلر"" at the end.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
65,"The much-anticipated approval has been hailed as a watershed event for digital currencies that proponents say will broaden access to investing in bitcoin and possibly lead to broader acceptance of cryptocurrencies as legitimate financial assets. The price of bitcoin has exploded higher in recent months, rising from around $25,000 in September to more than $45,000, in part because many bitcoin investors believe the ETFs will create more demand for the asset.","تم الترحيب بالموافقة المنتظرة بشدة باعتبارها حدثًا فاصلاً للعملات الرقمية التي يقول مؤيدوها إنها ستوسع إمكانية الاستثمار في بيتكوين وقد تؤدي إلى قبول أوسع للعملات المشفرة كأصول مالية شرعية. ارتفع سعر بيتكوين بشكل كبير في الأشهر الأخيرة، حيث ارتفع من حوالي 25,000 دولار في سبتمبر إلى أكثر من 45,000 دولار، جزئيًا لأن العديد من مستثمري بيتكوين يعتقدون أن صناديق الاستثمار المتداولة ستخلق المزيد من الطلب على الأصل.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""a watershed event"" is not accurately translated as ""حدثًا فاصلاً"" in the target text. A more accurate translation would be ""حدثًا بارزًا"" or ""حدثًا محوريًا"".

Fluency Errors
[Minor]: [Grammar] - The sentence ""ارتفع سعر بيتكوين بشكل كبير في الأشهر الأخيرة"" could be improved by using the past tense ""ارتفع"" instead of the present tense ""ارتفع"".

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor errors in the areas of mistranslation and grammar. The translation conveys the key information from the source text effectively."
66,Critics blasted the SEC on Wednesday night.,انتقد النقاد هيئة الأوراق المالية والبورصات يوم الأربعاء في الليل.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""هيئة الأوراق المالية والبورصات"" (Securities and Exchange Commission) is a more literal translation of the English term ""SEC"" rather than using the commonly known Arabic abbreviation ""هيئة الأوراق المالية"".

Fluency Errors
[Minor]: [grammar] - The translation ""انتقد النقاد هيئة الأوراق المالية والبورصات يوم الأربعاء في الليل"" uses the past tense ""انتقد"" (criticized) which does not match the present tense ""blasted"" in the English source.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
70,Authorities are urging the population to file reports in a bid to de-Russify the country,السلطات تحث السكان على تقديم تقارير في محاولة لإزالة الطابع الروسي من البلاد.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""إزالة الطابع الروسي"" (removing the Russian character) does not fully capture the meaning of ""de-Russify"" which implies a more active process of removing Russian influence or elements from the country.

Fluency Errors
[Minor]: [grammar] - The translation uses the passive voice ""تحث السكان"" (the authorities are urging the population) which is grammatically correct but slightly less natural than the active voice used in the source text.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
71,The number of complaints to authorities in Ukraine of a person speaking in Russian increased by 30% last year. Kiev actively encourages the population to report such cases in a bid to allegedly 'protect' the country from Russian influence.,"عدد الشكاوى إلى السلطات في أوكرانيا من شخص يتحدث باللغة الروسية زاد بنسبة 30% العام الماضي. كييف تشجع بنشاط السكان على الإبلاغ عن مثل هذه الحالات في محاولة لـ ""حماية"" البلاد من التأثير الروسي.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""عدد الشكاوى إلى السلطات في أوكرانيا من شخص يتحدث باللغة الروسية زاد بنسبة 30% العام الماضي"" does not accurately convey the meaning of the original English sentence, which states that the number of complaints to authorities in Ukraine about a person speaking in Russian increased by 30% last year.

Fluency Errors
[Minor]: [Grammar] - The translation uses the passive voice ""زاد بنسبة 30%"" instead of the active voice ""increased by 30%"".

[Minor]: [Register] - The translation uses a more formal register compared to the original English text.

Terminology Errors
[Minor]: [Inconsistent use] - The translation uses the term ""السلطات"" (authorities) instead of a more specific term like ""الجهات المختصة"" (competent authorities) or ""الجهات المعنية"" (relevant authorities).

Overall, the translation conveys the main idea of the original text, but there are some minor errors in accuracy, fluency, and terminology that could be improved."
74,"In 2019, Ukraine adopted a law that makes using the Ukrainian language obligatory in all spheres of public life, including government, medicine, science, education, and the media. Failure to comply can result in fines. Since 2022, when the military conflict with Russia began, Ukraine has undertaken a campaign of total de-Russification, with MPs saying it is necessary in order to defend against Russian influence. Local authorities have introduced complete bans on Russian-language works of art, performances, books, films, songs, and its study in schools and universities, and recommended that schoolchildren communicate in Ukrainian even during breaks.",في عام 2019، اعتمدت أوكرانيا قانونًا يجعل استخدام اللغة الأوكرانية إلزاميًا في جميع مجالات الحياة العامة، بما في ذلك الحكومة والطب والعلوم والتعليم والإعلام. قد ينتج عن عدم الامتثال غرامات. منذ عام 2022، عندما بدأ الصراع العسكري مع روسيا، قامت أوكرانيا بحملة إزالة روسية شاملة، حيث قال النواب إنها ضرورية للدفاع ضد النفوذ الروسي. أدخلت السلطات المحلية حظرًا كاملاً على الأعمال الفنية والعروض والكتب والأفلام والأغاني الناطقة باللغة الروسية وعلى دراستها في المدارس والجامعات، وأوصت بأن يتواصل الطلاب باللغة الأوكرانية حتى خلال الاستراحات.,"MQM annotations:

Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""total de-Russification"" is not accurately translated as ""إزالة روسية شاملة"" (complete removal of Russian). A more accurate translation would be ""إزالة الطابع الروسي بشكل كامل"".

Fluency Errors
[Minor]: [Grammar] - The sentence ""قد ينتج عن عدم الامتثال غرامات"" could be improved by using the active voice, e.g., ""قد تُفرض غرامات على عدم الامتثال"".

Locale Convention Errors
[None]

Style Errors
[Minor]: [Awkward] - The phrase ""حيث قال النواب إنها ضرورية للدفاع ضد النفوذ الروسي"" could be rephrased in a more natural way, e.g., ""حيث اعتبر النواب أنها ضرورية للدفاع ضد النفوذ الروسي"".

Terminology Errors
[None]

Non-translation Errors
[None]

Other Errors
[None]

Overall, the translation is generally accurate and fluent, with only minor issues related to mistranslation, grammar, and style. The translation conveys the main points of the source text effectively."
79,"As the latest tranche of NHS figures reveals more bad news, we should be outraged",كما تكشف أحدث دفعة من أرقام الخدمة الصحية الوطنية عن المزيد من الأخبار السيئة، يجب أن نكون غاضبين.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""كما تكشف أحدث دفعة من أرقام الخدمة الصحية الوطنية عن المزيد من الأخبار السيئة"" does not fully capture the meaning of the original English sentence ""As the latest tranche of NHS figures reveals more bad news"". The translation focuses more on the NHS figures revealing bad news, while the original sentence suggests that people should be outraged by this news.

Fluency Errors
[Minor]: [Grammar] - The translation uses the phrase ""يجب أن نكون غاضبين"" which is grammatically correct but could be more natural in Arabic by using a different phrasing, such as ""يجب أن نغضب"" or ""يجب أن نشعر بالغضب"".

Overall, the translation conveys the main idea of the original sentence, but there are some minor issues with accuracy and fluency that could be improved."
81,"If anyone dares to say that Scotland's NHS is not in a state of crisis or that these are just the usual winter problems, we should be outraged. The danger is that politicians like the embattled Health Secretary, Michael Matheson, will succeed in their efforts to convince us that, while regrettable, this is somehow acceptable, that there is nothing more that ministers can do in the circumstances, that this is the new normal.",إذا جرؤ أي شخص على القول بأن خدمة الصحة الوطنية في اسكتلندا ليست في حالة أزمة أو أن هذه مجرد المشاكل الشتوية المعتادة، يجب أن نكون غاضبين. والخطر هو أن السياسيين مثل وزير الصحة المنهك، مايكل ماثيسون، سينجحون في جهودهم لإقناعنا بأنه، على الرغم من أنه أمر مؤسف، إلا أنه مقبول بطريقة ما، وأنه لا يوجد ما يمكن أن يفعله الوزراء في هذه الظروف، وأن هذا هو الوضع الطبيعي الجديد.,"MQM annotations:

Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""the embattled Health Secretary, Michael Matheson"" is translated as ""وزير الصحة المنهك، مايكل ماثيسون"", which does not accurately convey the meaning of ""embattled"" in the original text.

Fluency Errors
[Minor]: [Grammar] - The translation uses the phrase ""يجب أن نكون غاضبين"" (we should be outraged), which is grammatically correct but may sound slightly unnatural in this context.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text. The translation can be considered of good quality."
82,"Amid calls for his resignation over the abject failure of the SNP's NHS recovery plan, Matheson spoke of how the ""heightened winter pressure"" was ""not unique to Scotland."" Instead of ""blame Westminster,"" the attempted defence this time was ""Westminster's just as bad,"" as if that provided any comfort to the legions of patients forced to wait for hours on end in pain and distress.","في خضم الدعوات إلى استقالته على خلفية الفشل الذريع لخطة تعافي خدمة الصحة الوطنية التابعة لحزب الاستقلال الوطني الاسكتلندي، تحدث ماثيسون عن كيف أن ""الضغط المتزايد في فصل الشتاء"" لم يكن ""أمرًا فريدًا بالنسبة لاسكتلندا"". بدلاً من ""إلقاء اللوم على ويستمنستر""، كان الدفاع المحاول هذه المرة هو ""ويستمنستر سيئة بنفس القدر""، كما لو أن ذلك قدم أي راحة للجماهير الغفيرة من المرضى المجبرين على الانتظار لساعات طويلة في آلام وضيق.","MQM annotations:

Accuracy Errors
[Major]: Mistranslation - The phrase ""Amid calls for his resignation"" is not accurately translated as ""في خضم الدعوات إلى استقالته"".
[Minor]: Omission - The phrase ""over the abject failure of the SNP's NHS recovery plan"" is not translated.

Fluency Errors
[Minor]: Grammar - The translation uses the phrase ""لم يكن ""أمرًا فريدًا بالنسبة لاسكتلندا"""" which is not grammatically correct in Arabic.
[Minor]: Register - The translation uses formal language that may not match the register of the original text.

Style Errors
[Minor]: Awkward - The translation is a bit awkward and does not flow as naturally as the original text.

Terminology Errors
[Minor]: Inconsistent use - The term ""ويستمنستر"" is used inconsistently throughout the translation."
83,"He admitted that the age-old problem of delayed discharge - in which patients well enough to leave hospital cannot do so, often because the necessary social care is not available - was a ""major factor,"" but claimed an action plan was being ""implemented at pace."" Given this has been a persistent issue for years, few will have high hopes the SNP has finally found a solution.","تم الاعتراف بأن المشكلة القديمة المتأصلة للتسريح المتأخر - والتي يعاني منها المرضى الذين هم بحالة صحية جيدة بما يكفي للمغادرة المستشفى ولا يستطيعون القيام بذلك، غالبًا بسبب عدم توفر الرعاية الاجتماعية اللازمة - كانت ""عاملاً رئيسيًا""، لكن ادعى أن خطة عمل كانت ""قيد التنفيذ بسرعة"". وبالنظر إلى أن هذه المشكلة قد استمرت لسنوات عديدة، فإن القليل سيكون لديهم آمال عالية بأن حزب الشعب الوطني الاسكتلندي قد وجد حلاً أخيرًا.","MQM annotations:

Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""the SNP has finally found a solution"" is translated as ""حزب الشعب الوطني الاسكتلندي قد وجد حلاً أخيرًا"", which is not entirely accurate as it refers to the Scottish National Party (SNP) instead of the government or authorities responsible for addressing the issue.

Fluency Errors
[Minor]: [Grammar] - The translation uses the passive voice ""تم الاعتراف"" instead of the active voice ""اعترف"" which would be more natural in the target language.
[Minor]: [Punctuation] - The translation uses a comma after ""بسرعة"" which is not necessary in the target language.

Locale Convention Errors
[No errors]

Style Errors
[Minor]: [Awkward] - The translation uses a more formal and verbose style compared to the source text, which may sound slightly awkward in the target language.

Terminology Errors
[No errors]

Non-Translation Errors
[No errors]

Other Errors
[No errors]

Overall, the translation is generally accurate and understandable, with a few minor issues related to grammar, punctuation, and style. The translation conveys the main points of the source text effectively."
84,"Indeed, new Public Health Scotland figures show the situation is actually getting worse: 1,910 people were delayed in hospital in November, up from 1,730 in April. One reason why ambulances cannot drop off patients promptly is that A&E departments are full because wards are full.","إن أرقام الصحة العامة الجديدة في اسكتلندا تُظهر أن الوضع يزداد سوءًا: تأخر 1,910 شخص في المستشفى في نوفمبر، مقارنة بـ 1,730 في أبريل. أحد الأسباب التي تجعل سيارات الإسعاف لا تستطيع إنزال المرضى بسرعة هو أن أقسام الطوارئ ممتلئة لأن الأقسام الداخلية ممتلئة.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""إن أرقام الصحة العامة الجديدة في اسكتلندا"" does not accurately convey the meaning of ""Indeed, new Public Health Scotland figures"". The translation is more literal and does not capture the nuance of ""Indeed"".
[Minor]: [Omission] - The translation does not include the phrase ""the situation is actually getting worse"", which is an important part of the original sentence.

Fluency Errors
[Minor]: [Grammar] - The translation ""تأخر 1,910 شخص في المستشفى في نوفمبر"" uses the passive voice, which is not as natural as the active voice used in the original sentence.

Locale Convention Errors
[No Errors]

Style Errors
[Minor]: [Awkward] - The translation ""أحد الأسباب التي تجعل سيارات الإسعاف لا تستطيع إنزال المرضى بسرعة هو أن أقسام الطوارئ ممتلئة لأن الأقسام الداخلية ممتلئة"" is a bit awkward and could be phrased more naturally.

Terminology Errors
[No Errors]

Non-translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and understandable, with a few minor issues related to mistranslation, omission, grammar, and style."
87,Move will also help transform land at the derelict Gartshore Works site.,سيساعد التحرك أيضًا في تحويل الأرض في موقع أشغال غارتشور المهجور.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""التحرك"" (the movement) does not accurately convey the meaning of ""Move"" in the source text, which refers to a plan or action to transform the land.
[Minor]: [omission] - The translation omits the word ""derelict"" which describes the condition of the Gartshore Works site.

Fluency Errors
[Minor]: [grammar] - The translation ""سيساعد التحرك أيضًا في تحويل الأرض"" could be improved by using a more natural grammatical structure, such as ""سيساعد أيضًا في تحويل أرض موقع أشغال غارتشور المهجور"".

Locale Convention Errors
[No errors]

Style Errors
[Minor]: [awkward] - The translation sounds a bit awkward and could be rephrased to sound more natural in Arabic.

Terminology Errors
[No errors]

Non-translation Errors
[No errors]

Other Errors
[No errors]

Overall, the translation is generally understandable, but there are some minor issues with accuracy, fluency, and style that could be improved."
88,A Scottish recycling business that has already processed more than a million tonnes of construction waste has opened a second plant following a multi-million pound investment.,تم افتتاح مصنع ثان لشركة إعادة تدوير اسكتلندية بعد استثمار بملايين الجنيهات، والتي قامت بمعالجة أكثر من مليون طن من نفايات البناء بالفعل.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""مليون طن من نفايات البناء"" does not accurately convey the meaning of ""more than a million tonnes of construction waste"" in the source text.

Fluency Errors
[Minor]: [Grammar] - The translation ""تم افتتاح مصنع ثان لشركة إعادة تدوير اسكتلندية"" could be improved by using a more natural word order, such as ""افتتحت شركة إعادة تدوير اسكتلندية مصنعًا ثانيًا"".

Locale Convention Errors
[No errors]

Style Errors
[Minor]: [Awkward] - The translation ""بعد استثمار بملايين الجنيهات"" could be more natural, such as ""بعد استثمار بملايين الجنيهات الإسترلينية"".

Terminology Errors
[No errors]

Non-translation Errors
[No errors]

Other Errors
[No errors]

Overall, the translation is generally accurate and fluent, with only minor issues related to mistranslation, grammar, and style. The translation is understandable and conveys the main meaning of the source text."
89,"Brewster Brothers"" wash plants transform 100 per cent of the excavated soils and rubble they process from the construction industry into high-value aggregates for reuse. Over the past six years, the firm's site near Livingston, West Lothian has prevented almost 1.35 million tonnes of construction, demolition and excavation waste going to landfill. It has created more than one million tonnes of recycled aggregates to sell into the industry.","تحول محطات غسيل ""إخوة بريوستر"" 100 في المائة من التربة والحطام المستخرج الذي يتم معالجته من صناعة البناء إلى مواد كتلية عالية القيمة لإعادة الاستخدام. على مدى السنوات الست الماضية، منعت الشركة الموقع القريب من ليفينجستون، غرب لوثيان، ما يقرب من 1.35 مليون طن من نفايات البناء والهدم والحفر من الذهاب إلى مكب النفايات. وقد أنشأت أكثر من مليون طن من المواد الكتلية المعاد تدويرها لبيعها إلى الصناعة.","MQM annotations:

Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""high-value aggregates"" is translated as ""مواد كتلية عالية القيمة"" which is not a common term in Arabic and could be better translated as ""مواد خام عالية الجودة"".
[Minor]: [Mistranslation] - The phrase ""prevented almost 1.35 million tonnes of construction, demolition and excavation waste going to landfill"" is translated as ""منعت الشركة الموقع القريب من ليفينجستون، غرب لوثيان، ما يقرب من 1.35 مليون طن من نفايات البناء والهدم والحفر من الذهاب إلى مكب النفايات"", which is a slightly different meaning. The original text suggests that the waste was prevented from going to landfill, while the translation suggests that the company prevented the site near Livingston from receiving the waste.

Fluency Errors
[Minor]: [Grammar] - The phrase ""Over the past six years"" is translated as ""على مدى السنوات الست الماضية"", which is grammatically correct but could be more natural as ""خلال السنوات الست الماضية"".

Locale Convention Errors
[No errors]

Style Errors
[Minor]: [Awkward] - The phrase ""to sell into the industry"" is translated as ""لبيعها إلى الصناعة"", which is a bit awkward in Arabic. A more natural translation could be ""لبيعها في السوق"".

Terminology Errors
[No errors]

Non-translation Errors
[No errors]

Other Errors
[No errors]

Overall, the translation is generally accurate and fluent, with only minor issues related to terminology, style, and grammar. The translation effectively conveys the key information from the source text."
