index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
28,"Было здорово увидеть, как она с облегчением улыбнулась, но сам факт, что сначала она нас испугалась — это БЛЯДСКИЙ ОТСТОЙ, НЕНАВИЖУ ЭТУ ФИГНЮ.","Увидеть улыбку облегчения на её лице было прекрасно, но то, что она сначала испугалась, ПРОСТО ОТСТОЙНО И Я ЭТО НЕНАВИЖУ.","Видеть улыбку облегчения на её лице было замечательно, но осознание того, что она до этого испугалась, — это просто отвратительно, и я это ненавижу.","Видеть улыбку облегчения на её лице было замечательно, но тот факт, что она сначала испугалась, — это просто отвратительно, и я это ненавижу.",0.0252,0.0276,0.057,0.1322,0.1299,0.2313,0.6536,0.6552,0.6797,0.7765,0.7667,0.8045
32,"Но он не сможет этого сделать, если будет сидеть в тюрьме штата.","Но он не может сам себя помиловать, чтобы выйти из государственной тюрьмы.",Но он не может сам себя помиловать из государственной тюрьмы.,Но он не может освободиться из тюрьмы по собственному помилованию.,0.0803,0.0763,0.0763,0.2454,0.2495,0.2495,0.5591,0.532,0.6281,0.7819,0.7245,0.7666
33,Для этого понадобится помилование от губернатора штата.,Это касается губернатора штата.,Это относится к губернатору штата.,Это требует участия губернатора штата.,0.1459,0.0619,0.1448,0.2799,0.0735,0.2757,0.5257,0.4876,0.6961,0.7316,0.7113,0.852
36,"Нью-Йорк — наш главный шанс добиться того, чтобы Трамп понес ответственность",Нью-Йорк — лучшая надежда на привлечение к ответственности.,Нью-Йорк – лучшая надежда на обеспечение подотчетности.,Нью-Йорк — лучшая надежда на привлечение виновных к ответу.,0.0363,0.0168,0.0365,0.1752,0.0472,0.1736,0.5666,0.4266,0.6199,0.8336,0.6844,0.8798
37,"Имеются убедительные доказательства того, что реальная коммуникация не может быть сведена к отправке сигналов с контекстно-независимым значением.","Существуют веские доказательства того, что реальное общение не сводится к передаче сигналов с не зависящим от контекста значением.","Существуют убедительные доказательства того, что реальное общение не сводится к передаче сигналов, чьё значение не зависит от контекста.","Существуют веские доказательства того, что реальное общение не сводится к передаче сигналов с не зависящим от контекста значением.",0.1712,0.1969,0.1712,0.4107,0.3289,0.4107,0.8036,0.8039,0.8036,0.9251,0.9206,0.9251
40,"В то же время мы изучаем условия окружающей среды и когнитивные способности, которые позволяют исключить неоднозначность значений символов в зависимости от контекста.","В то же время мы изучаем экологические условия и когнитивные способности, которые позволяют контекстуально устранять неоднозначность значений символов.","В то же время мы изучаем экологические условия и когнитивные способности, которые позволяют контекстуально устранять неоднозначность значений символов.","В то же время мы изучаем экологические условия и когнитивные способности, которые позволяют контекстуально разрешать неоднозначность символов.",0.4542,0.4542,0.412,0.6334,0.6334,0.5875,0.7206,0.7206,0.678,0.8771,0.8771,0.881
45,"На выходных я с большим удовольствием встретилась с Пенни и Николасом из Ashanti Development, чтобы обсудить, как у них дела.",Мне было очень приятно пообщаться с Пенни и Николасом из Ashanti Development на выходных и узнать об их успехах.,Мне было очень приятно пообщаться с Пенни и Николасом из Ashanti Development на выходных и узнать об их успехах.,Мне было очень приятно пообщаться на выходных с Пенни и Николасом из Ashanti Development'а и узнать об их успехах.,0.2672,0.2672,0.2676,0.3769,0.3769,0.3769,0.789,0.789,0.78,0.9145,0.9145,0.9148
48,Мне посчастливилось поработать над рядом проектов вместе с Николасом в течение незабываемых шести месяцев в 2011 году.,"Мне посчастливилось провести незабываемые шесть месяцев рядом с Николасом в 2011 году, поддерживая ряд проектов.","Мне посчастливилось провести незабываемые шесть месяцев рядом с Николасом в 2011 году, работая над различными проектами.","В 2011 году мне посчастливилось провести незабываемые шесть месяцев с Николасом, помогая ему в различных проектах.",0.1111,0.1106,0.0384,0.4181,0.4536,0.2838,0.7909,0.8183,0.8069,0.9364,0.9605,0.9489
51,"Николас работает с фермерами над сокращением использования пестицидов одновременно с поиском решений для проблем, вызванных изменением климата и такими вредителями, как совка травяная, которая может уничтожить весь урожай кукурузы.","Николас работает с фермерами над сокращением использования пестицидов, одновременно находя способы решения проблем, вызванных изменением климата и такими вредителями, как кукурузная совка, которая может опустошать посевы кукурузы.","Николас работает с фермерами, чтобы сократить использование пестицидов, одновременно изыскивая способы решения проблем, вызванных изменением климата и такими вредителями, как кукурузная совка, способная уничтожать посевы кукурузы.","Николас работает с фермерами над сокращением использования пестицидов, и при этом находит способы решения проблем, вызванных изменением климата и такими вредителями, как армейский червь, который может опустошать посевы кукурузы.",0.5438,0.3819,0.4874,0.6432,0.4401,0.5733,0.7847,0.7923,0.6897,0.9175,0.9229,0.9031
53,В ближайшем пункте UPS мне не разрешают самому наклеить бланк или написать адрес на коробке.,"В отделении UPS рядом со мной не разрешают писать ни наклейку, ни на коробке.","В отделении UPS рядом со мной не разрешают ни подписывать наклейку, ни делать надписи на коробке.","В моём ближайшем отделении UPS не разрешают писать ни на наклейке, ни на коробке.",0.0833,0.0731,0.0861,0.343,0.3385,0.3842,0.6266,0.7411,0.6794,0.689,0.8502,0.8225
55,Они не позволяют просто сказать им адрес получателя и кто отправляет посылку.,Они не разрешают мне сообщать им адрес доставки и отправителя.,Они не позволяют мне сообщить им адрес доставки и имя отправителя.,Они не разрешают мне сообщать им адрес назначения и отправителя.,0.052,0.1061,0.052,0.378,0.4727,0.378,0.8041,0.7872,0.7953,0.885,0.895,0.8641
57,"И за это «удобство» с меня всегда берут 2,25 доллара.","И они всегда берут с меня 2 доллара 25 центов за это ""удобство"".","И они всегда берут с меня 2 доллара 25 центов за это ""удобство"".","И они всегда взимают с меня 2,25 доллара за это сомнительное «удобство».",0.0512,0.0512,0.1163,0.6162,0.6162,0.5612,0.793,0.793,0.819,0.9456,0.9456,0.9412
64,Вся эта бредовая идея - безответственная погоня за рейтингами.,"Стремление к рейтингам, бредовая безответственность всего этого.",Стремление к рейтингам — бредовая безответственность всего этого.,"Погоня за рейтингами, бредовая безответственность — вот что это такое.",0.0255,0.0255,0.0428,0.0568,0.0562,0.2808,0.56,0.5499,0.7149,0.8126,0.7851,0.8803
65,Нельзя допустить повторения такого.,Этого не повторить.,Этого нельзя повторить.,Этого не повторится.,0.0626,0.0626,0.0626,0.0,0.1282,0.0,0.7397,0.8807,0.7881,0.8561,0.9174,0.8748
66,"У меня в подвале много щелей, что по сути означает, что в нем постоянно прячутся грызуны.","У меня очень продуваемый подвал, а это, по сути, значит, что у меня может укрыться много грызунов.","У меня очень сквозной подвал, а это, по сути, значит, что там может укрыться много грызунов.","У меня очень сквозной подвал, поэтому у меня может укрыться много грызунов.",0.0352,0.037,0.0266,0.2311,0.2325,0.1638,0.6377,0.6847,0.5879,0.8092,0.8644,0.7649
67,"В прошлом месяце или около того я видел много признаков появления новых грызунов, что очень необычно, ведь сейчас весна, и я думал, что с изменением погоды они наоборот захотят переселиться на улицу.","В последнее время появилось много признаков увеличения количества грызунов, что особенно удивительно, поскольку сейчас весна, и я думал, что с изменением погоды они выберутся на улицу.","В последнее время появилось много признаков увеличения популяции грызунов, что особенно удивительно, так как сейчас весна, и я ожидал, что с наступлением тепла они выберутся на улицу.","В последнее время, появилось много признаков увеличения популяции грызунов, что особенно удивительно, поскольку весной они обычно выбираются на улицу.",0.3903,0.1986,0.0472,0.5345,0.4167,0.2056,0.7452,0.751,0.6926,0.8949,0.8891,0.8472
71,"(не знаю, насколько это важно, но я перепробовал почти все «гуманные» мышеловки, которые есть на рынке, но толку от них мало.","К слову, я перепробовал практически все представленные на рынке ""гуманные"" ловушки, но с очень небольшим успехом.","К слову, я перепробовал почти все ""гуманные"" ловушки, имеющиеся в продаже, но безуспешно.","Кстати, я перепробовал почти все ""гуманные"" ловушки на рынке, но безуспешно.",0.026,0.1012,0.1471,0.1815,0.2396,0.3459,0.6732,0.619,0.5894,0.7766,0.7661,0.7345
72,"Мне не очень нравиться убивать мышей, но я не собираюсь обсуждать, насколько это этично.)","Я не особенно рад их убивать, но я не буду принимать комментарии об этичности убийства мышей.","Я не в восторге от их убийства, но не собираюсь принимать комментарии по поводу этичности убийства мышей.","Я не особенно рад их убивать, но я не буду обсуждать этичность убийства мышей.",0.1599,0.035,0.1655,0.2641,0.2601,0.2679,0.6566,0.6402,0.7267,0.8829,0.8857,0.9052
76,"Но они также сокращают гранты и налоговые льготы, стимулирующие рост деловой активности.","Но они также сократили гранты и налоговые льготы, стимулирующие деловую активность.","Но они также урезали гранты и налоговые льготы, которые стимулируют деловую активность.","Но они также сократили гранты и налоговые льготы, способствующие развитию предпринимательской деятельности.",0.4605,0.3662,0.3662,0.667,0.5765,0.5765,0.8709,0.8112,0.8559,0.9546,0.9576,0.938
81,"Это все еще так даже сейчас, когда больше нет goatse.cx, хотя сложно выбрать, кто хуже из goatse и, скажем, khou.com, где я пытался посмотреть видео, которое мне прислали Wendy.","Это верно даже сейчас, когда goatse.cx больше не существует, хотя это была бы гонка на самое дно между goatse и, скажем, khou.com, где я пытался посмотреть видео, которое мне прислала Венди.","Это верно и сейчас, когда goatse.cx больше не существует, хотя это было бы соревнование, кто хуже, между goatse и, скажем, khou.com, где я пытался посмотреть видео, которое Венди мне прислала.","Это верно даже сейчас, когда goatse.cx больше не существует, хотя трудно сказать, что хуже — goatse или, скажем, khou.com, где я пытался посмотреть видео, которое мне прислала Венди.",0.4718,0.4413,0.4405,0.5748,0.5638,0.5677,0.6386,0.6882,0.7797,0.7927,0.8427,0.8879
82,В первом поезде сегодня контролер проверил наши билеты и сказал: «Долгая поездка!»,"В первом утреннем поезде контролер посмотрел на наши билеты и сказал: ""Долгая дорога!"".","В первом утреннем поезде контролер посмотрел наши билеты и сказал: ""Долгая поездка!"".","В первом утреннем поезде контролер посмотрел на наши билеты и сказал: ""Вам далеко ехать!"".",0.2589,0.3293,0.2383,0.6198,0.625,0.6148,0.7117,0.8282,0.7166,0.9253,0.9439,0.8637
84,"«Я просто провожаю его в Глазго», — пояснил я, указывая на своего попутчика.","""Я просто высаживаю его в Глазго,"" попытался я объяснить, указывая на моего попутчика.","""Я просто высаживаю его в Глазго,"" попытался я объяснить, показывая на моего попутчика.","«Я просто высаживаю его в Глазго», — попытался я объяснить, указывая на моего попутчика.",0.1183,0.088,0.4128,0.3932,0.2862,0.6569,0.726,0.7239,0.7409,0.7997,0.7982,0.8041
87,"Вчера вечером я убедился в том, что мы должны быть готовы дать отпор трампизму.","Что окончательно убедило меня прошлой ночью, так это то, что нам нужно быть готовыми дать отпор трампизму.","Что окончательно убедило меня прошлой ночью, так это необходимость быть готовыми дать отпор трампизму.","Прошлой ночью я окончательно убедился, что нам нужно быть готовыми дать отпор трампизму.",0.1481,0.1694,0.2026,0.3119,0.3186,0.3677,0.8033,0.7671,0.843,0.8834,0.8779,0.9279
89,"Это секта, которая на самом деле никому не нужна, кроме фанатиков, которые в ней состоят.","Это культ, в котором никто особо не заинтересован, кроме фанатиков, которые в нём состоят.","Это культ, который никому особо не нужен, кроме фанатиков, в нём состоящих.","Это культ, в котором никто особо не заинтересован, кроме фанатиков, которые в нём находятся.",0.3048,0.1596,0.2844,0.426,0.2901,0.3775,0.7575,0.7839,0.7297,0.9072,0.9253,0.9038
90,И они действительно психи.,И они совершенно чокнутые.,И они действительно чокнутые.,Они и правда сумасшедшие.,0.1257,0.2857,0.0537,0.4688,0.7361,0.25,0.6047,0.5693,0.7993,0.8569,0.9058,0.8606
94,Купите несколько наклеек на бампер с лозунгами против Трампа и обклейте ими свою машину.,Купи антитрамповские наклейки на бампер и обклей ими всё.,Купите антитрамповские наклейки на бампер и обклейте ими всё вокруг.,Купи наклейки против Трампа на бампер и наклей их везде.,0.034,0.0887,0.0434,0.2338,0.4136,0.3279,0.5955,0.7182,0.6511,0.7552,0.7766,0.8618
95,"Пора ответить тем, кто пытается заглушить наши голоса.","Отвечайте криком тем, кто пытается нас перекричать.","Отвечайте криком тем, кто пытается нас заглушить.",Не позволяйте перекричать себя и отвечайте тем же.,0.2824,0.2956,0.0255,0.3727,0.3727,0.0,0.6108,0.7498,0.3127,0.7517,0.8762,0.5419
101,"Социально неприемлемо выходить на улицу или подходить к людям, когда у вас сильный мокрый кашель.","Не принято появляться на людях или подбегать к людям, когда у вас сильный кашель с мокротой.","Не принято появляться на людях или подходить к ним, когда у вас сильный кашель с мокротой.","Не стоит появляться на людях или подходить слишком близко к другим, когда у вас сильный кашель с обильным выделением мокроты.",0.3662,0.2912,0.2082,0.5158,0.5158,0.4839,0.6972,0.7223,0.8061,0.8503,0.8415,0.8587
105,"Джен скорее обидит других, чем покажет, что ей больно, и больше всего смеется, когда все идет наперекосяк.","Джейн причинит тебе боль, прежде чем позволит увидеть, что больно ей, и смеется больше всего, когда все идет кувырком.","Джейн причинит тебе боль, прежде чем позволит тебе увидеть, что больно ей, и смеется громче всего, когда все идет кувырком.","Джен причинит тебе боль, прежде чем позволит тебе увидеть свою боль, и смеется больше всего, когда все идет кувырком.",0.1656,0.1491,0.1573,0.3328,0.2954,0.3328,0.4865,0.5459,0.5691,0.6727,0.6583,0.6805
107,"После 4 000 страданий Ил оказывается в атмосфере любви и испытывает сильные эмоции, с которыми она не знает, что делать, так что она часто делает и то, и другое.","После 4000 [чего-то] бедствий Йл оказывается в месте любви и испытывает огромные чувства, с которыми не знает, что делать, так что там много всего [обоего/и того и другого].","После 4000 страданий Йл оказывается в месте, полном любви, и испытывает такие сильные эмоции, что не знает, что с ними делать, поэтому там всего этого очень много.","После 4000 мучительных испытаний Йль оказывается в месте, где царит любовь, и испытывает настолько сильные чувства, что не знает, что с ними делать, поэтому в её жизни всего этого очень много.",0.2834,0.1486,0.1107,0.4797,0.3682,0.2527,0.4707,0.5848,0.7006,0.6556,0.8067,0.8279
108,#CNN нужно просто закрыть.,CNN нужно просто закрыться.,CNN следует просто закрыть.,CNN следует просто закрыть.,0.2339,0.2339,0.2339,0.4688,0.4688,0.4688,0.8104,0.8637,0.8637,0.8207,0.9523,0.9523
110,Кто на этом жалком умирающем телеканале отвечал за проверку так называемых «независимых избирателей» среди зрителей?,"Кто в этой жалкой, умирающей сети был ответственен за проверку так называемых ""независимых избирателей"" в аудитории?","Кто в этой жалкой, умирающей сети отвечал за проверку так называемых ""независимых избирателей"" в зале?","Кто в этой жалкой, умирающей сети отвечал за проверку так называемых ""независимых избирателей"" в аудитории?",0.1532,0.2321,0.2321,0.3205,0.3926,0.3926,0.6928,0.6742,0.7071,0.8478,0.8595,0.8648
113,В середине следующей недели ожидается холодный фронт.,Холодный фронт должен прибыть к середине следующей недели.,Холодный фронт должен прибыть к середине следующей недели.,Приближение холодного фронта ожидается к середине следующей недели.,0.1349,0.1349,0.1349,0.3599,0.3599,0.3599,0.7212,0.7212,0.8185,0.9227,0.9227,0.9483
114,Сегодня рано утром спутниковые ИК-снимки и наземные наблюдения показали расширяющуюся область низкой слоистой и переменной <URL>,Сегодня рано утром данные с инфракрасных спутников и наземные наблюдения указывали на расширяющуюся область низкого слоистого облака и прерывистые/пятнистые <URL>.,Сегодня рано утром данные с инфракрасных спутников и наземные наблюдения указывали на расширяющуюся область низкой слоистой облачности и отдельные участки <URL>.,Сегодня рано утром данные с инфракрасных спутников и наземные наблюдения указывали на расширяющуюся область низкого слоистого облака и отдельные участки <URL>.,0.1044,0.2229,0.0997,0.5247,0.6506,0.5215,0.6944,0.6746,0.6633,0.7585,0.7829,0.7755
115,"Студент-задрот Арни Каннингем влюбляется в Кристин, ржавый Plymouth Fury 1958 года, и становится одержим идеей восстановления классического автомобиля в его прежнем великолепии.","Ботаник Арни Каннингем влюбляется в Кристину, ржавый Plymouth Fury 1958 года, и становится одержим идеей вернуть классическому автомобилю её былое великолепие.","Ботаник Арни Каннингем влюбляется в «Кристину», ржавый Plymouth Fury 1958 года, и становится одержим идеей вернуть классическому автомобилю её былое великолепие.","Ботаник Арни Каннингем влюбляется в Кристину, ржавый Плимут Фурия 1958 года, и одержимо стремится вернуть классическому автомобилю былой вид.",0.5113,0.4895,0.2124,0.59,0.59,0.3456,0.6372,0.6465,0.5649,0.8115,0.826,0.7149
116,"Вместе с машиной меняется и Арни, чья вновь обретенная уверенность за рулем экзотического красавца-автомобиля превращается в высокомерие.","Как меняется машина, так меняется и Арни, чья новообретенная уверенность за рулем его экзотической красавицы перерастает в высокомерие.","Как меняется машина, так меняется и Арни: его новообретенная уверенность за рулем экзотической красавицы переходит в высокомерие.","Как меняется машина, так меняется и Арни, и его новообретенная уверенность за рулем этого впечатляющего автомобиля перерастает в высокомерие.",0.2798,0.1115,0.1998,0.5166,0.3956,0.4083,0.7684,0.7712,0.7742,0.8732,0.8641,0.877
123,"Одна из самых непонятных вещей в конфликте с моими соседями — это мысль о том, сколько усилий они прилагают, чтобы вести себя враждебно.","Самое безумное в том, что мои соседи ополчились против меня, это думать о том, сколько усилий нужно, чтобы быть враждебным.","Самое безумное в том, что мои соседи ополчились против меня, — это думать о том, сколько усилий требуется, чтобы быть враждебным.","Самое безумное, что мои соседи настроены против меня, — это думать о том, сколько усилий требуется, чтобы быть враждебным.",0.1703,0.1823,0.1783,0.2796,0.3289,0.2975,0.6575,0.6678,0.5888,0.6418,0.6785,0.6746
126,"Это обидно, но это их дело.","Больно, но ты должен делать то, что считаешь нужным.","Больно, но ты должен поступать так, как считаешь нужным.","Больно, но делай как знаешь.",0.0399,0.0399,0.067,0.0794,0.0794,0.0847,0.5822,0.5471,0.51,0.721,0.7278,0.6524
127,Но сейчас уровень открытой враждебности и насилия растет.,Но на данный момент открытая враждебность и насилие усугубляются.,Но на данный момент открытая враждебность и насилие продолжают нарастать.,Но открытая враждебность и насилие обостряются.,0.0278,0.0248,0.0327,0.1235,0.122,0.1282,0.7957,0.9104,0.8967,0.9382,0.9453,0.9501
131,"И я до сих пор НЕ ПОНИМАЮ, чем я это мог заслужить.","И я до сих пор ПОНЯТИЯ НЕ ИМЕЮ, чем я мог/могла заслужить это.","И я до сих пор ПОНЯТИЯ НЕ ИМЕЮ, чем я мог/могла это заслужить.","И до сих пор понятия не имею, за что мне это.",0.3641,0.3784,0.088,0.6437,0.7748,0.3748,0.7503,0.7975,0.643,0.9292,0.9263,0.7937
133,Этот корабль неприкосновенен.,Доступ к этому судну запрещён.,Доступ к этому судну запрещен.,Это судно — запретная зона.,0.0408,0.0408,0.0408,0.0,0.0,0.0,0.6126,0.6401,0.5988,0.7531,0.7185,0.5974
135,Она меня не интересует.,Она мне безразлична.,Она для меня не имеет значения.,Она мне безразлична.,0.0744,0.0831,0.0744,0.1282,0.6085,0.1282,0.9164,0.873,0.9164,0.8861,0.927,0.8861
139,"Я часто говорю о том, как мне не нравится папификация.","Я часто ворчу по поводу ""отцовства"".","Я часто ворчу по поводу того, как становлюсь похожим на отца.",Я часто ворчу по поводу «обабления».,0.0402,0.0491,0.0402,0.1953,0.253,0.1953,0.2882,0.3227,0.3818,0.5345,0.704,0.5205
140,"Вот краткое (чуть длиннее стандартного поста) введение в тему того, что я называю папификацией:","Вот (чуть более длинный, чем) краткий курс в стиле ""тут"", объясняющий, что я подразумеваю под ""папа-фикацией"":","Вот краткий (чуть длиннее, чем пост в Mastodon) ликбез о том, что я подразумеваю под «отцовлением»:","Вот краткое (чуть длиннее, чем твит) объяснение того, что я подразумеваю под «папа-фикацией»:",0.0524,0.0783,0.3157,0.262,0.262,0.4237,0.5435,0.3649,0.6557,0.7188,0.7452,0.8477
141,"Не я придумал этот термин, он используется для описания явления, когда повествование или игровая механика строится вокруг главного героя (обычно более старшего, как правило, мужчины), который контролирует или охраняет другого человека (часто младше себя).","Это не мой термин, это термин, используемый для описания случаев, когда повествование или игровая механика строится вокруг центрального протагониста (обычно старше, обычно мужчина), опекающего или защищающего другого человека (часто младше).","Это не мой термин, это термин, используемый для описания случаев, когда повествование или игровая механика строится вокруг центрального персонажа (обычно старшего возраста, обычно мужчины), присматривающего или оберегающего другого человека (часто младшего возраста).","Это не мой термин, а определение, используемое для описания ситуаций, когда повествование или игровая механика строятся вокруг центрального протагониста (обычно старшего возраста, чаще всего мужчины), опекающего или присматривающего за другим человеком (зачастую младше).",0.2992,0.2911,0.1868,0.4563,0.4768,0.3388,0.7462,0.7722,0.7533,0.9101,0.918,0.9112
144,"Папификация обычно подразумевает, что в ситуации, когда фигура родителя должна заботиться или защищать ребенка или суррогатного ребенка, решение заключается в использовании подавляющей физической силы, в том числе для формирования очень специфического дисбаланса власти.","""Отцовство"" обычно предполагает, что решением ситуации, когда фигура родителя должна заботиться или защищать ребенка или его замену, является подавляющая сила и использование этой силы для установления очень специфической формы динамики власти.","""Воспитание в стиле отца"" обычно предполагает, что решением ситуации, когда родитель должен заботиться или защищать ребенка или его замену, является подавляющая сила и использование этой силы для установления очень специфической формы динамики власти.","""Типичный процесс «опапивания» предполагает, что решением ситуации, когда родительская фигура должна заботиться или защищать ребенка или его замену, является подавляющая сила, используемая для установления очень специфической формы динамики власти.""",0.3145,0.1554,0.1924,0.4427,0.348,0.3451,0.5362,0.5119,0.5349,0.7616,0.779,0.7708
145,Папификация отрицает возможность коллективных решений и часто полностью игнорирует или подрывает любую свободу действий ребенка.,Отцовство как фетиш подрывает возможность коллективных решений и зачастую полностью игнорирует или умаляет какую-либо самостоятельность ребёнка.,Превращение в «отцов» подрывает возможность коллективных решений и часто полностью игнорирует или умаляет любую самостоятельность ребенка.,Превращение в «папаш» подрывает возможность коллективных решений и зачастую полностью игнорирует или умаляет самостоятельность ребёнка.,0.2205,0.4195,0.2071,0.5158,0.711,0.5193,0.5463,0.6104,0.7226,0.8878,0.7898,0.7778
151,- Более подробная информация в полной версии поста в блоге.,Больше подробностей — в полной версии статьи в блоге.,Более подробная информация представлена в полной версии статьи в блоге.,Больше подробностей — в полной версии блога.,0.159,0.2127,0.1015,0.4889,0.7789,0.2635,0.9018,0.9146,0.8771,0.9322,0.955,0.8984
