index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
45,"На выходных я с большим удовольствием встретилась с Пенни и Николасом из Ashanti Development, чтобы обсудить, как у них дела.","Я действительно наслаждался встречей с Пенни и Николасом из Ashanti Development на выходных, чтобы поговорить об их прогрессе.",Я действительно был рад пообщаться с Пенни и Николасом из Ashanti Development на выходных и обсудить их прогресс.,"Я с удовольствием пообщался с Пенни и Николасом из Ashanti Development на выходных, чтобы обсудить их прогресс.",0.292,0.273,0.334,0.4346,0.4156,0.5322,0.7046,0.7565,0.7596,0.9063,0.9094,0.9257
48,Мне посчастливилось поработать над рядом проектов вместе с Николасом в течение незабываемых шести месяцев в 2011 году.,"Я был достаточно удачлив, чтобы провести незабываемые шесть месяцев рядом с Николасом в 2011 году, поддерживая ряд проектов.","Я имел счастье провести шесть незабываемых месяцев в 2011 году, участвуя в ряде проектов вместе с Николасом.","Я провёл незабываемые шесть месяцев в 2011 году, поддерживая ряд проектов вместе с Николасом.",0.0841,0.2745,0.2783,0.2989,0.3713,0.3526,0.7551,0.8194,0.7982,0.8897,0.9325,0.913
51,"Николас работает с фермерами над сокращением использования пестицидов одновременно с поиском решений для проблем, вызванных изменением климата и такими вредителями, как совка травяная, которая может уничтожить весь урожай кукурузы.","Николай работает с фермерами, чтобы сократить использование пестицидов, одновременно находя способы решения проблем, вызванных изменением климата и вредителями, такими как осенний армейский червь, который может опустошить посевы кукурузы.","Николас работает с фермерами, чтобы сократить использование пестицидов, одновременно находя способы решения проблем, вызванных изменением климата и вредителями, такими как осенний армейский червь, который может нанести серьезный ущерб посевам кукурузы.","Николай работает с фермерами, чтобы сократить использование пестицидов и найти способы решения проблем, вызванных изменением климата и вредителями, такими как осенний армейский червь, который может уничтожить посевы кукурузы.",0.2191,0.2414,0.2321,0.3752,0.4172,0.4201,0.6772,0.7025,0.6801,0.9012,0.9071,0.9098
53,В ближайшем пункте UPS мне не разрешают самому наклеить бланк или написать адрес на коробке.,Магазин UPS рядом со мной не позволяет мне написать этикетку или написать на коробке.,Магазин UPS около меня не позволяет мне написать этикетку или написать на коробке.,В отделении UPS рядом со мной не разрешают наклеивать этикетку или писать на коробке.,0.0865,0.0867,0.0865,0.3842,0.3868,0.3842,0.6269,0.557,0.7442,0.804,0.7772,0.8545
55,Они не позволяют просто сказать им адрес получателя и кто отправляет посылку.,"Они не позволят мне сообщить им адрес, куда это отправляется, и кто это отправляет.","Они не позволят мне сообщить им адрес, куда оно отправляется, и кто его отправляет.",Они не разрешат мне сообщить адрес получателя и кто отправляет.,0.0453,0.0453,0.3479,0.3656,0.3656,0.4991,0.6682,0.6618,0.7836,0.8493,0.8371,0.8916
57,"И за это «удобство» с меня всегда берут 2,25 доллара.","И они всегда взимают с меня $2,25 за это ""удобство"".","И они всегда взимают с меня $2,25 за это ""удобство"".","И они всегда берут с меня дополнительную плату в размере 2,25 $ за это.",0.0523,0.0523,0.0536,0.5111,0.5111,0.5504,0.8503,0.8503,0.757,0.9509,0.9509,0.9024
64,Вся эта бредовая идея - безответственная погоня за рейтингами.,"Рейтинг-ищущая, бредовая безответственность всего этого.","Рейтинги-ищущая, безответственная одержимость всего этого.","Рейтингоискательская, безответственная и нереалистичная суть всего этого.",0.0256,0.0256,0.0255,0.0581,0.0581,0.0568,0.399,0.3733,0.5846,0.6803,0.4755,0.8094
65,Нельзя допустить повторения такого.,Это не может быть повторено.,Это нельзя повторить.,Это невозможно повторить.,0.0408,0.0626,0.0626,0.0,0.1282,0.0,0.8855,0.8881,0.8912,0.9061,0.917,0.875
66,"У меня в подвале много щелей, что по сути означает, что в нем постоянно прячутся грызуны.","У меня очень сквозной подвал, что, по сути, означает, что я могу получить много грызунов, ищущих убежища.","У меня в подвале очень сильные сквозняки, что, по сути, означает, что я могу столкнуться с большим количеством грызунов, ищущих там убежища.","У меня в подвале сильные сквозняки, из-за чего там могут поселиться многие грызуны, ищущие укрытия.",0.0713,0.1505,0.1513,0.3175,0.3448,0.1985,0.4823,0.6978,0.6972,0.725,0.8659,0.8841
67,"В прошлом месяце или около того я видел много признаков появления новых грызунов, что очень необычно, ведь сейчас весна, и я думал, что с изменением погоды они наоборот захотят переселиться на улицу.","Было много признаков большего количества грызунов в течение последнего месяца или около того, что было исключительно удивительно, так как это весна, и я думал, что они будут выходить на улицу с изменением погоды.","В последнее время было замечено гораздо больше мышей, что оказалось весьма неожиданным, так как наступила весна, и я ожидал, что они будут чаще выходить на улицу из-за изменения погоды.","Было заметно значительное увеличение количества грызунов в последний месяц, что оказалось довольно неожиданным, учитывая, что сейчас весна, и я ожидал, что они будут чаще появляться на улице с наступлением теплой погоды.",0.2622,0.1032,0.1381,0.4318,0.1991,0.2597,0.6517,0.6772,0.7391,0.8105,0.8774,0.8927
71,"(не знаю, насколько это важно, но я перепробовал почти все «гуманные» мышеловки, которые есть на рынке, но толку от них мало.","(для информации, я пробовал почти все ""гуманные"" ловушки на рынке с очень небольшим успехом.)","Я пробовал почти все ""гуманные"" ловушки на рынке, но с очень небольшим успехом.","Я пробовал почти все ""гуманные"" ловушки на рынке, но с очень небольшим успехом.",0.0225,0.0903,0.0903,0.1555,0.2785,0.2785,0.6175,0.6071,0.6071,0.7407,0.7297,0.7297
72,"Мне не очень нравиться убивать мышей, но я не собираюсь обсуждать, насколько это этично.)","Я не особенно счастлив убивать их, но я не буду принимать комментарии об этике убийства мышей.","Я не особенно рад этому, но я не буду принимать комментарии об этике умерщвления грызунов.","Я не в восторге от необходимости их убивать, но не буду обсуждать этику умерщвления мышей.",0.1599,0.1494,0.0324,0.3141,0.266,0.1418,0.5789,0.5503,0.6943,0.8543,0.8379,0.8986
76,"Но они также сокращают гранты и налоговые льготы, стимулирующие рост деловой активности.","Но они также сократили гранты и налоговые льготы, которые поощряют более активную деловую активность.","Но они также сократили гранты и налоговые льготы, которые поощряют более активную предпринимательскую деятельность.","Но они также отменили гранты и налоговые кредиты, которые стимулировали более активную предпринимательскую деятельность.",0.3154,0.3154,0.11,0.5671,0.5671,0.4827,0.8158,0.8337,0.7465,0.9328,0.9369,0.9184
81,"Это все еще так даже сейчас, когда больше нет goatse.cx, хотя сложно выбрать, кто хуже из goatse и, скажем, khou.com, где я пытался посмотреть видео, которое мне прислали Wendy.","Это верно даже сейчас, когда goatse.cx исчез, хотя это была бы близкая гонка на дно между goatse и, скажем, khou.com, где я пытался посмотреть видео, которое мне прислала Венди.","Это верно даже сейчас, когда goatse.cx больше не существует, хотя было бы трудно определить, что хуже - goatse или, например, khou.com, где я пытался посмотреть видео, которое мне прислала Венди.","Это верно даже сейчас, когда сайт goatse.cx больше не существует, хотя он и khou.com, где я пытался посмотреть видео, которое мне прислала Венди, были бы близки по неуместности содержания.",0.4805,0.374,0.3469,0.5474,0.5268,0.4718,0.5407,0.7796,0.6436,0.7328,0.8886,0.769
82,В первом поезде сегодня контролер проверил наши билеты и сказал: «Долгая поездка!»,"На первом поезде сегодня контролер посмотрел на наши билеты и сказал ""долгое путешествие!"".","На первом сегодняшнем поезде контролер посмотрел на наши билеты и сказал ""Это долгая поездка!"".","На первом поезде сегодня контролер посмотрел на наши билеты и сказал: ""Ого, путь неблизкий!""",0.2949,0.1769,0.3259,0.5718,0.4189,0.6506,0.7705,0.8093,0.5661,0.9095,0.9121,0.8693
84,"«Я просто провожаю его в Глазго», — пояснил я, указывая на своего попутчика.","""Я просто отвожу его в Глазго,"" - попытался я объяснить, указывая на своего спутника.","""Я просто отвожу его в Глазго на короткое время,"" - попытался я объяснить, указывая на своего спутника.","""Я просто высаживаю его в Глазго.""",0.2195,0.1873,0.0575,0.4294,0.4198,0.2078,0.7651,0.7316,0.5601,0.832,0.8414,0.463
87,"Вчера вечером я убедился в том, что мы должны быть готовы дать отпор трампизму.","Вещь, которая убедила меня прошлой ночью, заключается в том, что мы должны быть готовы дать отпор трампизму.","То, что убедило меня прошлой ночью, заключается в том, что мы должны быть готовы противостоять политике Трампа.","Прошлой ночью я пришел к выводу, что нам необходимо быть готовыми противостоять трампизму.",0.5363,0.3387,0.0409,0.699,0.4888,0.1439,0.7652,0.7267,0.8133,0.8631,0.8809,0.8338
89,"Это секта, которая на самом деле никому не нужна, кроме фанатиков, которые в ней состоят.","Это культ, которого никто на самом деле не хочет, кроме фанатиков, которые в нем состоят.","Это культ, который на самом деле никому не нужен, кроме фанатиков, которые в нем состоят.","Это секта, которую никто на самом деле не хочет, кроме фанатичных последователей.",0.3666,0.4874,0.1012,0.625,0.7157,0.4318,0.7257,0.819,0.7292,0.9027,0.9443,0.8276
90,И они действительно психи.,И они действительно орехи.,Они действительно сумасшедшие.,Они действительно сумасшедшие.,0.2857,0.0744,0.0744,0.7361,0.4808,0.4808,0.3494,0.7438,0.7438,0.7013,0.8503,0.8503
94,Купите несколько наклеек на бампер с лозунгами против Трампа и обклейте ими свою машину.,"Получите наклейки на бампер, которые являются анти-Трамп, и расклейте их повсюду.",Расклейте анти-трамповские наклейки на бампера по всему городу.,Расклейте повсюду наклейки с лозунгами против Трампа.,0.0334,0.0146,0.1524,0.073,0.0373,0.2214,0.5905,0.5877,0.7138,0.8104,0.7789,0.8339
95,"Пора ответить тем, кто пытается заглушить наши голоса.","Кричите в ответ тем, кто пытается перекричать нас.","Дайте отпор тем, кто пытается заглушить наши голоса.","Давайте громко возражать тем, кто пытается заглушить наши голоса.",0.2778,0.7598,0.6787,0.3681,0.7483,0.739,0.3668,0.8766,0.7451,0.7537,0.9423,0.9394
101,"Социально неприемлемо выходить на улицу или подходить к людям, когда у вас сильный мокрый кашель.","Не является социально приемлемым выходить в общественные места или подбегать к людям, когда у вас сильный кашель с мокротой.","Не является социально приемлемым выходить в общественные места или подбегать к людям, когда у вас сильный кашель с выделением мокроты.","Не рекомендуется выходить в общественные места или подходить близко к людям, когда у вас сильный кашель с мокротой.",0.3096,0.2945,0.3467,0.5588,0.5552,0.5773,0.7748,0.7813,0.7913,0.9069,0.9005,0.8842
105,"Джен скорее обидит других, чем покажет, что ей больно, и больше всего смеется, когда все идет наперекосяк.","Ян причинит тебе боль, прежде чем позволит тебе увидеть, что она ранена, и больше всего смеется, когда все вверх дном.","Янна причинит тебе боль, прежде чем позволит тебе увидеть, что она ранена, и больше всего смеется, когда все вверх дном.","Ян причинит тебе боль, прежде чем позволит тебе увидеть, что ей больно, и больше всего смеется, когда все идет наперекосяк.",0.3184,0.3184,0.5914,0.4502,0.4502,0.692,0.3984,0.4413,0.5097,0.5735,0.6301,0.7876
107,"После 4 000 страданий Ил оказывается в атмосфере любви и испытывает сильные эмоции, с которыми она не знает, что делать, так что она часто делает и то, и другое.","После 4000 страданий Yl оказывается в месте любви и испытывает огромные чувства, с которыми она не знает, что делать, поэтому здесь много и того, и другого.","После 4000 мучений Yl оказывается в месте любви и испытывает огромные чувства, с которыми она не знает, что делать, поэтому здесь присутствует и то, и другое.","После 4 000 страданий, Ильона находит себя в месте любви и испытывает сильные эмоции, с которыми она не знает, что делать, поэтому здесь много и того, и другого.",0.3526,0.4573,0.5245,0.4669,0.5484,0.5839,0.5922,0.6371,0.6275,0.8417,0.847,0.8411
108,#CNN нужно просто закрыть.,#CNN нужно просто закрыться.,#CNN следует просто прекратить свою работу.,#CNN должен быть закрыт.,0.5373,0.0699,0.0955,0.7361,0.2381,0.125,0.8791,0.7524,0.762,0.9211,0.9315,0.9272
110,Кто на этом жалком умирающем телеканале отвечал за проверку так называемых «независимых избирателей» среди зрителей?,"Кто в этой жалкой, умирающей сети отвечал за проверку так называемых ""независимых избирателей"" в аудитории?","Кто в этой жалкой сети отвечал за проверку так называемых ""независимых зрителей"" в аудитории?",Кто в этой телевизионной сети отвечал за проверку так называемых независимых избирателей в аудитории?,0.2321,0.2338,0.2467,0.3926,0.3952,0.3952,0.7071,0.5542,0.6734,0.8648,0.8257,0.819
113,В середине следующей недели ожидается холодный фронт.,Холодный фронт должен прибыть к середине следующей недели.,"Ожидается, что холодный фронт придет к середине следующей недели.",Холодный фронт ожидается к середине следующей недели.,0.1349,0.1228,0.1635,0.3599,0.3549,0.4509,0.7212,0.7895,0.8052,0.9227,0.9338,0.9631
114,Сегодня рано утром спутниковые ИК-снимки и наземные наблюдения показали расширяющуюся область низкой слоистой и переменной <URL>,Сегодня рано утром спутниковые и наземные наблюдения IR показали расширяющуюся область низкой слоистой облачности и пятнистого тумана.,"Сегодня рано утром спутниковые и наземные наблюдения показали, что область низкой слоистой облачности и пятнистого тумана расширяется.",Сегодня рано утром спутниковые ИК-наблюдения и наземные измерения показали расширяющуюся область низкой слоистой облачности и пятнистого покрова.,0.4115,0.3187,0.3742,0.7957,0.6668,0.7315,0.5272,0.5557,0.5539,0.8236,0.7965,0.8332
115,"Студент-задрот Арни Каннингем влюбляется в Кристин, ржавый Plymouth Fury 1958 года, и становится одержим идеей восстановления классического автомобиля в его прежнем великолепии.","Застенчивый студент-ботаник Арни Каннингем влюбляется в Кристину, ржавую Plymouth Fury 1958 года, и становится одержим восстановлением этого классического автомобиля до его прежнего великолепия.","Застенчивый студент-ботаник Арни Каннингем влюбляется в Кристин, ржавую Plymouth Fury 1958 года, и становится одержим восстановлением этого классического автомобиля до его прежнего великолепия.","Увлечённый студент Арни Каннингем влюбляется в Кристину, старую Plymouth Fury 1958 года, и становится одержим восстановлением этого классического автомобиля до его прежнего великолепия.",0.3977,0.4779,0.3977,0.6191,0.657,0.6191,0.6942,0.7018,0.6832,0.8645,0.8668,0.878
116,"Вместе с машиной меняется и Арни, чья вновь обретенная уверенность за рулем экзотического красавца-автомобиля превращается в высокомерие.","Поскольку машина меняется, так же меняется и Арни, чья обретенная уверенность превращается в высокомерие за рулем его экзотической красавицы.","Поскольку машина меняется, меняется и Арни, чья уверенность превращается в высокомерие за рулем его экзотической красавицы.","Пока машина меняется, меняется и Арни: его новообретенная уверенность за рулем этой красавицы превращается в высокомерие.",0.2624,0.2915,0.2399,0.5628,0.5092,0.4609,0.7375,0.7131,0.752,0.8423,0.8248,0.8535
123,"Одна из самых непонятных вещей в конфликте с моими соседями — это мысль о том, сколько усилий они прилагают, чтобы вести себя враждебно.","Одна из самых безумных частей в том, что мои соседи обратились против меня, - это думать о том, сколько усилий требуется, чтобы быть враждебным.","Одно из самых безумных моментов в том, что мои соседи активно выступили против меня, - это осознание, сколько усилий требуется, чтобы быть враждебным.","Представьте себе, как много усилий требуется, чтобы быть враждебным к своим соседям.",0.189,0.0578,0.0169,0.4058,0.2745,0.0457,0.5982,0.6666,0.7118,0.7014,0.7649,0.7558
126,"Это обидно, но это их дело.","Больно, но ты должен быть собой.","Это больно, но ты должен быть самим собой.","Придется потерпеть, но ты должен быть самим собой.",0.065,0.0531,0.0494,0.0833,0.1613,0.0806,0.3694,0.542,0.4138,0.6471,0.6792,0.6138
127,Но сейчас уровень открытой враждебности и насилия растет.,Но в этот момент открытая враждебность и насилие становятся хуже.,Но в этот момент открытая враждебность и насилие продолжают усиливаться.,Но к этому моменту открытая враждебность и насилие усиливаются.,0.0248,0.0248,0.0278,0.122,0.122,0.1235,0.7663,0.8965,0.867,0.9026,0.948,0.939
131,"И я до сих пор НЕ ПОНИМАЮ, чем я это мог заслужить.","И у меня до сих пор НЕТ ПОНЯТИЯ, что я мог сделать, чтобы заслужить это.","И я до сих пор НЕ ИМЕЮ ПОНЯТИЯ, что я мог сделать, чтобы заслужить это.","И у меня до сих пор нет ни малейшего представления, что я мог сделать, чтобы заслужить это.",0.0722,0.3147,0.0644,0.4155,0.6333,0.4089,0.7728,0.8059,0.8023,0.9043,0.9341,0.8658
133,Этот корабль неприкосновенен.,Это судно запрещено.,Это судно недоступно.,Доступ к этому объекту запрещен.,0.0803,0.0803,0.0408,0.0,0.0,0.0,0.4278,0.6319,0.4606,0.6402,0.6885,0.6578
135,Она меня не интересует.,Она для меня неважна.,Она для меня не имеет значения.,Она мне не важна.,0.0707,0.0831,0.0707,0.25,0.6085,0.25,0.8656,0.873,0.9292,0.9216,0.927,0.9422
139,"Я часто говорю о том, как мне не нравится папификация.",Я часто жалуюсь на отцовство.,"Я часто жалуюсь на ""отцовский"" стереотип.",Я часто жалуюсь на растущую вовлеченность отцов в родительские обязанности.,0.0351,0.0402,0.0403,0.1974,0.1953,0.1875,0.2806,0.3512,0.3255,0.5629,0.7419,0.7056
140,"Вот краткое (чуть длиннее стандартного поста) введение в тему того, что я называю папификацией:","Вот краткий курс по тому, что я имею в виду под ""отцификацией"":","Вот краткое введение в то, что я называю ""отцовским подходом"":","Вот краткое введение в то, что я называю «отцовским влиянием»:",0.0639,0.1859,0.1859,0.2287,0.4944,0.4944,0.4653,0.3548,0.3646,0.7159,0.7552,0.7404
141,"Не я придумал этот термин, он используется для описания явления, когда повествование или игровая механика строится вокруг главного героя (обычно более старшего, как правило, мужчины), который контролирует или охраняет другого человека (часто младше себя).","Это не мой термин, это термин, используемый для описания ситуации, когда повествование или игровая механика построены вокруг центрального протагониста (обычно более старшего, обычно мужского пола), который опекает или охраняет другого человека (часто более молодого).","Это не мой термин, а термин, используемый для описания ситуации, когда повествование или игровая механика построены вокруг центрального протагониста (обычно более старшего, обычно мужского пола), который опекает или охраняет другое лицо (часто более молодое).","Это не мой термин, а термин, используемый для описания ситуации, когда повествование или игровая механика построены вокруг главного героя (обычно более старшего, обычно мужского пола), который направляет или защищает другого человека (часто более молодого).",0.3538,0.2673,0.3799,0.5181,0.4323,0.5515,0.7464,0.7375,0.7543,0.9246,0.9191,0.9191
144,"Папификация обычно подразумевает, что в ситуации, когда фигура родителя должна заботиться или защищать ребенка или суррогатного ребенка, решение заключается в использовании подавляющей физической силы, в том числе для формирования очень специфического дисбаланса власти.","Отцовское воспитание обычно предполагает, что решением ситуации, когда родительская фигура должна заботиться о ребенке или его заменителе, является подавляющая сила, и использование этой силы для навязывания очень конкретно сформированной динамики власти.","Отцовское доминирование обычно предполагает, что решением ситуации, когда отцовская фигура должна заботиться о ребенке или его заменителе, является подавляющая сила, и использование этой силы для навязывания очень конкретно сформированной динамики власти.","Отцовский подход обычно предполагает, что решением ситуации, когда родительская фигура должна заботиться о ребенке или его заместителе, является использование подавляющей силы для навязывания конкретной динамики власти.",0.0468,0.0468,0.0452,0.2435,0.2435,0.2473,0.5538,0.5586,0.5415,0.7671,0.7718,0.7816
145,Папификация отрицает возможность коллективных решений и часто полностью игнорирует или подрывает любую свободу действий ребенка.,Отцовское влияние подрывает возможность для общинных решений и часто полностью игнорирует или подрывает любую деятельность ребенка.,Процесс отцовского доминирования подрывает возможность для общинных решений и часто полностью игнорирует или ограничивает способность ребенка к самостоятельным действиям.,Отцовское доминирование подрывает возможность для общинных решений и часто полностью игнорирует или ограничивает любую самостоятельность ребенка.,0.4637,0.268,0.3432,0.6533,0.5058,0.6209,0.4912,0.6221,0.5835,0.7949,0.842,0.8658
151,- Более подробная информация в полной версии поста в блоге.,Более подробная информация содержится в полном блог-посте.,Более подробная информация приведена в полной версии блог-поста.,Подробнее см. в блог-посте.,0.1074,0.1661,0.0211,0.3866,0.574,0.0532,0.8488,0.8899,0.7891,0.9425,0.9568,0.8346
