index,original,translated,locale_convention_annotation
24,"The workers"" mood is increasingly angry. ""Appeals are circulating with fantasies of revolution,"" warned Mr Habeck. The far-right Alternative for Germany party is doing its best to fan the grievances. In Dresden the Free Saxons, another far-right group, infiltrated the farmers"" protest calling for the ""extinction of the traffic light"" (as the governing coalition of the Social Democrats, Free Democrats and Greens is referred to because of their party colours).","مزاج العمال يزداد غضباً. حذر السيد هابيك قائلاً: ""النداءات تنتشر بأوهام الثورة"". حزب البديل من أجل ألمانيا اليميني المتطرف يبذل قصارى جهده لتأجيج المظالم. في دريسدن، تسلل حزب الساكسونيين الأحرار، وهو مجموعة يمينية متطرفة أخرى، إلى احتجاج المزارعين داعياً إلى ""انقراض إشارة المرور"" (كما يُشار إلى الائتلاف الحاكم المكون من الحزب الديمقراطي الاجتماعي والحزب الديمقراطي الحر وحزب الخضر بسبب ألوان أحزابهم).","```
MQM annotations:
Styles error:
minor: UNNATURAL FLOW - The phrase ""مزاج العمال يزداد غضباً"" could be expressed more naturally in Arabic as ""يزداد غضب العمال"".
minor: UNNATURAL FLOW - The translation ""النداءات تنتشر بأوهام الثورة"" could be rephrased for better flow as ""تنتشر النداءات بأوهام الثورة"".
```"
27,"As the EU debates rules to limit packaging waste, beer producers argue they are being unfairly discriminated against with exemptions for winemakers from reuse targets and deposit-return schemes, but one of Europe's wine industry association chiefs says brewers should ""mind their own business.""","بينما يناقش الاتحاد الأوروبي قواعد للحد من نفايات التغليف، يجادل منتجو البيرة بأنهم يتعرضون للتمييز بشكل غير عادل مع استثناءات لصانعي النبيذ من أهداف إعادة الاستخدام وأنظمة الإيداع والاسترداد، لكن أحد رؤساء جمعيات صناعة النبيذ في أوروبا يقول إن على صانعي الجعة ""الاهتمام بشؤونهم الخاصة"".","```
MQM annotations:
Styles error:
minor: UNNATURAL FLOW - The phrase ""يجادل منتجو البيرة بأنهم يتعرضون للتمييز بشكل غير عادل"" reads awkwardly and could be more naturally expressed.
minor: UNNATURAL FLOW - The phrase ""لكن أحد رؤساء جمعيات صناعة النبيذ في أوروبا يقول إن على صانعي الجعة"" could be rephrased for a smoother flow.
```"
31,"The 18 December ministerial summit yielded a carve out for winemakers from the requirement that, by the end of the decade, 10% of products must be supplied in reusable containers within a system for reuse or refill, rising to 40% in 2040. The exemption would also apply to the requirement, likewise supported by the European Parliament, that wine should be exempt from deposit-return schemes that should be put in place by 2029 under the proposal.",أسفرت القمة الوزارية في 18 ديسمبر عن استثناء لصانعي النبيذ من المتطلب الذي ينص على أنه بحلول نهاية العقد، يجب أن يتم توريد 10% من المنتجات في حاويات قابلة لإعادة الاستخدام ضمن نظام لإعادة الاستخدام أو إعادة التعبئة، ليصل إلى 40% في عام 2040. كما سيُطبق الإعفاء على المتطلب، الذي يدعمه البرلمان الأوروبي أيضًا، بأن يتم استثناء النبيذ من أنظمة الإيداع والاسترداد التي يجب تنفيذها بحلول عام 2029 وفقًا للاقتراح.,"```
MQM annotations:
major: style/unnatural flow - The phrase ""أسفرت القمة الوزارية في 18 ديسمبر عن استثناء لصانعي النبيذ من المتطلب"" could be rephrased for better readability and flow, such as ""في القمة الوزارية التي عُقدت في 18 ديسمبر، تم منح استثناء لصانعي النبيذ من المتطلب"".
minor: style/unnatural flow - The phrase ""كما سيُطبق الإعفاء على المتطلب، الذي يدعمه البرلمان الأوروبي أيضًا"" could be more naturally phrased as ""ويشمل الإعفاء أيضًا المتطلب الذي يدعمه البرلمان الأوروبي"".
```"
34,"More than 99% of the domestic wine sector is made up of micro- to medium-sized companies, Sánchez Recarte said, questioning the solidity of legal arguments made by brewers and asserting that his organisation had focused on presenting policy makers with information ""relevant and appropriate"" to its own industry.","قال سانشيز ريكارتي إن أكثر من 99% من قطاع النبيذ المحلي يتكون من شركات صغيرة إلى متوسطة الحجم، مشككًا في صلابة الحجج القانونية التي قدمها صانعو الجعة ومؤكدًا أن منظمته ركزت على تقديم معلومات ""ذات صلة ومناسبة"" لصناع السياسات تتعلق بصناعتها الخاصة.","```
MQM annotations:
Styles error:
[minor]: [UNNATURAL FLOW] - The phrase ""قطاع النبيذ المحلي يتكون من شركات صغيرة إلى متوسطة الحجم"" could be rephrased for a more natural flow, such as ""يتألف قطاع النبيذ المحلي من شركات تتراوح بين الصغيرة والمتوسطة الحجم"".
```"
36,"Brewers of Europe shared with Euronews a brief legal analysis it sent to the European Commission last year, where it argues that wine and beer are competing products that are ""at least partially, substitutable with each other,"" and which argued that rules favouring one over the other would distort the market.","شارك مصنعو الجعة في أوروبا مع يورونيوز تحليلًا قانونيًا موجزًا أرسلوه إلى المفوضية الأوروبية العام الماضي، حيث يجادلون بأن النبيذ والبيرة منتجات متنافسة ""يمكن استبدالها جزئيًا على الأقل ببعضها البعض""، والتي جادلت بأن القواعد التي تفضل أحدهما على الآخر ستشوه السوق.","```
MQM annotations:
Styles error:
minor: UNNATURAL FLOW - The phrase ""يمكن استبدالها جزئيًا على الأقل ببعضها البعض"" is a literal translation and could be phrased more naturally in Arabic.
minor: UNNATURAL FLOW - The phrase ""والتي جادلت بأن القواعد التي تفضل أحدهما على الآخر ستشوه السوق"" could be rephrased for a smoother flow in Arabic.
```"
38,"""We therefore advocate for an ambitious PPWR but need a level playing field in packaging legislation where beer and other alcoholic beverages play by the same rules, with each sector contributing fairly to reaching the targets and supporting collection systems,"" Spillane told. ""Any other approach puts the brewers at a competitive disadvantage.""","""لذلك ندعو إلى تشريع طموح لإعادة تدوير النفايات البلاستيكية (PPWR)، لكننا بحاجة إلى تكافؤ الفرص في تشريعات التعبئة حيث يجب أن تتبع البيرة والمشروبات الكحولية الأخرى نفس القواعد، مع مساهمة كل قطاع بشكل عادل في تحقيق الأهداف ودعم أنظمة الجمع""، قال سبيلان. ""أي نهج آخر يضع صانعي الجعة في وضع تنافسي غير مؤاتٍ.""","```
MQM annotations:
Styles error:
Minor: UNNATURAL FLOW - The phrase ""لذلك ندعو إلى تشريع طموح لإعادة تدوير النفايات البلاستيكية"" could be rephrased for a more natural flow in Arabic, such as ""لذلك ندعو إلى تشريع طموح لإدارة النفايات البلاستيكية"".
Minor: UNNATURAL FLOW - The phrase ""مع مساهمة كل قطاع بشكل عادل في تحقيق الأهداف ودعم أنظمة الجمع"" could be rephrased for better readability, such as ""مع مساهمة كل قطاع بشكل عادل في تحقيق الأهداف ودعم نظم التجميع"".
```"
41,"The problems at the EPA are distinct but not unrelated to those at the Department of Justice, which handles environmental crimes via its Environment and Natural Resources Division, or ENRD. Prior to joining the EPA, Uhlmann - the EPA assistant secretary for enforcement - had served as the longtime head of that division's Environmental Crimes Section, from 1990 through 2007. The EPA sends its most serious civil and criminal cases to ENRD, which - as a relatively underfunded office - often relies on other agencies in helping to choose which fights to take on. In fiscal year 2022, the EPA deferred fewer cases to DOJ (88) than at any point since 2000 and concluded fewer civil judicial cases than it had since that time, as well. As the Environmental Integrity Project notes, even Trump's EPA concluded 94 civil cases and deferred 106 cases per year to the DOJ per year, on average.",المشاكل في وكالة حماية البيئة متميزة ولكنها ليست غير ذات صلة بتلك الموجودة في وزارة العدل، التي تتعامل مع الجرائم البيئية عبر قسم البيئة والموارد الطبيعية، أو ENRD. قبل انضمامه إلى وكالة حماية البيئة، كان أولمان - مساعد وزير وكالة حماية البيئة للتنفيذ - قد شغل منصب رئيس قسم الجرائم البيئية في ذلك القسم لفترة طويلة، من عام 1990 حتى 2007. ترسل وكالة حماية البيئة أخطر قضاياها المدنية والجنائية إلى ENRD، التي - كجهة ذات تمويل نسبيًا محدود - تعتمد غالبًا على وكالات أخرى في المساعدة في اختيار المعارك التي يجب خوضها. في السنة المالية 2022، أحالت وكالة حماية البيئة عددًا أقل من القضايا إلى وزارة العدل (88) مما كانت عليه في أي وقت منذ عام 2000 وخلصت إلى عدد أقل من القضايا القضائية المدنية مما كانت عليه منذ ذلك الوقت أيضًا. كما يشير مشروع النزاهة البيئية، حتى وكالة حماية البيئة في عهد ترامب خلصت إلى 94 قضية مدنية وأحالت 106 قضايا سنويًا إلى وزارة العدل في المتوسط.,"```
MQM annotations:
Styles error:
minor: UNNATURAL FLOW - The phrase ""ترسل وكالة حماية البيئة أخطر قضاياها المدنية والجنائية إلى ENRD"" could be rephrased for a more natural flow in Arabic, such as ""تقوم وكالة حماية البيئة بإحالة أخطر قضاياها المدنية والجنائية إلى ENRD"".
minor: UNNATURAL FLOW - The sentence ""كما يشير مشروع النزاهة البيئية، حتى وكالة حماية البيئة في عهد ترامب خلصت إلى 94 قضية مدنية وأحالت 106 قضايا سنويًا إلى وزارة العدل في المتوسط."" could be rephrased for a smoother flow, such as ""وفقًا لمشروع النزاهة البيئية، حتى وكالة حماية البيئة في عهد ترامب كانت تخلص إلى 94 قضية مدنية وتحيل 106 قضايا سنويًا إلى وزارة العدل في المتوسط.""
```"
42,"The Department of Justice's overall approach to corporate crimes has come under intense scrutiny from advocates. While watchdogs have lauded some steps the department has taken during Merrick Garland's tenure as attorney general - like finally establishing a database on corporate crime - Biden's DOJ has also leaned heavily on leniency agreements that allow companies to defer or avoid prosecution, and encouraged companies to scapegoat individual employees so as to avoid a broader charge. Kenneth Polite Jr., former assistant attorney general for DOJ's Criminal Division, revised the division's corporate enforcement policy so as to limit prosecutions.",النهج العام لوزارة العدل تجاه الجرائم الشركات قد تعرض لتدقيق مكثف من قبل المدافعين. بينما أشاد المراقبون ببعض الخطوات التي اتخذتها الوزارة خلال فترة ولاية ميريك غارلاند كمدعي عام - مثل إنشاء قاعدة بيانات عن الجرائم الشركات أخيرًا - فإن وزارة العدل في عهد بايدن اعتمدت أيضًا بشكل كبير على اتفاقيات التساهل التي تسمح للشركات بتأجيل أو تجنب الملاحقة القضائية، وشجعت الشركات على تحميل الموظفين الأفراد المسؤولية لتجنب تهمة أوسع. قام كينيث بوليت جونيور، مساعد المدعي العام السابق لقسم الجرائم في وزارة العدل، بمراجعة سياسة تنفيذ الشركات للقسم للحد من الملاحقات القضائية.,"```
MQM annotations:
Styles error:
Major: UNNATURAL FLOW - The phrase ""النهج العام لوزارة العدل تجاه الجرائم الشركات قد تعرض لتدقيق مكثف من قبل المدافعين"" reads awkwardly and could be rephrased for better flow.
Minor: UNNATURAL FLOW - The phrase ""مثل إنشاء قاعدة بيانات عن الجرائم الشركات أخيرًا"" could be more naturally expressed.
Minor: UNNATURAL FLOW - The phrase ""وشجعت الشركات على تحميل الموظفين الأفراد المسؤولية"" could be rephrased for smoother readability.
```"
43,Government Shutdown Debate Fuels House Republican Civil War,النقاش حول إغلاق الحكومة يغذي الحرب الأهلية بين الجمهوريين في مجلس النواب.,"```
MQM annotations:
Styles error:
major: UNNATURAL FLOW - The phrase ""يغذي الحرب الأهلية بين الجمهوريين في مجلس النواب"" reads awkwardly and could be more naturally expressed to improve the flow.
```"
44,Conservative spending hawks in the House of Representatives bucked party leadership today - derailing a series of votes - in protest of Speaker Mike Johnson's recent spending deal with Democratic leadership that they feel does not go far enough in fiscal reductions.,اعترض صقور الإنفاق المحافظون في مجلس النواب اليوم على قيادة الحزب - مما أدى إلى عرقلة سلسلة من الأصوات - احتجاجًا على اتفاق الإنفاق الأخير الذي أبرمه رئيس مجلس النواب مايك جونسون مع القيادة الديمقراطية والذي يشعرون أنه لا يذهب بعيدًا بما فيه الكفاية في التخفيضات المالية.,"```
MQM annotations:
Styles error:
Minor: UNNATURAL FLOW - The phrase ""اعترض صقور الإنفاق المحافظون في مجلس النواب اليوم على قيادة الحزب"" reads awkwardly. A more natural flow could be achieved by rephrasing it to ""صقور الإنفاق المحافظون في مجلس النواب تحدوا قيادة الحزب اليوم"".
Minor: UNNATURAL FLOW - The phrase ""مما أدى إلى عرقلة سلسلة من الأصوات"" could be more naturally expressed as ""مما أدى إلى تعطيل سلسلة من عمليات التصويت"".
```"
46,"However, with that deadline just 9 days away, Senate Republican Leader Mitch McConnell has said Congress will need to pass a CR to keep things open, meaning the speaker may soon break a promise he made, largely to appease his right flank. Such a maneuver could ignite a heated ideological battle in a closely divided House over the GOP's role in spending cuts that may see the government face a partial shutdown or Johnson removed from his job.",ومع ذلك، مع اقتراب الموعد النهائي بعد 9 أيام فقط، قال زعيم الجمهوريين في مجلس الشيوخ ميتش ماكونيل إن الكونغرس سيحتاج إلى تمرير قرار مؤقت للحفاظ على الأمور مفتوحة، مما يعني أن رئيس المجلس قد يكسر قريبًا وعدًا قطعه، إلى حد كبير لإرضاء جناحه اليميني. مثل هذه المناورة يمكن أن تشعل معركة أيديولوجية حامية في مجلس النواب المنقسم بشكل متقارب حول دور الحزب الجمهوري في تخفيضات الإنفاق التي قد تؤدي إلى مواجهة الحكومة إغلاقًا جزئيًا أو إقالة جونسون من منصبه.,"```
MQM annotations:
Styles error:
[major]: [UNNATURAL FLOW] - The phrase ""مما يعني أن رئيس المجلس قد يكسر قريبًا وعدًا قطعه"" is awkward and could be rephrased for better flow, such as ""مما قد يدفع رئيس المجلس إلى كسر وعده قريبًا"".
[minor]: [REGISTER] - The use of ""إقالة"" for ""removed from his job"" is slightly formal; a less formal term like ""عزل"" might be more appropriate in this context.
```"
47,"""I've been very clear that CRs are not the way to fund our government that the Budget Act of 1974 calls for us to pass the 12 appropriation bills,"" Congressman Matt Rosendale of Montana told Newsweek. ""We've had ample time to do that, and if the leadership does not direct the committees to get the work done and the members to be able to vote upon it, that therein lies the breakdown.""","""لقد كنت واضحًا جدًا أن قرارات الاستمرار ليست الطريقة لتمويل حكومتنا التي يدعو قانون الموازنة لعام 1974 إلى تمرير 12 مشروع قانون تخصيص""، قال النائب مات روزنديل من مونتانا لمجلة نيوزويك. ""لقد كان لدينا وقت كافٍ للقيام بذلك، وإذا لم توجه القيادة اللجان لإنجاز العمل وتمكين الأعضاء من التصويت عليه، فإن الخلل يكمن هناك.""","```
MQM annotations:
Styles error:
major: UNNATURAL FLOW - The phrase ""قرارات الاستمرار ليست الطريقة لتمويل حكومتنا"" is awkward and could be more naturally expressed.
minor: UNNATURAL FLOW - The phrase ""تمكين الأعضاء من التصويت عليه"" could be expressed more naturally to improve flow.
```"
51,"Johnson celebrated his deal for cutting an estimated $16 billion in spending, but the Freedom Caucus believes he could have gotten more. Moderate Republicans who backed McCarthy's deal see that stance as unrealistic and running counter to the Republican goal of forcing Congress to pass the 12 individual spending bills as opposed to the ""omnibus"" measure of recent years, which combined those 12 bills into one vote.","احتفل جونسون باتفاقه لخفض الإنفاق بمقدار يُقدر بـ 16 مليار دولار، لكن تجمع الحرية يعتقد أنه كان بإمكانه الحصول على المزيد. ويرى الجمهوريون المعتدلون الذين دعموا اتفاق مكارثي أن هذا الموقف غير واقعي ويتعارض مع هدف الجمهوريين المتمثل في إجبار الكونغرس على تمرير 12 مشروع قانون إنفاق فردي بدلاً من إجراء ""شامل"" للسنوات الأخيرة، الذي جمع تلك القوانين الـ 12 في تصويت واحد.","```
MQM annotations:
Styles error:
major: UNNATURAL FLOW - The phrase ""إجراء 'شامل' للسنوات الأخيرة"" reads awkwardly and could be more naturally expressed as ""الإجراء 'الشامل' الذي تم اعتماده في السنوات الأخيرة"".
```"
52,"""New year, same idiotic behavior by some,"" New York Republican Representative Mike Lawler told Newsweek. ""We're not doing an omnibus, so each bill is going to have to be dealt with at conference and negotiated. Obviously, the reality is we're probably gonna need more time to do that. And I don't support a government shutdown, so I have no problem with doing a short-term CR that allows for this process to be completed.""","""عام جديد، نفس السلوك الغبي من البعض""، قال ممثل نيويورك الجمهوري مايك لولر لمجلة نيوزويك. ""لن نقوم بتمرير حزمة شاملة، لذا سيتعين التعامل مع كل مشروع قانون في المؤتمر والتفاوض عليه. من الواضح أن الواقع هو أننا ربما سنحتاج إلى مزيد من الوقت للقيام بذلك. وأنا لا أؤيد إغلاق الحكومة، لذلك ليس لدي مشكلة في القيام بقرار مستمر قصير الأجل يسمح بإكمال هذه العملية.""","```
MQM annotations:
Styles error:
minor: UNNATURAL FLOW - The phrase ""عام جديد، نفس السلوك الغبي من البعض"" is a literal translation and reads awkwardly in Arabic. A more natural expression would improve the flow.
minor: UNNATURAL FLOW - The phrase ""لذلك ليس لدي مشكلة في القيام بقرار مستمر قصير الأجل"" is slightly awkward and could be rephrased for better readability and natural flow.
```"
54,"Congressman Thomas Massie of Kentucky, one of the Republican Party's most vocal budget hawks but not among those who protested the Wednesday vote, said a yearlong CR that triggers the 1 percent spending cut may be the most feasible way to keep the government open while ending ongoing ""brinkmanship.""","عضو الكونغرس توماس ماسي من كنتاكي، وهو أحد أبرز المدافعين عن الميزانية في الحزب الجمهوري ولكنه ليس من بين الذين احتجوا على التصويت يوم الأربعاء، قال إن قرار استمرار لمدة عام والذي يؤدي إلى تخفيض الإنفاق بنسبة 1 في المئة قد يكون الطريقة الأكثر جدوى للحفاظ على الحكومة مفتوحة مع إنهاء ""اللعب على الحافة"" المستمر.","```
MQM annotations:
Styles error:
major: UNNATURAL FLOW - The phrase ""اللعب على الحافة"" is a literal translation of ""brinkmanship"" and sounds awkward in Arabic. A more natural expression should be used.
```"
