index,original,translated,locale_convention_annotation
24,"The workers"" mood is increasingly angry. ""Appeals are circulating with fantasies of revolution,"" warned Mr Habeck. The far-right Alternative for Germany party is doing its best to fan the grievances. In Dresden the Free Saxons, another far-right group, infiltrated the farmers"" protest calling for the ""extinction of the traffic light"" (as the governing coalition of the Social Democrats, Free Democrats and Greens is referred to because of their party colours).","مزاج العمال يزداد غضباً. حذر السيد هابيك قائلاً: ""النداءات تنتشر بأوهام الثورة"". حزب البديل من أجل ألمانيا اليميني المتطرف يبذل قصارى جهده لتأجيج المظالم. في دريسدن، تسلل حزب الساكسونيين الأحرار، وهو مجموعة يمينية متطرفة أخرى، إلى احتجاج المزارعين داعياً إلى ""انقراض إشارة المرور"" (كما يُشار إلى الائتلاف الحاكم المكون من الحزب الديمقراطي الاجتماعي والحزب الديمقراطي الحر وحزب الخضر بسبب ألوان أحزابهم).","```
MQM annotations:
audience appropriateness error:
[Major]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""انقراض إشارة المرور"" (extinction of the traffic light) may not be immediately understood by the Arabic-speaking audience as a reference to the German governing coalition, which is known as the ""traffic light coalition"" due to the party colors. This metaphor may require additional context or explanation to be culturally appropriate.
```"
27,"As the EU debates rules to limit packaging waste, beer producers argue they are being unfairly discriminated against with exemptions for winemakers from reuse targets and deposit-return schemes, but one of Europe's wine industry association chiefs says brewers should ""mind their own business.""","بينما يناقش الاتحاد الأوروبي قواعد للحد من نفايات التغليف، يجادل منتجو البيرة بأنهم يتعرضون للتمييز بشكل غير عادل مع استثناءات لصانعي النبيذ من أهداف إعادة الاستخدام وأنظمة الإيداع والاسترداد، لكن أحد رؤساء جمعيات صناعة النبيذ في أوروبا يقول إن على صانعي الجعة ""الاهتمام بشؤونهم الخاصة"".","```
MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""mind their own business"" is a direct translation of an English idiom that may not have the same cultural resonance or clarity in Arabic. A more culturally adapted expression could enhance understanding.
```"
31,"The 18 December ministerial summit yielded a carve out for winemakers from the requirement that, by the end of the decade, 10% of products must be supplied in reusable containers within a system for reuse or refill, rising to 40% in 2040. The exemption would also apply to the requirement, likewise supported by the European Parliament, that wine should be exempt from deposit-return schemes that should be put in place by 2029 under the proposal.",أسفرت القمة الوزارية في 18 ديسمبر عن استثناء لصانعي النبيذ من المتطلب الذي ينص على أنه بحلول نهاية العقد، يجب أن يتم توريد 10% من المنتجات في حاويات قابلة لإعادة الاستخدام ضمن نظام لإعادة الاستخدام أو إعادة التعبئة، ليصل إلى 40% في عام 2040. كما سيُطبق الإعفاء على المتطلب، الذي يدعمه البرلمان الأوروبي أيضًا، بأن يتم استثناء النبيذ من أنظمة الإيداع والاسترداد التي يجب تنفيذها بحلول عام 2029 وفقًا للاقتراح.,"```
MQM annotations:
audience appropriateness error:
[Critical]: None
[Major]: None
[Minor]: None
```

The translation provided does not contain any audience appropriateness errors. The content is culturally and linguistically appropriate for the intended Arabic-speaking audience, with no unusual or inappropriate references that could cause confusion or a sense of non-belonging."
34,"More than 99% of the domestic wine sector is made up of micro- to medium-sized companies, Sánchez Recarte said, questioning the solidity of legal arguments made by brewers and asserting that his organisation had focused on presenting policy makers with information ""relevant and appropriate"" to its own industry.","قال سانشيز ريكارتي إن أكثر من 99% من قطاع النبيذ المحلي يتكون من شركات صغيرة إلى متوسطة الحجم، مشككًا في صلابة الحجج القانونية التي قدمها صانعو الجعة ومؤكدًا أن منظمته ركزت على تقديم معلومات ""ذات صلة ومناسبة"" لصناع السياسات تتعلق بصناعتها الخاصة.","```
MQM annotations:
audience appropriateness error:
[Critical]: None
[Major]: None
[Minor]: None
```

The translation provided does not contain any audience appropriateness errors. The content is culturally appropriate and understandable for the intended Arabic-speaking audience."
36,"Brewers of Europe shared with Euronews a brief legal analysis it sent to the European Commission last year, where it argues that wine and beer are competing products that are ""at least partially, substitutable with each other,"" and which argued that rules favouring one over the other would distort the market.","شارك مصنعو الجعة في أوروبا مع يورونيوز تحليلًا قانونيًا موجزًا أرسلوه إلى المفوضية الأوروبية العام الماضي، حيث يجادلون بأن النبيذ والبيرة منتجات متنافسة ""يمكن استبدالها جزئيًا على الأقل ببعضها البعض""، والتي جادلت بأن القواعد التي تفضل أحدهما على الآخر ستشوه السوق.","```
MQM annotations:
audience appropriateness error:
[Minor]: [Culture-specific Reference] - The term ""مصنعو الجعة"" (brewers) might not be as commonly understood or culturally relevant in Arabic-speaking regions as it is in Europe. A more culturally adapted term or explanation could be provided to ensure better audience understanding.
```"
38,"""We therefore advocate for an ambitious PPWR but need a level playing field in packaging legislation where beer and other alcoholic beverages play by the same rules, with each sector contributing fairly to reaching the targets and supporting collection systems,"" Spillane told. ""Any other approach puts the brewers at a competitive disadvantage.""","""لذلك ندعو إلى تشريع طموح لإعادة تدوير النفايات البلاستيكية (PPWR)، لكننا بحاجة إلى تكافؤ الفرص في تشريعات التعبئة حيث يجب أن تتبع البيرة والمشروبات الكحولية الأخرى نفس القواعد، مع مساهمة كل قطاع بشكل عادل في تحقيق الأهداف ودعم أنظمة الجمع""، قال سبيلان. ""أي نهج آخر يضع صانعي الجعة في وضع تنافسي غير مؤاتٍ.""","```
MQM annotations:
audience appropriateness error:
[Critical]: None
[Major]: None
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""PPWR"" (Plastic Packaging Waste Recycling) is a specific legislative term that may not be widely recognized or understood by the Arabic-speaking audience without additional context or explanation.
```"
41,"The problems at the EPA are distinct but not unrelated to those at the Department of Justice, which handles environmental crimes via its Environment and Natural Resources Division, or ENRD. Prior to joining the EPA, Uhlmann - the EPA assistant secretary for enforcement - had served as the longtime head of that division's Environmental Crimes Section, from 1990 through 2007. The EPA sends its most serious civil and criminal cases to ENRD, which - as a relatively underfunded office - often relies on other agencies in helping to choose which fights to take on. In fiscal year 2022, the EPA deferred fewer cases to DOJ (88) than at any point since 2000 and concluded fewer civil judicial cases than it had since that time, as well. As the Environmental Integrity Project notes, even Trump's EPA concluded 94 civil cases and deferred 106 cases per year to the DOJ per year, on average.",المشاكل في وكالة حماية البيئة متميزة ولكنها ليست غير ذات صلة بتلك الموجودة في وزارة العدل، التي تتعامل مع الجرائم البيئية عبر قسم البيئة والموارد الطبيعية، أو ENRD. قبل انضمامه إلى وكالة حماية البيئة، كان أولمان - مساعد وزير وكالة حماية البيئة للتنفيذ - قد شغل منصب رئيس قسم الجرائم البيئية في ذلك القسم لفترة طويلة، من عام 1990 حتى 2007. ترسل وكالة حماية البيئة أخطر قضاياها المدنية والجنائية إلى ENRD، التي - كجهة ذات تمويل نسبيًا محدود - تعتمد غالبًا على وكالات أخرى في المساعدة في اختيار المعارك التي يجب خوضها. في السنة المالية 2022، أحالت وكالة حماية البيئة عددًا أقل من القضايا إلى وزارة العدل (88) مما كانت عليه في أي وقت منذ عام 2000 وخلصت إلى عدد أقل من القضايا القضائية المدنية مما كانت عليه منذ ذلك الوقت أيضًا. كما يشير مشروع النزاهة البيئية، حتى وكالة حماية البيئة في عهد ترامب خلصت إلى 94 قضية مدنية وأحالت 106 قضايا سنويًا إلى وزارة العدل في المتوسط.,"```
MQM annotations:
audience appropriateness error:
[Critical]: None
[Major]: None
[Minor]: None
```

The translation provided does not contain any audience appropriateness errors. The content is culturally appropriate and understandable for an Arabic-speaking audience, with no unusual or inappropriate references that would cause confusion or a sense of non-belonging."
42,"The Department of Justice's overall approach to corporate crimes has come under intense scrutiny from advocates. While watchdogs have lauded some steps the department has taken during Merrick Garland's tenure as attorney general - like finally establishing a database on corporate crime - Biden's DOJ has also leaned heavily on leniency agreements that allow companies to defer or avoid prosecution, and encouraged companies to scapegoat individual employees so as to avoid a broader charge. Kenneth Polite Jr., former assistant attorney general for DOJ's Criminal Division, revised the division's corporate enforcement policy so as to limit prosecutions.",النهج العام لوزارة العدل تجاه الجرائم الشركات قد تعرض لتدقيق مكثف من قبل المدافعين. بينما أشاد المراقبون ببعض الخطوات التي اتخذتها الوزارة خلال فترة ولاية ميريك غارلاند كمدعي عام - مثل إنشاء قاعدة بيانات عن الجرائم الشركات أخيرًا - فإن وزارة العدل في عهد بايدن اعتمدت أيضًا بشكل كبير على اتفاقيات التساهل التي تسمح للشركات بتأجيل أو تجنب الملاحقة القضائية، وشجعت الشركات على تحميل الموظفين الأفراد المسؤولية لتجنب تهمة أوسع. قام كينيث بوليت جونيور، مساعد المدعي العام السابق لقسم الجرائم في وزارة العدل، بمراجعة سياسة تنفيذ الشركات للقسم للحد من الملاحقات القضائية.,"```
MQM annotations:
audience appropriateness error:
[Critical]: None
[Major]: None
[Minor]: None
```

The translation provided does not contain any audience appropriateness errors. The content is culturally and linguistically appropriate for the target Arabic-speaking audience, and there are no issues with culture-specific references or language variety."
43,Government Shutdown Debate Fuels House Republican Civil War,النقاش حول إغلاق الحكومة يغذي الحرب الأهلية بين الجمهوريين في مجلس النواب.,"```
MQM annotations:
audience appropriateness error:
[Major]: [CULTURE-SPECIFIC REFERENCE] - The term ""الحرب الأهلية"" (civil war) may be too strong or inappropriate for the context of political infighting within a party, as it can evoke significant historical and cultural connotations of actual civil wars in the Arab world. A more culturally sensitive term could be used to describe internal conflict or division.
```"
44,Conservative spending hawks in the House of Representatives bucked party leadership today - derailing a series of votes - in protest of Speaker Mike Johnson's recent spending deal with Democratic leadership that they feel does not go far enough in fiscal reductions.,اعترض صقور الإنفاق المحافظون في مجلس النواب اليوم على قيادة الحزب - مما أدى إلى عرقلة سلسلة من الأصوات - احتجاجًا على اتفاق الإنفاق الأخير الذي أبرمه رئيس مجلس النواب مايك جونسون مع القيادة الديمقراطية والذي يشعرون أنه لا يذهب بعيدًا بما فيه الكفاية في التخفيضات المالية.,"```
MQM annotations:
audience appropriateness error:
[Major]: [CULTURE-SPECIFIC REFERENCE] - The term ""صقور الإنفاق"" (spending hawks) is a direct translation of the English metaphor, which may not be culturally appropriate or easily understood in Arabic-speaking contexts, as it refers to a specific political stance in the U.S. that might not have a direct equivalent in Arabic political discourse.
```"
46,"However, with that deadline just 9 days away, Senate Republican Leader Mitch McConnell has said Congress will need to pass a CR to keep things open, meaning the speaker may soon break a promise he made, largely to appease his right flank. Such a maneuver could ignite a heated ideological battle in a closely divided House over the GOP's role in spending cuts that may see the government face a partial shutdown or Johnson removed from his job.",ومع ذلك، مع اقتراب الموعد النهائي بعد 9 أيام فقط، قال زعيم الجمهوريين في مجلس الشيوخ ميتش ماكونيل إن الكونغرس سيحتاج إلى تمرير قرار مؤقت للحفاظ على الأمور مفتوحة، مما يعني أن رئيس المجلس قد يكسر قريبًا وعدًا قطعه، إلى حد كبير لإرضاء جناحه اليميني. مثل هذه المناورة يمكن أن تشعل معركة أيديولوجية حامية في مجلس النواب المنقسم بشكل متقارب حول دور الحزب الجمهوري في تخفيضات الإنفاق التي قد تؤدي إلى مواجهة الحكومة إغلاقًا جزئيًا أو إقالة جونسون من منصبه.,"```
MQM annotations:
audience appropriateness error:
[Major]: [CULTURE-SPECIFIC REFERENCE] - The translation uses ""جناحه اليميني"" (his right wing) which may not be as culturally resonant or clear in Arabic as it is in English. The term ""right wing"" in English has specific political connotations that may not directly translate or be understood in the same way in Arabic-speaking contexts.
```"
47,"""I've been very clear that CRs are not the way to fund our government that the Budget Act of 1974 calls for us to pass the 12 appropriation bills,"" Congressman Matt Rosendale of Montana told Newsweek. ""We've had ample time to do that, and if the leadership does not direct the committees to get the work done and the members to be able to vote upon it, that therein lies the breakdown.""","""لقد كنت واضحًا جدًا أن قرارات الاستمرار ليست الطريقة لتمويل حكومتنا التي يدعو قانون الموازنة لعام 1974 إلى تمرير 12 مشروع قانون تخصيص""، قال النائب مات روزنديل من مونتانا لمجلة نيوزويك. ""لقد كان لدينا وقت كافٍ للقيام بذلك، وإذا لم توجه القيادة اللجان لإنجاز العمل وتمكين الأعضاء من التصويت عليه، فإن الخلل يكمن هناك.""","```
MQM annotations:
audience appropriateness error:
[Critical]: None
[Major]: None
[Minor]: None
```

The translation provided is appropriate for the target audience and does not contain any culture-specific references or use the wrong language variety. The content is clear and culturally suitable for Arabic-speaking readers."
51,"Johnson celebrated his deal for cutting an estimated $16 billion in spending, but the Freedom Caucus believes he could have gotten more. Moderate Republicans who backed McCarthy's deal see that stance as unrealistic and running counter to the Republican goal of forcing Congress to pass the 12 individual spending bills as opposed to the ""omnibus"" measure of recent years, which combined those 12 bills into one vote.","احتفل جونسون باتفاقه لخفض الإنفاق بمقدار يُقدر بـ 16 مليار دولار، لكن تجمع الحرية يعتقد أنه كان بإمكانه الحصول على المزيد. ويرى الجمهوريون المعتدلون الذين دعموا اتفاق مكارثي أن هذا الموقف غير واقعي ويتعارض مع هدف الجمهوريين المتمثل في إجبار الكونغرس على تمرير 12 مشروع قانون إنفاق فردي بدلاً من إجراء ""شامل"" للسنوات الأخيرة، الذي جمع تلك القوانين الـ 12 في تصويت واحد.","```
MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""تجمع الحرية"" (Freedom Caucus) may not be well-known to the Arabic-speaking audience, as it is a specific political group in the U.S. context. Providing additional context or explanation could enhance understanding.
```"
52,"""New year, same idiotic behavior by some,"" New York Republican Representative Mike Lawler told Newsweek. ""We're not doing an omnibus, so each bill is going to have to be dealt with at conference and negotiated. Obviously, the reality is we're probably gonna need more time to do that. And I don't support a government shutdown, so I have no problem with doing a short-term CR that allows for this process to be completed.""","""عام جديد، نفس السلوك الغبي من البعض""، قال ممثل نيويورك الجمهوري مايك لولر لمجلة نيوزويك. ""لن نقوم بتمرير حزمة شاملة، لذا سيتعين التعامل مع كل مشروع قانون في المؤتمر والتفاوض عليه. من الواضح أن الواقع هو أننا ربما سنحتاج إلى مزيد من الوقت للقيام بذلك. وأنا لا أؤيد إغلاق الحكومة، لذلك ليس لدي مشكلة في القيام بقرار مستمر قصير الأجل يسمح بإكمال هذه العملية.""","```
MQM annotations:
audience appropriateness error:
[Major]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""نفس السلوك الغبي من البعض"" (same idiotic behavior by some) may not be culturally appropriate as it directly translates a colloquial expression that might not resonate well with the Arabic-speaking audience. A more culturally sensitive expression could be used.
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""قرار مستمر قصير الأجل"" (short-term CR) is a direct translation of a legislative term that might not be immediately understood by the target audience without additional context or explanation.
```"
54,"Congressman Thomas Massie of Kentucky, one of the Republican Party's most vocal budget hawks but not among those who protested the Wednesday vote, said a yearlong CR that triggers the 1 percent spending cut may be the most feasible way to keep the government open while ending ongoing ""brinkmanship.""","عضو الكونغرس توماس ماسي من كنتاكي، وهو أحد أبرز المدافعين عن الميزانية في الحزب الجمهوري ولكنه ليس من بين الذين احتجوا على التصويت يوم الأربعاء، قال إن قرار استمرار لمدة عام والذي يؤدي إلى تخفيض الإنفاق بنسبة 1 في المئة قد يكون الطريقة الأكثر جدوى للحفاظ على الحكومة مفتوحة مع إنهاء ""اللعب على الحافة"" المستمر.","```
MQM annotations:
audience appropriateness error:
[Major]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""اللعب على الحافة"" (playing on the edge) is a direct translation of ""brinkmanship,"" which may not convey the intended meaning clearly to an Arabic-speaking audience. A more culturally appropriate expression should be used to convey the concept of risky political maneuvering.
```"
55,"However, he said the most ""responsible way"" to cut spending would be to pass all 12 bills. With many Republicans reticent to see a shutdown and a 1 percent cut to defense spending, the urgency to pass the bills could see enough Republicans ally with Democrats to extend the deadline on the four spending bills and reach an agreement to fund the government, even if doing so puts Johnson in hot water with some of those on the hard right.","ومع ذلك، قال إن ""الطريقة المسؤولة"" الأكثر لخفض الإنفاق ستكون بتمرير جميع الفواتير الاثني عشر. ومع تردد العديد من الجمهوريين في رؤية إغلاق حكومي وخفض بنسبة 1 في المئة في الإنفاق الدفاعي، فإن الحاجة الملحة لتمرير الفواتير قد تدفع عددًا كافيًا من الجمهوريين للتحالف مع الديمقراطيين لتمديد الموعد النهائي على الفواتير الأربعة للإنفاق والتوصل إلى اتفاق لتمويل الحكومة، حتى وإن كان القيام بذلك يضع جونسون في موقف صعب مع بعض من هم في اليمين المتطرف.","```
MQM annotations:
audience appropriateness error:
[Critical]: None
[Major]: None
[Minor]: None
```

Explanation: The translation provided does not contain any audience appropriateness errors. The content is culturally and linguistically appropriate for the intended Arabic-speaking audience. There are no culture-specific references or wrong language variety issues present in the translation."
56,"""That [1 percent cut] is supposed to be motivation and leverage to get 12 separate bills done,"" Massie told Newsweek. ""So, I think we could do a one-year CR, we can argue, and then we hit that tiny little bump in the road, then hopefully everybody's motivated to come to their senses. That's the way I would do it.""","""من المفترض أن يكون ذلك [خفض بنسبة 1 في المئة] حافزًا ووسيلة ضغط لإنجاز 12 مشروع قانون منفصل""، قال ماسي لـ Newsweek. ""لذلك، أعتقد أنه يمكننا القيام بقرار مؤقت لمدة عام واحد، يمكننا الجدال، ثم نصل إلى تلك العقبة الصغيرة في الطريق، ثم نأمل أن يكون الجميع محفزين للعودة إلى رشدهم. هذه هي الطريقة التي سأفعلها بها.""","```
MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""العودة إلى رشدهم"" (come to their senses) may not resonate culturally in the same way as it does in English, as it implies a return to rational thinking, which might not be a common expression in Arabic-speaking cultures.
```"
57,Regulators Approve New Bitcoin ETFs in Watershed Moment for Crypto,الجهات التنظيمية توافق على صناديق بيتكوين المتداولة في البورصة في لحظة فاصلة للعملات الرقمية.,"```
MQM annotations:
audience appropriateness error:
[Major]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""لحظة فاصلة"" (watershed moment) might not be as commonly understood in Arabic as it is in English. A more culturally appropriate expression could be used to convey the significance of the event.
```"
58,"The Securities and Exchange Commission begrudgingly approved exchange-traded funds that directly hold bitcoin Wednesday, a move long-awaited by fans of digital currencies and criticized by financial watchdogs skeptical of the crypto industry.",وافقت لجنة الأوراق المالية والبورصات على صناديق الاستثمار المتداولة التي تحتفظ مباشرة بالبيتكوين يوم الأربعاء على مضض، وهي خطوة طال انتظارها من قبل محبي العملات الرقمية وانتقدها المراقبون الماليون المشككون في صناعة العملات المشفرة.,"```
MQM annotations:
audience appropriateness error:
[Critical]: None
[Major]: None
[Minor]: None
```

The translation provided is culturally and linguistically appropriate for the intended Arabic-speaking audience. There are no audience appropriateness errors present in the translation."
