index,original,translated,accuracy_annotation
24,"The workers"" mood is increasingly angry. ""Appeals are circulating with fantasies of revolution,"" warned Mr Habeck. The far-right Alternative for Germany party is doing its best to fan the grievances. In Dresden the Free Saxons, another far-right group, infiltrated the farmers"" protest calling for the ""extinction of the traffic light"" (as the governing coalition of the Social Democrats, Free Democrats and Greens is referred to because of their party colours).","مزاج العمال يزداد غضباً. حذر السيد هابيك قائلاً: ""النداءات تنتشر بأوهام الثورة"". حزب البديل من أجل ألمانيا اليميني المتطرف يبذل قصارى جهده لتأجيج المظالم. في دريسدن، تسلل حزب الساكسونيين الأحرار، وهو مجموعة يمينية متطرفة أخرى، إلى احتجاج المزارعين داعياً إلى ""انقراض إشارة المرور"" (كما يُشار إلى الائتلاف الحاكم المكون من الحزب الديمقراطي الاجتماعي والحزب الديمقراطي الحر وحزب الخضر بسبب ألوان أحزابهم).","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""fantasies of revolution"" is mistranslated as ""أوهام الثورة,"" which implies ""illusions of revolution"" rather than ""fantasies,"" altering the intended meaning.
[Major]: [accuracy/mistranslation] - The phrase ""extinction of the traffic light"" is mistranslated as ""انقراض إشارة المرور,"" which implies the literal extinction of traffic lights rather than referring to the governing coalition.
[Minor]: [accuracy/omission] - The translation omits the explanation ""(as the governing coalition of the Social Democrats, Free Democrats and Greens is referred to because of their party colours)"" which provides important context for understanding the phrase ""extinction of the traffic light.""
```"
27,"As the EU debates rules to limit packaging waste, beer producers argue they are being unfairly discriminated against with exemptions for winemakers from reuse targets and deposit-return schemes, but one of Europe's wine industry association chiefs says brewers should ""mind their own business.""","بينما يناقش الاتحاد الأوروبي قواعد للحد من نفايات التغليف، يجادل منتجو البيرة بأنهم يتعرضون للتمييز بشكل غير عادل مع استثناءات لصانعي النبيذ من أهداف إعادة الاستخدام وأنظمة الإيداع والاسترداد، لكن أحد رؤساء جمعيات صناعة النبيذ في أوروبا يقول إن على صانعي الجعة ""الاهتمام بشؤونهم الخاصة"".","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The phrase ""mind their own business"" is translated as ""الاهتمام بشؤونهم الخاصة,"" which is slightly less idiomatic and less direct than the original English expression. A more direct translation could be ""يهتموا بشؤونهم الخاصة.""
```"
31,"The 18 December ministerial summit yielded a carve out for winemakers from the requirement that, by the end of the decade, 10% of products must be supplied in reusable containers within a system for reuse or refill, rising to 40% in 2040. The exemption would also apply to the requirement, likewise supported by the European Parliament, that wine should be exempt from deposit-return schemes that should be put in place by 2029 under the proposal.",أسفرت القمة الوزارية في 18 ديسمبر عن استثناء لصانعي النبيذ من المتطلب الذي ينص على أنه بحلول نهاية العقد، يجب أن يتم توريد 10% من المنتجات في حاويات قابلة لإعادة الاستخدام ضمن نظام لإعادة الاستخدام أو إعادة التعبئة، ليصل إلى 40% في عام 2040. كما سيُطبق الإعفاء على المتطلب، الذي يدعمه البرلمان الأوروبي أيضًا، بأن يتم استثناء النبيذ من أنظمة الإيداع والاسترداد التي يجب تنفيذها بحلول عام 2029 وفقًا للاقتراح.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits the detail ""within a system for reuse or refill"" which is crucial to understanding the context of the requirement.
[Major]: [accuracy/mistranslation] - The phrase ""that wine should be exempt from deposit-return schemes"" is mistranslated as ""بأن يتم استثناء النبيذ من أنظمة الإيداع والاسترداد,"" which implies a requirement rather than an exemption.
[Minor]: [accuracy/mistranslation] - The phrase ""rising to 40% in 2040"" is translated as ""ليصل إلى 40% في عام 2040,"" which is slightly ambiguous in Arabic as it could imply a target rather than a gradual increase.
```"
34,"More than 99% of the domestic wine sector is made up of micro- to medium-sized companies, Sánchez Recarte said, questioning the solidity of legal arguments made by brewers and asserting that his organisation had focused on presenting policy makers with information ""relevant and appropriate"" to its own industry.","قال سانشيز ريكارتي إن أكثر من 99% من قطاع النبيذ المحلي يتكون من شركات صغيرة إلى متوسطة الحجم، مشككًا في صلابة الحجج القانونية التي قدمها صانعو الجعة ومؤكدًا أن منظمته ركزت على تقديم معلومات ""ذات صلة ومناسبة"" لصناع السياسات تتعلق بصناعتها الخاصة.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""domestic wine sector"" is mistranslated as ""قطاع النبيذ المحلي"" which could be interpreted as ""local wine sector,"" potentially altering the scope of the statement.
[Major]: [accuracy/omission] - The phrase ""questioning the solidity of legal arguments made by brewers"" is partially omitted, as the translation ""مشيرًا إلى صلابة الحجج القانونية التي قدمها صانعو الجعة"" does not fully convey the act of questioning.
[Minor]: [accuracy/mistranslation] - The phrase ""relevant and appropriate"" is translated as ""ذات صلة ومناسبة"" which is accurate, but the context of ""to its own industry"" is slightly lost, as it should emphasize the relevance specifically to the wine industry.
```"
36,"Brewers of Europe shared with Euronews a brief legal analysis it sent to the European Commission last year, where it argues that wine and beer are competing products that are ""at least partially, substitutable with each other,"" and which argued that rules favouring one over the other would distort the market.","شارك مصنعو الجعة في أوروبا مع يورونيوز تحليلًا قانونيًا موجزًا أرسلوه إلى المفوضية الأوروبية العام الماضي، حيث يجادلون بأن النبيذ والبيرة منتجات متنافسة ""يمكن استبدالها جزئيًا على الأقل ببعضها البعض""، والتي جادلت بأن القواعد التي تفضل أحدهما على الآخر ستشوه السوق.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""which argued that rules favouring one over the other would distort the market"" is mistranslated as ""والتي جادلت بأن القواعد التي تفضل أحدهما على الآخر ستشوه السوق"" where ""which argued"" should be ""يجادل"" to maintain the correct structure and meaning.
[Minor]: [accuracy/error_subcategory] - None
```"
38,"""We therefore advocate for an ambitious PPWR but need a level playing field in packaging legislation where beer and other alcoholic beverages play by the same rules, with each sector contributing fairly to reaching the targets and supporting collection systems,"" Spillane told. ""Any other approach puts the brewers at a competitive disadvantage.""","""لذلك ندعو إلى تشريع طموح لإعادة تدوير النفايات البلاستيكية (PPWR)، لكننا بحاجة إلى تكافؤ الفرص في تشريعات التعبئة حيث يجب أن تتبع البيرة والمشروبات الكحولية الأخرى نفس القواعد، مع مساهمة كل قطاع بشكل عادل في تحقيق الأهداف ودعم أنظمة الجمع""، قال سبيلان. ""أي نهج آخر يضع صانعي الجعة في وضع تنافسي غير مؤاتٍ.""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The source text mentions ""supporting collection systems,"" which is omitted in the translation.
[Major]: accuracy/mistranslation - The translation of ""an ambitious PPWR"" as ""تشريع طموح لإعادة تدوير النفايات البلاستيكية (PPWR)"" is inaccurate. PPWR refers to ""Packaging and Packaging Waste Regulation,"" not specifically ""plastic waste recycling.""
[Minor]: accuracy/addition - The phrase ""لإعادة تدوير النفايات البلاستيكية"" (for recycling plastic waste) is added in the translation, which is not present in the source text.
```"
41,"The problems at the EPA are distinct but not unrelated to those at the Department of Justice, which handles environmental crimes via its Environment and Natural Resources Division, or ENRD. Prior to joining the EPA, Uhlmann - the EPA assistant secretary for enforcement - had served as the longtime head of that division's Environmental Crimes Section, from 1990 through 2007. The EPA sends its most serious civil and criminal cases to ENRD, which - as a relatively underfunded office - often relies on other agencies in helping to choose which fights to take on. In fiscal year 2022, the EPA deferred fewer cases to DOJ (88) than at any point since 2000 and concluded fewer civil judicial cases than it had since that time, as well. As the Environmental Integrity Project notes, even Trump's EPA concluded 94 civil cases and deferred 106 cases per year to the DOJ per year, on average.",المشاكل في وكالة حماية البيئة متميزة ولكنها ليست غير ذات صلة بتلك الموجودة في وزارة العدل، التي تتعامل مع الجرائم البيئية عبر قسم البيئة والموارد الطبيعية، أو ENRD. قبل انضمامه إلى وكالة حماية البيئة، كان أولمان - مساعد وزير وكالة حماية البيئة للتنفيذ - قد شغل منصب رئيس قسم الجرائم البيئية في ذلك القسم لفترة طويلة، من عام 1990 حتى 2007. ترسل وكالة حماية البيئة أخطر قضاياها المدنية والجنائية إلى ENRD، التي - كجهة ذات تمويل نسبيًا محدود - تعتمد غالبًا على وكالات أخرى في المساعدة في اختيار المعارك التي يجب خوضها. في السنة المالية 2022، أحالت وكالة حماية البيئة عددًا أقل من القضايا إلى وزارة العدل (88) مما كانت عليه في أي وقت منذ عام 2000 وخلصت إلى عدد أقل من القضايا القضائية المدنية مما كانت عليه منذ ذلك الوقت أيضًا. كما يشير مشروع النزاهة البيئية، حتى وكالة حماية البيئة في عهد ترامب خلصت إلى 94 قضية مدنية وأحالت 106 قضايا سنويًا إلى وزارة العدل في المتوسط.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""متميزة"" for ""distinct"" is incorrect as it implies ""distinguished"" rather than ""separate"" or ""different"".
[Major]: [accuracy/omission] - The phrase ""which handles environmental crimes via its Environment and Natural Resources Division, or ENRD"" is not fully captured in the translation, leading to a loss of important context.
[Major]: [accuracy/mistranslation] - ""ترسل وكالة حماية البيئة أخطر قضاياها المدنية والجنائية إلى ENRD"" suggests that EPA sends all its serious cases, whereas the source implies it sends the most serious ones.
[Minor]: [accuracy/mistranslation] - ""كجهة ذات تمويل نسبيًا محدود"" for ""as a relatively underfunded office"" could be more accurately translated to emphasize the office's financial constraints.
[Minor]: [accuracy/omission] - The specific comparison to Trump's EPA (""even Trump's EPA concluded 94 civil cases and deferred 106 cases per year to the DOJ per year, on average"") is not fully reflected in the translation.
```"
42,"The Department of Justice's overall approach to corporate crimes has come under intense scrutiny from advocates. While watchdogs have lauded some steps the department has taken during Merrick Garland's tenure as attorney general - like finally establishing a database on corporate crime - Biden's DOJ has also leaned heavily on leniency agreements that allow companies to defer or avoid prosecution, and encouraged companies to scapegoat individual employees so as to avoid a broader charge. Kenneth Polite Jr., former assistant attorney general for DOJ's Criminal Division, revised the division's corporate enforcement policy so as to limit prosecutions.",النهج العام لوزارة العدل تجاه الجرائم الشركات قد تعرض لتدقيق مكثف من قبل المدافعين. بينما أشاد المراقبون ببعض الخطوات التي اتخذتها الوزارة خلال فترة ولاية ميريك غارلاند كمدعي عام - مثل إنشاء قاعدة بيانات عن الجرائم الشركات أخيرًا - فإن وزارة العدل في عهد بايدن اعتمدت أيضًا بشكل كبير على اتفاقيات التساهل التي تسمح للشركات بتأجيل أو تجنب الملاحقة القضائية، وشجعت الشركات على تحميل الموظفين الأفراد المسؤولية لتجنب تهمة أوسع. قام كينيث بوليت جونيور، مساعد المدعي العام السابق لقسم الجرائم في وزارة العدل، بمراجعة سياسة تنفيذ الشركات للقسم للحد من الملاحقات القضائية.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""encouraged companies to scapegoat individual employees so as to avoid a broader charge,"" which is a significant part of the source text.
[Major]: [accuracy/mistranslation] - The phrase ""الجرائم الشركات"" should be ""جرائم الشركات"" to correctly translate ""corporate crimes.""
[Minor]: [accuracy/mistranslation] - The phrase ""تجاه الجرائم الشركات"" should be ""تجاه جرائم الشركات"" to accurately reflect ""towards corporate crimes.""
```"
43,Government Shutdown Debate Fuels House Republican Civil War,النقاش حول إغلاق الحكومة يغذي الحرب الأهلية بين الجمهوريين في مجلس النواب.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The term ""civil war"" is mistranslated as ""الحرب الأهلية"" which implies a literal civil war, whereas in the source text it is metaphorical, referring to internal conflict within the House Republicans.
[Major]: [accuracy/addition] - None
[Minor]: [accuracy/omission] - The word ""debate"" is omitted in the translation, which is important for understanding the context of the discussion fueling the conflict.
```"
44,Conservative spending hawks in the House of Representatives bucked party leadership today - derailing a series of votes - in protest of Speaker Mike Johnson's recent spending deal with Democratic leadership that they feel does not go far enough in fiscal reductions.,اعترض صقور الإنفاق المحافظون في مجلس النواب اليوم على قيادة الحزب - مما أدى إلى عرقلة سلسلة من الأصوات - احتجاجًا على اتفاق الإنفاق الأخير الذي أبرمه رئيس مجلس النواب مايك جونسون مع القيادة الديمقراطية والذي يشعرون أنه لا يذهب بعيدًا بما فيه الكفاية في التخفيضات المالية.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""derailing a series of votes,"" which is crucial to understanding the impact of the protest.
[Major]: [accuracy/mistranslation] - ""اعترض"" is translated as ""objected"" or ""protested,"" which does not fully capture the sense of ""bucked"" in the context of going against party leadership.
[Minor]: [accuracy/mistranslation] - The phrase ""does not go far enough in fiscal reductions"" is translated as ""لا يذهب بعيدًا بما فيه الكفاية في التخفيضات المالية,"" which is slightly awkward but still understandable.
```"
46,"However, with that deadline just 9 days away, Senate Republican Leader Mitch McConnell has said Congress will need to pass a CR to keep things open, meaning the speaker may soon break a promise he made, largely to appease his right flank. Such a maneuver could ignite a heated ideological battle in a closely divided House over the GOP's role in spending cuts that may see the government face a partial shutdown or Johnson removed from his job.",ومع ذلك، مع اقتراب الموعد النهائي بعد 9 أيام فقط، قال زعيم الجمهوريين في مجلس الشيوخ ميتش ماكونيل إن الكونغرس سيحتاج إلى تمرير قرار مؤقت للحفاظ على الأمور مفتوحة، مما يعني أن رئيس المجلس قد يكسر قريبًا وعدًا قطعه، إلى حد كبير لإرضاء جناحه اليميني. مثل هذه المناورة يمكن أن تشعل معركة أيديولوجية حامية في مجلس النواب المنقسم بشكل متقارب حول دور الحزب الجمهوري في تخفيضات الإنفاق التي قد تؤدي إلى مواجهة الحكومة إغلاقًا جزئيًا أو إقالة جونسون من منصبه.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""إقالة جونسون من منصبه"" (Johnson removed from his job) does not accurately convey the source text's meaning of ""Johnson removed from his job,"" as it implies a specific person named Johnson, which is not mentioned in the source text.
[Major]: [accuracy/omission] - The translation omits ""Senate Republican Leader"" before ""Mitch McConnell,"" which is important for context.
[Minor]: [accuracy/addition] - The phrase ""إلى حد كبير"" (to a large extent) is added in the translation, which is not present in the source text and slightly alters the emphasis.
```"
47,"""I've been very clear that CRs are not the way to fund our government that the Budget Act of 1974 calls for us to pass the 12 appropriation bills,"" Congressman Matt Rosendale of Montana told Newsweek. ""We've had ample time to do that, and if the leadership does not direct the committees to get the work done and the members to be able to vote upon it, that therein lies the breakdown.""","""لقد كنت واضحًا جدًا أن قرارات الاستمرار ليست الطريقة لتمويل حكومتنا التي يدعو قانون الموازنة لعام 1974 إلى تمرير 12 مشروع قانون تخصيص""، قال النائب مات روزنديل من مونتانا لمجلة نيوزويك. ""لقد كان لدينا وقت كافٍ للقيام بذلك، وإذا لم توجه القيادة اللجان لإنجاز العمل وتمكين الأعضاء من التصويت عليه، فإن الخلل يكمن هناك.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""CRs are not the way to fund our government"" is mistranslated as ""قرارات الاستمرار ليست الطريقة لتمويل حكومتنا,"" which does not accurately convey the meaning of ""CRs"" (Continuing Resolutions) in the context of U.S. government funding.
[Minor]: [accuracy/error_subcategory] - None
```"
51,"Johnson celebrated his deal for cutting an estimated $16 billion in spending, but the Freedom Caucus believes he could have gotten more. Moderate Republicans who backed McCarthy's deal see that stance as unrealistic and running counter to the Republican goal of forcing Congress to pass the 12 individual spending bills as opposed to the ""omnibus"" measure of recent years, which combined those 12 bills into one vote.","احتفل جونسون باتفاقه لخفض الإنفاق بمقدار يُقدر بـ 16 مليار دولار، لكن تجمع الحرية يعتقد أنه كان بإمكانه الحصول على المزيد. ويرى الجمهوريون المعتدلون الذين دعموا اتفاق مكارثي أن هذا الموقف غير واقعي ويتعارض مع هدف الجمهوريين المتمثل في إجبار الكونغرس على تمرير 12 مشروع قانون إنفاق فردي بدلاً من إجراء ""شامل"" للسنوات الأخيرة، الذي جمع تلك القوانين الـ 12 في تصويت واحد.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""omnibus"" as ""شامل"" does not accurately convey the specific legislative context of combining multiple bills into one vote.
[Major]: [accuracy/omission] - The translation omits the phrase ""as opposed to"" which is crucial for understanding the contrast between passing individual bills and the omnibus measure.
[Minor]: [accuracy/addition] - The addition of ""للسنوات الأخيرة"" (for recent years) is not present in the source and slightly alters the focus of the timeframe.
```"
52,"""New year, same idiotic behavior by some,"" New York Republican Representative Mike Lawler told Newsweek. ""We're not doing an omnibus, so each bill is going to have to be dealt with at conference and negotiated. Obviously, the reality is we're probably gonna need more time to do that. And I don't support a government shutdown, so I have no problem with doing a short-term CR that allows for this process to be completed.""","""عام جديد، نفس السلوك الغبي من البعض""، قال ممثل نيويورك الجمهوري مايك لولر لمجلة نيوزويك. ""لن نقوم بتمرير حزمة شاملة، لذا سيتعين التعامل مع كل مشروع قانون في المؤتمر والتفاوض عليه. من الواضح أن الواقع هو أننا ربما سنحتاج إلى مزيد من الوقت للقيام بذلك. وأنا لا أؤيد إغلاق الحكومة، لذلك ليس لدي مشكلة في القيام بقرار مستمر قصير الأجل يسمح بإكمال هذه العملية.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""قرار مستمر قصير الأجل"" translates to ""short-term continuing resolution,"" which is a mistranslation of ""short-term CR."" The abbreviation ""CR"" stands for ""continuing resolution,"" which should be accurately translated.
[Major]: [accuracy/omission] - The phrase ""we're probably gonna need more time to do that"" is translated as ""ربما سنحتاج إلى مزيد من الوقت للقيام بذلك,"" which omits the nuance of ""probably gonna need"" indicating uncertainty.
[Minor]: [accuracy/error_subcategory] - None
```"
