index,original,translated,locale_convention_annotation
60,单字记部分字符按照 GB/I 11383 一 1989 中相应字符的顺序排列 。,Single character memorization of partial characters is arranged according to the corresponding character order in GB/T 11383-1989.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed.

The translation has a minor design and markup error related to the formatting of the HTML characters. The whitespaces inserted within the escaped HTML characters, such as `[& gt ;]`, cause them to be malformed, which is a minor issue that does not heavily impact the readability or functionality of the content."
67,7 码位分配,7 digit allocation,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""7 码位分配"" cause them to be malformed."
71,2.双字部分的码位分配,Code point allocation for two-character components.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
72,"双字节部分的码位安排分为 0x8140~ 一 0xFE7E 和 0x8180 一 0xFEFE 两部分, 共 23940 个码位。","The arrangement of code positions for the double-byte part is divided into two parts, 0x8140 to 0xFE7E and 0x8180 to 0xFEFE, with a total of 23,940 code positions.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""0x8140 一 0xFE7E"" and ""0x8180 一 0xFEFE"" cause them to be malformed."
75,双字节 1 区 : 846 码位,"4,370 code points.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The code point count in the target text (""4,370 code points"") does not match the source text (""846 code positions"")."
77,首字节 0xA8~0xA9 双字节 5 区 : 192 码 位,192 character positions,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The character positions ""192 码 位"" should be formatted as ""192 character positions""."
78,3.双字蔬部分编码空间结构图,Dual-character vegetable part encoding space structure diagram.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The dual-character vegetable part encoding space structure diagram title contains extra whitespaces within the HTML entity `[部分]`."
84,表 3 中没有指明的四字节人码位分配见 6.3。,The four-byte character code assignments not specified in Table 3 are given in 6.3.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The four-byte character code assignments not specified in Table 3 are given in 6.3. The markup tag ""6.3"" is not well-formed."
85,表 3 四字闻部分的码位安排,Table 3 Arrangement of code positions for four-character radical components.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The table title ""表 3 四字闻部分的码位安排"" is not properly formatted in the English translation. The Chinese characters are not properly escaped or represented."
88,码位范围码位数字符数,"Code point range, code point count, character count.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed."
91,8 部分字符和代码的说明,8 parts of character and code description.,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
97,实现级别 1 文持本文件的单字节编码部分、双季节编码部分和四字下编玛部分的 CJK 统一汉字 ( 即 0x82358F33 一 0x82359636) 和 CJK 统一汉字扩A( 即 0x8139EE39 一 0x82358738) 。,"Level 1 implementation supports the single-byte encoding part, the double-season encoding part, and the four-character encoding part of the CJK Unified Ideographs (i.e., 0x82358F33 - 0x82359636) and CJK Unified Ideographs Extension A (i.e., 0x8139EE39 - 0x82358738).","MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - The CJK Unified Ideographs and CJK Unified Ideographs Extension A code ranges are not properly formatted. The hexadecimal values should be enclosed in angle brackets (e.g., `<0x82358F33>` - `<0x82359636>` and `<0x8139EE39>` - `<0x82358738>`)."
102,"此外 ,实现级别 2 还文持《通用 规范 汉字 表 }中的没有包合在实级别 1 之内的编码汉字。","In addition, the implementation of Level 2 includes the encoding of Chinese characters that are not included in Level 1 of the ""General Standard Chinese Character Set"".","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The escaped HTML characters ""}中的"" contain extra whitespaces, making them malformed."
104,"系统软件及支撑软件,应满足实现级别 2 的要求 。",System software and supporting software shall meet the requirements of implementation level 2.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""实现级别 2"" cause them to be malformed."
105,"注: 系统软件及文撑软件包括但不限于操作系统,数据库管理系统.中间件( 软件产品分类的信息见 GB/ 工 36475)。","System software and document software include but are not limited to operating systems, database management systems, and middleware (see GB/T 36475 for information on software product classification).","MQM annotations:
design and markup errors:
[minor]: markup tag - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
107,实现级别 3 包含实现级别 2。,Maturity level 3 includes maturity level 2.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The translation includes extra whitespaces within the escaped HTML character `&gt;`, making it malformed."
109,用于政务服务和公共服务的产品应满足实现级卉 3 的要求。,The products used for government services and public services should meet the requirements of achieving Level 3 accessibility.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""级卉 3"" cause them to be malformed."
111,附录 A (规范性 ),Appendix A (Normative).,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""& gt ;"" cause them to be malformed."
112,双字字符表,Character set.,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed."
115,A.2 表的说明,Table description,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed."
117,第一字节第二字节低位,the first byte the second byte low bit,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - The first byte the second byte low bit. The translation does not preserve the formatting of the source text, which appears to be referring to a byte structure."
121,表意文字描述符,Ideographic description characters.,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - The emoji format in the target text does not match the source text."
124,表 B.1 表意文字描述符的图形、代码位置和功能描述,"Graphic, Code Position, and Functional Description of Ideographic Description Characters","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
125,"本文件的码位 GB/T 13000 的码位功能描述相似而不等,用于借某字表达外字","The code positions of this document are similar but not equal to the code positions of GB/T 13000, used to express external characters by borrowing certain characters.","MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed.
[Minor]: MARKUP TAG - The emoticon format has changed relative to the source text."
130,全包围结构,Unibody structure.,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - The translation uses the incorrect markup tag format for the Chinese term ""全包围结构"". The correct format should be ""unibody structure""."
133,回右包围结构,Encircle and surround.,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - The translation contains malformed HTML entities with extra whitespaces, such as ""[ & gt ;]"" instead of the correct ""&gt;""."
136,回右上包围结构,Surround the upper right structure.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The translation contains a malformed HTML character, with a whitespace inserted within the escaped character `[包围]`."
140,C.1 表的内容,The content of the table.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""C.1 表的内容"" causing them to be malformed."
145,D.1 调整过的 18 个GB/T 13000 代码位置,Adjusted 18 GB/T 13000 code positions.,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `GB/T 13000` cause them to be malformed."
148,本文件及 GB 18030 一 2005 的GB 18030 一 2005 对应的本文件对应的GB/T 工 13000 码位,The corresponding GB/T 13000 code positions of this document and GB 18030-2005.,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed."
149,D.2 在双字闻区删除的 6 个汉字构件,六个汉字构件,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The 6 Chinese character components are not properly formatted in the English translation."
151,D.3 在双字下区删除的 9 个 CJK 兼容汉字,九个 CJK 兼容汉字,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The Chinese characters ""九个 CJK 兼容汉字"" should be enclosed in appropriate markup tags to maintain the formatting consistency with the source text."
153,表 D.3 删除的 9 个 CJK 兼容汉字和它们的代码位置,Table D.3 Nine CJK Compatibility Ideographs Removed and Their Code Positions,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed.

The translation provided for the source text ""Table D.3 Nine CJK Compatibility Ideographs Removed and Their Code Positions"" is:

""表 D.3 删除的 9 个 CJK 兼容汉字和它们的代码位置""

The only design and markup error identified is the insertion of whitespaces within the escaped HTML characters, which causes them to be malformed. This is classified as a minor error under the MARKUP TAG category."
154,附录开 (资料性)《通用规范汉字表》 汉字的代码位置,"The code positions of the characters in the ""General Standard Chinese Character Set"" (informative).","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed."
155,"本文件收录了 2013 年中华人民共和国国务院批准发布的 4 通用规范汉字表》 中的全部 8105 个规范汉字,它们的代码位置和字形见表1。","This document contains the full 8,105 standard Chinese characters approved and published by the State Council of the People's Republic of China in 2013. Their code positions and character forms are shown in Table 1.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
159,GB/ 工 36475 软件产品分类,Software Product Classification GB/T 36475.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The escaped HTML character `&gt;` contains an extra whitespace, which makes it malformed."
163,"如果发现手册页和软件之间有所矛盾,请查对Info","If there is a conflict between the manual page and the software, please refer to the Info.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""Info"" cause them to be malformed.

The translation is:
""If there is a conflict between the manual page and the software, please refer to the [Info]MARKUP TAG.""

The source text contains the phrase ""Info"", which should be correctly escaped as ""Info"" in the target text. However, the translation has inserted whitespaces within the escaped HTML characters, making them malformed."
170,源文件后级名指出语言种类以及后期的操作:,source file suffix indicates the language type and subsequent operations,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""& gt ;"" cause them to be malformed."
171,".c C 源程序; 预处理, 编译,汇编",".c C source program; preprocessing, compiling, assembling","MQM annotations:
design and markup errors:
[Minor]: [MARKUP TAG] - Whitespaces inserted within the escaped HTML characters ""C 源程序; 预处理, 编译,汇编"" cause them to be malformed."
175,".m Objective-C 源程序; 预处理,编译,汇编",".m Objective-C source code; preprocessing, compiling, assembling","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
176,".i 预处理后的 c 文件;编译,汇编","Preprocessed C file; compile, assemble.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""预处理后的 c 文件"" cause them to be malformed."
182,.a 归档库文件(Archive file),Archive file,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The emoji format in the target text does not match the source text."
183,"除非使用了 -cec，-s, 或 -E 选项(或者编译错误阻止了完整的过程),否则连接总是最后的步骤.","Unless the -cec, -s, or -E options are used (or a compilation error prevents the full process), linking is always the final step.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
185,选项必须分立给出 : de ' 完全不同于 `-d -r '.,separate options,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - The options are not separated as indicated in the source text. The target text should have separate options presented, but they are not clearly delineated."
187,这里只列举不是默认选项的格式.,Here are the listed formats that are not the default options.,"Source Chinese: 这里只列举不是默认选项的格式.

Translation English: Here are the listed formats that are not the default options.

MQM annotations:
design and markup errors:
no-error

The translation does not contain any design or markup errors. The target text accurately reflects the meaning of the source text without any issues related to markup tags, HTML characters, or emoji formats."
190,总体选项 (Overall Option),Overall Option,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed."
191,明确指出后面输入文件的语言为 language (而不是从文件名后绥得到的默认选择).,Clearly specify that the language of the input file is language (rather than the default selection obtained from the file name).,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""language"" cause them to be malformed."
193,"关闭任何对语种的明确说明, 因此依据文件名后级处理后面的文件 RE AS E ` -x' 选项).","Close any explicit language specification, so process the file based on the file name (use the `-x' option).","MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `RE AS E ` cause them to be malformed."
194,"如果只操作四个阶段( 预处理, 编译, 汇编, 连接)中的一部分, 可以使用 ` -x' 选项 (或文件名后 Ah) 告诉 geo 从哪里开始,用 `~-c' ，`-s' ,或 `-E' 选项告诉 geo 到哪里结束.注意,某些选项组合 (例如 ，`-x cpp-output -E') {i gee MEF =c 编译或汇编源文件, ETER. ERA ATI 缺省情况下， GCC 通过用 ` .o' 蔡换源文件名后级 ` .ec 标文件名. 可以使用-o 选项选择其他名字.GCC忽略 -ec 选项后面任何无法识别的输入文伯 -S F 何事情.","If you only operate on a part of the four stages (preprocessing, compilation, assembly, and linking), you can use the `-x` option (or `Ah` after the file name) to tell GCC where to start, and use the `-c`, `-S`, or `-E` options to tell GCC where to end. Note that some option combinations (such as `-x cpp-output -E`) do not make sense and will result in an error. By default, GCC uses the `.o` extension to replace the source file name with the object file name. You can use the `-o` option to specify a different name. GCC ignores any unrecognized input files after the `-x` option.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
196,"编译后即停止, 不进行汇编件.","Compilation stops immediately, no assembly is performed.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The translation contains a malformed HTML entity, with extra whitespace inserted within the `&gt;` entity.

The source text is:
""编译后即停止, 不进行汇编件.""

The English translation is:
""Compilation stops immediately, no assembly is performed.""

The annotated translation is:
""Compilation stops immediately, no assembly is [is performed]MARKUP TAG."""
197,"在编译过程的不同阶段间使用管道而非临时文件进行工作, 因为那些系统的汇编器不能从管道读取数据，GNU 的汇编器没有这个问题，汇编器能够接受的 C ""方言 "": 支持符合 ANSI 标准的 C 程序.","During the different stages of the compilation process, use pipes instead of temporary files to work, because those system assemblers cannot read data from pipes, but the GNU assembler does not have this problem. The C ""dialect"" that the assembler can accept: supports C programs that conform to the ANSI standard.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed.

The translation provided has a minor design and markup error related to the use of HTML characters. Specifically, there are whitespaces inserted within the escaped HTML characters, causing them to be malformed. This does not significantly impact the overall understanding of the content, but it is a technical issue that should be addressed."
200,"正常情况下, 这样的函数 foo 在 C++ 中意味着参数为空.","Normally, a function like foo in C++ means the parameters are empty.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters ""正常情况下, 这样的函数 foo 在 C++ 中意味着参数为空."""
202,"详见NU c 手册,我们已经把细节删除, 这样当内容过时后, 人们也不会 HERI.","See the NU c manual for details, we have removed the specifics so that when the content becomes outdated, people will not HERI.","MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - The escaped HTML character `&gt;` is malformed due to the inserted whitespace."
204,他和`-Ethis-is-variable' 选项的果一样.,He and the `-Ethis-is-variable' option are the same.,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - The `-Ethis-is-variable'` option in the target text contains a malformed HTML character, with an extra hyphen and missing closing quote."
205,-traditional-cpp 试图支持传统 Cc 预处理器的某些方面.,The traditional-cpp attempts to support certain aspects of the traditional Cc preprocessor.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The traditional-cpp attempts to support certain aspects of the traditional Cc preprocessor.

The translation appears to be accurate, and there are no critical or major design and markup errors. However, there is a minor error related to the markup tag. The translation uses the traditional-cpp term, which may not be a well-known term for some readers. Providing additional context or explanation for this term could improve the readability of the translation."
216,"相对应的, 如果编译时使用缺省选项 ` -fno-exteznal-templates', 所有模板实例明确的设为内置.","The corresponding, if the default option `-fno-external-templates` is used during compilation, all template instances are explicitly set to be inline.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `'-fno-exteznal-templates'` cause them to be malformed."
219,"有些情况下, 编译器能够判断出可以直接调用某个虚函数; 这时就直接调用.","In some cases, the compiler can determine that a virtual function can be called directly; in such cases, it will call the function directly.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters cause them to be malformed.

The translation provided is:
""In some cases, the compiler can determine that a virtual function can be called directly; in such cases, it will call the function directly.""

The source Chinese text is:
""有些情况下, 编译器能够判断出可以直接调用某个虚函数; 这时就直接调用.""

The only design and markup error found is the insertion of whitespaces within the escaped HTML characters, which causes them to be malformed. This is a minor error as it does not significantly affect the overall readability or functionality of the translated text."
221,这种表达式的值是 Void.-fthis-—is-variable 允许对 this 赋值 (仅对 c++).,The value of this expression is Void.-fthis-—is-variable allows assignment to this (C++ only).,"MQM annotations:
design and markup errors:
[Major]: MARKUP TAG - The value of the expression ""Void.-fthis-—is-variable"" is not properly formatted. The hyphen characters ""-"" should not be separated from the surrounding text."
229,"这个选项, 和它的反义选项, 使那样的程序工作在对应的默认值上.","This option, and its opposite option, make the program work with the corresponding default values.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `对应的` and `默认值`.

The translation appears to have correctly conveyed the meaning of the source text, but there are some minor issues with the formatting of the HTML entities. The whitespaces inserted within the escaped HTML characters `对应的` and `默认值` cause them to be malformed, which is a minor design and markup error."
231,"如果没有明确声明 ` signed' 或 ""unsigned'修饰符, 这些选项用来定义有符号位域 (bitfield) 或无符号位域.","If no explicit `signed' or `unsigned' modifier is stated, these options are used to define signed bitfields or unsigned bitfields.","MQM annotations:
design and markup errors:
[minor]: markup tag - Whitespaces inserted within the escaped HTML characters `signed` and `unsigned` cause them to be malformed.

The translation is generally accurate, with the only issue being the formatting of the HTML tags. The source text states that if no explicit `signed` or `unsigned` modifier is provided, the bitfields are defined as signed or unsigned, respectively. The target text correctly conveys this information, but the HTML tags are not properly formatted, with extra whitespaces inserted."
234,"这是为了兼容一些老程序,他们算改字符串常量是一个非常糟糕的想法、`-traditional' 选项也有相同效果.","This is to be compatible with some old programs, they think that changing string constants is a very bad idea, the `-traditional' option also has the same effect.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `'-traditional'` cause them to be malformed."
237,其影响可能类似于2008年的经济危机,The impact may be similar to the economic crisis of 2008.,"MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - The translation contains a malformed HTML entity with extra whitespace, e.g., ""& gt ;"" instead of ""&gt;""."
239,在许多国家，这一疾病己使医疗服务机构穷于应付，几近崩溃，各国政府实施的限制措施已在全球经济中造成了严重紊乱。,"In many countries, this disease has overwhelmed medical service institutions, bringing them close to collapse, and the restrictive measures implemented by governments have caused serious disruption in the global economy.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
241,一些生产者可能会被迫寻找新的方法来制造毒品，因为限制流动的同时也限制了前体和基本化学品的获取。,"Some producers may be forced to seek new methods to manufacture drugs, as restrictions on mobility also limit access to precursors and basic chemicals.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
249,一些国家有大量毒品通过商业航班走私，预计这些国家的贩毒活动受到的直接影响最大。,"Some countries have a large amount of drugs smuggled through commercial flights, and it is expected that the drug trafficking activities in these countries will be most directly affected.","MQM annotations:
design and markup errors:
[Minor]: MARKUP TAG - Whitespaces inserted within the escaped HTML characters `&gt;` cause them to be malformed."
