index,original,translated,locale_convention_annotation
105,"注: 系统软件及文撑软件包括但不限于操作系统,数据库管理系统.中间件( 软件产品分类的信息见 GB/ 工 36475)。","System software and document software include but are not limited to operating systems, database management systems, and middleware (see GB/T 36475 for information on software product classification).","MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""operating systems, database management systems, and middleware"" may not be familiar to all readers and could benefit from further explanation or contextualization."
107,实现级别 3 包含实现级别 2。,Maturity level 3 includes maturity level 2.,"MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""Maturity level 3 includes maturity level 2"" may not be a common or intuitive way to express the concept of hierarchical levels in the target audience's cultural context."
109,用于政务服务和公共服务的产品应满足实现级卉 3 的要求。,The products used for government services and public services should meet the requirements of achieving Level 3 accessibility.,"MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""Level 3 accessibility"" may not be widely understood by the general public and may require further explanation for the intended audience."
111,附录 A (规范性 ),Appendix A (Normative).,"MQM annotations:
Audience Appropriateness Errors
[Minor]: [culture-specific reference] - The term ""Appendix A (Normative)"" may not be a common or intuitive phrase for some target audiences, as it is a technical term more commonly used in formal or legal contexts."
112,双字字符表,Character set.,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Character set"" may not be a commonly used or easily understandable term for the general target audience."
115,A.2 表的说明,Table description,"MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""table description"" may not be a common or natural way to refer to this section in the target culture."
117,第一字节第二字节低位,the first byte the second byte low bit,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""the first byte the second byte low bit"" is a technical term that may not be easily understood by a general audience. It would be more appropriate to use a more user-friendly language to explain the concept.
[Minor]: WRONG LANGUAGE VARIETY - The translation uses the phrase ""the first byte the second byte low bit"" which may not be the most natural way to express the concept in the target language. A more idiomatic translation would be more appropriate."
121,表意文字描述符,Ideographic description characters.,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The term ""ideographic description characters"" may not be familiar to the general English-speaking audience and could benefit from a more common or descriptive term."
124,表 B.1 表意文字描述符的图形、代码位置和功能描述,"Graphic, Code Position, and Functional Description of Ideographic Description Characters","MQM annotations:
Audience Appropriateness Errors
[Minor]: culture-specific reference - The term ""Ideographic Description Characters"" may not be familiar to the general English-speaking audience and could be replaced with a more accessible term like ""Ideographic Symbols"" or ""Ideographic Representations""."
125,"本文件的码位 GB/T 13000 的码位功能描述相似而不等,用于借某字表达外字","The code positions of this document are similar but not equal to the code positions of GB/T 13000, used to express external characters by borrowing certain characters.","MQM annotations:
Audience Appropriateness Errors
[Major]: CULTURE-SPECIFIC REFERENCE - The use of ""GB/T 13000"" may not be familiar or understandable to the target audience, as it is a Chinese standard that may not be widely known outside of China.
[Minor]: WRONG LANGUAGE VARIETY - The phrase ""used to express external characters by borrowing certain characters"" may sound overly technical or formal for the intended audience."
130,全包围结构,Unibody structure.,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""unibody structure"" may not be a familiar concept for the target audience and could require additional explanation to be fully understood."
133,回右包围结构,Encircle and surround.,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""Encircle and surround"" may not be a common or natural expression in the target English audience, as it sounds more like a military or strategic term rather than everyday language."
136,回右上包围结构,Surround the upper right structure.,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""surround the upper right structure"" may not be clear or natural for the target audience, as it uses a spatial reference that may not be intuitive or common in the target culture.
[Minor]: WRONG LANGUAGE VARIETY - The translation ""Surround the upper right structure"" may sound overly formal or technical for the intended audience, and a more natural phrasing in the target language may be more appropriate."
140,C.1 表的内容,The content of the table.,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""the content of the table"" may not be a natural or idiomatic way to refer to the information in a table for the target audience."
145,D.1 调整过的 18 个GB/T 13000 代码位置,Adjusted 18 GB/T 13000 code positions.,"MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""GB/T 13000"" may not be familiar or meaningful to all target audiences, as it refers to a specific Chinese national standard that may not be widely known outside of China."
148,本文件及 GB 18030 一 2005 的GB 18030 一 2005 对应的本文件对应的GB/T 工 13000 码位,The corresponding GB/T 13000 code positions of this document and GB 18030-2005.,"MQM annotations:
Audience Appropriateness Errors
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""GB/T 13000"" may not be familiar or understandable to the target audience, as it is a specific technical standard used in China.
[Minor]: WRONG LANGUAGE VARIETY - The use of the term ""对应的"" may not be the most natural or common expression in English for the target audience."
149,D.2 在双字闻区删除的 6 个汉字构件,六个汉字构件,"MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""汉字构件"" (Chinese character components) may not be familiar to all target audiences and could benefit from further explanation or a more general term."
151,D.3 在双字下区删除的 9 个 CJK 兼容汉字,九个 CJK 兼容汉字,"MQM annotations:
audience appropriateness error:
[Minor]: [culture-specific reference] - The term ""CJK compatible Han characters"" may not be familiar to the general English-speaking audience and could benefit from further explanation or a more common term."
153,表 D.3 删除的 9 个 CJK 兼容汉字和它们的代码位置,Table D.3 Nine CJK Compatibility Ideographs Removed and Their Code Positions,"MQM annotations:
Accuracy Errors
[Minor]: [culture-specific reference] - The term ""CJK Compatibility Ideographs"" may not be familiar to the general English-speaking audience and could benefit from a brief explanation."
154,附录开 (资料性)《通用规范汉字表》 汉字的代码位置,"The code positions of the characters in the ""General Standard Chinese Character Set"" (informative).","MQM annotations:
Audience Appropriateness Errors
[Minor]: [culture-specific reference] - The term ""General Standard Chinese Character Set"" may not be familiar to the target audience and could be better explained or rephrased in a more accessible way."
155,"本文件收录了 2013 年中华人民共和国国务院批准发布的 4 通用规范汉字表》 中的全部 8105 个规范汉字,它们的代码位置和字形见表1。","This document contains the full 8,105 standard Chinese characters approved and published by the State Council of the People's Republic of China in 2013. Their code positions and character forms are shown in Table 1.","MQM annotations:
Audience Appropriateness Errors
[Minor]: [culture-specific reference] - The term ""State Council of the People's Republic of China"" may not be familiar to all target audiences and could be rephrased in a more universally understandable way."
159,GB/ 工 36475 软件产品分类,Software Product Classification GB/T 36475.,"MQM annotations:
audience appropriateness errors:
[Minor]: [culture-specific reference] - The term ""GB/T 36475"" may not be familiar to the target audience, as it is a Chinese national standard that may not be widely recognized outside of China."
163,"如果发现手册页和软件之间有所矛盾,请查对Info","If there is a conflict between the manual page and the software, please refer to the Info.","MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Info"" may not be a familiar concept for the target audience and could lead to confusion."
170,源文件后级名指出语言种类以及后期的操作:,source file suffix indicates the language type and subsequent operations,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""source file suffix"" may not be familiar or intuitive for the target audience, as it is a technical term more commonly used in software development contexts.
[Minor]: WRONG LANGUAGE VARIETY - The phrase ""indicates the language type and subsequent operations"" may sound overly formal or academic for the intended target audience, who may expect a more conversational style."
171,".c C 源程序; 预处理, 编译,汇编",".c C source program; preprocessing, compiling, assembling","MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""C source program; preprocessing, compiling, assembling"" may not be familiar to all English-speaking audiences, as it is a technical term specific to the software development context."
175,".m Objective-C 源程序; 预处理,编译,汇编",".m Objective-C source code; preprocessing, compiling, assembling","MQM annotations:
audience appropriateness errors:
[Minor]: culture-specific reference - The term ""Objective-C"" may not be familiar to all target audience members who are not familiar with programming languages.
[Minor]: wrong language variety - The term ""汇编"" (assembling) may be more commonly used in a technical context in the source language, whereas the target audience may be more familiar with a more general term."
176,".i 预处理后的 c 文件;编译,汇编","Preprocessed C file; compile, assemble.","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""compile, assemble"" may not be familiar or intuitive for some target audiences who are not familiar with software development terminology.
[Minor]: WRONG LANGUAGE VARIETY - The term ""preprocessed"" may not be the most common or natural way to express the concept of preparing a C file for compilation in the target language."
182,.a 归档库文件(Archive file),Archive file,"MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""Archive file"" may not be a commonly used or well-understood term for the target audience."
183,"除非使用了 -cec，-s, 或 -E 选项(或者编译错误阻止了完整的过程),否则连接总是最后的步骤.","Unless the -cec, -s, or -E options are used (or a compilation error prevents the full process), linking is always the final step.","MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""the final step"" may not be as common or idiomatic in the target audience's cultural context, and a more natural expression could be used."
185,选项必须分立给出 : de ' 完全不同于 `-d -r '.,separate options,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""de ' "" is a culture-specific reference that may not be easily understood by the target audience.
[Minor]: WRONG LANGUAGE VARIETY - The use of the term ""完全不同于 `-d -r '"" may not be appropriate for the target audience, as it reflects a language variety that is different from the intended one."
187,这里只列举不是默认选项的格式.,Here are the listed formats that are not the default options.,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""here"" may not be clear to the target audience, as it does not provide enough context about the specific location being referred to."
190,总体选项 (Overall Option),Overall Option,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Overall Option"" may not be a common or natural way to express the concept in the target English-speaking audience."
191,明确指出后面输入文件的语言为 language (而不是从文件名后绥得到的默认选择).,Clearly specify that the language of the input file is language (rather than the default selection obtained from the file name).,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""language (rather than the default selection obtained from the file name)"" may not be immediately clear to all target audiences, as it refers to technical concepts related to file processing that may not be familiar to non-technical users.
[Minor]: WRONG LANGUAGE VARIETY - The phrase ""明确指出后面输入文件的语言为 language"" uses the term ""language"" in English, which may sound out of place in an otherwise Chinese-language text. A more natural Chinese equivalent would be preferable."
193,"关闭任何对语种的明确说明, 因此依据文件名后级处理后面的文件 RE AS E ` -x' 选项).","Close any explicit language specification, so process the file based on the file name (use the `-x' option).","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""RE AS E `-x' option"" is a technical command that may not be familiar or appropriate for a general audience.
[Minor]: WRONG LANGUAGE VARIETY - The term ""file name"" may not be the most natural or idiomatic way to express this concept in the target language, and a more culturally appropriate alternative may exist."
194,"如果只操作四个阶段( 预处理, 编译, 汇编, 连接)中的一部分, 可以使用 ` -x' 选项 (或文件名后 Ah) 告诉 geo 从哪里开始,用 `~-c' ，`-s' ,或 `-E' 选项告诉 geo 到哪里结束.注意,某些选项组合 (例如 ，`-x cpp-output -E') {i gee MEF =c 编译或汇编源文件, ETER. ERA ATI 缺省情况下， GCC 通过用 ` .o' 蔡换源文件名后级 ` .ec 标文件名. 可以使用-o 选项选择其他名字.GCC忽略 -ec 选项后面任何无法识别的输入文伯 -S F 何事情.","If you only operate on a part of the four stages (preprocessing, compilation, assembly, and linking), you can use the `-x` option (or `Ah` after the file name) to tell GCC where to start, and use the `-c`, `-S`, or `-E` options to tell GCC where to end. Note that some option combinations (such as `-x cpp-output -E`) do not make sense and will result in an error. By default, GCC uses the `.o` extension to replace the source file name with the object file name. You can use the `-o` option to specify a different name. GCC ignores any unrecognized input files after the `-x` option.","MQM annotations:
Audience Appropriateness Errors
[Minor]: culture-specific reference - The term ""GCC"" may not be familiar to all target audiences and could benefit from an explanation or a more general reference.
[Minor]: wrong language variety - The use of the term ""geo"" instead of a more common term like ""compiler"" or ""build tool"" may not be appropriate for the intended target audience."
196,"编译后即停止, 不进行汇编件.","Compilation stops immediately, no assembly is performed.","MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""compilation stops immediately, no assembly is performed"" may not be familiar to all target audiences, as it uses technical terminology related to software development that may not be widely understood."
197,"在编译过程的不同阶段间使用管道而非临时文件进行工作, 因为那些系统的汇编器不能从管道读取数据，GNU 的汇编器没有这个问题，汇编器能够接受的 C ""方言 "": 支持符合 ANSI 标准的 C 程序.","During the different stages of the compilation process, use pipes instead of temporary files to work, because those system assemblers cannot read data from pipes, but the GNU assembler does not have this problem. The C ""dialect"" that the assembler can accept: supports C programs that conform to the ANSI standard.","MQM annotations:
Audience Appropriateness Errors
[Minor]: [culture-specific reference] - The term ""GNU assembler"" may not be familiar to all target audience members who are not familiar with computer programming terminology.
[Minor]: [wrong language variety] - The phrase ""C 'dialect'"" may not be the most natural way to refer to variations in the C programming language in the target language context."
200,"正常情况下, 这样的函数 foo 在 C++ 中意味着参数为空.","Normally, a function like foo in C++ means the parameters are empty.","MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""in C++"" may not be familiar or relevant to the intended target audience, who may not have technical knowledge of programming languages."
202,"详见NU c 手册,我们已经把细节删除, 这样当内容过时后, 人们也不会 HERI.","See the NU c manual for details, we have removed the specifics so that when the content becomes outdated, people will not HERI.","MQM annotations:
Audience Appropriateness Errors
[Major]: [CULTURE-SPECIFIC REFERENCE] - The term ""HERI"" is not a common or understandable term for the target English-speaking audience, and its meaning is unclear in this context."
204,他和`-Ethis-is-variable' 选项的果一样.,He and the `-Ethis-is-variable' option are the same.,"MQM annotations:
audience appropriateness error:
[Major]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""-Ethis-is-variable"" is an unusual and unfamiliar expression that may not be understood by the target audience."
205,-traditional-cpp 试图支持传统 Cc 预处理器的某些方面.,The traditional-cpp attempts to support certain aspects of the traditional Cc preprocessor.,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The term ""traditional Cc preprocessor"" may not be familiar or relevant to the target audience, who may not have a background in C++ programming."
216,"相对应的, 如果编译时使用缺省选项 ` -fno-exteznal-templates', 所有模板实例明确的设为内置.","The corresponding, if the default option `-fno-external-templates` is used during compilation, all template instances are explicitly set to be inline.","MQM annotations:
Accuracy Errors
[Major]: [culture-specific reference] - The term ""inline"" may not be a familiar concept for the target audience, as it is a programming-specific term that may not be widely understood by non-technical readers."
219,"有些情况下, 编译器能够判断出可以直接调用某个虚函数; 这时就直接调用.","In some cases, the compiler can determine that a virtual function can be called directly; in such cases, it will call the function directly.","MQM annotations:
Accuracy Errors
[Minor]: [culture-specific reference] - The term ""virtual function"" may not be familiar to all target audience members and could benefit from further explanation or a more common equivalent."
