index,original,translated,accuracy_annotation
24,Her body immediately stiffened and there was this look of fear in her eyes.,"Её тело мгновенно напряглось, и в глазах появился страх.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - None
[Major]: [accuracy/mistranslation] - ""there was this look of fear in her eyes"" is mistranslated as ""в глазах появился страх,"" which means ""fear appeared in her eyes,"" missing the nuance of ""this look of fear.""
[Minor]: [accuracy/addition] - None
```"
25,And then we just... paid for our stuff.,А потом мы просто... заплатили за наши вещи.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation of ""our stuff"" as ""наши вещи"" is incorrect. ""Our stuff"" in this context refers to items or purchases, and a more accurate translation would be ""наши покупки"" or ""наши вещи"" depending on the context.
[Major]: accuracy/addition - None
[Minor]: accuracy/omission - The ellipsis ""..."" in the source text suggests a pause or hesitation, which is not conveyed in the Russian translation. However, this omission does not significantly hinder comprehension.
```"
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Улыбка облегчения на её лице была замечательным чувством, но тот факт, что сначала она была напугана, ПРОСТО ОТВРАТИТЕЛЕН, И Я НЕНАВИЖУ ЭТО.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/mistranslation - ""ПРОСТО ОТВРАТИТЕЛЕН"" translates to ""simply disgusting,"" which does not fully convey the intensity of ""FUCKING SUCKS"" from the source text.
```"
32,But he can't pardon himself out of state prison.,Но он не может помиловать себя из тюрьмы штата.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""out of state prison"" is mistranslated. The Russian translation ""из тюрьмы штата"" implies ""from the state prison,"" which does not capture the intended meaning of ""out of state prison"" as referring to a prison not under federal jurisdiction.
[Major]: [accuracy/omission] - None
[Minor]: [accuracy/addition] - None
```"
33,It takes the state's governor.,Это зависит от губернатора штата.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""Это зависит от губернатора штата"" means ""It depends on the state's governor,"" which does not accurately convey the source text ""It takes the state's governor.""
[Major]: [accuracy/addition] - The word ""зависит"" (depends) is an addition that changes the meaning of the original sentence.
[Minor]: [accuracy/omission] - None
```"
36,NY is the best hope for accountability,Нью-Йорк — лучшая надежда на привлечение к ответственности.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""NY"" as ""Нью-Йорк"" is incorrect because ""NY"" could refer to New York State or New York City, and the source text does not specify which one. The translation assumes it is New York City.
[Minor]: [accuracy/error_subcategory] - None
```"
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,"Существует значительное количество доказательств того, что реальная коммуникация не может быть сведена к передаче сигналов с независимым от контекста значением.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""significant evidence"" is mistranslated as ""значительное количество доказательств"" which means ""a significant amount of evidence"" instead of ""significant evidence.""
[Minor]: [accuracy/error_subcategory] - None
```"
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.","В то же время мы изучаем условия окружающей среды и когнитивные способности, которые позволяют контекстуально разрешать неоднозначность значений символов.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""contextual disambiguation"" is mistranslated as ""контекстуально разрешать"", which does not fully capture the meaning of disambiguating meanings in context.
[Minor]: [accuracy/error_subcategory] - None
```"
45,I really enjoyed catching up with Penny and Nicholas from Ashanti Development at the weekend for a chat about their progress.,Мне очень понравилось пообщаться с Пенни и Николасом из Ashanti Development на выходных и обсудить их успехи.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/omission - The phrase ""for a chat"" is omitted in the translation, which slightly alters the context of the meeting with Penny and Nicholas.
```"
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,"Мне посчастливилось провести незабываемые шесть месяцев вместе с Николасом в 2011 году, поддерживая ряд проектов.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The phrase ""supporting a range of projects"" is omitted in the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
51,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Николас работает с фермерами над сокращением использования пестицидов, одновременно находя способы решения проблем, вызванных изменением климата и вредителями, такими как гусеница совки, которая может уничтожать посевы кукурузы.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - ""гусеница совки"" is a mistranslation for ""fall armyworm,"" which refers to a specific pest known for damaging maize crops.
[Minor]: None
```"
53,The UPS store near me won't allow me to write a label or write on the box.,Магазин UPS рядом со мной не позволяет мне писать этикетку или писать на коробке.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""писать этикетку"" (write a label) is not accurate as it implies writing the label itself, whereas the source text refers to writing on a label.
[Major]: [accuracy/mistranslation] - The translation ""писать на коробке"" (write on the box) is not accurate as it implies writing directly on the box, whereas the source text refers to writing a label or on the box.
[Minor]: [accuracy/error_subcategory] - None
```"
55,They won't allow me to tell them the address it's going to and who is shipping it.,"Они не позволят мне сообщить им адрес, куда это отправляется, и кто отправляет.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""Они не позволят мне сообщить им адрес"" implies that the speaker is not allowed to tell ""them"" the address, whereas the source text indicates the speaker is not allowed to tell ""them"" the address it is going to. This changes the meaning.
[Major]: [accuracy/mistranslation] - The phrase ""и кто отправляет"" translates to ""and who is sending it,"" which is slightly different from ""who is shipping it"" in the source text. ""Shipping"" implies a broader context of logistics and delivery, not just sending.
[Minor]: [accuracy/omission] - None
```"
57,"And they always to charge me $2.25 for that ""convenience"".","И они всегда берут с меня $2.25 за это ""удобство"".","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The word ""to"" is omitted in the translation, which changes the meaning of the sentence.
[Major]: [accuracy/mistranslation] - The phrase ""And they always to charge me"" is mistranslated as ""И они всегда берут с меня,"" which means ""And they always take from me,"" not capturing the intended meaning of being charged.
[Minor]: [accuracy/addition] - None
```"
64,The ratings--seeking delusional irresponsibility of it all.,Рейтинго-ищущая бредовая безответственность всего этого.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""delusional irresponsibility"" is mistranslated as ""бредовая безответственность,"" which does not fully capture the nuance of ""delusional"" in the context of seeking ratings.
[Major]: [accuracy/mistranslation] - The translation ""рейтинго-ищущая"" for ""ratings-seeking"" is awkward and does not accurately convey the meaning of the source text.
[Minor]: [accuracy/addition] - The phrase ""всего этого"" (""of it all"") is added in the translation, which is not present in the source text and does not improve the translation.
```"
65,It can't be repeated.,Это нельзя повторить.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""Это нельзя повторить"" uses ""нельзя"" which means ""cannot"" or ""not allowed,"" whereas the source ""It can't be repeated"" implies impossibility rather than prohibition.
[Minor]: [accuracy/error_subcategory] - None
```"
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.","У меня очень сквозистый подвал, что, по сути, означает, что там может укрываться много грызунов.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The word ""сквозистый"" is not a common or accurate translation for ""drafty,"" which refers to a place with cold air currents. A more appropriate translation would be ""продуваемый.""
[Minor]: [accuracy/error_subcategory] - None
```"
67,"There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","За последний месяц или около того появилось много признаков увеличения числа грызунов, что было особенно удивительно, так как сейчас весна, и я бы подумал, что с изменением погоды они отправятся на улицу.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""more rodents"" is mistranslated as ""увеличения числа грызунов,"" which means ""increase in the number of rodents,"" rather than ""more rodents.""
[Minor]: [accuracy/error_subcategory] - None
```"
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.","Кстати, я пробовал почти все ""гуманные"" ловушки на рынке, но с очень небольшим успехом.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""fwiw"" (for what it's worth) is omitted, which provides context to the statement.
[Major]: [accuracy/mistranslation] - The phrase ""with very little success"" is translated as ""с очень небольшим успехом,"" which is a correct translation, so no mistranslation error exists.
[Minor]: [accuracy/addition] - None
```"
72,"I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)","Я не особенно рад их убивать, но не собираюсь обсуждать этику убийства мышей.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""I won't be taking comments"" is omitted, which changes the meaning of the sentence.
[Major]: [accuracy/mistranslation] - ""рад"" translates to ""glad"" or ""happy,"" which is not as strong as ""especially happy"" in the source text.
[Minor]: [accuracy/mistranslation] - None
```"
76,But they also cut grants and tax credits that encourage more business activity.,"Но они также сократили гранты и налоговые льготы, которые стимулируют более активную предпринимательскую деятельность.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/mistranslation - The phrase ""more business activity"" is translated as ""более активную предпринимательскую деятельность,"" which could be interpreted as ""more active entrepreneurial activity."" While this is close in meaning, it slightly shifts the focus from general business activity to entrepreneurial activity specifically.
```"
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.","Это верно даже сейчас, когда goatse.cx больше не существует, хотя это была бы гонка на дно между goatse и, скажем, khou.com, где я пытался посмотреть видео, которое мне прислала Венди.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""the Wendy"" as ""Венди"" omits the definite article ""the,"" which implies a specific reference to a person or entity named Wendy, possibly a nickname or title, not just any Wendy.
[Major]: [accuracy/omission] - The phrase ""even now that"" is not fully captured in ""даже сейчас, когда,"" which slightly alters the emphasis on the current relevance of goatse.cx being gone.
[Minor]: [accuracy/addition] - None
```"
82,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""","Сегодня в первом поезде контролер посмотрел на наши билеты и сказал: ""долгое путешествие!"".","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The phrase ""today"" is omitted in the translation, which could affect the temporal context of the sentence.
[Major]: accuracy/mistranslation - The translation of ""long journey"" as ""долгое путешествие"" is slightly off, as ""долгое путешествие"" implies a long trip or travel, whereas ""long journey"" in the context of a train ride might be better translated as ""долгая поездка.""
[Minor]: accuracy/addition - None
```"
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.","""Я просто высаживаю его в Глазго,"" попытался объяснить я, указывая на моего попутчика.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""I'm just dropping him off"" is mistranslated as ""Я просто высаживаю его,"" which can imply a more permanent action than intended. A more accurate translation would be ""Я просто подвозил его"" to better capture the temporary nature of the action.
[Minor]: [accuracy/error_subcategory] - None
```"
87,The thing that last night convinced me of is that we need to be ready to fight back against Trumpism.,"То, в чем я убедился прошлой ночью, это то, что мы должны быть готовы бороться против трампизма.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""The thing that last night convinced me of"" is mistranslated as ""То, в чем я убедился прошлой ночью,"" which means ""What I was convinced of last night"" in Russian. The translation does not accurately convey the structure and emphasis of the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
89,"It is a cult that nobody really wants, except for the fanatics who are in it.","Это культ, который на самом деле никто не хочет, кроме фанатиков, которые в нем состоят.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""really,"" which emphasizes the lack of desire for the cult.
[Major]: [accuracy/mistranslation] - ""которые в нем состоят"" translates to ""who are in it,"" but the source text implies ""who are part of it"" or ""who belong to it,"" which is slightly different in nuance.
[Minor]: [accuracy/addition] - None
```"
90,And they are truly nuts.,И они действительно сумасшедшие.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""сумасшедшие"" means ""crazy"" or ""insane,"" which does not fully capture the informal and mild connotation of ""nuts"" in the source text.
[Major]: accuracy/addition - None
[Minor]: accuracy/omission - None
```"
94,Get some bumper stickers that are anti-Trump and plaster them all over.,Купите наклейки на бампер с антиреспубликанскими лозунгами и наклейте их повсюду.,"Source (English):  
Get some bumper stickers that are anti-Trump and plaster them all over.

Translation (Russian):  
Купите наклейки на бампер с антиреспубликанскими лозунгами и наклейте их повсюду.

```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: [accuracy/mistranslation] - ""антиреспубликанскими"" translates to ""anti-Republican"" instead of ""anti-Trump,"" which changes the specific target of the message.
[Minor]: None
```"
95,Yell back at those who would try to talk over us.,"Кричите в ответ на тех, кто пытается нас перебить.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""talk over us"" is mistranslated as ""перебить,"" which means ""interrupt"" rather than ""talk over.""
[Minor]: [accuracy/error_subcategory] - None
```"
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm.,"Недопустимо выходить на улицу или подбегать к людям, когда у вас сильный кашель с мокротой.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""coughing up a mucus storm"" is mistranslated as ""сильный кашель с мокротой,"" which means ""strong cough with phlegm,"" losing the intensity and vivid imagery of the original.
[Minor]: [accuracy/error_subcategory] - None
```"
105,Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down.,"Ян причинит тебе боль, прежде чем позволит увидеть, что она сама ранена, и больше всего смеется, когда все вверх дном.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""Ян"" is mistranslated as ""Jan"" which should be ""Джан"" or ""Джен"" to reflect the English name ""Jan"" correctly.
[Major]: [accuracy/mistranslation] - The phrase ""laughs most when things are upside-down"" is mistranslated as ""больше всего смеется, когда все вверх дном,"" which does not fully capture the nuance of ""most"" in the context of emotional response.
[Minor]: [accuracy/omission] - None
```"
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","После 4000 лет страданий Йл оказывается в месте, полном любви, и испытывает сильные чувства, с которыми не знает, что делать, поэтому их много с обеих сторон.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - The phrase ""After 4,000 of distress"" is mistranslated as ""После 4000 лет страданий,"" which means ""After 4000 years of distress."" The source text does not specify ""years.""
[Minor]: none
```"
108,#CNN needs to just close down.,CNN нужно просто закрыться.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""нужно просто закрыться"" implies necessity or obligation, which does not fully capture the suggestion or opinion expressed in ""needs to just close down.""
[Minor]: [accuracy/error_subcategory] - None
```"
110,"Who at that pathetic, dying network was responsible for vetting the so-called ""independent voters"" in the audience?","Кто на этой жалкой, умирающей сети был ответственен за проверку так называемых ""независимых избирателей"" в аудитории?","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""network"" as ""сети"" can be misleading as it could imply ""web"" or ""net"" in Russian. The context suggests it refers to a ""TV network"" or ""broadcasting network,"" which would be more accurately translated as ""телеканал"" or ""телевизионная сеть.""
[Minor]: [accuracy/error_subcategory] - None
```"
113,A cold front should arrive by the middle of next week.,Холодный фронт должен прийти к середине следующей недели.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""should arrive"" as ""должен прийти"" does not fully capture the tentative nature of ""should"" in the source, which implies a possibility rather than certainty.
[Minor]: [accuracy/error_subcategory] - None
```"
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",Сегодня рано утром спутниковые ИК-наблюдения и наблюдения с поверхности указали на расширяющуюся область низкой слоистой облачности и местами <URL>.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""patchy,"" which is present in the source text and indicates the nature of the low stratus area.
[Major]: [accuracy/mistranslation] - ""низкой слоистой облачности"" is a mistranslation of ""low stratus,"" as it should be ""низкая слоистая облачность"" to accurately reflect the source.
[Minor]: [accuracy/error_subcategory] - None
```"
115,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory.","Задрот Арни Каннингем влюбляется в Кристину, ржавый Plymouth Fury 1958 года, и становится одержим восстановлением классического автомобиля до его прежнего величия.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - ""Задрот"" is a mistranslation of ""geeky."" While ""задрот"" can be used colloquially to mean ""geek,"" it often carries a negative connotation closer to ""nerd"" or ""dork,"" which may not accurately reflect the intended meaning of ""geeky"" in this context.
[Major]: accuracy/omission - The phrase ""to her former glory"" is omitted in the translation. The source text emphasizes the restoration to a specific state, which is not fully captured in the translation.
[Minor]: accuracy/error_subcategory - None
```"
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","По мере того как меняется автомобиль, меняется и Арни, чья новая уверенность за рулем его экзотической красавицы превращается в высокомерие.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""whose newfound confidence turns to arrogance"" is mistranslated as ""чья новая уверенность ... превращается в высокомерие,"" which does not fully capture the transformation from confidence to arrogance.
[Minor]: [accuracy/error_subcategory] - None
```"
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,"Одна из самых безумных вещей в том, что мои соседи настроились против меня, это осознание того, сколько усилий требуется, чтобы быть враждебным.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - The phrase ""thinking about"" is mistranslated as ""осознание"" (realization), which alters the meaning.
[Minor]: none
```"
126,It hurts but you gotta do you.,"Больно, но ты должен быть собой.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""ты должен быть собой"" translates to ""you must be yourself,"" which does not accurately convey the meaning of ""you gotta do you,"" which implies focusing on one's own needs or desires.
[Major]: [accuracy/omission] - The translation omits the informal and motivational aspect of ""you gotta do you,"" which suggests taking care of oneself or prioritizing one's own path.
[Minor]: [accuracy/addition] - None
```"
127,But at this point the open hostility and violence is getting worse.,Но на данный момент открытая враждебность и насилие становятся хуже.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""is getting worse"" is translated as ""становятся хуже,"" which means ""are becoming worse."" The translation does not fully capture the progressive aspect of ""getting worse,"" which implies an ongoing process.
[Minor]: [accuracy/error_subcategory] - None
```"
131,And I still have NO IDEA what I could have possibly done to deserve this.,"И я до сих пор НЕ ИМЕЮ ПОНЯТИЯ, что я мог сделать, чтобы заслужить это.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""possibly"" is omitted, which is crucial for conveying the uncertainty in the source text.
[Major]: [accuracy/mistranslation] - ""мог"" is used in the translation, which means ""could"" in the past tense, but the source text implies a present continuous sense of ""could have possibly done.""
[Minor]: None
```"
133,That vessel is off-limits.,Это судно запрещено.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""Это судно запрещено"" means ""This vessel is prohibited,"" which does not accurately convey the meaning of ""That vessel is off-limits."" The phrase ""off-limits"" implies restricted access, not prohibition.
[Major]: [accuracy/omission] - None
[Minor]: [accuracy/addition] - None
```"
135,She is irrelevant to me.,Она не имеет для меня значения.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""Она не имеет для меня значения"" does not fully capture the meaning of ""She is irrelevant to me."" The phrase ""не имеет значения"" translates to ""does not matter"" or ""has no significance,"" which is slightly different from ""irrelevant,"" implying a lack of relevance or connection.
[Major]: accuracy/mistranslation - None
[Minor]: accuracy/mistranslation - None
```"
139,I gripe about dad-ification a lot.,Я много жалуюсь на превращение в отца.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The phrase ""dad-ification"" is mistranslated as ""превращение в отца,"" which means ""turning into a father."" The original term ""dad-ification"" refers to a cultural or social phenomenon related to fatherhood, not a literal transformation.
[Major]: accuracy/omission - The translation omits the nuance of ""gripe about,"" which means to complain or express dissatisfaction. The translation ""жалуюсь"" captures this meaning, so no omission here.
[Minor]: accuracy/mistranslation - The translation does not capture the informal or colloquial tone of ""gripe about,"" which is more casual than ""жалуюсь.""
```"
140,Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,"Вот краткий курс о том, что я имею в виду под ""отцовщиной"":","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - The term ""dad-ification"" is mistranslated as ""отцовщина,"" which does not accurately convey the intended meaning of ""dad-ification"" in the context of the source text.
[Minor]: none
```"
141,"It isn't my term, it is a term used to describe when a narrative or gameplay mechanic is built around a central protagonist (usually older, usually male) stewarding or guarding another person (often younger).","Это не мой термин, это термин, используемый для описания ситуации, когда повествование или игровой механизм строится вокруг центрального протагониста (обычно старшего, обычно мужского пола), опекающего или охраняющего другого человека (часто младшего).","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the detail ""usually older"" which is present in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.","Отец-фикация обычно предполагает, что решение ситуации, в которой родительская фигура должна заботиться о ребенке или его замене, заключается в подавляющей силе и использовании этой силы для создания очень специфической формы динамики власти.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""child or child stand-in"" is mistranslated as ""ребенке или его замене,"" which does not accurately convey the idea of a ""child stand-in"" (a substitute or surrogate for a child).
[Minor]: [accuracy/error_subcategory] - None
```"
