index,original,zero_shot_translation,reference_translation
126,בכמה יתייקר התשלום על המשכנתא?,How much will the mortgage payment increase?,How much more expensive will the mortgage payment be?
132,"זאת, לאחר שבמשך שנים הריבית במשק היתה קרובה לאפס.","This, after years during which the interest rate in the economy was close to zero.","This rise, after the interest rate in the economy has been registered as close to zero for years."
137,בכמה התייקרה המשכנתא הממוצעת מתחילת השנה?,"""By how much has the average mortgage increased since the beginning of the year?""",By how much has the average mortgage become more expensive since the beginning of this year?
142,מסלול הריבית המשתנה צמודת מדד (26.7% במסלול הזה) ישלים התייקרות של כ־120 שקלים.,The variable interest rate track linked to the index (26.7% in this track) will complete an increase of approximately 120 shekels.,The index-linked variable interest rate (26.7% on this rate) will add up to a price increase of about 120 NIS.
150,לגבי רוכשי דירות מקבלן - צרור ממליץ להקדים תשלומים לקבלן ולקחת משכנתא כעת.,Regarding apartment buyers from a contractor - Tzor recommends advancing payments to the contractor and taking a mortgage now.,Regarding apartment purchasers from a contractor—Zror recommends to make early payments to the contractor in advance and to take out a mortgage now.
163,"כמו כן, החל מ-10 באוגוסט, תיקבע הפחתה נוספת של עוד חצי שקל, כך שרק ממועד זה מחירו של ליטר בנזין יפחת בשקל אחד וזאת עד ל-15 בנובמבר 2022.","Additionally, starting from August 10, there will be a further reduction of another half shekel, so that only from this date the price of a liter of gasoline will decrease by one shekel, and this will be until November 15, 2022.","Also, starting on August 10, another reduction of 0.5 NIS will be implemented, so that from this date the gasoline price per liter will be reduced by 1.0 NIS until November 15, 2022."
172,"למחיר הדלק יש השפעה דרמטית על יוקר המחיה במשק - משום שהוא משפיע גם על הוצאות משקי הבית וגם על הוצאות העסקים, על מחירי התחבורה הציבורית והטיסות, על עלויות ההובלה ועוד.","The price of fuel has a dramatic impact on the cost of living in the economy - because it affects both household and business expenses, public transportation and flight prices, transportation costs, and more.","The price of fuel has a dramatic effect on the cost of living in the economy—because it affects both household expenses and business expenses, as well as public transportation and flights prices, transport costs, and more."
178,אשדוד היא העיר הידידותית ביותר לעסקים קטנים ובינוניים.,Ashdod is the most business-friendly city for small and medium-sized enterprises.,Ashdod is the friendliest city for small and medium businesses.
181,"אחריהן ממוקמות לפי הסדר: אשקלון, ראשון לציון, תל אביב־יפו, חיפה, רמת גן, חולון, באר שבע, ירושלים, בת ים, נתניה ובני ברק.","After them, in order: Ashkelon, Rishon LeZion, Tel Aviv-Yafo, Haifa, Ramat Gan, Holon, Be'er Sheva, Jerusalem, Bat Yam, Netanya, and Bnei Brak.","After these cities, ranked by order are: Ashkelon, Rishon Lezion, Tel Aviv-Yafo, Haifa, Ramat Gan, Holon, Beer Sheva, Jerusalem, Bat Yam, Netanya and Bnei Brak."
182,הסוכנות עורכת את מדד הרשויות המקומיות.,The agency compiles the local authorities index.,The agency compiles the index of local authorities.
198,"פיתוח העסקים הקטנים הוא אינטרס ציבורי של כולנו, אולם לרשות המקומית יש השפעה ישירה על העסקים שנמצאים בה.","The development of small businesses is a public interest for all of us, but the local authority has a direct impact on the businesses located within it.","The development of small businesses is the public interest for us all, but the local authority has a direct impact on the businesses located within local authority jurisdiction."
199,"הקורונה הדגישה את חשיבותו של השלטון המקומי וראינו כי רשויות שפעלו ועודדו את קידום העסקים הקטנים ומצאו פתרונות יצירתיים עבורם, הפכו לממשק השלטוני הראשון עבורם"".","The coronavirus emphasized the importance of local government, and we saw that authorities that acted and encouraged the promotion of small businesses and found creative solutions for them became the primary governmental interface for them.","The Corona Virus emphasized the importance of local government and we saw that authorities that acted and encouraged promotion of small businesses and suggested creative solutions for them, became their primary governmental interface."""
200,"רן קויתי, מנהל הסוכנות לעסקים קטנים ובינוניים במשרד הכלכלה והתעשייה, מוסיף: ""לרשויות המקומיות חלק מרכזי ומהותי ביכולתם של עסקים בתחומן לשגשג ולפרוח.","Ran Kivity, Director of the Small and Medium Business Agency at the Ministry of Economy and Industry, adds: ""Local authorities have a central and essential role in the ability of businesses in their area to thrive and flourish.""","Ran Kivity, director of the Small and Medium Business Agency at the Ministry of Economy and Industry, adds: ""Local authorities play a central and essential part in the ability of businesses to thrive and succeed."
201,"בשנתיים האחרונות, שבהן אנו מתמודדים עם משבר הקורונה, לרשויות משקל גדול יותר בסיוע לעסקים לשרוד בתחומן ולשרוד בכלל"".","""In the last two years, during which we have been dealing with the coronavirus crisis, the authorities have a greater role in helping businesses survive in their field and survive in general.""","In the previous two years, while coping with the Corona Virus crisis, the authorities have a greater influence in helping businesses to survive within their field and in general""."
217,"יותר חבילות הגיעו בדצמבר מבכל חודש אחר, ככל הנראה בעקבות חגי הקניות של נובמבר, דוגמת יום הרווקים הסיני, בלאק פריידי וסייבר מאנדיי.","More packages arrived in December than in any other month, most likely due to the November shopping holidays, such as Singles' Day, Black Friday, and Cyber Monday.","More packages arrived on December than any other month, probably following the November shopping holidays, such as Chinese Singles Day, Black Friday and Cyber Monday."
220,"לשכירים רבים מגיע כסף מהמדינה, שיכול להגיע לעשרות אלפי שקלים •","Many employees are entitled to money from the state, which can amount to tens of thousands of shekels.","Many employees are entitled to receive funds from the state, that can reach tens of thousands of NIS •"
221,שיניתם מקום עבודה?,Did you change your workplace?,Have you changed place of work?
223,עברתם מהעיר ליישוב?,"""Did you move from the city to the settlement?""",Did you move from the city to a settlement?
249,100% מהעוברים לישוב מזכה קיבלו החזר מס על שנת המעבר היות ואישור על תושבות בישוב מזכה ניתנת רק לאחר 12 חודשים מיום הפיכת התושב לתושב מזכה ובכך למעשה השנה הראשונה משולם מס מלא.,"100% of those moving to a qualifying locality received a tax refund for the year of the move since the residency approval in a qualifying locality is granted only after 12 months from the day the resident becomes a qualifying resident, and thus, in effect, full tax is paid for the first year.","100% of those who move to a qualifying settlement received a tax refund for the year of the move since confirmation of residency in a qualifying settlement is given only after 12 months from the day the resident became a qualified resident, therefor effectively the first year full tax is paid."
253,שיעור ההחזר יכול להגיע לעשרות אלפי שקלים לאורך 6 שנים.,The repayment rate can reach tens of thousands of shekels over 6 years.,The refund can amount as high as tens of thousands of NIS over 6 years.
255,"מנכ״ל tax:on, טל כרמון: ""משבר הקורונה גרם לכך שציבור השכירים בישראל הפך להרבה יותר אקטיבי.","CEO of tax:on, Tal Carmon: ""The coronavirus crisis has caused the salaried public in Israel to become much more active.""","CEO of Tax:On, Tal Carmon: ""The Corona Virus crisis has meant that the employed in Israel have become much more active."
256,"הוא מתעניין, בודק ודורש את מה שמגיע לו בהחזרים ממס הכנסה.","He is interested, checks, and demands what he is entitled to in tax refunds.","They show interest, check and demand the refunds they deserve from the income tax."
264,"לפי הדו""ח, מחפשי העבודה התעניינו בעיקר בתחומים רוויי משרות כמו אדמיניסטרציה ומכירות, שלגביהן נשלחו 1,738,485 קורות חיים.","According to the report, job seekers were mainly interested in job-rich fields such as administration and sales, for which 1,738,485 resumes were sent.","According to the report, the job seekers were mainly interested in areas saturated with jobs such as administration and sales, for which 1,738,485 CVs were sent."
268,"השכר החודשי בתחום התוכנה היה 17,915 שקלים בממוצע, ובניתוח מערכות מידע הוא עמד על 17,140 שקלים.","The average monthly salary in the software field was 17,915 shekels, and in information systems analysis, it was 17,140 shekels.","The average monthly salary in the software field was 17,915 NIS, and in information systems analysis it was 17,140 NIS."
276,ההיצע הגדול ביותר היה למשרות ללא ניסיון - וכאלה היו יותר מ-58 אלף באתר.,"The largest supply was for jobs without experience - and there were more than 58,000 of these on the site.",The largest offer was for jobs without experience—more than 58 thousand of them were on the site.
286,"במילים אחרות, מדובר ב- 193 אלף לא מועסקים לעומת 180.3 אלף.","In other words, there are 193 thousand unemployed compared to 180.3 thousand.","In other words, 193,000 unemployed in comparison to 180,300."
289,"מאלה שבכוח העבודה 95.5% המהווים 4,059,700 הם מועסקים והשאר בלתי מועסקים.","Of those in the workforce, 95.5% constituting 4,059,700 are employed and the rest are unemployed.","Of the labor force, 95.5%, which is 4,059,700, are employed and the rest are unemployed."
295,"הסקר מאפשר מעקב אחר ההתפתחות בכוח העבודה, גודלו ותכונותיו, היקף האבטלה ועוד.","The survey allows tracking of the development in the workforce, its size and characteristics, the extent of unemployment, and more.","The survey enables monitoring the development of the labor force, its size and characteristics, the extent of unemployment and more."
301,הקידוש והמסורת הם שורש מאוד עמוק בנשמה שלי.,The Kiddush and the tradition are a very deep root in my soul.,Saturday’s sanctification and tradition are deeply rooted in my soul.
302,"ימי שישי אצלי מוקדשים לילדים, אור (10) ויונתן (8).","Fridays at my place are dedicated to the children, Or (10) and Yonatan (8).","My Fridays are dedicated to the children, Orr (10) and Jonathan (8)."
310,"כשאנחנו מגיעים לחמותי, כבר מלובי הבניין עולים ריחות מדהימים מהדירה שלה.","When we arrive at my mother-in-law's, amazing smells are already coming from her apartment from the building's lobby.","When we arrive at my mother-in-law’s, from the lobby of the building, you can already smell the amazing aromas coming from her apartment."
316,כל פינה נידחת בארץ עשתה לו גאווה בלב.,Every remote corner of the country filled him with pride.,Every remote location of the country made his heart proud.
323,שבוע־שבועיים לפני יום העצמאות כבר הייתי מטפס על עצים וקושר לבית חוטים עם דגלי ישראל.,"A week or two before Independence Day, I would already be climbing trees and tying strings with Israeli flags to the house.",A week or two before Independence Day I already climbed trees and attached strings with Israeli flags to the house.
348,"""הייתי פותחת שולחן גדול ומזמינה את 'המתים שלי'.","""I would set a big table and invite 'my dead'.""","""I would set a big table and invite 'my dearly departed'."
349,"לפעמים אני מדמיינת מה היה אילו אחי דניאל ז""ל היה בחיים, או אם אבא שלי, שניאור ז""ל, היה רואה את הילדים שלי: אוריאל (23) והתאומות תמרה ונעמה (16 וחצי).","Sometimes I imagine what it would be like if my brother Daniel, of blessed memory, were alive, or if my father, Shneur, of blessed memory, could see my children: Uriel (23) and the twins Tamara and Naama (16 and a half).","Sometimes I imagine what would have happened if my brother, Daniel, God rest his soul, was alive, or if my father, the late Shneor, had seen my children: Uriel (23) and the twins, Tamara and Naama (16.5)."
364,"ביבי תשחק בתפקיד נועה, שאותו גילמה דפנה ארמוני.","Bibi will play the role of Noa, which was portrayed by Daphna Armoni.","Ms. Bibi will play the role of Noa, played by Dafna Armoni"
371,את הידיעה המשמחת חלקה אתמול בערב (שישי) לופז עם מעריציה באתר הרשמי שלה onthejlo.com,The joyful news was shared last night (Friday) by Lopez with her fans on her official website onthejlo.com.,Lopez shared the happy news with her fans yesterday evening (Friday) on her official website onthejlo.com
390,"עכשיו אנחנו יותר חשופות, פונות ישירות למצלמה באופן טבעי, לא רק ריאליטי אלא סדרה דוקומנטרית אותנטית"".","""Now we are more exposed, facing the camera directly in a natural way, not just reality but an authentic documentary series.""","Now we are more exposed, facing the camera directly, naturally, not just a reality show but an authentic documentary series""."
402,אינדינגב בניחוח בינלאומי: אפגן וויגז מצטרפים אל אביתר בנאי ונגה ארז,Indie Negev with an international flair: Afghan Whigs join Evyatar Banai and Noga Erez.,InDNegev with an international flavor: The Afghan Whigs joining Eviatar Banai and Noga Erez
407,"אינדינגב החל את דרכו בשנת 2007 כאירוע נישתי קטן, שאיגד את השמות החמים בסצנת האינדי הישראלית.",IndieNegev began its journey in 2007 as a small niche event that brought together the hottest names in the Israeli indie scene.,"InDNegev began in 2007 as a small niche event, which brought together the hot names in the Israeli Indie scene."
409,אביב גפן ושרית חדד: פסטיבל חוצות היוצר בירושלים בהפתעות חדשות,Aviv Geffen and Sarit Hadad: The Jerusalem Arts and Crafts Fair with new surprises.,Aviv Geffen and Sarit Hadad: The Hutzot Hayotzer festival in Jerusalem with new surprises
410,"הפסטיבל הבינלאומי בבירה, שהפך למסורת ויתקיים במספר מוקדים יציג מופעים מוזיקליים של אמנים מקומיים מובילים, וישלב מופעי קרקס ומיצגים אמנותיים חדשניים ומפתיעים","The international festival in the capital, which has become a tradition and will take place at several venues, will feature musical performances by leading local artists and will include circus shows and innovative and surprising art exhibits.","The international festival in the capital, which has become a tradition and will be held in several centers, will present musical performances by leading local artists, and will combine circus shows and innovative and surprising artistic performances"
417,"SPARKS הוא מופע קרקס, תנועה וריחוף אווירי של קרקס Y, תערוכת צילום אינסטגרמית בהשראת יצירות אמנות מפורסמות.","SPARKS is a circus show, movement, and aerial flight by Circus Y, an Instagram photography exhibition inspired by famous artworks.","SPARKS is a circus, a movement and an aerial levitation performance by Circus Y, an Instagram photo exhibition inspired by famous works of art."
418,"The Black Box Gallery – היא גלריית ההצצה של היוצר והמבצע ליאור כלפון, שתוצב ברחבת היריד עם חורי הצצה שיחשפו את הקהל לתערוכת יצירותיו הזרחניות של ליאור כלפון, יצירות אמנות של פסלים מוארים של האמן הרב תחומי אלון בירגר (תיאטרון האור) ועוד.","The Black Box Gallery – is the peep gallery of creator and performer Lior Kalfo, which will be placed in the fairground with peepholes that will expose the audience to the fluorescent exhibition of Lior Kalfo's works, illuminated sculptures by the multidisciplinary artist Alon Birger (Theater of Light), and more.","The Black Box Gallery—is the sneak peek gallery of creator and performer Lior Khalfon, which will be placed on the fairgrounds with peepholes that will expose the audience to the exhibition of Lior Khalfon’s phosphorescent works, artworks of lighted sculptures by the multidisciplinary artist, Alon Birger (Light Theater), and more."
444,.,"Sure, please provide the Hebrew text you would like translated.",.
446,"היא מרוויחה על קמפיינים יותר מוונדר וומן, היא יפה מדי, היא יודעת להעמיד במקום את דנה ויס, וכשצריך - גם לסנגר על השותף העסקי שלה.","She earns more from campaigns than Wonder Woman, she's too beautiful, she knows how to put Dana Weiss in her place, and when necessary - also to advocate for her business partner.","She earns more on campaigns than Wonder Woman, she is too beautiful, she knows how to put Dana Weiss in her place, and when necessary—also to defend her business partner."
457,כאן מחפשים גיבורי־על.,Heroes wanted here.,Here we are only looking for superheroes.
465,"תגידו: ספונג'ה וניקיונות, סירים על הגז וריחות בחדר המדרגות, ירון אילן או אבי כאכון בטלוויזיה, אבל הכי מוזר יהיה אם מישהו יגיד פתאום ""גיל ססובר"".","Say: cleaning and scrubbing, pots on the stove and smells in the stairwell, Yaron Ilan or Avi Kakon on TV, but the strangest thing would be if someone suddenly says ""Gil Sassover"".","You will say: floor mopping and cleaning, pots on the gas and smells in the stairwell, Yaron Ilan or Avi Kachon on TV, but the weirdest thing would be if someone suddenly says ""Gil Sassover""."
468,לאורך מחצית ממנה - ססובר עומד.,"""Throughout half of it - Sasover stands.""",Sassover stands during half of the program time.
477,"רותי רוסו בתגובה: ""שמחה שיש מקומות שמשקיעים יותר בקולינריה של אוכלוסייה זו"".","Ruti Russo in response: ""Glad there are places that invest more in the culinary arts of this population.""","Ruthie Russo responded: ""I’m glad there are places that invest more in the culinary and cuisine of this population""."
481,בישראל בשנים האחרונות יותר ויותר משפחות ואנשים מבוגרים מבינים כי בדידות זו המחלה הקשה ביותר בגיל מבוגר ורואים במקומות הקהילתיים כפתרון מוכח למחלה.,"In recent years in Israel, more and more families and elderly people understand that loneliness is the most severe illness in old age and see community places as a proven solution to the illness.","In recent years in Israel, more and more families and older people understand that loneliness is the most difficult disease in old age and regard community centers as a proven solution to this disease."
483,מרבית בתי הדיור המוגן נעזרים בשפים מקצועיים על מנת לבנות תפריט.,Most assisted living facilities employ professional chefs to create a menu.,Most of the shelters use professional chefs to create a menu.
487,"אני מכבדת את עבודתם הקשה של טבחים, טבחיות, שפיות ושפים בכל מקום, גם בדיור המוגן"".","""I respect the hard work of cooks, female cooks, female chefs, and chefs everywhere, even in assisted living.""","I respect the hard work of cooks everywhere, in sheltered housing as well""."
491,"הזמר בתגובה: ""הפלישה לאוקראינה שונה מאוד מהקונפליקט הישראלי-פלשתיני","The singer responded: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict.","The singer responded: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict"
518,"לבקשת שר הבריאות ניצן הורוביץ, ימשיך במקביל בתפקידו כפרויקטור.","At the request of Health Minister Nitzan Horowitz, he will continue in his role as a project manager.","At the request of the Minister of Health, Nitzan Horowitz, he will simultaneously continue his position as a projector."
527,"דו""ח מבקר המדינה: התקציב בפועל ברוב שנות פעילות ועדת סל התרופות – קטן מהתקציב המומלץ",State Comptroller's report: The actual budget in most years of the Drug Basket Committee's activity is smaller than the recommended budget.,The State Comptroller’s report: the actual budget in most years of activity of the Medicines Basket Committee is smaller than the recommended budget
528,"על פי הדו""ח של מתניהו אנגלמן, במשך יותר מ-20 שנות פעילות הסל – משרד הבריאות לא פיקח על פעילות הוועדה •","According to the report by Matanyahu Englman, for more than 20 years of the basket's activity, the Ministry of Health did not oversee the committee's activities.","According to the report by Matanyahu Engelman, for more than 20 years of activity of the Medicines Basket – the Ministry of Health did not supervise the activity of the committee •"
532,ועדת סל התרופות היא אחת הוועדות הציבוריות המשפיעות ביותר על חיי היומיום שלנו ועל בריאותנו.,The Drug Basket Committee is one of the most influential public committees on our daily lives and our health.,The Medicines Basket Committee is one of the most influential public committees on our daily lives and our health.
535,"על פי הדו""ח של מתניהו אנגלמן, הוא ממליץ ""לבצע בתהליך הרחבת הסל תיקונים ושיפורים, שיביאו למיצוי איכותי יותר של תקציב סל שירותי הבריאות שהציבור זכאי לו"".","According to Matanyahu Englman's report, he recommends ""making corrections and improvements in the process of expanding the basket, which will lead to a more qualitative utilization of the health services basket budget that the public is entitled to.""","According to Matanyahu Engelman’s report, he recommends “to carry out corrections and improvements in the process of expanding the basket, which will lead to a better utilization of the health services basket budget that the public is entitled to”."
539,"ברוב שנות פעולת הוועדה (90% מהזמן), גובה התוספת התקציבית היה קטן מ-1.5% של סל הבריאות, שיעור שהומלץ על ידי ועדות שונות כשיעור התוספת הרצוי.","For most of the committee's years of operation (90% of the time), the amount of the budget increase was less than 1.5% of the health basket, a rate recommended by various committees as the desired increase rate.","In most of the years of the commission’s operation (90% of the time), the amount of the budget supplement was less than 1.5% of the health basket, a rate recommended by various committees as the desired supplement rate."
559,אנגלמן ממליץ למשרד הבריאות לעדכן את נהלי עבודת הסל וגם לקבוע האם יש צורך בתוספת כספית נפרדת עבור שירותים אלו.,Englman recommends that the Ministry of Health update the procedures for the basket's work and also determine whether there is a need for a separate financial addition for these services.,Engelman recommends that the Ministry of Health update the procedures for the work of the basket and also determine whether a separate financial supplement is necessary for these services.
581,"ד""ר נעמה נוס אחראית אפדימיולוגיה לשכת הבריאות בת""א ציינה כי ""אנחנו לא יכולים לקבוע חד משמעית ממה שלושת הידיירים נפטרו.","Dr. Naama Nus, responsible for epidemiology at the Tel Aviv Health Bureau, noted that ""we cannot definitively determine what the three divers died from.""","Dr. Naama Noss, head of epidemiology at the Tel Aviv Health Bureau, stated that “We cannot determine unequivocally what caused the three deaths."
593,"יגאל נחתומי, מנכ""ל בית אקשטיין שמנהל את המעון ואף ניהל את המעון בעצמו אמר ""מאות ואלפי אנשים בכל המערך קמים רק במטרה אחת: לעשות טוב לאנשים.","Yigal Nechtoomi, CEO of Beit Ekstein, which manages the institution and even managed the institution himself, said, ""Hundreds and thousands of people throughout the system get up with only one goal: to do good for people.""","Yigal Nahtumi, CEO of Beit Eckstein, who manages the daycare center and even ran the daycare center himself, said “Hundreds and thousands of people in the entire organization stand up with only one goal: to do good to people."
595,את אחת הדיירות הרדמתי על הידיים.,I put one of the tenants to sleep in my arms.,I anesthetized one of the tenants on my hands.
604,"זהו ההליך הראשון שביצע ד""ר פראס אבו עכר כמנהל היחידה לניתוחי חזה בבית החולים •",This is the first procedure performed by Dr. Firas Abu Akher as the head of the thoracic surgery unit at the hospital.,This is the first procedure performed by Dr. Faras Abu Akar as the director of the thoracic surgery unit at the hospital •
619,"לדבריו, הלב היה מרוקן מדם, לחצי הדם היו אפסיים, והגישה הניתוחית היתה שגויה.","According to him, the heart was drained of blood, the blood pressure was negligible, and the surgical approach was incorrect.","According to him, the heart was drained of blood, the blood pressures were zero, and the surgical approach was wrong."
622,"עוד ציין: ""מדובר בהליך לא מסובך, שנמשך כמה דקות"", והוסיף: ""לא ניתן שלא להתייחס לתהליך הלקוי של קבלת ד""ר אבו עכר לתפקיד.","He also noted: ""This is an uncomplicated procedure that takes a few minutes,"" and added: ""The flawed process of appointing Dr. Abu Aker to the position cannot be ignored.""","He further stated: “This is an uncomplicated procedure, which lasts a few minutes”, and added: “It is impossible not to refer to the poor process of accepting Dr. Abu Akar for the position."
647,"ד""ר שלומי קודש לא שוכח, גם ממרום תפקידו, את הדחיפה מפרופ' שאול סוקניק ז""ל •","Dr. Shlomi Kodesh does not forget, even from the height of his position, the push from Prof. Shaul Sukenik, of blessed memory.","Dr. Shlomi Kodesh does not forget, even from the seniority of his position, the drive he got from the late Prof. Shaul Sokenik •"
674,"על פרופ' שאול סוקניק ז""ל",The late Prof. Shaul Sukenik,About the late Prof. Shaul Sokenik
676,.,"Sure, please provide the Hebrew text you would like translated.",.
684,"כאשר סיימתי את ההתמחות והתלבטתי אם לנסוע לתקופת השתלמות בחו""ל, שאול דחף וכיוון אותי, וסייע לי במכתבי המלצה ובעצות כיצד להתנהל.","When I finished my internship and was contemplating whether to go abroad for a fellowship, Shaul pushed and guided me, and assisted me with recommendation letters and advice on how to proceed.","When I finished my internship and was debating whether to go for a training period abroad, Shaul encouraged and guided me, and helped me with letters of recommendation and advice on how to conduct myself."
692,הביא לאור: איליה יגורוב,Brought to light: Ilya Yegorov,Published by: Ilya Yegorov
701,אבל למדתי ממנו דברים משמעותיים ועמוקים אף יותר.,But I learned from him even more significant and profound things.,But I learned significant and even deeper things from him.
709,זו הסיבה שד״ר טומי שינפלד מהווה עבורי הרבה יותר מדמות מעוררת השראה.,This is why Dr. Tommy Shinfield is much more than an inspiring figure for me.,That’s the reason that Dr. Tommy Scheinfeld is much more than an inspirational figure to me.
717,"מגפת האומיקרון משתוללת והעומס כבר מורגש בבתי החולים: 37,847 אלף נדבקים אובחנו אתמול (שני) עם קורונה.","The Omicron outbreak is rampant and the strain is already felt in hospitals: 37,847 thousand infections were diagnosed yesterday (Monday) with Corona.","The Omicron epidemic is raging and the strain is already being felt in the hospitals: 37,847 thousand infected people were diagnosed yesterday (Monday) with Corona-virus."
731,"אנשי צוות רפואי מבודדים, מתוכם 542 רופאים.","Medical staff isolated, including 542 doctors.","medical staffs are isolated, amongst them are 542 doctors."
737,"ואולם, למרבה הצער, לעתים מסתיימות לידות בנזקים חמורים הנגרמים ליולדת או ליילוד כתוצאה מהתרשלות הצוות הרפואי.","However, unfortunately, sometimes births result in serious harm to the mother or the newborn due to the negligence of the medical staff.","However, unfortunately, births sometimes end with serious damage to the mother or the newborn due to negligence of the medical staff."
738,"במקרים שבהם הסתיימה הלידה בפגיעה גופנית, ליילוד או לאם, יש מקום לבחון את השתלשלות האירועים אשר הובילו לפגיעה ואף לשקול פנייה לקבלת ייעוץ משפטי.","In cases where childbirth results in physical injury to the newborn or the mother, it is appropriate to examine the sequence of events that led to the injury and even consider seeking legal advice.","In cases of a birth that ended in physical injury to the newborn or the mother, examining the chain of events that led to the injury is required, as well as considering to appeal for legal counseling."
745,שלב הצירים נמשך בממוצע בין 8 ל-14 שעות.,The contraction phase lasts on average between 8 to 14 hours.,The dilation stage lasts on average between 8 and 14 hours.
766,"במקרים מסוימים, מתפתחת לידה דיספונקציונלית, קרי, חוסר התקדמות של תהליך הלידה האקטיבית.","In certain cases, dysfunctional labor develops, meaning a lack of progress in the active labor process.","In some cases, a dysfunctional birth occurs, that is lack of progress during the active birth process."
778,שיתוק על שם ERB,Erb's palsy,ERB Paralysis
781,שיתוק זה נגרם לא פעם בשל קושי בהוצאתו של היילוד בשל התרחשות 'פרע כתפיים' - מצב חירום מיילדותי המרחש כאשר כתפיו של העובר נכלאות בפנים תעלת הלידה לאחר שראשו יצא.,Paralysis is often caused by difficulty in delivering the newborn due to the occurrence of 'shoulder dystocia' - an obstetric emergency that occurs when the baby's shoulders become trapped inside the birth canal after the head has emerged.,This paralysis is often caused by a difficulty in removing the newborn due to “dislocated shoulders” – an obstetric emergency that occurs when the shoulders of the fetus are trapped in the birthing canal after its head has crowned.
795,פטירת יולדת במהלך הלידה הינו אירו נדיר למדי.,The death of a mother during childbirth is quite a rare event.,Maternal death during childbirth is quite rare.
797,במקרים מסוימים לא מאתר הצוות הרפואי דימום אצל היולדת במועד או מגיב באיחור לדימום כאמור.,"In certain cases, the medical staff does not detect bleeding in the mother in time or responds late to such bleeding.","In some cases, the medical team does not detect bleeding in the woman giving birth on time or reacts late to said bleeding."
