index,original,translated,linguistic_convention_annotation
200,"רן קויתי, מנהל הסוכנות לעסקים קטנים ובינוניים במשרד הכלכלה והתעשייה, מוסיף: ""לרשויות המקומיות חלק מרכזי ומהותי ביכולתם של עסקים בתחומן לשגשג ולפרוח.","Ran Kivity, Director of the Small and Medium Business Agency at the Ministry of Economy and Industry, adds: ""Local authorities have a central and essential role in the ability of businesses in their area to thrive and flourish.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The period at the end of the sentence should be inside the quotation marks.
```"
201,"בשנתיים האחרונות, שבהן אנו מתמודדים עם משבר הקורונה, לרשויות משקל גדול יותר בסיוע לעסקים לשרוד בתחומן ולשרוד בכלל"".","""In the last two years, during which we have been dealing with the coronavirus crisis, the authorities have a greater role in helping businesses survive in their field and survive in general.""","```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The comma before ""during which"" is unnecessary and disrupts the flow of the sentence.
```"
217,"יותר חבילות הגיעו בדצמבר מבכל חודש אחר, ככל הנראה בעקבות חגי הקניות של נובמבר, דוגמת יום הרווקים הסיני, בלאק פריידי וסייבר מאנדיי.","More packages arrived in December than in any other month, most likely due to the November shopping holidays, such as Singles' Day, Black Friday, and Cyber Monday.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""month"" for clarity and proper sentence structure.
```"
220,"לשכירים רבים מגיע כסף מהמדינה, שיכול להגיע לעשרות אלפי שקלים •","Many employees are entitled to money from the state, which can amount to tens of thousands of shekels.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The bullet point at the end of the sentence is unnecessary in English and should be removed.
```"
221,שיניתם מקום עבודה?,Did you change your workplace?,"```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence lacks a question mark at the end, which is necessary for a question.
```"
223,עברתם מהעיר ליישוב?,"""Did you move from the city to the settlement?""","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
249,100% מהעוברים לישוב מזכה קיבלו החזר מס על שנת המעבר היות ואישור על תושבות בישוב מזכה ניתנת רק לאחר 12 חודשים מיום הפיכת התושב לתושב מזכה ובכך למעשה השנה הראשונה משולם מס מלא.,"100% of those moving to a qualifying locality received a tax refund for the year of the move since the residency approval in a qualifying locality is granted only after 12 months from the day the resident becomes a qualifying resident, and thus, in effect, full tax is paid for the first year.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence would benefit from a comma after ""move"" to improve readability: ""100% of those moving to a qualifying locality received a tax refund for the year of the move, since the residency approval...""
```"
253,שיעור ההחזר יכול להגיע לעשרות אלפי שקלים לאורך 6 שנים.,The repayment rate can reach tens of thousands of shekels over 6 years.,"```
MQM annotations:
linguistic conventions errors:
Minor: Punctuation - The sentence should end with a period for proper punctuation.
```"
255,"מנכ״ל tax:on, טל כרמון: ""משבר הקורונה גרם לכך שציבור השכירים בישראל הפך להרבה יותר אקטיבי.","CEO of tax:on, Tal Carmon: ""The coronavirus crisis has caused the salaried public in Israel to become much more active.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""coronavirus"" should be capitalized as ""Coronavirus"" since it is part of a proper noun.
```"
256,"הוא מתעניין, בודק ודורש את מה שמגיע לו בהחזרים ממס הכנסה.","He is interested, checks, and demands what he is entitled to in tax refunds.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""interested"" is unnecessary in English.
```"
264,"לפי הדו""ח, מחפשי העבודה התעניינו בעיקר בתחומים רוויי משרות כמו אדמיניסטרציה ומכירות, שלגביהן נשלחו 1,738,485 קורות חיים.","According to the report, job seekers were mainly interested in job-rich fields such as administration and sales, for which 1,738,485 resumes were sent.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""for which"" is unnecessary and disrupts the flow of the sentence.
```"
268,"השכר החודשי בתחום התוכנה היה 17,915 שקלים בממוצע, ובניתוח מערכות מידע הוא עמד על 17,140 שקלים.","The average monthly salary in the software field was 17,915 shekels, and in information systems analysis, it was 17,140 shekels.","```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The comma after ""17,915 shekels"" should be a period to properly separate the two independent clauses.
```"
276,ההיצע הגדול ביותר היה למשרות ללא ניסיון - וכאלה היו יותר מ-58 אלף באתר.,"The largest supply was for jobs without experience - and there were more than 58,000 of these on the site.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The dash should be an em dash (—) instead of a hyphen (-) for correct punctuation.
```"
286,"במילים אחרות, מדובר ב- 193 אלף לא מועסקים לעומת 180.3 אלף.","In other words, there are 193 thousand unemployed compared to 180.3 thousand.","```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: punctuation - The comma after ""In other words"" is missing, which is needed for proper punctuation in English.
```"
289,"מאלה שבכוח העבודה 95.5% המהווים 4,059,700 הם מועסקים והשאר בלתי מועסקים.","Of those in the workforce, 95.5% constituting 4,059,700 are employed and the rest are unemployed.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence lacks a comma before ""constituting,"" which would improve readability.
```"
295,"הסקר מאפשר מעקב אחר ההתפתחות בכוח העבודה, גודלו ותכונותיו, היקף האבטלה ועוד.","The survey allows tracking of the development in the workforce, its size and characteristics, the extent of unemployment, and more.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""and more"" is unnecessary in English punctuation conventions.
```"
301,הקידוש והמסורת הם שורש מאוד עמוק בנשמה שלי.,The Kiddush and the tradition are a very deep root in my soul.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The sentence should end with a period.
```"
302,"ימי שישי אצלי מוקדשים לילדים, אור (10) ויונתן (8).","Fridays at my place are dedicated to the children, Or (10) and Yonatan (8).","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""Or (10)"" is unnecessary and disrupts the flow of the sentence.
```"
310,"כשאנחנו מגיעים לחמותי, כבר מלובי הבניין עולים ריחות מדהימים מהדירה שלה.","When we arrive at my mother-in-law's, amazing smells are already coming from her apartment from the building's lobby.","```
MQM annotations:
linguistic conventions errors:
[Major]: [word_order] - The phrase ""from her apartment from the building's lobby"" has an awkward word order. It should be reordered for clarity to ""from the building's lobby from her apartment.""
```"
316,כל פינה נידחת בארץ עשתה לו גאווה בלב.,Every remote corner of the country filled him with pride.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: grammar - The phrase ""filled him with pride"" is grammatically correct, but the verb ""filled"" could be considered slightly awkward in this context. A more natural phrasing might be ""made him proud"" or ""gave him pride.""
```"
323,שבוע־שבועיים לפני יום העצמאות כבר הייתי מטפס על עצים וקושר לבית חוטים עם דגלי ישראל.,"A week or two before Independence Day, I would already be climbing trees and tying strings with Israeli flags to the house.","```
MQM annotations:
linguistic conventions errors:
[Major]: [word_order] - ""tying strings with Israeli flags to the house"" should be ""tying strings with Israeli flags to the house"" for a more natural word order.
```"
348,"""הייתי פותחת שולחן גדול ומזמינה את 'המתים שלי'.","""I would set a big table and invite 'my dead'.""","```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The quotation marks around 'my dead' should be consistent with English conventions, typically using double quotation marks (""my dead"").
```"
349,"לפעמים אני מדמיינת מה היה אילו אחי דניאל ז""ל היה בחיים, או אם אבא שלי, שניאור ז""ל, היה רואה את הילדים שלי: אוריאל (23) והתאומות תמרה ונעמה (16 וחצי).","Sometimes I imagine what it would be like if my brother Daniel, of blessed memory, were alive, or if my father, Shneur, of blessed memory, could see my children: Uriel (23) and the twins Tamara and Naama (16 and a half).","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""Sometimes"" for correct punctuation.
[Minor]: [punctuation] - Missing comma after ""Shneur, of blessed memory,"" to properly separate clauses.
```"
364,"ביבי תשחק בתפקיד נועה, שאותו גילמה דפנה ארמוני.","Bibi will play the role of Noa, which was portrayed by Daphna Armoni.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The name ""Bibi"" should be capitalized as it is a proper noun.
```"
371,את הידיעה המשמחת חלקה אתמול בערב (שישי) לופז עם מעריציה באתר הרשמי שלה onthejlo.com,The joyful news was shared last night (Friday) by Lopez with her fans on her official website onthejlo.com.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The parentheses around ""Friday"" are not necessary and disrupt the flow of the sentence.
```"
390,"עכשיו אנחנו יותר חשופות, פונות ישירות למצלמה באופן טבעי, לא רק ריאליטי אלא סדרה דוקומנטרית אותנטית"".","""Now we are more exposed, facing the camera directly in a natural way, not just reality but an authentic documentary series.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
402,אינדינגב בניחוח בינלאומי: אפגן וויגז מצטרפים אל אביתר בנאי ונגה ארז,Indie Negev with an international flair: Afghan Whigs join Evyatar Banai and Noga Erez.,"```
MQM annotations:
linguistic conventions errors:
[Major]: [capitalization] - ""Indie Negev"" should be ""Indie Negev"" with both words capitalized as it is a proper noun.
```"
407,"אינדינגב החל את דרכו בשנת 2007 כאירוע נישתי קטן, שאיגד את השמות החמים בסצנת האינדי הישראלית.",IndieNegev began its journey in 2007 as a small niche event that brought together the hottest names in the Israeli indie scene.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma after ""2007"" is missing, which would improve the readability of the sentence.
```"
409,אביב גפן ושרית חדד: פסטיבל חוצות היוצר בירושלים בהפתעות חדשות,Aviv Geffen and Sarit Hadad: The Jerusalem Arts and Crafts Fair with new surprises.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The colon after ""Aviv Geffen and Sarit Hadad"" is not necessary and disrupts the natural flow of the sentence.
```"
410,"הפסטיבל הבינלאומי בבירה, שהפך למסורת ויתקיים במספר מוקדים יציג מופעים מוזיקליים של אמנים מקומיים מובילים, וישלב מופעי קרקס ומיצגים אמנותיים חדשניים ומפתיעים","The international festival in the capital, which has become a tradition and will take place at several venues, will feature musical performances by leading local artists and will include circus shows and innovative and surprising art exhibits.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma after ""tradition"" should be removed for better flow.
```"
417,"SPARKS הוא מופע קרקס, תנועה וריחוף אווירי של קרקס Y, תערוכת צילום אינסטגרמית בהשראת יצירות אמנות מפורסמות.","SPARKS is a circus show, movement, and aerial flight by Circus Y, an Instagram photography exhibition inspired by famous artworks.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""Circus Y"" should be a semicolon to separate two independent clauses.
```"
418,"The Black Box Gallery – היא גלריית ההצצה של היוצר והמבצע ליאור כלפון, שתוצב ברחבת היריד עם חורי הצצה שיחשפו את הקהל לתערוכת יצירותיו הזרחניות של ליאור כלפון, יצירות אמנות של פסלים מוארים של האמן הרב תחומי אלון בירגר (תיאטרון האור) ועוד.","The Black Box Gallery – is the peep gallery of creator and performer Lior Kalfo, which will be placed in the fairground with peepholes that will expose the audience to the fluorescent exhibition of Lior Kalfo's works, illuminated sculptures by the multidisciplinary artist Alon Birger (Theater of Light), and more.","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The comma before ""illuminated sculptures"" should be removed to improve sentence flow.
[Minor]: punctuation - The comma before ""and more"" should be removed to improve sentence flow.
```"
444,.,"Sure, please provide the Hebrew text you would like translated.","I'm sorry, but I cannot provide annotations for linguistic convention errors without the actual Hebrew text that needs to be translated. Please provide the Hebrew text, and I will be happy to assist with the evaluation of the translation."
446,"היא מרוויחה על קמפיינים יותר מוונדר וומן, היא יפה מדי, היא יודעת להעמיד במקום את דנה ויס, וכשצריך - גם לסנגר על השותף העסקי שלה.","She earns more from campaigns than Wonder Woman, she's too beautiful, she knows how to put Dana Weiss in her place, and when necessary - also to advocate for her business partner.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""also to advocate"" is unnecessary and disrupts the flow of the sentence.
```"
457,כאן מחפשים גיבורי־על.,Heroes wanted here.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence should end with a period for proper punctuation.
```"
465,"תגידו: ספונג'ה וניקיונות, סירים על הגז וריחות בחדר המדרגות, ירון אילן או אבי כאכון בטלוויזיה, אבל הכי מוזר יהיה אם מישהו יגיד פתאום ""גיל ססובר"".","Say: cleaning and scrubbing, pots on the stove and smells in the stairwell, Yaron Ilan or Avi Kakon on TV, but the strangest thing would be if someone suddenly says ""Gil Sassover"".","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""Say"" to properly separate the introductory phrase from the rest of the sentence.
```"
468,לאורך מחצית ממנה - ססובר עומד.,"""Throughout half of it - Sasover stands.""","```
MQM annotations:
linguistic conventions errors:
[Major]: punctuation - The hyphen should be replaced with a comma for correct punctuation in the sentence.
```"
477,"רותי רוסו בתגובה: ""שמחה שיש מקומות שמשקיעים יותר בקולינריה של אוכלוסייה זו"".","Ruti Russo in response: ""Glad there are places that invest more in the culinary arts of this population.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The period at the end of the sentence is missing.
```"
481,בישראל בשנים האחרונות יותר ויותר משפחות ואנשים מבוגרים מבינים כי בדידות זו המחלה הקשה ביותר בגיל מבוגר ורואים במקומות הקהילתיים כפתרון מוכח למחלה.,"In recent years in Israel, more and more families and elderly people understand that loneliness is the most severe illness in old age and see community places as a proven solution to the illness.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""Israel"" for better readability.
```"
483,מרבית בתי הדיור המוגן נעזרים בשפים מקצועיים על מנת לבנות תפריט.,Most assisted living facilities employ professional chefs to create a menu.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing period at the end of the sentence.
```"
487,"אני מכבדת את עבודתם הקשה של טבחים, טבחיות, שפיות ושפים בכל מקום, גם בדיור המוגן"".","""I respect the hard work of cooks, female cooks, female chefs, and chefs everywhere, even in assisted living.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""even in assisted living"" should be replaced with a period for better sentence separation.
```"
491,"הזמר בתגובה: ""הפלישה לאוקראינה שונה מאוד מהקונפליקט הישראלי-פלשתיני","The singer responded: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The opening quotation mark is missing before ""The invasion of Ukraine"".
```"
518,"לבקשת שר הבריאות ניצן הורוביץ, ימשיך במקביל בתפקידו כפרויקטור.","At the request of Health Minister Nitzan Horowitz, he will continue in his role as a project manager.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - ""Health Minister"" should not be capitalized as it is not a proper noun in this context.
```"
527,"דו""ח מבקר המדינה: התקציב בפועל ברוב שנות פעילות ועדת סל התרופות – קטן מהתקציב המומלץ",State Comptroller's report: The actual budget in most years of the Drug Basket Committee's activity is smaller than the recommended budget.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The colon should be followed by a lowercase letter in the phrase ""State Comptroller's report: The actual budget..."".
```"
528,"על פי הדו""ח של מתניהו אנגלמן, במשך יותר מ-20 שנות פעילות הסל – משרד הבריאות לא פיקח על פעילות הוועדה •","According to the report by Matanyahu Englman, for more than 20 years of the basket's activity, the Ministry of Health did not oversee the committee's activities.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The bullet point at the end of the sentence is unnecessary and should be removed.
```"
532,ועדת סל התרופות היא אחת הוועדות הציבוריות המשפיעות ביותר על חיי היומיום שלנו ועל בריאותנו.,The Drug Basket Committee is one of the most influential public committees on our daily lives and our health.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - ""The Drug Basket Committee"" should be ""the Drug Basket Committee"" as it is not a proper noun and should not be capitalized.
```"
535,"על פי הדו""ח של מתניהו אנגלמן, הוא ממליץ ""לבצע בתהליך הרחבת הסל תיקונים ושיפורים, שיביאו למיצוי איכותי יותר של תקציב סל שירותי הבריאות שהציבור זכאי לו"".","According to Matanyahu Englman's report, he recommends ""making corrections and improvements in the process of expanding the basket, which will lead to a more qualitative utilization of the health services basket budget that the public is entitled to.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""which will lead to a more qualitative utilization"" is unnecessary and disrupts the flow of the sentence.
```"
539,"ברוב שנות פעולת הוועדה (90% מהזמן), גובה התוספת התקציבית היה קטן מ-1.5% של סל הבריאות, שיעור שהומלץ על ידי ועדות שונות כשיעור התוספת הרצוי.","For most of the committee's years of operation (90% of the time), the amount of the budget increase was less than 1.5% of the health basket, a rate recommended by various committees as the desired increase rate.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma before ""a rate recommended by various committees"" is unnecessary and disrupts the flow of the sentence.
```"
559,אנגלמן ממליץ למשרד הבריאות לעדכן את נהלי עבודת הסל וגם לקבוע האם יש צורך בתוספת כספית נפרדת עבור שירותים אלו.,Englman recommends that the Ministry of Health update the procedures for the basket's work and also determine whether there is a need for a separate financial addition for these services.,"```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - Missing comma after ""work"" to separate the two clauses in the sentence.
```"
581,"ד""ר נעמה נוס אחראית אפדימיולוגיה לשכת הבריאות בת""א ציינה כי ""אנחנו לא יכולים לקבוע חד משמעית ממה שלושת הידיירים נפטרו.","Dr. Naama Nus, responsible for epidemiology at the Tel Aviv Health Bureau, noted that ""we cannot definitively determine what the three divers died from.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [spelling] - ""epidemiology"" is misspelled as ""epidimiology"".
```"
593,"יגאל נחתומי, מנכ""ל בית אקשטיין שמנהל את המעון ואף ניהל את המעון בעצמו אמר ""מאות ואלפי אנשים בכל המערך קמים רק במטרה אחת: לעשות טוב לאנשים.","Yigal Nechtoomi, CEO of Beit Ekstein, which manages the institution and even managed the institution himself, said, ""Hundreds and thousands of people throughout the system get up with only one goal: to do good for people.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""himself"" should be removed for better sentence flow.
```"
595,את אחת הדיירות הרדמתי על הידיים.,I put one of the tenants to sleep in my arms.,"```
MQM annotations:
linguistic conventions errors:
[Critical]: no-error
[Major]: no-error
[Minor]: grammar - ""in my arms"" is slightly awkward and could be more naturally phrased as ""in my arms"" or ""in my hands"" depending on the intended meaning.
```"
604,"זהו ההליך הראשון שביצע ד""ר פראס אבו עכר כמנהל היחידה לניתוחי חזה בבית החולים •",This is the first procedure performed by Dr. Firas Abu Akher as the head of the thoracic surgery unit at the hospital.,"```
MQM annotations:
linguistic conventions errors:
Minor: punctuation - The sentence ends with a period in English, but the Hebrew source ends with a bullet point. The period should be replaced with a bullet point to match the source punctuation.
```"
619,"לדבריו, הלב היה מרוקן מדם, לחצי הדם היו אפסיים, והגישה הניתוחית היתה שגויה.","According to him, the heart was drained of blood, the blood pressure was negligible, and the surgical approach was incorrect.","```
MQM annotations:
linguistic conventions errors:
[Critical]: None
[Major]: None
[Minor]: punctuation - The comma after ""negligible"" is unnecessary and disrupts the flow of the sentence.
```"
622,"עוד ציין: ""מדובר בהליך לא מסובך, שנמשך כמה דקות"", והוסיף: ""לא ניתן שלא להתייחס לתהליך הלקוי של קבלת ד""ר אבו עכר לתפקיד.","He also noted: ""This is an uncomplicated procedure that takes a few minutes,"" and added: ""The flawed process of appointing Dr. Abu Aker to the position cannot be ignored.""","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma inside the quotation marks should be placed outside in American English punctuation style.
```"
647,"ד""ר שלומי קודש לא שוכח, גם ממרום תפקידו, את הדחיפה מפרופ' שאול סוקניק ז""ל •","Dr. Shlomi Kodesh does not forget, even from the height of his position, the push from Prof. Shaul Sukenik, of blessed memory.","```
MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The bullet point at the end of the sentence is unnecessary and should be removed.
```"
