index,original,translated,accuracy_annotation
126,בכמה יתייקר התשלום על המשכנתא?,How much will the mortgage payment increase?,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""How much will the mortgage payment increase?"" does not accurately convey the source text ""בכמה יתייקר התשלום על המשכנתא?"" which means ""By how much will the mortgage payment increase?"" The mistranslation omits the sense of ""by how much,"" which is crucial for understanding the question's intent.
[Major]: [accuracy/addition] - None
[Minor]: [accuracy/omission] - None
```"
132,"זאת, לאחר שבמשך שנים הריבית במשק היתה קרובה לאפס.","This, after years during which the interest rate in the economy was close to zero.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The source text includes ""במשק"" (in the economy), which is omitted in the translation. This omission could lead to a misunderstanding of the context.
[Major]: None
[Minor]: None
```"
137,בכמה התייקרה המשכנתא הממוצעת מתחילת השנה?,"""By how much has the average mortgage increased since the beginning of the year?""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""average mortgage increased"" does not fully capture the meaning of ""התייקרה המשכנתא הממוצעת"" which implies a price increase, not just any increase.
[Minor]: [accuracy/error_subcategory] - None
```"
142,מסלול הריבית המשתנה צמודת מדד (26.7% במסלול הזה) ישלים התייקרות של כ־120 שקלים.,The variable interest rate track linked to the index (26.7% in this track) will complete an increase of approximately 120 shekels.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits the phrase ""צמודת מדד"" (linked to the index), which is crucial for understanding the type of interest rate track being discussed.
[Major]: [accuracy/mistranslation] - The phrase ""ישלים התייקרות"" is mistranslated as ""will complete an increase"" instead of ""will result in an increase,"" which better captures the intended meaning.
[Minor]: [accuracy/error_subcategory] - None
```"
150,לגבי רוכשי דירות מקבלן - צרור ממליץ להקדים תשלומים לקבלן ולקחת משכנתא כעת.,Regarding apartment buyers from a contractor - Tzor recommends advancing payments to the contractor and taking a mortgage now.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The name ""Tzor"" is likely a mistranslation or incorrect transliteration of ""צרור"" (Tzoror), which might refer to a person or entity.
[Minor]: [accuracy/error_subcategory] - None
```"
163,"כמו כן, החל מ-10 באוגוסט, תיקבע הפחתה נוספת של עוד חצי שקל, כך שרק ממועד זה מחירו של ליטר בנזין יפחת בשקל אחד וזאת עד ל-15 בנובמבר 2022.","Additionally, starting from August 10, there will be a further reduction of another half shekel, so that only from this date the price of a liter of gasoline will decrease by one shekel, and this will be until November 15, 2022.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""וזאת עד ל-15 בנובמבר 2022"" is mistranslated as ""and this will be until November 15, 2022."" The source text implies that the price reduction will last until November 15, 2022, but the translation could be interpreted as the reduction starting on that date.
[Minor]: [accuracy/error_subcategory] - None
```"
172,"למחיר הדלק יש השפעה דרמטית על יוקר המחיה במשק - משום שהוא משפיע גם על הוצאות משקי הבית וגם על הוצאות העסקים, על מחירי התחבורה הציבורית והטיסות, על עלויות ההובלה ועוד.","The price of fuel has a dramatic impact on the cost of living in the economy - because it affects both household and business expenses, public transportation and flight prices, transportation costs, and more.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""על עלויות ההובלה"" which translates to ""transportation costs,"" leading to a loss of important meaning.
[Minor]: [accuracy/mistranslation] - The phrase ""יוקר המחיה במשק"" is translated as ""the cost of living in the economy,"" which is slightly awkward. A more accurate translation would be ""the cost of living in the market"" or simply ""the cost of living.""
```"
178,אשדוד היא העיר הידידותית ביותר לעסקים קטנים ובינוניים.,Ashdod is the most business-friendly city for small and medium-sized enterprises.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""business-friendly"" does not fully convey the meaning of ""הידידותית ביותר לעסקים"" which means ""most friendly to businesses,"" emphasizing friendliness rather than just being business-friendly.
[Minor]: [accuracy/error_subcategory] - None
```"
181,"אחריהן ממוקמות לפי הסדר: אשקלון, ראשון לציון, תל אביב־יפו, חיפה, רמת גן, חולון, באר שבע, ירושלים, בת ים, נתניה ובני ברק.","After them, in order: Ashkelon, Rishon LeZion, Tel Aviv-Yafo, Haifa, Ramat Gan, Holon, Be'er Sheva, Jerusalem, Bat Yam, Netanya, and Bnei Brak.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text includes ""לפי הסדר"" (in order), which is omitted in the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
182,הסוכנות עורכת את מדד הרשויות המקומיות.,The agency compiles the local authorities index.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""compiles"" should be ""edits"" or ""conducts"" as ""עורכת"" in this context means to edit or conduct.
[Minor]: [accuracy/error_subcategory] - None
```"
198,"פיתוח העסקים הקטנים הוא אינטרס ציבורי של כולנו, אולם לרשות המקומית יש השפעה ישירה על העסקים שנמצאים בה.","The development of small businesses is a public interest for all of us, but the local authority has a direct impact on the businesses located within it.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""The development of small businesses"" should be ""Development of small businesses"" as the source text does not include ""The.""
[Minor]: [accuracy/error_subcategory] - None
```"
199,"הקורונה הדגישה את חשיבותו של השלטון המקומי וראינו כי רשויות שפעלו ועודדו את קידום העסקים הקטנים ומצאו פתרונות יצירתיים עבורם, הפכו לממשק השלטוני הראשון עבורם"".","The coronavirus emphasized the importance of local government, and we saw that authorities that acted and encouraged the promotion of small businesses and found creative solutions for them became the primary governmental interface for them.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""הפכו לממשק השלטוני הראשון עבורם"" (became the primary governmental interface for them) is omitted in the translation.
[Major]: [accuracy/mistranslation] - ""שלטון מקומי"" is translated as ""local government,"" which is correct, but the emphasis on ""local"" as ""שלטון מקומי"" can also imply ""municipal government,"" which might provide a more precise context.
[Minor]: [accuracy/addition] - None
```"
200,"רן קויתי, מנהל הסוכנות לעסקים קטנים ובינוניים במשרד הכלכלה והתעשייה, מוסיף: ""לרשויות המקומיות חלק מרכזי ומהותי ביכולתם של עסקים בתחומן לשגשג ולפרוח.","Ran Kivity, Director of the Small and Medium Business Agency at the Ministry of Economy and Industry, adds: ""Local authorities have a central and essential role in the ability of businesses in their area to thrive and flourish.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""במשרד הכלכלה והתעשייה"" which means ""at the Ministry of Economy and Industry.""
[Minor]: [accuracy/error_subcategory] - None
```"
201,"בשנתיים האחרונות, שבהן אנו מתמודדים עם משבר הקורונה, לרשויות משקל גדול יותר בסיוע לעסקים לשרוד בתחומן ולשרוד בכלל"".","""In the last two years, during which we have been dealing with the coronavirus crisis, the authorities have a greater role in helping businesses survive in their field and survive in general.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""the authorities have a greater role"" should be ""the authorities have a greater weight"" to accurately reflect the Hebrew term ""משקל גדול יותר"" which means ""greater weight"" rather than ""greater role.""
[Minor]: [accuracy/error_subcategory] - None
```"
217,"יותר חבילות הגיעו בדצמבר מבכל חודש אחר, ככל הנראה בעקבות חגי הקניות של נובמבר, דוגמת יום הרווקים הסיני, בלאק פריידי וסייבר מאנדיי.","More packages arrived in December than in any other month, most likely due to the November shopping holidays, such as Singles' Day, Black Friday, and Cyber Monday.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""דוגמת"" which means ""such as"" or ""for example,"" indicating that the holidays mentioned are examples.
[Minor]: [accuracy/error_subcategory] - None
```"
220,"לשכירים רבים מגיע כסף מהמדינה, שיכול להגיע לעשרות אלפי שקלים •","Many employees are entitled to money from the state, which can amount to tens of thousands of shekels.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""לשכירים רבים"" as ""Many employees"" is not entirely accurate. ""שכירים"" specifically refers to ""salaried employees"" or ""wage earners,"" which is a more specific category than just ""employees.""
[Minor]: [accuracy/error_subcategory] - None
```"
221,שיניתם מקום עבודה?,Did you change your workplace?,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""workplace"" does not fully capture the meaning of the Hebrew ""מקום עבודה,"" which more accurately translates to ""place of work"" or ""job."" The translation could imply a change in the physical location rather than the job itself.
[Minor]: [accuracy/error_subcategory] - None
```"
223,עברתם מהעיר ליישוב?,"""Did you move from the city to the settlement?""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The term ""settlement"" is a mistranslation of ""יישוב"" which should be translated as ""community"" or ""village"" in this context.
[Major]: accuracy/mistranslation - None
[Minor]: accuracy/mistranslation - None
```"
249,100% מהעוברים לישוב מזכה קיבלו החזר מס על שנת המעבר היות ואישור על תושבות בישוב מזכה ניתנת רק לאחר 12 חודשים מיום הפיכת התושב לתושב מזכה ובכך למעשה השנה הראשונה משולם מס מלא.,"100% of those moving to a qualifying locality received a tax refund for the year of the move since the residency approval in a qualifying locality is granted only after 12 months from the day the resident becomes a qualifying resident, and thus, in effect, full tax is paid for the first year.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - ""the day the resident becomes a qualifying resident"" is mistranslated; the source text refers to ""the day the resident becomes a resident"" without the ""qualifying"" specification.
[Major]: accuracy/omission - The translation omits the concept of ""the year of the move"" being the year for which the tax refund is received, which is crucial for understanding the context.
[Minor]: accuracy/addition - The phrase ""in effect"" is an addition that is not present in the source text, although it does not significantly alter the meaning.
```"
253,שיעור ההחזר יכול להגיע לעשרות אלפי שקלים לאורך 6 שנים.,The repayment rate can reach tens of thousands of shekels over 6 years.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""repayment rate"" is a mistranslation of ""שיעור ההחזר,"" which should be translated as ""repayment amount"" or ""repayment installment.""
[Minor]: [accuracy/error_subcategory] - None
```"
255,"מנכ״ל tax:on, טל כרמון: ""משבר הקורונה גרם לכך שציבור השכירים בישראל הפך להרבה יותר אקטיבי.","CEO of tax:on, Tal Carmon: ""The coronavirus crisis has caused the salaried public in Israel to become much more active.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the abbreviation ""מנכ״ל"" which stands for ""CEO"" in Hebrew.
[Minor]: [accuracy/error_subcategory] - None
```"
256,"הוא מתעניין, בודק ודורש את מה שמגיע לו בהחזרים ממס הכנסה.","He is interested, checks, and demands what he is entitled to in tax refunds.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the word ""דורש"" which means ""demands"" in the context of the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
264,"לפי הדו""ח, מחפשי העבודה התעניינו בעיקר בתחומים רוויי משרות כמו אדמיניסטרציה ומכירות, שלגביהן נשלחו 1,738,485 קורות חיים.","According to the report, job seekers were mainly interested in job-rich fields such as administration and sales, for which 1,738,485 resumes were sent.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits the phrase ""כמו"" (such as) which is present in the source text.
[Major]: accuracy/mistranslation - The phrase ""רוויי משרות"" is translated as ""job-rich fields,"" which is not entirely accurate. A more precise translation would be ""fields with many job openings"" or ""fields with abundant job opportunities.""
[Minor]: accuracy/addition - None
```"
268,"השכר החודשי בתחום התוכנה היה 17,915 שקלים בממוצע, ובניתוח מערכות מידע הוא עמד על 17,140 שקלים.","The average monthly salary in the software field was 17,915 shekels, and in information systems analysis, it was 17,140 shekels.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/error_subcategory] - None
[Minor]: [accuracy/mistranslation] - The phrase ""ובניתוח מערכות מידע"" should be translated as ""and in the field of information systems analysis"" to match the structure of the source text more closely.
```"
276,ההיצע הגדול ביותר היה למשרות ללא ניסיון - וכאלה היו יותר מ-58 אלף באתר.,"The largest supply was for jobs without experience - and there were more than 58,000 of these on the site.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""supply"" for ""ההיצע"" is not entirely accurate in this context. A more appropriate translation would be ""availability"" or ""offerings.""
[Minor]: [accuracy/error_subcategory] - None
```"
286,"במילים אחרות, מדובר ב- 193 אלף לא מועסקים לעומת 180.3 אלף.","In other words, there are 193 thousand unemployed compared to 180.3 thousand.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""לא מועסקים"" as ""unemployed"" is not entirely accurate. ""לא מועסקים"" can mean ""not employed"" or ""not working,"" which is a broader term than ""unemployed.""
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/mistranslation] - None
```"
289,"מאלה שבכוח העבודה 95.5% המהווים 4,059,700 הם מועסקים והשאר בלתי מועסקים.","Of those in the workforce, 95.5% constituting 4,059,700 are employed and the rest are unemployed.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""בלתי מועסקים"" as ""unemployed"" is not entirely accurate. It should be ""not employed"" to match the source text more closely.
[Minor]: [accuracy/error_subcategory] - None
```"
295,"הסקר מאפשר מעקב אחר ההתפתחות בכוח העבודה, גודלו ותכונותיו, היקף האבטלה ועוד.","The survey allows tracking of the development in the workforce, its size and characteristics, the extent of unemployment, and more.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the phrase ""אחר ההתפתחות"" which means ""of the development"" in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
301,הקידוש והמסורת הם שורש מאוד עמוק בנשמה שלי.,The Kiddush and the tradition are a very deep root in my soul.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""The Kiddush"" should be ""Kiddush"" without ""The"" as it refers to a specific ritual or tradition in Hebrew culture.
[Minor]: [accuracy/error_subcategory] - None
```"
302,"ימי שישי אצלי מוקדשים לילדים, אור (10) ויונתן (8).","Fridays at my place are dedicated to the children, Or (10) and Yonatan (8).","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""אצלי"" as ""at my place"" is not entirely accurate. It should be ""for me"" or ""in my case"" to better reflect the meaning of the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
310,"כשאנחנו מגיעים לחמותי, כבר מלובי הבניין עולים ריחות מדהימים מהדירה שלה.","When we arrive at my mother-in-law's, amazing smells are already coming from her apartment from the building's lobby.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - ""amazing smells"" should be ""amazing aromas"" or ""amazing scents"" to better reflect the Hebrew word ""ריחות"".
[Major]: accuracy/addition - ""from the building's lobby"" is an addition; the source text implies the smells are noticeable from the lobby, but does not explicitly state this.
[Minor]: accuracy/omission - None
```"
316,כל פינה נידחת בארץ עשתה לו גאווה בלב.,Every remote corner of the country filled him with pride.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""בלב"" which means ""in the heart,"" indicating where the pride is felt.
[Major]: [accuracy/mistranslation] - ""עשה לו גאווה"" is mistranslated as ""filled him with pride."" A more accurate translation would be ""made him proud"" or ""gave him pride.""
[Minor]: [accuracy/error_subcategory] - None
```"
323,שבוע־שבועיים לפני יום העצמאות כבר הייתי מטפס על עצים וקושר לבית חוטים עם דגלי ישראל.,"A week or two before Independence Day, I would already be climbing trees and tying strings with Israeli flags to the house.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""tying strings with Israeli flags to the house"" does not accurately convey the source text, which implies tying strings with flags to trees and then to the house.
[Minor]: [accuracy/error_subcategory] - None
```"
348,"""הייתי פותחת שולחן גדול ומזמינה את 'המתים שלי'.","""I would set a big table and invite 'my dead'.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""'my dead'"" is a mistranslation. In Hebrew, ""המתים שלי"" can imply a more personal or possessive nuance, such as ""my deceased loved ones"" or ""those I have lost,"" rather than the literal ""my dead.""
[Minor]: [accuracy/error_subcategory] - None
```"
349,"לפעמים אני מדמיינת מה היה אילו אחי דניאל ז""ל היה בחיים, או אם אבא שלי, שניאור ז""ל, היה רואה את הילדים שלי: אוריאל (23) והתאומות תמרה ונעמה (16 וחצי).","Sometimes I imagine what it would be like if my brother Daniel, of blessed memory, were alive, or if my father, Shneur, of blessed memory, could see my children: Uriel (23) and the twins Tamara and Naama (16 and a half).","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The phrase ""of blessed memory"" is omitted for the father, Shneur, which is present in the source text.
[Major]: accuracy/mistranslation - The phrase ""what it would be like"" does not fully capture the meaning of ""מה היה אילו,"" which more accurately translates to ""what would have been if.""
[Minor]: None
```"
364,"ביבי תשחק בתפקיד נועה, שאותו גילמה דפנה ארמוני.","Bibi will play the role of Noa, which was portrayed by Daphna Armoni.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation uses ""will play"" instead of ""plays,"" which does not accurately reflect the tense used in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
371,את הידיעה המשמחת חלקה אתמול בערב (שישי) לופז עם מעריציה באתר הרשמי שלה onthejlo.com,The joyful news was shared last night (Friday) by Lopez with her fans on her official website onthejlo.com.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the phrase ""אתמול בערב"" which means ""yesterday evening"" in the source text. The translation uses ""last night"" which could imply a different time frame.
[Minor]: [accuracy/error_subcategory] - None
```"
390,"עכשיו אנחנו יותר חשופות, פונות ישירות למצלמה באופן טבעי, לא רק ריאליטי אלא סדרה דוקומנטרית אותנטית"".","""Now we are more exposed, facing the camera directly in a natural way, not just reality but an authentic documentary series.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The Hebrew word ""חשופות"" translates to ""exposed,"" but in this context, it implies being more ""vulnerable"" or ""open,"" which is not fully captured in the English translation.
[Minor]: [accuracy/error_subcategory] - None
```"
402,אינדינגב בניחוח בינלאומי: אפגן וויגז מצטרפים אל אביתר בנאי ונגה ארז,Indie Negev with an international flair: Afghan Whigs join Evyatar Banai and Noga Erez.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""Indie Negev"" is a mistranslation of ""אינדינגב"" which should be ""Indingev,"" referring to a specific music festival in Israel.
[Minor]: [accuracy/error_subcategory] - None
```"
407,"אינדינגב החל את דרכו בשנת 2007 כאירוע נישתי קטן, שאיגד את השמות החמים בסצנת האינדי הישראלית.",IndieNegev began its journey in 2007 as a small niche event that brought together the hottest names in the Israeli indie scene.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the word ""איגד"" which means ""brought together"" or ""united,"" indicating the event's role in gathering the names in the scene.
[Minor]: [accuracy/error_subcategory] - None
```"
409,אביב גפן ושרית חדד: פסטיבל חוצות היוצר בירושלים בהפתעות חדשות,Aviv Geffen and Sarit Hadad: The Jerusalem Arts and Crafts Fair with new surprises.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""פסטיבל חוצות היוצר"" which means ""Hutzot Hayotzer Festival,"" an important part of the source text.
[Major]: [accuracy/mistranslation] - The translation ""Arts and Crafts Fair"" does not accurately reflect ""פסטיבל חוצות היוצר,"" which is a specific festival name.
[Minor]: [accuracy/addition] - The word ""new"" is added in ""new surprises,"" which is not present in the source text.
```"
410,"הפסטיבל הבינלאומי בבירה, שהפך למסורת ויתקיים במספר מוקדים יציג מופעים מוזיקליים של אמנים מקומיים מובילים, וישלב מופעי קרקס ומיצגים אמנותיים חדשניים ומפתיעים","The international festival in the capital, which has become a tradition and will take place at several venues, will feature musical performances by leading local artists and will include circus shows and innovative and surprising art exhibits.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""בבירה"" (in the capital), which specifies the location of the festival.
[Minor]: [accuracy/error_subcategory] - None
```"
417,"SPARKS הוא מופע קרקס, תנועה וריחוף אווירי של קרקס Y, תערוכת צילום אינסטגרמית בהשראת יצירות אמנות מפורסמות.","SPARKS is a circus show, movement, and aerial flight by Circus Y, an Instagram photography exhibition inspired by famous artworks.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""ריחוף אווירי"" is mistranslated as ""aerial flight,"" which does not fully capture the meaning of ""aerial acrobatics"" or ""aerial performance.""
[Minor]: [accuracy/omission] - The translation omits the word ""מופע"" (show) before ""תנועה"" (movement), which could clarify that ""movement"" is part of the show.
```"
