index,original,translated,locale_convention_annotation
25,WEBから24時間予約受付中・格安マウスピース矯正・調整料0円。,"24-hour online reservation available, affordable mouthpiece orthodontics, adjustment fee free.","MQM annotations:
audience appropriateness errors:
[Minor]: [culture-specific reference] - The term ""mouthpiece orthodontics"" may not be a common or familiar concept for the target English-speaking audience, and could benefit from a more culturally-appropriate description."
29,不動産のことなら連合隊 - 北見不動産連合隊,Unified real estate team - Kitami real estate unified team.,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""unified team"" may not be a common or intuitive phrase for the target English-speaking audience, as it is a more culture-specific concept in the Japanese context.
[Minor]: WRONG LANGUAGE VARIETY - The use of ""Kitami"" in the translation may not be familiar to the target English-speaking audience, as it is a proper noun referring to a specific location in Japan."
31,賃貸アパート、マンション、一戸建て。,"Rental apartment, condominium, detached house.","MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The terms ""rental apartment"", ""condominium"", and ""detached house"" may not be as familiar or commonly used in some cultural contexts, and could benefit from more culturally-appropriate terminology."
33,地元に密着・写真は最大30枚・無料の物件査定も実施中。,"Local area-focused, up to 30 photos, and free property appraisals are currently available.","MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""物件査定"" (property appraisal) may not be a commonly used phrase in English-speaking countries and could be unfamiliar to the target audience."
36,お急ぎ便が使い放題。,Same-day delivery is available unlimited.,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""Same-day delivery is available unlimited"" may not be a natural or common expression in the target English-speaking culture, as it does not align with typical phrasing for describing delivery services."
40,ポイントが貯まる・スマホアプリあり・数億種の品揃え。,"Point accumulation, smartphone app available, over hundreds of millions of product selection.","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""point accumulation"" may not be a familiar concept for some target audiences, and the reference to a ""smartphone app"" may not be relevant or accessible to all users.
[Minor]: WRONG LANGUAGE VARIETY - The phrase ""over hundreds of millions of product selection"" may sound unnatural or awkward in the target language, as it does not align with the typical phrasing used to describe product selection."
45,あの人気漫画を今こそ一気読み。,"That popular manga, now is the time to read it all at once.","MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""one at a time"" may not be a common or natural expression in the target Japanese culture, and could be perceived as slightly awkward or unnatural."
46,全作品試し読みアリ・買うよりお得。,"All works available for sample reading, more affordable than buying.","MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""All works available for sample reading, more affordable than buying"" may not be a common or natural way to express this concept in English. The phrasing sounds slightly unusual or formal for the intended audience."
50,クチコミ情報も満載です。,Word-of-mouth information is also full.,"MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""Word-of-mouth information"" may not be a common or natural way to express the idea of customer reviews in the target English-speaking culture."
51,タイムセールや限定プランも。,Time sale and limited plans.,"MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""Time sale and limited plans"" may not be a common or natural way to refer to such promotions in the target English-speaking culture."
52,自宅で簡単予約・ビジネスホテルが充実・プラン充実・会員登録でポイント貯まる。,"Easy reservation at home, well-equipped business hotels, abundant plans, and accumulate points with membership registration.","MQM annotations:
Audience Appropriateness Errors
[Minor]: [culture-specific reference] - The phrase ""business hotels"" may not be a common term or concept for some target audiences, and could be better expressed using more general language about hotel accommodations.
[Minor]: [culture-specific reference] - The mention of ""membership registration"" and ""accumulating points"" may not be a familiar or relevant concept for all target audiences, and could be explained in more general terms."
54,端子台 貫通をこの価格で買える通販モノタロウ。,Terminal block through-hole can be purchased at the online store Monotaro at this price.,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""Monotaro"" may not be familiar to the English-speaking audience, as it is a Japanese online store."
56,端子台 貫通の通販。,Terminal block through-type online shopping.,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""terminal block"" may not be familiar or intuitive for the general online shopping audience, who may be more accustomed to simpler product descriptions.
[Minor]: WRONG LANGUAGE VARIETY - The phrase ""online shopping"" may not be the most natural or common expression in the target language and cultural context, where alternative terms may be more appropriate."
59,紀伊御坊駅の格安ホテル - 【じゃらん】公式サイト,Affordable hotels near Kii-Gobo Station - Official site of [Jalan],"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""Jalan"" may not be familiar to the English-speaking audience, as it is a Japanese travel website."
62,【紀伊御坊駅】のホテル・旅館を予約するならじゃらん。,"Here is the translation:

Book hotels and inns near Kii-Gobo Station on Jalan.","MQM annotations:
audience appropriateness errors:
[Minor]: [culture-specific reference] - The phrase ""on Jalan"" may not be familiar to the target English-speaking audience, as Jalan is a term more commonly used in Southeast Asian countries."
63,じゃらん限定・格安プランも充実。,Abundant discounted plans exclusive to Jalan.,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""Jalan"" may not be familiar to the target English-speaking audience, as it is a Japanese travel website brand."
64,会員登録でポイント貯まる・当日予約OKの宿多数・お得なクーポン配布中。,"Many accommodations where you can accumulate points by registering as a member, accept same-day reservations, and distribute discount coupons.","MQM annotations:
Audience Appropriateness Errors
[Minor]: [culture-specific reference] - The term ""accommodations"" may not be a common term for the target audience and could be replaced with a more familiar term like ""hotels"" or ""lodgings"".
[Minor]: [culture-specific reference] - The concept of ""same-day reservations"" may not be as common or expected in the target culture, and could be rephrased to be more accessible.
[Minor]: [culture-specific reference] - The mention of ""discount coupons"" may not resonate with the target audience in the same way, and could be reframed as ""special offers"" or ""promotions""."
65,入力簡単60秒で無料査定依頼 - 路線価・地価の相場を調べるなら,"Easy input, free appraisal request in 60 seconds - If you want to check the market price and land price.","MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""free appraisal request in 60 seconds"" may not be a common or intuitive way to request a property appraisal in the target culture, and could be seen as overly direct or impersonal.
[Minor]: WRONG LANGUAGE VARIETY - The phrase ""If you want to check the market price and land price"" may sound more formal or technical than typical language used for this type of service in the target culture."
66,マンション・土地・一戸建ての無料売却査定が可能。,"Possible free real estate appraisal for condominiums, land, and detached houses.","MQM annotations:
audience appropriateness errors:
[Minor]: culture-specific reference - The term ""condominium"" may not be a common real estate term in some cultures, and ""detached houses"" may be more familiar as ""single-family homes""."
67,エリアから価格相場の把握ができます。,You can grasp the price range from the area.,"MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""price range"" may not be a common way to express the concept of ""price market"" in the target Japanese culture."
68,不動産売却のお悩みはプロが解決！,Real estate sale worries are solved by professionals!,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""Real estate sale worries are solved by professionals!"" may not resonate well with the target audience, as the concept of ""real estate sale worries"" and the role of ""professionals"" in solving them may not be a common cultural reference.
[Minor]: WRONG LANGUAGE VARIETY - The translation uses a more formal or business-oriented tone that may not be the most appropriate for the target audience, who may prefer a more conversational or colloquial style."
71,マンションの売却・査定・最適な売却プランをご提案・売主様へ安心サポート。,"Proposal of the optimal sales plan, assessment, and sale of the condominium. Providing peace of mind support to the seller.","MQM annotations:
Audience Appropriateness Errors
[Major]: [CULTURE-SPECIFIC REFERENCE] - The term ""condominium"" may not be a common or familiar concept in the target audience's cultural context, and a more localized term may be more appropriate.
[Minor]: [WRONG LANGUAGE VARIETY] - The use of the term ""sale"" instead of a more common term for the transaction in the target audience's language variety may sound slightly out of place."
75,ダイキン エアコン お客様 センター見つけましょう。,Daikin air conditioning customer center.,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""customer center"" may not be a common or natural way to refer to a customer service or support department in the Japanese cultural context."
78,来場予約キャンペーン実施中 - 都市型狭小3階建てモデルハウス,Come and visit campaign in progress - Urban compact 3-story model home.,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""model home"" may not be a familiar concept for the target audience, as the cultural understanding of housing and home-buying may differ.
[Minor]: WRONG LANGUAGE VARIETY - The phrase ""come and visit"" may sound more natural in a different English variety, such as British English, compared to the more formal ""come and visit"" in American English."
83,ITツールを駆使し業務コストを削減し、リーズナブルな価格でのサービス提供を実現,Utilizing IT tools to reduce business costs and realize the provision of services at reasonable prices.,"MQM annotations:
Audience Appropriateness Errors
[Major]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""utilizing IT tools"" may not be a common or easily understandable concept for some target audiences, especially those less familiar with technology.
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""business costs"" may not resonate equally with all target audiences, as the concept of business operations and costs can vary across cultures."
92,どうしても今すぐお金が必要 - 【厳選3社】即日キャッシング,I need money urgently right now.,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""I need money urgently right now"" may come across as too direct or urgent for the target audience, as it does not align with typical Japanese cultural norms of being more indirect or polite when discussing financial needs.
[Minor]: WRONG LANGUAGE VARIETY - The phrase ""I need money urgently right now"" may sound more natural in a more casual or colloquial register, whereas the Japanese source text appears to be using a more formal or business-oriented style."
98,レストラン予約するなら一休.com、お店の口コミも掲載。,"Restaurant reservations can be made on Ikyu.com, which also features reviews of the establishments.","MQM annotations:
audience appropriateness errors:
[Minor]: culture-specific reference - The term ""Ikyu.com"" may not be familiar to the English-speaking audience, as it is a Japanese website for restaurant reservations."
102,幸せウエディングを叶える情報満載／結婚式準備はゼクシィ。,"""Information-packed for realizing a happy wedding / Prepare for your wedding with Zexy.""","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Zexy"" may not be familiar or appropriate for an English-speaking audience, as it is a brand name specific to the Japanese wedding industry."
107,ゴールドカードはメリットばかり！,Gold card is all benefits!,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""Gold card is all benefits!"" may not be culturally appropriate or understandable for some target audiences, as the concept of a ""gold card"" and its associated benefits may not be a common or well-understood concept in all cultures."
110,自宅用のホームルーターをお探しの方必見！,Home router for home use must-see!,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""Home router for home use must-see!"" may not be a natural or common way to advertise home routers in the target English-speaking audience. The use of ""must-see"" has a strong marketing tone that may not resonate well with the intended audience."
112,置くだけで使えるWiFiも！,Plug-and-play WiFi too!,"MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""plug-and-play"" may not be a familiar concept for some target audiences and could be replaced with a more culturally appropriate expression."
115,蒲田イン ソーシャル- トリップアドバイザー,Kamata Inn Social - TripAdvisor,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Social"" in the translation may not be a common or intuitive way to refer to an inn or hotel in the English-speaking context, as it typically has different connotations related to social media or social activities.
[Minor]: WRONG LANGUAGE VARIETY - The use of the term ""Inn"" in the translation may not be the most natural or common way to refer to this type of accommodation in English, as ""Hotel"" or ""Lodging"" may be more widely recognized."
119,ショートが似合うか不安な方でもしっかりとカウンセリングして似合わせをいっしょに考えます。,"A person who is unsure if a short hairstyle would suit them can receive thorough counseling, and we will consider together what style would be most suitable.","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""a person who is unsure if a short hairstyle would suit them"" may not be a common or natural way to express this sentiment in English. It could be more natural to say ""someone who is unsure if a short hairstyle would look good on them.""
[Minor]: WRONG LANGUAGE VARIETY - The use of the phrase ""receive thorough counseling"" has a more formal or clinical tone that may not be the most appropriate language register for a hair salon context. A more conversational phrasing like ""we'll discuss it with you"" or ""we'll help you figure it out"" could be more suitable."
124,ロハコ限定、くらしになじむデザインが多数。,"Rohaco limited, many designs that fit into your lifestyle.","MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""Rohaco"" may not be familiar to the target English-speaking audience, as it is a Japanese-specific brand name."
125,最短翌日お届け、PayPay決済対応。,"Next-day delivery, PayPay payment accepted.","MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The term ""PayPay"" may not be familiar to English-speaking audiences outside of Japan."
127,都心へのマルチアクセスを叶えるタワーレジデンス。,A tower residence that provides multi-access to the city center.,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""tower residence"" may not be a common or familiar concept for the target audience, as the cultural understanding of residential living can vary across different regions."
128,4路線利用できる‘目黒’駅に誕生。,"Meguro Station, where you can use 4 train lines, has been born.","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""has been born"" may not be a natural or idiomatic way to describe the opening of a new station in the target English-speaking audience's cultural context."
129,野村不動産グループ×JR東日本グループ開発エリア【MEGURO MARC】の32階建タワー。,"Meguro Marc, a 32-story tower developed by the Nomura Real Estate Group and the JR East Japan Group.","MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""MEGURO MARC"" may not be familiar to English-speaking audiences who are not familiar with Japanese real estate developments.
[Minor]: WRONG LANGUAGE VARIETY - The use of ""JR East Japan Group"" may not be the most natural way to refer to the railway company in English, as ""JR East"" or ""East Japan Railway Company"" would be more common."
132,続くから変われる、人生を変える英会話の力をあなたへ。,"Your life can change through the power of English conversation, because it continues to evolve.","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""your life can change"" may sound overly dramatic or clichéd to some English-speaking audiences, as it could be perceived as an exaggerated or unrealistic promise.
[Minor]: WRONG LANGUAGE VARIETY - The phrase ""the power of English conversation"" may sound more formal or academic than the typical language used in conversational English."
136,クラウド電話を1内線200円から - 【公式】サテライトオフィス,Cloud phone from 200 yen per extension.,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""extension"" may not be a common or intuitive concept for the target audience, as cloud phone services and pricing structures can vary significantly across cultures and regions.
[Minor]: WRONG LANGUAGE VARIETY - The phrasing ""from 200 yen per extension"" may sound overly technical or formal for the intended audience, and a more natural, conversational style may be more appropriate."
145,glovesdepoを探すなら、日本最大級通販ショップ楽天市場。,"Rakuten Ichiba, Japan's largest online shopping mall, is where you can find glovesdepot.","MQM annotations:
audience appropriateness errors:
[Minor]: [culture-specific reference] - The term ""Rakuten Ichiba"" may not be familiar to all English-speaking audiences, as it refers to a specific Japanese online shopping platform."
148,目黒 恵比寿 五反田エリアで顧問弁護士をお探しなら目黒国際法律事務所。,"Meguro, Ebisu, and Gotanda area, if you are looking for a legal counsel, Meguro International Law Office.","MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""顧問弁護士"" (legal counsel) may not be a common or familiar term for the target English-speaking audience."
151,若手弁護士がフットワーク軽く迅速に対応します。,The young lawyer will respond quickly and nimbly.,"MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""フットワーク軽く"" (light footwork) may not be a common expression in English and could be perceived as unusual or unfamiliar to the target audience."
152,20代～シニアまで申込める保険 - 【生命保険】はなさく生命,Life insurance for ages 20s to seniors - Hanasaku Life.,"MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Life insurance"" may not be a common or familiar concept for some target audiences, especially those unfamiliar with the insurance industry.
[Minor]: WRONG LANGUAGE VARIETY - The use of the term ""Hanasaku Life"" may not be appropriate for all English-speaking audiences, as it retains a Japanese-sounding name that could be unfamiliar or confusing."
161,素肌が喜ぶ、FOOD(食べもの)から生まれた化粧品。,Skincare products born from FOOD.,"MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""FOOD"" may not be a common or intuitive way to refer to food products in the target English audience. A more natural term like ""food-derived"" or ""food-based"" may be more appropriate."
162,食べてカラダにいいFOODをお肌にも！,"Eat foods that are good for your body, and also for your skin!","MQM annotations:
audience appropriateness errors:
[Minor]: culture-specific reference - The phrase ""FOOD"" in the English translation may not be as natural or common as the Japanese term ""食べもの"" (tabemono) which more directly translates to ""food"" or ""things to eat"". The use of the English word ""FOOD"" in all capital letters may appear unusual or out of place for the target English-speaking audience."
164,特別セールやキャンペーンをお見逃しなく。,Don't miss out on special sales and campaigns.,"MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""special sales and campaigns"" may not be a common or natural way to express this concept in the target language and culture."
165,韓国で人気のスキンフード・韓国コスメのスキンフード・SKINFOOD公式通販。,Skinfood - popular Korean skincare brand. Official Skinfood online store.,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""Skinfood"" may not be familiar to all English-speaking audiences, as it is a Korean skincare brand."
166,【広島】ホットヨガTOP3 - 人気No1のホットヨガスタジオ,"Here is the translation from Japanese to English:

【Hiroshima】Top 3 Hot Yoga - The most popular No. 1 Hot Yoga studio","MQM annotations:
Audience Appropriateness Errors
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Hot Yoga"" may not be familiar or have the same cultural connotations for an English-speaking audience outside of the yoga/fitness community.
[Minor]: WRONG LANGUAGE VARIETY - The use of ""No1"" instead of ""No. 1"" or ""Number 1"" is more typical of an informal or colloquial English style, which may not be appropriate for a formal business or informational context."
169,お得なキャンペーン中,Limited-time special offer.,"MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""Limited-time special offer"" may not be a common way to express a promotional campaign in the target Japanese culture, where more indirect or subtle language is often preferred."
175,活力サポートサプリ・テストフェン配合・スーパーマカ配合。,Vitality support supplement - containing TestoFen - containing Super Maca.,"MQM annotations:
audience appropriateness errors:
[Minor]: culture-specific reference - The term ""TestoFen"" may not be familiar to the target audience and could be perceived as jargon.
[Minor]: culture-specific reference - The term ""Super Maca"" may not be widely recognized by the target audience and could be seen as an unfamiliar cultural reference."
177,【東京23区】で一戸建て探しならオープンハウス。,Open House for detached house search in the 23 wards of Tokyo.,"MQM annotations:
audience appropriateness errors:
[Minor]: CULTURE-SPECIFIC REFERENCE - The term ""Open House"" may not be a common concept or practice in the Japanese cultural context, and could be unfamiliar to the target audience."
180,厳選した大泉学園の一戸建てを掲載中。,Detached houses in Oizumi Gakuen are now available for viewing.,"MQM annotations:
audience appropriateness errors:
[Minor]: [culture-specific reference] - The term ""Oizumi Gakuen"" may not be familiar to the target English-speaking audience, as it refers to a specific location in Japan."
186,宿泊&航空券をあんしん予約。,Secure reservation for accommodation and airline tickets.,"MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""secure reservation"" may not be a common or natural way to express the idea of making a reservation for accommodation and airline tickets in the target English-speaking audience."
196,モテ髪ヘアカタログ・人気サロンをネット予約・ネット予約でポイントGet。,"Hair catalog for attracting attention, popular salon online reservation, get points by online reservation.","MQM annotations:
Audience Appropriateness Errors
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""モテ髪"" (motehage) is a Japanese slang term that refers to hairstyles that are attractive or popular for attracting romantic attention. This cultural reference may not be easily understood by an English-speaking audience.
[Minor]: WRONG LANGUAGE VARIETY - The term ""ネット予約"" (net yoyaku) is a Japanese expression for ""online reservation"". This may not be a natural or common way to express the concept of online reservation in English."
198,クチコミ比較、最安値予約、現地払い。,"Word-for-word translation:
Word-of-mouth comparison, lowest price reservation, on-site payment.","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The terms ""word-of-mouth comparison"" and ""on-site payment"" may not be familiar or common in the target English-speaking audience, as they are more specific to the Japanese context.
[Minor]: WRONG LANGUAGE VARIETY - The term ""reservation"" is more commonly used in American English, while ""booking"" may be more appropriate for the target audience."
204,全国のビューティーサロンの検索、空席確認、ネット予約。,"Beauty salon search, vacancy check, and online booking across Japan.","MQM annotations:
audience appropriateness errors:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The term ""beauty salon"" may not be a common or natural way to refer to such establishments in some cultures, and a more localized term may be more appropriate.
[Minor]: [WRONG LANGUAGE VARIETY] - The phrase ""across Japan"" may not be the most natural way to express the geographical coverage in some target languages, and a more localized expression may be more appropriate."
206,理想の照明がない… - 取扱いブランド数、日本最大級,"""There is no ideal lighting...""","MQM annotations:
audience appropriateness error:
[Minor]: CULTURE-SPECIFIC REFERENCE - The phrase ""日本最大級"" (Japan's largest) may not be immediately clear or relevant to a non-Japanese audience."
209,各種カード、ポイント還元・日本最大級2万点の品ぞろえ。,"A wide variety of cards, point redemption, and Japan's largest selection of over 20,000 items.","MQM annotations:
audience appropriateness errors:
[Minor]: culture-specific reference - The term ""point redemption"" may not be familiar or commonly used in the target English-speaking audience.
[Minor]: culture-specific reference - The reference to ""Japan's largest selection of over 20,000 items"" may not resonate with the target audience, as the scale and significance of this selection may not be immediately clear to non-Japanese readers."
214,"【公式】ヴァージンクリニック - 全身医療脱毛5回88,000円／京都","Virgin Clinic - Full-body medical hair removal 5 times 88,000 yen / Kyoto","MQM annotations:
audience appropriateness errors:
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""Virgin Clinic"" may be inappropriate or confusing for the target audience, as it could be interpreted as a reference to a person's sexual history rather than a medical clinic.
[Minor]: WRONG LANGUAGE VARIETY - The use of ""yen"" as the currency unit may not be the most appropriate choice for an English-speaking audience, as the more common currency unit in English-speaking countries is typically the dollar or pound."
217,追加料金も0円で安心,"Additional fees are also 0 yen, so you can rest assured.","MQM annotations:
audience appropriateness error:
[Minor]: [CULTURE-SPECIFIC REFERENCE] - The phrase ""rest assured"" may not be a common or natural expression in the target Japanese culture, and could be perceived as overly formal or unfamiliar."
218,幕張本郷 口コミ第1位の整体院 - 多くの専門家が絶賛する技術,"Makuhari Honcho, the No. 1 osteopathic clinic in word-of-mouth - Highly praised techniques by many experts.","MQM annotations:
Audience Appropriateness Errors
[Major]: CULTURE-SPECIFIC REFERENCE - The term ""osteopathic clinic"" may not be familiar or appropriate for the target audience, as the concept of osteopathy may not be widely known outside of certain medical contexts.
[Minor]: WRONG LANGUAGE VARIETY - The use of the term ""word-of-mouth"" in the translation may not be the most natural or idiomatic way to express the concept in the target language, and a more localized expression may be more appropriate."
232,料金も時間も節約しよう。,Save on both cost and time.,"MQM annotations:
audience appropriateness error:
[minor]: culture-specific reference - The phrase ""Save on both cost and time"" may not have the same cultural connotations in the target audience as in the source language. A more culturally appropriate translation may be needed."
234,お気に入りの宿を特別料金で。,Your favorite accommodation at a special rate.,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""your favorite accommodation"" may not be a common or natural way to refer to lodging in the target culture, and could come across as overly formal or impersonal.
[Minor]: WRONG LANGUAGE VARIETY - The term ""special rate"" could be interpreted differently depending on the regional variety of English used, and may not match the intended tone or expectations of the target audience."
238,自分で淹れたおいしい一杯を味わいながら、プロの技をマスター。,Savor a delicious cup that you brewed yourself while mastering the techniques of a professional.,"MQM annotations:
audience appropriateness error:
[Major]: CULTURE-SPECIFIC REFERENCE - The phrase ""master the techniques of a professional"" may not be easily understood by all target audiences, as the concept of ""mastering professional techniques"" may not be a common goal or aspiration for some cultural contexts."
