index,original,translated,accuracy_annotation
24,Her body immediately stiffened and there was this look of fear in her eyes.,"Её тело сразу же окаменело, и в её глазах появился страх.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""окаменело"" (petrified) does not fully capture the meaning of ""stiffened"" in the source text.
[Minor]: none"
25,And then we just... paid for our stuff.,И тогда мы просто... заплатили за наши вещи.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The Russian translation ""заплатили за наши вещи"" (paid for our things) does not fully capture the nuance of the English ""paid for our stuff"", which has a more casual and informal tone."
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Улыбка облегчения на ее лице была великим чувством, но тот факт, что она сначала испугалась, ЧЕРТОВСКИ ОТСТОЙ И Я НЕНАВИЖУ ЭТО.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The phrase ""ЧЕРТОВСКИ ОТСТОЙ И Я НЕНАВИЖУ ЭТО"" does not fully capture the meaning of the source text ""the fact that she was scared first FUCKING SUCKS AND I HATE IT."" The Russian translation is more direct and expressive compared to the source.
[Minor]: no-error"
32,But he can't pardon himself out of state prison.,Но он не может помиловать себя из государственной тюрьмы.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Но он не может помиловать себя из государственной тюрьмы."" does not fully convey the meaning of the source text ""But he can't pardon himself out of state prison."" The translation focuses on the concept of pardon, while the source text is about the inability to pardon oneself from state prison."
33,It takes the state's governor.,Это занимает у губернатора штата.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Это занимает у губернатора штата"" does not accurately convey the meaning of the source text ""It takes the state's governor."" The translation suggests that the governor takes or occupies something, while the source text indicates that something (unspecified) takes the governor's time or effort.
[Minor]: none"
36,NY is the best hope for accountability,Нью-Йорк - лучшая надежда на подотчетность.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Нью-Йорк - лучшая надежда на подотчетность"" does not fully capture the meaning of the source text ""NY is the best hope for accountability"". The translation focuses on ""accountability"" rather than ""hope"", which is a key part of the source meaning.
[Minor]: none"
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,"Существует значительное свидетельство того, что реальное общение не может быть сведено к отправке сигналов с контекстно-независимым значением.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Существует значительное свидетельство того, что реальное общение не может быть сведено к отправке сигналов с контекстно-независимым значением"" does not fully capture the meaning of the source text ""There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.""
[Minor]: none"
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.","В то же время мы изучаем экологические условия и когнитивные возможности, которые позволяют контекстуальную дезамбигуацию значений символов.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""контекстуальная дезамбигуация значений символов"" does not precisely reflect the meaning of the source text ""contextual disambiguation of symbol meanings"". The translation uses the term ""контекстуальная дезамбигуация"" which is not a common or natural way to express the concept of ""contextual disambiguation"" in Russian.
[Minor]: accuracy/addition - The translation includes the word ""значений"" (meanings) which is not present in the source text."
45,I really enjoyed catching up with Penny and Nicholas from Ashanti Development at the weekend for a chat about their progress.,"Я действительно наслаждался встречей с Пенни и Николасом из Ashanti Development на выходных, чтобы поговорить об их прогрессе.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""наслаждался встречей"" (enjoyed the meeting) does not precisely reflect the meaning of the source text ""catching up with"" which implies a more casual, conversational context.
[Minor]: [accuracy/addition] - The translation ""на выходных"" (on the weekend) adds information that is not present in the source text."
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,"Я был достаточно удачлив, чтобы провести незабываемые шесть месяцев рядом с Николасом в 2011 году, поддерживая ряд проектов.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""незабываемые шесть месяцев"" (unforgettable six months) does not precisely reflect the meaning of the source text ""a memorable six months"".
[Minor]: [accuracy/addition] - The addition of ""рядом с Николасом"" (alongside Nicholas) is not present in the source text, but it does not significantly change the meaning."
51,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Николай работает с фермерами, чтобы сократить использование пестицидов, одновременно находя способы решения проблем, вызванных изменением климата и вредителями, такими как осенний армейский червь, который может опустошить посевы кукурузы.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Николай"" does not accurately reflect the meaning of the source text ""Nicholas"", which refers to the same person.
[Minor]: [accuracy/addition] - The translation includes the phrase ""одновременно находя способы решения проблем"", which is not present in the source text and does not significantly improve the translation."
53,The UPS store near me won't allow me to write a label or write on the box.,Магазин UPS рядом со мной не позволяет мне написать этикетку или написать на коробке.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""Магазин UPS"" does not accurately reflect the meaning of ""The UPS store"" in the source text. The translation should be more specific to convey the meaning of a UPS retail store location.
[Minor]: accuracy/mistranslation - ""не позволяет мне написать этикетку или написать на коробке"" does not fully capture the nuance of ""won't allow me to write a label or write on the box"" in the source text. The translation could be more precise.
[Minor]: accuracy/omission - The source text mentions ""near me"", which is not reflected in the Russian translation."
55,They won't allow me to tell them the address it's going to and who is shipping it.,"Они не позволят мне сообщить им адрес, куда это отправляется, и кто это отправляет.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Они не позволят мне сообщить им адрес, куда это отправляется, и кто это отправляет"" does not fully reflect the meaning of the source text ""They won't allow me to tell them the address it's going to and who is shipping it."" The translation misses the nuance that the sender is not allowed to disclose the information.
[Minor]: no-error"
57,"And they always to charge me $2.25 for that ""convenience"".","И они всегда взимают с меня $2,25 за это ""удобство"".","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""И они всегда взимают с меня $2,25 за это 'удобство'"" does not fully reflect the meaning of the source text ""And they always to charge me $2.25 for that 'convenience'"". The translation uses the word ""взимают"" (to charge/levy) which is not a precise equivalent for ""to charge"" in the source.
[Minor]: no-error"
64,The ratings--seeking delusional irresponsibility of it all.,"Рейтинг-ищущая, бредовая безответственность всего этого.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The Russian translation ""Рейтинг-ищущая, бредовая безответственность всего этого"" does not fully capture the meaning of the English source ""The ratings--seeking delusional irresponsibility of it all."" The Russian translation focuses more on the ""ratings-seeking"" aspect, while the English source emphasizes the ""delusional irresponsibility"" of the situation.
[Minor]: [accuracy/addition] - The Russian translation adds the word ""всего"" (of it all), which is not present in the English source."
65,It can't be repeated.,Это не может быть повторено.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Это не может быть повторено"" does not fully capture the meaning of the source text ""It can't be repeated."" The Russian translation suggests that the action cannot be repeated, while the English source implies that the content or information cannot be repeated."
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.","У меня очень сквозной подвал, что, по сути, означает, что я могу получить много грызунов, ищущих убежища.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""сквозной"" (drafty) is not accurately translated as ""very drafty"", which changes the meaning.
[Minor]: accuracy/addition - ""по сути"" (essentially) is added without a clear equivalent in the source text."
67,"There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","Было много признаков большего количества грызунов в течение последнего месяца или около того, что было исключительно удивительно, так как это весна, и я думал, что они будут выходить на улицу с изменением погоды.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""было много признаков большего количества грызунов"" does not fully capture the meaning of the source text, which indicates that there have been ""a lot of signs of more rodents"", suggesting an increase in the rodent population, rather than just signs of a larger quantity of rodents.
[Minor]: [accuracy/addition] - The translation ""с изменением погоды"" adds the phrase ""with the change in weather"", which is not explicitly stated in the source text, but can be inferred."
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.","(для информации, я пробовал почти все ""гуманные"" ловушки на рынке с очень небольшим успехом.)","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""для информации"" does not accurately reflect the meaning of the source text ""fwiw"" (for what it's worth).
[Minor]: [accuracy/addition] - The addition of the phrase ""на рынке"" is not present in the source text and does not improve the translation."
72,"I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)","Я не особенно счастлив убивать их, но я не буду принимать комментарии об этике убийства мышей.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Я не особенно счастлив убивать их"" does not fully convey the meaning of the source text ""I'm not especially happy with killing them"". The Russian translation suggests a stronger negative sentiment than the original English.
[Minor]: none"
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.","Это верно даже сейчас, когда goatse.cx исчез, хотя это была бы близкая гонка на дно между goatse и, скажем, khou.com, где я пытался посмотреть видео, которое мне прислала Венди.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""где я пытался посмотреть видео, которое мне прислала Венди"" does not fully reflect the meaning of the source text ""where I tried to watch a video the Wendy sent me"". The translation implies that the video was sent by Wendy, while the source text suggests that the video was sent to the speaker."
82,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""","На первом поезде сегодня контролер посмотрел на наши билеты и сказал ""долгое путешествие!"".","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""долгое путешествие!"" (long journey!) does not precisely reflect the meaning of the source text ""long journey!"". The source text suggests that the ticket checker made a comment about the length of the journey, while the translation implies that the journey itself is long.

[Minor]: [accuracy/addition] - The translation adds the word ""сегодня"" (today) which is not present in the source text. This addition does not significantly change the meaning, but it is not strictly necessary."
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.","""Я просто отвожу его в Глазго,"" - попытался я объяснить, указывая на своего спутника.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Я просто отвожу его в Глазго"" does not precisely reflect the meaning of the source text ""I'm just dropping him off in Glasgow"". The translation uses the verb ""отвожу"" (to take/escort) instead of ""высаживаю"" (to drop off), which changes the meaning slightly.
[Minor]: [accuracy/addition] - The translation includes the phrase ""попытался я объяснить"" (I attempted to explain), which is not present in the source text."
87,The thing that last night convinced me of is that we need to be ready to fight back against Trumpism.,"Вещь, которая убедила меня прошлой ночью, заключается в том, что мы должны быть готовы дать отпор трампизму.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Вещь, которая убедила меня прошлой ночью"" does not accurately reflect the meaning of the source text ""The thing that last night convinced me of"". The Russian translation uses the word ""вещь"" (thing) which does not convey the intended meaning of the source text.
[Minor]: [accuracy/addition] - The Russian translation adds the word ""дать отпор"" (fight back) which is not present in the source text."
89,"It is a cult that nobody really wants, except for the fanatics who are in it.","Это культ, которого никто на самом деле не хочет, кроме фанатиков, которые в нем состоят.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Это культ, которого никто на самом деле не хочет, кроме фанатиков, которые в нем состоят"" does not fully capture the meaning of the source text ""It is a cult that nobody really wants, except for the fanatics who are in it."" The translation focuses more on the lack of desire for the cult, while the source text emphasizes that it is a cult that nobody wants, except for the fanatics.
[Minor]: none"
90,And they are truly nuts.,И они действительно орехи.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""И они действительно орехи"" does not accurately convey the meaning of the source text ""And they are truly nuts."" The translation interprets ""nuts"" literally as the food item ""орехи"" rather than the idiomatic meaning of ""crazy"" or ""insane."""
94,Get some bumper stickers that are anti-Trump and plaster them all over.,"Получите наклейки на бампер, которые являются анти-Трамп, и расклейте их повсюду.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Получите наклейки на бампер, которые являются анти-Трамп, и расклейте их повсюду"" does not fully reflect the meaning of the source text ""Get some bumper stickers that are anti-Trump and plaster them all over."" The translation is more literal and does not capture the intended meaning of the source, which is to actively spread anti-Trump sentiment through the use of bumper stickers.
[Minor]: none"
95,Yell back at those who would try to talk over us.,"Кричите в ответ тем, кто пытается перекричать нас.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Кричите в ответ тем, кто пытается перекричать нас"" does not fully capture the meaning of the source text ""Yell back at those who would try to talk over us."" The translation focuses more on yelling back, while the source text suggests a more assertive stance of not letting others talk over us.
[Minor]: none"
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm.,"Не является социально приемлемым выходить в общественные места или подбегать к людям, когда у вас сильный кашель с мокротой.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""выходить в общественные места"" (go out in public places) does not fully capture the meaning of ""go out in public"" in the source text, which implies going out in a public setting while coughing.
[Minor]: none"
105,Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down.,"Ян причинит тебе боль, прежде чем позволит тебе увидеть, что она ранена, и больше всего смеется, когда все вверх дном.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Ян"" (Yan) does not accurately reflect the gender of the source text, which refers to ""Jan"" (a female name).
[Minor]: [accuracy/mistranslation] - The translation ""позволит тебе увидеть, что она ранена"" (allow you to see that she is hurt) does not fully capture the nuance of the source text, which suggests that Jan will hide her own hurt before hurting the other person."
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","После 4000 страданий Yl оказывается в месте любви и испытывает огромные чувства, с которыми она не знает, что делать, поэтому здесь много и того, и другого.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""4000 страданий"" (4,000 distress) is not accurately translated as ""4000 of distress"".
[Minor]: accuracy/addition - ""и"" (and) is added, which is not present in the source text."
108,#CNN needs to just close down.,#CNN нужно просто закрыться.,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""нужно просто закрыться"" (needs to just close down) does not precisely reflect the meaning of the source text ""#CNN needs to just close down"", which expresses a stronger opinion or demand for CNN to shut down.

[Minor]: None"
110,"Who at that pathetic, dying network was responsible for vetting the so-called ""independent voters"" in the audience?","Кто в этой жалкой, умирающей сети отвечал за проверку так называемых ""независимых избирателей"" в аудитории?","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""жалкой, умирающей сети"" (pathetic, dying network) does not accurately reflect the meaning of the source text, which refers to a specific network (likely a TV network) rather than a general ""network"".
[Minor]: [accuracy/mistranslation] - The translation ""так называемых ""независимых избирателей"""" (so-called ""independent voters"") does not fully capture the nuance of the source text, which appears to be questioning the legitimacy of the ""independent voters"" in the audience."
113,A cold front should arrive by the middle of next week.,Холодный фронт должен прибыть к середине следующей недели.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""должен прибыть"" (should arrive) does not precisely reflect the meaning of the source text ""should arrive"", which is more definitive."
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",Сегодня рано утром спутниковые и наземные наблюдения IR показали расширяющуюся область низкой слоистой облачности и пятнистого тумана.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""patchy"" is translated as ""пятнистого тумана"" (patchy fog), which does not fully capture the meaning of ""patchy"" in the context of low stratus clouds.
[Minor]: accuracy/addition - The translation adds ""тумана"" (fog) which is not present in the source text."
115,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory.","Застенчивый студент-ботаник Арни Каннингем влюбляется в Кристину, ржавую Plymouth Fury 1958 года, и становится одержим восстановлением этого классического автомобиля до его прежнего великолепия.","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds the word ""ботаник"" (nerd) to describe Arnie Cunningham, which is not present in the source text.
[Minor]: [accuracy/mistranslation] - The translation uses the word ""застенчивый"" (shy) to describe Arnie Cunningham, while the source text uses the word ""geeky"" which has a slightly different connotation."
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","Поскольку машина меняется, так же меняется и Арни, чья обретенная уверенность превращается в высокомерие за рулем его экзотической красавицы.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""чья обретенная уверенность превращается в высокомерие"" does not fully capture the meaning of the source text ""whose newfound confidence turns to arrogance"". The Russian translation emphasizes the change from confidence to arrogance, while the English source text suggests that Arnie's arrogance emerges specifically behind the wheel of the car.
[Minor]: no-error"
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,"Одна из самых безумных частей в том, что мои соседи обратились против меня, - это думать о том, сколько усилий требуется, чтобы быть враждебным.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""Одна из самых безумных частей в том, что мои соседи обратились против меня"" does not fully capture the meaning of the source text ""One of the craziest parts about my neighbors turning against me"". The Russian translation focuses more on the neighbors turning against the speaker, while the source text emphasizes the craziness or absurdity of this situation.
[Minor]: [accuracy/addition] - The phrase ""это думать о том, сколько усилий требуется"" adds additional information not present in the source text, which states ""is thinking about how much effort it takes""."
126,It hurts but you gotta do you.,"Больно, но ты должен быть собой.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Больно, но ты должен быть собой"" does not fully capture the meaning of the source text ""It hurts but you gotta do you."" The Russian translation focuses more on the person being themselves, while the English source emphasizes the need to do what is necessary, even if it is painful."
127,But at this point the open hostility and violence is getting worse.,Но в этот момент открытая враждебность и насилие становятся хуже.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""становятся хуже"" (become worse) does not fully capture the meaning of the source text ""is getting worse"", which suggests a gradual worsening rather than a sudden change.
[Minor]: none"
131,And I still have NO IDEA what I could have possibly done to deserve this.,"И у меня до сих пор НЕТ ПОНЯТИЯ, что я мог сделать, чтобы заслужить это.","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The Russian translation ""И у меня до сих пор НЕТ ПОНЯТИЯ, что я мог сделать, чтобы заслужить это"" does not fully capture the meaning of the English source ""And I still have NO IDEA what I could have possibly done to deserve this."" The Russian translation is more literal and does not convey the same sense of uncertainty and lack of understanding expressed in the English."
133,That vessel is off-limits.,Это судно запрещено.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Это судно запрещено"" does not fully convey the meaning of the source text ""That vessel is off-limits."" The Russian translation suggests the vessel is prohibited, while the English source indicates the vessel is restricted or not accessible.
[Minor]: none"
135,She is irrelevant to me.,Она для меня неважна.,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/mistranslation - The translation ""Она для меня неважна"" does not fully capture the nuance of the source text ""She is irrelevant to me."" The Russian translation is more literal and lacks the subtle implication of the English phrase."
139,I gripe about dad-ification a lot.,Я часто жалуюсь на отцовство.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Я часто жалуюсь на отцовство"" does not accurately reflect the meaning of the source text ""I gripe about dad-ification a lot."" The Russian translation focuses on complaining about fatherhood, while the English source is referring to the broader concept of ""dad-ification,"" which is a cultural phenomenon."
140,Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,"Вот краткий курс по тому, что я имею в виду под ""отцификацией"":","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""отцификацией"" (fathering) does not precisely reflect the meaning of the source text ""dad-ification"", which refers to a process of making something more ""dad-like"" or associated with fathers.
[Minor]: no-error"
141,"It isn't my term, it is a term used to describe when a narrative or gameplay mechanic is built around a central protagonist (usually older, usually male) stewarding or guarding another person (often younger).","Это не мой термин, это термин, используемый для описания ситуации, когда повествование или игровая механика построены вокруг центрального протагониста (обычно более старшего, обычно мужского пола), который опекает или охраняет другого человека (часто более молодого).","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""опекает или охраняет"" (stewards or guards) does not fully capture the nuance of ""stewarding or guarding"" in the source text, which implies a more active and protective role.
[Minor]: accuracy/addition - The phrase ""обычно более старшего, обычно мужского пола"" (usually older, usually male) adds more specificity than the source text, which simply states ""usually older, usually male""."
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.","Отцовское воспитание обычно предполагает, что решением ситуации, когда родительская фигура должна заботиться о ребенке или его заменителе, является подавляющая сила, и использование этой силы для навязывания очень конкретно сформированной динамики власти.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Отцовское воспитание"" (Fatherly upbringing) does not fully capture the meaning of ""Dad-ification"" from the source text, which refers to a specific power dynamic where a parent figure uses overwhelming strength to force a specific power dynamic.
[Minor]: accuracy/addition - The translation ""навязывания очень конкретно сформированной динамики власти"" (imposing a very specifically shaped power dynamic) adds more specificity compared to the source text, which only mentions ""a very specifically shaped power dynamic""."
145,"Dad-ification erodes the possibility for communal solutions, and often wholly ignores, or undercuts any agency the child has.",Отцовское влияние подрывает возможность для общинных решений и часто полностью игнорирует или подрывает любую деятельность ребенка.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""Отцовское влияние"" (Fatherly influence) does not fully capture the meaning of ""Dad-ification"" from the source text, which refers to the erosion of communal solutions and the undermining of the child's agency.
[Minor]: accuracy/omission - The translation omits the phrase ""often wholly ignores, or undercuts"" from the source text, which is an important part of the meaning."
151,- More details are in the full blog post.,Более подробная информация содержится в полном блог-посте.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/addition - The translation adds the phrase ""в полном блог-посте"" (in the full blog post), which is not present in the source text.
[Minor]: none"
159,Over time dart became my go-to for quick UI.,За время дарт стал моим основным средством для быстрого пользовательского интерфейса.,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""За время дарт стал моим основным средством для быстрого пользовательского интерфейса"" does not accurately reflect the meaning of the source text ""Over time dart became my go-to for quick UI."" The translation suggests that ""dart"" became the main means for a ""quick user interface,"" which does not match the intended meaning of the source."
160,"#flutter is a pleasure to work with, and they have #mobx for easy store management.","#flutter - это удовольствие работать, и у них есть #mobx для простого управления хранилищем.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""это удовольствие работать"" does not fully capture the meaning of the source text ""#flutter is a pleasure to work with"". The translation is more literal and does not convey the positive sentiment expressed in the source.
[Minor]: accuracy/addition - The addition of ""у них есть"" is not present in the source text and is not necessary for the translation."
161,"The dependency story is less insane than nodejs, too.","Зависимость от истории менее безумна, чем nodejs.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""Зависимость от истории"" does not accurately reflect the meaning of ""The dependency story"" in the source text.
[Minor]: accuracy/mistranslation - ""менее безумна, чем nodejs"" does not precisely convey the meaning of ""less insane than nodejs"" in the source text."
163,But it allows to move fast and that's why it's ideal for small hacks.,"Но это позволяет быстро перемещаться, и поэтому оно идеально подходит для небольших взломов.","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""небольших взломов"" (small hacks) does not fully convey the meaning of the source text ""small hacks"", which implies quick, minor modifications rather than illegal hacking activities."
166,Their tail is extremely thick.,Их хвост чрезвычайно толстый.,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""их хвост"" (their tail) does not precisely reflect the meaning of the source text ""Their tail is extremely thick."""
