index,original,translated,terminology_annotation
24,Her body immediately stiffened and there was this look of fear in her eyes.,"Её тело сразу же окаменело, и в её глазах появился страх.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Russian translation ""окаменело"" (okamenelo) does not match the glossary term ""stiffened"" in the English source.
[minor]: [WRONG TERM] - The Russian translation ""появился"" (poyavilsya) could be more accurately translated as ""возник"" (voznik) to better match the glossary term ""there was"" in the English source."
25,And then we just... paid for our stuff.,И тогда мы просто... заплатили за наши вещи.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""заплатили за наши вещи"" does not match the glossary term for ""paid for our stuff""."
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Улыбка облегчения на ее лице была великим чувством, но тот факт, что она сначала испугалась, ЧЕРТОВСКИ ОТСТОЙ И Я НЕНАВИЖУ ЭТО.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""ЧЕРТОВСКИ ОТСТОЙ"" does not accurately convey the meaning of ""FUCKING SUCKS"" in the source text. A more appropriate translation would be ""ЧЕРТОВСКИ УЖАСНО"" or ""ЧЕРТОВСКИ ОТВРАТИТЕЛЬНО""."
32,But he can't pardon himself out of state prison.,Но он не может помиловать себя из государственной тюрьмы.,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The glossary term ""pardon"" should have been translated as ""помилование"" instead of ""помиловать себя"" in the given context."
33,It takes the state's governor.,Это занимает у губернатора штата.,"MQM annotations:
Terminology Errors:
major: WRONG TERM - The translation ""Это занимает у губернатора штата"" does not accurately convey the meaning of the source text ""It takes the state's governor."" The term ""занимает"" is not the appropriate translation for ""takes"" in this context."
36,NY is the best hope for accountability,Нью-Йорк - лучшая надежда на подотчетность.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""Нью-Йорк - лучшая надежда на подотчетность"" does not accurately convey the meaning of the English source ""NY is the best hope for accountability"". The Russian translation does not use the appropriate terminology for ""accountability""."
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,"Существует значительное свидетельство того, что реальное общение не может быть сведено к отправке сигналов с контекстно-независимым значением.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""real-world communication"" should have been translated as ""реальное общение"" instead of ""реальное общение не может быть сведено к отправке сигналов"".
[major]: [TERM NOT APPLIED] - The glossary term ""context-independent meaning"" should have been translated as ""контекстно-независимое значение"" instead of ""контекстно-независимым значением""."
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.","В то же время мы изучаем экологические условия и когнитивные возможности, которые позволяют контекстуальную дезамбигуацию значений символов.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""дезамбигуация"" (disambiguation) should have been translated as ""разрешение неоднозначности"" to better fit the context.
[minor]: [WRONG TERM] - The term ""экологические условия"" (environmental conditions) should have been translated as ""условия окружающей среды"" to match the glossary entry."
45,I really enjoyed catching up with Penny and Nicholas from Ashanti Development at the weekend for a chat about their progress.,"Я действительно наслаждался встречей с Пенни и Николасом из Ashanti Development на выходных, чтобы поговорить об их прогрессе.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Ashanti Development"" should have been translated as ""Ashanti Development"" instead of ""Ashanti Development""."
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,"Я был достаточно удачлив, чтобы провести незабываемые шесть месяцев рядом с Николасом в 2011 году, поддерживая ряд проектов.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Nicholas"" should have been translated as ""Николас"" in Russian."
51,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Николай работает с фермерами, чтобы сократить использование пестицидов, одновременно находя способы решения проблем, вызванных изменением климата и вредителями, такими как осенний армейский червь, который может опустошить посевы кукурузы.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""fall armyworm"" should have been translated as ""осенний армейский червь"" instead of ""осенний армейский червь""."
53,The UPS store near me won't allow me to write a label or write on the box.,Магазин UPS рядом со мной не позволяет мне написать этикетку или написать на коробке.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""магазин UPS"" does not accurately convey the meaning of ""The UPS store"" in the source text. A more appropriate translation would be ""отделение UPS"" or ""пункт приема UPS"".
[minor]: [WRONG TERM] - The term ""написать этикетку"" is a literal translation of ""write a label"", but a more natural way to express this in Russian would be ""наклеить этикетку"" or ""оформить этикетку""."
55,They won't allow me to tell them the address it's going to and who is shipping it.,"Они не позволят мне сообщить им адрес, куда это отправляется, и кто это отправляет.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""address"" should have been translated as ""адрес"" instead of ""адрес, куда это отправляется"".
[major]: [TERM NOT APPLIED] - The term ""shipping"" should have been translated as ""отправка"" instead of ""кто это отправляет""."
57,"And they always to charge me $2.25 for that ""convenience"".","И они всегда взимают с меня $2,25 за это ""удобство"".","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""удобство"" (convenience) does not accurately convey the meaning of the English term ""convenience fee"" in this context."
64,The ratings--seeking delusional irresponsibility of it all.,"Рейтинг-ищущая, бредовая безответственность всего этого.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Russian translation ""Рейтинг-ищущая, бредовая безответственность всего этого"" does not accurately convey the meaning of the English term ""ratings--seeking delusional irresponsibility""."
65,It can't be repeated.,Это не может быть повторено.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""Это не может быть повторено"" does not use the correct terminology for the English source ""It can't be repeated."" The more natural Russian translation would be ""Это нельзя повторить."""
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.","У меня очень сквозной подвал, что, по сути, означает, что я могу получить много грызунов, ищущих убежища.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""gryzuny"" (rodents) is not the appropriate translation for the glossary entry ""rodents"" in this context.
[minor]: [WRONG TERM] - The term ""skvoznoy"" (drafty) does not accurately convey the meaning of the glossary entry ""drafty"" in this context."
67,"There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","Было много признаков большего количества грызунов в течение последнего месяца или около того, что было исключительно удивительно, так как это весна, и я думал, что они будут выходить на улицу с изменением погоды.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""грызунов"" (rodents) in the target text does not match the glossary specification for the source term ""rodents""."
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.","(для информации, я пробовал почти все ""гуманные"" ловушки на рынке с очень небольшим успехом.)","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""гуманные"" in the Russian translation does not match the glossary specification for the English term ""humane""."
72,"I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)","Я не особенно счастлив убивать их, но я не буду принимать комментарии об этике убийства мышей.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""мышей"" (mice) in the target text does not match the glossary specification for the source term ""killing them""."
76,But they also cut grants and tax credits that encourage more business activity.,"Но они также сократили гранты и налоговые льготы, которые поощряют более активную деловую активность.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The Russian translation ""гранты и налоговые льготы"" does not accurately convey the meaning of ""grants and tax credits"" from the source text. The term ""tax credits"" is not properly translated."
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.","Это верно даже сейчас, когда goatse.cx исчез, хотя это была бы близкая гонка на дно между goatse и, скажем, khou.com, где я пытался посмотреть видео, которое мне прислала Венди.","MQM annotations:
Terminology Errors:
major: WRONG TERM - The term ""goatse"" is not an appropriate translation for the website name ""goatse.cx"" in the given context.
minor: WRONG TERM - The term ""khou.com"" is not a standard Russian translation for the website name and should be transliterated or translated more appropriately."
82,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""","На первом поезде сегодня контролер посмотрел на наши билеты и сказал ""долгое путешествие!"".","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The glossary term ""long journey"" was not properly translated into Russian. The translation ""долгое путешествие!"" does not match the specified glossary term."
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.","""Я просто отвожу его в Глазго,"" - попытался я объяснить, указывая на своего спутника.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Glasgow"" should have been translated as ""Глазго"" in Russian."
87,The thing that last night convinced me of is that we need to be ready to fight back against Trumpism.,"Вещь, которая убедила меня прошлой ночью, заключается в том, что мы должны быть готовы дать отпор трампизму.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""трампизм"" (Trumpism) in the target text does not match the glossary specification. The correct translation should be ""трампизм""."
89,"It is a cult that nobody really wants, except for the fanatics who are in it.","Это культ, которого никто на самом деле не хочет, кроме фанатиков, которые в нем состоят.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""cult"" in the source text should have been translated as ""секта"" in Russian, which is the more appropriate term in this context."
90,And they are truly nuts.,И они действительно орехи.,"MQM annotations:
Terminology Errors:
Major: WRONG TERM - The translation ""И они действительно орехи."" does not accurately convey the meaning of the source text ""And they are truly nuts."" The term ""орехи"" (nuts) does not fit the context and should be translated differently."
94,Get some bumper stickers that are anti-Trump and plaster them all over.,"Получите наклейки на бампер, которые являются анти-Трамп, и расклейте их повсюду.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""anti-Trump"" should be translated as ""против Трампа"" instead of ""анти-Трамп""."
95,Yell back at those who would try to talk over us.,"Кричите в ответ тем, кто пытается перекричать нас.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Russian translation ""Кричите в ответ тем, кто пытается перекричать нас"" does not accurately convey the meaning of the English source ""Yell back at those who would try to talk over us."" The Russian translation does not use the appropriate terminology for ""yelling back"" or ""talking over."""
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm.,"Не является социально приемлемым выходить в общественные места или подбегать к людям, когда у вас сильный кашель с мокротой.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""mucus storm"" should have been translated as ""сильный кашель с мокротой"" instead of ""сильный кашель""."
105,Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down.,"Ян причинит тебе боль, прежде чем позволит тебе увидеть, что она ранена, и больше всего смеется, когда все вверх дном.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Ян"" in the Russian translation does not match the source term ""Jan"".
[major]: [WRONG TERM] - The term ""она"" (she) in the Russian translation does not accurately reflect the gender-neutral pronoun ""it"" in the source text."
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","После 4000 страданий Yl оказывается в месте любви и испытывает огромные чувства, с которыми она не знает, что делать, поэтому здесь много и того, и другого.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Yl"" is not a standard glossary term and should be translated or explained in the context.
[major]: [WRONG TERM] - The term ""feels"" should be translated more accurately, such as ""emotions"" or ""feelings""."
108,#CNN needs to just close down.,#CNN нужно просто закрыться.,"MQM annotations:
Terminology Errors:
Minor: TERM NOT APPLIED - The glossary term ""CNN"" should have been translated as ""CNN"" in Russian instead of the translated version ""CNN""."
110,"Who at that pathetic, dying network was responsible for vetting the so-called ""independent voters"" in the audience?","Кто в этой жалкой, умирающей сети отвечал за проверку так называемых ""независимых избирателей"" в аудитории?","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""independent voters"" should have been translated as ""независимые избиратели"" instead of ""так называемые 'независимые избиратели'""."
113,A cold front should arrive by the middle of next week.,Холодный фронт должен прибыть к середине следующей недели.,"MQM annotations:
Terminology Errors:
minor: [term not applied] - The Russian translation ""Холодный фронт"" does not match the glossary term for ""cold front""."
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",Сегодня рано утром спутниковые и наземные наблюдения IR показали расширяющуюся область низкой слоистой облачности и пятнистого тумана.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""IR satellite"" should have been translated as ""спутниковые ИК-наблюдения"" instead of ""спутниковые и наземные наблюдения IR"".
[minor]: [WRONG TERM] - The term ""patchy"" should have been translated as ""пятнистый"" instead of ""пятнистого""."
115,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory.","Застенчивый студент-ботаник Арни Каннингем влюбляется в Кристину, ржавую Plymouth Fury 1958 года, и становится одержим восстановлением этого классического автомобиля до его прежнего великолепия.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""ботаник"" (botanist) does not accurately convey the meaning of ""geeky student"" in the source text.
[minor]: [WRONG TERM] - The term ""ржавую"" (rusty) does not fully capture the connotation of the classic car being ""a rusty 1958 Plymouth Fury"" in the source text."
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","Поскольку машина меняется, так же меняется и Арни, чья обретенная уверенность превращается в высокомерие за рулем его экзотической красавицы.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""exotic beauty"" should have been translated as ""экзотическая красавица"" instead of ""его экзотической красавицы""."
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,"Одна из самых безумных частей в том, что мои соседи обратились против меня, - это думать о том, сколько усилий требуется, чтобы быть враждебным.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""hostile"" should have been translated as ""враждебный"" instead of ""враждебным""."
126,It hurts but you gotta do you.,"Больно, но ты должен быть собой.","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The Russian translation ""Больно, но ты должен быть собой"" does not accurately convey the meaning of the English source ""It hurts but you gotta do you."" The Russian translation is more literal and does not capture the idiomatic expression ""you gotta do you"" which means to be true to yourself."
127,But at this point the open hostility and violence is getting worse.,Но в этот момент открытая враждебность и насилие становятся хуже.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The translation ""открытая враждебность и насилие становятся хуже"" does not accurately convey the meaning of the source term ""the open hostility and violence is getting worse"". The Russian translation does not capture the nuance of the English phrase."
131,And I still have NO IDEA what I could have possibly done to deserve this.,"И у меня до сих пор НЕТ ПОНЯТИЯ, что я мог сделать, чтобы заслужить это.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Russian translation ""у меня до сих пор НЕТ ПОНЯТИЯ"" does not match the glossary term for ""I have NO IDEA"" in the source text."
133,That vessel is off-limits.,Это судно запрещено.,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The Russian translation ""Это судно запрещено"" does not accurately convey the meaning of the English source ""That vessel is off-limits."" The Russian translation uses the term ""судно"" (vessel) which does not match the intended meaning of the English source, which is likely referring to a restricted or prohibited area."
135,She is irrelevant to me.,Она для меня неважна.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""Она для меня неважна"" does not use the glossary term that would be expected for ""irrelevant"" in this context."
139,I gripe about dad-ification a lot.,Я часто жалуюсь на отцовство.,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The Russian translation ""Я часто жалуюсь на отцовство"" does not accurately convey the meaning of the English term ""dad-ification"", which refers to the phenomenon of fathers becoming more involved in parenting and domestic tasks. A more appropriate translation would be to use a term that captures this specific concept."
140,Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,"Вот краткий курс по тому, что я имею в виду под ""отцификацией"":","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""отцификация"" (dad-ification) is not a standard Russian term and does not accurately convey the meaning of the source text."
141,"It isn't my term, it is a term used to describe when a narrative or gameplay mechanic is built around a central protagonist (usually older, usually male) stewarding or guarding another person (often younger).","Это не мой термин, это термин, используемый для описания ситуации, когда повествование или игровая механика построены вокруг центрального протагониста (обычно более старшего, обычно мужского пола), который опекает или охраняет другого человека (часто более молодого).","MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The term ""central protagonist"" is not accurately translated as ""центральный протагонист"" in Russian. A more appropriate translation would be ""главный герой"".
Minor: WRONG TERM - The term ""stewarding or guarding"" is translated as ""опекает или охраняет"", which is not a precise match. A better translation could be ""направляет или защищает""."
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.","Отцовское воспитание обычно предполагает, что решением ситуации, когда родительская фигура должна заботиться о ребенке или его заменителе, является подавляющая сила, и использование этой силы для навязывания очень конкретно сформированной динамики власти.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""отцовское воспитание"" does not accurately convey the meaning of ""Dad-ification"" from the source text. A more appropriate translation would be ""отцовский подход"" or ""отцовская модель"".
[major]: [WRONG TERM] - The term ""родительская фигура"" is not the most accurate translation for ""parent figure"" in this context. A more appropriate term would be ""фигура родителя"" or ""родительская роль"".
[minor]: [WRONG TERM] - The term ""заменитель"" is not the most precise translation for ""child stand-in"". A more accurate term would be ""заместитель ребенка"" or ""ребенок-заместитель""."
145,"Dad-ification erodes the possibility for communal solutions, and often wholly ignores, or undercuts any agency the child has.",Отцовское влияние подрывает возможность для общинных решений и часто полностью игнорирует или подрывает любую деятельность ребенка.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""отцовское влияние"" does not match the glossary term ""Dad-ification"" in the source text.
[major]: [TERM NOT APPLIED] - The term ""общинных решений"" does not match the glossary term ""communal solutions"" in the source text.
[minor]: [WRONG TERM] - The term ""деятельность"" does not accurately convey the meaning of ""agency"" in the source text."
151,- More details are in the full blog post.,Более подробная информация содержится в полном блог-посте.,"MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""blog post"" should have been translated as ""блог-пост"" instead of ""полный блог-пост""."
159,Over time dart became my go-to for quick UI.,За время дарт стал моим основным средством для быстрого пользовательского интерфейса.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""дарт"" does not match the correct English term ""Dart"" as specified in the glossary."
160,"#flutter is a pleasure to work with, and they have #mobx for easy store management.","#flutter - это удовольствие работать, и у них есть #mobx для простого управления хранилищем.","MQM annotations:
Terminology Errors:
[minor]: [WRONG TERM] - The term ""хранилище"" (storage) does not accurately convey the meaning of ""store management"" in the context of software development."
161,"The dependency story is less insane than nodejs, too.","Зависимость от истории менее безумна, чем nodejs.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""история"" (history) does not fit the context and should be replaced with a more appropriate term related to software dependencies."
163,But it allows to move fast and that's why it's ideal for small hacks.,"Но это позволяет быстро перемещаться, и поэтому оно идеально подходит для небольших взломов.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""взлом"" (hacking) is not the most appropriate translation for ""hacks"" in this context. A more suitable term would be ""небольшие изменения"" (small changes) or ""модификации"" (modifications)."
166,Their tail is extremely thick.,Их хвост чрезвычайно толстый.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""Их хвост чрезвычайно толстый"" does not use the correct glossary term for ""tail"" in Russian."
171,"Being able to jump really high, tear regular humans to shreds, use creepy magic powers, and replenish health by feasting on your enemies - this should be a staple of all PC games, to be honest.","Способность прыгать очень высоко, разрывать обычных людей на части, использовать жуткие магические силы и восполнять здоровье, пируя над врагами - это должно быть неотъемлемой частью всех игр для ПК, честно говоря.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""PC games"" should have been translated as ""компьютерные игры"" instead of ""игры для ПК"".
[minor]: [WRONG TERM] - The term ""feast on your enemies"" should have been translated as ""пировать над врагами"" instead of ""пируя над врагами""."
176,It maybe has too many language subtleties.,"Возможно, это слишком много языковых тонкостей.","MQM annotations:
Terminology Errors:
minor: [term not applied] - The Russian translation ""Возможно, это слишком много языковых тонкостей"" does not use the correct terminology for ""language subtleties"" as specified in the glossary."
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.","需要翻譯成中文和/或福建話,我都不會。","MQM annotations:
Terminology Errors:
[critical]: [TERM NOT APPLIED] - The source text needs to be translated to Mandarin Chinese and/or Hokkien, but the provided translation is in Russian, which does not match the source language."
183,"In truth, the health of your mind, of your brain, is just as much an issue of health as the health of your foot.","В действительности здоровье вашего разума, вашего мозга, является таким же вопросом здоровья, как и здоровье вашей ноги.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""мозг"" (brain) should have been used instead of ""разум"" (mind) to accurately reflect the source text."
184,"Intersex is even recognized by TERFs and the like because it's generally more physical and, as such, visible.","Интерсекс признается даже TERF и им подобными, потому что он, как правило, более физический и, следовательно, видимый.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""TERF"" (which stands for ""Trans-Exclusionary Radical Feminist"") is not translated correctly into Russian. The translation ""TERF и им подобными"" does not convey the full meaning of the term."
185,"In the same way that mental health is seen as less ""real"" than physical health by many, I kind of feel that being trans is merely intersex of the mind.","В той же мере, в которой психическое здоровье воспринимается многими как менее ""реальное"", чем физическое здоровье, я как бы чувствую, что быть трансгендером - это всего лишь интерсекс разума.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""интерсекс разума"" does not accurately convey the meaning of ""intersex of the mind"" in the source text. A more appropriate translation would be ""интерсексуальность ума"" or ""интерсексуальность психики""."
186,"The more I read of studies on sex, gender, psychology, the more the statement of ""My sex is male, my gender is female"" seems simplistic and inaccurate.","Чем больше я читаю исследований о поле, гендере, психологии, тем более упрощенным и неточным кажется утверждение ""Мой пол - мужской, мой гендер - женский"".","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""пол"" (sex) should be used instead of ""пол, гендер"" (sex, gender) to accurately reflect the source text.
[minor]: [WRONG TERM] - The term ""женский"" (female) should be used instead of ""женский"" (feminine) to accurately reflect the source text."
190,"I think the designation of ""non-binary"" needs to be extended from just a gender term, to be used when referring to sex.","Я считаю, что обозначение ""небинарный"" должно быть расширено с просто гендерного термина, чтобы использоваться при упоминании пола.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""non-binary"" should be translated as ""небинарный"" instead of ""небинарный"" to match the glossary specification."
193,Like krauty moods and other worldly pop music and radiophonic workshop and all sorts.,"Как кислые настроения и другая мирская поп-музыка, и радиофонические мастерские, и всякое такое.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""krauty moods"" is not a standard glossary term and should be translated more accurately.
[major]: [TERM NOT APPLIED] - The term ""radiophonic workshop"" is not a standard glossary term and should be translated more accurately."
210,I want to make dashboards.,Я хочу создавать дашборды.,"MQM annotations:
Terminology Errors:
minor: term not applied - The Russian translation ""дашборды"" does not match the glossary term for ""dashboards""."
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""","Итак, с приближением нового рейдового уровня #FFXIV я давно думал: ""Эх, хотелось бы попробовать настоящий рейд, но поиск группы кажется беспорядочным, и я никогда не найду статичную группу, которая меня возьмет"".","MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The term ""Party Finder"" should have been translated as ""поиск группы"" instead of ""поиск группы кажется беспорядочным"".
major: TERM NOT APPLIED - The term ""static"" should have been translated as ""статичная группа"" instead of ""статичную группу, которая меня возьмет""."
