index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
126,How much more expensive will the mortgage payment be?,By how much will the mortgage payment increase?,How much more will the mortgage payment cost?,How much more will the mortgage increase?,0.2956,0.3994,0.1871,0.6617,0.7773,0.6692,0.7033,0.8617,0.6448,0.8984,0.9523,0.9021
132,"This rise, after the interest rate in the economy has been registered as close to zero for years.",This is after the interest rate in the economy was close to zero for years.,This comes after interest rates in the economy were near zero for years.,This comes after years of near-zero interest rates in the economy.,0.5347,0.1831,0.0553,0.73,0.5991,0.3251,0.7334,0.7748,0.7373,0.8734,0.8798,0.8358
137,By how much has the average mortgage become more expensive since the beginning of this year?,By how much has the average mortgage increased since the beginning of the year?,How much more expensive has the average mortgage become since the start of the year?,By how much have average mortgage rates increased since the beginning of the year?,0.5343,0.3141,0.2592,0.6841,0.7635,0.6065,0.7993,0.843,0.7811,0.931,0.9378,0.9187
142,The index-linked variable interest rate (26.7% on this rate) will add up to a price increase of about 120 NIS.,"The variable-rate, index-linked track (26.7% in this track) will result in an increase of about 120 shekels.","The variable, index-linked interest rate track (26.7% in this track) will see an increase of about 120 shekels.","The variable rate, index-linked track (26.7% in this track) will increase by about 120 shekels.",0.1745,0.1909,0.0682,0.3892,0.484,0.2995,0.6491,0.651,0.6265,0.7228,0.7501,0.7174
150,Regarding apartment purchasers from a contractor—Zror recommends to make early payments to the contractor in advance and to take out a mortgage now.,Regarding apartment buyers from a contractor - Tzur recommends expediting payments to the contractor and taking out a mortgage now.,"Regarding apartment buyers purchasing from a contractor, Tzur recommends expediting payments to the contractor and taking out a mortgage now.","For those buying apartments from a contractor, Tzur recommends making payments earlier and getting a mortgage now.",0.2987,0.2992,0.1316,0.6107,0.6608,0.3966,0.7346,0.7517,0.6868,0.8574,0.8603,0.8426
163,"Also, starting on August 10, another reduction of 0.5 NIS will be implemented, so that from this date the gasoline price per liter will be reduced by 1.0 NIS until November 15, 2022.","Furthermore, starting August 10th, an additional reduction of another half shekel will be determined, so that only from that date will the price of a liter of gasoline decrease by one shekel, and this is until November 15th, 2022.","Furthermore, starting August 10th, an additional reduction of half a shekel will be implemented, so that from that date onward, the price of a liter of gasoline will be reduced by one shekel until November 15th, 2022.","Furthermore, starting August 10, an additional reduction of another half a shekel (₪0.5) will be, so that the price of a liter of gasoline will decrease by one shekel (₪1) only from this date until November 15, 2022.",0.0584,0.2673,0.2094,0.37,0.5543,0.5526,0.6992,0.7523,0.7053,0.7884,0.8289,0.783
172,"The price of fuel has a dramatic effect on the cost of living in the economy—because it affects both household expenses and business expenses, as well as public transportation and flights prices, transport costs, and more.","The price of fuel has a dramatic impact on the cost of living in the economy - because it affects both household expenses and business expenses, the prices of public transportation and flights, transportation costs, and more.","The price of fuel has a dramatic impact on the cost of living in the economy, as it affects household and business expenses, public transportation and flight prices, shipping costs, and more.","The price of fuel has a dramatic impact on the standard of living in the economy because it affects both household and business expenses, the prices of public transportation and flights, transportation costs, among other things.",0.6131,0.4983,0.4107,0.7359,0.8373,0.6213,0.8756,0.8555,0.811,0.9039,0.9008,0.8771
178,Ashdod is the friendliest city for small and medium businesses.,Ashdod is the most business-friendly city for small and medium-sized businesses.,Ashdod is the most business-friendly city for small and medium-sized enterprises.,Ashdod is the most business-friendly city for small and medium enterprises.,0.3417,0.317,0.4367,0.7712,0.685,0.7859,0.8003,0.8068,0.8139,0.9133,0.903,0.9159
181,"After these cities, ranked by order are: Ashkelon, Rishon Lezion, Tel Aviv-Yafo, Haifa, Ramat Gan, Holon, Beer Sheva, Jerusalem, Bat Yam, Netanya and Bnei Brak.","Following them, in order, are: Ashkelon, Rishon LeZion, Tel Aviv-Yafo, Haifa, Ramat Gan, Holon, Be'er Sheva, Jerusalem, Bat Yam, Netanya, and Bnei Brak.","Ashkelon, Rishon LeZion, Tel Aviv-Yafo, Haifa, Ramat Gan, Holon, Beersheba, Jerusalem, Bat Yam, Netanya, and Bnei Brak follow in that order.","After them, the cities in order are: Ashkelon, Rishon LeZion, Tel Aviv-Yafo, Haifa, Ramat Gan, Holon, Be'er Sheva, Jerusalem, Bat Yam, Netanya, and Bnei Brak.",0.6175,0.5036,0.6337,0.6836,0.5663,0.7565,0.8037,0.7306,0.8377,0.8615,0.8421,0.8651
182,The agency compiles the index of local authorities.,The Agency conducts the Local Authorities Index.,The agency publishes the Local Authorities Index.,The Jewish Agency publishes the Local Authorities Index.,0.0323,0.0616,0.0316,0.3995,0.3995,0.25,0.7413,0.7746,0.5671,0.8091,0.8383,0.6552
198,"The development of small businesses is the public interest for us all, but the local authority has a direct impact on the businesses located within local authority jurisdiction.","Developing small businesses is in everyone's public interest, but the local authority has a direct impact on the businesses located within it.","Developing small businesses is in everyone's public interest, but the local authority has a direct impact on the businesses within its jurisdiction.","Developing small businesses is in everyone's public interest, but the local authority has a direct impact on the businesses located within it.",0.5101,0.4579,0.5101,0.6448,0.6281,0.6448,0.7799,0.8192,0.7799,0.885,0.9018,0.885
199,"The Corona Virus emphasized the importance of local government and we saw that authorities that acted and encouraged promotion of small businesses and suggested creative solutions for them, became their primary governmental interface.""","The coronavirus highlighted the importance of local government, and we saw that authorities that acted and encouraged the promotion of small businesses and found creative solutions for them, became the first governmental interface for them.","""The coronavirus highlighted the importance of local government; we saw that authorities that acted and encouraged the promotion of small businesses, finding creative solutions for them, became the primary governmental interface for those businesses.""","""The coronavirus highlighted the importance of local government, and we saw that authorities that acted and encouraged the promotion of small businesses and found creative solutions for them became the first governmental interface for those businesses.""",0.5311,0.4757,0.4666,0.7354,0.6569,0.7017,0.7589,0.7911,0.767,0.8496,0.8809,0.876
200,"Ran Kivity, director of the Small and Medium Business Agency at the Ministry of Economy and Industry, adds: ""Local authorities play a central and essential part in the ability of businesses to thrive and succeed.","Ran Kviti, Director of the Small and Medium Business Agency in the Ministry of Economy and Industry, adds: ""Local authorities have a central and essential role in the ability of businesses within their boundaries to thrive and flourish.""","Ran Kviti, Director of the Small and Medium Business Agency in the Ministry of Economy and Industry, adds: ""Local authorities play a central and vital role in the ability of businesses within their jurisdiction to flourish and thrive.""","Ran Kviti, Director of the Small and Medium Business Agency in the Ministry of Economy and Industry, adds: ""Municipalities play a key role in the ability of businesses within their jurisdiction to flourish and thrive.""",0.5495,0.5747,0.476,0.8763,0.8763,0.7818,0.796,0.7964,0.7726,0.852,0.8591,0.828
201,"In the previous two years, while coping with the Corona Virus crisis, the authorities have a greater influence in helping businesses to survive within their field and in general"".","In the last two years, during which we have been dealing with the Corona crisis, the authorities have had a greater weight in helping businesses survive in their field and survive in general.","In the past two years, as we have grappled with the coronavirus crisis, the authorities have played a more significant role in helping businesses survive both in their specific sectors and overall.","In the last two years, during which we have been dealing with the coronavirus crisis, the authorities play a more significant role in helping businesses survive in their field and survive in general.",0.2469,0.2022,0.1768,0.7015,0.5617,0.6068,0.7242,0.7716,0.7391,0.8191,0.8446,0.8476
217,"More packages arrived on December than any other month, probably following the November shopping holidays, such as Chinese Singles Day, Black Friday and Cyber Monday.","More packages arrived in December than in any other month, most likely due to the November shopping holidays, such as Singles' Day in China, Black Friday, and Cyber Monday.","More packages arrived in December than in any other month, likely due to the November shopping holidays, such as Singles' Day in China, Black Friday, and Cyber Monday.","More packages arrived in December than in any other month, likely because of the November shopping holidays, such as Singles day in China, Black Friday, and Cyber Monday.",0.3865,0.3984,0.4069,0.6955,0.6983,0.7322,0.8072,0.8092,0.799,0.9128,0.912,0.9111
220,"Many employees are entitled to receive funds from the state, that can reach tens of thousands of NIS •","Many salaried employees are entitled to money from the state, which can amount to tens of thousands of shekels.","Many employees are entitled to money from the state, which can amount to tens of thousands of shekels.","Many employees are entitled to government benefits from the state, potentially reaching tens of thousands of shekels.",0.3545,0.4285,0.422,0.6506,0.6683,0.6872,0.6384,0.6653,0.6666,0.8609,0.8702,0.8586
221,Have you changed place of work?,Did you change jobs?,Did you change your place of work?,Have you changed jobs?,0.0428,0.3656,0.1915,0.3233,0.7934,0.5077,0.7577,0.844,0.8027,0.9325,0.9614,0.9501
223,Did you move from the city to a settlement?,Did you move from the city to a settlement/community?,Did you move from the city to a settlement?,Did you move from the city to a settlement?,0.7825,1.0,1.0,0.888,0.9993,0.9993,0.85,0.9612,0.9612,0.8578,0.965,0.965
249,"100% of those who move to a qualifying settlement received a tax refund for the year of the move since confirmation of residency in a qualifying settlement is given only after 12 months from the day the resident became a qualified resident, therefor effectively the first year full tax is paid.","100% of those moving to an eligible locality received a tax refund for the year of the move, since proof of residency in an eligible locality is only given after 12 months from the day the resident becomes an eligible resident, and thus in effect, the first year is taxed in full.","100% of those moving to an eligible locality received a tax refund for the year of the move because proof of residency in an eligible locality is only granted after 12 months from the day the resident becomes an eligible resident, meaning full tax is paid for the first year.","100% of those moving to a locality entitled to tax benefits received a tax refund for the year of the move, since proof of residency in such a locality is granted only after 12 months from the day the person becomes a resident of a locality entitled to tax benefits; thus, full tax is paid for the first year.",0.3873,0.4412,0.3776,0.6383,0.6332,0.5786,0.7666,0.7783,0.7604,0.8334,0.837,0.8118
253,The refund can amount as high as tens of thousands of NIS over 6 years.,The return rate can reach tens of thousands of shekels over 6 years.,The rate of return can reach tens of thousands of shekels over 6 years.,The return rate can reach tens of thousands of shekels over six years.,0.3259,0.3255,0.2028,0.6541,0.6497,0.6541,0.673,0.6887,0.6735,0.8309,0.8371,0.8316
255,"CEO of Tax:On, Tal Carmon: ""The Corona Virus crisis has meant that the employed in Israel have become much more active.","tax:on CEO, Tal Carmon: ""The Corona crisis caused the salaried public in Israel to become much more active.""","tax:on CEO, Tal Carmon: ""The coronavirus crisis has made salaried workers in Israel much more active.""","tax:on CEO, Tal Carmon: ""The coronavirus crisis has led to salaried employees in Israel becoming more proactive.""",0.3883,0.3081,0.23,0.5064,0.4573,0.3994,0.6373,0.6929,0.7077,0.773,0.8176,0.7994
256,"They show interest, check and demand the refunds they deserve from the income tax.","He's interested, checks, and demands what he's owed in tax refunds.","He takes interest, investigates, and demands what he is owed in tax refunds.","He is interested, checks, and demands what is due to him in income tax refunds.",0.0184,0.0342,0.0301,0.1369,0.1839,0.1812,0.5493,0.5201,0.6233,0.7205,0.777,0.7713
264,"According to the report, the job seekers were mainly interested in areas saturated with jobs such as administration and sales, for which 1,738,485 CVs were sent.","According to the report, job seekers were mainly interested in saturated fields like administration and sales, for which 1,738,485 resumes were sent.","According to the report, job seekers were primarily interested in job-saturated fields like administration and sales, for which 1,738,485 resumes were submitted.","According to the report, job seekers were mainly interested in highly competitive fields such as administration and sales, for which 1,738,485 resumes were sent.",0.5251,0.3901,0.5973,0.7563,0.6295,0.7989,0.8138,0.8183,0.8126,0.9105,0.9013,0.9074
268,"The average monthly salary in the software field was 17,915 NIS, and in information systems analysis it was 17,140 NIS.","The average monthly salary in software was 17,915 shekels, and in information systems analysis it was 17,140 shekels.","The average monthly salary in the software field was 17,915 shekels, and in information systems analysis, it was 17,140 shekels.","The average monthly salary in the software field was 17,915 shekels, while in information systems analysis it was 17,140 shekels.",0.5732,0.6652,0.6941,0.7958,0.8477,0.8493,0.8351,0.8526,0.8457,0.8542,0.8714,0.8704
276,The largest offer was for jobs without experience—more than 58 thousand of them were on the site.,"The largest supply was for entry-level positions - and there were more than 58,000 of them on the site.","The largest number of job postings was for entry-level positions, with over 58,000 listed on the site.","The highest number of job postings were for entry-level positions, with over 58,000 available on the site.",0.1876,0.1764,0.1507,0.5876,0.484,0.3713,0.7296,0.6893,0.6706,0.8469,0.8447,0.8476
286,"In other words, 193,000 unemployed in comparison to 180,300.","In other words, we're talking about 193,000 unemployed compared to 180,300.","In other words, this represents 193,000 unemployed individuals compared to 180,300.","In other words, this represents 193,000 unemployed compared to 180,300.",0.2866,0.3117,0.3417,0.6899,0.6899,0.6975,0.8353,0.8249,0.8402,0.8958,0.9189,0.9261
289,"Of the labor force, 95.5%, which is 4,059,700, are employed and the rest are unemployed.","Of the workforce, 95.5%, constituting 4,059,700, are employed, and the rest are unemployed.","Of the labor force, 95.5%, or 4,059,700 people, are employed, and the rest are unemployed.","95.  5% of the labor force, or 4,059,700 people, are employed, while the rest are unemployed.",0.5086,0.6268,0.343,0.6541,0.7259,0.585,0.8629,0.8872,0.8065,0.9329,0.9336,0.9029
295,"The survey enables monitoring the development of the labor force, its size and characteristics, the extent of unemployment and more.","The survey allows for tracking the development of the workforce, its size and characteristics, the scope of unemployment, and more.","The survey enables tracking the workforce's development, size, and characteristics, as well as the extent of unemployment, and more.","The survey enables monitoring the development of the labor force, its size and characteristics, the extent of unemployment, and more.",0.4377,0.224,0.8844,0.6841,0.5079,0.9494,0.8244,0.8171,0.9416,0.9007,0.8933,0.9372
301,Saturday’s sanctification and tradition are deeply rooted in my soul.,Sanctity and tradition are a very deep root in my soul.,Sanctification and tradition are deeply rooted in my soul.,Kiddush and tradition are deeply rooted in my soul.,0.2821,0.652,0.652,0.685,0.9085,0.8073,0.6554,0.7571,0.4404,0.8134,0.8867,0.7217
302,"My Fridays are dedicated to the children, Orr (10) and Jonathan (8).","Fridays for me are dedicated to the children, Or (10) and Yonatan (8).","Fridays at my house are dedicated to the kids, Or (10) and Yonatan (8).","I dedicate Fridays to my children, Or (10) and Yonatan (8).",0.5161,0.3737,0.3105,0.7112,0.6745,0.4471,0.7984,0.7842,0.7936,0.8634,0.8527,0.8785
310,"When we arrive at my mother-in-law’s, from the lobby of the building, you can already smell the amazing aromas coming from her apartment.","When we arrive at my mother-in-law's, even from the building lobby, amazing smells rise from her apartment.","When we arrive at my mother-in-law's, amazing smells are already wafting from her apartment, even from the building's lobby.","When we arrive at my mother-in-law's, amazing smells from her apartment are already rising from the building's lobby.",0.2942,0.2645,0.2574,0.5022,0.4523,0.4543,0.7372,0.7706,0.7569,0.8494,0.8745,0.8686
316,Every remote location of the country made his heart proud.,Every remote corner of the land filled his heart with pride.,Every remote corner of the country filled him with pride.,He felt proud of every remote corner of the country.,0.0648,0.1228,0.1109,0.5569,0.484,0.375,0.7626,0.7414,0.7104,0.8523,0.8544,0.8532
323,A week or two before Independence Day I already climbed trees and attached strings with Israeli flags to the house.,"A week or two before Independence Day, I would already be climbing trees and tying wires with Israeli flags to the house.","A week or two before Independence Day, I would already be climbing trees and tying strings of Israeli flags to the house.","A week or two before Independence Day, I'd already be climbing trees and tying strings with Israeli flags to the house.",0.5205,0.4806,0.5669,0.8815,0.8815,0.8934,0.7424,0.7514,0.7737,0.8532,0.8536,0.8515
348,"""I would set a big table and invite 'my dearly departed'.",I would set a large table and invite 'my dead ones.',I would set a big table and invite my deceased relatives.,"I would set a large table and invite ""my deceased loved ones.""",0.3787,0.5346,0.2534,0.6289,0.6354,0.5305,0.706,0.7662,0.7843,0.8184,0.8264,0.8562
349,"Sometimes I imagine what would have happened if my brother, Daniel, God rest his soul, was alive, or if my father, the late Shneor, had seen my children: Uriel (23) and the twins, Tamara and Naama (16.5).","Sometimes I imagine what it would be like if my brother Daniel, may his memory be a blessing, was alive, or if my father, Schneur, may his memory be a blessing, could see my children: Uriel (23) and the twins Tamara and Naama (16 and a half).","Sometimes I imagine what it would be like if my brother Daniel, of blessed memory, were alive, or if my father, Schneor, of blessed memory, could see my children: Uriel (23) and the twins Tamara and Naama (16 and a half).","Sometimes I imagine what it would be like if my brother Daniel, of blessed memory, were alive, or if my father, Schneor, of blessed memory, could see my children: Uriel (23) and the twins Tamara and Naama (16 and a half).",0.4097,0.4161,0.4161,0.5921,0.5515,0.5515,0.7417,0.7514,0.7514,0.7742,0.8097,0.8097
364,"Ms. Bibi will play the role of Noa, played by Dafna Armoni","Bibi will play the role of Noa, which was played by Dafna Armoni.","Bibi will play the role of Noa, previously played by Dafna Armoni.","Bibi will play the role of Noa, originally portrayed by Dafna Armoni.",0.6475,0.6998,0.6163,0.8231,0.83,0.7459,0.7945,0.7519,0.7547,0.8909,0.8928,0.8839
371,Lopez shared the happy news with her fans yesterday evening (Friday) on her official website onthejlo.com,Lopez shared the joyous news yesterday evening (Friday) with her fans on her official website onthejlo.com.,"Lopez shared the joyous news with her fans yesterday evening (Friday) on her official website, onthejlo.com.","Lopez announced the happy news yesterday evening on her official website, onthejlo.com.",0.5147,0.704,0.2264,0.8551,0.811,0.5516,0.8584,0.8417,0.7532,0.9144,0.9138,0.8639
390,"Now we are more exposed, facing the camera directly, naturally, not just a reality show but an authentic documentary series"".","""Now we are more exposed, addressing the camera directly in a natural way, not just reality TV but an authentic documentary series.""","Now we are more exposed, addressing the camera directly and naturally, as part of not just a reality TV show, but an authentic documentary series.","Now we're more exposed, speaking directly to the camera naturally, not just a reality show but an authentic documentary series.",0.4133,0.4365,0.5672,0.6658,0.7686,0.7429,0.7759,0.8027,0.7993,0.9137,0.8953,0.9013
402,InDNegev with an international flavor: The Afghan Whigs joining Eviatar Banai and Noga Erez,IndieNegev with an international flavor: Afghan Whigs join Avitar Banai and Noga Erez.,IndieNegev with an international flair: Afghan Whigs join Avitar Banai and Noga Erez.,"IndieNegev, with an international flavor: Afghan Whigs join Eviatar Banai and Noga Erez.",0.448,0.2723,0.4936,0.7097,0.6355,0.789,0.8203,0.784,0.7984,0.7722,0.745,0.7125
407,"InDNegev began in 2007 as a small niche event, which brought together the hot names in the Israeli Indie scene.","IndieNegev began its journey in 2007 as a small, niche event that brought together the hottest names in the Israeli indie scene.","IndieNegev began its journey in 2007 as a small, niche event that brought together the hottest names in the Israeli indie scene.","Indie Negev started in 2007 as a small, niche event that brought together the hottest names in the Israeli indie scene.",0.3438,0.3438,0.3599,0.7859,0.7859,0.7433,0.8114,0.8114,0.7981,0.9029,0.9029,0.9081
409,Aviv Geffen and Sarit Hadad: The Hutzot Hayotzer festival in Jerusalem with new surprises,Aviv Geffen and Sarit Hadad: The Jerusalem Arts and Crafts Fair with new surprises.,Aviv Geffen and Sarit Hadad: The Hutzot Hayotzer Festival in Jerusalem features new surprises.,"Aviv Geffen and Sarit Hadad: Hutzot Hayotzer Fair in Jerusalem, featuring new surprises.",0.4689,0.5946,0.403,0.5877,0.8552,0.6191,0.5817,0.8567,0.7602,0.7219,0.8784,0.8184
410,"The international festival in the capital, which has become a tradition and will be held in several centers, will present musical performances by leading local artists, and will combine circus shows and innovative and surprising artistic performances","The international festival in the capital, which has become a tradition and will take place in several locations, will present musical performances by leading local artists and incorporate circus performances and innovative and surprising artistic displays.","The international festival in the capital, which has become a tradition and will take place in several locations, will present musical performances by leading local artists and will incorporate circus performances and innovative and surprising artistic installations.","The international festival in the capital, a tradition held in several locations, will present musical performances by leading local artists and feature circus acts and innovative, surprising art installations.",0.6363,0.6467,0.4074,0.802,0.833,0.5902,0.822,0.8239,0.7765,0.8802,0.8805,0.8568
417,"SPARKS is a circus, a movement and an aerial levitation performance by Circus Y, an Instagram photo exhibition inspired by famous works of art.","SPARKS is a circus, movement, and aerial levitation show by Circus Y, an Instagrammable photography exhibition inspired by famous works of art.","SPARKS is a circus, movement, and aerial performance by Circus Y, an Instagrammable photo exhibition inspired by famous works of art.","SPARKS is a circus and movement show featuring aerial acrobatics by Circus Y, an instagrammable photo exhibition inspired by famous works of art.",0.549,0.616,0.5341,0.7341,0.7816,0.731,0.8244,0.8265,0.7962,0.8604,0.8546,0.8408
418,"The Black Box Gallery—is the sneak peek gallery of creator and performer Lior Khalfon, which will be placed on the fairgrounds with peepholes that will expose the audience to the exhibition of Lior Khalfon’s phosphorescent works, artworks of lighted sculptures by the multidisciplinary artist, Alon Birger (Light Theater), and more.","The Black Box Gallery – is the peepshow gallery of creator and performer Lior Kalfon, which will be placed in the fairground with peepholes that will expose the audience to an exhibition of Lior Kalfon's fluorescent works, artworks of illuminated sculptures by multi-disciplinary artist Alon Birger (Theater of Light), and more.","The Black Box Gallery is a peepshow gallery created by performer Lior Kalfon, which will be located in the fair's plaza with peepholes that reveal to the audience an exhibition of Lior Kalfon's phosphorescent works, illuminated sculptures by multidisciplinary artist Alon Birger (Theater of Light), and more.","The Black Box Gallery is a viewing gallery by creator and performer Lior Kalfon, installed in the fair's plaza with peepholes offering glimpses of Kalfon's luminescent artworks, illuminated sculptures by multi-disciplinary artist Alon Birger (Theatre of Light), and more.",0.4263,0.2188,0.1592,0.6657,0.5142,0.3658,0.7651,0.7409,0.7151,0.7843,0.7846,0.7712
444,.,". ,",.,I am unable to provide an improved translation without the source Hebrew text and the initial English translation. Please provide this information so I can perform the requested analysis and refinement.,0.1495,0.1778,0.0056,0.4545,0.5,0.0,0.3108,0.6211,0.3458,0.8885,0.9661,0.4029
446,"She earns more on campaigns than Wonder Woman, she is too beautiful, she knows how to put Dana Weiss in her place, and when necessary—also to defend her business partner.","She earns more on campaigns than Wonder Woman, she's too beautiful, she knows how to put Dana Weiss in her place, and when needed - also defend her business partner.","She earns more on campaigns than Wonder Woman, she's too beautiful, she knows how to put Dana Weiss in her place, and when needed, she defends her business partner.","She earns more on campaigns than Wonder Woman, is strikingly beautiful, knows how to stand up to Dana Weiss, and also defends her business partner when needed.",0.7851,0.755,0.3673,0.8613,0.8913,0.6563,0.8673,0.8369,0.744,0.91,0.9006,0.8557
457,Here we are only looking for superheroes.,Superheroes wanted here.,Superheroes are wanted here.,Super heroes wanted here.,0.0296,0.0351,0.0295,0.0,0.0746,0.0,0.6071,0.6905,0.6107,0.81,0.8927,0.775
465,"You will say: floor mopping and cleaning, pots on the gas and smells in the stairwell, Yaron Ilan or Avi Kachon on TV, but the weirdest thing would be if someone suddenly says ""Gil Sassover"".","Say: ""Sponge and cleaning, pots on the stove and smells in the stairwell, Yaron Ilan or Avi Kakun on television,"" but it would be strangest if someone suddenly said ""Gil Sassover.""","Say: ""Mopping and cleaning, pots on the stove and smells in the stairwell, Yaron Ilan or Avi Kachlon on TV,"" but the strangest thing would be if someone suddenly said ""Gil Sassover.""","""Cleaning and scrubbing, pots on the stove and smells in the stairwell, Yaron Ilan or Avi Kachlon on TV,"" but it would be strangest if someone suddenly said ""Gil Sassover.""",0.4154,0.5128,0.3817,0.6686,0.7447,0.6077,0.6063,0.7176,0.6514,0.791,0.8181,0.7956
468,Sassover stands during half of the program time.,Along half of it - Sassover stands.,Sassover is standing for half of it.,Sassoverian stands along half of it.,0.0775,0.0616,0.0624,0.3235,0.3995,0.3276,0.3786,0.5506,0.43,0.6906,0.651,0.649
477,"Ruthie Russo responded: ""I’m glad there are places that invest more in the culinary and cuisine of this population"".","Ruti Russo in response: ""Glad there are places that invest more in the culinary aspect of this population's food.""","Ruti Russo, in response: ""I'm glad there are places that invest more in this population's cuisine.""","Ruti Russo responded: ""I'm happy that there are places investing more in cuisine for this population.""",0.4155,0.375,0.2402,0.6266,0.4786,0.5405,0.7138,0.7449,0.7465,0.8541,0.8542,0.8615
