index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
295,"The survey enables monitoring the development of the labor force, its size and characteristics, the extent of unemployment and more.","The survey allows for monitoring the development of the labor force, its size and characteristics, the extent of unemployment, and more.","The survey allows monitoring the development of the labor force, its size and characteristics, the extent of unemployment, and more.","The survey enables monitoring the development of the workforce, its size and characteristics, the extent of unemployment, and more.",0.7452,0.7784,0.7522,0.8934,0.8979,0.8519,0.8814,0.901,0.884,0.9256,0.926,0.9284
301,Saturday’s sanctification and tradition are deeply rooted in my soul.,The sanctity and tradition are a very deep root in my soul.,The religious traditions and customs are deeply rooted in my soul.,The Jewish traditions and heritage are deeply rooted in my soul.,0.2797,0.4905,0.4905,0.6783,0.7712,0.7712,0.6787,0.676,0.5693,0.8216,0.8282,0.7825
302,"My Fridays are dedicated to the children, Orr (10) and Jonathan (8).","Fridays are dedicated to my children, Or (10) and Yonatan (8).","Fridays at my place are dedicated to the children, Or (10) and Yonatan (8).","Fridays are dedicated to my children, Aor (10) and Yonatan (8).",0.4321,0.4881,0.4321,0.6915,0.7684,0.6915,0.8281,0.785,0.7904,0.8808,0.8176,0.8966
310,"When we arrive at my mother-in-law’s, from the lobby of the building, you can already smell the amazing aromas coming from her apartment.",The smells from her apartment are amazing even from the building lobby.,"When we arrive at my mother-in-law's, the amazing smells from her apartment already waft up to the building lobby.",The amazing smells from her home can be detected even in the building lobby.,0.038,0.2574,0.0198,0.1598,0.4783,0.217,0.5478,0.7314,0.6024,0.6946,0.875,0.7413
316,Every remote location of the country made his heart proud.,Every remote corner of the land has made for itself a pride in the heart.,Every remote corner of the land has instilled pride in the heart.,Every remote corner took pride in its heart.,0.0423,0.0514,0.0483,0.3543,0.3094,0.1913,0.5885,0.6609,0.4883,0.6975,0.7462,0.6583
323,A week or two before Independence Day I already climbed trees and attached strings with Israeli flags to the house.,"Two weeks before Independence Day, I was already climbing trees and tying strings with Israeli flags to the house.","A week or two before Independence Day, I was already climbing trees and tying strings with Israeli flags to the house.","About a week or two before Israel's Independence Day, I was already climbing trees and hanging Israeli flags from the house.",0.4372,0.5933,0.1938,0.8434,0.9434,0.7224,0.7743,0.8041,0.7119,0.8717,0.8775,0.796
348,"""I would set a big table and invite 'my dearly departed'.","""I would set a large table and invite my 'dead ones'.""","""I would set a large table and invite my deceased loved ones.""","""I would set a large table and invite my departed loved ones.""",0.3616,0.3389,0.3479,0.6289,0.6233,0.6233,0.711,0.7804,0.8038,0.8374,0.8535,0.8739
349,"Sometimes I imagine what would have happened if my brother, Daniel, God rest his soul, was alive, or if my father, the late Shneor, had seen my children: Uriel (23) and the twins, Tamara and Naama (16.5).","Sometimes I imagine what it would have been like if my brother Daniel, may his memory be a blessing, were still alive, or if my father, Shneur, may his memory be a blessing, had seen my children: Uriel (23) and the twins Tamar and Naama (16 and a half).","Sometimes I imagine what it would have been like if my brother Daniel, may his memory be blessed, was still alive, or if my father, Shneur, may his memory be blessed, had seen my children: Uriel (23) and the twins Tamar and Naama, who are 16 years old.",My children: Uriel (23) and the twins Tamar and Naama (16).,0.4022,0.4071,0.0861,0.6266,0.6409,0.2307,0.7696,0.7803,0.4426,0.7996,0.8152,0.5942
364,"Ms. Bibi will play the role of Noa, played by Dafna Armoni","Bibi will play the role of Noam, which was portrayed by Dafna Armoni.","Bibi will play the role of Noa, which was portrayed by Dafna Armoni.","Netanyahu will play the role of Noea, which was portrayed by Dafna Armoni.",0.4231,0.5703,0.3389,0.656,0.7397,0.5718,0.7469,0.8023,0.7173,0.8754,0.8883,0.7938
371,Lopez shared the happy news with her fans yesterday evening (Friday) on her official website onthejlo.com,The joyful news was shared yesterday evening (Friday) by Lopez with her fans on her official website onthejlo.com.,Lopez shared the joyful news yesterday evening (Friday) with her fans on her official website onthejlo.com.,"Lopez shared the happy news yesterday evening on her official website, onthejlo.com.",0.4202,0.5147,0.3718,0.8102,0.8551,0.6324,0.8168,0.871,0.7535,0.8942,0.9161,0.873
390,"Now we are more exposed, facing the camera directly, naturally, not just a reality show but an authentic documentary series"".","""Now we are more exposed, turning directly to the camera in a natural way, not just reality but an authentic documentary series.""","""Now I/we are more open, turning directly to the camera in a natural way, not just a reality show but an authentic documentary series.""","""Now we are more on display, naturally facing the camera, not just a reality show but an authentic documentary series.""",0.3933,0.4173,0.5949,0.6658,0.6333,0.6966,0.7307,0.7171,0.7646,0.8917,0.8595,0.8838
402,InDNegev with an international flavor: The Afghan Whigs joining Eviatar Banai and Noga Erez,In an international scent: Afghan Wigs join Avner Benayoun and Noga Erez.,In an international flavor: Afghan Wiggs collaborate with Avitar Banai and Noga Erez.,Afghan Wiggs join Avitar Banai and Noga Erez in an international mix.,0.09,0.3479,0.2049,0.3704,0.5396,0.5435,0.532,0.7123,0.6214,0.6935,0.7279,0.6878
407,"InDNegev began in 2007 as a small niche event, which brought together the hot names in the Israeli Indie scene.","Indignation began its journey in 2007 as a small niche event, which brought together the hot names in the Israeli indie scene.","Indingb began its journey in 2007 as a small niche event, which brought together the hot names in the Israeli indie scene.","Indingb started as a small niche event in 2007, bringing together the top names in the Israeli indie scene.",0.7274,0.7274,0.3428,0.94,0.94,0.6438,0.7741,0.7933,0.7655,0.8726,0.8989,0.8995
409,Aviv Geffen and Sarit Hadad: The Hutzot Hayotzer festival in Jerusalem with new surprises,Aviv Geffen and Sarit Hadad: The Creator's Corners Festival in Jerusalem with new surprises.,The Jerusalem Creators Festival features new surprises with Aviv Geffen and Sarit Hadad.,The Jerusalem Festival of the Creator Brings New Surprises with Aviv Geffen and Sarit Hadad.,0.5635,0.3112,0.2575,0.7834,0.6417,0.6326,0.5173,0.5656,0.5077,0.7526,0.7729,0.7174
410,"The international festival in the capital, which has become a tradition and will be held in several centers, will present musical performances by leading local artists, and will combine circus shows and innovative and surprising artistic performances","The international festival in the capital, which has become a tradition and will take place in several focal points, will feature musical performances by leading local artists, and will combine circus acts and innovative and surprising artistic exhibits.","The international festival in the capital, which has become a tradition and will take place in multiple venues, will feature musical performances by leading local artists, and will combine circus acts and innovative and surprising artistic displays.","The international festival in the capital, which has become a tradition and will take place in several focal points, will feature musical performances of leading local artists, and will combine circus acts with innovative and surprising exhibits.",0.6558,0.6616,0.558,0.8308,0.8057,0.7338,0.8074,0.8297,0.7851,0.8732,0.875,0.8616
417,"SPARKS is a circus, a movement and an aerial levitation performance by Circus Y, an Instagram photo exhibition inspired by famous works of art.","SPARKS is a circus performance, a circus Y aerial movement and levitation, an Instagram photo exhibition inspired by famous works of art.","SPARKS is a circus performance featuring aerial movement and suspension by Circus Y, an Instagram-based photo exhibition inspired by famous works of art.","Sparks is a circus performance featuring aerial movement and floating by Circus Y, as well as an Instagram photo exhibition inspired by famous works of art.",0.5762,0.5491,0.5274,0.7423,0.7751,0.8438,0.7621,0.8006,0.751,0.8453,0.8442,0.8205
418,"The Black Box Gallery—is the sneak peek gallery of creator and performer Lior Khalfon, which will be placed on the fairgrounds with peepholes that will expose the audience to the exhibition of Lior Khalfon’s phosphorescent works, artworks of lighted sculptures by the multidisciplinary artist, Alon Birger (Light Theater), and more.","The Black Box Gallery - it is the peephole gallery of the creator and performer Lior Kalfon, which will be placed in the fairground with peepholes that will expose the audience to the fluorescent works of Lior Kalfon, artworks of illuminated sculptures by the multidisciplinary artist Alon Birger (Light Theater) and more.","The Black Box Gallery is the gallery of peeks/glimpses by creator and performer Lior Kalfon, which will be placed in the fairground with peepholes that will expose the audience to Lior Kalfon's fluorescent artworks, as well as illuminated sculptures by the multidisciplinary artist Alon Birger (Theater of Light) and more.","The Black Box Gallery - it is Lior Kalfon's peephole gallery, which will be placed at the exhibition with peepholes that will expose the audience to his luminous works, as well as lit sculptures by the multidisciplinary artist Alon Birger (Theater of Light) and more.",0.449,0.3576,0.318,0.7451,0.6446,0.5682,0.76,0.7149,0.6708,0.7794,0.7881,0.7257
444,.,"Here is the translation from Hebrew to English:

The quick brown fox jumps over the lazy dog.",The quick brown fox jumps over the lazy dog.,The agile fox quickly leaps over the sluggish dog.,0.0102,0.0211,0.0211,0.0,0.0,0.0,0.1848,0.1134,0.1565,0.3084,0.3118,0.3341
446,"She earns more on campaigns than Wonder Woman, she is too beautiful, she knows how to put Dana Weiss in her place, and when necessary—also to defend her business partner.","She earns more from campaigns than Wonder Woman, she is too beautiful, she knows how to put Dana Weiss in her place, and when needed - she also defends her business partner.","She earns more on campaigns than Wonder Woman, she is too beautiful, she knows how to put Dana Weiss in her place, and when needed - she also defends her business partner.","She earns more from campaigns than the famous actress, she handles Dana Weiss skillfully, and when needed - she also supports her business partner.",0.7331,0.8094,0.1547,0.8713,0.9118,0.5102,0.8445,0.858,0.6322,0.9044,0.9082,0.7534
457,Here we are only looking for superheroes.,Here we search for superheroes.,Here we are looking for superheroes.,Here we seek heroic protagonists.,0.182,0.5154,0.0685,0.7118,0.8535,0.2757,0.7501,0.7512,0.6919,0.9091,0.935,0.8231
465,"You will say: floor mopping and cleaning, pots on the gas and smells in the stairwell, Yaron Ilan or Avi Kachon on TV, but the weirdest thing would be if someone suddenly says ""Gil Sassover"".","Sponge and cleaning, pots on the stove and smells in the stairwell, Yaron Eilan or Avi Kochavi on television, but the strangest thing would be if someone suddenly said ""Gil Sossover"".","The improved translation is:

Sponge and cleaning, pots on the stove and smells in the stairwell, Yaron Eilon or Avi Kochavi on television, but the strangest thing would be if someone suddenly said ""Gil Tsabar"".","Sponge and cleaning, pots on the gas and smells in the stairwell, Yaron Eilan or Avi Kochavi on television, but the strangest thing would be if someone suddenly said ""Gil Sissover"".",0.4207,0.4257,0.4956,0.6882,0.6804,0.7197,0.6099,0.5678,0.6312,0.7679,0.7332,0.7757
468,Sassover stands during half of the program time.,Along half of it - Susover stands.,Susover is standing along half of its length.,Susover is standing along half of it.,0.0616,0.0561,0.0574,0.2373,0.3194,0.3235,0.3805,0.4919,0.4869,0.6551,0.5675,0.5993
477,"Ruthie Russo responded: ""I’m glad there are places that invest more in the culinary and cuisine of this population"".","""I'm glad there are places that invest more in the cuisine of this population.""","""Ruti Russo responded: 'I'm glad there are places that invest more in the cuisine of this population.'""","""I'm glad there are places that are investing more in the communication of this community.""",0.4384,0.4958,0.2284,0.6471,0.741,0.5636,0.6794,0.8063,0.4314,0.8377,0.8667,0.6593
481,"In recent years in Israel, more and more families and older people understand that loneliness is the most difficult disease in old age and regard community centers as a proven solution to this disease.","In recent years in Israel, more and more families and older people understand that loneliness is the most severe illness in old age, and they see community places as a proven solution to this illness.","In recent years in Israel, more and more families and older people have come to understand that loneliness is the most severe challenge in old age, and they see community spaces as a proven solution to this problem.","In Israel in recent years, more and more families and elderly people understand that loneliness is the most severe issue in old age, and they see community centers as a proven solution to this problem.",0.6539,0.5594,0.5154,0.8483,0.8393,0.7815,0.8286,0.815,0.8135,0.8951,0.8885,0.8973
