index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
19,比べると、そんなに速くないことは分かってる,比べると速くないことは知っています。,他と比べると速くないことはわかっています。,速くないことは知っています。,0.4223,0.4551,0.2903,0.579,0.625,0.4239,0.8382,0.7326,0.4876,0.9261,0.9092,0.856
23,自分はというと、ボードショーツを穿いた妻虐待者で、ザ・ドメスティック・パートナーはというと、全身タトゥーで新しいヘアスタイルは本人曰く「ネオナチみたい」。,私、ボードショーツとタンクトップを着て、そしてドメスティックパートナーはタトゥーだらけで、自分で「ネオナチみたいに見える」と言った新しい髪型をしている。,私、ボードショーツとノースリーブシャツを着て、そしてパートナーはタトゥーだらけで、自分で「“ネオナチ”みたいに見える」と言った新しい髪型をしている。,私、ボードショーツとノースリーブシャツを着て、ドメスティックパートナーはタトゥーだらけで、自分で「ネオナチみたいに見える」と言った新しい髪型をしている。,0.382,0.2698,0.385,0.599,0.4451,0.5567,0.4728,0.4647,0.4587,0.7905,0.7938,0.7964
36,罪を償わせるにはニューヨークが一番期待できる,NYは説明責任を果たすための最良の希望です。,NYは説明責任を追及するための最良の希望です。,NYは説明責任を追求するための最良の希望です。,0.0227,0.0233,0.0233,0.0682,0.0905,0.0905,0.2148,0.2294,0.2002,0.8765,0.8769,0.8826
37,現実世界のコミュニケーションは、状況非依存の意味があるシグナルを送るだけに単純化できない、という重大な証拠がある。,現実世界のコミュニケーションは、文脈に依存しない意味を持つ信号を送ることに還元できないという重要な証拠があります。,現実世界のコミュニケーションは、文脈に依存しない意味を持つ信号を送ることに還元できないという重要な証拠が多く存在します。,現実世界のコミュニケーションは、文脈に依存しない意味を持つ信号を送ることに還元できないという重要な証拠があります。,0.4566,0.4153,0.4566,0.6462,0.6196,0.6462,0.5335,0.5321,0.5335,0.8487,0.8548,0.8487
43,我々が示唆するのは、状況依存的コミュニケーションが、状況に応じた多面性を持つ現象であり、状況の配分といった環境特性に極めて大きな影響を受けることである。,文脈依存のコミュニケーションは、状況に応じた多層的な現象であり、文脈の分布などの環境特性に大きく影響されると提案します。,文脈依存のコミュニケーションは、状況に応じた多層的な現象であり、文脈の多様性や広がりといった環境特性に大きく影響されると提案します。,文脈依存のコミュニケーションは、状況に応じた多層的な現象であり、文脈の分布などの環境特性に大きく影響されると示唆しています。,0.3372,0.4014,0.3502,0.5492,0.6149,0.5923,0.6077,0.6072,0.6686,0.9124,0.9143,0.9183
48,幸運にも私は2011年、ニコラスと共にさまざまなプロジェクトをサポートして、思い出に残る半年を過ごした。,2011年にニコラスと一緒にさまざまなプロジェクトを支援しながら、思い出に残る6か月を過ごすことができて幸運でした。,2011 年にニコラスと一緒にさまざまなプロジェクトを支援しながら、思い出深い6か月を過ごすことができて、とても幸運でした。,2011年にニコラスと一緒にさまざまなプロジェクトを支援しながら、思い出に残る6か月を過ごすことができて幸運でした。,0.4819,0.4133,0.4819,0.7563,0.6919,0.7563,0.8019,0.7839,0.8019,0.9489,0.9512,0.9489
49,週末に会って話した時、進捗状況が聞けてとても嬉しかったし、特に植林と農業のサポートについては満足だった。,週末に会ったとき、特に植樹と農場支援の進展について聞いて嬉しかったです。,週末に会ったとき、進展について聞いて特に嬉しく思いました。特に植樹と農場支援についてです。,週末に会ったとき、特に植樹と農場支援の進展について聞いてとても嬉しかったです。,0.2359,0.1802,0.3227,0.48,0.4227,0.4916,0.7364,0.6781,0.7316,0.9204,0.9171,0.9215
61,リヒトは共和党だらけの観客に同調した！,リヒトは全員が共和党員の観客に同意しました！,リヒトは全員が共和党員の観客を迎えることに同意しました。,リヒトは全員が共和党員の観客に向けて話しました。,0.3748,0.179,0.2651,0.7698,0.6875,0.7016,0.6865,0.7092,0.5373,0.7994,0.8036,0.811
65,繰り返してはいけない。,繰り返すことはできません。,それは繰り返せません。,繰り返すことはできません。,0.1307,0.1585,0.1307,0.3982,0.4055,0.3982,0.8901,0.7985,0.8901,0.9305,0.9089,0.9305
69,この定期的な作業についにうんざりしたので昨晩、全ての罠からピーナッツ・バターを取り除き、ピスタチオを強力瞬間接着剤で罠にくっ付けた。,昨晩ついにこのルーティンにうんざりして、すべての罠からピーナッツバターを取り除き、ピスタチオをスーパーボンドで貼り付けました。,昨晩ついにこのルーティンにうんざりして、すべての罠からピーナッツバターを取り除き、ピスタチオを強力接着剤で貼り付けました。,昨晩ついにこのルーティンにうんざりして、すべての罠からピーナッツバターを取り除き、ピスタチオを罠にスーパーボンドで貼り付けました。,0.4751,0.5393,0.4839,0.6154,0.7295,0.6544,0.5535,0.6512,0.5841,0.8804,0.9021,0.9009
71,（お役に立つか分からないけど、市販されている「人道的」な罠のほとんどを全て試してきたのに、ほぼ効果はなかったよ。,参考までに、市場に出回っているほとんどすべての「人道的」な罠を試しましたが、ほとんど成功しませんでした。,ちなみに、市場に出回っているほぼすべての「人道的」な罠を試しましたが、ほとんどうまくいきませんでした。,参考までに言うと、市場に出回っているほとんどすべての「人道的」な罠を試しましたが、ほとんど成功しませんでした。,0.2124,0.2209,0.209,0.418,0.4318,0.4158,0.6836,0.6958,0.7356,0.8964,0.9096,0.9032
74,そんなことなんてないのにさ、少なくともアルバータ州では。,彼らはそうではありません、少なくともアルバータでは。,彼らは少なくともアルバータではそうではありません。,少なくともアルバータではそうではありません。,0.4212,0.3617,0.3561,0.571,0.5315,0.5373,0.6828,0.5809,0.7409,0.8637,0.8268,0.8921
75,確かに事業税はカットされたわ。,もちろん、彼らは事業税を削減しました。,確かに、彼らは法人税を減税しました。,もちろん、彼らは事業税を削減しました。,0.0896,0.0988,0.0896,0.3319,0.3741,0.3319,0.7774,0.6572,0.7774,0.912,0.9213,0.912
84,「グラスゴーで彼を降ろすだけなんで」と、私は連れを身振りで示しながら説明を試みた。,「彼をグラスゴーに降ろすだけです」と、私は旅の仲間を指し示しながら説明しようとしました。,「彼をグラスゴーで降ろすだけです、」と、私は旅の仲間を指し示しながら説明しようとしました。,「彼をグラスゴーに降ろすだけです」と、私は旅の仲間を指し示しながら説明しようとしました。,0.3973,0.4129,0.3973,0.6432,0.6587,0.6432,0.6619,0.6523,0.6619,0.8689,0.8701,0.8689
85,「『グラスゴーで彼を降ろすだけなんで』とは、あまり耳にすることがありませんね」と、その検札員は言った。,「『彼をグラスゴーに降ろすだけです』なんてあまり聞かないですね」とチケット係が言った。,「『彼をグラスゴーに降ろすだけだよ』なんてことはあまり聞かないですね」と係員が言った。,「『彼をグラスゴーに降ろすだけです』なんてあまり聞かないですね」とチケット係が言った。,0.2607,0.2737,0.2607,0.5707,0.6219,0.5707,0.5273,0.6516,0.5273,0.8951,0.9031,0.8951
90,そして、あいつらは本物のキチガイだ。,そして彼らは本当に狂っています。,そして彼らは本当におかしいです。,そして彼らは本当に狂っています。,0.1452,0.1452,0.1452,0.3946,0.3546,0.3946,0.4149,0.4383,0.4149,0.888,0.8903,0.888
95,議論をふっかけて来るやつには大声で怒鳴り返そう。,私たちの声をかき消そうとする者たちに向かって叫び返せ。,私たちの声をかき消そうとする者たちに向かって言い返せ。,私たちの声をかき消そうとする者たちに向かって叫び返せ。,0.0425,0.0425,0.0425,0.2826,0.2826,0.2826,0.4709,0.4478,0.4709,0.822,0.8428,0.822
98,隣人と私は同時に帰宅したのだが、彼が咳をしてコロナ粘液の雨あらしを吐きまくっているのが通りの反対側から聞こえた。,隣人と私は同時に帰宅しましたが、通りの向こうから彼がコロナの痰を激しく咳き込んでいるのが聞こえました。,隣人と私は同時に帰宅しましたが、通りの向こうから彼がコロナの激しい咳をしているのが聞こえました。,隣人と私は同時に帰宅しましたが、通りの向こうから彼がコロナの痰の嵐を激しく咳き込んでいるのが聞こえました。,0.3438,0.3895,0.3465,0.6891,0.6793,0.6999,0.4931,0.6178,0.4614,0.8861,0.8275,0.8491
99,それで僕は、彼を避けようと大急ぎで自分のアパートに入ろうしたが、彼はそれでもなんとか私に追いついてきて立ち話をしたのだった。,彼を避けるために急いでアパートに入ったが、それでも彼は追いついてきて話しかけてきた。,彼を避けるために急いでアパートに入ったが、それでも彼は追いついてきて、話をしようとしてきた。,彼を避けるために急いでアパートに入ったが、それでも彼は追いついてきて話しかけてきた。,0.2727,0.3142,0.2727,0.5111,0.5923,0.5111,0.6741,0.6818,0.6741,0.8962,0.9017,0.8962
107,"4,000回もの苦悩を経て、Ylは自分が愛に包まれた場所にいることに気付き、どうしたらいいか分からないものすごい愛を感じたので、YIには苦悩と愛の両方ともがたくさんある。","4,000年の苦悩の後、Ylは愛の場所に自分を見つけ、どうしていいかわからないほどの大きな感情を抱えているので、両方がたくさんあります。",4000の苦悩の後、Ylは愛の場所に自分を見つけ、どうしていいかわからないほどの大きな感情を抱えているので、たくさんの感情が入り混じっています。,"4,000の苦悩の後、Ylは愛の場所に自分を見つけ、どうしていいかわからないほどの強い感情を抱えているので、感情が溢れています。",0.2514,0.1891,0.1887,0.5291,0.4556,0.4219,0.5415,0.5347,0.5311,0.8127,0.8296,0.8296
109,昨日の#MangoMoronの失態はとんでもないものだった。,昨日の#マンゴーモロンの大失敗は、非常にひどい失敗でした。,昨日の#MangoMoronの騒動は、信じられないほどの大失態でした。,昨日の#マンゴーモロンの出来事は、非常にひどい失態でした。,0.1077,0.4744,0.1164,0.2671,0.7771,0.3167,0.6437,0.7481,0.7154,0.8038,0.9351,0.8752
113,来週の半ばには、寒冷前線がやってくるでしょう。,来週の半ばまでに寒冷前線が到達するでしょう。,来週半ばには寒冷前線が到達する見込みです。,来週の半ばまでに寒冷前線が到達するでしょう。,0.5206,0.299,0.5206,0.7375,0.5899,0.7375,0.8357,0.8302,0.8357,0.9367,0.9454,0.9367
114,今朝未明の赤外線探知衛星と地上観測によりますと、低層雲が広がり雲がまばらなエリアがあるでしょう<URL>,今朝早く、IR衛星と地上観測により、低層の層雲とまだらな<URL>が拡大していることが示されました。,今朝早く、IR衛星と地上観測により、低層の層雲とまだらな雲が拡大していることが示されました。<URL>,今朝早く、IR衛星と地上観測により、低層の層雲とまだらな領域が拡大していることが示されました。,0.3105,0.3172,0.2455,0.5399,0.5703,0.4466,0.5591,0.6501,0.5716,0.7391,0.838,0.8293
121,信頼のおけるセールスフォースのパートナーを見つけ、その専門知識を活用し、御社のCRM投資の価値を最大限に生かしましょう。,信頼できるSalesforceパートナーを見つけて、その専門知識を活用し、CRM投資の価値を最大化しましょう。,信頼できるセールスフォースパートナーを見つけて、その専門知識を活用してCRM投資の価値を最大限に引き出しましょう。,信頼できるSalesforceパートナーを見つけて、その専門知識を活用し、CRM投資の価値を最大化しましょう。,0.5553,0.6968,0.5553,0.6865,0.8351,0.6865,0.8238,0.8473,0.8238,0.9459,0.9564,0.9459
122,セールスフォースのパートナーが導入、カスタマイズ、調整のお手伝いと継続的なサポートを提供し、セールスフォースのエコシステムで御社のビジネス繁栄を実現させます。,Salesforceパートナーが導入、カスタマイズ、統合、継続的なサポートでどのように役立ち、Salesforceエコシステムでビジネスが繁栄できるかを発見してください。,Salesforceパートナーが導入、カスタマイズ、統合、そして継続的なサポートを通じてどのように貢献し、Salesforceエコシステムでビジネスを成長させる方法を見つけてください。,Salesforceパートナーが導入、カスタマイズ、統合、継続的なサポートでどのように役立ち、Salesforceエコシステムでビジネスが繁栄できるかを発見してください。,0.3662,0.3499,0.3662,0.5021,0.5088,0.5021,0.6894,0.6745,0.6894,0.9124,0.9091,0.9124
137,でも、あの船には他の人もよく飛んで来ている。,しかし、別の人物がしばしばその船に乗って飛ぶ。,しかし、別の人物がしばしばその船に乗って旅をする。,しかし、別の人物がしばしばその船に乗って飛行する。,0.0893,0.0877,0.0901,0.2642,0.3086,0.3336,0.6076,0.5406,0.603,0.8498,0.8214,0.8424
142,ザ・ラスト・オブ・アスは、ダディフィケーションの分かりやすく標準的な一例である。,『The Last of Us』は、父親化の簡単で典型的な例です。,『The Last of Us』は、父親的なテーマの簡単で代表的な例です。,『The Last of Us』は、父親化の簡単で典型的な例です。,0.0341,0.0359,0.0341,0.1951,0.2087,0.1951,0.3669,0.3656,0.3669,0.7273,0.7274,0.7273
144,ダディフィケーションでは大抵、親代わりの人物が、子供もしくは子供の代役の世話をするか守らなくてはいけない状況を解決する策として、力を圧倒することが仮定され、非常に特殊な形の力関係を強いるためにその力が使われている。,ダッドフィケーションは通常、親の立場にある人物が子供やその代わりとなる存在を世話したり守ったりしなければならない状況において、圧倒的な強さが解決策であり、その強さを使って非常に特定の形をした力のダイナミクスを強制することを示唆します。,ダッドフィケーションとは通常、親の立場にある人物が子供やその代わりとなる存在を世話したり守ったりしなければならない状況において、圧倒的な強さが解決策であり、その強さを使って非常に特定の形をした力関係を作り出すことを主張することを指します。,ダッドフィケーションは通常、親の立場にある人物が子供やその代わりとなる存在を世話したり守ったりしなければならない状況において、圧倒的な強さが解決策であり、その強さを使って非常に特定の形をした力のダイナミクスを強制することを示唆します（「ダッドフィケーション」は、親の役割を担う人物が力を行使することで特定の権力関係を形成する文化的な概念です）。,0.1832,0.1975,0.1446,0.5306,0.5399,0.5717,0.6302,0.6725,0.64,0.8556,0.8861,0.8531
147,当社のウェブサイトの利用方法について簡単にご説明します。,こちらは、当ウェブサイトの利用方法についての簡単な概要です。,当ウェブサイトの使い方について簡単にご紹介いたします。,こちらは、当ウェブサイトの利用方法についての簡単な概要です。,0.5313,0.5468,0.5313,0.7154,0.7387,0.7154,0.8125,0.8012,0.8125,0.9472,0.9431,0.9472
148,− 航空券が発売されましたら通知を送信いたします。,航空運賃がセールになると通知を送信します。,航空券のセール情報があると通知を送信します。,航空運賃がセールになると通知を送信します。,0.2743,0.3022,0.2743,0.4788,0.5186,0.4788,0.6887,0.7267,0.6887,0.8574,0.8898,0.8574
153,ウクライナの子どもたちには、平和で安定した環境で育つ権利がある。,ウクライナの子供たちは平和で安全な環境で育つ権利があります。,ウクライナの子供たちには、平和で安全な環境で育つ権利があります。,ウクライナの子供たちは平和で安全な環境で育つ権利があります。,0.5276,0.67,0.5276,0.7454,0.8096,0.7454,0.8193,0.8318,0.8193,0.9813,0.9824,0.9813
159,時と共にDartは、私の手っ取り早くて頼りになるユーザインタフェースとなった。,時間が経つにつれて、ダートは私の迅速なUIの頼りになるものになりました。,時間が経つにつれて、Dartは私の手軽なUI開発の選択肢になりました。,時間が経つにつれて、Dartは私の迅速なUIの頼りになるものになりました。,0.1327,0.1552,0.2222,0.2884,0.3785,0.4271,0.5937,0.6582,0.6552,0.7599,0.837,0.8378
164,アメジスト色とマゼンタ色の針をもつハリモグラ。,アメジストとマゼンタのトゲを持つハリモグラ。,ハリモグラのトゲはアメジストとマゼンタ色です。,アメジストとマゼンタのトゲを持つハリモグラ。,0.5774,0.5269,0.5774,0.8166,0.7742,0.8166,0.5874,0.6238,0.5874,0.7218,0.8188,0.7218
166,尾はとても太いです。,彼らの尻尾は非常に太いです。,彼らの尾はとても太いです。,彼らの尻尾は非常に太いです。,0.3058,0.7362,0.3058,0.6652,0.9704,0.6652,0.6791,0.7806,0.6791,0.9353,0.9482,0.9353
168,目は梨型で、真っ赤なキャットアイ型の眼鏡をかけています。,彼らの目は洋ナシの形をしていて、スカーレットのキャットアイメガネをかけています。,彼らの目は洋ナシ色で、スカーレットのキャットアイメガネをかけています。,彼らの目は洋ナシ色で、スカーレットのキャットアイメガネをかけています。,0.3039,0.3607,0.3607,0.6098,0.656,0.656,0.536,0.5823,0.5823,0.8117,0.8077,0.8077
172,ブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーは、バンパイアを悪者に見せようと一生懸命努力をしてるけどね、みんな…,ブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーの最善の努力にもかかわらず、誰もが...,ブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーが彼らを悪く見せようとする最善の努力にもかかわらず、誰もが……,ブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーが彼らを悪く見せようと最善の努力をしたにもかかわらず、誰もが...,0.4788,0.5602,0.5807,0.5513,0.6722,0.6764,0.5109,0.5616,0.5987,0.806,0.8813,0.8891
174,現実の世界では、うちのお母さんは昔僕が作ったパズルゲームをとても気に入り、ほとんどの秘密を自力で見つけたので、お母さんがそのゲームを気に入ったと言ったのは、母親として言っただけではなかったのだ。,実生活では、私の母は数年前に私が作ったパズルゲームを気に入ってくれて、ほとんどの秘密を自力で見つけたので、彼女がそれを気に入ったと言ったとき、ただの母親としての言葉ではありませんでした。,実生活で、私の母は数年前に私が作ったパズルゲームを本当に気に入ってくれて、ほとんどの秘密を自力で見つけたので、彼女がそれを気に入ったと言ったのは、ただの母親としてではなく本心からでした。,実生活では、私の母は数年前に私が作ったパズルゲームを気に入ってくれて、ほとんどの秘密を自力で見つけたので、彼女がそれを気に入ったと言ったとき、ただの母親としての言葉ではありませんでした。,0.491,0.5022,0.491,0.6129,0.6347,0.6129,0.657,0.6937,0.657,0.9106,0.9139,0.9106
177,標準中国語と福建語の両方か、そのどっちかに訳さないといけないけれど、僕はどっちも全然できないんだ。,それを中国語（標準語）および/または福建語に翻訳する必要がありますが、どちらも全く知りません。,それを中国語（普通話）および / またはホッキエン語に翻訳する必要がありますが、どちらの言語も全く知りません。,それを中国語（標準語）および/または福建語に翻訳する必要がありますが、どちらも全く知りません。,0.0697,0.0436,0.0697,0.3234,0.225,0.3234,0.5462,0.484,0.5462,0.8387,0.8394,0.8387
179,少し前からあれこれ考えていることがある:,しばらくこの考えをいじっていました。,しばらくこの考えをあれこれ考えていました。,しばらくこの考えを思い巡らせていました。,0.0625,0.3561,0.0623,0.2891,0.4767,0.2862,0.6493,0.6448,0.6148,0.7796,0.8845,0.8837
180,メンタル・ヘルスは「通常の」健康とは別のものとして捉えられがちだ。,メンタルヘルスはしばしば「通常の」健康とは別物と見なされます。,メンタルヘルスはしばしば「普通の」健康とは別のものと見なされがちです。,メンタルヘルスはしばしば「通常の」健康とは別物と見なされます。,0.437,0.4778,0.437,0.6478,0.7717,0.6478,0.7745,0.7435,0.7745,0.9472,0.9543,0.9472
182,心の中で起こることなので、身体的健康よりも目に見えにくいと思われるからだ。,心の中で起こり、身体の健康よりも目に見えにくいように思えるからです。,心の中で起こり、身体の健康よりも目に見えにくいように感じられるからです。,心の中で起こり、身体の健康よりも目に見えにくいように思えるからです。,0.5104,0.5355,0.5104,0.6918,0.7114,0.6918,0.8038,0.806,0.8038,0.9534,0.9541,0.9534
194,聴いてみる価値は大あり。,ぜひ挑戦する価値があります。,挑戦する価値があります。,ぜひ挑戦する価値があります。,0.1391,0.1659,0.1391,0.4611,0.4688,0.4611,0.6539,0.6393,0.6539,0.8581,0.8136,0.8581
196,Flutterをちょこっと試してる。,Flutterで少し遊んでいます。,Flutterを使って少し遊んでみています。,Flutterで少し遊んでいます。,0.3496,0.3461,0.3496,0.4935,0.6286,0.4935,0.7017,0.7803,0.7017,0.8726,0.8898,0.8726
197,正直なところ僕は、Googleのテクノロジーを自分のビジネスの基盤にするのは嫌なんだけど、その一方でGoogleは、感動的なクロスプラットフォームエクスペリエンスを生み出す実質的なインセンティブを備えた、数少ない大手の1つであることは一目瞭然だ。,正直に言うと、自分のビジネスをGoogleの技術に基づかせるのは嫌です。一方で、Googleは説得力のあるクロスプラットフォーム体験を作り出すための本当のインセンティブを持つ数少ない大手企業の一つであり、それが表れています。,正直に言うと、自分のビジネスをGoogleの技術に基づかせるのは嫌です。しかし一方で、Googleは説得力のあるクロスプラットフォーム体験を作り出すための強力なインセンティブを持つ数少ない大手企業の一つであり、それが明らかです。,正直に言うと、自分のビジネスをGoogleの技術に基づかせるのは嫌です。一方で、Googleは説得力のあるクロスプラットフォーム体験を作り出すための本当のインセンティブを持つ数少ない大手企業の一つであり、それが表れています。,0.3853,0.3945,0.3853,0.584,0.5853,0.584,0.7658,0.7912,0.7658,0.8993,0.9094,0.8993
199,それから、iOSとmacOS上のGoogleやFlutterのアプリは最悪だと僕に言うのはやめて頂きたい。,また、Google/FlutterアプリがiOSやmacOSで使いにくいということは言わないでください。,また、Google/FlutterアプリがiOSやmacOSでひどいということは言わないで。,また、Google/FlutterアプリがiOSやmacOSでひどいということは言わないでください。,0.3372,0.3261,0.3347,0.5918,0.562,0.5817,0.6988,0.6208,0.6831,0.8807,0.8588,0.8832
200,上手にやろうとすると、クロスプラットフォームは難しい。,クロスプラットフォームは、うまくやりたいなら難しいです。,クロスプラットフォームは、うまくやるのが難しいです。,クロスプラットフォームは、うまくやりたいなら難しいです。,0.4784,0.5041,0.4784,0.7222,0.7591,0.7222,0.618,0.642,0.618,0.9127,0.9321,0.9127
201,それは分かっているから。,知っています。,知ってるよ。,私は知っています。,0.1286,0.071,0.1445,0.3261,0.2769,0.3812,0.7028,0.6459,0.7855,0.7547,0.7774,0.8114
202,Leaseyの最新アップデートをダウンロードして頂いたお客様方に感謝申し上げます。,最新のLeaseyアップデートをダウンロードしてくださった皆様、ありがとうございます。,最新のLeaseyアップデートをダウンロードしてくださった皆様に感謝申し上げます。,最新のLeaseyアップデートをダウンロードしてくださった皆様、ありがとうございます。,0.4953,0.6972,0.4953,0.7147,0.8748,0.7147,0.8492,0.8659,0.8492,0.9364,0.9574,0.9364
209,なぜ自分の頭で理解できないのかよく分からない、てゆうか、ツールが色々あり過ぎて漠然としているし'選択肢が多すぎる'から頭がフリーズしてしまうからかもしれない。,なぜ私の脳がそれを理解できないのか正確にはわからないのですが、ツールがあまりにも広範で曖昧なために、選択肢が多すぎて脳が固まってしまうのかもしれません。,なぜ私の脳がそれを理解できないのかはわからないのですが、ツールがあまりにも広範で曖昧なために、選択肢が多すぎて脳がハードロックしてしまうのかもしれません。,なぜ私の脳がそれを理解できないのか正確にはわからないのですが、ツールがあまりにも広範で曖昧なために、選択肢が多すぎて脳が完全に停止してしまうのかもしれません。,0.311,0.3268,0.3249,0.471,0.5094,0.4852,0.7026,0.6892,0.6724,0.8983,0.8833,0.8862
211,Grafanaは良さそうだね。,グラファナはきれいに見えます。,グラファナは美しく見えます。,グラファナはきれいに見えます。,0.0313,0.0314,0.0313,0.0667,0.0671,0.0667,0.6859,0.708,0.6859,0.6356,0.6733,0.6356
