index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
19,比べると、そんなに速くないことは分かってる,遅いと比べると、分かっています。,私は、それらが比べると速くないことを知っています。,速くはないことは分かっています。,0.295,0.33,0.4064,0.4674,0.6252,0.5237,0.5275,0.6514,0.5653,0.7338,0.9325,0.8774
23,自分はというと、ボードショーツを穿いた妻虐待者で、ザ・ドメスティック・パートナーはというと、全身タトゥーで新しいヘアスタイルは本人曰く「ネオナチみたい」。,私はボードショーツとワイフビーターを着て、彼はタトゥーだらけで、自分で「ネオナチみたいに見える」と表現した新しい髪型をしている。,私はボードショーツとノースリーブシャツを着て、彼はタトゥーだらけで、自分で「ネオナチっぽい」と表現した新しい髪型をしている。,私はボードショーツとタンクトップを着て、彼はタトゥーだらけで、自分で「ネオナチ風に見える」と表現した新しい髪型をしている。,0.2404,0.1993,0.1931,0.4458,0.3915,0.38,0.3607,0.3925,0.3758,0.8027,0.8075,0.7991
36,罪を償わせるにはニューヨークが一番期待できる,ニューヨークが説明責任の最良の希望です。,ニューヨークが説明責任を実現する最良の希望です。,ニューヨークが説明責任を最も期待できる場所です。,0.2727,0.2619,0.3955,0.3641,0.436,0.5689,0.2296,0.2704,0.3441,0.7973,0.8384,0.9192
37,現実世界のコミュニケーションは、状況非依存の意味があるシグナルを送るだけに単純化できない、という重大な証拠がある。,現実世界のコミュニケーションは、文脈に依存しない意味を持つシグナルを送ることに還元できないという重要な証拠がある。,現実世界のコミュニケーションは、文脈に依存しない意味を持つシグナルの送信に還元できないことを示す重要な証拠がある。,現実世界のコミュニケーションは、文脈に依存しない意味を持つメッセージを送ることに還元できないことを示す強い証拠がある。,0.5655,0.4868,0.4251,0.7481,0.7201,0.6031,0.5371,0.574,0.5363,0.8572,0.8629,0.8515
43,我々が示唆するのは、状況依存的コミュニケーションが、状況に応じた多面性を持つ現象であり、状況の配分といった環境特性に極めて大きな影響を受けることである。,コンテキスト依存的なコミュニケーションは、環境特性(コンテキストの分布など)に大きく影響される、多層的な状況的現象であると提案する。,私たちは、コンテキスト依存的なコミュニケーションが、コンテキストの分布などの環境特性に決定的な影響を受ける、多層的な状況的現象であると提案する。,コンテクスト依存的なコミュニケーションは、環境特性に大きく影響される、多層的な状況的現象であると提案する。,0.2344,0.3427,0.2317,0.4757,0.5501,0.4834,0.6077,0.657,0.5703,0.9011,0.9017,0.8915
48,幸運にも私は2011年、ニコラスと共にさまざまなプロジェクトをサポートして、思い出に残る半年を過ごした。,2011年にニコラスと一緒に様々なプロジェクトをサポートする6か月間を過ごせたことは幸運でした。,2011年にニコラスと共に様々なプロジェクトをサポートする6か月間を過ごせたことは大変幸運でした。,ニコラスと共に2011年に様々なプロジェクトに携わることができ、大変有意義な6か月間を過ごせたことは幸運でした。,0.4137,0.4528,0.327,0.6444,0.6596,0.5649,0.7356,0.7384,0.7349,0.9348,0.9351,0.9352
49,週末に会って話した時、進捗状況が聞けてとても嬉しかったし、特に植林と農業のサポートについては満足だった。,週末に会ったときは、特に植林や農場支援の進捗を聞いて嬉しかったです。,週末に会ったときは、特に植林や農場支援の進捗について聞いて嬉しかったです。,週末に会ったときは、特に植林や農場支援の進展について聞いて喜ばしかったです。,0.2184,0.2623,0.2368,0.4169,0.5164,0.4781,0.7706,0.771,0.7395,0.9263,0.9305,0.9278
61,リヒトは共和党だらけの観客に同調した！,賛成しました。,共和党の聴衆に向けてスピーチすることに同意しました。,立法委員リヒトは共和党支持者全員に向けて演説することに同意しました。,0.0237,0.0842,0.2038,0.1053,0.4177,0.5745,0.0482,0.5571,0.5276,0.5639,0.7787,0.8183
65,繰り返してはいけない。,それを繰り返すことはできません。,それは繰り返すことはできません。,それは繰り返せません。,0.1034,0.1034,0.1585,0.3878,0.3878,0.4055,0.8241,0.862,0.7985,0.9197,0.9285,0.9089
69,この定期的な作業についにうんざりしたので昨晩、全ての罠からピーナッツ・バターを取り除き、ピスタチオを強力瞬間接着剤で罠にくっ付けた。,昨晩、このルーティンに嫌気がさしたので、全てのトラップからピーナッツバターを取り除き、ピスタチオをスーパーグルーで固定しました。,昨晩、このルーティンに嫌気がさしたので、全てのトラップからピーナッツバターを取り除き、そこにピスタチオを1つ固定しました。,昨晩、このルーティンにうんざりしたので、全てのトラップからピーナッツバターを取り除き、それらにピスタチオを貼り付けてしまいました。,0.4092,0.3808,0.4666,0.5682,0.5946,0.6482,0.3987,0.3545,0.4927,0.8075,0.8686,0.8829
71,（お役に立つか分からないけど、市販されている「人道的」な罠のほとんどを全て試してきたのに、ほぼ効果はなかったよ。,私はこれまでほとんどすべての「人道的」な罠を試してきましたが、あまり成功していません。,私はこれまでほとんどすべての種類の「人道的」な罠を試してきましたが、あまり成功していません。,私は市販の「人道主義的」な罠をほとんど全て試してきましたが、あまり成果が得られませんでした。,0.2051,0.2102,0.2103,0.34,0.3482,0.4122,0.6802,0.6944,0.7092,0.8861,0.8858,0.9239
74,そんなことなんてないのにさ、少なくともアルバータ州では。,それらはそうではありません、少なくともアルバータでは。,それはそうではありません、少なくともアルバータでは。,アルバータでは、そうではありません。,0.4211,0.4212,0.1485,0.569,0.571,0.3743,0.768,0.7817,0.6687,0.8939,0.915,0.8089
75,確かに事業税はカットされたわ。,はい、彼らは企業税を削減しました。,はい、確かに彼らは企業税を削減したのだ。,企業税を削減しました。,0.0575,0.1008,0.062,0.2447,0.4531,0.2162,0.7547,0.7945,0.7406,0.9083,0.9269,0.8807
84,「グラスゴーで彼を降ろすだけなんで」と、私は連れを身振りで示しながら説明を試みた。,グラスゴーに彼を降ろすだけです。,グラスゴーに彼を降ろしているところです。,彼の同行者をグラスゴーに降ろすだけです。,0.1313,0.1173,0.1364,0.3297,0.2943,0.3263,0.552,0.445,0.4075,0.5824,0.5604,0.6474
85,「『グラスゴーで彼を降ろすだけなんで』とは、あまり耳にすることがありませんね」と、その検札員は言った。,"""グラスゴーに彼を降ろすだけです""と、チケット販売員は言った。","""「グラスゴーに降ろすだけだなんて、よく聞くことではありませんね」とチケット販売員は言った。""","""「グラスゴーに彼を送り届けるだけです」とチケット販売員は言った。""",0.2513,0.3901,0.1851,0.4628,0.6273,0.441,0.4827,0.5073,0.5194,0.8274,0.8974,0.8155
90,そして、あいつらは本物のキチガイだ。,そして、彼らは本当にナッツです。,そして、彼らは本当に気が変だ。,彼らは本当に狂っているようだ。,0.202,0.2171,0.1095,0.4376,0.4991,0.3586,0.4993,0.3554,0.465,0.5233,0.772,0.8335
95,議論をふっかけて来るやつには大声で怒鳴り返そう。,怒鳴り返せ、私たちを押し黙らせようとする者たちに。,私たちの声を押し殺そうとする者たちに、強く反論しましょう。,私たちを押し黙らせようとする者たちに、しっかりと返事をする。,0.1155,0.0433,0.0362,0.3181,0.2172,0.2374,0.3609,0.4321,0.4414,0.7946,0.8418,0.8322
98,隣人と私は同時に帰宅したのだが、彼が咳をしてコロナ粘液の雨あらしを吐きまくっているのが通りの反対側から聞こえた。,私の隣人と私は同時に家に着き、私は通りを隔てた向こうから彼がCOVID-19の痰を激しく咳き上げているのが聞こえました。,私の隣人と私は同時に家に着いたのですが、通りを隔てた向こうから彼がCOVIDの痰を激しく吐き出しているのが聞こえてきました。,私の隣人と同時に帰宅したときに、彼がコロナ感染による激しい咳をしているのが聞こえてきました。,0.2512,0.2634,0.3031,0.5548,0.6304,0.5573,0.2133,0.3061,0.4566,0.8108,0.8557,0.73
99,それで僕は、彼を避けようと大急ぎで自分のアパートに入ろうしたが、彼はそれでもなんとか私に追いついてきて立ち話をしたのだった。,そのため私は彼を避けるために急いでアパートに入ろうとしましたが、彼はまだ私と話をするために追いついてきました。,そのため私は急いでアパートに入ろうとしましたが、彼はついてきて私と気軽に話をすることができました。,私は彼を避けるため急いでアパートに入りましたが、彼はなんとか私に追いつき話しかけてきました。,0.3569,0.2825,0.3319,0.6176,0.5157,0.5183,0.6994,0.5929,0.7138,0.8968,0.8483,0.9182
107,"4,000回もの苦悩を経て、Ylは自分が愛に包まれた場所にいることに気付き、どうしたらいいか分からないものすごい愛を感じたので、YIには苦悩と愛の両方ともがたくさんある。","4,000の苦しみの後、Ylは愛の場所に自分を見出し、どうしていいかわからない大きな感情に満ちています。","経験した4,000もの苦しみの後、主人公は愛の場所に身を置き、どうしていいかわからない強い感情に満ちている。",愛の場所に辿り着いたYlは、自分の複雑な感情に戸惑っています。,0.1511,0.1553,0.0201,0.389,0.3808,0.1562,0.5002,0.467,0.3636,0.8162,0.8307,0.7459
109,昨日の#MangoMoronの失態はとんでもないものだった。,昨日の#マンゴーモロンとの騒動は、はなはだしい大失態でした。,昨日の#マンゴーバカとの騒動は、ひどい失態だった。,昨日の#マンゴーモロンとの騒動は、ひどい失態でした。,0.1229,0.1846,0.1183,0.372,0.4115,0.3392,0.6498,0.5402,0.6464,0.8532,0.8816,0.8683
113,来週の半ばには、寒冷前線がやってくるでしょう。,来週の中旬までに寒冷前線が到着するはずです。,来週の中旬には寒冷前線が到来するものと予想されます。,寒冷前線が来週の中旬に到着する予定です。,0.2333,0.208,0.2283,0.5234,0.4639,0.4956,0.8236,0.8514,0.8096,0.9319,0.9509,0.9287
114,今朝未明の赤外線探知衛星と地上観測によりますと、低層雲が広がり雲がまばらなエリアがあるでしょう<URL>,早朝、赤外線衛星と地上観測により、低層ストラタスと散在する<URL>の範囲が拡大していることが示されました。,早朝、赤外線衛星と地上観測により、低層ストラタスと散在する領域が拡大していることが示されました。,早朝、赤外線衛星と地上観測により、低層のストラタスが散在する範囲が拡大していることが示されました。,0.2978,0.2406,0.2457,0.5311,0.419,0.4636,0.5429,0.5474,0.5339,0.6927,0.7121,0.7945
121,信頼のおけるセールスフォースのパートナーを見つけ、その専門知識を活用し、御社のCRM投資の価値を最大限に生かしましょう。,信頼できるSalesforceパートナーを見つけ、その専門知識を活用してCRMへの投資の価値を最大化する。,信頼できるSalesforceのパートナー企業を見つけ、その専門知識を活用してCRMへの投資の価値を最大限に引き出す。,Salesforceパートナーを見つけ、その専門知識を活用してCRMへの投資の価値を最大限に高めましょう。,0.4685,0.4932,0.5427,0.6006,0.6438,0.6548,0.805,0.7421,0.7782,0.9421,0.94,0.9333
122,セールスフォースのパートナーが導入、カスタマイズ、調整のお手伝いと継続的なサポートを提供し、セールスフォースのエコシステムで御社のビジネス繁栄を実現させます。,Salesforceパートナーが実装、カスタマイズ、統合、継続的なサポートを通じてあなたの事業がSalesforceのエコシステムで繁栄できるよう支援することを発見してください。,Salesforceのパートナーがあなたの事業をSalesforceのエコシステムで繁栄させるために、実装、カスタマイズ、統合、継続的なサポートを提供する方法をご覧ください。,パートナー企業がSalesforceの実装、カスタマイズ、統合、継続的なサポートを通じて、あなたの事業をSalesforceのエコシステムで成長させるお手伝いができます。,0.3078,0.3524,0.3444,0.4551,0.5211,0.4972,0.6862,0.688,0.7195,0.9171,0.9117,0.9216
137,でも、あの船には他の人もよく飛んで来ている。,その船に別の個人がしばしば乗っている。,その船にはしばしば別の人が乗っている。,その船には別の人もしばしば乗っている。,0.1667,0.2379,0.2663,0.3965,0.4546,0.5018,0.5741,0.5705,0.592,0.7723,0.8142,0.8434
142,ザ・ラスト・オブ・アスは、ダディフィケーションの分かりやすく標準的な一例である。,最後のわれわれは、父親化の簡単で典型的な例です。,『ラスト・オブ・アス』は、父親化された典型的な例です。,「ラスト オブ アス」は父性化の典型的で分かりやすい例です。,0.031,0.2283,0.1476,0.1997,0.4296,0.422,0.2536,0.3545,0.5622,0.5309,0.8251,0.8789
144,ダディフィケーションでは大抵、親代わりの人物が、子供もしくは子供の代役の世話をするか守らなくてはいけない状況を解決する策として、力を圧倒することが仮定され、非常に特殊な形の力関係を強いるためにその力が使われている。,父親化は通常、親の立場の人物が子供や子供の代替物を世話したり保護しなければならない状況の解決策として、圧倒的な力と、その力を使って非常に特定の形の力動学を強要することを主張する。,親の立場の人物が子供や子供の代替物を世話したり保護しなければならない状況では、父親化は通常、圧倒的な力を使って非常に特定の形の力動学を強要することを主張する。,父権主義化は通常、親の立場の人物が子供や子供に代わる者を世話したり保護しなければならない状況の解決策として、圧倒的な力を使って特定の力関係を強要することを主張する。,0.2026,0.1536,0.1905,0.4452,0.3888,0.4556,0.4634,0.4412,0.5772,0.8287,0.8192,0.8677
147,当社のウェブサイトの利用方法について簡単にご説明します。,ウェブサイトの使い方の概要はこちらです。,ウェブサイトの使い方の簡単な概要はこちらです。,ウェブサイトの使い方をすばやく概説します。,0.2324,0.2578,0.2999,0.4136,0.4773,0.5011,0.7029,0.6977,0.6988,0.9071,0.9151,0.8617
148,− 航空券が発売されましたら通知を送信いたします。,航空券が値下がりした際に通知を送信します。,航空券の販売時にお知らせを送信します。,航空運賃の値下がりがあった際に、お客様にお知らせを送ります。,0.3671,0.1922,0.076,0.5902,0.5066,0.3758,0.7052,0.8488,0.6789,0.8563,0.8946,0.8685
153,ウクライナの子どもたちには、平和で安定した環境で育つ権利がある。,ウクライナの子供たちは平和で安全な環境で育つ権利がある。,ウクライナの子どもたちは平和で安全な環境で育つ権利がある。,ウクライナの子供たちは平和で安全な環境で育つ権利がある。,0.588,0.7035,0.588,0.7857,0.8471,0.7857,0.825,0.8364,0.825,0.9823,0.9829,0.9823
159,時と共にDartは、私の手っ取り早くて頼りになるユーザインタフェースとなった。,ダートは時間とともに私のクイックUIの定番になりました。,Dartは時間とともに私のUIアプリケーション開発の定番になりました。,ダートはクイックUIの定番になっていきました。,0.0386,0.1397,0.0323,0.2215,0.3785,0.1989,0.3957,0.5432,0.3593,0.7085,0.7293,0.6572
164,アメジスト色とマゼンタ色の針をもつハリモグラ。,エキドナ、アメジストとマゼンタのトゲ,トゲの生えたアリクイ、アメジストとマゼンタの色,ハリネズミがアメジストと紫色のトゲを持っている。,0.3119,0.3292,0.2029,0.4771,0.5491,0.4679,0.3214,0.267,0.3758,0.5589,0.6191,0.6578
166,尾はとても太いです。,しっぽはとてもふさふさです。,しっぽはとてもふとっています。,しっぽがとても太いです。,0.2571,0.2033,0.6132,0.6652,0.4568,0.7835,0.3425,0.3376,0.4097,0.5807,0.7109,0.8971
168,目は梨型で、真っ赤なキャットアイ型の眼鏡をかけています。,彼らの目は梨色で、緋色のキャットアイグラスを着用しています。,彼らの目は梨色で、赤いキャットアイグラスをかけています。,彼らの目は淡い緑がかった色で、猫目型のきれいな赤いメガネをかけています。,0.3385,0.4873,0.2451,0.6265,0.7413,0.5595,0.7023,0.7197,0.6014,0.9018,0.8995,0.8745
172,ブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーは、バンパイアを悪者に見せようと一生懸命努力をしてるけどね、みんな…,愛吸血鬼,吸血鬼を悪者に描こうとしたブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーの努力にもかかわらず、みんなが...,みんなが吸血鬼を悪者として描こうとしたにもかかわらず、ブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーの努力にもかかわらず。,0.0,0.5719,0.5211,0.0,0.6746,0.6782,-0.0064,0.4467,0.426,0.3496,0.8481,0.8501
174,現実の世界では、うちのお母さんは昔僕が作ったパズルゲームをとても気に入り、ほとんどの秘密を自力で見つけたので、お母さんがそのゲームを気に入ったと言ったのは、母親として言っただけではなかったのだ。,現実生活では、私が何年も前に作った謎解きゲームを、私の母は好きだと言っていました。そして、ほとんどの秘密を自分で見つけ出したので、単に母親としての立場から言っているのではありませんでした。,母は私が以前に作ったパズルゲームを本当に楽しんでいて、ほとんどの秘密を自分で見つけ出したので、単に母親としての立場から言っているのではなかった。,母は私が何年も前に作った謎解きゲームを本当に気に入っていて、ほとんどの秘密を自分で見つけ出したんだ。だから、単に母親としての立場から言っているわけじゃなかったんだ。,0.2718,0.3172,0.2577,0.4239,0.4664,0.4236,0.6447,0.6045,0.6356,0.908,0.9082,0.9108
177,標準中国語と福建語の両方か、そのどっちかに訳さないといけないけれど、僕はどっちも全然できないんだ。,我需要把这个从英语翻译成中文和福建话。,"我需要把这个翻译成中文或福建话,因为我都不会说这些语言。",需要将此内容翻译成中文普通话和福建话。,0.0099,0.015,0.0099,0.0686,0.0673,0.0686,0.2374,0.2645,0.3815,0.488,0.6067,0.5357
179,少し前からあれこれ考えていることがある:,少し前からこの考えを遊んでいます。,少し前からこの考えを検討してきました。,しばらくこの考えを練っています。,0.2198,0.2202,0.062,0.4368,0.3853,0.2921,0.5429,0.7357,0.408,0.8449,0.9243,0.8817
180,メンタル・ヘルスは「通常の」健康とは別のものとして捉えられがちだ。,精神的健康は、「通常の」健康とは別のものと見なされることが多い。,精神的健康は、しばしば「通常の」健康とは別のものと見なされている。,精神的な健康は、しばしば身体的な健康とは別のものとして捉えられている。,0.4216,0.4269,0.4146,0.5231,0.5667,0.5055,0.75,0.7064,0.7466,0.9297,0.9188,0.9199
182,心の中で起こることなので、身体的健康よりも目に見えにくいと思われるからだ。,心の中で起こるため、身体的な健康よりも目に見えにくいです。,心の中で起こり、身体的な健康よりも目に見えにくいのです。,心の健康は身体の健康に比べて目に見えにくいのです。,0.518,0.4967,0.1983,0.6978,0.7132,0.4282,0.8202,0.8086,0.733,0.9543,0.947,0.9179
194,聴いてみる価値は大あり。,とても挑戦する価値があります。,非常に挑戦する価値があります。,とてもやってみる価値がある。,0.1338,0.1287,0.2892,0.516,0.4573,0.4692,0.6133,0.6464,0.7014,0.8619,0.8584,0.9135
196,Flutterをちょこっと試してる。,フラッターで少し遊んでいます。,フラッターで遊んでいます。,フラッターを少し試してみています。,0.0256,0.021,0.0912,0.0565,0.0286,0.2078,0.6737,0.568,0.7879,0.7171,0.6251,0.7045
197,正直なところ僕は、Googleのテクノロジーを自分のビジネスの基盤にするのは嫌なんだけど、その一方でGoogleは、感動的なクロスプラットフォームエクスペリエンスを生み出す実質的なインセンティブを備えた、数少ない大手の1つであることは一目瞭然だ。,私は正直に言って、Googleのテクノロジーをベースにしてビジネスを行うのは嫌です。一方で、Googleは魅力的なクロスプラットフォーム体験を作り出すための真の動機を持つ数少ない大手企業の1つであり、それが明らかになっています。,私はGoogleのテクノロジーをビジネスの基盤にするのは好ましくないと思いますが、一方でGoogleは魅力的なクロスプラットフォーム体験を生み出す真の動機を持つ数少ない大手企業の1つであり、それが明らかです。,グーグルのテクノロジーにビジネスを依存するのは好ましくないが、一方でグーグルは魅力的なクロスプラットフォーム体験を提供する数少ない大手企業の1つだと感じている。,0.3883,0.4562,0.2275,0.5434,0.579,0.3713,0.7636,0.7572,0.6518,0.9113,0.9129,0.8613
199,それから、iOSとmacOS上のGoogleやFlutterのアプリは最悪だと僕に言うのはやめて頂きたい。,私はそのようなコメントを控えさせていただきます。,私もグーグル/FlutterアプリがiOSやmacOSで上手く動作しないと言わないでください。,そのようなアプリケーションについては、コメントを控えさせていただきます。,0.0084,0.237,0.0356,0.0998,0.4352,0.1972,0.3669,0.6474,0.3426,0.5415,0.7907,0.6385
200,上手にやろうとすると、クロスプラットフォームは難しい。,クロスプラットフォームは、うまくやりたい場合は難しい。,クロスプラットフォーム開発は難しい。,クロスプラットフォーム開発は、上手く行うのが難しい。,0.5577,0.4718,0.5073,0.6973,0.6124,0.7335,0.6078,0.5716,0.7624,0.8964,0.8629,0.9065
201,それは分かっているから。,私はそれを知っています。,私はそれを知っています。,分かってる。,0.1724,0.1724,0.2069,0.5289,0.5289,0.374,0.7886,0.7886,0.7141,0.8834,0.8834,0.876
202,Leaseyの最新アップデートをダウンロードして頂いたお客様方に感謝申し上げます。,ありがとうございます。,ありがとうございます。これらのアプリをダウンロードしていただいた皆様に感謝いたします。,ライジーの最新アップデートをダウンロードしていただき、ありがとうございます。,0.0098,0.2687,0.4688,0.0987,0.5157,0.5601,0.2826,0.6072,0.6222,0.6615,0.9,0.8944
209,なぜ自分の頭で理解できないのかよく分からない、てゆうか、ツールが色々あり過ぎて漠然としているし'選択肢が多すぎる'から頭がフリーズしてしまうからかもしれない。,私の脳がそれを解き明かすことができないのはなぜかよくわかりません。ツールが非常に広範囲で曖昧であるため、選択肢が多すぎて脳がハードロックしてしまうのかもしれません。,私の脳がうまく理解できないのはよくわかりません。おそらく、ツールが非常に広範囲で曖昧なため、選択肢が多すぎて私の脳がハードロックしてしまうのかもしれません。,脳がうまく解決できないのはなぜかよくわかりません。ツールが広範囲で曖昧すぎるため、選択肢が多すぎて頭がパンクしてしまうのかもしれません。,0.2545,0.2902,0.2697,0.4754,0.4616,0.4673,0.6377,0.6581,0.6155,0.8557,0.8432,0.8783
211,Grafanaは良さそうだね。,グラファナはきれいです。,グラファーナはきれいです。,グラファナは美しく見えます。,0.0314,0.0315,0.0314,0.068,0.0676,0.0671,0.755,0.7296,0.708,0.6942,0.6849,0.6733
213,もうすぐ、新しい#FFXIVのレイドティアが出るころだから、「ああ、レベルに合ったレイドに挑戦したいけど、パーティ検索がうまくいかなくて、入れるパーティを見つけられる気がしない」とずっと考えている。,そして新しい#FFXIV レイド層が近づいてきたので、「本格的なレイドに挑戦したいけど、パーティファインダーは大混乱そうだし、自分を受け入れてくれるスタティックは見つからないだろう」と長い間考えていました。,そして新しい#FFXIV レイド層が近づいてきたので、「本格的なレイドに挑戦したいけど、パーティファインダーは大混乱しそうだし、自分を受け入れてくれるスタティックは見つからないだろう」と長く考えていました。,新しい#FFXIV レイド層が近づいてきたので、本格的なレイドに挑戦したいと思っていたんだけど、パーティファインダーは大混乱そうだし、自分に合う固定パーティを見つけられるかどうか不安だったんだ。,0.3252,0.3264,0.3631,0.5441,0.5577,0.5237,0.4806,0.4687,0.538,0.8091,0.8048,0.8589
214,そういうわけで思い付いた、やっちゃえ！,そうだな、構わないよ!,そうだ、もう気にしないことにしよう!,そうしよう、気にしないでいこう。,0.0455,0.0511,0.0555,0.1374,0.1323,0.1872,0.6102,0.6019,0.6238,0.7091,0.769,0.7264
216,自分は全然うまくないからと思って、レイドパーティに参加するのをためらっている人がたくさんいる。,人々で溢れており、レイド固定に参加することに不安を感じているが、全く上手くできるとは期待していない。,人々が固定レイドに参加することに不安を感じているが、全く上手くできるとは期待していない。,人々が、レイドに参加するのに不安を感じているものの、上手くできるとは期待していない状態だ。,0.1706,0.1529,0.2061,0.4246,0.43,0.4169,0.461,0.468,0.5259,0.724,0.7672,0.8299
219,若い頃私は熱心な読書家だった。,私は若い頃、貪欲な読書家でした。,私は若い頃、熱心な読書家でした。,私は若い頃、熱心な読書家でした。,0.2697,0.4477,0.4477,0.711,0.8484,0.8484,0.8279,0.878,0.878,0.9635,0.9801,0.9801
227,ブルームバーグではこういう話はしないよね！,彼らはこれについてBloombergで話すつもりはありません。,彼らはBloombergでこのことを絶対に取り上げないだろう。,ブルームバーグではこの話題を取り上げないだろう。,0.0316,0.0316,0.4187,0.1938,0.1938,0.6314,0.631,0.6295,0.795,0.8752,0.8467,0.8813
