index,original,translated,accuracy_annotation
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.",昨晚我终于受够了这种日常，把所有捕鼠器上的花生酱清理掉，并用强力胶把开心果粘在上面。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""捕鼠器"" is translated as ""traps,"" which is correct, but the context implies ""mouse traps,"" which should be explicitly stated for clarity.
[Minor]: [accuracy/addition] - The translation adds ""日常"" (routine) which is not explicitly in the source text, but it does not significantly alter the meaning.
```"
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.",仅供参考，我几乎尝试了市场上所有“人道”的捕鼠器，但成功率很低。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""trap"" as ""捕鼠器"" (mouse trap) is incorrect as the source text refers to traps in general, not specifically for mice.
[Major]: [accuracy/omission] - The phrase ""with very little success"" is not accurately reflected in the translation. The translation ""成功率很低"" (success rate is low) does not capture the nuance of ""very little success.""
[Minor]: [accuracy/addition] - None
```"
73,I'm tired of conservative parties and governments wrapping themselves in the brand of pro-business.,我厌倦了保守党派和政府以亲商业的名义包装自己。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""pro-business"" as ""亲商业的"" is not precise. The phrase ""pro-business"" implies a favorable stance towards business interests, which may not be fully captured by ""亲商业的"".
[Major]: [accuracy/omission] - The phrase ""wrapping themselves in the brand of"" is not fully captured in the translation. The translation ""以...名义包装自己"" implies a more direct association rather than the nuanced meaning of adopting or cloaking themselves in a brand.
[Minor]: [accuracy/addition] - None
```"
74,"They aren't, at least not in Alberta.",他们不是，至少在阿尔伯塔省不是。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""They aren't"" to ""他们不是"" is slightly misleading. The phrase ""They aren't"" implies a negation of a specific state or condition, which might not be fully captured by ""他们不是"" without additional context.
[Minor]: [accuracy/error_subcategory] - None
```"
75,Sure they cut business taxes.,当然，他们削减了营业税。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""business taxes"" as ""营业税"" is not entirely accurate. ""营业税"" specifically refers to ""sales tax"" or ""business tax"" in a narrower sense, while ""business taxes"" in the source text could refer to a broader range of taxes related to business operations.
[Minor]: [accuracy/error_subcategory] - None
```"
78,"Discovered the hard way that in 2023, local TV station web sites are the absolute worst experience on the internet.",在2023年，我通过惨痛的教训发现，本地电视台的网站是互联网上最糟糕的体验。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""Discovered the hard way"" as ""通过惨痛的教训发现"" implies a more severe or painful experience than the original phrase suggests.
[Minor]: [accuracy/error_subcategory] - None
```"
79,"Popups, auto-play videos, animations, popovers, and ads, ads, ads.",弹出窗口、自动播放视频、动画、弹出层和广告、广告、广告。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""auto-play"" from ""auto-play videos,"" which is an important descriptor in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.",即使现在goatse.cx已经不存在了，这仍然是事实，尽管goatse和比如khou.com之间的竞争可能会非常激烈，我曾尝试在khou.com上观看Wendy发给我的视频。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The phrase ""close race to the bottom"" is mistranslated. The translation does not convey the competitive aspect of being equally bad or undesirable.
[Minor]: accuracy/omission - The word ""say"" is omitted in the translation, which indicates an example or suggestion in the source text.
```"
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.",“我只是把他送到格拉斯哥，”我试图解释，指着我的旅伴。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The phrase ""gesturing at my traveling companion"" is omitted in the translation, which is important for understanding the context.
[Minor]: [accuracy/error_subcategory] - None
```"
87,The thing that last night convinced me of is that we need to be ready to fight back against Trumpism.,昨晚让我确信的一件事是，我们需要准备好反击特朗普主义。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/addition - The translation includes ""一件事"" (one thing) which is not explicitly present in the source text.
```"
94,Get some bumper stickers that are anti-Trump and plaster them all over.,弄一些反特朗普的保险杠贴纸到处贴上。,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits ""and plaster them all over,"" which is crucial to convey the action of putting the stickers everywhere.
[Major]: accuracy/mistranslation - The translation of ""Get some bumper stickers"" as ""弄一些反特朗普的保险杠贴纸"" is slightly off, as ""弄"" can imply ""make"" or ""get"" but lacks the specificity of ""get"" in the context of acquiring or obtaining.
[Minor]: accuracy/addition - None
```"
95,Yell back at those who would try to talk over us.,对那些试图打断我们的人大声回应。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The phrase ""talk over us"" is mistranslated as ""打断我们"" which means ""interrupt us."" The original phrase implies speaking louder to overpower or dominate a conversation, not just interrupting.
[Minor]: None
```"
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.,所以我赶紧进公寓以避免见到他，但他还是设法追上我聊天。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""to get into my apt"" is mistranslated as ""进公寓"" which means ""enter the apartment,"" missing the urgency conveyed by ""rushed to get into.""
[Minor]: [accuracy/omission] - The word ""apt"" is translated as ""公寓,"" which is correct, but the urgency of ""rushed"" is not fully conveyed in the translation.
```"
102,I repeat. It is not socially acceptable to spread your covid mucus storm everywhere!!!,我再说一遍。到处传播你的新冠病毒粘液风暴是不可接受的行为！！！,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - The translation of ""socially acceptable"" as ""不可接受的行为"" (unacceptable behavior) does not fully capture the social aspect emphasized in the source text.
[Minor]: none
```"
104,Abe keeps his sorrows hidden and laughs easily while Tom is not afraid to cry but is less amused by rude humor.,阿贝把他的悲伤藏起来，容易发笑，而汤姆不怕哭泣，但对粗鲁的幽默不太感兴趣。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""不太感兴趣"" translates to ""not very interested"" which does not fully capture ""less amused by"" from the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
106,Mio knows that sorrow is life's constant companion.,美绪知道悲伤是生活的常伴。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - ""美绪"" is a mistranslation of ""Mio,"" which is a proper name and should be transliterated or left as ""Mio"" in Chinese.
[Minor]: None
```"
108,#CNN needs to just close down.,CNN需要关闭。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""just"" is omitted, which emphasizes the immediacy or necessity of the action.
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/addition] - None
```"
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,昨天与#MangoMoron的事件是一个令人愤慨的惨败。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - The translation of ""outrageous"" as ""令人愤慨的"" does not fully capture the meaning of ""outrageous,"" which implies something shocking or scandalous beyond just causing anger.
```"
115,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory.",书呆子学生阿尼·坎宁安爱上了一辆生锈的1958年普利茅斯狂怒，并痴迷于将这辆经典汽车恢复到昔日的辉煌。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: accuracy/mistranslation - ""狂怒"" for ""Fury"" as it refers to the car model name and should not be translated literally.
```"
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.",随着汽车的变化，阿尼也在改变，他的新信心在驾驶他那辆异国情调的美丽汽车时变成了傲慢。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""随着汽车的变化"" translates to ""As the car changes,"" which is correct. However, the phrase ""whose newfound confidence turns to arrogance behind the wheel of his exotic beauty"" is mistranslated as ""他的新信心在驾驶他那辆异国情调的美丽汽车时变成了傲慢,"" which does not accurately convey the possessive relationship between Arnie and his car. The translation implies that the car belongs to someone else, which is incorrect.
[Major]: [accuracy/mistranslation] - The translation of ""exotic beauty"" as ""异国情调的美丽汽车"" is slightly off. While it captures the idea of an exotic car, it does not fully convey the nuance of ""beauty"" as a characteristic of the car.
[Minor]: [accuracy/omission] - None
```"
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,关于我的邻居反对我这件事，最疯狂的部分之一就是想到他们需要花费多少精力才能表现出敌意。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The phrase ""thinking about how much effort it takes to be hostile"" is translated as ""想到他们需要花费多少精力才能表现出敌意,"" which implies a more deliberate effort than the original, potentially altering the nuance.
[Minor]: None
```"
126,It hurts but you gotta do you.,虽然很痛，但你还是要做自己。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""you gotta do you,"" which is crucial for conveying the source's meaning.
[Major]: [accuracy/mistranslation] - The phrase ""你还是要做自己"" translates to ""you still have to be yourself,"" which does not capture the nuance of ""you gotta do you,"" implying taking care of oneself or prioritizing one's own needs.
[Minor]: [accuracy/addition] - None
```"
127,But at this point the open hostility and violence is getting worse.,但在这一点上，公开的敌意和暴力正在恶化。,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```

The translation accurately reflects the meaning of the source text without any accuracy errors."
128,That takes effort.,那需要努力。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""那需要努力"" suggests a more general need for effort, while ""That takes effort"" implies a specific action or task requiring effort. The translation does not fully capture the specificity of the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
132,They had keys to my apartment for 6+ years.,他们有我公寓的钥匙超过6年。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""超过6年"" (over 6 years) does not accurately reflect the source text ""6+ years,"" which implies at least 6 years but not necessarily more than 6.
[Minor]: [accuracy/error_subcategory] - None
```"
134,I am aware of your hatred of Organa.,我知道你对欧加纳的憎恨。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/wrong named entity] - ""欧加纳"" is a transliteration of ""Organa,"" which is a proper name and should remain untranslated.
[Minor]: [accuracy/error_subcategory] - None
```"
142,The Last of Us is an easy and canonical example of dad-ification.,《最后生还者》是父亲化的一个简单且经典的例子。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The term ""dad-ification"" is mistranslated as ""父亲化,"" which does not convey the intended meaning of the source text. ""Dad-ification"" refers to a cultural or thematic trend, not merely the transformation into a father figure.
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/mistranslation] - None
```"
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.",父化通常假设，当父母角色必须照顾或保护孩子或孩子替代物的情况下，解决方案是压倒性的力量，并利用这种力量强制形成一个非常具体的权力动态。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The phrase ""a very specifically shaped power dynamic"" is mistranslated as ""一个非常具体的权力动态,"" which does not fully capture the nuance of ""specifically shaped"" in the context of power dynamics.
[Minor]: [accuracy/error_subcategory] - None
```"
149,- We provide links to where you can book the fare.,我们提供可以预订票价的链接。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""to where"" from the source text, which specifies the destination of the links.
[Major]: [accuracy/mistranslation] - The translation ""预订票价"" translates to ""book the fare,"" which is correct, but the context is not fully captured as it misses the aspect of providing links to a specific location where the fare can be booked.
[Minor]: [accuracy/addition] - None
```"
151,- More details are in the full blog post.,更多详情请参见完整的博客文章。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""full"" from ""full blog post,"" which could imply a specific or complete blog post.
[Minor]: [accuracy/error_subcategory] - None
```"
159,Over time dart became my go-to for quick UI.,随着时间的推移，Dart 成为我快速 UI 的首选。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""dart"" should be capitalized as ""Dart"" to reflect the programming language, maintaining consistency with the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
160,"#flutter is a pleasure to work with, and they have #mobx for easy store management.",#flutter 很好用，他们有 #mobx 可以轻松进行状态管理。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""store management"" as ""状态管理"" (state management) does not fully capture the original meaning. ""Store management"" in the context of MobX refers to managing the state store, which is a specific concept in state management libraries.
[Minor]: [accuracy/error_subcategory] - None
```"
164,Echidna with amethyst and magenta spikes.,带有紫水晶和紫红色尖刺的针鼹。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""amethyst"" as ""紫水晶"" is incorrect. ""紫水晶"" translates back to ""purple crystal,"" which does not capture the specific gemstone ""amethyst.""
[Major]: [accuracy/mistranslation] - The translation of ""magenta"" as ""紫红色"" is not entirely accurate. ""紫红色"" translates back to ""purple-red,"" which may not fully convey the specific shade of ""magenta.""
[Minor]: [accuracy/omission] - None
```"
167,"Their hair is raspberry, short and curly.",他们的头发是覆盆子色的，短而卷曲。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""覆盆子色的"" is a mistranslation of ""raspberry"" as a hair color. It should be translated as ""覆盆子红色的"" or ""覆盆子色的"" to accurately convey the color ""raspberry.""
[Major]: [accuracy/mistranslation] - None
[Minor]: [accuracy/mistranslation] - None
```"
169,Their most interesting feature is their good deeds.,他们最有趣的特点是他们的善行。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""最有趣的"" is translated as ""most interesting,"" but it should more accurately reflect the emphasis on ""their good deeds"" as the most interesting feature, rather than just being interesting in general.
[Minor]: [accuracy/error_subcategory] - None
```"
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...",尽管布拉姆·斯托克、马克斯·施雷克和斯蒂芬妮·梅耶尽力让他们看起来很糟糕——每个人……,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The phrase ""in trying to make them look bad"" is omitted, leading to a loss of important meaning.
[Major]: [accuracy/mistranslation] - The translation of ""Max Schreck"" as ""马克斯·施雷克"" is incorrect as it should be a direct transliteration.
[Minor]: [accuracy/mistranslation] - The translation of ""Despite the best efforts of"" as ""尽管...尽力"" doesn't fully capture the nuance of ""best efforts.""
```"
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.",需要将其翻译成普通话和/或福建话，我对这两种语言都一无所知。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - ""普通话"" is translated as ""Mandarin,"" which is correct, but ""福建话"" is translated as ""Hokkien,"" which is not entirely accurate as ""福建话"" can refer to several dialects spoken in Fujian, including Hokkien, but not exclusively.
[Major]: [accuracy/omission] - The phrase ""neither of which I know at all"" is omitted in the translation, which affects the completeness of the meaning.
[Minor]: [accuracy/addition] - The phrase ""我对这两种语言都一无所知"" is an addition that emphasizes not knowing both languages, which is implied but not explicitly stated in the source text.
```"
179,Been toying with this thought for a little while:,一直在琢磨这个想法。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the nuance of ""toying with"" the thought, which implies a casual or playful consideration, whereas ""琢磨"" suggests a more serious or deep contemplation.
[Minor]: [accuracy/error_subcategory] - None
```"
182,Because it happens in the mind and seems less tangible than physical health.,因为它发生在大脑中，看起来比身体健康更不具体。,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation of ""mind"" as ""大脑"" (brain) is incorrect; it should be ""心灵"" or ""心理"" to accurately convey the concept of mental or psychological health.
[Major]: [accuracy/mistranslation] - The phrase ""seems less tangible"" is mistranslated as ""看起来比身体健康更不具体,"" which means ""looks more abstract than physical health."" The original intent is to convey that mental health is perceived as less concrete or tangible, not necessarily more abstract.
[Minor]: None
```"
