index,original,translated,linguistic_convention_annotation
163,"כמו כן, החל מ-10 באוגוסט, תיקבע הפחתה נוספת של עוד חצי שקל, כך שרק ממועד זה מחירו של ליטר בנזין יפחת בשקל אחד וזאת עד ל-15 בנובמבר 2022.","Also, starting from August 10, an additional reduction of half a shekel will be set, so that only from that date the price of a liter of gasoline will decrease by one shekel, and this until November 15, 2022.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation uses a comma after ""Also"" instead of a period to start a new sentence.
[Minor]: [word order] - The order of the phrases ""starting from August 10"" and ""an additional reduction of half a shekel will be set"" is slightly different from the source text.
[Minor]: [punctuation] - The translation uses a comma after ""so that"" instead of a period to start a new sentence.
[Minor]: [punctuation] - The translation uses a comma after ""and this"" instead of a period to start a new sentence."
172,"למחיר הדלק יש השפעה דרמטית על יוקר המחיה במשק - משום שהוא משפיע גם על הוצאות משקי הבית וגם על הוצאות העסקים, על מחירי התחבורה הציבורית והטיסות, על עלויות ההובלה ועוד.","The price of fuel has a dramatic impact on the cost of living in the economy - as it affects both household expenses and business expenses, the prices of public transportation and flights, transportation costs, and more.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
178,אשדוד היא העיר הידידותית ביותר לעסקים קטנים ובינוניים.,Ashdod is the most business-friendly city for small and medium-sized enterprises.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The proper noun ""Ashdod"" should be capitalized.
[Minor]: punctuation - The period at the end of the sentence is missing."
181,"אחריהן ממוקמות לפי הסדר: אשקלון, ראשון לציון, תל אביב־יפו, חיפה, רמת גן, חולון, באר שבע, ירושלים, בת ים, נתניה ובני ברק.","Ashkelon, Rishon LeZion, Tel Aviv-Jaffa, Haifa, Ramat Gan, Holon, Beersheba, Jerusalem, Bat Yam, Netanya, and Bnei Brak.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The city names ""Ashkelon"", ""Rishon LeZion"", ""Tel Aviv-Jaffa"", ""Ramat Gan"", ""Holon"", ""Beersheba"", ""Bat Yam"", ""Netanya"", and ""Bnei Brak"" should be capitalized according to the conventions of the English language.
[Minor]: punctuation - The city names are not separated by commas as they should be in an enumeration in English."
182,הסוכנות עורכת את מדד הרשויות המקומיות.,The agency conducts the index of local authorities.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Authorities"" should be capitalized as ""Authorities"" to follow standard capitalization conventions."
198,"פיתוח העסקים הקטנים הוא אינטרס ציבורי של כולנו, אולם לרשות המקומית יש השפעה ישירה על העסקים שנמצאים בה.","The development of small businesses is a public interest of all of us, but the local authority has a direct influence on the businesses located within it.","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, but the intended meaning is still understandable."
199,"הקורונה הדגישה את חשיבותו של השלטון המקומי וראינו כי רשויות שפעלו ועודדו את קידום העסקים הקטנים ומצאו פתרונות יצירתיים עבורם, הפכו לממשק השלטוני הראשון עבורם"".","The coronavirus has highlighted the importance of local government, and we have seen that authorities that have acted and encouraged the promotion of small businesses and found creative solutions for them have become the primary governmental interface for them.","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""The"" in ""The coronavirus"" should be capitalized.
[Minor]: [punctuation] - The period at the end of the sentence is missing."
200,"רן קויתי, מנהל הסוכנות לעסקים קטנים ובינוניים במשרד הכלכלה והתעשייה, מוסיף: ""לרשויות המקומיות חלק מרכזי ומהותי ביכולתם של עסקים בתחומן לשגשג ולפרוח.","Ran Kfir, the director of the Small and Medium Business Agency at the Ministry of Economy and Industry, adds: ""Local authorities have a central and essential role in the ability of businesses within their jurisdiction to thrive and flourish.""","MQM annotations:
linguistic conventions errors:
[minor]: capitalization - The name ""Ran Kfir"" should be capitalized as ""Ran Kfir""."
201,"בשנתיים האחרונות, שבהן אנו מתמודדים עם משבר הקורונה, לרשויות משקל גדול יותר בסיוע לעסקים לשרוד בתחומן ולשרוד בכלל"".","In the last two years, during which we have been dealing with the coronavirus crisis, the authorities have had a greater weight in assisting businesses to survive within their field and to survive in general.","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
217,"יותר חבילות הגיעו בדצמבר מבכל חודש אחר, ככל הנראה בעקבות חגי הקניות של נובמבר, דוגמת יום הרווקים הסיני, בלאק פריידי וסייבר מאנדיי.","More packages arrived in December than in any other month, likely due to the November shopping holidays, such as Singles' Day in China, Black Friday, and Cyber Monday.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The proper noun ""Singles' Day"" should be capitalized.
[Minor]: [Capitalization] - The proper nouns ""Black Friday"" and ""Cyber Monday"" should be capitalized."
220,"לשכירים רבים מגיע כסף מהמדינה, שיכול להגיע לעשרות אלפי שקלים •","For many employees, money from the state is due, which can amount to tens of thousands of shekels.","MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
221,שיניתם מקום עבודה?,You changed your job?,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""You changed your job?"" does not match the natural word order of the source text ""שיניתם מקום עבודה?""."
223,עברתם מהעיר ליישוב?,You moved from the city to the settlement?,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""You moved from the city to the settlement?"" does not match the natural word order of the source text ""עברתם מהעיר ליישוב?""."
249,100% מהעוברים לישוב מזכה קיבלו החזר מס על שנת המעבר היות ואישור על תושבות בישוב מזכה ניתנת רק לאחר 12 חודשים מיום הפיכת התושב לתושב מזכה ובכך למעשה השנה הראשונה משולם מס מלא.,"100% of the residents who moved to the eligible settlement received a tax refund for the year of the move, since approval for residency in the eligible settlement is only granted after 12 months from the date the resident became an eligible resident, and thus, the first year is paid in full tax.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence is missing a period at the end."
253,שיעור ההחזר יכול להגיע לעשרות אלפי שקלים לאורך 6 שנים.,The return rate can reach tens of thousands of shekels over 6 years.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
255,"מנכ״ל tax:on, טל כרמון: ""משבר הקורונה גרם לכך שציבור השכירים בישראל הפך להרבה יותר אקטיבי.","""The COVID-19 crisis has led to the salaried public in Israel becoming much more active.""","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""tax:on"" should be capitalized.
[Minor]: punctuation - The colon in ""מנכ״ל tax:on"" should be replaced with a space."
256,"הוא מתעניין, בודק ודורש את מה שמגיע לו בהחזרים ממס הכנסה.","He is interested, checking and demanding what is due to him in tax refunds.","MQM annotations:
linguistic conventions errors:
[minor]: grammar - The sentence structure could be more natural, e.g., ""He is interested, checking and demanding what he is entitled to in tax refunds."""
264,"לפי הדו""ח, מחפשי העבודה התעניינו בעיקר בתחומים רוויי משרות כמו אדמיניסטרציה ומכירות, שלגביהן נשלחו 1,738,485 קורות חיים.","According to the report, job seekers were primarily interested in fields with abundant job openings, such as administration and sales, for which 1,738,485 resumes were submitted.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Administration"" should not be capitalized as it is not a proper noun.
[Minor]: [Punctuation] - The comma after ""sales"" is unnecessary."
268,"השכר החודשי בתחום התוכנה היה 17,915 שקלים בממוצע, ובניתוח מערכות מידע הוא עמד על 17,140 שקלים.","The average monthly salary in the software field was 17,915 shekels, and in the field of information systems analysis it stood at 17,140 shekels.","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The sentence should end with a period instead of a comma."
276,ההיצע הגדול ביותר היה למשרות ללא ניסיון - וכאלה היו יותר מ-58 אלף באתר.,"The largest supply was for positions without experience - and there were more than 58,000 of those on the site.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""ההיצע"" should be capitalized.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
286,"במילים אחרות, מדובר ב- 193 אלף לא מועסקים לעומת 180.3 אלף.","193,000 unemployed compared to 180.3 thousand.","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""thousand"" is missing."
289,"מאלה שבכוח העבודה 95.5% המהווים 4,059,700 הם מועסקים והשאר בלתי מועסקים.","95.5% of the labor force, constituting 4,059,700 people, are employed, and the rest are unemployed.","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation is missing a period at the end of the sentence."
295,"הסקר מאפשר מעקב אחר ההתפתחות בכוח העבודה, גודלו ותכונותיו, היקף האבטלה ועוד.","The survey allows for monitoring the development of the labor force, its size and characteristics, the extent of unemployment, and more.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""The"" in ""The survey"" should be lowercase.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
301,הקידוש והמסורת הם שורש מאוד עמוק בנשמה שלי.,The sanctity and tradition are a very deep root in my soul.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""The"" should be lowercase to match the capitalization conventions in English.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
302,"ימי שישי אצלי מוקדשים לילדים, אור (10) ויונתן (8).","Fridays are dedicated to my children, Or (10) and Yonatan (8).","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The name ""Or"" should be capitalized as ""Or"" in the English translation.
[Minor]: [capitalization] - The name ""Yonatan"" should be capitalized as ""Yonatan"" in the English translation."
310,"כשאנחנו מגיעים לחמותי, כבר מלובי הבניין עולים ריחות מדהימים מהדירה שלה.",The smells from her apartment are amazing even from the building lobby.,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing period at the end of the sentence."
316,כל פינה נידחת בארץ עשתה לו גאווה בלב.,Every remote corner of the land has made for itself a pride in the heart.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation ""Every remote corner of the land has made for itself a pride in the heart"" does not match the natural flow of the source text."
323,שבוע־שבועיים לפני יום העצמאות כבר הייתי מטפס על עצים וקושר לבית חוטים עם דגלי ישראל.,"Two weeks before Independence Day, I was already climbing trees and tying strings with Israeli flags to the house.","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, but the intended meaning is still clear."
348,"""הייתי פותחת שולחן גדול ומזמינה את 'המתים שלי'.","""I would set a large table and invite my 'dead ones'.""","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""המתים"" should be capitalized.
[Minor]: [punctuation] - The period at the end of the sentence is missing."
349,"לפעמים אני מדמיינת מה היה אילו אחי דניאל ז""ל היה בחיים, או אם אבא שלי, שניאור ז""ל, היה רואה את הילדים שלי: אוריאל (23) והתאומות תמרה ונעמה (16 וחצי).","Sometimes I imagine what it would have been like if my brother Daniel, may his memory be a blessing, were still alive, or if my father, Shneur, may his memory be a blessing, had seen my children: Uriel (23) and the twins Tamar and Naama (16 and a half).","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The names ""Daniel"" and ""Shneur"" are not capitalized correctly.
[Minor]: [punctuation] - The use of ""ז""ל"" (may his memory be a blessing) after the names ""Daniel"" and ""Shneur"" is a linguistic convention in Hebrew that is not translated into English.
[Minor]: [punctuation] - The age of the twins ""Tamar and Naama"" is written as ""16 and a half"" instead of the more common format ""16.5""."
364,"ביבי תשחק בתפקיד נועה, שאותו גילמה דפנה ארמוני.","Bibi will play the role of Noam, which was portrayed by Dafna Armoni.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The name ""Noam"" is incorrectly used instead of ""Noea"" in the translation.
[Minor]: [spelling] - The name ""Dafna Armoni"" is misspelled as ""Dafna Armoni"" in the translation."
371,את הידיעה המשמחת חלקה אתמול בערב (שישי) לופז עם מעריציה באתר הרשמי שלה onthejlo.com,The joyful news was shared yesterday evening (Friday) by Lopez with her fans on her official website onthejlo.com.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""Friday"" should be capitalized.
[Minor]: [punctuation] - The parentheses around ""Friday"" should be removed."
390,"עכשיו אנחנו יותר חשופות, פונות ישירות למצלמה באופן טבעי, לא רק ריאליטי אלא סדרה דוקומנטרית אותנטית"".","""Now we are more exposed, turning directly to the camera in a natural way, not just reality but an authentic documentary series.""","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The sentence ends with a period, but it should end with a quotation mark."
402,אינדינגב בניחוח בינלאומי: אפגן וויגז מצטרפים אל אביתר בנאי ונגה ארז,In an international scent: Afghan Wigs join Avner Benayoun and Noga Erez.,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The name ""Afghan Wigs"" should be capitalized.
[Minor]: [punctuation] - The colon after ""In an international scent:"" is unnecessary."
407,"אינדינגב החל את דרכו בשנת 2007 כאירוע נישתי קטן, שאיגד את השמות החמים בסצנת האינדי הישראלית.","Indignation began its journey in 2007 as a small niche event, which brought together the hot names in the Israeli indie scene.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""Indignation"" should be capitalized at the beginning of the sentence.
[Minor]: punctuation - The comma after ""2007"" should be removed."
409,אביב גפן ושרית חדד: פסטיבל חוצות היוצר בירושלים בהפתעות חדשות,Aviv Geffen and Sarit Hadad: The Creator's Corners Festival in Jerusalem with new surprises.,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The proper noun ""Aviv Geffen"" should be capitalized.
[Minor]: capitalization - The proper noun ""Sarit Hadad"" should be capitalized.
[Minor]: punctuation - The colon after ""Jerusalem"" should be a comma."
410,"הפסטיבל הבינלאומי בבירה, שהפך למסורת ויתקיים במספר מוקדים יציג מופעים מוזיקליים של אמנים מקומיים מובילים, וישלב מופעי קרקס ומיצגים אמנותיים חדשניים ומפתיעים","The international festival in the capital, which has become a tradition and will take place in several focal points, will feature musical performances by leading local artists, and will combine circus acts and innovative and surprising artistic exhibits.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""bירה"" should be capitalized as it is the start of a sentence.
[Minor]: punctuation - The comma after ""מוקדים"" should be a period as it is the end of the sentence."
417,"SPARKS הוא מופע קרקס, תנועה וריחוף אווירי של קרקס Y, תערוכת צילום אינסטגרמית בהשראת יצירות אמנות מפורסמות.","SPARKS is a circus performance, a circus Y aerial movement and levitation, an Instagram photo exhibition inspired by famous works of art.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""Instagram"" should be capitalized.
[Minor]: punctuation - The comma after ""aerial movement and levitation"" should be removed."
418,"The Black Box Gallery – היא גלריית ההצצה של היוצר והמבצע ליאור כלפון, שתוצב ברחבת היריד עם חורי הצצה שיחשפו את הקהל לתערוכת יצירותיו הזרחניות של ליאור כלפון, יצירות אמנות של פסלים מוארים של האמן הרב תחומי אלון בירגר (תיאטרון האור) ועוד.","The Black Box Gallery - it is the peephole gallery of the creator and performer Lior Kalfon, which will be placed in the fairground with peepholes that will expose the audience to the fluorescent works of Lior Kalfon, artworks of illuminated sculptures by the multidisciplinary artist Alon Birger (Light Theater) and more.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""היא"" should be capitalized as ""היא"" to follow the capitalization conventions of the target language.
[Minor]: punctuation - The use of the dash ""-"" before ""היא"" is not necessary and should be removed.
[Minor]: whitespace - There should be a space between ""היריד"" and ""עם""."
444,.,"Here is the translation from Hebrew to English:

The quick brown fox jumps over the lazy dog.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""The"" should be capitalized.
[Minor]: punctuation - The period at the end of the sentence is missing."
446,"היא מרוויחה על קמפיינים יותר מוונדר וומן, היא יפה מדי, היא יודעת להעמיד במקום את דנה ויס, וכשצריך - גם לסנגר על השותף העסקי שלה.","She earns more from campaigns than Wonder Woman, she is too beautiful, she knows how to put Dana Weiss in her place, and when needed - she also defends her business partner.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural compared to the source text. The sentence structure should be rearranged to better reflect the flow of the source language.
[Minor]: [capitalization] - The name ""Dana Weiss"" should be capitalized correctly.
[Minor]: [punctuation] - The comma after ""when needed"" should be removed to improve the punctuation."
457,כאן מחפשים גיבורי־על.,Here we search for superheroes.,"MQM annotations:
linguistic conventions errors:
[minor]: capitalization - The first letter of the first word ""Here"" should be capitalized.
[minor]: punctuation - The sentence should end with a period ""."" instead of a colon."
465,"תגידו: ספונג'ה וניקיונות, סירים על הגז וריחות בחדר המדרגות, ירון אילן או אבי כאכון בטלוויזיה, אבל הכי מוזר יהיה אם מישהו יגיד פתאום ""גיל ססובר"".","Sponge and cleaning, pots on the stove and smells in the stairwell, Yaron Eilan or Avi Kochavi on television, but the strangest thing would be if someone suddenly said ""Gil Sossover"".","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The proper noun ""Gil Sossover"" should be capitalized."
468,לאורך מחצית ממנה - ססובר עומד.,Along half of it - Susover stands.,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation ""Along half of it - Susover stands"" is not natural English word order. The correct order would be ""Susover stands along half of it."""
477,"רותי רוסו בתגובה: ""שמחה שיש מקומות שמשקיעים יותר בקולינריה של אוכלוסייה זו"".","""I'm glad there are places that invest more in the cuisine of this population.""","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""I'm"" should be capitalized."
481,בישראל בשנים האחרונות יותר ויותר משפחות ואנשים מבוגרים מבינים כי בדידות זו המחלה הקשה ביותר בגיל מבוגר ורואים במקומות הקהילתיים כפתרון מוכח למחלה.,"In recent years in Israel, more and more families and older people understand that loneliness is the most severe illness in old age, and they see community places as a proven solution to this illness.","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""Israel"" should be capitalized.
[Minor]: punctuation - The period at the end of the sentence is missing."
483,מרבית בתי הדיור המוגן נעזרים בשפים מקצועיים על מנת לבנות תפריט.,Most assisted living facilities rely on professional chefs to build their menu.,"MQM annotations:
linguistic conventions errors:
[minor]: grammar - The sentence structure ""Most assisted living facilities rely on professional chefs to build their menu"" is slightly awkward compared to the source text. A more natural phrasing could be ""Most assisted living facilities use professional chefs to create their menu."""
487,"אני מכבדת את עבודתם הקשה של טבחים, טבחיות, שפיות ושפים בכל מקום, גם בדיור המוגן"".","""I respect the hard work of cooks, chefs, and food preparers everywhere, even in assisted living facilities.""","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Cooks"" should be lowercase to match the capitalization of the other professions mentioned."
491,"הזמר בתגובה: ""הפלישה לאוקראינה שונה מאוד מהקונפליקט הישראלי-פלשתיני","The singer in response: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict.","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is different from the source text. The sentence structure should be rearranged to match the natural flow of the target language."
518,"לבקשת שר הבריאות ניצן הורוביץ, ימשיך במקביל בתפקידו כפרויקטור.","At the request of Health Minister Nitzan Horowitz, he will continue in parallel in his role as a project manager.","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Nitzan"" should be capitalized as it is a proper noun.
[Minor]: [Punctuation] - The comma after ""Nitzan Horowitz"" is unnecessary."
527,"דו""ח מבקר המדינה: התקציב בפועל ברוב שנות פעילות ועדת סל התרופות – קטן מהתקציב המומלץ",The State Comptroller's report: The actual budget in most years of the activity of the Drug Basket Committee - is smaller than the recommended budget.,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The comma after ""המדינה"" should be a colon (:) to properly introduce the report.
[Minor]: [capitalization] - The word ""התרופות"" should be capitalized as it is a proper noun (the name of the committee)."
528,"על פי הדו""ח של מתניהו אנגלמן, במשך יותר מ-20 שנות פעילות הסל – משרד הבריאות לא פיקח על פעילות הוועדה •","According to the report of Matanyahu Englman, for more than 20 years of activity of the Sal - the Ministry of Health did not supervise the activity of the committee.","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Inconsistent use of punctuation. The source text uses a bullet point (•) while the translation uses a period (.)."
532,ועדת סל התרופות היא אחת הוועדות הציבוריות המשפיעות ביותר על חיי היומיום שלנו ועל בריאותנו.,The Drugs Basket Committee is one of the most influential public committees on our daily lives and our health.,"MQM annotations:
linguistic conventions errors:
[minor]: capitalization - The first letter of ""Drugs Basket Committee"" should be capitalized.
[minor]: punctuation - The period at the end of the sentence is missing."
535,"על פי הדו""ח של מתניהו אנגלמן, הוא ממליץ ""לבצע בתהליך הרחבת הסל תיקונים ושיפורים, שיביאו למיצוי איכותי יותר של תקציב סל שירותי הבריאות שהציבור זכאי לו"".","According to the report by Matanyahu Engelmann, he recommends ""to carry out corrections and improvements in the process of expanding the basket, which will lead to a more qualitative realization of the budget for the health services basket to which the public is entitled.""","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""הבריאות"" should be a period to end the sentence properly.
[Minor]: [Word Order] - The phrase ""שהציבור זכאי לו"" should be placed at the end of the sentence for better flow."
539,"ברוב שנות פעולת הוועדה (90% מהזמן), גובה התוספת התקציבית היה קטן מ-1.5% של סל הבריאות, שיעור שהומלץ על ידי ועדות שונות כשיעור התוספת הרצוי.","The budgetary supplement was less than 1.5% of the health basket, a rate recommended by various committees as the desired supplement rate.","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""the health basket"" is unnecessary."
559,אנגלמן ממליץ למשרד הבריאות לעדכן את נהלי עבודת הסל וגם לקבוע האם יש צורך בתוספת כספית נפרדת עבור שירותים אלו.,Angelman recommends to the Ministry of Health to update the basket work procedures and also to determine whether there is a need for a separate financial supplement for these services.,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text, but the intended meaning is still clear."
581,"ד""ר נעמה נוס אחראית אפדימיולוגיה לשכת הבריאות בת""א ציינה כי ""אנחנו לא יכולים לקבוע חד משמעית ממה שלושת הידיירים נפטרו.","Dr. Naama Nus, the epidemiologist at the Tel Aviv Health Office, stated that ""we cannot definitively determine what the three deceased died from.""","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence ""we cannot definitively determine what the three deceased died from"" is grammatically incorrect. It should be ""we cannot definitively determine the cause of death of the three deceased."""
