index,original,translated,locale_convention_annotation
181,"אחריהן ממוקמות לפי הסדר: אשקלון, ראשון לציון, תל אביב־יפו, חיפה, רמת גן, חולון, באר שבע, ירושלים, בת ים, נתניה ובני ברק.","Ashkelon, Rishon LeZion, Tel Aviv-Jaffa, Haifa, Ramat Gan, Holon, Beersheba, Jerusalem, Bat Yam, Netanya, and Bnei Brak.","locale conventions:

MQM annotations:
[Minor]: [ADDRESS FORMAT] - The address format in the target text does not follow the standard English format. The order of the city names should be Ashkelon, Rishon LeZion, Tel Aviv-Jaffa, Haifa, Ramat Gan, Holon, Beersheba, Jerusalem, Bat Yam, Netanya, and Bnei Brak."
182,הסוכנות עורכת את מדד הרשויות המקומיות.,The agency conducts the index of local authorities.,"locale conventions:

MQM annotations:
[Minor]: [address format] - The address format in the target text does not match the locale-specific conventions. In English, the address should be formatted as ""123 Desert Bluff St., Canyonlands, AC 12345, United States""."
198,"פיתוח העסקים הקטנים הוא אינטרס ציבורי של כולנו, אולם לרשות המקומית יש השפעה ישירה על העסקים שנמצאים בה.","The development of small businesses is a public interest of all of us, but the local authority has a direct influence on the businesses located within it.","locale conventions:

MQM annotations:
No locale convention errors found in the given translation."
199,"הקורונה הדגישה את חשיבותו של השלטון המקומי וראינו כי רשויות שפעלו ועודדו את קידום העסקים הקטנים ומצאו פתרונות יצירתיים עבורם, הפכו לממשק השלטוני הראשון עבורם"".","The coronavirus has highlighted the importance of local government, and we have seen that authorities that have acted and encouraged the promotion of small businesses and found creative solutions for them have become the primary governmental interface for them.","locale conventions:

MQM annotations:
[Minor]: [ADDRESS FORMAT] - The address format in the target text does not match the locale-specific conventions. The placement of ""St."" is incorrect in English."
200,"רן קויתי, מנהל הסוכנות לעסקים קטנים ובינוניים במשרד הכלכלה והתעשייה, מוסיף: ""לרשויות המקומיות חלק מרכזי ומהותי ביכולתם של עסקים בתחומן לשגשג ולפרוח.","Ran Kfir, the director of the Small and Medium Business Agency at the Ministry of Economy and Industry, adds: ""Local authorities have a central and essential role in the ability of businesses within their jurisdiction to thrive and flourish.""","locale conventions:

MQM annotations:
[Minor]: [ADDRESS FORMAT] - The address format in the target text does not match the expected locale-specific format.
[Minor]: [NUMBER FORMAT] - The numeric value in the target text is not formatted according to the locale conventions."
201,"בשנתיים האחרונות, שבהן אנו מתמודדים עם משבר הקורונה, לרשויות משקל גדול יותר בסיוע לעסקים לשרוד בתחומן ולשרוד בכלל"".","In the last two years, during which we have been dealing with the coronavirus crisis, the authorities have had a greater weight in assisting businesses to survive within their field and to survive in general.","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""2"" in ""2 years"" should be formatted according to the target language's conventions."
217,"יותר חבילות הגיעו בדצמבר מבכל חודש אחר, ככל הנראה בעקבות חגי הקניות של נובמבר, דוגמת יום הרווקים הסיני, בלאק פריידי וסייבר מאנדיי.","More packages arrived in December than in any other month, likely due to the November shopping holidays, such as Singles' Day in China, Black Friday, and Cyber Monday.","locale conventions:

MQM annotations:
[Minor]: [date/time format] - The date format in the target text ""בדצמבר"" does not match the expected format in English, which would be ""in December""."
220,"לשכירים רבים מגיע כסף מהמדינה, שיכול להגיע לעשרות אלפי שקלים •","For many employees, money from the state is due, which can amount to tens of thousands of shekels.","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""tens of thousands"" is not formatted according to the locale convention, which typically uses a space or comma to separate thousands."
221,שיניתם מקום עבודה?,You changed your job?,"locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""מקום"" should be formatted according to Hebrew locale conventions."
223,עברתם מהעיר ליישוב?,You moved from the city to the settlement?,"locale conventions:

MQM annotations:
[Major]: [ADDRESS FORMAT] - The translation does not accurately convey the distinction between ""the city"" and ""the settlement"" in the source text."
249,100% מהעוברים לישוב מזכה קיבלו החזר מס על שנת המעבר היות ואישור על תושבות בישוב מזכה ניתנת רק לאחר 12 חודשים מיום הפיכת התושב לתושב מזכה ובכך למעשה השנה הראשונה משולם מס מלא.,"100% of the residents who moved to the eligible settlement received a tax refund for the year of the move, since approval for residency in the eligible settlement is only granted after 12 months from the date the resident became an eligible resident, and thus, the first year is paid in full tax.","locale conventions:

MQM annotations:
[Minor]: [DATE/TIME FORMAT] - The date format in the target text ""12 חודשים"" does not match the expected format in English, which is typically ""12 months""."
253,שיעור ההחזר יכול להגיע לעשרות אלפי שקלים לאורך 6 שנים.,The return rate can reach tens of thousands of shekels over 6 years.,"locale conventions:

MQM annotations:
[Major]: [currency format] - The translation does not follow the correct currency format for the target language. The currency symbol should be placed before the numeric value with a space in between.

The corrected translation should be:
""The return rate can reach [tens of thousands of shekels]CURRENCY FORMAT over 6 years."""
255,"מנכ״ל tax:on, טל כרמון: ""משבר הקורונה גרם לכך שציבור השכירים בישראל הפך להרבה יותר אקטיבי.","""The COVID-19 crisis has led to the salaried public in Israel becoming much more active.""","locale conventions:

MQM annotations:
[Minor]: [NUMBER FORMAT] - The numeric value ""on"" in the name ""tax:on"" is not formatted according to the locale convention."
256,"הוא מתעניין, בודק ודורש את מה שמגיע לו בהחזרים ממס הכנסה.","He is interested, checking and demanding what is due to him in tax refunds.","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""הכנסה"" (income) is not formatted correctly in the target text."
264,"לפי הדו""ח, מחפשי העבודה התעניינו בעיקר בתחומים רוויי משרות כמו אדמיניסטרציה ומכירות, שלגביהן נשלחו 1,738,485 קורות חיים.","According to the report, job seekers were primarily interested in fields with abundant job openings, such as administration and sales, for which 1,738,485 resumes were submitted.","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""1,738,485"" should be formatted as ""1 738 485"" according to the locale conventions in the target language."
268,"השכר החודשי בתחום התוכנה היה 17,915 שקלים בממוצע, ובניתוח מערכות מידע הוא עמד על 17,140 שקלים.","The average monthly salary in the software field was 17,915 shekels, and in the field of information systems analysis it stood at 17,140 shekels.","locale conventions:

MQM annotations:
[Minor]: [currency format] - The currency symbol ""shekels"" should be placed before the numeric value according to the locale conventions in English."
276,ההיצע הגדול ביותר היה למשרות ללא ניסיון - וכאלה היו יותר מ-58 אלף באתר.,"The largest supply was for positions without experience - and there were more than 58,000 of those on the site.","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""58,000"" should be formatted as ""58 000"" according to Hebrew locale conventions."
286,"במילים אחרות, מדובר ב- 193 אלף לא מועסקים לעומת 180.3 אלף.","193,000 unemployed compared to 180.3 thousand.","locale conventions:

MQM annotations:
[Major]: [number format] - The numeric values in the target text are not formatted according to the locale conventions. The comma should be used as the thousands separator instead of a space."
289,"מאלה שבכוח העבודה 95.5% המהווים 4,059,700 הם מועסקים והשאר בלתי מועסקים.","95.5% of the labor force, constituting 4,059,700 people, are employed, and the rest are unemployed.","locale conventions:

MQM annotations:
[Minor]: [NUMBER FORMAT] - The decimal separator used in the target text (4,059,700) does not match the locale convention of the source text, which uses a period (4.059.700)."
295,"הסקר מאפשר מעקב אחר ההתפתחות בכוח העבודה, גודלו ותכונותיו, היקף האבטלה ועוד.","The survey allows for monitoring the development of the labor force, its size and characteristics, the extent of unemployment, and more.","locale conventions:

MQM annotations:
No locale convention errors found in the given translation."
301,הקידוש והמסורת הם שורש מאוד עמוק בנשמה שלי.,The sanctity and tradition are a very deep root in my soul.,"locale conventions:

MQM annotations:
No locale convention errors found in the given translation."
302,"ימי שישי אצלי מוקדשים לילדים, אור (10) ויונתן (8).","Fridays are dedicated to my children, Or (10) and Yonatan (8).","locale conventions:

MQM annotations:
[Minor]: [number format] - The age of the children Or (10) and Yonatan (8) should be formatted according to the locale conventions, which typically do not include parentheses around the numeric values."
310,"כשאנחנו מגיעים לחמותי, כבר מלובי הבניין עולים ריחות מדהימים מהדירה שלה.",The smells from her apartment are amazing even from the building lobby.,"locale conventions:

MQM annotations:
[Minor]: [address format] - The address format in the target text does not match the locale-specific requirements. The building lobby should be mentioned before the apartment smells."
316,כל פינה נידחת בארץ עשתה לו גאווה בלב.,Every remote corner of the land has made for itself a pride in the heart.,"locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""בלב"" (in the heart) is not formatted correctly in the target text."
323,שבוע־שבועיים לפני יום העצמאות כבר הייתי מטפס על עצים וקושר לבית חוטים עם דגלי ישראל.,"Two weeks before Independence Day, I was already climbing trees and tying strings with Israeli flags to the house.","locale conventions:

MQM annotations:
[Minor]: [DATE/TIME FORMAT] - The date format ""שבוע־שבועיים"" (two weeks) should be expressed in a more standard date format in the target language."
348,"""הייתי פותחת שולחן גדול ומזמינה את 'המתים שלי'.","""I would set a large table and invite my 'dead ones'.""","locale conventions:

MQM annotations:
[Major]: [ADDRESS FORMAT] - The translation does not follow the correct address format conventions. In English, the address should be presented as ""123 Desert Bluff St., Canyonlands, AC 12345, United States""."
349,"לפעמים אני מדמיינת מה היה אילו אחי דניאל ז""ל היה בחיים, או אם אבא שלי, שניאור ז""ל, היה רואה את הילדים שלי: אוריאל (23) והתאומות תמרה ונעמה (16 וחצי).","Sometimes I imagine what it would have been like if my brother Daniel, may his memory be a blessing, were still alive, or if my father, Shneur, may his memory be a blessing, had seen my children: Uriel (23) and the twins Tamar and Naama (16 and a half).","locale conventions:

MQM annotations:
[Minor]: [DATE/TIME FORMAT] - The date format ""16 וחצי"" (16 and a half) does not follow the standard date format conventions."
364,"ביבי תשחק בתפקיד נועה, שאותו גילמה דפנה ארמוני.","Bibi will play the role of Noam, which was portrayed by Dafna Armoni.","locale conventions:

MQM annotations:
[Major]: [PERSON NAME] - The name ""Noam"" in the target text should be ""Noea"" to match the source text, which mentions the character ""Noea"" portrayed by Dafna Armoni."
371,את הידיעה המשמחת חלקה אתמול בערב (שישי) לופז עם מעריציה באתר הרשמי שלה onthejlo.com,The joyful news was shared yesterday evening (Friday) by Lopez with her fans on her official website onthejlo.com.,"locale conventions:

MQM annotations:
Minor: date/time format - The date format ""שישי"" (Friday) in the source text is not translated correctly in the target text."
390,"עכשיו אנחנו יותר חשופות, פונות ישירות למצלמה באופן טבעי, לא רק ריאליטי אלא סדרה דוקומנטרית אותנטית"".","""Now we are more exposed, turning directly to the camera in a natural way, not just reality but an authentic documentary series.""","locale conventions:

MQM annotations:
[Minor]: [address format] - The address format in the target text does not match the standard format in English. The order of the address elements is incorrect."
402,אינדינגב בניחוח בינלאומי: אפגן וויגז מצטרפים אל אביתר בנאי ונגה ארז,In an international scent: Afghan Wigs join Avner Benayoun and Noga Erez.,"locale conventions:

MQM annotations:
[Minor]: [address format] - The address format in the target text does not match the source text. The order and formatting of the address elements are different.
[Minor]: [number format] - The numeric value in the target text (e.g., ""Afghan Wigs"") is not formatted according to the locale conventions."
407,"אינדינגב החל את דרכו בשנת 2007 כאירוע נישתי קטן, שאיגד את השמות החמים בסצנת האינדי הישראלית.","Indignation began its journey in 2007 as a small niche event, which brought together the hot names in the Israeli indie scene.","locale conventions:

MQM annotations:
[Minor]: [DATE/TIME FORMAT] - The date format in the target text ""2007"" does not match the expected format in English, which is typically ""YYYY""."
409,אביב גפן ושרית חדד: פסטיבל חוצות היוצר בירושלים בהפתעות חדשות,Aviv Geffen and Sarit Hadad: The Creator's Corners Festival in Jerusalem with new surprises.,"locale conventions:

MQM annotations:
[Minor]: [address format] - The address format ""Jerusalem"" does not follow the standard locale conventions."
410,"הפסטיבל הבינלאומי בבירה, שהפך למסורת ויתקיים במספר מוקדים יציג מופעים מוזיקליים של אמנים מקומיים מובילים, וישלב מופעי קרקס ומיצגים אמנותיים חדשניים ומפתיעים","The international festival in the capital, which has become a tradition and will take place in several focal points, will feature musical performances by leading local artists, and will combine circus acts and innovative and surprising artistic exhibits.","locale conventions:

MQM annotations:
[Minor]: [ADDRESS FORMAT] - The address format in the target text does not follow the standard conventions. The placement of ""St."" is incorrect in English.
[Minor]: [NUMBER FORMAT] - The numeric value in the target text is not formatted according to the expected locale conventions."
417,"SPARKS הוא מופע קרקס, תנועה וריחוף אווירי של קרקס Y, תערוכת צילום אינסטגרמית בהשראת יצירות אמנות מפורסמות.","SPARKS is a circus performance, a circus Y aerial movement and levitation, an Instagram photo exhibition inspired by famous works of art.","locale conventions:

MQM annotations:
[Minor]: [ADDRESS FORMAT] - The address format in the target text does not match the locale-specific requirements. The placement of ""St."" is incorrect in English.
[Minor]: [MEASUREMENT FORMAT] - The formatting of the measurement unit ""kmts"" in the target text does not meet the locale-specific guidelines. The correct symbol for kilometers in English is ""km""."
418,"The Black Box Gallery – היא גלריית ההצצה של היוצר והמבצע ליאור כלפון, שתוצב ברחבת היריד עם חורי הצצה שיחשפו את הקהל לתערוכת יצירותיו הזרחניות של ליאור כלפון, יצירות אמנות של פסלים מוארים של האמן הרב תחומי אלון בירגר (תיאטרון האור) ועוד.","The Black Box Gallery - it is the peephole gallery of the creator and performer Lior Kalfon, which will be placed in the fairground with peepholes that will expose the audience to the fluorescent works of Lior Kalfon, artworks of illuminated sculptures by the multidisciplinary artist Alon Birger (Light Theater) and more.","locale conventions:

MQM annotations:
[Minor]: [address format] - The address format in the target text does not match the locale-specific requirements. The placement of ""היריד"" (the fairground) in the address is incorrect.
[Minor]: [measurement format] - The measurement unit ""זרחניות"" (fluorescent) is not formatted correctly according to the locale conventions."
444,.,"Here is the translation from Hebrew to English:

The quick brown fox jumps over the lazy dog.","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""the quick brown fox jumps over the lazy dog"" does not follow the expected number format in English."
446,"היא מרוויחה על קמפיינים יותר מוונדר וומן, היא יפה מדי, היא יודעת להעמיד במקום את דנה ויס, וכשצריך - גם לסנגר על השותף העסקי שלה.","She earns more from campaigns than Wonder Woman, she is too beautiful, she knows how to put Dana Weiss in her place, and when needed - she also defends her business partner.","locale conventions:

MQM annotations:
[Minor]: [currency format] - The currency format in the target text does not match the locale-specific requirements. The currency symbol should be placed before the numeric value with a space in between.
[Minor]: [number format] - The numeric values in the target text are not formatted according to the locale conventions. The thousands separator should be a comma or a space, not a period."
457,כאן מחפשים גיבורי־על.,Here we search for superheroes.,"locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""על"" should be formatted according to the locale conventions for Hebrew."
465,"תגידו: ספונג'ה וניקיונות, סירים על הגז וריחות בחדר המדרגות, ירון אילן או אבי כאכון בטלוויזיה, אבל הכי מוזר יהיה אם מישהו יגיד פתאום ""גיל ססובר"".","Sponge and cleaning, pots on the stove and smells in the stairwell, Yaron Eilan or Avi Kochavi on television, but the strangest thing would be if someone suddenly said ""Gil Sossover"".","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""גיל ססובר"" should be formatted according to the Hebrew locale conventions."
468,לאורך מחצית ממנה - ססובר עומד.,Along half of it - Susover stands.,"locale conventions:

MQM annotations:
[Major]: [ADDRESS FORMAT] - The translation does not follow the correct address format for the target language. The elements of the address are not presented in the expected order."
477,"רותי רוסו בתגובה: ""שמחה שיש מקומות שמשקיעים יותר בקולינריה של אוכלוסייה זו"".","""I'm glad there are places that invest more in the cuisine of this population.""","locale conventions:

MQM annotations:
[Minor]: [LOCALE CONVENTIONS/NONE] - There are no locale convention errors in the given translation. The translation accurately reflects the source text."
481,בישראל בשנים האחרונות יותר ויותר משפחות ואנשים מבוגרים מבינים כי בדידות זו המחלה הקשה ביותר בגיל מבוגר ורואים במקומות הקהילתיים כפתרון מוכח למחלה.,"In recent years in Israel, more and more families and older people understand that loneliness is the most severe illness in old age, and they see community places as a proven solution to this illness.","locale conventions:

MQM annotations:
[Minor]: [DATE/TIME FORMAT] - The date format in the target text ""בשנים האחרונות"" does not match the source text ""in recent years""."
483,מרבית בתי הדיור המוגן נעזרים בשפים מקצועיים על מנת לבנות תפריט.,Most assisted living facilities rely on professional chefs to build their menu.,"locale conventions:

MQM annotations:
No locale convention errors detected."
487,"אני מכבדת את עבודתם הקשה של טבחים, טבחיות, שפיות ושפים בכל מקום, גם בדיור המוגן"".","""I respect the hard work of cooks, chefs, and food preparers everywhere, even in assisted living facilities.""","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""המוגן"" should be formatted according to the Hebrew locale conventions."
491,"הזמר בתגובה: ""הפלישה לאוקראינה שונה מאוד מהקונפליקט הישראלי-פלשתיני","The singer in response: ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict.","locale conventions:

MQM annotations:
[Major]: [accuracy/mistranslation] - The translation ""The invasion of Ukraine is very different from the Israeli-Palestinian conflict"" does not accurately convey the meaning of the source text, which states that the singer's response is that the invasion of Ukraine is very different from the Israeli-Palestinian conflict."
518,"לבקשת שר הבריאות ניצן הורוביץ, ימשיך במקביל בתפקידו כפרויקטור.","At the request of Health Minister Nitzan Horowitz, he will continue in parallel in his role as a project manager.","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""במקביל"" should be formatted according to the locale conventions in English."
527,"דו""ח מבקר המדינה: התקציב בפועל ברוב שנות פעילות ועדת סל התרופות – קטן מהתקציב המומלץ",The State Comptroller's report: The actual budget in most years of the activity of the Drug Basket Committee - is smaller than the recommended budget.,"locale conventions:

MQM annotations:
Major: currency format - The currency format in the target text does not match the locale-specific requirements. The currency symbol should be placed before the numeric value with a space in between."
528,"על פי הדו""ח של מתניהו אנגלמן, במשך יותר מ-20 שנות פעילות הסל – משרד הבריאות לא פיקח על פעילות הוועדה •","According to the report of Matanyahu Englman, for more than 20 years of activity of the Sal - the Ministry of Health did not supervise the activity of the committee.","locale conventions:

MQM annotations:
[Minor]: [DATE/TIME FORMAT] - The date format in the target text ""20 שנות פעילות"" does not match the expected format in English, which would be ""more than 20 years of activity""."
532,ועדת סל התרופות היא אחת הוועדות הציבוריות המשפיעות ביותר על חיי היומיום שלנו ועל בריאותנו.,The Drugs Basket Committee is one of the most influential public committees on our daily lives and our health.,"locale conventions:

MQM annotations:
No locale convention errors found in the given translation."
535,"על פי הדו""ח של מתניהו אנגלמן, הוא ממליץ ""לבצע בתהליך הרחבת הסל תיקונים ושיפורים, שיביאו למיצוי איכותי יותר של תקציב סל שירותי הבריאות שהציבור זכאי לו"".","According to the report by Matanyahu Engelmann, he recommends ""to carry out corrections and improvements in the process of expanding the basket, which will lead to a more qualitative realization of the budget for the health services basket to which the public is entitled.""","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""2024"" should be formatted as ""2.024"" according to the German locale convention."
539,"ברוב שנות פעולת הוועדה (90% מהזמן), גובה התוספת התקציבית היה קטן מ-1.5% של סל הבריאות, שיעור שהומלץ על ידי ועדות שונות כשיעור התוספת הרצוי.","The budgetary supplement was less than 1.5% of the health basket, a rate recommended by various committees as the desired supplement rate.","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""1.5%"" should be formatted according to the English locale convention, which typically uses a period as the decimal separator."
559,אנגלמן ממליץ למשרד הבריאות לעדכן את נהלי עבודת הסל וגם לקבוע האם יש צורך בתוספת כספית נפרדת עבור שירותים אלו.,Angelman recommends to the Ministry of Health to update the basket work procedures and also to determine whether there is a need for a separate financial supplement for these services.,"locale conventions:

MQM annotations:
No locale convention errors found in the given translation."
581,"ד""ר נעמה נוס אחראית אפדימיולוגיה לשכת הבריאות בת""א ציינה כי ""אנחנו לא יכולים לקבוע חד משמעית ממה שלושת הידיירים נפטרו.","Dr. Naama Nus, the epidemiologist at the Tel Aviv Health Office, stated that ""we cannot definitively determine what the three deceased died from.""","locale conventions:

MQM annotations:
[Minor]: [DATE/TIME FORMAT] - The date format in the target text ""09.02.2024"" does not match the source format ""09-02-2024""."
593,"יגאל נחתומי, מנכ""ל בית אקשטיין שמנהל את המעון ואף ניהל את המעון בעצמו אמר ""מאות ואלפי אנשים בכל המערך קמים רק במטרה אחת: לעשות טוב לאנשים.","Yigal Nachshoni, CEO of Beit Ekshtein, who manages the shelter and even managed the shelter himself, said ""Hundreds and thousands of people throughout the system are getting up for only one purpose: to do good for people.""","locale conventions:

MQM annotations:
[Minor]: [number format] - The numeric value ""מאות ואלפי"" (hundreds and thousands) is not formatted according to the expected number format in English."
595,את אחת הדיירות הרדמתי על הידיים.,I carried one of the tenants on my hands.,"locale conventions:

MQM annotations:
[Major]: [address format] - The translation ""I carried one of the tenants on my hands"" does not correctly convey the meaning of the source text ""את אחת הדיירות הרדמתי על הידיים"" which means ""I put one of the tenants to sleep in my arms""."
604,"זהו ההליך הראשון שביצע ד""ר פראס אבו עכר כמנהל היחידה לניתוחי חזה בבית החולים •",This is the first procedure performed by Dr. Firas Abu Akr as the head of the Chest Surgery Unit at the hospital.,"locale conventions:

MQM annotations:
[Minor]: [DATE/TIME FORMAT] - The date format in the target text ""09.02.2024"" does not match the format used in the source text ""09-02-2024""."
619,"לדבריו, הלב היה מרוקן מדם, לחצי הדם היו אפסיים, והגישה הניתוחית היתה שגויה.","According to his words, the heart was drained of blood, half the blood was futile, and the surgical approach was flawed.","locale conventions:

MQM annotations:
[Minor]: [CURRENCY FORMAT] - The currency format in the target text does not match the locale-specific requirements. The currency symbol should be placed before the numeric value with a space in between."
