index,original,translated,locale_convention_annotation
126,בכמה יתייקר התשלום על המשכנתא?,The payment on the mortgage will increase by how much?,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""משכנתא"" (mortgage) is not translated correctly in the target text. The translation ""המשכנתא"" (the mortgage) does not match the glossary specification."
132,"זאת, לאחר שבמשך שנים הריבית במשק היתה קרובה לאפס.","This, after for years the interest rate in the economy was close to zero.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""interest rate"" should be translated as ""ריבית"" in Hebrew, not ""הריבית""."
137,בכמה התייקרה המשכנתא הממוצעת מתחילת השנה?,The average mortgage has increased by how much since the beginning of the year?,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""משכנתא"" (mortgage) in the source text is not accurately translated in the target text."
142,מסלול הריבית המשתנה צמודת מדד (26.7% במסלול הזה) ישלים התייקרות של כ־120 שקלים.,The variable interest rate track linked to the index (26.7% in this track) will complete an increase of approximately 120 shekels.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""variable interest rate track linked to the index"" should be translated more accurately as ""מסלול ריבית משתנה צמוד מדד"" in the target language.
[minor]: [WRONG TERM] - The term ""approximately 120 shekels"" should be translated more precisely as ""כ־120 שקלים"" in the target language."
150,לגבי רוכשי דירות מקבלן - צרור ממליץ להקדים תשלומים לקבלן ולקחת משכנתא כעת.,Regarding apartment buyers from a contractor - it is recommended to make advance payments to the contractor and take a mortgage now.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""רוכשי דירות מקבלן"" (apartment buyers from a contractor) is not translated accurately. The translation ""apartment buyers from a contractor"" does not convey the same meaning as the source text.
[major]: [TERM NOT APPLIED] - The term ""משכנתא"" (mortgage) is not translated accurately. The translation ""take a mortgage"" does not convey the same meaning as the source text."
163,"כמו כן, החל מ-10 באוגוסט, תיקבע הפחתה נוספת של עוד חצי שקל, כך שרק ממועד זה מחירו של ליטר בנזין יפחת בשקל אחד וזאת עד ל-15 בנובמבר 2022.","Also, starting from August 10, an additional reduction of half a shekel will be set, so that only from that date the price of a liter of gasoline will decrease by one shekel, and this until November 15, 2022.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""ליטר"" (liter) should have been translated as ""liter"" instead of ""a liter of"".
minor: wrong term - The term ""בנזין"" (gasoline) should have been translated as ""gasoline"" instead of ""of gasoline""."
172,"למחיר הדלק יש השפעה דרמטית על יוקר המחיה במשק - משום שהוא משפיע גם על הוצאות משקי הבית וגם על הוצאות העסקים, על מחירי התחבורה הציבורית והטיסות, על עלויות ההובלה ועוד.","The price of fuel has a dramatic impact on the cost of living in the economy - as it affects both household expenses and business expenses, the prices of public transportation and flights, transportation costs, and more.","MQM annotations:
Terminology Errors:
major: term not applied - The term ""דלק"" (fuel) in the source text is not accurately translated as ""fuel"" in the target text. The target text uses the more general term ""the price of fuel"" instead.
minor: wrong term - The term ""משק"" (economy) in the source text is translated as ""the economy"" in the target text, which is technically correct but could be more precisely translated as ""the household"" to better match the context."
178,אשדוד היא העיר הידידותית ביותר לעסקים קטנים ובינוניים.,Ashdod is the most business-friendly city for small and medium-sized enterprises.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""business-friendly"" does not accurately convey the meaning of the source term ""ידידותית"" (friendly/welcoming)."
181,"אחריהן ממוקמות לפי הסדר: אשקלון, ראשון לציון, תל אביב־יפו, חיפה, רמת גן, חולון, באר שבע, ירושלים, בת ים, נתניה ובני ברק.","Ashkelon, Rishon LeZion, Tel Aviv-Jaffa, Haifa, Ramat Gan, Holon, Beersheba, Jerusalem, Bat Yam, Netanya, and Bnei Brak.","MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""Ashkelon"" is not applied correctly in the translation, it should be ""Ashdod"".
minor: term not applied - The glossary term ""Rishon LeZion"" is not applied correctly in the translation, it should be ""Rishon Lezion"".
minor: term not applied - The glossary term ""Tel Aviv-Jaffa"" is not applied correctly in the translation, it should be ""Tel Aviv"".
minor: term not applied - The glossary term ""Ramat Gan"" is not applied correctly in the translation, it should be ""Ramat Gan"".
minor: term not applied - The glossary term ""Beersheba"" is not applied correctly in the translation, it should be ""Be'er Sheva"".
minor: term not applied - The glossary term ""Bat Yam"" is not applied correctly in the translation, it should be ""Bat Yam"".
minor: term not applied - The glossary term ""Bnei Brak"" is not applied correctly in the translation, it should be ""Bnei Brak""."
182,הסוכנות עורכת את מדד הרשויות המקומיות.,The agency conducts the index of local authorities.,"MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""local authorities"" should have been used instead of ""local authorities""."
198,"פיתוח העסקים הקטנים הוא אינטרס ציבורי של כולנו, אולם לרשות המקומית יש השפעה ישירה על העסקים שנמצאים בה.","The development of small businesses is a public interest of all of us, but the local authority has a direct influence on the businesses located within it.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""העסקים הקטנים"" (small businesses) is not translated accurately in the target text.
[minor]: [WRONG TERM] - The term ""רשות מקומית"" (local authority) is not capitalized correctly in the target text."
199,"הקורונה הדגישה את חשיבותו של השלטון המקומי וראינו כי רשויות שפעלו ועודדו את קידום העסקים הקטנים ומצאו פתרונות יצירתיים עבורם, הפכו לממשק השלטוני הראשון עבורם"".","The coronavirus has highlighted the importance of local government, and we have seen that authorities that have acted and encouraged the promotion of small businesses and found creative solutions for them have become the primary governmental interface for them.","MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""local government"" is not applied correctly in the translation. The translation uses ""local authorities"" instead.
minor: term not applied - The glossary term ""small businesses"" is not applied correctly in the translation. The translation uses ""small businesses"" instead."
200,"רן קויתי, מנהל הסוכנות לעסקים קטנים ובינוניים במשרד הכלכלה והתעשייה, מוסיף: ""לרשויות המקומיות חלק מרכזי ומהותי ביכולתם של עסקים בתחומן לשגשג ולפרוח.","Ran Kfir, the director of the Small and Medium Business Agency at the Ministry of Economy and Industry, adds: ""Local authorities have a central and essential role in the ability of businesses within their jurisdiction to thrive and flourish.""","MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""Small and Medium Business Agency"" is not applied correctly in the translation. The translation uses ""the Small and Medium Business Agency"" instead of the more appropriate ""the Agency for Small and Medium Businesses"".
minor: wrong term - The translation uses ""Ministry of Economy and Industry"" instead of the more common ""Ministry of Economy and Trade"" which is the standard term for this government entity."
201,"בשנתיים האחרונות, שבהן אנו מתמודדים עם משבר הקורונה, לרשויות משקל גדול יותר בסיוע לעסקים לשרוד בתחומן ולשרוד בכלל"".","In the last two years, during which we have been dealing with the coronavirus crisis, the authorities have had a greater weight in assisting businesses to survive within their field and to survive in general.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""רשויות"" (authorities) in the source text is not accurately translated as ""the authorities"" in the target text. A more appropriate translation would be ""the government"" or ""the local authorities""."
217,"יותר חבילות הגיעו בדצמבר מבכל חודש אחר, ככל הנראה בעקבות חגי הקניות של נובמבר, דוגמת יום הרווקים הסיני, בלאק פריידי וסייבר מאנדיי.","More packages arrived in December than in any other month, likely due to the November shopping holidays, such as Singles' Day in China, Black Friday, and Cyber Monday.","MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""Singles' Day"" was not applied in the translation. The term should have been translated as ""יום הרווקים הסיני"" instead of being left in English.
minor: term not applied - The glossary terms ""Black Friday"" and ""Cyber Monday"" were not applied in the translation. They should have been translated as ""בלאק פריידי"" and ""סייבר מאנדיי"" respectively."
220,"לשכירים רבים מגיע כסף מהמדינה, שיכול להגיע לעשרות אלפי שקלים •","For many employees, money from the state is due, which can amount to tens of thousands of shekels.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""לשכירים"" (employees) is not accurately translated as ""for many employees"". The translation should use a more direct term like ""for many workers"" or ""for many salaried employees"".
[minor]: [WRONG TERM] - The term ""מהמדינה"" (from the state) is translated as ""from the state"", but a more natural translation would be ""from the government""."
221,שיניתם מקום עבודה?,You changed your job?,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The Hebrew term ""מקום עבודה"" (workplace) was not properly translated into English as ""job""."
223,עברתם מהעיר ליישוב?,You moved from the city to the settlement?,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""settlement"" in the English translation does not accurately convey the meaning of the Hebrew term ""יישוב"" (yishuv), which refers to a type of Israeli civilian community, often a rural or semi-rural community. A more appropriate translation would be ""village"" or ""town""."
249,100% מהעוברים לישוב מזכה קיבלו החזר מס על שנת המעבר היות ואישור על תושבות בישוב מזכה ניתנת רק לאחר 12 חודשים מיום הפיכת התושב לתושב מזכה ובכך למעשה השנה הראשונה משולם מס מלא.,"100% of the residents who moved to the eligible settlement received a tax refund for the year of the move, since approval for residency in the eligible settlement is only granted after 12 months from the date the resident became an eligible resident, and thus, the first year is paid in full tax.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""eligible settlement"" should be translated as ""מושב מזכה"" in Hebrew.
[major]: [TERM NOT APPLIED] - The term ""eligible resident"" should be translated as ""תושב מזכה"" in Hebrew."
253,שיעור ההחזר יכול להגיע לעשרות אלפי שקלים לאורך 6 שנים.,The return rate can reach tens of thousands of shekels over 6 years.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""return rate"" does not accurately convey the meaning of the source term ""שיעור ההחזר"", which refers to the amount of money that can be recovered over time, rather than a rate of return.
[minor]: [WRONG TERM] - The term ""tens of thousands of shekels"" may not accurately reflect the intended meaning of the source text, as the source does not specify the exact amount, only that it can reach ""tens of thousands""."
255,"מנכ״ל tax:on, טל כרמון: ""משבר הקורונה גרם לכך שציבור השכירים בישראל הפך להרבה יותר אקטיבי.","""The COVID-19 crisis has led to the salaried public in Israel becoming much more active.""","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""tax:on"" in the source text is not translated correctly in the target text. The correct translation should be provided.
[minor]: [WRONG TERM] - The term ""מנכ״ל"" in the source text is not properly capitalized in the target text. The capitalization should be corrected."
256,"הוא מתעניין, בודק ודורש את מה שמגיע לו בהחזרים ממס הכנסה.","He is interested, checking and demanding what is due to him in tax refunds.","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""tax refunds"" should be translated as ""החזרי מס"" instead of ""מס הכנסה""."
264,"לפי הדו""ח, מחפשי העבודה התעניינו בעיקר בתחומים רוויי משרות כמו אדמיניסטרציה ומכירות, שלגביהן נשלחו 1,738,485 קורות חיים.","According to the report, job seekers were primarily interested in fields with abundant job openings, such as administration and sales, for which 1,738,485 resumes were submitted.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""administration"" in the target text does not match the glossary specification, which would be a more appropriate translation.
minor: term not applied - The term ""sales"" in the target text does not match the glossary specification, which would be a more appropriate translation."
268,"השכר החודשי בתחום התוכנה היה 17,915 שקלים בממוצע, ובניתוח מערכות מידע הוא עמד על 17,140 שקלים.","The average monthly salary in the software field was 17,915 shekels, and in the field of information systems analysis it stood at 17,140 shekels.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""software"" should be translated as ""תוכנה"" in Hebrew.
[major]: [WRONG TERM] - The term ""information systems analysis"" should be translated as ""ניתוח מערכות מידע"" in Hebrew."
276,ההיצע הגדול ביותר היה למשרות ללא ניסיון - וכאלה היו יותר מ-58 אלף באתר.,"The largest supply was for positions without experience - and there were more than 58,000 of those on the site.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""positions without experience"" should have been translated as ""משרות ללא ניסיון"" instead of ""למשרות ללא ניסיון"".
minor: wrong term - The term ""more than 58,000"" should have been translated as ""יותר מ-58 אלף"" instead of ""וכאלה היו יותר מ-58 אלף""."
286,"במילים אחרות, מדובר ב- 193 אלף לא מועסקים לעומת 180.3 אלף.","193,000 unemployed compared to 180.3 thousand.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""not employed"" does not accurately convey the meaning of ""unemployed"" in the source text."
289,"מאלה שבכוח העבודה 95.5% המהווים 4,059,700 הם מועסקים והשאר בלתי מועסקים.","95.5% of the labor force, constituting 4,059,700 people, are employed, and the rest are unemployed.","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""labor force"" should be translated as ""כוח העבודה"" in Hebrew.
[minor]: [TERM NOT APPLIED] - The term ""employed"" should be translated as ""מועסקים"" in Hebrew.
[minor]: [TERM NOT APPLIED] - The term ""unemployed"" should be translated as ""בלתי מועסקים"" in Hebrew."
295,"הסקר מאפשר מעקב אחר ההתפתחות בכוח העבודה, גודלו ותכונותיו, היקף האבטלה ועוד.","The survey allows for monitoring the development of the labor force, its size and characteristics, the extent of unemployment, and more.","MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""labor force"" is not accurately translated as ""כוח העבודה"" in the target text.
minor: wrong term - The glossary term ""unemployment"" is translated as ""אבטלה"", which is correct, but the capitalization is inconsistent with the source text."
301,הקידוש והמסורת הם שורש מאוד עמוק בנשמה שלי.,The sanctity and tradition are a very deep root in my soul.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""sanctity"" does not accurately convey the meaning of the Hebrew term ""הקידוש"" which refers more to the concept of holiness or sacredness.
[minor]: [WRONG TERM] - The term ""tradition"" may not fully capture the nuance of the Hebrew term ""המסורת"" which has a more specific connotation of cultural or religious tradition."
302,"ימי שישי אצלי מוקדשים לילדים, אור (10) ויונתן (8).","Fridays are dedicated to my children, Or (10) and Yonatan (8).","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The name ""Or"" should be translated as ""אור"" to match the source text.
[minor]: [TERM NOT APPLIED] - The name ""Yonatan"" should be translated as ""יונתן"" to match the source text."
310,"כשאנחנו מגיעים לחמותי, כבר מלובי הבניין עולים ריחות מדהימים מהדירה שלה.",The smells from her apartment are amazing even from the building lobby.,"MQM annotations:
Terminology Errors:
[minor]: [WRONG TERM] - The glossary term ""דירה"" (apartment) should be used instead of ""הדירה"" (the apartment) to match the context."
316,כל פינה נידחת בארץ עשתה לו גאווה בלב.,Every remote corner of the land has made for itself a pride in the heart.,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""pride"" does not accurately convey the meaning of the Hebrew word ""גאווה"" in this context. A more appropriate translation would be ""sense of importance"" or ""significance""."
323,שבוע־שבועיים לפני יום העצמאות כבר הייתי מטפס על עצים וקושר לבית חוטים עם דגלי ישראל.,"Two weeks before Independence Day, I was already climbing trees and tying strings with Israeli flags to the house.","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""Independence Day"" should have been translated as ""יום העצמאות"" in the target text.
[minor]: [WRONG TERM] - The term ""strings"" should have been translated as ""חוטים"" in the target text.
[minor]: [WRONG TERM] - The term ""Israeli flags"" should have been translated as ""דגלי ישראל"" in the target text."
348,"""הייתי פותחת שולחן גדול ומזמינה את 'המתים שלי'.","""I would set a large table and invite my 'dead ones'.""","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""המתים שלי"" (my dead ones) is not translated correctly. The translation ""my 'dead ones'"" does not convey the intended meaning."
349,"לפעמים אני מדמיינת מה היה אילו אחי דניאל ז""ל היה בחיים, או אם אבא שלי, שניאור ז""ל, היה רואה את הילדים שלי: אוריאל (23) והתאומות תמרה ונעמה (16 וחצי).","Sometimes I imagine what it would have been like if my brother Daniel, may his memory be a blessing, were still alive, or if my father, Shneur, may his memory be a blessing, had seen my children: Uriel (23) and the twins Tamar and Naama (16 and a half).","MQM annotations:
Terminology Errors:
[minor]: [WRONG TERM] - The term ""Daniel, may his memory be a blessing"" should be translated as ""דניאל ז""ל"" to match the source terminology.
[minor]: [WRONG TERM] - The term ""Shneur, may his memory be a blessing"" should be translated as ""שניאור ז""ל"" to match the source terminology."
364,"ביבי תשחק בתפקיד נועה, שאותו גילמה דפנה ארמוני.","Bibi will play the role of Noam, which was portrayed by Dafna Armoni.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The name ""Noam"" should be ""Noea"" to match the source text."
371,את הידיעה המשמחת חלקה אתמול בערב (שישי) לופז עם מעריציה באתר הרשמי שלה onthejlo.com,The joyful news was shared yesterday evening (Friday) by Lopez with her fans on her official website onthejlo.com.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""onthejlo.com"" should have been translated to its equivalent in English instead of being left in the original form."
390,"עכשיו אנחנו יותר חשופות, פונות ישירות למצלמה באופן טבעי, לא רק ריאליטי אלא סדרה דוקומנטרית אותנטית"".","""Now we are more exposed, turning directly to the camera in a natural way, not just reality but an authentic documentary series.""","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""exposed"" should be translated as ""מחשופות"" instead of ""חשופות"".
[major]: [TERM NOT APPLIED] - The term ""turning directly to the camera"" should be translated as ""פונות ישירות למצלמה"" instead of ""פונות ישירות למצלמה באופן טבעי"".
[minor]: [WRONG TERM] - The term ""authentic documentary series"" should be translated as ""סדרה דוקומנטרית אותנטית"" instead of ""סדרה דוקומנטרית אותנטית""."
402,אינדינגב בניחוח בינלאומי: אפגן וויגז מצטרפים אל אביתר בנאי ונגה ארז,In an international scent: Afghan Wigs join Avner Benayoun and Noga Erez.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Afghan Wigs"" in the target text does not match the correct term in the source text, which is ""אפגן וויגז"".
[major]: [TERM NOT APPLIED] - The term ""Avner Benayoun"" in the target text does not match the correct term in the source text, which is ""אביתר בנאי"".
[major]: [TERM NOT APPLIED] - The term ""Noga Erez"" in the target text does not match the correct term in the source text, which is ""נגה ארז""."
407,"אינדינגב החל את דרכו בשנת 2007 כאירוע נישתי קטן, שאיגד את השמות החמים בסצנת האינדי הישראלית.","Indignation began its journey in 2007 as a small niche event, which brought together the hot names in the Israeli indie scene.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""אינדינגב"" should have been translated as ""Indignation"" instead of the transliteration ""Indignation"".
[minor]: [WRONG TERM] - The term ""החל את דרכו"" should have been translated as ""began its journey"" instead of ""began its way"".
[minor]: [WRONG TERM] - The term ""שאיגד את השמות החמים"" should have been translated as ""which brought together the hot names"" instead of ""which united the hot names"".
[minor]: [WRONG TERM] - The term ""בסצנת האינדי הישראלית"" should have been translated as ""in the Israeli indie scene"" instead of ""in the Israeli indie scene""."
409,אביב גפן ושרית חדד: פסטיבל חוצות היוצר בירושלים בהפתעות חדשות,Aviv Geffen and Sarit Hadad: The Creator's Corners Festival in Jerusalem with new surprises.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Creator's Corners Festival"" should have been translated as ""פסטיבל חוצות היוצר"" instead of ""The Creator's Corners Festival"".
[major]: [TERM NOT APPLIED] - The glossary term ""Aviv Geffen"" should have been translated as ""אביב גפן"" instead of ""Aviv Geffen"".
[major]: [TERM NOT APPLIED] - The glossary term ""Sarit Hadad"" should have been translated as ""שרית חדד"" instead of ""Sarit Hadad""."
410,"הפסטיבל הבינלאומי בבירה, שהפך למסורת ויתקיים במספר מוקדים יציג מופעים מוזיקליים של אמנים מקומיים מובילים, וישלב מופעי קרקס ומיצגים אמנותיים חדשניים ומפתיעים","The international festival in the capital, which has become a tradition and will take place in several focal points, will feature musical performances by leading local artists, and will combine circus acts and innovative and surprising artistic exhibits.","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""בירה"" (capital) should have been translated as ""capital"" instead of ""the capital"".
major: wrong term - The term ""מוקדים"" (focal points) should have been translated more accurately, such as ""venues"" or ""locations""."
417,"SPARKS הוא מופע קרקס, תנועה וריחוף אווירי של קרקס Y, תערוכת צילום אינסטגרמית בהשראת יצירות אמנות מפורסמות.","SPARKS is a circus performance, a circus Y aerial movement and levitation, an Instagram photo exhibition inspired by famous works of art.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""SPARKS"" is not translated into the target language.
[major]: [WRONG TERM] - The term ""circus Y"" is not a standard term and does not fit the context.
[minor]: [WRONG TERM] - The term ""Instagram photo exhibition"" should be more accurately translated as ""Instagram-inspired photo exhibition""."
418,"The Black Box Gallery – היא גלריית ההצצה של היוצר והמבצע ליאור כלפון, שתוצב ברחבת היריד עם חורי הצצה שיחשפו את הקהל לתערוכת יצירותיו הזרחניות של ליאור כלפון, יצירות אמנות של פסלים מוארים של האמן הרב תחומי אלון בירגר (תיאטרון האור) ועוד.","The Black Box Gallery - it is the peephole gallery of the creator and performer Lior Kalfon, which will be placed in the fairground with peepholes that will expose the audience to the fluorescent works of Lior Kalfon, artworks of illuminated sculptures by the multidisciplinary artist Alon Birger (Light Theater) and more.","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""היוצר והמבצע"" (the creator and performer) should have been translated as ""the artist and performer"".
[minor]: [WRONG TERM] - The term ""פסלים מוארים"" (illuminated sculptures) should have been translated as ""lit sculptures"" or ""luminous sculptures"" to better match the context."
444,.,"Here is the translation from Hebrew to English:

The quick brown fox jumps over the lazy dog.","MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""fox"" in the English translation does not match the source Hebrew text.
[minor]: [TERM NOT APPLIED] - The term ""dog"" in the English translation does not match the source Hebrew text."
446,"היא מרוויחה על קמפיינים יותר מוונדר וומן, היא יפה מדי, היא יודעת להעמיד במקום את דנה ויס, וכשצריך - גם לסנגר על השותף העסקי שלה.","She earns more from campaigns than Wonder Woman, she is too beautiful, she knows how to put Dana Weiss in her place, and when needed - she also defends her business partner.","MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""Wonder Woman"" should be translated as a proper noun, not a common noun.
[minor]: [WRONG TERM] - The term ""Dana Weiss"" should be capitalized as a proper noun.
[minor]: [WRONG TERM] - The term ""partner"" should be translated more specifically as ""business partner""."
457,כאן מחפשים גיבורי־על.,Here we search for superheroes.,"MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""superheroes"" should have been translated as ""גיבורי־על"" in Hebrew."
465,"תגידו: ספונג'ה וניקיונות, סירים על הגז וריחות בחדר המדרגות, ירון אילן או אבי כאכון בטלוויזיה, אבל הכי מוזר יהיה אם מישהו יגיד פתאום ""גיל ססובר"".","Sponge and cleaning, pots on the stove and smells in the stairwell, Yaron Eilan or Avi Kochavi on television, but the strangest thing would be if someone suddenly said ""Gil Sossover"".","MQM annotations:
Terminology Errors:
minor: term not applied - The term ""Gil Sossover"" is not a common or recognizable term in the given context, and it is unclear what it refers to."
468,לאורך מחצית ממנה - ססובר עומד.,Along half of it - Susover stands.,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Susover"" in the target text does not match the correct term as specified in the glossary."
