index,original,zero_shot_translation,annotation
126,בכמה יתייקר התשלום על המשכנתא?,The payment on the mortgage will increase by how much?,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the source text. The source text is asking how much the mortgage payment will increase, while the translation states that the payment will increase by an unspecified amount.

Fluency Errors
[Minor]: [grammar] - The translation uses the passive voice (""will increase"") instead of the more natural active voice (""will the payment increase"").

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally understandable, but there are some minor errors in accuracy and fluency that could be improved."
132,"זאת, לאחר שבמשך שנים הריבית במשק היתה קרובה לאפס.","This, after for years the interest rate in the economy was close to zero.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the original Hebrew text. The original text states that the interest rate in the economy was close to zero for years, while the translation states that the interest rate was close to zero.

Fluency Errors
[Minor]: [grammar] - The translation has a grammatical error. The phrase ""This, after for years the interest rate in the economy was close to zero"" is not grammatically correct in English.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
137,בכמה התייקרה המשכנתא הממוצעת מתחילת השנה?,The average mortgage has increased by how much since the beginning of the year?,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The source text asks ""by how much"" the average mortgage has increased, while the translation simply asks ""The average mortgage has increased by how much"".

Fluency Errors
[Minor]: [grammar] - The translation uses ""has increased by how much"" instead of ""has it increased by how much"".

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is mostly accurate and fluent, with only minor errors in grammar and phrasing. The meaning of the source text is clearly conveyed in the translation."
142,מסלול הריבית המשתנה צמודת מדד (26.7% במסלול הזה) ישלים התייקרות של כ־120 שקלים.,The variable interest rate track linked to the index (26.7% in this track) will complete an increase of approximately 120 shekels.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the source text. The source text states that the variable interest rate track will ""complete an increase of approximately 120 shekels"", while the translation says it will ""complete an increase of approximately 120 shekels"". The translation should be ""will result in an increase of approximately 120 shekels"".

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""will complete an increase"" which is not grammatically correct. A more appropriate phrasing would be ""will result in an increase"".

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
150,לגבי רוכשי דירות מקבלן - צרור ממליץ להקדים תשלומים לקבלן ולקחת משכנתא כעת.,Regarding apartment buyers from a contractor - it is recommended to make advance payments to the contractor and take a mortgage now.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The source text refers to ""apartment buyers from a contractor"" while the translation refers to ""apartment buyers from a contractor"" which is a more direct translation.
[Minor]: [omission] - The source text includes the phrase ""צרור ממליץ"" (Tzror recommends) which is not present in the translation.

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""take a mortgage now"" which could be improved to ""take out a mortgage now"" for better grammatical flow.

Locale Convention Errors
[No Errors]

Style Errors
[Minor]: [awkward] - The translation reads a bit awkwardly and could be improved to be more natural-sounding English, such as ""For those buying apartments from a contractor, it is recommended to make advance payments to the contractor and obtain a mortgage at this time.""

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and understandable, with a few minor errors in accuracy, fluency, and style that could be improved."
163,"כמו כן, החל מ-10 באוגוסט, תיקבע הפחתה נוספת של עוד חצי שקל, כך שרק ממועד זה מחירו של ליטר בנזין יפחת בשקל אחד וזאת עד ל-15 בנובמבר 2022.","Furthermore, starting from August 10, an additional reduction of half a shekel will be set, so that only from that date the price of a liter of gasoline will decrease by one shekel, and this until November 15, 2022.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the phrase ""כמו כן"" at the beginning of the source text, which means ""Furthermore"" or ""In addition"".

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""will be set"" instead of ""will be determined"" or ""will be established"", which would be more natural in English.
[Minor]: [grammar] - The translation uses the phrase ""will decrease by one shekel"" instead of ""will decrease by one shekel per liter"", which would be more precise.

Locale Convention Errors
[No Errors]

Style Errors
[Minor]: [awkward] - The phrasing of the translation is a bit awkward and could be improved to sound more natural in English.

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and understandable, with a few minor fluency and style issues that could be improved."
172,"למחיר הדלק יש השפעה דרמטית על יוקר המחיה במשק - משום שהוא משפיע גם על הוצאות משקי הבית וגם על הוצאות העסקים, על מחירי התחבורה הציבורית והטיסות, על עלויות ההובלה ועוד.","The price of fuel has a dramatic impact on the cost of living in the economy - as it affects both household expenses and business expenses, the prices of public transportation and flights, transportation costs, and more.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The source text mentions that the price of fuel has a dramatic impact on the ""cost of living"" in the economy, while the translation uses the term ""cost of living in the economy"", which is a slightly different phrasing.

Fluency Errors
[Minor]: [Grammar] - The translation uses the phrase ""the prices of public transportation and flights"", which could be improved to ""the prices of public transportation and air travel"".

Locale Convention Errors
[None]

Style Errors
[None]

Terminology Errors
[None]

Non-Translation Errors
[None]

Other Errors
[None]"
178,אשדוד היא העיר הידידותית ביותר לעסקים קטנים ובינוניים.,Ashdod is the most business-friendly city for small and medium-sized enterprises.,"MQM annotations:
Accuracy Errors
[Minor]: [no-error] - The translation accurately conveys the meaning of the source text.

Fluency Errors
[Minor]: [spelling] - The spelling of ""Ashdod"" in the translation is inconsistent with the source text.

Locale Convention Errors
[No errors]

Style Errors
[No errors]

Terminology Errors
[No errors]

Non-Translation Errors
[No errors]

Other Errors
[No errors]

Overall, the translation is of good quality, with only a minor spelling error that does not significantly impact the comprehension of the text."
181,"אחריהן ממוקמות לפי הסדר: אשקלון, ראשון לציון, תל אביב־יפו, חיפה, רמת גן, חולון, באר שבע, ירושלים, בת ים, נתניה ובני ברק.","Ashkelon, Rishon LeZion, Tel Aviv-Jaffa, Haifa, Ramat Gan, Holon, Beersheba, Jerusalem, Bat Yam, Netanya, and Bnei Brak.","MQM annotations:
Accuracy Errors
[Minor]: [Omission] - The source text mentions that the cities are listed in order, but this information is not included in the translation.

Fluency Errors
[Minor]: [Spelling] - The city ""Beersheba"" is spelled as ""Beersheba"" in the translation, while the source text uses the spelling ""באר שבע"".

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-translation Errors
[No Error]

Other Errors
[No Error]"
182,הסוכנות עורכת את מדד הרשויות המקומיות.,The agency conducts the index of local authorities.,"MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation does not include the word ""the"" before ""index"".

Fluency Errors
[Minor]: [grammar] - The translation uses the present tense ""conducts"" instead of the past tense ""conducted"" to match the source text.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-translation Errors
[No Error]

Other Errors
[No Error]"
198,"פיתוח העסקים הקטנים הוא אינטרס ציבורי של כולנו, אולם לרשות המקומית יש השפעה ישירה על העסקים שנמצאים בה.","The development of small businesses is a public interest of all of us, but the local authority has a direct influence on the businesses located within it.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""של כולנו"" (of all of us) is not accurately translated as ""of all of us"".

Fluency Errors
[Minor]: [Grammar] - The sentence structure could be improved for better flow and naturalness in English.

Locale Convention Errors
[No Errors]

Style Errors
[Minor]: [Awkward] - The translation sounds a bit formal and could be phrased in a more natural way.

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and understandable, with a few minor issues related to grammar, style, and phrasing. The translation could be improved to sound more natural and idiomatic in English."
199,"הקורונה הדגישה את חשיבותו של השלטון המקומי וראינו כי רשויות שפעלו ועודדו את קידום העסקים הקטנים ומצאו פתרונות יצירתיים עבורם, הפכו לממשק השלטוני הראשון עבורם"".","""The coronavirus has highlighted the importance of local government, and we have seen that authorities that have acted and encouraged the promotion of small businesses and found creative solutions for them have become the primary governmental interface for them.""","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The phrase ""the primary governmental interface for them"" could be more accurately translated as ""the primary governmental contact for them"".

Fluency Errors
[Minor]: [grammar] - The phrase ""and we have seen that authorities that have acted and encouraged the promotion of small businesses and found creative solutions for them"" could be improved by using a more concise structure, such as ""and we have seen that authorities that acted to encourage and promote small businesses, finding creative solutions for them"".

Locale Convention Errors
[None]

Style Errors
[None]

Terminology Errors
[None]

Non-Translation Errors
[None]

Other Errors
[None]

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact comprehension."
200,"רן קויתי, מנהל הסוכנות לעסקים קטנים ובינוניים במשרד הכלכלה והתעשייה, מוסיף: ""לרשויות המקומיות חלק מרכזי ומהותי ביכולתם של עסקים בתחומן לשגשג ולפרוח.","Ran Koyti, the director of the Small and Medium Business Agency at the Ministry of Economy and Industry, adds: ""Local authorities have a central and essential role in the ability of businesses within their jurisdiction to thrive and flourish.""","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The name ""Ran Koyti"" is mistranslated as ""Ran Koyti"".

Fluency Errors
[Minor]: [Spelling] - The name ""Ran Koyti"" is misspelled in the translation.

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only minor errors related to the spelling of the name. The translation conveys the meaning of the source text effectively."
201,"בשנתיים האחרונות, שבהן אנו מתמודדים עם משבר הקורונה, לרשויות משקל גדול יותר בסיוע לעסקים לשרוד בתחומן ולשרוד בכלל"".","In the last two years, during which we have been dealing with the coronavirus crisis, the authorities have had a greater weight in assisting businesses to survive within their domain and to survive in general.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""within their domain and to survive in general"" does not accurately convey the meaning of the source text, which is that the authorities have had a greater role in assisting businesses to survive the coronavirus crisis in general.

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""to survive in general"" which is not entirely natural English phrasing. A more natural phrasing would be ""to survive overall"" or ""to survive in general"".

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact comprehension."
217,"יותר חבילות הגיעו בדצמבר מבכל חודש אחר, ככל הנראה בעקבות חגי הקניות של נובמבר, דוגמת יום הרווקים הסיני, בלאק פריידי וסייבר מאנדיי.","More packages arrived in December than in any other month, likely due to the November shopping holidays, such as Singles' Day in China, Black Friday, and Cyber Monday.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Singles' Day in China"" does not accurately convey the meaning of the original ""יום הרווקים הסיני"" which refers to a specific holiday in China.

Fluency Errors
[Minor]: [Spelling] - The translation uses the spelling ""maunday"" instead of the correct spelling ""Monday"" in ""Cyber Monday"".

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
220,"לשכירים רבים מגיע כסף מהמדינה, שיכול להגיע לעשרות אלפי שקלים •","Many employees are entitled to money from the state, which can amount to tens of thousands of shekels.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the word ""רבים"" (many) from the source text.

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""are entitled to"" which is grammatically correct but may not be the most natural phrasing in English.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
221,שיניתם מקום עבודה?,You changed your workplace?,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the source text. The source text is asking if the person has changed their workplace, while the translation simply asks if they have changed their workplace.

Fluency Errors
[Minor]: [grammar] - The translation lacks proper grammatical structure. It should be ""Have you changed your workplace?"" or ""Did you change your workplace?""

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
223,עברתם מהעיר ליישוב?,You moved from the city to the settlement?,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the source text. ""Settlement"" in this context likely refers to a residential area, not a political settlement.

Fluency Errors
[Minor]: [register] - The phrasing ""You moved from the city to the settlement?"" sounds a bit formal or awkward in English.

Locale Convention Errors
[No Error]

Terminology Errors
[No Error]

Overall, the translation is generally understandable, but there are some minor issues with accuracy and fluency that could be improved."
249,100% מהעוברים לישוב מזכה קיבלו החזר מס על שנת המעבר היות ואישור על תושבות בישוב מזכה ניתנת רק לאחר 12 חודשים מיום הפיכת התושב לתושב מזכה ובכך למעשה השנה הראשונה משולם מס מלא.,"100% of the residents who moved to the eligible settlement received a tax refund for the year of the move, since approval for residency in the eligible settlement is only granted after 12 months from the date the resident became an eligible resident, and thus, the first year is actually paid in full tax.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the original text. The original text states that 100% of the residents who moved to the eligible settlement received a tax refund for the year of the move, while the translation states that they received a tax refund, which is not the same as a tax refund for the year of the move.

Fluency Errors
[Minor]: [grammar] - The translation contains some grammatical errors, such as the use of ""the eligible settlement"" instead of ""an eligible settlement"".

Terminology Errors
[Minor]: [inappropriate for context] - The term ""eligible settlement"" may not be the most appropriate terminology in this context, as it could be more clearly expressed as ""qualifying settlement"" or ""settlement that qualifies for the tax refund"".

Overall, the translation is generally understandable, but there are some minor errors that could be improved to better convey the meaning of the original text."
253,שיעור ההחזר יכול להגיע לעשרות אלפי שקלים לאורך 6 שנים.,The return rate can reach tens of thousands of shekels over 6 years.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The source text mentions that the return rate can reach ""tens of thousands of shekels"" over 6 years, while the translation omits the specific currency (shekels) and the timeframe (over 6 years).
Fluency Errors
[No Errors]
Locale Convention Errors
[No Errors]
Style Errors
[No Errors]
Terminology Errors
[No Errors]
Non-Translation Errors
[No Errors]
Other Errors
[No Errors]"
255,"מנכ״ל tax:on, טל כרמון: ""משבר הקורונה גרם לכך שציבור השכירים בישראל הפך להרבה יותר אקטיבי.","""The COVID-19 crisis has led to the salaried public in Israel becoming much more active.""","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The source text refers to ""מנכ״ל tax:on, טל כרמון"" as the speaker, but the translation does not mention this.
[Minor]: [omission] - The source text mentions ""משבר הקורונה"" (the COVID-19 crisis), but the translation does not explicitly state this.

Fluency Errors
[None]

Locale Convention Errors
[None]

Style Errors
[None]

Terminology Errors
[None]

Non-Translation Errors
[None]

Other Errors
[None]"
256,"הוא מתעניין, בודק ודורש את מה שמגיע לו בהחזרים ממס הכנסה.","He is interested, checking and demanding what is due to him in tax refunds.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""demanding"" does not fully capture the nuance of the Hebrew word ""דורש"" which implies a more assertive or persistent action.

Fluency Errors
[Minor]: [grammar] - The translation could be improved by using a more natural phrasing such as ""He is interested, checking and claiming what he is owed in tax refunds.""

Overall, the translation conveys the meaning of the source text accurately, with only minor errors that do not significantly impact comprehension."
264,"לפי הדו""ח, מחפשי העבודה התעניינו בעיקר בתחומים רוויי משרות כמו אדמיניסטרציה ומכירות, שלגביהן נשלחו 1,738,485 קורות חיים.","According to the report, job seekers were primarily interested in fields with abundant job openings, such as administration and sales, for which 1,738,485 resumes were submitted.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the phrase ""לפי הדו""ח"" (according to the report) at the beginning of the sentence.

Fluency Errors
[No errors detected]

Locale Convention Errors
[No errors detected]

Style Errors
[No errors detected]

Terminology Errors
[No errors detected]

Non-Translation Errors
[No errors detected]

Other Errors
[No errors detected]

Overall, the translation is accurate and fluent, with only a minor omission error that does not significantly impact the comprehension of the text."
268,"השכר החודשי בתחום התוכנה היה 17,915 שקלים בממוצע, ובניתוח מערכות מידע הוא עמד על 17,140 שקלים.","The average monthly salary in the software field was 17,915 shekels, and in the field of information systems analysis it stood at 17,140 shekels.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""information systems analysis"" does not accurately capture the meaning of the source text ""ניתוח מערכות מידע"", which refers to the field of information systems analysis.

Fluency Errors
[Minor]: [Spelling] - The word ""shekels"" is misspelled as ""shekels"" in the translation.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact comprehension."
276,ההיצע הגדול ביותר היה למשרות ללא ניסיון - וכאלה היו יותר מ-58 אלף באתר.,"The largest supply was for positions without experience - and there were more than 58,000 such positions on the site.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the word ""היה"" (was) from the source text.

Fluency Errors
[Minor]: [grammar] - The translation uses the passive voice (""was for positions"") instead of the active voice (""was for positions"") used in the source text.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is of good quality with only minor errors that do not significantly impact the comprehension of the text."
286,"במילים אחרות, מדובר ב- 193 אלף לא מועסקים לעומת 180.3 אלף.","193,000 unemployed compared to 180.3 thousand.","MQM annotations:
Accuracy Errors
[Minor]: [Omission] - The source text mentions ""in other words"", which is not present in the translation.

Fluency Errors
[Minor]: [Grammar] - The translation uses ""thousand"" instead of ""thousands"" to match the plural form in the source text.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is mostly accurate and fluent, with only minor errors related to omission of a phrase and grammar. The translation conveys the key information from the source text."
289,"מאלה שבכוח העבודה 95.5% המהווים 4,059,700 הם מועסקים והשאר בלתי מועסקים.","95.5% of the labor force, which amounts to 4,059,700 people, are employed, and the rest are unemployed.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The source text states that 95.5% of the labor force are employed, while the translation states that 95.5% of the labor force are employed, which is a minor mistranslation.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]"
295,"הסקר מאפשר מעקב אחר ההתפתחות בכוח העבודה, גודלו ותכונותיו, היקף האבטלה ועוד.","The survey allows monitoring the development of the labor force, its size and characteristics, the extent of unemployment, and more.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the word ""הסקר"" (the survey) at the beginning of the sentence.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is accurate and fluent, with only a minor omission error that does not significantly impact the comprehension of the text."
301,הקידוש והמסורת הם שורש מאוד עמוק בנשמה שלי.,The sanctity and tradition are a very deep root in my soul.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not fully capture the meaning of the original text. The Hebrew phrase ""הקידוש והמסורת"" refers to the religious sanctity and tradition, which is not conveyed in the English translation.

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""a very deep root in my soul"" which is not entirely grammatically correct. A more natural phrasing would be ""deeply rooted in my soul"" or ""a deep part of my soul"".

Terminology Errors
[Minor]: [inappropriate for context] - The word ""sanctity"" may not be the most appropriate term in this context, as it has strong religious connotations. A more neutral term like ""significance"" or ""importance"" may be more suitable.

Overall, the translation conveys the general meaning of the original text, but could be improved to better capture the nuances and natural phrasing."
