index,original,zero_shot_translation,reference_translation
24,"The workers"" mood is increasingly angry. ""Appeals are circulating with fantasies of revolution,"" warned Mr Habeck. The far-right Alternative for Germany party is doing its best to fan the grievances. In Dresden the Free Saxons, another far-right group, infiltrated the farmers"" protest calling for the ""extinction of the traffic light"" (as the governing coalition of the Social Democrats, Free Democrats and Greens is referred to because of their party colours).","يزداد مزاج العمال غضباً على نحو متزايد. وحذر السيد هابيك من أن ""نداءات تتداول بأوهام الثورة"". ويبذل حزب البديل من أجل ألمانيا اليميني المتطرف قصارى جهده لتأجيج المظالم. وفي مدينة دريسدن، تسللت جماعة ""أحرار ساكسونيا""، وهي جماعة يمينية متطرفة أخرى، إلى احتجاج المزارعين مطالبين بـ ""إطفاء إشارة المرور"" (كما يُشار إلى الائتلاف الحاكم المكون من الاشتراكيين الديمقراطيين والديمقراطيين الأحرار والخضر بسبب ألوان أحزابهم).","العمال بقى غضبهم بيزيد. والسيد هابيك حذر وقال: ""الدعوات اللي بتنادي بثورة وهمية بتنتشر"". وحزب البديل من أجل ألمانيا اليميني المتطرف بيعمل كل اللي يقدر عليه عشان يستغل شكاوي العمال. في مدينة دريسدن، جماعة ""السكسونيين الأحرار""، اللي هي برضه يمينية متطرفة، دخلت وسط الفلاحين، وكانت بتنادي بإلغاء ""ائتلاف إشارة المرور"" (الائتلاف الحاكم اللي بيضم الحزب الديمقراطي الاشتراكي وحزب الديمقراطيين الأحرار وحزب الخضر، اللي ألوانهم عاملين زي إشارة المرور)."
27,"As the EU debates rules to limit packaging waste, beer producers argue they are being unfairly discriminated against with exemptions for winemakers from reuse targets and deposit-return schemes, but one of Europe's wine industry association chiefs says brewers should ""mind their own business.""","بينما يناقش الاتحاد الأوروبي قواعد للحد من نفايات التعبئة والتغليف، يجادل منتجو البيرة بأنهم يتعرضون للتمييز غير العادل باستثناءات لصانعي النبيذ من أهداف إعادة الاستخدام وأنظمة استرجاع الودائع، لكن أحد رؤساء جمعيات صناعة النبيذ في أوروبا يقول إن على مصنعي الجعة ""الاهتمام بشؤونهم الخاصة"".",الاتحاد الأوروبي لسه بيناقش القواعد دي، وشركات البيرة شايفة إن القرار فيه ظلم كبير ضدهم. في المقابل، واحد من مديري رابطة صناعة الخمور الأوروبية قال: 'شركات البيرة تخليها في حالها وتركز على شغلها بس.'
31,"The 18 December ministerial summit yielded a carve out for winemakers from the requirement that, by the end of the decade, 10% of products must be supplied in reusable containers within a system for reuse or refill, rising to 40% in 2040. The exemption would also apply to the requirement, likewise supported by the European Parliament, that wine should be exempt from deposit-return schemes that should be put in place by 2029 under the proposal.",أسفرت القمة الوزارية التي عُقدت في 18 ديسمبر عن استثناء لمصنعي النبيذ من شرط أن يتم توفير 10٪ من المنتجات في حاويات قابلة لإعادة الاستخدام ضمن نظام لإعادة الاستخدام أو إعادة التعبئة بحلول نهاية العقد، على أن ترتفع النسبة إلى 40٪ في عام 2040. كما يسري الإعفاء على الشرط، الذي يدعمه البرلمان الأوروبي أيضًا، والقاضي بضرورة استثناء النبيذ من مخططات استرداد الودائع التي يجب أن تُوضع حيز التنفيذ بحلول عام 2029 بموجب الاقتراح.,قمة وزراء يوم 18 ديسمبر قررت استثناء شركات تصنيع الخمور من الشرط اللي بيقول إنه بحلول نهاية العقد ده، لازم 10% من المنتجات تكون في عبوات قابلة لإعادة الاستخدام، عن طريق نظام مخصوص لإعادة الاستخدام أو التعبئة، والنسبة دي توصل لـ40% بحلول 2040. كمان البرلمان الأوروبي دعم استثناء منتجات الخمور من خطط إعادة العبوات اللي المفروض تبدأ في 2029 حسب القانون المقترح.
34,"More than 99% of the domestic wine sector is made up of micro- to medium-sized companies, Sánchez Recarte said, questioning the solidity of legal arguments made by brewers and asserting that his organisation had focused on presenting policy makers with information ""relevant and appropriate"" to its own industry.","قال سانشيز ريكارتي إن أكثر من 99٪ من قطاع النبيذ المحلي يتكون من شركات صغيرة ومتوسطة الحجم، مشككاً في قوة الحجج القانونية التي قدمها مصنعو الجعة ومؤكداً أن منظمته ركزت على تزويد صانعي السياسات بمعلومات ""ذات صلة ومناسبة"" لقطاعها الخاص.","سانشيز قال إن أكتر من 99% من قطاع الخمور المحلي مكون من شركات صغيرة ومتوسطة الحجم، وده بيشكك، من وجهة نظره، في صحة الادعاءات القانونية اللي شركات البيرة قدمتها. وأضاف إن منظمته بتشتغل على تقديم معلومات ""مرتبطة ومناسبة"" لصناع القرار بخصوص الصناعة."
36,"Brewers of Europe shared with Euronews a brief legal analysis it sent to the European Commission last year, where it argues that wine and beer are competing products that are ""at least partially, substitutable with each other,"" and which argued that rules favouring one over the other would distort the market.","شارك اتحاد مصنعي الجعة في أوروبا مع يورونيوز تحليلاً قانونياً موجزاً أرسله إلى المفوضية الأوروبية العام الماضي، حيث يجادل بأن النبيذ والبيرة منتجات متنافسة ""قابلة للتبادل، جزئياً على الأقل، مع بعضها البعض""، ويجادل بأن القواعد التي تفضل أحدهما على الآخر ستشوه السوق.",رابطة بيرة أوروبا كانت بعتت تحليل قانوني مختصر السنة اللي فاتت للمفوضية الأوروبية، وقالت فيه إن الخمور والبيرة منتجات بتتنافس مع بعض وبتكمل بعض جزئيًا. وادعوا إن القواعد اللي بتفضل قطاع على التاني هتأثر بشكل سلبي على السوق.
38,"""We therefore advocate for an ambitious PPWR but need a level playing field in packaging legislation where beer and other alcoholic beverages play by the same rules, with each sector contributing fairly to reaching the targets and supporting collection systems,"" Spillane told. ""Any other approach puts the brewers at a competitive disadvantage.""","لذا، فإننا ندعو إلى نظام PPWR طموح، ولكننا بحاجة إلى تكافؤ الفرص في تشريعات التعبئة والتغليف حيث تلتزم البيرة والمشروبات الكحولية الأخرى بنفس القواعد، مع مساهمة كل قطاع بشكل عادل في تحقيق الأهداف ودعم أنظمة التجميع،"" صرح سبيلان. ""أي نهج آخر يضع مصانع الجعة في وضع تنافسي غير مؤاتٍ.""","سبيلان كمان قال إنهم بيؤيدوا لايحة PPWR، بس طالب إن التشريعات الخاصة بالتعبئة تبقى عادلة، عشان شركات البيرة والمنتجات الكحولية التانية تتنافس في ظروف متساوية. وقال: ""أي حاجة عكس كده هتخلي شركات البيرة تخسر ميزتها التنافسية."""
41,"The problems at the EPA are distinct but not unrelated to those at the Department of Justice, which handles environmental crimes via its Environment and Natural Resources Division, or ENRD. Prior to joining the EPA, Uhlmann - the EPA assistant secretary for enforcement - had served as the longtime head of that division's Environmental Crimes Section, from 1990 through 2007. The EPA sends its most serious civil and criminal cases to ENRD, which - as a relatively underfunded office - often relies on other agencies in helping to choose which fights to take on. In fiscal year 2022, the EPA deferred fewer cases to DOJ (88) than at any point since 2000 and concluded fewer civil judicial cases than it had since that time, as well. As the Environmental Integrity Project notes, even Trump's EPA concluded 94 civil cases and deferred 106 cases per year to the DOJ per year, on average.",المشاكل في وكالة حماية البيئة متميزة ولكنها ليست منفصلة عن تلك الموجودة في وزارة العدل، التي تتعامل مع الجرائم البيئية من خلال قسم البيئة والموارد الطبيعية التابع لها، أو ENRD. قبل انضمامه إلى وكالة حماية البيئة، شغل أولمان - مساعد وزير وكالة حماية البيئة لشؤون الإنفاذ - منصب الرئيس لفترة طويلة لقسم الجرائم البيئية التابع لهذا القسم، من عام 1990 حتى عام 2007. ترسل وكالة حماية البيئة أخطر قضاياها المدنية والجنائية إلى ENRD، والذي - باعتباره مكتبًا يعاني من نقص التمويل نسبيًا - غالبًا ما يعتمد على وكالات أخرى في المساعدة في اختيار المعارك التي سيخوضها. في السنة المالية 2022، أحالت وكالة حماية البيئة عددًا أقل من القضايا إلى وزارة العدل (88) مقارنة بأي وقت مضى منذ عام 2000، وأنهت عددًا أقل من القضايا القضائية المدنية مقارنة بما كان عليه الحال منذ ذلك الوقت أيضًا. كما يلاحظ مشروع السلامة البيئية، حتى وكالة حماية البيئة التابعة لترامب أنهت 94 قضية مدنية وأحالت 106 قضايا سنويًا إلى وزارة العدل في المتوسط.,مشاكل وكالة EPA واضحة للكل، بس هي مرتبطة كمان بالمسؤولين في وزارة العدل، اللي بتتعامل مع الجرائم البيئية من خلال إدارة البيئة والموارد الطبيعية (ENRD). الأمين المساعد الحالي لإنفاذ القانون في وكالة EPA، أولمان، كان قبل كده رئيس قسم الجرائم البيئية في ENRD من 1990 لـ2007. وقتها وكالة EPA كانت بتحوّل أهم القضايا المدنية والجنائية لإدارة ENRD. لكن بما إن دي إدارة حكومية بتمويل محدود، كانت بتعتمد على وكالات حكومية تانية عشان تختار القضايا اللي تدخل فيها. في 2022، وكالة EPA أحالت أقل عدد قضايا لوزارة العدل (88 قضية)، وده أقل عدد من سنة 2000. المنظمة البيئية EIP شايفة إن الوكالة قللت متوسط القضايا اللي بتحولها لوزارة العدل في عهد ترامب لـ94 قضية مدنية و106 قضايا جنائية في السنة.
42,"The Department of Justice's overall approach to corporate crimes has come under intense scrutiny from advocates. While watchdogs have lauded some steps the department has taken during Merrick Garland's tenure as attorney general - like finally establishing a database on corporate crime - Biden's DOJ has also leaned heavily on leniency agreements that allow companies to defer or avoid prosecution, and encouraged companies to scapegoat individual employees so as to avoid a broader charge. Kenneth Polite Jr., former assistant attorney general for DOJ's Criminal Division, revised the division's corporate enforcement policy so as to limit prosecutions.",لقد تعرض النهج العام لوزارة العدل تجاه جرائم الشركات لتدقيق مكثف من قبل المدافعين. وبينما أشاد المراقبون ببعض الخطوات التي اتخذتها الوزارة خلال فترة تولي ميريك جارلاند منصب المدعي العام - مثل إنشاء قاعدة بيانات حول جرائم الشركات أخيرًا - فقد اعتمدت وزارة العدل التابعة لإدارة بايدن أيضًا بشكل كبير على اتفاقيات التساهل التي تسمح للشركات بتأجيل أو تجنب الملاحقة القضائية، وشجعت الشركات على جعل الموظفين الأفراد كبش فداء لتجنب تهمة أوسع. قام كينيث بوليت جونيور، مساعد المدعي العام السابق للقسم الجنائي بوزارة العدل، بمراجعة سياسة إنفاذ الشركات في القسم للحد من الملاحقات القضائية.,وطريقة تعامل وزارة العدل مع جرائم الشركات لقت دعم أمني جامد من الأنصار. ومع إن لجان المراقبة استفادت من الخطوات اللي الوزارة خدتها وقت ما كان ميريك غارلاند في منصب المدعي العام - زي إنهوا خلصوا على إنشاء قاعدة بيانات لجرائم الشركات - إلا إن وزارة العدل في فترة الرئيس بايدن اعتمدت جامد كمان على الاتفاقيات اللي فيها تساهل، واللي بتخلي الشركات تماطل في الملاحقة القضائية أو تهرب منها خالص، وكمان تشجع الشركات إنها تشيل المسؤولية للموظفين العاديين وتخليهم كبش فدا عشان يهربوا من أي تهم أكبر. وبيشوف كينيث بوليت جونيور، اللي كان مساعد المدعي العام لدائرة الجنايات في وزارة العدل الأمريكية، إن سياسة تنفيذ قانون جرائم الشركات بتقيد الملاحقة القضائية.
43,Government Shutdown Debate Fuels House Republican Civil War,جدل إغلاق الحكومة يوقد حربًا أهلية بين الجمهوريين في مجلس النواب.,الحكومة تحسم الجدل اللي ولّع الخناقة جوا الحزب الجمهوري
44,Conservative spending hawks in the House of Representatives bucked party leadership today - derailing a series of votes - in protest of Speaker Mike Johnson's recent spending deal with Democratic leadership that they feel does not go far enough in fiscal reductions.,عارض صقور الإنفاق المحافظون في مجلس النواب قيادة الحزب اليوم - معرقلين سلسلة من التصويتات - احتجاجًا على اتفاق الإنفاق الأخير الذي أبرمه رئيس المجلس مايك جونسون مع القيادة الديمقراطية والذي يرون أنه لا يذهب بعيدًا بما فيه الكفاية في التخفيضات المالية.,النهارده، المحافظين اللي بيطالبوا بخفض الإنفاق الحكومي كسبوا جولة في مجلس النواب الأمريكي، وده كان خطوة للخلف بعد تصويتات كتير قبل كده، وعكس الاتفاق اللي مايك جونسون، رئيس المجلس، كان وصله مع الديمقراطيين بخصوص تقليل العجز المالي.
46,"However, with that deadline just 9 days away, Senate Republican Leader Mitch McConnell has said Congress will need to pass a CR to keep things open, meaning the speaker may soon break a promise he made, largely to appease his right flank. Such a maneuver could ignite a heated ideological battle in a closely divided House over the GOP's role in spending cuts that may see the government face a partial shutdown or Johnson removed from his job.",ومع ذلك، ومع اقتراب هذا الموعد النهائي بعد 9 أيام فقط، صرح زعيم الجمهوريين في مجلس الشيوخ ميتش ماكونيل بأن الكونغرس سيحتاج إلى إقرار قرار تمويلي مؤقت لإبقاء الأمور مفتوحة، مما يعني أن رئيس المجلس قد يخرق قريبًا وعدًا قطعه، لإرضاء جناحه اليميني إلى حد كبير. مثل هذه المناورة قد تشعل معركة أيديولوجية محتدمة في مجلس النواب المنقسم بشدة حول دور الحزب الجمهوري في تخفيضات الإنفاق التي قد تشهد مواجهة الحكومة لإغلاق جزئي أو إقالة جونسون من منصبه.,قبل 9 أيام من الموعد النهائي، ميتش ماكونيل، زعيم الجمهوريين في مجلس الشيوخ، قال إن الكونغرس لازم يمرر القرار المستمر علشان ما ينهوش الوضع الحالي. وده معناه إن رئيس المجلس مش هيقدر يوفي بوعده اللي قاله عشان يكسب الجناح اليميني في الحزب. الخطوة دي ممكن تشعل خناقة جديدة في مجلس النواب اللي أصلاً متوتر بسبب دور الجمهوريين في تقليل النفقات الحكومية. وده ممكن يسبب تعطيل جزئي في شغل الحكومة أو حتى إقالة جونسون.
47,"""I've been very clear that CRs are not the way to fund our government that the Budget Act of 1974 calls for us to pass the 12 appropriation bills,"" Congressman Matt Rosendale of Montana told Newsweek. ""We've had ample time to do that, and if the leadership does not direct the committees to get the work done and the members to be able to vote upon it, that therein lies the breakdown.""","لقد كنت واضحًا جدًا بأن قرارات الاستمرار (CRs) ليست الطريقة لتمويل حكومتنا، وأن قانون الميزانية لعام 1974 يدعونا إلى إقرار مشاريع قوانين الاعتمادات الاثني عشر."" صرح بذلك عضو الكونجرس مات روزنديل من ولاية مونتانا لمجلة نيوزويك. ""لقد أتيحت لنا فرصة وافرة للقيام بذلك، وإذا لم توجه القيادة اللجان لإنجاز العمل وتمكين الأعضاء من التصويت عليه، فهنا يكمن الخلل.""","مات روزنديل، عضو الكونغرس عن مونتانا، قال في تصريح لصحيفة نيوزويك إنه واضح جدًا إن الاعتماد على القرارات المستمرة مش الحل المثالي لتمويل النفقات الحكومية. القانون بيقول إن لازم نعتمد الـ12 ميزانية الحكومية، وعندنا وقت كفاية نعمل كده. وأضاف: ""لو القيادة مش هتشتغل على توجيه اللجان علشان تنفذ الخطة دي وتخلي الأعضاء يصوتوا عليها، يبقى ده تعطيل للقانون""."
51,"Johnson celebrated his deal for cutting an estimated $16 billion in spending, but the Freedom Caucus believes he could have gotten more. Moderate Republicans who backed McCarthy's deal see that stance as unrealistic and running counter to the Republican goal of forcing Congress to pass the 12 individual spending bills as opposed to the ""omnibus"" measure of recent years, which combined those 12 bills into one vote.","احتفل جونسون باتفاقه لخفض ما يقدر بنحو 16 مليار دولار من الإنفاق، لكن تجمع الحرية يعتقد أنه كان بإمكانه الحصول على المزيد. ويرى الجمهوريون المعتدلون الذين أيدوا اتفاق مكارثي أن هذا الموقف غير واقعي ويتعارض مع الهدف الجمهوري المتمثل في إجبار الكونغرس على إقرار مشاريع قوانين الإنفاق الفردية الـ 12 بدلاً من الإجراء ""الشامل"" للسنوات الأخيرة، والذي جمع مشاريع القوانين الـ 12 في تصويت واحد.","وفي الوقت اللي جونسون احتفل فيه إنه نجح يقلل 16 مليار دولار أمريكي من المصاريف الحكومية، تجمّع الحرية قال إن كان ممكن يقللوا فلوس أكتر. أما أعضاء الحزب الجمهوري المعتدلين اللي وقفوا مع اتفاق ماكرثي، فشايفين إن الوضع ده مش واقعي، وبيهدف لهدف الحزب اللي هو إنه يجبر الكونغرس يمرّر اعتمادات المصاريف الـ12 بشكل فردي ومختلف عن نظام التصويت ""الشامل"" اللي كانوا بيستخدموه السنين اللي فاتت، واللي كان بيجمع الـ12 اعتماد في تصويت واحد."
52,"""New year, same idiotic behavior by some,"" New York Republican Representative Mike Lawler told Newsweek. ""We're not doing an omnibus, so each bill is going to have to be dealt with at conference and negotiated. Obviously, the reality is we're probably gonna need more time to do that. And I don't support a government shutdown, so I have no problem with doing a short-term CR that allows for this process to be completed.""","""عام جديد، نفس السلوك الأحمق من قبل البعض""، صرح النائب الجمهوري عن نيويورك مايك لولر لمجلة نيوزويك. ""لن نعتمد قانونًا شاملاً، لذا يجب التعامل مع كل مشروع قانون في مؤتمر والتفاوض بشأنه. من الواضح أن الواقع هو أننا ربما نحتاج إلى مزيد من الوقت للقيام بذلك. وأنا لا أؤيد إغلاق الحكومة، لذلك ليس لدي مانع في القيام بقرار تمويلي مؤقت قصير الأجل يسمح بإكمال هذه العملية.""","كل سنة نفس الجدل ونفس التصرفات الغريبة من بعض الناس. كده بدأ مايك لولير، عضو الكونغرس الجمهوري من نيويورك، كلامه مع جريدة نيوزويك. وقال: ""مش هنصوت على كل حاجة مرة واحدة، لكن هنتعامل مع كل اعتماد في المؤتمر بشكل منفصل ونتفاوض عليه. والواقع إننا محتاجين وقت أكتر عشان نخلص الموضوع ده. أنا شخصيًا ضد فكرة تعطيل الحكومة، فمش شايف أي مشكلة في تمديد العمل بالقرار المستمر لفترة قصيرة عشان ننجز العملية دي."""
54,"Congressman Thomas Massie of Kentucky, one of the Republican Party's most vocal budget hawks but not among those who protested the Wednesday vote, said a yearlong CR that triggers the 1 percent spending cut may be the most feasible way to keep the government open while ending ongoing ""brinkmanship.""","قال عضو الكونجرس توماس ماسي من كنتاكي، وهو أحد أبرز صقور الميزانية في الحزب الجمهوري ولكنه ليس من بين أولئك الذين احتجوا على تصويت الأربعاء، إن قرارًا مستمرًا لمدة عام يؤدي إلى خفض الإنفاق بنسبة 1 بالمائة قد يكون الطريقة الأكثر جدوى لإبقاء الحكومة مفتوحة مع إنهاء ""سياسة حافة الهاوية"" المستمرة.","وماس ماسي، عضو الكونجرس عن ولاية كنتاكي وواحد من الجمهوريين البارزين في قضية الميزانية، قال - مع إنه ماكانش من الناس اللي اعترضوا على تصويت يوم الأربع - إن تمديد القرار الحالي اللي ممكن يتسبب في تقليص بنسبة ١٪؜ هو الحل المثالي عشان الحكومة تفضل شغالة لحد ما ""أزمة حافة الهاوية"" تتحل."
