index,original,translated,locale_convention_annotation
34,留作未来本文件规定的区 域 。,"""Reserved for the area specified in this document for the future.""","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this case, there are no locale convention errors in the translation. The translated text does not contain any issues related to address format, currency format, date/time format, measurement format, number format, or telephone format that would violate locale-specific conventions."
36,4 字汇,"The translation of ""4 字汇"" from Chinese to English is ""4-character phrases"" or ""four-character idioms.""","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The translation ""4-character phrases"" or ""four-character idioms"" does not maintain the original format of ""4 字汇"" where the number is separated from the text. In English, it should be ""4-character phrases"" or ""four-character idioms"" without a space between the number and the word.
```"
40,4.3 双字节部分,4.3 Double Byte Section,"```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/none] - None
[Major]: [locale_conventions/none] - None
[Minor]: [locale_conventions/none] - None
```

In this case, there are no locale convention errors in the translation ""4.3 Double Byte Section"" from the source ""4.3 双字节部分."" The translation accurately reflects the source text without any violations of locale-specific formatting or content requirements."
41,双字节部分收录了 GB/T 2312 一 1980 中的全部图形字符 GB/T 13000 中的CJK 统一汉字以及部分图形字符。,"The double-byte section includes all graphic characters from GB/T 2312-1980, CJK Unified Ideographs from GB/T 13000, and some graphic characters.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The translation does not include the correct format for the standard codes ""GB/T 2312-1980"" and ""GB/T 13000,"" which should maintain the original format with a space between ""GB/T"" and the number.
```"
43,"其中,表意文字描述符的图形、代码位置和功能应符合附录 B 的规定 。","The graphics, code positions, and functions of ideographic descriptors should comply with the provisions of Appendix B.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The translation uses ""Appendix B"" which should be formatted as ""Appendix B"" without any additional formatting or punctuation, but this is a minor issue as it does not significantly hinder understanding.
```"
45,"具备独有抽象字形的汉字,赋予单独的代码位置;来源不同而抽象字形相同的汉字, 则赋予共用的代码位置。",Chinese characters with unique abstract glyphs are assigned individual code points; characters with the same abstract glyph but different origins are assigned a shared code point.,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
``` 

The provided translation does not contain any locale convention errors related to address format, currency format, date/time format, measurement format, number format, or telephone format. The translation adheres to the locale-specific content and formatting requirements."
47,4.4 四字节部分,4.4 Four-Byte Section,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/number_format] - The use of ""Four-Byte"" should follow the locale-specific convention for numeric expressions, which may involve using numerals instead of words for clarity and consistency.
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```"
48,四字节部分收录了上述双字节字符之外的 GB/T 13000 中的 66 个CJK统一汉字(9FA6 一 9FEF，不包括 9FB4~9FBB 的8个字符)、CJK 统一汉字扩充 A、CJK 统一汉字扩充 BCJK 统一汉字扩充 C、 CJK 统一汉字扩充 DCJK 统一汉字扩充下 .CJK 统一汉字扩充 F 和已经 在 GB/ 工 13000 中编码的少数民族文字的字符。,"The four-byte section includes 66 CJK Unified Ideographs from GB/T 13000 that are not part of the aforementioned double-byte characters (9FA6 to 9FEF, excluding 8 characters from 9FB4 to 9FBB), CJK Unified Ideographs Extension A, CJK Unified Ideographs Extension B, CJK Unified Ideographs Extension C, CJK Unified Ideographs Extension D, CJK Unified Ideographs Extension E, CJK Unified Ideographs Extension F, and characters of minority scripts that have already been encoded in GB/T 13000.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The range ""9FA6 to 9FEF"" should use a hyphen ""9FA6-9FEF"" to match the typical format in English for number ranges.
```"
52,"附录中凡编码的表示均采用十六进制,其他数字的表示均采用十进制。","In the appendix, all encoded representations are in hexadecimal, while other numerical representations are in decimal.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/number_format] - None
[Major]: [locale_conventions/number_format] - None
[Minor]: [locale_conventions/number_format] - None
```"
58,6 字符的排列顺序,The order of arrangement for 6 characters.,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this case, there are no locale convention errors in the translation. The phrase ""The order of arrangement for 6 characters"" does not violate any locale-specific content or formatting requirements."
59,6.1 单字刷部分字符的排列顺序,6.1 Single-character brushing of the order of some characters,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this case, there are no locale convention errors in the translation provided. The translation does not contain any issues related to address, currency, date/time, measurement, number, or telephone formats that would violate locale-specific conventions."
60,单字记部分字符按照 GB/I 11383 一 1989 中相应字符的顺序排列 。,The single characters are arranged in the order of the corresponding characters in GB/I 11383-1989.,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The standard format for Chinese standards like GB/I 11383-1989 should be referenced as ""GB/T 11383-1989"" in English, where ""T"" stands for ""Tuijian"" (recommended), not ""I"".
```"
67,7 码位分配,"""7-digit code allocation""","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/number_format] - None
[Major]: [locale_conventions/number_format] - None
[Minor]: [locale_conventions/number_format] - The translation ""7-digit code allocation"" uses the term ""7-digit,"" which is a common and acceptable format in English. However, if there were specific client instructions or locale-specific conventions requiring a different format (e.g., ""7 digit"" without the hyphen), it would need to be noted here. In this case, there is no error.
```"
71,2.双字部分的码位分配,2. Code point allocation for the double-character section,"```
locale conventions:

MQM annotations:
Critical: locale_conventions/none - None
Major: locale_conventions/none - None
Minor: locale_conventions/none - None
```"
72,"双字节部分的码位安排分为 0x8140~ 一 0xFE7E 和 0x8180 一 0xFEFE 两部分, 共 23940 个码位。","The code point arrangement for the double-byte section is divided into two parts: 0x8140 to 0xFE7E and 0x8180 to 0xFEFE, with a total of 23,940 code points.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/number_format] - The total number of code points ""23,940"" is incorrectly formatted with a comma, which is not standard in Chinese locale conventions.
[Major]: [locale_conventions/number_format] - None
[Minor]: [locale_conventions/number_format] - None
```"
75,双字节 1 区 : 846 码位,Double-byte Area 1: 846 code points,"```
locale conventions:

MQM annotations:
[Minor]: [number_format] - The translation ""846 code points"" should follow the Chinese convention of using a space or a comma as a thousands separator, i.e., ""846"" should be formatted as ""846"" in English, which is correct here. However, if it were a larger number, it might need a comma for clarity in English.
```"
77,首字节 0xA8~0xA9 双字节 5 区 : 192 码 位,"First byte 0xA8~0xA9, double byte, zone 5: 192 code positions","```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/number_format] - The translation ""192 code positions"" should maintain the same numeric format as the source, which uses ""192 码 位"" (192 code positions) without additional spaces or alterations.
[Major]: [locale_conventions/number_format] - None
[Minor]: [locale_conventions/number_format] - None
```"
78,3.双字蔬部分编码空间结构图,3. Double-Character Vegetable Partial Encoding Spatial Structure Diagram,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The number ""3."" should be formatted according to English locale conventions, typically as ""3"" without a period unless part of a list or outline.
```"
84,表 3 中没有指明的四字节人码位分配见 6.3。,The allocation of four-byte character code points not specified in Table 3 can be found in section 6.3.,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this case, there are no locale convention errors in the translation. The translation accurately reflects the source text without violating any locale-specific content or formatting requirements."
85,表 3 四字闻部分的码位安排,Table 3: Code Point Arrangement for Four-Character Phrases in the Listening Section,"```
locale conventions:

MQM annotations:
[Critical]: locale_conventions/none - None
[Major]: locale_conventions/none - None
[Minor]: locale_conventions/none - None
```

Explanation: The translation ""Table 3: Code Point Arrangement for Four-Character Phrases in the Listening Section"" does not contain any locale convention errors. The formatting and content adhere to English locale-specific conventions, and there are no issues with address, currency, date/time, measurement, number, or telephone formats."
88,码位范围码位数字符数,"The translation of ""码位范围码位数字符数"" from Chinese to English is ""Code point range code point number of characters.""","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

There are no locale convention errors in the translation provided. The phrase ""码位范围码位数字符数"" is translated as ""Code point range code point number of characters,"" and there are no issues related to locale-specific formatting or content."
91,8 部分字符和代码的说明,Explanation of 8 parts of characters and codes,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The translation ""8 parts"" should follow the Chinese convention of using numerals for numbers below ten, which is ""eight parts.""
```"
97,实现级别 1 文持本文件的单字节编码部分、双季节编码部分和四字下编玛部分的 CJK 统一汉字 ( 即 0x82358F33 一 0x82359636) 和 CJK 统一汉字扩A( 即 0x8139EE39 一 0x82358738) 。,"Translate the following from Chinese to English:

Implement level 1 support for the single-byte encoding section, double-byte encoding section, and four-byte encoding section of this document for CJK Unified Ideographs (i.e., 0x82358F33 to 0x82359636) and CJK Unified Ideographs Extension A (i.e., 0x8139EE39 to 0x82358738).","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The hexadecimal ranges (0x82358F33 to 0x82359636 and 0x8139EE39 to 0x82358738) should be formatted consistently with spaces or commas for readability, as per locale conventions.
```"
102,"此外 ,实现级别 2 还文持《通用 规范 汉字 表 }中的没有包合在实级别 1 之内的编码汉字。","In addition, Level 2 also includes encoded Chinese characters from the ""Table of General Standard Chinese Characters"" that are not included in Level 1.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The term ""Level 1"" and ""Level 2"" should be formatted consistently with the source text's use of numerals instead of words for levels.
```"
104,"系统软件及支撑软件,应满足实现级别 2 的要求 。",System software and support software should meet the requirements of Level 2.,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - In English, ""Level 2"" should be formatted as ""level 2"" to match the capitalization conventions for levels.
```"
105,"注: 系统软件及文撑软件包括但不限于操作系统,数据库管理系统.中间件( 软件产品分类的信息见 GB/ 工 36475)。","Note: System software and application software include, but are not limited to, operating systems, database management systems, and middleware (for information on software product classification, see GB/T 36475).","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The standard for Chinese locale is to use ""GB/T"" instead of ""GB/"" when referencing standards or classifications.
```"
107,实现级别 3 包含实现级别 2。,Level 3 implementation includes Level 2 implementation.,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this case, there are no locale convention errors in the translation. The translation ""Level 3 implementation includes Level 2 implementation"" correctly conveys the meaning of the source text without violating any locale-specific content or formatting requirements."
109,用于政务服务和公共服务的产品应满足实现级卉 3 的要求。,Products used for government services and public services should meet the requirements of Level 3.,"```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this case, there are no locale convention errors in the translation provided. The translation correctly follows the locale-specific content and formatting requirements."
111,附录 A (规范性 ),Appendix A (Normative),"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The translation uses ""A"" for the appendix, which is correct. However, there is no error related to locale conventions in this context as both Chinese and English use similar alphanumeric symbols for appendices.
```"
112,双字字符表,Double-character table,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```"
115,A.2 表的说明,A.2 Table Description,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```"
117,第一字节第二字节低位,"The first byte, the second byte, low-order bits.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The translation ""The first byte, the second byte, low-order bits."" does not follow the expected English technical convention for describing byte order and bit significance, which typically uses hyphens or commas for clarity, such as ""first-byte, second-byte, low-order bits.""
```"
121,表意文字描述符,"The translation of ""表意文字描述符"" from Chinese to English is ""ideogram descriptor.""","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this case, there are no locale convention errors in the translation of ""表意文字描述符"" to ""ideogram descriptor."" The translation does not involve any locale-specific formatting or content that would require adjustment."
124,表 B.1 表意文字描述符的图形、代码位置和功能描述,"Table B.1 Ideographic Descriptor Symbols, Code Positions, and Functional Descriptions","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The table number ""B.1"" should be formatted with a period instead of a comma to align with English locale conventions.
```"
125,"本文件的码位 GB/T 13000 的码位功能描述相似而不等,用于借某字表达外字","The code points in this document are similar but not equal to the code point function descriptions in GB/T 13000, and are used to express foreign characters using certain characters.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this case, there are no locale convention errors in the translation provided. The translation does not involve any specific locale formatting requirements such as address, currency, date/time, measurement, number, or telephone formats that would be relevant to the Chinese-to-English translation of this technical content."
130,全包围结构,"The translation of ""全包围结构"" to English is ""fully enclosed structure.""","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

There are no locale convention errors in the translation of ""全包围结构"" to ""fully enclosed structure."" The translation is accurate and adheres to locale-specific content and formatting requirements."
133,回右包围结构,"The phrase ""回右包围结构"" translates to ""right-enclosed structure"" in English.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/none] - None
[Major]: [locale_conventions/none] - None
[Minor]: [locale_conventions/none] - None
```

Explanation: The translation ""right-enclosed structure"" for the Chinese phrase ""回右包围结构"" does not contain any locale convention errors. The translation does not involve any address, currency, date/time, measurement, number, or telephone formatting issues that would be specific to locale conventions."
136,回右上包围结构,The structure that encloses from the top right.,"```
locale conventions:

MQM annotations:
Critical: locale_conventions/none - None
Major: locale_conventions/none - None
Minor: locale_conventions/none - None
```"
140,C.1 表的内容,C.1 Table Contents,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The section identifier ""C.1"" should be formatted with a space or period according to English locale conventions, such as ""C.1"" or ""C 1"", depending on the style guide.
```"
145,D.1 调整过的 18 个GB/T 13000 代码位置,D.1 Adjusted 18 GB/T 13000 code positions,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/none] - None
[Major]: [locale_conventions/none] - None
[Minor]: [locale_conventions/none] - None
```

Explanation: The translation ""D.1 Adjusted 18 GB/T 13000 code positions"" does not contain any locale convention errors related to address format, currency format, date/time format, measurement format, number format, or telephone format. The translation adheres to the locale-specific content and formatting requirements for English."
148,本文件及 GB 18030 一 2005 的GB 18030 一 2005 对应的本文件对应的GB/T 工 13000 码位,The document and GB 18030-2005 correspond to the GB/T 13000 code points in this document.,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The format ""GB 18030-2005"" should be consistent with the source ""GB 18030 一 2005"" using the correct dash or separator as per Chinese locale conventions.
```"
149,D.2 在双字闻区删除的 6 个汉字构件,D.2 Six Chinese character components removed in the double-character recognition area,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The number ""6"" should be formatted according to Chinese conventions, which typically use full-width characters for numbers in formal writing, such as ""６"".
```"
151,D.3 在双字下区删除的 9 个 CJK 兼容汉字,D.3 The 9 CJK compatibility characters removed from the double-byte lower area,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The number ""9"" should be formatted according to the locale-specific conventions for English, which typically involves spelling out numbers below 10. Therefore, ""nine"" would be more appropriate than ""9.""
```"
153,表 D.3 删除的 9 个 CJK 兼容汉字和它们的代码位置,Table D.3 Deleted 9 CJK Compatibility Ideographs and Their Code Positions,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The number ""9"" should be formatted according to English locale conventions, typically without any special formatting unless specified by client instructions.
```"
154,附录开 (资料性)《通用规范汉字表》 汉字的代码位置,"Appendix Open (Informational) ""Table of General Standard Chinese Characters"" Code Positions of Chinese Characters","```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/none] - None
[Major]: [locale_conventions/none] - None
[Minor]: [locale_conventions/none] - None
```

In this case, there are no locale convention errors in the translation. The translation accurately reflects the source text without violating any locale-specific content or formatting requirements."
155,"本文件收录了 2013 年中华人民共和国国务院批准发布的 4 通用规范汉字表》 中的全部 8105 个规范汉字,它们的代码位置和字形见表1。","This document includes all 8,105 standardized Chinese characters from the ""Table of General Standard Chinese Characters"" approved and published by the State Council of the People's Republic of China in 2013. Their code positions and glyphs are shown in Table 1.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/NUMBER FORMAT] - The number ""8,105"" should be formatted as ""8105"" without a comma, following the Chinese locale convention.
```"
159,GB/ 工 36475 软件产品分类,GB/T 36475 Software Product Classification,"```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/number_format] - The standard format for Chinese standards (GB/T) should be followed, where ""GB/T"" is used instead of ""GB/"".
[Major]: [locale_conventions/number_format] - None
[Minor]: [locale_conventions/number_format] - None
```"
163,"如果发现手册页和软件之间有所矛盾,请查对Info","If you find any discrepancies between the manual page and the software, please refer to the Info documentation.","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this translation, there are no locale convention errors related to address format, currency format, date/time format, measurement format, number format, or telephone format. The translation accurately follows the locale-specific conventions for English."
170,源文件后级名指出语言种类以及后期的操作:,The file extension of the source file indicates the type of language and subsequent operations.,"```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/none] - None
[Major]: [locale_conventions/none] - None
[Minor]: [locale_conventions/none] - None
```

In this case, there are no locale convention errors in the translation. The file extension and language type are correctly translated without any locale-specific formatting issues."
171,".c C 源程序; 预处理, 编译,汇编",".c C source program; preprocessing, compiling, assembling","```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/none] - None
[Major]: [locale_conventions/none] - None
[Minor]: [locale_conventions/none] - None
```

Explanation: There are no locale convention errors in the translation. The translation correctly follows the locale conventions for English, and there are no issues with address, currency, date/time, measurement, number, or telephone formats."
175,".m Objective-C 源程序; 预处理,编译,汇编",".m Objective-C source code; preprocessing, compiling, assembling","```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/none] - None
[Major]: [locale_conventions/none] - None
[Minor]: [locale_conventions/none] - None
```

In this case, there are no locale convention errors in the translation. The translation correctly follows the locale-specific content and formatting requirements for English."
176,".i 预处理后的 c 文件;编译,汇编","Preprocessed .c files; compile, assemble","```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this translation, there are no locale convention errors related to address format, currency format, date/time format, measurement format, number format, or telephone format. The translation correctly reflects the source content without violating any locale-specific formatting requirements."
182,.a 归档库文件(Archive file),Archive file,"```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/none] - None
[Major]: [locale_conventions/none] - None
[Minor]: [locale_conventions/none] - None
```

Explanation: There are no locale convention errors in the translation of ""归档库文件"" to ""Archive file."" The translation is straightforward and does not involve any locale-specific formatting or content requirements."
183,"除非使用了 -cec，-s, 或 -E 选项(或者编译错误阻止了完整的过程),否则连接总是最后的步骤.","Unless the -cec, -s, or -E options are used (or a compilation error prevents the complete process), linking is always the final step.","```
locale conventions:

MQM annotations:
[Critical]: [locale_conventions/error_subcategory] - None
[Major]: [locale_conventions/error_subcategory] - None
[Minor]: [locale_conventions/error_subcategory] - None
```

In this translation, there are no locale convention errors related to address format, currency format, date/time format, measurement format, number format, or telephone format. The translation adheres to the locale-specific content and formatting requirements."
185,选项必须分立给出 : de ' 完全不同于 `-d -r '.,The options must be given separately: completely different from `-d -r`.,"```
MQM annotations:
Accuracy Errors
[Critical]: [locale_conventions/number_format] - The use of backticks and dashes in the options `-d -r` should follow English locale conventions for command-line options, typically without spaces between options.
[Major]: [locale_conventions/number_format] - None
[Minor]: [locale_conventions/number_format] - None
```"
