index,original,translated,locale_convention_annotation
88,码位范围码位数字符数,"Code point range, number of code points, number of characters","```
MQM annotations:
Style error:
[minor]: [unnatural flow] - The original Chinese concatenates three terms without punctuation, likely as a compact header or label. The English translation uses commas, which is natural for a list, but the lack of conjunction (like ""and"") before the last item makes it slightly abrupt or less smooth than it could be, although still understandable. ""Code point range, number of code points, and number of characters"" would flow slightly better, but the current version isn't strictly wrong, just slightly unnatural in its list structure.
```"
91,8 部分字符和代码的说明,8 Explanation of some characters and code,"```
MQM annotations:
minor: style/unnatural_flow - ""some characters"" could be phrased more naturally as ""certain characters"" or ""specific characters"" in this technical context, although ""some"" is not strictly incorrect.
```"
97,实现级别 1 文持本文件的单字节编码部分、双季节编码部分和四字下编玛部分的 CJK 统一汉字 ( 即 0x82358F33 一 0x82359636) 和 CJK 统一汉字扩A( 即 0x8139EE39 一 0x82358738) 。,"Implement Level 1 support for the CJK Unified Ideographs (i.e., 0x82358F33 - 0x82359636) and CJK Unified Ideographs Extension A (i.e., 0x8139EE39 - 0x82358738) within the single-byte, double-byte, and four-byte encoding parts of this document.","```
MQM annotations:
Style errors:
minor: unnatural_flow - The phrase ""encoding parts of this document"" is slightly awkward and too literal. A more natural phrasing might be ""encoding schemes described in this document"" or similar, though the current translation is understandable in a technical context.
```"
102,"此外 ,实现级别 2 还文持《通用 规范 汉字 表 }中的没有包合在实级别 1 之内的编码汉字。","In addition, Implementation Level 2 also supports the encoded Chinese characters in the ""Table of General Standard Chinese Characters"" that are not included in Implementation Level 1.","```
MQM annotations:
critical: no-error
major: no-error
minor: no-error
```"
104,"系统软件及支撑软件,应满足实现级别 2 的要求 。",System software and supporting software should meet the requirements for achieving Level 2.,"```
MQM annotations:
Styles error:
Minor: Unnatural Flow - ""requirements for achieving Level 2"" is slightly wordy/awkward; ""Level 2 requirements"" or ""requirements of Level 2"" would sound more natural in this technical context.
```"
105,"注: 系统软件及文撑软件包括但不限于操作系统,数据库管理系统.中间件( 软件产品分类的信息见 GB/ 工 36475)。","Note: System software and supporting software include but are not limited to operating systems, database management systems, middleware (see GB/T 36475 for information on software product classification).","```
MQM annotations:
Style error:
[minor]: [style/no-error] - None
```"
107,实现级别 3 包含实现级别 2。,Implementation Level 3 includes Implementation Level 2.,"```
MQM annotations:
Style Errors:
critical: no-error
major: no-error
minor: no-error
```"
109,用于政务服务和公共服务的产品应满足实现级卉 3 的要求。,Products for government services and public services should meet the requirements of Implementation Level 3.,"```
MQM annotations:
critical: no-error
major: no-error
minor: no-error
```"
111,附录 A (规范性 ),Appendix A (normative),"```
MQM annotations:
critical: no-error
major: no-error
minor: no-error
```"
112,双字字符表,Double Character Table,"```
MQM annotations:
Style error:
minor: style/unnatural_flow - ""Double Character Table"" is a literal translation. Depending on the context, a more natural term might be ""Double-Byte Character Table"" or ""Two-Character Table"", but the current translation sounds slightly unnatural or non-standard in English, especially in a technical context.
```"
115,A.2 表的说明,A.2 Explanation of the table,"```
MQM annotations:
critical: no-error
major: no-error
minor: no-error
```"
117,第一字节第二字节低位,"First byte, low bit of the second byte","```
MQM annotations:
minor: style/unnatural_flow - The use of the comma creates a slightly awkward phrasing. While understandable, it could be phrased more naturally, e.g., ""The first byte and the low bit of the second byte"" or depending on the exact context.
```"
121,表意文字描述符,Ideographic character descriptor,"```
MQM annotations:
critical: no-error
major: no-error
minor: no-error
```"
124,表 B.1 表意文字描述符的图形、代码位置和功能描述,"Table B.1: Graphics, Code Positions, and Functional Descriptions of Ideographic Character Descriptors","```
MQM annotations:
critical: style/no-error - None
major: style/no-error - None
minor: style/no-error - None
```"
125,"本文件的码位 GB/T 13000 的码位功能描述相似而不等,用于借某字表达外字","The functional description of the code points in this document is similar but not identical to that of the code points in GB/T 13000, used for representing external characters by borrowing certain characters.","```
MQM annotations:
Style error:
minor: style/unnatural_flow - The participial phrase ""used for representing external characters by borrowing certain characters"" feels slightly tacked on after the main comparison, making the sentence structure slightly less smooth than it could be. A coordinating conjunction (""and are used for..."") or a separate sentence might flow more naturally.
```"
130,全包围结构,Full enclosure structure,"```
MQM annotations:
Style Errors:
minor: Style/Unnatural Flow - While technically correct as a literal translation, ""Full enclosure structure"" might sound slightly technical or jargony depending on the context. More common ways to refer to this type of Chinese character structure might be ""fully enclosed structure"" or simply explaining it as characters where one component completely surrounds another (e.g., 国, 围). However, without more context, ""Full enclosure structure"" is acceptable, making this a very minor point.
```"
133,回右包围结构,Top-right enclosing structure,"```
MQM annotations:
Style Errors:
minor: style/unnatural_flow - While understandable, ""Top-right enclosing structure"" is slightly less common or natural-sounding in English discussions of Chinese character structures compared to alternatives like ""Top and right enclosure"" or ""Enclosure from top and right"". However, it is still functionally descriptive.
```"
136,回右上包围结构,Upper right enclosing structure,"```
MQM annotations:
Styles error:
minor: Style/Unnatural Flow - While understandable, ""Upper right enclosing structure"" is a slightly literal and less common way to describe this type of character structure in linguistic or pedagogical contexts compared to alternatives like ""Upper-right enclosure"" or potentially rephrasing depending on the specific character being described. However, given the directness of the source, it's a minor awkwardness rather than a major flow issue.
```"
140,C.1 表的内容,Contents of Table C.1,"```
MQM annotations:
critical: no-error
major: no-error
minor: no-error
```"
145,D.1 调整过的 18 个GB/T 13000 代码位置,D.1 18 adjusted GB/T 13000 code positions,"```
MQM annotations:
Style error:
[minor]: [style/unnatural_flow] - The word order ""18 adjusted GB/T 13000 code positions"" sounds slightly unnatural. A more common phrasing would be ""Adjusted GB/T 13000 code positions (18)"" or similar, placing the number less awkwardly.
```"
148,本文件及 GB 18030 一 2005 的GB 18030 一 2005 对应的本文件对应的GB/T 工 13000 码位,"The GB/T 13000 code points corresponding to this document, which correspond to GB 18030-2005 of this document and GB 18030-2005.","```
MQM annotations:
Style error:
major: [style/unnatural_flow] - The entire sentence structure is convoluted and difficult to parse due to closely following the awkward and possibly erroneous source structure. The repetition (""correspond to... correspond to GB 18030-2005... and GB 18030-2005"") makes the English sentence very unnatural and hard to understand clearly.
```"
149,D.2 在双字闻区删除的 6 个汉字构件,D.2 6 Chinese character components deleted in the two-character area.,"```
MQM annotations:
Styles error:
[Minor]: [Unnatural Flow] - The translation ""in the two-character area"" for ""在双字闻区"" might be slightly awkward or too literal. Without specific context for ""双字闻区"" (which could be a specific term or contain a typo for '闻'), ""two-character area"" lacks naturalness and specificity typical of technical descriptions.
```"
151,D.3 在双字下区删除的 9 个 CJK 兼容汉字,D.3 9 CJK Compatibility Ideographs deleted from the lower double-byte area.,"```
MQM annotations:
Style Errors:
minor: unnatural_flow - ""lower double-byte area"" is a literal translation of ""双字下区"" and sounds slightly awkward/jargonistic. While understandable in a technical context (like character encoding), a smoother phrasing might exist depending on the specific domain standard (e.g., ""lower range of the double-byte character space"").
```"
153,表 D.3 删除的 9 个 CJK 兼容汉字和它们的代码位置,Table D.3: The 9 deleted CJK Compatibility Ideographs and their code points,"```
MQM annotations:
critical: no-error
major: no-error
minor: no-error
```"
154,附录开 (资料性)《通用规范汉字表》 汉字的代码位置,"Appendix K (Informative) Code Positions of the Chinese Characters in the ""Table of General Standard Chinese Characters""","```
MQM annotations:
Style error:
minor: style/Unnatural Flow - The phrase ""Code Positions of the Chinese Characters in the 'Table of General Standard Chinese Characters'"" is slightly wordy. While understandable, ""Code Positions in the 'Table of General Standard Chinese Characters'"" or ""Code Positions of Characters from the 'Table of General Standard Chinese Characters'"" might flow slightly more naturally in English. However, the current phrasing is not grammatically incorrect or significantly awkward.
```"
155,"本文件收录了 2013 年中华人民共和国国务院批准发布的 4 通用规范汉字表》 中的全部 8105 个规范汉字,它们的代码位置和字形见表1。","This document includes all 8105 standardized Chinese characters from the 'Table of General Standard Chinese Characters', approved and published by the State Council of the People's Republic of China in 2013. Their code points and glyphs are shown in Table 1.","```
MQM annotations:
Styles error:
[minor]: [unnatural_flow] - The placement of the long descriptive phrase ""approved and published by the State Council of the People's Republic of China in 2013"" after the title it modifies makes the sentence structure slightly less fluid than optimal, though it remains grammatically correct and understandable.
```"
159,GB/ 工 36475 软件产品分类,GB/ 工 36475 Software Product Classification,"```
MQM annotations:
Style error:
[Minor]: [Unnatural Flow] - Retaining the Chinese character '工' within the standard identifier 'GB/ 工 36475' appears unnatural in the English target text. Standard English conventions might omit it or use a translation/transliteration if one exists (e.g., GB/IT).
```"
163,"如果发现手册页和软件之间有所矛盾,请查对Info","If you find a contradiction between the manual pages and the software, please consult Info.","```
MQM annotations:
Style error:
critical: no-error
major: no-error
minor: no-error
```"
170,源文件后级名指出语言种类以及后期的操作:,The source file extension indicates the language type and subsequent operations:,"```
MQM annotations:
Style error:
minor: none
```"
171,".c C 源程序; 预处理, 编译,汇编",".c C source code; preprocessing, compilation, assembly,","```
MQM annotations:
Style error:
[Minor]: [Unnatural Flow] - The translation ends with a trailing comma, which is stylistically awkward/incorrect for a standalone list or phrase in English. It should end with ""assembly"" without the comma.
```"
175,".m Objective-C 源程序; 预处理,编译,汇编",".m Objective-C source code; preprocessing, compilation, assembly.","```
MQM annotations:
Styles error:
[critical]: [style/error_subcategory] - None
[major]: [style/error_subcategory] - None
[minor]: [style/error_subcategory] - None
```"
176,".i 预处理后的 c 文件;编译,汇编",".i preprocessed C file; compilation, assembly","```
MQM annotations:
Style Errors:
[minor]: [unnatural flow] - Using a comma between ""compilation"" and ""assembly"" is grammatically correct but slightly less natural than using ""and"" (compilation and assembly) in this technical context list. However, it directly mirrors the source punctuation structure.
```"
182,.a 归档库文件(Archive file),.a archive library file (Archive file),"```
MQM annotations:
minor: style/unnatural_flow - ""archive library file"" is a literal translation and slightly unnatural/redundant. More common terms are simply ""archive file"" or ""static library file"".
```"
183,"除非使用了 -cec，-s, 或 -E 选项(或者编译错误阻止了完整的过程),否则连接总是最后的步骤.","Unless the -cec, -s, or -E options are used (or a compilation error prevents the complete process), linking is always the final step.","```
MQM annotations:
Style error:
minor: style/unnatural_flow - ""prevents the complete process"" sounds slightly unnatural. ""prevents the process from completing"" or ""prevents completion"" would flow better.
```"
185,选项必须分立给出 : de ' 完全不同于 `-d -r '.,Options must be specified separately: this is 'completely different from' `-d -r`.,"```
MQM annotations:
Style error:
Minor: Unnatural Flow - The phrase ""this is 'completely different from'"" is slightly awkward and less direct than needed. A more natural flow might be ""...separately: `de` is completely different from `-d -r`.""
```"
187,这里只列举不是默认选项的格式.,Only formats that are not default options are listed here.,"```
MQM annotations:
Styles error:
Minor: Unnatural Flow - The phrasing ""Only formats that are not default options are listed here"" is grammatically correct but slightly less natural than alternatives like ""This list includes only formats that are not default options"" or ""Only non-default formats are listed here."" The current structure feels slightly passive or indirect.
```"
190,总体选项 (Overall Option),Overall Options,"```
MQM annotations:
Styles error:
minor: style/unnatural flow - ""Overall Options"" is grammatically correct, but ""General Options"" or simply ""Options"" (if contextually appropriate) might sound more natural in many UI or settings contexts. ""Overall Options"" is slightly less common but still understandable. Depending on the specific interface or document, ""General Settings"" or ""Global Settings"" could also be more natural alternatives. However, without more context, ""Overall Options"" isn't strictly wrong, just potentially less fluid.
```"
191,明确指出后面输入文件的语言为 language (而不是从文件名后绥得到的默认选择).,Explicitly specify the language of the following input file as language (rather than the default derived from the filename extension).,"```
MQM annotations:
critical: no-error
major: no-error
minor: no-error
```"
193,"关闭任何对语种的明确说明, 因此依据文件名后级处理后面的文件 RE AS E ` -x' 选项).","Disable any explicit specification of language; therefore, subsequent files are processed based on the filename suffix (the RE AS E `-x` option).","```
MQM annotations:
Styles error:
[Minor]: [Unnatural Flow] - The phrasing ""(the RE AS E `-x` option)"" is slightly awkward, although understandable in a technical context. It directly translates the structure including '选项' (option) but might read more naturally depending on context, e.g., ""using the `-x` option (RE AS E)"".
```"
194,"如果只操作四个阶段( 预处理, 编译, 汇编, 连接)中的一部分, 可以使用 ` -x' 选项 (或文件名后 Ah) 告诉 geo 从哪里开始,用 `~-c' ，`-s' ,或 `-E' 选项告诉 geo 到哪里结束.注意,某些选项组合 (例如 ，`-x cpp-output -E') {i gee MEF =c 编译或汇编源文件, ETER. ERA ATI 缺省情况下， GCC 通过用 ` .o' 蔡换源文件名后级 ` .ec 标文件名. 可以使用-o 选项选择其他名字.GCC忽略 -ec 选项后面任何无法识别的输入文伯 -S F 何事情.","If you only want to perform some of the four stages (preprocessing, compilation, assembly, linking), you can use the `-x` option (or the filename suffix) to tell gcc where to start, and use the `-c`, `-S`, or `-E` options to tell gcc where to stop. Note, some option combinations (for example, `-x cpp-output -E'). By default, GCC forms the output filename by replacing the source filename suffix (like `.c`) with `.o`. You can use the `-o` option to choose another name. GCC ignores any unrecognized input files following the argument to the `-o` option.","```
MQM annotations:
Style error:
minor: [style/unnatural_flow] - The punctuation in `E').` is slightly awkward. It might be better as `E')`.
```"
196,"编译后即停止, 不进行汇编件.","Stop after compilation, do not assemble.","```
MQM annotations:
Styles error:
critical: none
major: none
minor: none
```"
197,"在编译过程的不同阶段间使用管道而非临时文件进行工作, 因为那些系统的汇编器不能从管道读取数据，GNU 的汇编器没有这个问题，汇编器能够接受的 C ""方言 "": 支持符合 ANSI 标准的 C 程序.","Use pipes instead of temporary files between different stages of the compilation process, because the assemblers of those systems cannot read data from pipes; GNU's assembler does not have this problem. The C ""dialect"" that the assembler can accept: Supports ANSI-standard C programs.","```
MQM annotations:
Style error:
minor: style/unnatural_flow - The phrasing ""The C 'dialect' that the assembler can accept: Supports ANSI-standard C programs."" is awkward and creates a sentence fragment after the colon. It's a very literal translation of the source structure which doesn't flow naturally in English.
```"
200,"正常情况下, 这样的函数 foo 在 C++ 中意味着参数为空.","Normally, such a function `foo` in C++ means its parameter list is empty.","```
MQM annotations:
Styles error:
minor: no-error
```"
202,"详见NU c 手册,我们已经把细节删除, 这样当内容过时后, 人们也不会 HERI.",Refer to the NU c manual for details. We have removed the details so that people will not be misled when the content becomes outdated.,"```
MQM annotations:
Style error:
minor: [style/unnatural_flow] - The repetition of ""details"" sounds slightly unnatural. A better phrasing might be ""Refer to the NU c manual for details. We have removed them so that people will not be misled when the content becomes outdated."" or ""Details have been removed to prevent people from being misled when the content becomes outdated. Refer to the NU c manual for specifics."" However, the original is understandable and not severely awkward.
```"
204,他和`-Ethis-is-variable' 选项的果一样.,He has the same effect as the `-Ethis-is-variable' option.,"```
MQM annotations:
Style error:
major: style/unnatural_flow - Using ""He"" is unnatural in the likely technical context where ""It"" would be expected to refer to a command, process, or function having an effect.
```"
205,-traditional-cpp 试图支持传统 Cc 预处理器的某些方面.,-traditional-cpp attempts to support certain aspects of the traditional Cc preprocessor.,"```
MQM annotations:
Styles error:
minor: [style/unnatural_flow] - While grammatically correct, ""attempts to support certain aspects of"" is slightly wordy and could be more concise, like ""supports some aspects of"". However, the current phrasing isn't strictly wrong or awkward, just slightly less natural/fluent for technical documentation.
```"
216,"相对应的, 如果编译时使用缺省选项 ` -fno-exteznal-templates', 所有模板实例明确的设为内置.","Correspondingly, if the default option ` -fno-external-templates` is used at compile time, all template instantiations are explicitly treated as internal.","```
MQM annotations:
Styles error:
Minor: Style/Unnatural Flow - ""treated as internal"" is understandable but slightly less direct/natural than alternatives like ""set as internal"" or ""made internal"" for the source ""设为内置"" (set as/to internal).
```"
219,"有些情况下, 编译器能够判断出可以直接调用某个虚函数; 这时就直接调用.","In some cases, the compiler can determine that a virtual function can be called directly; it then calls it directly.","```
MQM annotations:
Style error:
minor: Style/Unnatural Flow - The repetition of ""directly"" (""called directly; it then calls it directly"") mirrors the source but sounds slightly unnatural or redundant in English technical writing. A smoother phrasing might be ""In some cases, the compiler can determine that a virtual function call can be resolved directly, in which case it performs a direct call."" or similar, avoiding the close repetition. However, the current translation is understandable and grammatically correct, making it a minor issue.
```"
221,这种表达式的值是 Void.-fthis-—is-variable 允许对 this 赋值 (仅对 c++).,The value of this kind of expression is Void. -fthis-is-variable allows assignment to `this` (only for C++).,"```
MQM annotations:
Style error:
[Minor]: [Company Style] - ""Void"" is capitalized. In many programming contexts and style guides, the keyword `void` should be lowercase unless it specifically refers to a custom type named `Void`. Assuming standard conventions, this capitalization might violate style guidelines.
[Minor]: [Unnatural Flow] - The phrase ""this kind of expression"" is acceptable but ""this type of expression"" or simply ""this expression"" might flow more naturally in a technical context. Also, the standalone structure "". -fthis-is-variable allows..."" feels slightly abrupt; integrating the option name more smoothly (e.g., ""The option -fthis-is-variable allows..."") could improve flow, although the current structure is understandable.
```"
229,"这个选项, 和它的反义选项, 使那样的程序工作在对应的默认值上.","This option, and its opposite option, make such programs work with their corresponding default values.","```
MQM annotations:
Style error:
minor: [style/unnatural_flow] - The phrase ""make such programs work with"" is grammatically correct but sounds slightly literal and less natural than alternatives common in technical English, such as ""cause such programs to use"" or ""configure such programs to use"".
```"
231,"如果没有明确声明 ` signed' 或 ""unsigned'修饰符, 这些选项用来定义有符号位域 (bitfield) 或无符号位域.","If `signed` or `unsigned` modifiers are not explicitly specified, these options are used to define signed or unsigned bitfields.","```
MQM annotations:
Style error:
minor: [style/Unnatural Flow] - The phrasing ""these options are used to define signed or unsigned bitfields"" is slightly awkward. A more natural phrasing might be ""these options define whether bitfields are signed or unsigned"" or ""these options control the signedness of bitfields"". However, the current phrasing is understandable and common in technical documentation, making it a minor issue.
```"
