index,original,zero_shot_translation,annotation
21,The Domestic Partner and I went to the liquor store tonight for some beers and a bottle of bub.,בן הזוג ואני הלכנו הערב לחנות המשקאות לקנות כמה בירות ובקבוק תוסס.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The term ""bub"" (slang for champagne) was mistranslated as ""תוסס"" (effervescent) instead of the more accurate ""שמפניה"" (champagne).

Fluency Errors
[Minor]: [Grammar] - The translation uses the term ""בן הזוג"" (the partner) instead of the more natural ""אני ובן הזוג שלי"" (my partner and I).

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
22,"When we went to check out, the cashier is a fairly obvious #trans woman.","כשהלכנו לשלם בקופה, הקופאית הייתה אישה טרנסית די ברורה.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The source text refers to the cashier as a ""woman"", while the translation uses the term ""transgender woman"", which is more specific.

Fluency Errors
[Minor]: [register] - The translation uses the term ""טרנסית"" (transgender woman), which may be perceived as more formal or technical compared to the more casual phrasing in the source text.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor issues related to the specificity of the terminology used and the register. The translation conveys the intended meaning of the source text effectively."
27,And I said her nails looked cool.,.ואמרתי לה שהציפורניים שלה נראות מגניבות,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""ציפורניים"" (nails) does not accurately convey the meaning of ""her nails"" in the source text.

Fluency Errors
[Minor]: [grammar] - The translation uses the incorrect pronoun ""לה"" (to her) instead of ""שלה"" (her) to refer to the person's nails.

Terminology Errors
[Minor]: [inappropriate for context] - The translation uses the informal term ""מגניבות"" (cool) which may not be the most appropriate choice for the context.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,החיוך של הקלה על פניה היה הרגשה נהדרת אבל העובדה שהיא פחדה קודם זה מחורבן לגמרי ואני שונא את זה.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""מחורבן לגמרי"" (completely fucked up) is a stronger and more vulgar expression than the original ""FUCKING SUCKS"".
[Minor]: [mistranslation] - The translation ""ואני שונא את זה"" (and I hate it) is a more direct and stronger expression than the original ""I HATE IT"".

Fluency Errors
[Minor]: [register] - The use of the vulgar expression ""מחורבן לגמרי"" (completely fucked up) is slightly higher in register than the original ""FUCKING SUCKS"".

Overall, the translation conveys the meaning of the original text, with some minor differences in the strength and register of the language used."
33,It takes the state's governor.,לוקח את המושל של המדינה.,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation ""לוקח את המושל של המדינה"" (takes the state's governor) does not accurately convey the meaning of the original English sentence ""It takes the state's governor.""

Fluency Errors
[Minor]: [grammar] - The translation uses the verb ""לוקח"" (takes) in the present tense, while the original English sentence is in the present simple tense.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation has a major accuracy error and a minor fluency error, but the overall meaning is still understandable."
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario.","במחקר זה, המבוסס על וריאנט של מודל האיתות הקלאסי של לואיס (1969), אנו חוקרים את התנאים להופעת תקשורת תלוית הקשר בתרחיש ממוקם.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""המבוסס על וריאנט של מודל האיתות הקלאסי של לואיס (1969)"" does not fully capture the meaning of ""based on a variant of the classical Lewis (1969) signaling model"".
[Minor]: [Omission] - The translation is missing the phrase ""in this work"" at the beginning of the sentence.

Fluency Errors
[Minor]: [Grammar] - The translation ""אנו חוקרים את התנאים להופעת תקשורת תלוית הקשר בתרחיש ממוקם"" could be improved by using a more natural word order, such as ""אנו חוקרים את התנאים להופעה של תקשורת תלוית הקשר בתרחיש ממוקם"".

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.","בו זמנית, אנו חוקרים את התנאים הסביבתיים ואת היכולות הקוגניטיביות המאפשרים פענוח הקשרי של משמעויות סמלים.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""פענוח הקשרי"" (contextual decoding) does not fully capture the meaning of ""contextual disambiguation"" in the source text.

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""בו זמנית"" (simultaneously) which is not a natural way to start the sentence in Hebrew.

Terminology Errors
[Minor]: [inappropriate for context] - The term ""סמלים"" (symbols) may not be the most appropriate translation for ""symbol meanings"" in this context.

Overall, the translation is generally accurate and fluent, with only minor issues that do not significantly impact the comprehension of the text."
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end.","אנו מראים שאילוצים סביבתיים על בחירת הנמען של המקבל יכולים להיות מנוצלים באופן חד-צדדי על ידי השולח, ללא יכולות פענוח מצד המקבל.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""בחירת הנמען של המקבל"" does not accurately convey the meaning of ""the receiver's referent choice"" in the source text.

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""יכולים להיות מנוצלים"" which is grammatically correct but could be more natural in Hebrew as ""ניתן לנצל"".

Terminology Errors
[Minor]: [inappropriate for context] - The term ""פענוח"" (disambiguation) is not the most appropriate translation for ""disambiguation capabilities"" in this context.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
46,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.","אשנטי דבלופמנט עובדת עם מספר הולך וגדל של קהילות באזור אשנטי בגאנה במשך קרוב ל-20 שנה, מתקשרת עם הקהילות ומספקת תמיכה במים ותברואה, חינוך, שירותי בריאות, נטיעת עצים וחקלאות.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""engaging with communities"" is not fully captured in the translation, which only mentions ""communicating with the communities"".
[Minor]: [Omission] - The translation omits the phrase ""tree planting"" from the original text.

Fluency Errors
[Minor]: [Grammar] - The translation uses the phrase ""במשך קרוב ל-20 שנה"" (for close to 20 years), which is grammatically correct but could be improved to ""במשך כ-20 שנה"" (for about 20 years) to better match the original text.

Terminology Errors
[Minor]: [Inconsistent use] - The translation uses the term ""אשנטי דבלופמנט"" (Ashanti Development) consistently, but the original text uses the term ""Ashanti Development"" without the Hebrew translation.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the meaning or comprehension of the text."
47,Communities gain the knowledge to embed and support their own development.,הקהילות רוכשות את הידע להטמיע ולתמוך בפיתוח שלהן.,"MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits the word ""their own"" from the original sentence.

Fluency Errors
[Minor]: [grammar] - The translation uses the plural ""הקהילות"" (the communities) instead of the singular ""הקהילה"" (the community) to match the singular subject of the original sentence.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the meaning or comprehension of the text."
52,Photos from my visit to Ghana in 2011.,תמונות מהביקור שלי בגאנה ב-2011.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""תמונות מהביקור שלי בגאנה ב-2011"" (Photos from my visit to Ghana in 2011) is a good and accurate translation of the source text.
Fluency Errors
[No Errors]
Locale Convention Errors
[No Errors]
Style Errors
[No Errors]
Terminology Errors
[No Errors]
Non-translation Errors
[No Errors]
Other Errors
[No Errors]"
55,They won't allow me to tell them the address it's going to and who is shipping it.,הם לא יאפשרו לי להגיד להם לאיזו כתובת זה הולך ומי שולח את זה.,"MQM annotations:
Accuracy Errors
[Major]: [Mistranslation] - The translation does not accurately convey the meaning of the original text. The source text indicates that the speaker is not allowed to provide the address and shipper information, while the translation suggests that the speaker is not allowed to tell them the address and who is shipping it.
[Minor]: [Omission] - The translation omits the word ""it's"" from the original text.

Fluency Errors
[Minor]: [Grammar] - The translation uses the phrase ""להגיד להם"" which is grammatically correct but sounds a bit unnatural. A more natural phrasing would be ""לספר להם"".

Overall, the translation conveys the general meaning of the original text, but there are some accuracy and fluency issues that need to be addressed."
58,The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night.,בוקר למחרת ואני לא מצליח להתגבר על ההתחזות המחפירה של כריס ליכט לעיתונות שירות הציבור ב-CNN אמש.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""להתגבר על"" does not accurately convey the meaning of ""get past"" in the source text.

Fluency Errors
[Minor]: [grammar] - The translation ""בוקר למחרת ואני"" does not follow standard Hebrew grammar, which would be ""למחרת, בבוקר, אני"".

Terminology Errors
[Minor]: [inappropriate for context] - The term ""שירות הציבור"" is not the most appropriate translation for ""public service journalism"" in this context.

Overall, the translation is generally understandable, with only minor errors that do not significantly disrupt the flow or hinder comprehension."
59,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media.","זו הייתה שערורייה, כמו פסטיבל סמלי נגד דמוקרטיה של שקרים ותלונות ב-6 בינואר, שאורגן באופן הרסני על ידי התקשורת האמריקאית.","MQM annotations:

Accuracy Errors
[Critical]: Mistranslation - The translation does not accurately convey the meaning of the original text. The phrase ""anti-democratic festivus of lies & grievance"" is not accurately translated as ""פסטיבל סמלי נגד דמוקרטיה של שקרים ותלונות"" (a symbolic festival against democracy of lies and grievances).
[Major]: None.
[Minor]: None.

Fluency Errors
[Critical]: None.
[Major]: None.
[Minor]: Spelling - The word ""זו"" (this) should be ""זאת"" (this) to match the feminine noun ""שערורייה"" (outrage).

Locale Convention Errors
[Critical]: None.
[Major]: None.
[Minor]: None.

Style Errors
[Critical]: None.
[Major]: None.
[Minor]: Awkward - The translation sounds a bit awkward and could be phrased more naturally.

Terminology Errors
[Critical]: None.
[Major]: None.
[Minor]: None.

Non-translation Errors
[Critical]: None.
[Major]: None.
[Minor]: None.

Other Errors
[Critical]: None.
[Major]: None.
[Minor]: None."
60,THE SHAMEFUL AUDIENCE.,הקהל המביש.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""המביש"" (the shameful) does not accurately convey the meaning of ""shameful"" in the source text, which implies a negative judgment or criticism of the audience.

Fluency Errors
[Minor]: [register] - The translation uses a more informal or colloquial register compared to the more formal tone of the source text.

Terminology Errors
[Minor]: [inappropriate for context] - The term ""קהל"" (audience) may not be the most appropriate choice to convey the intended meaning of the source text, which seems to be referring to a group or collective rather than a formal audience.

Overall, the translation captures the general meaning of the source text, but there are some minor issues with accuracy, register, and terminology that could be improved to better reflect the tone and nuance of the original."
61,Licht AGREED to an all Republican audience!,ליכט הסכים לקהל רפובליקני בלבד!,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation ""ליכט הסכים לקהל רפובליקני בלבד!"" (Licht AGREED to an all Republican audience!) does not accurately convey the meaning of the original English sentence ""Licht AGREED to an all Republican audience!"". The translation suggests that Licht agreed to speak to an all-Republican audience, while the original implies that Licht spoke to a Republican audience.
Fluency Errors
[Minor]: [spelling] - The name ""Licht"" is misspelled as ""ליכט"" in the translation."
63,There's a story to be reported there.,יש סיפור שצריך לדווח עליו שם.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""יש סיפור שצריך לדווח עליו שם"" does not fully capture the meaning of the original English sentence ""There's a story to be reported there."" The Hebrew translation adds the phrase ""שם"" (there) which is not present in the original.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only a minor mistranslation error."
64,The ratings--seeking delusional irresponsibility of it all.,"הבלתי-אחריות המדומיינת וחסרת-האחריות של כל זה, המחפשת דירוגים.","MQM annotations:
Accuracy Errors
[Major]: [Mistranslation] - The source text refers to ""ratings-seeking delusional irresponsibility"", which is not accurately conveyed in the translation. The translation focuses more on the ""imagined and irresponsible"" nature of ""all this"", without capturing the notion of ""ratings-seeking"" behavior.
[Minor]: [Omission] - The source text includes the word ""of it all"", which is not present in the translation.

Fluency Errors
[Minor]: [Grammar] - The translation uses the phrase ""המחפשת דירוגים"" (literally ""the one seeking ratings""), which is grammatically correct but could be more natural in Hebrew as ""המחפשים דירוגים"" (the ones seeking ratings).

Style Errors
[Minor]: [Awkward] - The translation, while grammatically correct, sounds a bit awkward and could be phrased in a more natural way in Hebrew."
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.","יש לי מרתף מאוד מאווורר, מה שבעצם אומר שאני יכול לקבל הרבה מכרסמים שמוצאים בו מקלט.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The Hebrew translation ""מאוורר"" (well-ventilated) does not accurately convey the meaning of ""drafty"" in the source text.
[Minor]: [addition] - The phrase ""מה שבעצם אומר שאני יכול לקבל"" (which essentially means that I can get) is an addition not present in the source text.

Fluency Errors
[Minor]: [grammar] - The use of ""יכול לקבל"" (can get) instead of ""מקבל"" (get) is a minor grammatical error.

Locale Convention Errors
[No errors]

Style Errors
[Minor]: [awkward] - The overall phrasing in the Hebrew translation sounds a bit awkward and could be improved for better naturalness.

Terminology Errors
[No errors]

Non-translation Errors
[No errors]

Other Errors
[No errors]"
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.","לבסוף נמאס לי מהשגרה הזאת אמש, ניקיתי את כל המלכודות מחמאת בוטנים, והדבקתי להן פיסטוק בדבק סופר.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""פיסטוק"" (pistachio) does not accurately reflect the source text ""pistachio"", which is a specific type of nut.

Fluency Errors
[Minor]: [grammar] - The translation ""ניקיתי את כל המלכודות"" (I cleaned all the traps) could be improved to ""ניקיתי את כל המלכודות מחמאת הבוטנים"" (I cleaned all the traps of peanut butter) to better match the source text.

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
76,But they also cut grants and tax credits that encourage more business activity.,אבל הם גם קיצצו מענקים וזיכויי מס שמעודדים פעילות עסקית רבה יותר.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""more business activity"" is not fully accurate. The source text indicates that the grants and tax credits encourage ""more business activity"", but the translation ""פעילות עסקית רבה יותר"" (more business activity) does not fully capture the nuance of ""more"" in the source.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only a minor issue in the translation of ""more business activity""."
77,"I own a business. It's successful in spite of the provincial government, not because of it.","אני בעלים של עסק. הוא מצליח למרות הממשלה המחוזית, לא בגללה.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""הוא מצליח"" (it is successful) does not accurately reflect the original English ""It's successful"", which refers to the business, not the government.

Fluency Errors
[Minor]: [grammar] - The pronoun ""הוא"" (it) is used to refer to the business, which is grammatically incorrect in Hebrew. The correct pronoun would be ""זה"" (this).

Terminology Errors
[Minor]: [inconsistent use] - The term ""provincial government"" is translated as ""הממשלה המחוזית"" (the regional government), which is not a consistent use of terminology compared to the original English.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.","זה נכון גם עכשיו כש-goatse.cx נעלם, למרות שזה יהיה מרוץ צמוד לתחתית בין goatse ל, נגיד, khou.com, שם ניסיתי לצפות בסרטון ש-Wendy שלחה לי.","MQM annotations:
Accuracy Errors
[Major]: [Mistranslation] - The translation does not accurately convey the meaning of the original text. The reference to ""goatse.cx"" and ""khou.com"" are not properly translated.
[Minor]: [Omission] - The translation omits the phrase ""though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.""

Fluency Errors
[Minor]: [Grammar] - The translation has some minor grammatical errors, such as the use of ""ש-Wendy"" instead of ""ש-וונדי שלחה לי"".

Locale Convention Errors
[None]

Style Errors
[None]

Terminology Errors
[None]

Non-translation Errors
[None]

Other Errors
[None]"
94,Get some bumper stickers that are anti-Trump and plaster them all over.,השג כמה מדבקות פגוש שהן נגד טראמפ והדבק אותן בכל מקום.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""Get some bumper stickers that are anti-Trump and plaster them all over"" is not accurately conveyed in the Hebrew translation. The Hebrew translation suggests obtaining anti-Trump bumper stickers and placing them everywhere, which does not fully capture the nuance of the original English text.

Fluency Errors
[Minor]: [grammar] - The Hebrew translation uses the phrase ""השג כמה מדבקות פגוש"" which is grammatically correct but could be improved to sound more natural, such as ""השג מדבקות פגוש נגד טראמפ והדבק אותן בכל מקום"".

Terminology Errors
[Minor]: [inappropriate for context] - The term ""פגוש"" (bumper) is used in the translation, which may not be the most appropriate or common term in this context. A more natural term like ""מדבקות רכב"" (car stickers) could be more suitable.

Overall, the translation conveys the general meaning of the source text, but there are some minor errors in accuracy, fluency, and terminology that could be improved to enhance the quality of the translation."
95,Yell back at those who would try to talk over us.,צעק בחזרה לאלה שינסו לדבר מעלינו.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""צעק בחזרה לאלה שינסו לדבר מעלינו"" (Yell back at those who would try to talk over us) does not fully capture the meaning of the original English sentence, which suggests standing up to those who try to silence or talk over others, rather than just yelling back at them.

Fluency Errors
[Minor]: [grammar] - The translation uses the imperative form ""צעק"" (Yell) instead of a more natural phrasing like ""צעקו בחזרה"" (Yell back) to match the plural subject of the English sentence.

Overall, the translation conveys the general meaning of the source text, but could be improved to better reflect the nuance and tone of the original."
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm.,זה לא מקובל חברתית לצאת החוצה או להתנפל על אנשים כשאתה משתעל סערת ליחה.,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""להתנפל על אנשים"" (to rush up to people) does not accurately convey the meaning of ""rush up to people"" in the source text, which has a more negative connotation.

Fluency Errors
[Minor]: [grammar] - The translation ""משתעל סערת ליחה"" (coughing up a mucus storm) is grammatically correct but could be phrased more naturally in Hebrew.

Terminology Errors
[Minor]: [inappropriate for context] - The term ""סערת ליחה"" (mucus storm) is technically accurate but may not be the most appropriate or natural-sounding terminology in this context.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
102,I repeat. It is not socially acceptable to spread your covid mucus storm everywhere!!!,אני חוזר. זה לא מקובל חברתית להפיץ את סערת הנזלת של הקוביד שלך לכל מקום!!!,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""סערת הנזלת של הקוביד"" (COVID mucus storm) does not accurately convey the meaning of ""your covid mucus storm"" in the source text, which suggests the person is spreading their own COVID-related mucus/droplets.

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""זה לא מקובל חברתית"" (it is not socially acceptable), which is grammatically correct but could be improved to use a more natural phrasing like ""זה לא מקובל חברתית לעשות זאת"" (it is not socially acceptable to do that).

Terminology Errors
[Minor]: [inappropriate for context] - The term ""קוביד"" (COVID) is technically accurate, but a more natural and common term in Hebrew for COVID-19 would be ""קורונה"" (Corona).

Overall, the translation conveys the main meaning of the source text, with only minor errors that do not significantly disrupt the flow or hinder comprehension."
