index,original,translated,linguistic_convention_annotation
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.",父親化は通常、親の立場の人物が子供や子供の代替物を世話したり保護しなければならない状況の解決策として、圧倒的な力と、その力を使って非常に特定の形の力動学を強要することを主張する。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is awkward and does not flow naturally. The translation could be improved to better match the natural language conventions.
[Minor]: [word order] - The order of the words ""圧倒的な力と、その力を使って非常に特定の形の力動学を強要することを"" could be rearranged to better match the natural word order in Japanese."
147,Here's a quick overview of how to make use of our website.,ウェブサイトの使い方の概要はこちらです。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""ウェブサイト"" should be capitalized.
[Minor]: punctuation - The period at the end of the sentence is missing."
148,- We send out notifications when airfare goes on sale.,航空券が値下がりした際に通知を送信します。,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - Missing comma after ""sale"".

The translation is generally accurate and well-formed, with only a minor punctuation error. The sentence could be improved by adding a comma after ""sale"" to match the conventions of the target language."
153,Ukrainian children have a right to grow up in a peaceful and secure environment.,ウクライナの子供たちは平和で安全な環境で育つ権利がある。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""ウクライナ"" should be capitalized to follow the convention for proper nouns."
159,Over time dart became my go-to for quick UI.,ダートは時間とともに私のクイックUIの定番になりました。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation uses ""ダートは"" instead of ""ダートは"" to start the sentence, which is inconsistent with the capitalization conventions in Japanese."
164,Echidna with amethyst and magenta spikes.,エキドナ、アメジストとマゼンタのトゲ,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""Echidna"" should be capitalized as it is a proper noun.
[Minor]: punctuation - The comma after ""amethyst"" is missing."
166,Their tail is extremely thick.,しっぽはとてもふさふさです。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Spelling] - The Japanese translation ""しっぽはとてもふさふさです。"" contains a minor spelling error. The correct spelling should be ""しっぽはとてもふさふさです。""."
168,Their eyes are pear and they wear scarlet cateye glasses.,彼らの目は梨色で、緋色のキャットアイグラスを着用しています。,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural. The original order ""Their eyes are pear and they wear scarlet cateye glasses"" has been changed to ""彼らの目は梨色で、緋色のキャットアイグラスを着用しています"".
[Minor]: [spelling] - The translation uses ""梨色"" (nashi-iro, pear color) instead of ""梨形"" (nashi-gata, pear-shaped) to describe the eyes, which is a minor spelling error."
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...",愛吸血鬼,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The translation ""愛吸血鬼"" should be capitalized as ""愛吸血鬼"" to follow Japanese capitalization conventions."
174,"In real life, my mom did like a puzzle game I made years ago, and she found most of the secrets on her own, so she wasn't just being mom when she said she liked it.",現実生活では、私が何年も前に作った謎解きゲームを、私の母は好きだと言っていました。そして、ほとんどの秘密を自分で見つけ出したので、単に母親としての立場から言っているのではありませんでした。,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The Japanese translation uses a period at the end of the sentence, while the English source does not have any punctuation at the end."
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.",我需要把这个从英语翻译成中文和福建话。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation is not grammatically correct. The sentence structure is not natural in Mandarin or Hokkien.
[Major]: [word order] - The word order in the translation is not consistent with the typical sentence structure in Mandarin or Hokkien.
[Minor]: [punctuation] - The translation lacks proper punctuation, such as periods or commas, which are important for the flow and readability of the text in Mandarin or Hokkien."
179,Been toying with this thought for a little while:,少し前からこの考えを遊んでいます。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Whitespace] - The translation ""少し前からこの考えを遊んでいます。"" has an extra space before the period, which is not consistent with Japanese punctuation conventions."
180,"Mental health is often seen as something separate from ""regular"" health.",精神的健康は、「通常の」健康とは別のものと見なされることが多い。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The translation uses ""「通常の」"" instead of ""「通常の」"" which is the correct capitalization in Japanese."
182,Because it happens in the mind and seems less tangible than physical health.,心の中で起こるため、身体的な健康よりも目に見えにくいです。,"MQM annotations:
linguistic conventions errors:
[Minor]: grammar - The sentence structure ""心の中で起こるため、身体的な健康よりも目に見えにくいです"" is slightly awkward compared to the source text. A more natural translation would be ""心の中で起こるため、身体的な健康よりも目に見えにくいのです""."
194,Very much worth having a go at.,とても挑戦する価値があります。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""とても挑戦する価値があります。"" should have the first letter capitalized as ""とても挑戦する価値があります。""."
196,Playing around a bit with Flutter.,フラッターで少し遊んでいます。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the first word in the translation should be capitalized."
197,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.",私は正直に言って、Googleのテクノロジーをベースにしてビジネスを行うのは嫌です。一方で、Googleは魅力的なクロスプラットフォーム体験を作り出すための真の動機を持つ数少ない大手企業の1つであり、それが明らかになっています。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of ""Google"" should be capitalized in the translation.
[Minor]: [punctuation] - The comma after ""一方で"" should be a period to end the sentence."
199,Also please refrain from telling me that google/flutter apps suck on iOS and macOS.,私はそのようなコメントを控えさせていただきます。,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation lacks a period at the end of the sentence."
200,Cross platform is hard if you want to do it well.,クロスプラットフォームは、うまくやりたい場合は難しい。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation ""クロスプラットフォームは、うまくやりたい場合は難しい。"" is grammatically incorrect. The correct grammar should be ""クロスプラットフォームを上手く行うのは難しい。"" or ""クロスプラットフォームを上手くやるのは難しい。""."
201,I know that.,私はそれを知っています。,"MQM annotations:
linguistic conventions errors:
[minor]: capitalization - The translation should capitalize the first letter of the sentence, as in ""私はそれを知っています。""."
202,Thank you to those people who have downloaded the latest update to Leasey.,ありがとうございます。,"MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The translation is missing a period at the end of the sentence."
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,私の脳がそれを解き明かすことができないのはなぜかよくわかりません。ツールが非常に広範囲で曖昧であるため、選択肢が多すぎて脳がハードロックしてしまうのかもしれません。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the first word in the translation should be capitalized.
[Minor]: [punctuation] - The period at the end of the sentence is missing."
211,Grafana looks pretty.,グラファナはきれいです。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the Japanese translation ""グラファナ"" should be capitalized to match the capitalization in the English source text."
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""",そして新しい#FFXIV レイド層が近づいてきたので、「本格的なレイドに挑戦したいけど、パーティファインダーは大混乱そうだし、自分を受け入れてくれるスタティックは見つからないだろう」と長い間考えていました。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The Japanese translation does not capitalize the hashtag ""#FFXIV"" consistently with the English source.
[Minor]: [punctuation] - The Japanese translation uses a period (""."") at the end of the sentence, while the English source does not have any punctuation at the end."
214,"So I thought, screw it!",そうだな、構わないよ!,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""そうだな、構わないよ!"" should have the first word capitalized as ""そうだな、構わないよ!"" to follow Japanese capitalization conventions."
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!",人々で溢れており、レイド固定に参加することに不安を感じているが、全く上手くできるとは期待していない。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The translation is missing a period at the end of the sentence."
219,I was a voracious reader in my youth.,私は若い頃、貪欲な読書家でした。,"MQM annotations:
linguistic conventions errors:
[minor]: grammar - The translation uses the passive voice ""was a voracious reader"" instead of the active voice ""read voraciously"" in the source text."
227,They're not gonna talk about this on Bloomberg!,彼らはこれについてBloombergで話すつもりはありません。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation should capitalize ""Bloomberg"" as it is a proper noun."
228,"But if Spotify has a good quarter, they will.",しかし、Spotifyが良い四半期を過ごせば、彼らは。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence is incomplete and lacks a verb after ""彼らは""."
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,彼らにその国中の空洞化し、朽ち果てた都市を再生させるよう任せなさい。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The word ""Again"" should not be capitalized in the translation.
[Minor]: [Punctuation] - The period at the end of the sentence is missing in the translation."
231,These people want to improve their lives.,これらの人々は自分の生活を改善したいと考えています。,"MQM annotations:
linguistic conventions errors:
[minor]: grammar - The translation uses the phrase ""これらの人々は"" (these people) which is grammatically correct, but the source text uses the more general ""These people"" without specifying ""these"". The translation is a slightly more specific phrasing than the source."
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""",「リモートワークは死んだ」や「リモートワークは失敗した実験だった」と主張するヘッドラインに疲れてしまいました。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""リモートワークは"" should be capitalized."
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.",快適な空間で仕事ができ、窒息するような騒々しい事務所ではなくて済むようにしてくれる。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""Comfortable"" should be capitalized.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
243,To just ignore these facts is wrong.,事実を無視するのは間違っています。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""事実を無視するのは間違っています。"" should have the first letter capitalized as ""事実を無視するのは間違っています。""."
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.",パーカーは中絶と、キャリアのために子供を遅らせる現代の都市女性の衝動について言及した。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""Parker"" should be capitalized.
[Minor]: [punctuation] - The comma after ""abortion"" should be removed."
255,It took years of changing my life and working hard but finally...,人生を変え、懸命に働いた年月の末に、ついに...,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first word ""人生"" should be capitalized in Japanese.
[Minor]: punctuation - The translation is missing a period at the end of the sentence."
264,I will zip the lining into my cycle jacket - just in case I need it inside.,私のサイクルジャケットの裏地にファスナーをつけます - 必要になった場合に備えて。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The Japanese translation does not follow the capitalization conventions of the target language. The first word ""私の"" should not be capitalized.
[Major]: [punctuation] - The Japanese translation is missing a period at the end of the sentence."
266,This is for Wikipedia's component library (OOUI).,これはウィキペディアのコンポーネントライブラリ(OOUI)のためのものです。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first word ""これ"" should be capitalized as ""これは"" to follow Japanese capitalization conventions."
270,"We create a detached temp parent, install MO there, and observe it becoming detached (thus attached elsewhere).",一時的な親要素を作成し、そこにMOをインストールし、それが分離されていくのを観察する。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first word ""一時的"" should be capitalized as ""一時的"" to follow the capitalization conventions in Japanese.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
276,He's just absolutely ripped from tearing around my office twice a day.,彼は1日2回私の事務所を走り回ることで完全に引き締まっている。,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural and does not match the flow of the source text. The translation should be rearranged to better reflect the structure of the original sentence."
278,It makes me so happy to see him thriving.,それを見て私はとても幸せです。,"MQM annotations:
linguistic conventions errors:
[minor]: punctuation - The Japanese translation is missing a period at the end of the sentence."
285,Last week got a ton done and feeling much better about field items.,先週は大量の仕事を完了し、フィールド項目についてもずっと良い気分になっています。,"MQM annotations:
linguistic conventions errors:
[Minor]: punctuation - The translation lacks a period at the end of the sentence."
286,"All collards, kale, chard is transplanted.",全てのコラード、ケール、チャードは移植されます。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation uses ""コラード"" and ""チャード"" with initial capitalization, which is not the standard capitalization convention for these words in Japanese."
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",そこにサラダの列を播種する必要もあり、両方に切り込んだグリーンを統合する。灌漑、ベッド準備、移植の訓練を受けた乗組員がいる。収穫以外のスキル項目の90%がこれらです。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing comma after ""there"".
[Minor]: [Whitespace] - Lack of space between ""both have"" and ""trained""."
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,アップルマップスではグーグルマップスに比べて、指示に従う必要があった経験がはるかに優れていた。,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural compared to the source text. The phrase ""指示に従う必要があった経験"" should be rearranged to match the more natural English word order.
[Minor]: [capitalization] - The translation uses ""マップス"" instead of the more common Japanese capitalization convention of ""マップス""."
295,Apple Maps wins.,アップルマップスが勝った。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""アップルマップス"" should be capitalized as ""アップルマップス"" to follow Japanese capitalization conventions."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,それは、政府が私たちが生活しているシステムを変更しないと考えている限り、富を長期的に保管する良い場所であるということです。,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural and does not match the flow of the source text.

The source text states: ""But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.""

The translation reads: ""それは、政府が私たちが生活しているシステムを変更しないと考えている限り、富を長期的に保管する良い場所であるということです。""

The word order in the translation is not as natural as the source text. A more natural word order in Japanese would be:
""しかし、政府が私たちが生活しているシステムを変更しないと考えている限り、それは富を長期的に保管する良い場所となるのです。"""
309,In China you can only lease land.,中国では土地を借りることしかできません。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Whitespace] - The translation has an extra space between ""土地"" and ""を""."
311,The government can change these policies whenever it wants.,政府はいつでもこれらの政策を変更することができます。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first word ""政府"" should be capitalized in Japanese."
312,The land is temporary.,土地は一時的です。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first letter of the Japanese translation ""土地"" should be capitalized to match the capitalization of the English source ""The""."
318,That's why the Chinese only allow leases.,それが中国人が賃貸のみを許可する理由です。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence ""それが中国人が賃貸のみを許可する理由です。"" is grammatically incorrect. The correct grammar should be ""それが中国人が賃貸のみを認める理由です。"" or ""それが中国人が賃貸のみを許可するのは理由があるためです。""."
322,Let us continue to work together towards creating a brighter future for all.,私たちは全ての人のためのより良い未来を創造するために、これからも協力し続けましょう。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of the first word ""私たち"" should be capitalized."
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分に対してあまりにも厳しくなりながら、実際の残酷さがどのようなものかを示す多くの証拠に溢れていることに、私はしばしば驚嘆する。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""oneself"" should be capitalized at the beginning of the sentence.
[Minor]: [punctuation] - The use of the asterisk around ""so"" is not a standard punctuation convention."
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",個人の失敗や罪悪感に苦しむことは、最も非難されるべき行為の責任者に「成功」が与えられることの多い世界においては...,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is not natural in Japanese. The original English sentence is a complex one with a subordinate clause, but the Japanese translation does not flow as smoothly.
[Minor]: [punctuation] - The ellipsis at the end of the Japanese translation is not necessary."
