index,original,single_agent_translation,single_agent_improved_translation
19,I know they're not fast compared,遅いと比べると、分かっています。,私は、それらが比べると速くないことを知っています。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".",私はボードショーツとワイフビーターを着て、彼はタトゥーだらけで、自分で「ネオナチみたいに見える」と表現した新しい髪型をしている。,私はボードショーツとノースリーブシャツを着て、彼はタトゥーだらけで、自分で「ネオナチっぽい」と表現した新しい髪型をしている。
36,NY is the best hope for accountability,ニューヨークが説明責任の最良の希望です。,ニューヨークが説明責任を実現する最良の希望です。
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,現実世界のコミュニケーションは、文脈に依存しない意味を持つシグナルを送ることに還元できないという重要な証拠がある。,現実世界のコミュニケーションは、文脈に依存しない意味を持つシグナルの送信に還元できないことを示す重要な証拠がある。
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts.",コンテキスト依存的なコミュニケーションは、環境特性(コンテキストの分布など)に大きく影響される、多層的な状況的現象であると提案する。,私たちは、コンテキスト依存的なコミュニケーションが、コンテキストの分布などの環境特性に決定的な影響を受ける、多層的な状況的現象であると提案する。
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,2011年にニコラスと一緒に様々なプロジェクトをサポートする6か月間を過ごせたことは幸運でした。,2011年にニコラスと共に様々なプロジェクトをサポートする6か月間を過ごせたことは大変幸運でした。
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support.",週末に会ったときは、特に植林や農場支援の進捗を聞いて嬉しかったです。,週末に会ったときは、特に植林や農場支援の進捗について聞いて嬉しかったです。
61,Licht AGREED to an all Republican audience!,賛成しました。,共和党の聴衆に向けてスピーチすることに同意しました。
65,It can't be repeated.,それを繰り返すことはできません。,それは繰り返すことはできません。
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.",昨晩、このルーティンに嫌気がさしたので、全てのトラップからピーナッツバターを取り除き、ピスタチオをスーパーグルーで固定しました。,昨晩、このルーティンに嫌気がさしたので、全てのトラップからピーナッツバターを取り除き、そこにピスタチオを1つ固定しました。
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.",私はこれまでほとんどすべての「人道的」な罠を試してきましたが、あまり成功していません。,私はこれまでほとんどすべての種類の「人道的」な罠を試してきましたが、あまり成功していません。
74,"They aren't, at least not in Alberta.",それらはそうではありません、少なくともアルバータでは。,それはそうではありません、少なくともアルバータでは。
75,Sure they cut business taxes.,はい、彼らは企業税を削減しました。,はい、確かに彼らは企業税を削減したのだ。
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.",グラスゴーに彼を降ろすだけです。,グラスゴーに彼を降ろしているところです。
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.","""グラスゴーに彼を降ろすだけです""と、チケット販売員は言った。","""「グラスゴーに降ろすだけだなんて、よく聞くことではありませんね」とチケット販売員は言った。"""
90,And they are truly nuts.,そして、彼らは本当にナッツです。,そして、彼らは本当に気が変だ。
95,Yell back at those who would try to talk over us.,怒鳴り返せ、私たちを押し黙らせようとする者たちに。,私たちの声を押し殺そうとする者たちに、強く反論しましょう。
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street.,私の隣人と私は同時に家に着き、私は通りを隔てた向こうから彼がCOVID-19の痰を激しく咳き上げているのが聞こえました。,私の隣人と私は同時に家に着いたのですが、通りを隔てた向こうから彼がCOVIDの痰を激しく吐き出しているのが聞こえてきました。
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.,そのため私は彼を避けるために急いでアパートに入ろうとしましたが、彼はまだ私と話をするために追いついてきました。,そのため私は急いでアパートに入ろうとしましたが、彼はついてきて私と気軽に話をすることができました。
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","4,000の苦しみの後、Ylは愛の場所に自分を見出し、どうしていいかわからない大きな感情に満ちています。","経験した4,000もの苦しみの後、主人公は愛の場所に身を置き、どうしていいかわからない強い感情に満ちている。"
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,昨日の#マンゴーモロンとの騒動は、はなはだしい大失態でした。,昨日の#マンゴーバカとの騒動は、ひどい失態だった。
113,A cold front should arrive by the middle of next week.,来週の中旬までに寒冷前線が到着するはずです。,来週の中旬には寒冷前線が到来するものと予想されます。
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",早朝、赤外線衛星と地上観測により、低層ストラタスと散在する<URL>の範囲が拡大していることが示されました。,早朝、赤外線衛星と地上観測により、低層ストラタスと散在する領域が拡大していることが示されました。
121,Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment.,信頼できるSalesforceパートナーを見つけ、その専門知識を活用してCRMへの投資の価値を最大化する。,信頼できるSalesforceのパートナー企業を見つけ、その専門知識を活用してCRMへの投資の価値を最大限に引き出す。
122,"Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem.",Salesforceパートナーが実装、カスタマイズ、統合、継続的なサポートを通じてあなたの事業がSalesforceのエコシステムで繁栄できるよう支援することを発見してください。,Salesforceのパートナーがあなたの事業をSalesforceのエコシステムで繁栄させるために、実装、カスタマイズ、統合、継続的なサポートを提供する方法をご覧ください。
137,But another individual often flies aboard that ship.,その船に別の個人がしばしば乗っている。,その船にはしばしば別の人が乗っている。
142,The Last of Us is an easy and canonical example of dad-ification.,最後のわれわれは、父親化の簡単で典型的な例です。,『ラスト・オブ・アス』は、父親化された典型的な例です。
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.",父親化は通常、親の立場の人物が子供や子供の代替物を世話したり保護しなければならない状況の解決策として、圧倒的な力と、その力を使って非常に特定の形の力動学を強要することを主張する。,親の立場の人物が子供や子供の代替物を世話したり保護しなければならない状況では、父親化は通常、圧倒的な力を使って非常に特定の形の力動学を強要することを主張する。
147,Here's a quick overview of how to make use of our website.,ウェブサイトの使い方の概要はこちらです。,ウェブサイトの使い方の簡単な概要はこちらです。
148,- We send out notifications when airfare goes on sale.,航空券が値下がりした際に通知を送信します。,航空券の販売時にお知らせを送信します。
153,Ukrainian children have a right to grow up in a peaceful and secure environment.,ウクライナの子供たちは平和で安全な環境で育つ権利がある。,ウクライナの子どもたちは平和で安全な環境で育つ権利がある。
159,Over time dart became my go-to for quick UI.,ダートは時間とともに私のクイックUIの定番になりました。,Dartは時間とともに私のUIアプリケーション開発の定番になりました。
164,Echidna with amethyst and magenta spikes.,エキドナ、アメジストとマゼンタのトゲ,トゲの生えたアリクイ、アメジストとマゼンタの色
166,Their tail is extremely thick.,しっぽはとてもふさふさです。,しっぽはとてもふとっています。
168,Their eyes are pear and they wear scarlet cateye glasses.,彼らの目は梨色で、緋色のキャットアイグラスを着用しています。,彼らの目は梨色で、赤いキャットアイグラスをかけています。
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...",愛吸血鬼,吸血鬼を悪者に描こうとしたブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーの努力にもかかわらず、みんなが...
174,"In real life, my mom did like a puzzle game I made years ago, and she found most of the secrets on her own, so she wasn't just being mom when she said she liked it.",現実生活では、私が何年も前に作った謎解きゲームを、私の母は好きだと言っていました。そして、ほとんどの秘密を自分で見つけ出したので、単に母親としての立場から言っているのではありませんでした。,母は私が以前に作ったパズルゲームを本当に楽しんでいて、ほとんどの秘密を自分で見つけ出したので、単に母親としての立場から言っているのではなかった。
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.",我需要把这个从英语翻译成中文和福建话。,"我需要把这个翻译成中文或福建话,因为我都不会说这些语言。"
179,Been toying with this thought for a little while:,少し前からこの考えを遊んでいます。,少し前からこの考えを検討してきました。
180,"Mental health is often seen as something separate from ""regular"" health.",精神的健康は、「通常の」健康とは別のものと見なされることが多い。,精神的健康は、しばしば「通常の」健康とは別のものと見なされている。
182,Because it happens in the mind and seems less tangible than physical health.,心の中で起こるため、身体的な健康よりも目に見えにくいです。,心の中で起こり、身体的な健康よりも目に見えにくいのです。
194,Very much worth having a go at.,とても挑戦する価値があります。,非常に挑戦する価値があります。
196,Playing around a bit with Flutter.,フラッターで少し遊んでいます。,フラッターで遊んでいます。
197,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.",私は正直に言って、Googleのテクノロジーをベースにしてビジネスを行うのは嫌です。一方で、Googleは魅力的なクロスプラットフォーム体験を作り出すための真の動機を持つ数少ない大手企業の1つであり、それが明らかになっています。,私はGoogleのテクノロジーをビジネスの基盤にするのは好ましくないと思いますが、一方でGoogleは魅力的なクロスプラットフォーム体験を生み出す真の動機を持つ数少ない大手企業の1つであり、それが明らかです。
199,Also please refrain from telling me that google/flutter apps suck on iOS and macOS.,私はそのようなコメントを控えさせていただきます。,私もグーグル/FlutterアプリがiOSやmacOSで上手く動作しないと言わないでください。
200,Cross platform is hard if you want to do it well.,クロスプラットフォームは、うまくやりたい場合は難しい。,クロスプラットフォーム開発は難しい。
201,I know that.,私はそれを知っています。,私はそれを知っています。
202,Thank you to those people who have downloaded the latest update to Leasey.,ありがとうございます。,ありがとうございます。これらのアプリをダウンロードしていただいた皆様に感謝いたします。
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,私の脳がそれを解き明かすことができないのはなぜかよくわかりません。ツールが非常に広範囲で曖昧であるため、選択肢が多すぎて脳がハードロックしてしまうのかもしれません。,私の脳がうまく理解できないのはよくわかりません。おそらく、ツールが非常に広範囲で曖昧なため、選択肢が多すぎて私の脳がハードロックしてしまうのかもしれません。
211,Grafana looks pretty.,グラファナはきれいです。,グラファーナはきれいです。
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""",そして新しい#FFXIV レイド層が近づいてきたので、「本格的なレイドに挑戦したいけど、パーティファインダーは大混乱そうだし、自分を受け入れてくれるスタティックは見つからないだろう」と長い間考えていました。,そして新しい#FFXIV レイド層が近づいてきたので、「本格的なレイドに挑戦したいけど、パーティファインダーは大混乱しそうだし、自分を受け入れてくれるスタティックは見つからないだろう」と長く考えていました。
214,"So I thought, screw it!",そうだな、構わないよ!,そうだ、もう気にしないことにしよう!
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!",人々で溢れており、レイド固定に参加することに不安を感じているが、全く上手くできるとは期待していない。,人々が固定レイドに参加することに不安を感じているが、全く上手くできるとは期待していない。
219,I was a voracious reader in my youth.,私は若い頃、貪欲な読書家でした。,私は若い頃、熱心な読書家でした。
227,They're not gonna talk about this on Bloomberg!,彼らはこれについてBloombergで話すつもりはありません。,彼らはBloombergでこのことを絶対に取り上げないだろう。
228,"But if Spotify has a good quarter, they will.",しかし、Spotifyが良い四半期を過ごせば、彼らは。,Spotifyが良い四半期を過ごせば、彼らは成功するだろう。
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,彼らにその国中の空洞化し、朽ち果てた都市を再生させるよう任せなさい。,彼らにその国中の空洞化し、朽ち果てた都市を再生させるよう依頼しましょう。再び。
231,These people want to improve their lives.,これらの人々は自分の生活を改善したいと考えています。,人々は自分の生活を改善したいと考えています。
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""",「リモートワークは死んだ」や「リモートワークは失敗した実験だった」と主張するヘッドラインに疲れてしまいました。,私は「リモートワークは死んだ」や「リモートワークは失敗した実験だった」と主張するヘッドラインに本当に疲れてしまっています。
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.",快適な空間で仕事ができ、窒息するような騒々しい事務所ではなくて済むようにしてくれる。,快適な空間で仕事ができ、窒息するような騒々しい事務所で働く必要がなくなる。
243,To just ignore these facts is wrong.,事実を無視するのは間違っています。,単に これらの事実を無視するのは間違っています。
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.",パーカーは中絶と、キャリアのために子供を遅らせる現代の都市女性の衝動について言及した。,彼は、キャリアのために子供を遅らせる現代の都市女性の傾向について言及した。
255,It took years of changing my life and working hard but finally...,人生を変え、懸命に働いた年月の末に、ついに...,人生を変え、懸命に働いた年月の末に、ついに...
264,I will zip the lining into my cycle jacket - just in case I need it inside.,私のサイクルジャケットの裏地にファスナーをつけます - 必要になった場合に備えて。,私のサイクルジャケットの裏地にファスナーを付けておきます - 中で使う必要が出た時のためです。
266,This is for Wikipedia's component library (OOUI).,これはウィキペディアのコンポーネントライブラリ(OOUI)のためのものです。,これはウィキペディアのコンポーネントライブラリ(OOUI)用のものです。
270,"We create a detached temp parent, install MO there, and observe it becoming detached (thus attached elsewhere).",一時的な親要素を作成し、そこにMOをインストールし、それが分離されていくのを観察する。,一時的な分離親オブジェクトを作成し、そこにMOをインストールし、それが分離されていくのを観察する。
276,He's just absolutely ripped from tearing around my office twice a day.,彼は1日2回私の事務所を走り回ることで完全に引き締まっている。,彼は私の事務所を1日2回走り回ることで完全に筋肉質になっている。
278,It makes me so happy to see him thriving.,それを見て私はとても幸せです。,それを見て彼が順調に育っているのを見て私はとても幸せです。
285,Last week got a ton done and feeling much better about field items.,先週は大量の仕事を完了し、フィールド項目についてもずっと良い気分になっています。,先週は大量の仕事を完了し、現場の業務についても大変良い状況になっています。
286,"All collards, kale, chard is transplanted.",全てのコラード、ケール、チャードは移植されます。,全てのコラード、ケール、チャードが移植されます。
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",そこにサラダの列を播種する必要もあり、両方に切り込んだグリーンを統合する。灌漑、ベッド準備、移植の訓練を受けた乗組員がいる。収穫以外のスキル項目の90%がこれらです。,サラダ用の列を播種し、両方に切り込んだグリーンを統合する必要がある。灌漑、ベッド準備、移植の訓練を受けた作業員がいる。これらは収穫以外の作業の90%を占める。
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,アップルマップスではグーグルマップスに比べて、指示に従う必要があった経験がはるかに優れていた。,アップルマップの方がグーグルマップに比べて、指示に従う必要がある経験がはるかに優れていました。
295,Apple Maps wins.,アップルマップスが勝った。,アップルマップが優れている。
302,"That said, I'm biased.",それでも、私は偏っています。,私は確かに偏見を持っています。
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,それは、政府が私たちが生活しているシステムを変更しないと考えている限り、富を長期的に保管する良い場所であるということです。,土地は、政府がこの社会システムを変更しないと考えられる限り、長期的に富を保持する良い手段です。
309,In China you can only lease land.,中国では土地を借りることしかできません。,中国では土地を所有することはできず、ただ借りることしかできません。
311,The government can change these policies whenever it wants.,政府はいつでもこれらの政策を変更することができます。,政府はいつでもこれらの方針を変更することができます。
312,The land is temporary.,土地は一時的です。,土地は一時的なものです。
318,That's why the Chinese only allow leases.,それが中国人が賃貸のみを許可する理由です。,それが中国では賃貸契約のみが認められる理由です。
322,Let us continue to work together towards creating a brighter future for all.,私たちは全ての人のためのより良い未来を創造するために、これからも協力し続けましょう。,私たちは全ての人のためのより良い未来を築くために、これからも協力し続けましょう。
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分に対してあまりにも厳しくなりながら、実際の残酷さがどのようなものかを示す多くの証拠に溢れていることに、私はしばしば驚嘆する。,自分を過度に非難しながら、実際の残酷さがいかに大きいかを示す多くの証拠に囲まれていることに、私はしばしば驚かされる。
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",個人の失敗や罪悪感に苦しむことは、最も非難されるべき行為の責任者に「成功」が与えられることの多い世界においては...,個人の失敗や罪悪感に苦しむことは、最も非難されるべき行為の責任者に「成功」が与えられることの多い世界において、極めて困難なことである。
332,"or ""Modal editors are useless today"" :morty:",モーダルエディターは今日無用です,モーダルエディターは今日役立たずだ
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:","私のAxumプロジェクトの機能を共有ライブラリに抽出する: ""キーボードを持ってて"" :partyparrot: :helix: :ferrisdance:",私のAxumプロジェクトの機能を共有ライブラリに抽出します。やってやるぞ! :partyparrot: :helix: :ferrisdance:
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのプロンプトは「一晩中起きていろ」です。,今週のRevelationsのテーマは「一晩中起きていましょう」です。
339,It is definitely more romance than filth.,それは間違いなくより多くのロマンスであり、汚れではありません。,それはより多くのロマンチックな要素を含んでいます。
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",空中でイキたいと思っています。,空中で高高度オーガズムを体験したいと思っています。
345,"I wish there was a ""who to follow"" recommendation somehow.",「フォローすべき人」のおすすめがあればいいのに。,私は「フォローすべき人」のおすすめがあればいいと思います。
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",それには少し多くの努力が必要で、良いアプリを使う必要があるでしょう。,それには少し多くの努力が必要で、UXを改善するのによいアプリを使う必要があるでしょう。
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",介入策: 何かを変えるために行うことについての知識、ある程度の確信の範囲内で。,私たちが変化を生み出すために行うことについての知識、ある程度の確信の範囲内で。
360,He's here and he's going to say this stuff no matter what.,彼はここにいて、何があっても、この内容を言うつもりです。,彼はここにいて、何があっても、必ずこのことを言うつもりです。
362,It's very underwhelming at the moment.,今のところとてもがっかりしています。,今のところかなり物足りない感じがします。
363,"The ""MusicLM Demo"" is mildly interesting.",「MusicLM デモ」はやや興味深いです。,「MusicLM デモ」はやや面白いです。
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",重量挙げをするのは変だが、自分の1回限りの最大重量がわからないのも変だ。それは人々が進歩を追跡する主要な方法の1つだからだ。,重量挙げをしているのに、自分の最大挙上重量がよくわからないのは変だ。最大挙上重量は、人々が自分の進歩を追跡する主要な指標の1つだからだ。
369,I work out alone in my bedroom without a spotter or even a weight rack.,私は寝室で一人で運動しています。スポッターやウェイトラックはありません。,私は寝室で一人で重量トレーニングをしています。スポッターやウェイトラックは使用していません。
370,Just me and a barbell with a bunch of weights.,私とバーベルと重り,私とバーベルに重りがたくさんある
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",最大1回挙上重量を把握しようとすると、重量が不足していたり、逆に重傷や死亡につながる可能性があります。,最大限の重量を試すと、重量が不足していたり、重傷や死亡につながる危険があります。
375,I swear burrata didn't exist five years ago,ブラータはたった5年前には存在しなかったと誓います。,チーズのブラータは5年前には存在していなかったと私は断言する。
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,私はこれまで誰かのお母さんがそれを作るのを見たことがなく、パーティーで押し付けられたこともなく、誰かのソース作りやベーキングの日に登場するのを見たこともありません。,私はこれまで誰かのお母さんがこの料理を作るのを見たことがなく、パーティーでこの料理を押し付けられたこともなく、誰かのソース作りやベーキングの日にこの料理が登場するのを見たこともありませんでした。
384,Does anyone have a Linux tablet they love?,Linux タブレットを愛用している人はいますか?,Linux タブレットを愛用している人はいますか?
385,"This would be mainly for web browsing, occasional email, and some games.",これは主にウェブブラウジング、時折のメール、そして一部のゲームのためのものです。,これはおもにウェブブラウジング、時々のメール、そしていくつかのゲームに使われるものです。
388,"A bad game is bad forever.""",悪いゲームは永遠に悪い。,悪いゲームは永遠に悪いままだ。
389,So was it Epic that originated this?,それがエピックが始めたものだったのですか?,エピックがそれを始めたのですか?
390,We can keep going.,行けるよ。,我们可以继续前进。
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",ゲームプロ1997年11月号にはより曖昧な引用文がある。,ゲームプロ1997年11月号の以前の号に、より曖昧な引用文があった。
401,Esp the carriages with the bigger windows.,大きな窓のある客車に乗ってください。,特に大きな窓のある客車に乗ってください。
402,There's areas that could use some polish.,そこには少し磨く必要のある部分があります。,そこには少し手を加えて改善できる部分があります。
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",主に、十分なごみ箱の不足と、照明色の意味を説明する標識の不足です。,十分なごみ箱の不足と、照明色の意味を説明する標識の不足が主な問題です。
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMまたはDDZの株式の終了を見るのは悲しくありません。,私はICMやDDZの株式の終了を見るのに悲しくありません。
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,1人1枚の規則が継続されます。これにより、列に並ぶ全ての人が確実に入手できるようにしています。,1人1枚までの購入制限を設けています。これにより、列に並ぶ全ての人が商品を確実に手に入れられるようにしています。
411,Such friendships transcend differences.,そのような友情は違いを超越する。,そのような友情は違いを乗り越える。
412,We all have stories to tell.,私たち全員に語る物語がある。,私たち全員に語る物語がたくさんある。
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",しかし、私はどこかで間違った足で始めてしまったような気がします。,私はうまくいかなかったような気がします。
418,Will still linger a bit longer on here and think about whether I should migrate at all.,まだしばらくここに留まり、移住するかどうかを考えてみます。,ここにしばらく留まり、移住するかどうか考えてみます。
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,地下に潜り込んだレプニッドの群れに落ち込み、地下の洞窟の中で数百匹のレプニッドの体が煮えたぎる中に落ちた。,地下に潜り込んだレプニッドの群れの中に落ち込み、数百匹のレプニッドの煮えたぎる体の中に落ちた。
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは迅速です。何組ものキバが致死的な毒を注入し、ディスクラの空気があなたの肺を汚染します。,複数のキバが致死的な毒を注入し、ディスクラの空気があなたの肺を汚染して、終わりは一瞬のことだ。
425,Nobody will ever know that you were the first human future traveller.,未来の人類の旅行者として、あなたが最初の人間だったことを誰も知らないでしょう。,あなたが最初の未来の人間旅行者だったことを、誰も知らないだろう。
426,You land the flyer nose upward on the side of the slag heap and climb out.,機体の鼻を上に向けて、スラグ山の側面に着陸し、外に出る。,飛行機の鼻を上に向けてスラグ山の側面に着陸し、外に出る。
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つ目のレプニッドが見つめているようだが、あなたに向かって動くことはない。実際、あなたがゆっくりと近づいていくにつれ、彼らは動きを止めたままだ。,八つの目を持つレプニッドが見つめているが、あなたに向かって動くことはない。実際、あなたがゆっくりと近づいていくにつれ、彼らは動きを止めたままだ。
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",彼らはあなたの声を聞くことができないだけでなく、理解することもできないようです。ユニバーサル・トランスレーターはどんな答えも拾っていません。,あなたの声が聞こえないだけでなく、ユニバーサル・トランスレーターが答えを拾っていないため、彼らは理解することもできないようです。
430,You decide to use your Psychic Awareness to contact them mentally.,あなたは精神的に彼らと連絡を取るために、あなたの霊的な覚醒を使うことにしました。,あなたは、あなたの超能力を使って彼らと精神的に連絡を取ることにしました。
436,"#today I have coffee, sunshine and quiet time!",今日は、コーヒー、日差し、そして静かな時間があります!,コーヒー、日差し、そして静かな時間がある!
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,不均一に紡がれた銀灰色の糸で、ほとんどが細く紡がれているが、ところどころに塊がある。,不均等に紡がれた銀灰色の糸で、ほとんどが細く紡がれているが、所々に塊がある。
441,But am not sure I have enough of the purple.,紫色は十分ではないかもしれません。,私は紫色がまだ十分ではないかもしれません。
446,I have literally tried and dropped EVERY SINGLE ONE.,私は文字通り試して、すべてのものを手放しました。,私は本当にすべてのものを試してきました。
447,"And up until like two years ago, I had no idea until I checked my transcripts.",そして2年ほど前まで、私は成績を確認するまで全く知らなかった。,2年前まで、私は成績を確認するまで全く知らなかった。
448,The literature class hatred is even worse: I love to read.,文学クラスの嫌悪感はさらに悪化しています。私は読書が大好きです。,私は文学の授業が大好きです。
450,"My home is comfortable and wonderful and I am happy there, but I have to be somewhere else in order to chill enough to read fiction during the day without feeling guilty.",私の家は快適で素晴らしく、そこにいるときは幸せですが、小説を読むためにリラックスするには、別の場所にいる必要があります。,私の家は快適で素晴らしく、そこにいるときは幸せですが、昼間に小説を読むためにリラックスするには、別の場所に行く必要があります。
451,It's like I'm on holidays and therefore am doing what one does on holidays.,休暇のように感じられ、そのため休暇中にするようなことをしています。,休暇気分で、普段休暇中にするようなことをしています。
452,"And that's also even though I haven't slept as well here for the last two nights as I do at home, and get a little #MECFS ed out from simply being in a strange environment where I'm less able to pace myself and have to remember where things are.",そして、ここの最近の2晩は自宅のように良く眠れていないし、奇異な環境にいるため自分のペースを保つことが難しく、物の場所を覚えなければならないので、少し#MECFS疲れもしています。,そして、ここの最近の2晩は自宅のように良く眠れていないし、慣れない環境のため自分のペースを保つのが難しく、物の場所を覚えるのが大変で、少し#MECFS疲れもしています。
455,"It's exciting, nerve-wracking, stressful, and all the good things that I love about working in games.",それは興奮させ、神経を逼迫させ、ストレスを感じさせるが、私がゲーム業界で働くことを愛する良いことすべてでもある。,それは、私がゲーム業界で働くことを愛する、興奮、緊張、そしてストレスを伴う良いことすべてである。
