index,original,translated,terminology_annotation
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,現実世界のコミュニケーションは、文脈に依存しない意味を持つシグナルを送ることに還元できないという重要な証拠がある。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""シグナル"" (signal) in the Japanese translation does not match the glossary term ""signals"" in the English source.
[minor]: [WRONG TERM] - The term ""文脈に依存しない意味を持つ"" (having meaning independent of context) does not accurately convey the meaning of ""context-independent meaning"" in the English source."
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts.",コンテキスト依存的なコミュニケーションは、環境特性(コンテキストの分布など)に大きく影響される、多層的な状況的現象であると提案する。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""context-dependent communication"" should have been translated as ""コンテクスト依存的なコミュニケーション"" instead of ""コンテキスト依存的なコミュニケーション"".
[minor]: [WRONG TERM] - The term ""environment properties"" should have been translated as ""環境特性"" instead of ""環境特性(コンテキストの分布など)""."
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,2011年にニコラスと一緒に様々なプロジェクトをサポートする6か月間を過ごせたことは幸運でした。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""Nicholas"" should have been translated as ""ニコラス"" in Japanese."
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support.",週末に会ったときは、特に植林や農場支援の進捗を聞いて嬉しかったです。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""chuffed"" should have been translated as ""嬉しい"" or ""喜ばしい"" instead of ""嬉しかった"".
[minor]: [TERM NOT APPLIED] - The glossary term ""progress"" should have been translated as ""進展"" or ""進捗"" instead of ""進捗""."
61,Licht AGREED to an all Republican audience!,賛成しました。,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The term ""Republican"" should have been translated as ""共和党"" in Japanese to match the glossary."
65,It can't be repeated.,それを繰り返すことはできません。,"MQM annotations:
Terminology Errors:
minor: WRONG TERM - The Japanese translation ""それを繰り返すことはできません。"" does not accurately convey the meaning of the English source ""It can't be repeated."" The Japanese translation is more literal and does not capture the nuance of the English phrase."
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.",昨晩、このルーティンに嫌気がさしたので、全てのトラップからピーナッツバターを取り除き、ピスタチオをスーパーグルーで固定しました。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""pistachio"" should have been translated as ""ピスタチオ"" instead of ""ピスタチオ"" in the Japanese translation."
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.",私はこれまでほとんどすべての「人道的」な罠を試してきましたが、あまり成功していません。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""人道的"" (humane) in the source text is not accurately translated as ""人道的"" (humane) in the target text. A more appropriate translation would be ""人道主義的"" (humanitarian)."
74,"They aren't, at least not in Alberta.",それらはそうではありません、少なくともアルバータでは。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""それらはそうではありません、少なくともアルバータでは。"" does not use the correct terminology for ""they aren't"" in the given context."
75,Sure they cut business taxes.,はい、彼らは企業税を削減しました。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""はい、彼らは企業税を削減しました。"" does not use the correct Japanese term for ""business taxes"". The more appropriate term would be ""企業税"" instead of ""税""."
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.",グラスゴーに彼を降ろすだけです。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""traveling companion"" should have been translated as ""同行者"" instead of just ""彼""."
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.","""グラスゴーに彼を降ろすだけです""と、チケット販売員は言った。","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""ticket guy"" should have been translated as ""チケット販売員"" instead of ""チケット販売員は""."
90,And they are truly nuts.,そして、彼らは本当にナッツです。,"MQM annotations:
Terminology Errors:
Major: WRONG TERM - The Japanese translation ""そして、彼らは本当にナッツです。"" does not accurately convey the meaning of the English source ""And they are truly nuts."" The term ""ナッツ"" (nuts) in this context does not fit and should be translated differently to capture the intended meaning."
95,Yell back at those who would try to talk over us.,怒鳴り返せ、私たちを押し黙らせようとする者たちに。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""yell back"" should have been translated as ""怒鳴り返す"" instead of ""怒鳴り返せ"".
[major]: [WRONG TERM] - The glossary term ""those who would try to talk over us"" should have been translated as ""私たちを押し黙らせようとする者たち"" instead of ""私たちを押し黙らせようとする者たちに""."
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street.,私の隣人と私は同時に家に着き、私は通りを隔てた向こうから彼がCOVID-19の痰を激しく咳き上げているのが聞こえました。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""covid mucus storm"" should have been translated as ""COVID-19の痰を激しく咳き上げている"" instead of ""COVID-19の痰を激しく咳き上げている""."
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.,そのため私は彼を避けるために急いでアパートに入ろうとしましたが、彼はまだ私と話をするために追いついてきました。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""him"" should have been translated as ""彼"" instead of ""彼"" to match the context."
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","4,000の苦しみの後、Ylは愛の場所に自分を見出し、どうしていいかわからない大きな感情に満ちています。","MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Yl"" is not a standard glossary term and should be translated or explained in context.
[major]: [WRONG TERM] - The term ""feels"" should be translated more accurately to convey the intended meaning, such as ""emotions"" or ""feelings""."
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,昨日の#マンゴーモロンとの騒動は、はなはだしい大失態でした。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""#MangoMoron"" is not a standard Japanese term and does not fit the context of the translation."
113,A cold front should arrive by the middle of next week.,来週の中旬までに寒冷前線が到着するはずです。,"MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""cold front"" should have been translated as ""寒冷前線"" instead of ""寒冷前線""."
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",早朝、赤外線衛星と地上観測により、低層ストラタスと散在する<URL>の範囲が拡大していることが示されました。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""stratus"" should have been translated as ""ストラタス"" instead of ""ストラタス"".
[major]: [TERM NOT APPLIED] - The term ""patchy"" should have been translated as ""散在する"" instead of ""<URL>""."
121,Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment.,信頼できるSalesforceパートナーを見つけ、その専門知識を活用してCRMへの投資の価値を最大化する。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Salesforce partner"" should be translated as ""Salesforceパートナー"" instead of ""Salesforceパートナー"".
[minor]: [WRONG TERM] - The term ""CRM"" should be translated as ""CRM"" instead of ""CRM""."
122,"Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem.",Salesforceパートナーが実装、カスタマイズ、統合、継続的なサポートを通じてあなたの事業がSalesforceのエコシステムで繁栄できるよう支援することを発見してください。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""Salesforce partner"" should be translated as ""パートナー企業"" instead of ""Salesforceパートナー"".
[minor]: [WRONG TERM] - The term ""ecosystem"" should be translated as ""エコシステム"" instead of ""エコシステム""."
137,But another individual often flies aboard that ship.,その船に別の個人がしばしば乗っている。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""その船に別の個人がしばしば乗っている"" does not use the appropriate glossary term for ""individual"" which should be ""人"" instead of ""個人""."
142,The Last of Us is an easy and canonical example of dad-ification.,最後のわれわれは、父親化の簡単で典型的な例です。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Japanese translation ""最後のわれわれ"" does not accurately convey the meaning of the English term ""The Last of Us"", which refers to a specific video game title."
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.",父親化は通常、親の立場の人物が子供や子供の代替物を世話したり保護しなければならない状況の解決策として、圧倒的な力と、その力を使って非常に特定の形の力動学を強要することを主張する。,"MQM annotations:
Terminology Errors:
major: WRONG TERM - The term ""父親化"" does not accurately convey the meaning of ""Dad-ification"" in the source text. A more appropriate translation would be ""父権化"" or ""父権主義化"".
minor: WRONG TERM - The term ""子供の代替物"" is not a natural translation of ""child stand-in"" and could be improved to ""子供の代替者"" or ""子供に代わる者""."
147,Here's a quick overview of how to make use of our website.,ウェブサイトの使い方の概要はこちらです。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""ウェブサイトの使い方の概要はこちらです。"" does not use the correct Japanese term for ""website"" which should be ""ウェブサイト"" instead of ""ウェブサイトの""."
148,- We send out notifications when airfare goes on sale.,航空券が値下がりした際に通知を送信します。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""航空券が値下がりした際に通知を送信します"" does not use the glossary term for ""airfare"" which should be ""航空運賃""."
153,Ukrainian children have a right to grow up in a peaceful and secure environment.,ウクライナの子供たちは平和で安全な環境で育つ権利がある。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""peaceful and secure environment"" should have been translated as ""平和で安全な環境"" instead of ""平和で安全な環境で育つ""."
159,Over time dart became my go-to for quick UI.,ダートは時間とともに私のクイックUIの定番になりました。,"MQM annotations:
Terminology Errors:
minor: term not applied - The term ""dart"" in the source text should have been translated as ""ダート"" (the Japanese word for ""Dart"") instead of ""ダート"" (the English word)."
164,Echidna with amethyst and magenta spikes.,エキドナ、アメジストとマゼンタのトゲ,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""エキドナ"" (echidna) is not translated correctly. The Japanese translation should be ""ハリネズミ"" (hedgehog).
[minor]: [WRONG TERM] - The term ""アメジスト"" (amethyst) is correctly translated, but ""マゼンタ"" (magenta) should be ""紫"" to match the color of the spikes."
166,Their tail is extremely thick.,しっぽはとてもふさふさです。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""しっぽはとてもふさふさです"" does not use the correct terminology for ""tail"" as specified in the glossary."
168,Their eyes are pear and they wear scarlet cateye glasses.,彼らの目は梨色で、緋色のキャットアイグラスを着用しています。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""pear"" is not an accurate translation for the Japanese term ""梨色"" (nashi-iro), which refers to a pale yellowish-green color. The correct term would be something like ""pale green"" or ""greenish-yellow"".
[minor]: [WRONG TERM] - The term ""cateye glasses"" is not a direct translation of the Japanese term ""キャットアイグラス"" (kyatto-ai gurasu), which refers to a specific style of glasses with a distinctive cat-eye shape. A more accurate translation would be ""cat-eye glasses""."
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...",愛吸血鬼,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""愛吸血鬼"" (Vampire) does not match the correct term used in the source text, which refers to the efforts of various authors to portray vampires in a certain way."
174,"In real life, my mom did like a puzzle game I made years ago, and she found most of the secrets on her own, so she wasn't just being mom when she said she liked it.",現実生活では、私が何年も前に作った謎解きゲームを、私の母は好きだと言っていました。そして、ほとんどの秘密を自分で見つけ出したので、単に母親としての立場から言っているのではありませんでした。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""謎解きゲーム"" does not match the glossary term ""puzzle game"" used in the English source.
minor: wrong term - The Japanese translation ""秘密"" does not accurately convey the meaning of ""secrets"" from the English source."
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.",我需要把这个从英语翻译成中文和福建话。,"MQM annotations:
Terminology Errors:
[critical]: [TERM NOT APPLIED] - The source text needs to be translated into Mandarin Chinese and/or Hokkien, but the translation provided is in Japanese, which is not the requested target language."
179,Been toying with this thought for a little while:,少し前からこの考えを遊んでいます。,"MQM annotations:
Terminology Errors:
major: term not applied - The Japanese translation ""少し前からこの考えを遊んでいます"" does not accurately convey the meaning of the English source ""Been toying with this thought for a little while"". The Japanese translation uses the word ""遊んでいます"" which means ""playing with"" or ""toying with"", but it does not capture the nuance of ""considering"" or ""contemplating"" the thought as the English source suggests."
180,"Mental health is often seen as something separate from ""regular"" health.",精神的健康は、「通常の」健康とは別のものと見なされることが多い。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Japanese translation ""「通常の」健康"" does not match the glossary term ""regular"" in the English source."
182,Because it happens in the mind and seems less tangible than physical health.,心の中で起こるため、身体的な健康よりも目に見えにくいです。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The translation ""身体的な健康"" does not accurately convey the meaning of ""physical health"" in the source text. A more appropriate term would be ""身体的健康""."
194,Very much worth having a go at.,とても挑戦する価値があります。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""とても挑戦する価値があります"" does not directly correspond to the English glossary term ""worth having a go at""."
196,Playing around a bit with Flutter.,フラッターで少し遊んでいます。,"MQM annotations:
Terminology Errors:
minor: term not applied - The glossary term ""Flutter"" should have been translated as ""フラッター"" in Japanese."
197,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.",私は正直に言って、Googleのテクノロジーをベースにしてビジネスを行うのは嫌です。一方で、Googleは魅力的なクロスプラットフォーム体験を作り出すための真の動機を持つ数少ない大手企業の1つであり、それが明らかになっています。,"MQM annotations:
Terminology Errors:
Major: TERM NOT APPLIED - The glossary term ""Google"" should have been translated as ""グーグル"" instead of ""Googleのテクノロジー"" in the Japanese translation."
199,Also please refrain from telling me that google/flutter apps suck on iOS and macOS.,私はそのようなコメントを控えさせていただきます。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The term ""google/flutter apps"" should have been translated as ""アプリケーション"" or a similar Japanese term instead of leaving it in English."
200,Cross platform is hard if you want to do it well.,クロスプラットフォームは、うまくやりたい場合は難しい。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Japanese translation ""うまくやりたい場合は難しい"" does not accurately convey the meaning of the English source ""Cross platform is hard if you want to do it well."" The Japanese translation does not use the appropriate terminology for ""cross-platform."""
201,I know that.,私はそれを知っています。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""私はそれを知っています。"" does not use the correct Japanese glossary term for ""I know that."""
202,Thank you to those people who have downloaded the latest update to Leasey.,ありがとうございます。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""ありがとうございます"" does not match the glossary term ""Leasey"" in the source text."
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,私の脳がそれを解き明かすことができないのはなぜかよくわかりません。ツールが非常に広範囲で曖昧であるため、選択肢が多すぎて脳がハードロックしてしまうのかもしれません。,"MQM annotations:
Terminology Errors:
major: TERM NOT APPLIED - The glossary term ""brain"" should have been translated as ""脳"" instead of ""私の脳"" in the given context.
minor: WRONG TERM - The glossary term ""hardlocks"" should have been translated as ""ハードロックする"" instead of ""ハードロックしてしまう"" to better fit the context."
211,Grafana looks pretty.,グラファナはきれいです。,"MQM annotations:
Terminology Errors:
minor: [term not applied] - The glossary term ""Grafana"" should have been translated as ""グラファナ"" in Japanese."
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""",そして新しい#FFXIV レイド層が近づいてきたので、「本格的なレイドに挑戦したいけど、パーティファインダーは大混乱そうだし、自分を受け入れてくれるスタティックは見つからないだろう」と長い間考えていました。,"MQM annotations:
Terminology Errors:
major: term not applied - The term ""レイド"" (raid) in the source text is not accurately translated as ""raid"" in the target text, but rather as ""レイド層"" (raid tier).
minor: wrong term - The term ""スタティック"" (static) in the source text is translated as ""スタティック"" in the target text, but it should be translated as ""固定パーティ"" to better fit the context."
214,"So I thought, screw it!",そうだな、構わないよ!,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""そうだな、構わないよ!"" does not accurately convey the meaning of the English source ""So I thought, screw it!"". The Japanese translation is more polite and less colloquial than the source."
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!",人々で溢れており、レイド固定に参加することに不安を感じているが、全く上手くできるとは期待していない。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""raid static"" is not translated correctly. The Japanese translation ""レイド固定"" does not accurately convey the meaning of the English term.
[minor]: [WRONG TERM] - The term ""上手くできる"" (to be good at) does not fully capture the nuance of ""being good at all"" in the source text."
219,I was a voracious reader in my youth.,私は若い頃、貪欲な読書家でした。,"MQM annotations:
Terminology Errors:
major: WRONG TERM - The Japanese translation ""貪欲な読書家"" does not accurately convey the meaning of ""voracious reader"" in the source text. A more appropriate translation would be ""熱心な読書家"" or ""熱心な読書家だった""."
227,They're not gonna talk about this on Bloomberg!,彼らはこれについてBloombergで話すつもりはありません。,"MQM annotations:
Terminology Errors:
minor: term not applied - The term ""Bloomberg"" should have been translated as ""ブルームバーグ"" instead of using the English term."
228,"But if Spotify has a good quarter, they will.",しかし、Spotifyが良い四半期を過ごせば、彼らは。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""彼ら"" does not fit the context. The correct translation for ""they"" in this case should be ""Spotify""."
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,彼らにその国中の空洞化し、朽ち果てた都市を再生させるよう任せなさい。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""rehabilitate"" should have been translated as ""再生させる"" instead of ""任せなさい"" in the given context."
231,These people want to improve their lives.,これらの人々は自分の生活を改善したいと考えています。,"MQM annotations:
Terminology Errors:
minor: [term not applied] - The Japanese translation ""これらの人々は自分の生活を改善したいと考えています。"" does not use the glossary term for ""these people"" as specified in the source text."
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""",「リモートワークは死んだ」や「リモートワークは失敗した実験だった」と主張するヘッドラインに疲れてしまいました。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""リモートワーク"" (remote work) is not applied consistently in the translation. The translation uses ""リモートワーク"" instead of the more natural Japanese equivalent."
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.",快適な空間で仕事ができ、窒息するような騒々しい事務所ではなくて済むようにしてくれる。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The term ""窒息するような"" does not accurately convey the meaning of ""stuffy"" in the source text. A more appropriate translation would be ""窒息しそうな"" or ""窒息感のある""."
243,To just ignore these facts is wrong.,事実を無視するのは間違っています。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""事実を無視するのは間違っています"" does not use the correct Japanese terminology for ""ignore"" as specified in the glossary."
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.",パーカーは中絶と、キャリアのために子供を遅らせる現代の都市女性の衝動について言及した。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""abortion"" should have been translated as ""中絶"" instead of ""中絶と"".
[major]: [TERM NOT APPLIED] - The term ""modern urban women"" should have been translated as ""現代の都市女性"" instead of ""現代の都市女性の""."
255,It took years of changing my life and working hard but finally...,人生を変え、懸命に働いた年月の末に、ついに...,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The Japanese translation ""人生を変え、懸命に働いた年月の末に、ついに..."" does not accurately convey the meaning of the English source ""It took years of changing my life and working hard but finally..."". The Japanese translation does not include the key term ""years"" which is present in the source."
264,I will zip the lining into my cycle jacket - just in case I need it inside.,私のサイクルジャケットの裏地にファスナーをつけます - 必要になった場合に備えて。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""cycle jacket"" should have been translated as ""サイクリングジャケット"" instead of ""サイクルジャケット"" in the Japanese translation."
266,This is for Wikipedia's component library (OOUI).,これはウィキペディアのコンポーネントライブラリ(OOUI)のためのものです。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""OOUI"" should have been translated as ""OOUI (Open-source Object User Interface)"" in Japanese."
270,"We create a detached temp parent, install MO there, and observe it becoming detached (thus attached elsewhere).",一時的な親要素を作成し、そこにMOをインストールし、それが分離されていくのを観察する。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The term ""parent"" should be translated as ""親要素"" instead of ""親"" in the given context.
[minor]: [WRONG TERM] - The term ""MO"" should be translated as ""モジュール"" instead of ""MO"" to fit the context."
276,He's just absolutely ripped from tearing around my office twice a day.,彼は1日2回私の事務所を走り回ることで完全に引き締まっている。,"MQM annotations:
Terminology Errors:
[major]: [WRONG TERM] - The translation ""引き締まっている"" does not accurately convey the meaning of ""ripped"" in the source text. A more appropriate term would be ""筋肉質"" or ""筋骨隆々""."
278,It makes me so happy to see him thriving.,それを見て私はとても幸せです。,"MQM annotations:
Terminology Errors:
minor: term not applied - The Japanese translation ""それを見て私はとても幸せです"" does not use the glossary term for ""thriving"" which would be a more appropriate translation."
285,Last week got a ton done and feeling much better about field items.,先週は大量の仕事を完了し、フィールド項目についてもずっと良い気分になっています。,"MQM annotations:
Terminology Errors:
[major]: [TERM NOT APPLIED] - The glossary term ""field items"" should have been translated as ""フィールド項目"" instead of ""フィールド項目について""."
286,"All collards, kale, chard is transplanted.",全てのコラード、ケール、チャードは移植されます。,"MQM annotations:
Terminology Errors:
[minor]: [TERM NOT APPLIED] - The glossary term ""collards"" should have been translated as ""コラード"" in Japanese.
[minor]: [TERM NOT APPLIED] - The glossary term ""kale"" should have been translated as ""ケール"" in Japanese.
[minor]: [TERM NOT APPLIED] - The glossary term ""chard"" should have been translated as ""チャード"" in Japanese."
