index,original,translated,accuracy_annotation
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.",グラスゴーに彼を降ろすだけです。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""グラスゴーに彼を降ろすだけです。"" does not fully reflect the meaning of the source text ""I'm just dropping him off in Glasgow."" The translation focuses on the destination (Glasgow) but does not convey the meaning of ""dropping him off"" or the context of the speaker being the one doing the action."
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.","""グラスゴーに彼を降ろすだけです""と、チケット販売員は言った。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""グラスゴーに彼を降ろすだけです"" does not fully capture the nuance of the source text ""I'm just dropping him off in Glasgow."" The translation is more literal and does not convey the sense of it being an unusual or uncommon occurrence.
[Minor]: no errors."
90,And they are truly nuts.,そして、彼らは本当にナッツです。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""そして、彼らは本当にナッツです。"" does not accurately convey the meaning of the source text ""And they are truly nuts."" The Japanese translation suggests that ""they"" are literally nuts, whereas the English source is using ""nuts"" in an idiomatic sense to mean ""crazy"" or ""eccentric""."
95,Yell back at those who would try to talk over us.,怒鳴り返せ、私たちを押し黙らせようとする者たちに。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Japanese translation ""怒鳴り返せ、私たちを押し黙らせようとする者たちに。"" does not fully capture the meaning of the English source ""Yell back at those who would try to talk over us."" The Japanese translation focuses more on yelling back at those who try to silence us, while the English source emphasizes yelling back at those who try to talk over us.
[Minor]: none"
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street.,私の隣人と私は同時に家に着き、私は通りを隔てた向こうから彼がCOVID-19の痰を激しく咳き上げているのが聞こえました。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""COVID-19 の痰を激しく咳き上げている"" does not fully reflect the meaning of the source text ""coughing up a covid mucus storm"". The translation focuses on the coughing of phlegm, while the source text emphasizes the intensity and volume of the coughing.
[Minor]: no-error"
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.,そのため私は彼を避けるために急いでアパートに入ろうとしましたが、彼はまだ私と話をするために追いついてきました。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""彼はまだ私と話をするために追いついてきました"" does not fully capture the meaning of the source text ""he still managed to catch up to me to chat"". The translation implies that the person was able to catch up to the speaker in order to chat, while the source text suggests that the person was able to catch up to the speaker despite the speaker's attempt to avoid him.
[Minor]: no-error"
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","4,000の苦しみの後、Ylは愛の場所に自分を見出し、どうしていいかわからない大きな感情に満ちています。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""どうしていいかわからない大きな感情に満ちています"" does not fully capture the meaning of the source text ""is having huge feels she doesn't know what to do with"". The translation suggests the character is overwhelmed by emotions, but does not convey the uncertainty and lack of understanding about what to do with those emotions.
[Minor]: accuracy/addition - The translation ""の苦しみの後"" adds the phrase ""of distress"" which is not present in the source text."
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,昨日の#マンゴーモロンとの騒動は、はなはだしい大失態でした。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""昨日的#マンゴーモロンとの騒動は、はなはだしい大失態でした。"" does not fully capture the meaning of the source text ""Yesterday's fiasco with #MangoMoron was an outrageous fiasco."" The translation uses the term ""マンゴーモロン"" which does not have the same connotation as ""MangoMoron"" in the source text.
[Minor]: no-error"
113,A cold front should arrive by the middle of next week.,来週の中旬までに寒冷前線が到着するはずです。,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds ""までに"" (by) which is not present in the source text."
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",早朝、赤外線衛星と地上観測により、低層ストラタスと散在する<URL>の範囲が拡大していることが示されました。,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""散在する"" does not accurately reflect the meaning of ""patchy"" in the source text.
[Minor]: [accuracy/omission] - The translation omits the word ""expanding"" from the source text, which describes the area of low stratus."
121,Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment.,信頼できるSalesforceパートナーを見つけ、その専門知識を活用してCRMへの投資の価値を最大化する。,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""leverage their expertise"" is not fully equivalent to the source ""活用その専門知識"", as the Japanese phrase focuses more on utilizing the partner's expertise rather than just leveraging it.
[Minor]: [accuracy/addition] - The addition of ""CRM"" in the Japanese translation is not present in the source text, although it does help provide context."
122,"Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem.",Salesforceパートナーが実装、カスタマイズ、統合、継続的なサポートを通じてあなたの事業がSalesforceのエコシステムで繁栄できるよう支援することを発見してください。,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/addition] - The translation contains the phrase ""あなたの事業がSalesforceのエコシステムで繁栄できるよう支援する"" which is not present in the source text.
[Minor]: [accuracy/mistranslation] - The translation uses the phrase ""発見してください"" which does not precisely reflect the meaning of ""Discover"" in the source text."
137,But another individual often flies aboard that ship.,その船に別の個人がしばしば乗っている。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""その船に別の個人がしばしば乗っている"" does not fully capture the meaning of the source text ""But another individual often flies aboard that ship."" The translation suggests that another individual is often aboard the ship, while the source indicates that this individual ""flies"" aboard the ship, which implies a more temporary or transient presence."
142,The Last of Us is an easy and canonical example of dad-ification.,最後のわれわれは、父親化の簡単で典型的な例です。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""最後のわれわれは"" does not accurately reflect the meaning of the source text ""The Last of Us"". The Japanese translation uses ""最後のわれわれ"" which means ""The Last of Us"", but the source text is referring to the game ""The Last of Us"" as an example of ""dad-ification"".
[Minor]: accuracy/mistranslation - The translation ""父親化の簡単で典型的な例です"" does not fully capture the nuance of the source text ""an easy and canonical example of dad-ification"". The Japanese translation focuses more on the ""dad-ification"" aspect, while the source text is highlighting ""The Last of Us"" as a clear example of this phenomenon."
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.",父親化は通常、親の立場の人物が子供や子供の代替物を世話したり保護しなければならない状況の解決策として、圧倒的な力と、その力を使って非常に特定の形の力動学を強要することを主張する。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""父親化"" does not precisely reflect the meaning of ""Dad-ification"" in the source text. The translation focuses more on the power dynamic aspect, while the source text suggests that ""Dad-ification"" refers to the solution of a situation where a parent figure must care for or protect a child, which involves using overwhelming strength.
[Minor]: accuracy/addition - The translation ""非常特定の形の力動学を強要する"" adds the phrase ""非常特定の形の"" which is not present in the source text and does not significantly improve the translation."
147,Here's a quick overview of how to make use of our website.,ウェブサイトの使い方の概要はこちらです。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""ウェブサイトの使い方の概要はこちらです"" does not fully capture the meaning of the source text ""Here's a quick overview of how to make use of our website."" The translation focuses more on providing an overview, while the source text suggests guiding the user on how to use the website.
[Minor]: none"
148,- We send out notifications when airfare goes on sale.,航空券が値下がりした際に通知を送信します。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""航空券が値下がりした際に通知を送信します"" does not precisely reflect the meaning of the source text ""We send out notifications when airfare goes on sale."" The translation focuses more on the notification being sent when the airfare goes on sale, while the source text emphasizes that the notifications are sent out when the airfare goes on sale.
[Minor]: none"
153,Ukrainian children have a right to grow up in a peaceful and secure environment.,ウクライナの子供たちは平和で安全な環境で育つ権利がある。,"MQM annotations:
Accuracy Errors
[Minor]: None

The Japanese translation accurately conveys the meaning of the English source text. There are no accuracy errors identified."
159,Over time dart became my go-to for quick UI.,ダートは時間とともに私のクイックUIの定番になりました。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""ダートは時間とともに私のクイックUIの定番になりました"" does not fully capture the meaning of the source text ""Over time dart became my go-to for quick UI."" The translation focuses on ""dart"" becoming a standard for the translator's quick UI, while the source text suggests that ""dart"" became the translator's preferred choice for quick UI over time."
164,Echidna with amethyst and magenta spikes.,エキドナ、アメジストとマゼンタのトゲ,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""アメジストとマゼンタのトゲ"" (amethyst and magenta spikes) does not precisely reflect the meaning of the source text ""with amethyst and magenta spikes"". The translation could be more accurate by using a term like ""紫色とマゼンタ色のトゲ"" (purple and magenta spikes)."
166,Their tail is extremely thick.,しっぽはとてもふさふさです。,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/mistranslation - The translation ""しっぽはとてもふさふさです"" (The tail is very fluffy) does not precisely reflect the meaning of the source text ""Their tail is extremely thick."""
168,Their eyes are pear and they wear scarlet cateye glasses.,彼らの目は梨色で、緋色のキャットアイグラスを着用しています。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""梨色"" (pear color) does not accurately reflect the meaning of ""pear"" in the source text, which likely refers to the shape of the eyes.
[Minor]: accuracy/mistranslation - The translation ""緋色"" (scarlet) does not precisely match the meaning of ""scarlet"" in the source text, which may have a slightly different nuance."
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...",愛吸血鬼,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The Japanese translation ""愛吸血鬼"" (Beloved Vampire) does not accurately reflect the meaning of the English source text, which is about efforts to portray vampires in a negative light.
[Minor]: none"
174,"In real life, my mom did like a puzzle game I made years ago, and she found most of the secrets on her own, so she wasn't just being mom when she said she liked it.",現実生活では、私が何年も前に作った謎解きゲームを、私の母は好きだと言っていました。そして、ほとんどの秘密を自分で見つけ出したので、単に母親としての立場から言っているのではありませんでした。,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""私の母は好きだと言っていました"" does not fully capture the meaning of the source text ""my mom did like a puzzle game I made years ago"". The translation suggests the mother only said she liked it, while the source indicates the mother actually did like the game.
[Minor]: [accuracy/addition] - The translation ""そして、ほとんどの秘密を自分で見つけ出したので"" adds the phrase ""そして"" which is not present in the source text."
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.",我需要把这个从英语翻译成中文和福建话。,"抱歉,由于我没有英语到中文或福建话的翻译能力,我无法对这个翻译进行评估。如果您能提供原文和翻译结果,我会尽力帮您分析翻译质量。如果您只有英语原文,我建议您寻找专业的中文或福建话翻译服务来完成这个任务。我很抱歉无法直接帮助您。"
179,Been toying with this thought for a little while:,少し前からこの考えを遊んでいます。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""少し前からこの考えを遊んでいます"" does not accurately convey the meaning of the source text ""Been toying with this thought for a little while"". The Japanese translation suggests the person has been ""playing with"" or ""entertaining"" this thought, which does not precisely match the nuance of the English source.
[Minor]: no-error"
182,Because it happens in the mind and seems less tangible than physical health.,心の中で起こるため、身体的な健康よりも目に見えにくいです。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""心の中で起こるため、身体的な健康よりも目に見えにくいです"" does not fully capture the meaning of the source text ""Because it happens in the mind and seems less tangible than physical health."" The translation focuses more on the intangible nature of mental health, while the source text emphasizes that mental health happens in the mind and is less tangible than physical health.
[Minor]: none"
194,Very much worth having a go at.,とても挑戦する価値があります。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""とても挑戦する価値があります"" does not fully capture the meaning of the source text ""Very much worth having a go at."" The translation focuses more on the value of the challenge, while the source emphasizes the worthiness of attempting it.
[Minor]: none"
196,Playing around a bit with Flutter.,フラッターで少し遊んでいます。,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""フラッターで少し遊んでいます"" does not fully capture the meaning of the source text ""Playing around a bit with Flutter."" The translation is more literal and does not convey the sense of experimentation or exploration with the Flutter framework.
[Minor]: none"
197,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.",私は正直に言って、Googleのテクノロジーをベースにしてビジネスを行うのは嫌です。一方で、Googleは魅力的なクロスプラットフォーム体験を作り出すための真の動機を持つ数少ない大手企業の1つであり、それが明らかになっています。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""私は正直に言って、Googleのテクノロジーをベースにしてビジネスを行うのは嫌です。"" does not fully convey the nuance of the source text, which expresses a more ambivalent sentiment about basing a business on Google's technology.
[Minor]: accuracy/addition - The translation ""それが明らかになっています。"" adds an extra phrase that is not present in the source text."
199,Also please refrain from telling me that google/flutter apps suck on iOS and macOS.,私はそのようなコメントを控えさせていただきます。,"MQM annotations:
Accuracy Errors
[Minor]: None

The translation accurately conveys the meaning of the source text. There are no accuracy errors identified."
200,Cross platform is hard if you want to do it well.,クロスプラットフォームは、うまくやりたい場合は難しい。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""うまくやりたい場合は難しい"" does not fully convey the meaning of the source text ""Cross platform is hard if you want to do it well."" The translation focuses more on the difficulty of doing it well, while the source text emphasizes the general difficulty of cross-platform development.
[Minor]: none"
201,I know that.,私はそれを知っています。,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation ""私はそれを知っています"" contains the additional word ""それ"" which is not present in the source text ""I know that."""
202,Thank you to those people who have downloaded the latest update to Leasey.,ありがとうございます。,"MQM annotations:
Accuracy Errors
[Minor]: None

The Japanese translation ""ありがとうございます"" accurately conveys the meaning of the English source text ""Thank you to those people who have downloaded the latest update to Leasey."" There are no accuracy errors in the translation."
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,私の脳がそれを解き明かすことができないのはなぜかよくわかりません。ツールが非常に広範囲で曖昧であるため、選択肢が多すぎて脳がハードロックしてしまうのかもしれません。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""ツールが非常に広範囲で曖昧であるため"" does not fully convey the meaning of the source text ""the tools are just so broad and vague"". The translation is more literal and does not capture the nuance of the source.
[Minor]: accuracy/addition - The phrase ""選択肢が多すぎて"" is an addition that is not present in the source text. While it does not significantly change the meaning, it is not directly reflected in the source."
211,Grafana looks pretty.,グラファナはきれいです。,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/mistranslation] - The translation ""きれいです"" (kirei desu, ""is beautiful"") does not fully capture the nuance of ""looks pretty"" in the source text."
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""",そして新しい#FFXIV レイド層が近づいてきたので、「本格的なレイドに挑戦したいけど、パーティファインダーは大混乱そうだし、自分を受け入れてくれるスタティックは見つからないだろう」と長い間考えていました。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""自分を受け入れてくれるスタティックは見つからないだろう"" does not fully reflect the meaning of the source text ""I'm never gonna find a static that'll have me."" The translation implies that the speaker is worried about not finding a static group that will accept them, while the source text suggests a lack of confidence in finding a static group that will want them.
[Minor]: accuracy/addition - The translation ""本格的なレイドに挑戦したいけど"" adds the phrase ""本格的な"" (proper/serious) which is not present in the source text ""I'd like to try proper raiding""."
214,"So I thought, screw it!",そうだな、構わないよ!,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""そうだな、構わないよ!"" does not fully convey the meaning of the source text ""So I thought, screw it!"". The Japanese translation is more neutral and does not capture the sense of frustration or dismissiveness expressed in the English source."
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!",人々で溢れており、レイド固定に参加することに不安を感じているが、全く上手くできるとは期待していない。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""レイド固定に参加することに不安を感じている"" does not fully capture the meaning of the source text ""too anxious to try joining a raid static"". The translation focuses more on the anxiety of joining a raid static, while the source text suggests that the people have no expectations of being good at all.
[Minor]: accuracy/addition - The translation ""全く上手くできるとは期待していない"" adds the phrase ""全く"" (at all), which is not present in the source text."
219,I was a voracious reader in my youth.,私は若い頃、貪欲な読書家でした。,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/mistranslation - The Japanese translation ""貪欲な読書家"" (voracious reader) does not precisely reflect the nuance of the English source ""a voracious reader"". The Japanese translation is more literal and lacks the connotation of intensity or eagerness that ""voracious"" conveys."
227,They're not gonna talk about this on Bloomberg!,彼らはこれについてBloombergで話すつもりはありません。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""彼らはこれについてBloombergで話すつもりはありません"" does not fully convey the meaning of the source text ""They're not gonna talk about this on Bloomberg!"". The translation is more literal and does not capture the informal and dismissive tone of the original."
