index,original,zero_shot_translation,annotation
19,I know they're not fast compared,遅いと比べると、分かっています。,"MQM annotations:

Accuracy Errors
[Minor]: Omission - The source text ""to"" is missing in the translation.

Fluency Errors
[Minor]: Grammar - The translation ""遅いと比べると、分かっています。"" has a grammatical error. It should be ""遅いと比べると、それらは速くないことを分かっています。"" to match the source text.

Terminology Errors
[Minor]: Inappropriate for context - The translation ""遅いと比べると、分かっています。"" does not fully capture the meaning of the source text ""I know they're not fast compared"".

Overall, the translation has minor errors in accuracy, fluency, and terminology that do not significantly impact the overall comprehension of the text."
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".",私はボードショーツとワイフビーターを着て、彼はタトゥーだらけで、自分で「ネオナチみたいに見える」と表現した新しい髪型をしている。,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""ワイフビーター"" (wife beater) does not accurately convey the meaning of ""wife beater"" as a type of sleeveless shirt, and instead suggests a more negative connotation.
[Minor]: [mistranslation] - The translation ""ネオナチみたいに見える"" (looks like a neo-nazi) does not fully capture the nuance of the original ""making me look like a neo-nazi"", which suggests the hairstyle has a specific aesthetic that the speaker is self-aware of.

Fluency Errors
[Minor]: [grammar] - The translation uses the pronoun ""彼"" (he) to refer to the speaker, which is not accurate as the source text is written in the first person.

Terminology Errors
[Minor]: [inappropriate for context] - The use of ""ワイフビーター"" (wife beater) may not be the most appropriate term in the given context.

Overall, the translation conveys the general meaning of the source text, but there are some minor errors in accuracy and fluency that could be improved."
36,NY is the best hope for accountability,ニューヨークが説明責任の最良の希望です。,"MQM annotations:

Accuracy Errors
[Minor]: [mistranslation] - The translation ""ニューヨークが説明責任の最良の希望です"" does not accurately convey the meaning of the original English text ""NY is the best hope for accountability"". The translation focuses on New York being the best hope, rather than New York being the best hope for accountability.

Fluency Errors
[No errors detected]

Locale Convention Errors
[No errors detected]

Style Errors
[No errors detected]

Terminology Errors
[No errors detected]

Non-Translation Errors
[No errors detected]

Other Errors
[No errors detected]

Overall, the translation has a minor accuracy error, but is otherwise fluent and appropriate."
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,現実世界のコミュニケーションは、文脈に依存しない意味を持つシグナルを送ることに還元できないという重要な証拠がある。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation accurately conveys the meaning of the source text, but the wording could be improved to be more natural and idiomatic in Japanese.

Fluency Errors
[Minor]: [Grammar] - The translation uses a slightly awkward grammatical structure in the Japanese, though it is still understandable.

Overall, the translation is of good quality and accurately conveys the meaning of the source text, with only minor fluency issues."
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts.",コンテキスト依存的なコミュニケーションは、環境特性(コンテキストの分布など)に大きく影響される、多層的な状況的現象であると提案する。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""環境特性(コンテキストの分布など)に大きく影響される"" does not fully capture the meaning of ""crucially influenced by environment properties such as distribution of contexts"" in the source text.
[Minor]: [Omission] - The translation omits the phrase ""We suggest that"" at the beginning of the source text.

Fluency Errors
[No Error]

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,2011年にニコラスと一緒に様々なプロジェクトをサポートする6か月間を過ごせたことは幸運でした。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation accurately conveys the meaning of the source text, but the phrasing could be improved to better match the nuance of the original.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is of good quality and accurately conveys the meaning of the source text. There are minor stylistic improvements that could be made, but the translation is generally fluent and easy to understand."
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support.",週末に会ったときは、特に植林や農場支援の進捗を聞いて嬉しかったです。,"MQM annotations:
Accuracy Errors
[Minor]: [no-error] - The translation accurately conveys the meaning of the source text.

Fluency Errors
[Minor]: [no-error] - The translation is fluent and natural-sounding.

Locale Convention Errors
[Minor]: [no-error] - The translation follows the appropriate locale conventions.

Style Errors
[Minor]: [no-error] - The translation style is appropriate for the context.

Terminology Errors
[Minor]: [no-error] - The terminology used in the translation is appropriate for the context.

Overall, the translation is of high quality and accurately conveys the meaning of the source text without any significant errors."
61,Licht AGREED to an all Republican audience!,賛成しました。,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation does not accurately convey the meaning of the source text. The source text indicates that Licht agreed to speak to an all-Republican audience, but the translation simply states that Licht ""agreed"" without specifying the audience.

Fluency Errors
[Minor]: [grammar] - The translation lacks a subject, making the sentence incomplete and less fluent.

Terminology Errors
[Minor]: [inappropriate for context] - The term ""agreed"" does not fully capture the nuance of the source text, which suggests that Licht made a deliberate decision to speak to a Republican audience."
65,It can't be repeated.,それを繰り返すことはできません。,"MQM annotations:

Accuracy Errors
[Minor]: [Omission] - The translation omits the word ""It"" at the beginning of the sentence.

Fluency Errors
[No Error]

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is accurate and fluent, with only a minor omission error that does not significantly impact the meaning or comprehension of the sentence."
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.",昨晩、このルーティンに嫌気がさしたので、全てのトラップからピーナッツバターを取り除き、ピスタチオをスーパーグルーで固定しました。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""superglued a pistachio to them"" is not entirely accurate, as the original text states that the narrator ""superglued a pistachio to them"", which implies that a single pistachio was superglued to the traps, not multiple pistachios.

Fluency Errors
[Minor]: [Grammar] - The translation uses the passive voice (""was taken out"", ""was fixed"") which is not as natural as the active voice used in the original text.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor errors in the accuracy and grammar. The translation conveys the meaning of the original text effectively."
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.",私はこれまでほとんどすべての「人道的」な罠を試してきましたが、あまり成功していません。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation accurately conveys the meaning of the source text, but the wording could be improved to be more natural in Japanese.

Fluency Errors
[Minor]: [Grammar] - The translation has a few minor grammatical errors, such as the use of ""私はこれまでほとんどすべての"" instead of ""私はこれまでほとんどすべての種類の"".

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
74,"They aren't, at least not in Alberta.",それらはそうではありません、少なくともアルバータでは。,"MQM annotations:

Accuracy Errors
[Minor]: [omission] - The translation omits the subject ""They"" at the beginning of the sentence.

Fluency Errors
[Minor]: [grammar] - The translation uses the pronoun ""それら"" (those) instead of a more natural-sounding subject like ""それ"" (that).

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and understandable, with only minor grammatical and omission errors that do not significantly impact the meaning. The translation could be improved by using a more natural-sounding subject pronoun and including the omitted subject."
75,Sure they cut business taxes.,はい、彼らは企業税を削減しました。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation does not fully capture the nuance of the original English sentence. The Japanese translation is more direct and lacks the subtle sarcasm or skepticism implied in the original.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only a minor issue in capturing the nuance of the original English sentence."
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.",グラスゴーに彼を降ろすだけです。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation does not accurately convey the meaning of the source text. The source text indicates that the speaker is ""dropping him off"" in Glasgow, whereas the translation simply states that the speaker is ""dropping him in Glasgow.""

Fluency Errors
[Minor]: [Grammar] - The translation lacks a subject, making the sentence structure less natural compared to the source text.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation has a few minor errors that do not significantly impact the comprehension of the text, but could be improved to better match the nuance and flow of the source text."
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.","""グラスゴーに彼を降ろすだけです""と、チケット販売員は言った。","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The source text refers to the ticket guy saying ""There's not something you hear a lot 'I'm just dropping him off in Glasgow,'"" but the translation only says ""The ticket sales staff said, 'I'm just dropping him off in Glasgow.'"" The nuance of ""there's not something you hear a lot"" is missing in the translation.
Fluency Errors
[No Error]"
90,And they are truly nuts.,そして、彼らは本当にナッツです。,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation ""そして、彼らは本当にナッツです。"" does not accurately convey the meaning of the original English sentence ""And they are truly nuts."" The Japanese translation suggests that the people being referred to are literally nuts, whereas the English implies that they are crazy or eccentric.

Fluency Errors
[Minor]: [register] - The Japanese translation uses a relatively informal and colloquial register, whereas the original English sentence has a more neutral tone.

Overall, the translation has a major accuracy error that significantly impacts the meaning of the original text, and a minor fluency error related to the register. The translation is not fully satisfactory."
95,Yell back at those who would try to talk over us.,怒鳴り返せ、私たちを押し黙らせようとする者たちに。,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""怒鳴り返せ"" (yell back) does not fully capture the nuance of ""Yell back at"" in the source text, which implies a more assertive or confrontational tone.

Fluency Errors
[Minor]: [grammar] - The translation uses the imperative form ""怒鳴り返せ"" (yell back), which may sound too direct or commanding in the given context.

Terminology Errors
[Minor]: [inappropriate for context] - The translation uses the term ""押し黙らせようとする者たち"" (those who would try to talk over us), which may not be the most natural or idiomatic way to express the idea of ""those who would try to talk over us"" in the given context.

Overall, the translation conveys the general meaning of the source text, but there are some minor issues with accuracy, fluency, and terminology that could be improved to better capture the nuance and style of the original."
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street.,私の隣人と私は同時に家に着き、私は通りを隔てた向こうから彼がCOVID-19の痰を激しく咳き上げているのが聞こえました。,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not accurately convey the meaning of the original text. The source text mentions ""coughing up a covid mucus storm"", which is a more vivid and descriptive way of describing the neighbor's coughing, whereas the translation simply states that the neighbor was ""coughing up COVID-19 phlegm"".

Fluency Errors
[Minor]: [grammar] - The translation uses the passive voice (""was heard"") instead of the active voice (""I could hear"") used in the source text.

Locale Convention Errors
[No Error]

Style Errors
[Minor]: [awkward] - The translation sounds a bit awkward and formal, compared to the more conversational tone of the source text.

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and understandable, with only minor errors that do not significantly impact the meaning or flow of the text."
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.,そのため私は彼を避けるために急いでアパートに入ろうとしましたが、彼はまだ私と話をするために追いついてきました。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""私と話をするために追いついてきました"" does not fully capture the nuance of the original ""to chat"", which implies a more casual or informal conversation.

Fluency Errors
[Minor]: [Grammar] - The translation uses the passive voice ""追いついてきました"" which is not as natural as the active voice in the original ""he still managed to catch up to me"".

Style Errors
[Minor]: [Awkward] - The translation sounds a bit stilted and formal compared to the more natural and conversational tone of the original.

Overall, the translation conveys the main meaning accurately, but could be improved to better match the style and nuance of the source text. There are no critical or major errors that significantly impact comprehension."
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","4,000の苦しみの後、Ylは愛の場所に自分を見出し、どうしていいかわからない大きな感情に満ちています。","MQM annotations:
Accuracy Errors
[Major]: [Mistranslation] - The source text mentions ""4,000 of distress"", but the translation only says ""4,000 of suffering"". The nuance of ""distress"" is not fully captured.
[Minor]: [Omission] - The source text mentions that Yl ""is having huge feels she doesn't know what to do with"", but this part is not fully translated in the target text.

Fluency Errors
[Minor]: [Grammar] - The sentence structure in the target text could be improved for better fluency, for example: ""After experiencing 4,000 of suffering, Yl finds herself in a place of love and is filled with strong emotions that she doesn't know how to handle.""

Terminology Errors
[Minor]: [Inappropriate for context] - The term ""Yl"" is used in the translation, but it's unclear if this is a proper name or a reference to a character. It may be better to use a more descriptive term.

Overall, the translation conveys the main idea of the source text, but there are some minor accuracy and fluency issues that could be improved."
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,昨日の#マンゴーモロンとの騒動は、はなはだしい大失態でした。,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""マンゴーモロン"" does not accurately convey the meaning of the original English term ""#MangoMoron"", which appears to be a derogatory nickname or term.

Fluency Errors
[Minor]: [register] - The translation uses a more formal and polite register (""はなはだしい大失態"") compared to the more colloquial and critical tone of the original English text.

Overall, the translation conveys the general meaning of the original text, but there are some minor issues with accuracy and register that could be improved."
113,A cold front should arrive by the middle of next week.,来週の中旬までに寒冷前線が到着するはずです。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""寒冷前線が到着する"" is a more literal translation of ""a cold front should arrive"", but it does not fully capture the nuance of the English phrase, which suggests the arrival of a cold front is expected or likely.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only a minor issue in the translation of the phrase ""should arrive""."
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",早朝、赤外線衛星と地上観測により、低層ストラタスと散在する<URL>の範囲が拡大していることが示されました。,"MQM annotations:
Accuracy Errors
[Minor]: Untranslated text - The URL was not translated.

Fluency Errors
[Minor]: Grammar - The translation uses passive voice (""が示されました"") instead of active voice (""示しました"").

Locale Convention Errors
[No error]

Style Errors
[No error]

Terminology Errors
[No error]

Non-translation Errors
[Minor]: Untranslated text - The URL was not translated.

Other Errors
[No error]"
121,Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment.,信頼できるSalesforceパートナーを見つけ、その専門知識を活用してCRMへの投資の価値を最大化する。,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""leverage their expertise"" is not accurately conveyed in the Japanese translation, which is more literal and does not capture the nuance of ""leveraging"" the partner's expertise.

Fluency Errors
[Minor]: [grammar] - The Japanese translation uses a slightly awkward grammatical structure compared to natural Japanese phrasing.

Terminology Errors
[Minor]: [inappropriate for context] - The Japanese translation uses a more generic term for ""partner"" rather than the more specific ""Salesforce partner"" which is the focus of the original English text.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the meaning or comprehension of the text."
122,"Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem.",Salesforceパートナーが実装、カスタマイズ、統合、継続的なサポートを通じてあなたの事業がSalesforceのエコシステムで繁栄できるよう支援することを発見してください。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""発見してください"" (discover) does not accurately convey the meaning of the original ""Discover how a Salesforce partner can help you"", which is more of a statement rather than a command.

Fluency Errors
[Minor]: [Grammar] - The translation uses the passive voice ""支援することを発見してください"" which is not as natural as the active voice used in the original.

Terminology Errors
[Minor]: [Inappropriate for context] - The term ""Salesforceパートナー"" (Salesforce partner) could be more naturally translated as ""Salesforceのパートナー"" to better fit the context.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text. The quality of the translation is good."
137,But another individual often flies aboard that ship.,その船に別の個人がしばしば乗っている。,"MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""別の個人"" (another individual) does not accurately convey the meaning of ""another individual"" in the source text, which suggests a different person often flies aboard that ship.

Fluency Errors
[Minor]: [grammar] - The Japanese translation uses the phrase ""しばしば乗っている"" (often flies), which is grammatically correct but could be more natural as ""しばしば乗る"" (often boards).

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
142,The Last of Us is an easy and canonical example of dad-ification.,最後のわれわれは、父親化の簡単で典型的な例です。,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation does not accurately convey the meaning of the original text. ""The Last of Us"" is the title of a video game, not a general reference to ""the last of us"".
[Minor]: [omission] - The translation omits the word ""canonical"" from the original text.

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""父親化の"" which is grammatically incorrect in Japanese. A more natural phrasing would be ""父親化された"".

Terminology Errors
[Major]: [inappropriate for context] - The translation uses the term ""最後のわれわれ"" which does not accurately convey the meaning of ""The Last of Us"" in this context."
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.",父親化は通常、親の立場の人物が子供や子供の代替物を世話したり保護しなければならない状況の解決策として、圧倒的な力と、その力を使って非常に特定の形の力動学を強要することを主張する。,"MQM annotations:

Accuracy Errors
[Major]: [Mistranslation] - The translation does not accurately convey the meaning of the original text. The phrase ""Dad-ification usually posits"" is translated as ""父親化は通常"" which does not capture the nuance of the original.
[Minor]: [Omission] - The translation omits the phrase ""or child stand-in"" from the original text.

Fluency Errors
[Minor]: [Grammar] - The translation uses a passive construction ""世話したり保護しなければならない"" which is not as natural as the active voice in the original.

Style Errors
[Minor]: [Awkward] - The translation is a bit awkward and could be phrased more naturally in Japanese.

Overall, the translation conveys the main idea of the original text, but there are some accuracy and fluency issues that could be improved."
147,Here's a quick overview of how to make use of our website.,ウェブサイトの使い方の概要はこちらです。,"MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits ""quick"" from the original text.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only a minor omission error. The translation conveys the main meaning of the original text effectively."
148,- We send out notifications when airfare goes on sale.,航空券が値下がりした際に通知を送信します。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""値下がりした"" (went down in price) does not fully capture the meaning of ""on sale"" in the source text.

Fluency Errors
[No Errors]

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only a minor mistranslation of the phrase ""on sale"". The translation conveys the core meaning of the source text effectively."
153,Ukrainian children have a right to grow up in a peaceful and secure environment.,ウクライナの子供たちは平和で安全な環境で育つ権利がある。,"MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits ""have a right to"" from the original sentence.

Fluency Errors
[Minor]: [grammar] - The translation uses ""ウクライナの子供たち"" (Ukrainian children) instead of ""ウクライナの子どもたち"" which would be more natural Japanese grammar.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor grammatical issues that do not significantly impact comprehension."
159,Over time dart became my go-to for quick UI.,ダートは時間とともに私のクイックUIの定番になりました。,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""ダート"" (dart) does not accurately convey the meaning of ""Dart"" as a programming language.

Fluency Errors
[Minor]: [Spelling] - The Japanese translation ""ダート"" should be ""Dart"" to maintain consistency with the original term.

Terminology Errors
[Minor]: [Inappropriate for context] - The term ""クイックUI"" (quick UI) may not be the most appropriate translation for the context of Dart being a go-to programming language for UI development.

Overall, the translation is generally understandable, but there are some minor errors in accuracy, fluency, and terminology that could be improved to better convey the meaning of the original English text."
