index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
46,قبل 9 أيام من الموعد النهائي، ميتش ماكونيل، زعيم الجمهوريين في مجلس الشيوخ، قال إن الكونغرس لازم يمرر القرار المستمر علشان ما ينهوش الوضع الحالي. وده معناه إن رئيس المجلس مش هيقدر يوفي بوعده اللي قاله عشان يكسب الجناح اليميني في الحزب. الخطوة دي ممكن تشعل خناقة جديدة في مجلس النواب اللي أصلاً متوتر بسبب دور الجمهوريين في تقليل النفقات الحكومية. وده ممكن يسبب تعطيل جزئي في شغل الحكومة أو حتى إقالة جونسون.,ومع ذلك، ومع اقتراب هذا الموعد النهائي بعد 9 أيام فقط، صرح زعيم الجمهوريين في مجلس الشيوخ ميتش ماكونيل بأن الكونغرس سيحتاج إلى إقرار قرار تمويلي مؤقت لإبقاء الأمور مفتوحة، مما يعني أن رئيس المجلس قد يخرق قريبًا وعدًا قطعه، لإرضاء جناحه اليميني إلى حد كبير. مثل هذه المناورة قد تشعل معركة أيديولوجية محتدمة في مجلس النواب المنقسم بشدة حول دور الحزب الجمهوري في تخفيضات الإنفاق التي قد تشهد مواجهة الحكومة لإغلاق جزئي أو إقالة جونسون من منصبه.,ومع ذلك، ومع بقاء 9 أيام فقط على هذا الموعد النهائي، صرح زعيم الجمهوريين في مجلس الشيوخ، ميتش ماكونيل، بأن الكونغرس سيحتاج إلى إقرار قرار تمويلي مؤقت للحفاظ على استمرار عمل الحكومة، وهو ما يعني أن رئيس المجلس قد يضطر قريبًا إلى مخالفة وعد قطعه لإرضاء جناحه اليميني المتشدد في الغالب. وقد تؤدي هذه الخطوة إلى اندلاع صراع أيديولوجي حاد في مجلس النواب المنقسم بشدة حول دور الحزب الجمهوري في تخفيضات الإنفاق، الأمر الذي قد يدفع الحكومة إلى إغلاق جزئي أو الإطاحة بجونسون من منصبه.,ومع ذلك، مع اقتراب هذا الموعد النهائي بعد 9 أيام فقط، صرح زعيم الجمهوريين في مجلس الشيوخ، ميتش ماكونيل، بأن الكونغرس سيحتاج إلى إقرار قرار استمرار التمويل لتسيير عمل الحكومة، مما يعني أن رئيس المجلس قد يخل قريبًا بوعد قطعه، لإرضاء تياره اليميني بشكل كبير. هذه الخطوة قد تشعل معركة أيديولوجية محتدمة في مجلس النواب الذي يشهد انقسامًا حادًا حول دور الحزب الجمهوري في تخفيضات الإنفاق التي قد تشهد مواجهة الحكومة لإغلاق جزئي أو إقالة جونسون من منصبه.,0.0643,0.0819,0.0892,0.21,0.2783,0.2605,0.3482,0.3461,0.3733,0.7649,0.8081,0.7803
47,"مات روزنديل، عضو الكونغرس عن مونتانا، قال في تصريح لصحيفة نيوزويك إنه واضح جدًا إن الاعتماد على القرارات المستمرة مش الحل المثالي لتمويل النفقات الحكومية. القانون بيقول إن لازم نعتمد الـ12 ميزانية الحكومية، وعندنا وقت كفاية نعمل كده. وأضاف: ""لو القيادة مش هتشتغل على توجيه اللجان علشان تنفذ الخطة دي وتخلي الأعضاء يصوتوا عليها، يبقى ده تعطيل للقانون"".","لقد كنت واضحًا جدًا بأن قرارات الاستمرار (CRs) ليست الطريقة لتمويل حكومتنا، وأن قانون الميزانية لعام 1974 يدعونا إلى إقرار مشاريع قوانين الاعتمادات الاثني عشر."" صرح بذلك عضو الكونجرس مات روزنديل من ولاية مونتانا لمجلة نيوزويك. ""لقد أتيحت لنا فرصة وافرة للقيام بذلك، وإذا لم توجه القيادة اللجان لإنجاز العمل وتمكين الأعضاء من التصويت عليه، فهنا يكمن الخلل.""","لقد كنت واضحًا جدًا في أن قرارات الاستمرار ليست الطريقة المناسبة لتمويل حكومتنا، وأن قانون الميزانية لعام 1974 يلزمنا بإقرار مشاريع قوانين الاعتمادات الاثني عشر."" صرح بذلك عضو الكونجرس مات روزنديل من ولاية مونتانا لمجلة نيوزويك. ""لقد أتيحت لنا فرصة كافية للقيام بذلك، وإذا لم توجه القيادة اللجان لإنجاز العمل وتمكين الأعضاء من التصويت عليه، فهذا هو سبب المشكلة.""","""لقد كنت واضحًا جدًا بأن قرار استمرار ليس الطريقة لتمويل حكومتنا، وأن قانون الميزانية لعام 1974 يدعونا إلى إقرار مشاريع قوانين الاعتمادات الاثني عشر."" صرح بذلك عضو الكونجرس مات روزنديل من ولاية مونتانا لمجلة نيوزويك. ""لقد أتيح لنا وقت كاف للقيام بذلك، وإذا لم توجه القيادة اللجان لإنجاز العمل وتمكين الأعضاء من التصويت عليه، فهذا هو سبب المشكلة.""",0.0052,0.0054,0.0054,0.0603,0.0688,0.069,0.3088,0.3134,0.3315,0.811,0.8209,0.7694
51,"وفي الوقت اللي جونسون احتفل فيه إنه نجح يقلل 16 مليار دولار أمريكي من المصاريف الحكومية، تجمّع الحرية قال إن كان ممكن يقللوا فلوس أكتر. أما أعضاء الحزب الجمهوري المعتدلين اللي وقفوا مع اتفاق ماكرثي، فشايفين إن الوضع ده مش واقعي، وبيهدف لهدف الحزب اللي هو إنه يجبر الكونغرس يمرّر اعتمادات المصاريف الـ12 بشكل فردي ومختلف عن نظام التصويت ""الشامل"" اللي كانوا بيستخدموه السنين اللي فاتت، واللي كان بيجمع الـ12 اعتماد في تصويت واحد.","احتفل جونسون باتفاقه لخفض ما يقدر بنحو 16 مليار دولار من الإنفاق، لكن تجمع الحرية يعتقد أنه كان بإمكانه الحصول على المزيد. ويرى الجمهوريون المعتدلون الذين أيدوا اتفاق مكارثي أن هذا الموقف غير واقعي ويتعارض مع الهدف الجمهوري المتمثل في إجبار الكونغرس على إقرار مشاريع قوانين الإنفاق الفردية الـ 12 بدلاً من الإجراء ""الشامل"" للسنوات الأخيرة، والذي جمع مشاريع القوانين الـ 12 في تصويت واحد.","احتفل جونسون بصفقته لخفض ما يقدر بنحو 16 مليار دولار من الإنفاق، لكن كتلة الحرية ترى أنه كان بإمكانه تحقيق المزيد. أما الجمهوريون المعتدلون الذين دعموا اتفاق مكارثي، فيعتبرون هذا الموقف غير واقعي ويتعارض مع الهدف الجمهوري المتمثل في إجبار الكونغرس على إقرار مشاريع قوانين الإنفاق الاثني عشر منفردة، بدلاً من الإجراء ""الجامع"" الذي تبنته السنوات الأخيرة، والذي دمج مشاريع القوانين تلك في تصويت واحد.",احتفل جونسون باتفاقه لخفض ما يقدر بنحو 16 مليار دولار من الإنفاق، لكن تكتل الحرية يعتقد أنه كان بإمكانه الحصول على المزيد. ويرى الجمهوريون المعتدلون الذين أيدوا اتفاق مكارثي أن هذا الموقف غير واقعي ويتعارض مع الهدف الجمهوري المتمثل في إجبار الكونغرس على إقرار مشاريع قوانين الإنفاق الفردية الـ 12 بدلاً من الإجراء الشامل للسنوات الأخيرة الذي يجمع مشاريع القوانين الـ 12 في تصويت واحد.,0.0633,0.0566,0.0525,0.1727,0.1727,0.1647,0.3608,0.2528,0.3425,0.8113,0.8055,0.8165
52,"كل سنة نفس الجدل ونفس التصرفات الغريبة من بعض الناس. كده بدأ مايك لولير، عضو الكونغرس الجمهوري من نيويورك، كلامه مع جريدة نيوزويك. وقال: ""مش هنصوت على كل حاجة مرة واحدة، لكن هنتعامل مع كل اعتماد في المؤتمر بشكل منفصل ونتفاوض عليه. والواقع إننا محتاجين وقت أكتر عشان نخلص الموضوع ده. أنا شخصيًا ضد فكرة تعطيل الحكومة، فمش شايف أي مشكلة في تمديد العمل بالقرار المستمر لفترة قصيرة عشان ننجز العملية دي.""","""عام جديد، نفس السلوك الأحمق من قبل البعض""، صرح النائب الجمهوري عن نيويورك مايك لولر لمجلة نيوزويك. ""لن نعتمد قانونًا شاملاً، لذا يجب التعامل مع كل مشروع قانون في مؤتمر والتفاوض بشأنه. من الواضح أن الواقع هو أننا ربما نحتاج إلى مزيد من الوقت للقيام بذلك. وأنا لا أؤيد إغلاق الحكومة، لذلك ليس لدي مانع في القيام بقرار تمويلي مؤقت قصير الأجل يسمح بإكمال هذه العملية.""","""عام جديد، نفس السلوك الأحمق من البعض""، صرح النائب الجمهوري عن نيويورك، مايك لولر، لمجلة نيوزويك. ""لن نقر قانونًا جامعًا، لذا يجب التعامل مع كل مشروع قانون على حدة في المؤتمر والتفاوض بشأنه. من الواضح أننا على الأرجح سنحتاج إلى مزيد من الوقت لإنجاز ذلك. وأنا لا أؤيد إغلاق الحكومة، لذا لا أمانع في الموافقة على قرار تمويلي مؤقت قصير الأجل يتيح إتمام هذه العملية.""","""عام جديد، والبعض لم يتغيّر""، صرح النائب الجمهوري عن نيويورك مايك لولر لمجلة نيوزويك. ""لن نعتمد قانونًا شاملاً، لذا يجب التعامل مع كل مشروع قانون على حدة والتفاوض بشأنه في المؤتمر. والواقع أننا قد نحتاج إلى مزيد من الوقت لإنجاز ذلك. وبما أنني لا أؤيد إغلاق الحكومة، فليس لدي مانع من الموافقة على قرار تمويل طارئ قصير الأجل يتيح إتمام هذه العملية.""",0.0109,0.0122,0.0125,0.0962,0.1345,0.0967,0.282,0.2763,0.2364,0.7967,0.8194,0.8034
54,"وماس ماسي، عضو الكونجرس عن ولاية كنتاكي وواحد من الجمهوريين البارزين في قضية الميزانية، قال - مع إنه ماكانش من الناس اللي اعترضوا على تصويت يوم الأربع - إن تمديد القرار الحالي اللي ممكن يتسبب في تقليص بنسبة ١٪؜ هو الحل المثالي عشان الحكومة تفضل شغالة لحد ما ""أزمة حافة الهاوية"" تتحل.","قال عضو الكونجرس توماس ماسي من كنتاكي، وهو أحد أبرز صقور الميزانية في الحزب الجمهوري ولكنه ليس من بين أولئك الذين احتجوا على تصويت الأربعاء، إن قرارًا مستمرًا لمدة عام يؤدي إلى خفض الإنفاق بنسبة 1 بالمائة قد يكون الطريقة الأكثر جدوى لإبقاء الحكومة مفتوحة مع إنهاء ""سياسة حافة الهاوية"" المستمرة.","قال عضو الكونجرس توماس ماسي من ولاية كنتاكي، وهو أحد أبرز صقور الميزانية في الحزب الجمهوري، ولكنه ليس من بين الذين اعترضوا على تصويت يوم الأربعاء، إن قرارًا مستمرًا لمدة عام يتسبب في خفض الإنفاق بنسبة 1 بالمائة قد يكون الطريقة الأكثر جدوى للحفاظ على عمل الحكومة مع إنهاء ""سياسة حافة الهاوية"" المستمرة.",قال عضو الكونجرس توماس ماسي من كنتاكي، وهو أحد أبرز صقور الميزانية في الحزب الجمهوري ولكنه ليس من بين أولئك الذين احتجوا على تصويت الأربعاء، إن قرارًا مستمرًا لمدة عام يؤدي إلى خفض الإنفاق بنسبة 1 بالمائة قد يكون الطريقة الأكثر جدوى لإبقاء الحكومة مفتوحة مع إنهاء سياسة حافة الهاوية المستمرة.,0.0302,0.0851,0.0153,0.2043,0.275,0.1746,0.4939,0.5478,0.4968,0.8148,0.828,0.8067
55,"لكن برضه أضاف: ""إن الطريقة الصح"" لتقليل الإنفاق الحكومي هي تمرير الـ ١٢ قانون الخاصين بالاعتمادات المالية. وعلشان كده، معظم الجمهوريين عندهم تحفظات بخصوص فكرة التوقف الحكومي وتقليص الإنفاق العسكري بنسبة ١٪. ومن الواضح إن الجمهوريين ممكن يضطروا يتحالفوا مع الديمقراطيين علشان يتم تمرير الاعتمادات المالية في الوقت ده. ده ممكن يتسبب في صدام بين جونسون والجناح اليمين في الحزب، بس مافيش حل غير كده.","ومع ذلك، قال إن ""الطريقة الأكثر مسؤولية"" لخفض الإنفاق هي تمرير جميع مشاريع القوانين الـ 12. ومع تردد العديد من الجمهوريين في رؤية إغلاق حكومي وخفض بنسبة 1 في المائة في الإنفاق الدفاعي، فإن الحاجة الملحة لتمرير مشاريع القوانين قد تشهد تحالف عدد كاف من الجمهوريين مع الديمقراطيين لتمديد الموعد النهائي بشأن مشاريع قوانين الإنفاق الأربعة والتوصل إلى اتفاق لتمويل الحكومة، حتى لو وضع ذلك جونسون في موقف حرج مع بعض المتشددين اليمينيين.","ومع ذلك، يرى أن ""الطريقة الأكثر مسؤولية"" لخفض الإنفاق تكمن في إقرار جميع مشاريع القوانين الـ 12. ونظرًا لتردد العديد من الجمهوريين في القبول بإغلاق الحكومة وخفض الإنفاق الدفاعي بنسبة 1%، فإن الحاجة الملحة لإقرار مشاريع القوانين قد تدفع عددًا كافيًا من الجمهوريين إلى التحالف مع الديمقراطيين لتمديد الموعد النهائي لمشاريع قوانين الإنفاق الأربعة والتوصل إلى اتفاق لتمويل الحكومة، حتى لو وضع ذلك جونسون في موقف حرج مع بعض المنتمين إلى اليمين المتشدد.","ومع ذلك، ذكر أن ""السبيل الأمثل"" لخفض الإنفاق يكمن في إقرار جميع مشاريع القوانين الـ 12. ونظرًا لتردد العديد من الجمهوريين في القبول بإغلاق الحكومة وخفض الإنفاق الدفاعي بنسبة 1 في المائة، فإن الحاجة الملحة لإقرار مشاريع القوانين قد تدفع عددًا كافيًا من الجمهوريين إلى التحالف مع الديمقراطيين لتمديد الموعد النهائي لمشاريع قوانين الإنفاق الأربعة والتوصل إلى اتفاق لتمويل الحكومة، حتى لو وضع ذلك جونسون في مأزق مع بعض المتشددين اليمينيين.",0.0105,0.0084,0.0086,0.114,0.0988,0.0915,0.2088,0.1783,0.1908,0.7597,0.8097,0.8159
56,"ماسي قال لجريدة نيوزويك إن تقليص 1٪ المفروض يكون وسيلة ضغط عشان يمرروا الاعتمادات الـ12 بشكل منفصل. وأضاف: ""ممكن نستخدم القرار المستمر لمدة سنة، مثلاً، عشان نحرك الأمور شوية. وبعدها نرجع للواقع ونقدر نحل المشكلة دي.""","""قال ماسي لنيوزويك: ""من المفترض أن يكون هذا [الخفض بنسبة 1 في المائة] حافزًا وضغطًا لإنجاز 12 مشروع قانون منفصل"". ""لذا، أعتقد أننا يمكن أن نفعل قرارًا مستمرًا لمدة عام واحد، يمكننا أن نجادل، ثم نصطدم بتلك العقبة الصغيرة في الطريق، ثم نأمل أن يكون الجميع متحفزًا للعودة إلى رشدهم. هذه هي الطريقة التي سأفعل بها ذلك.""","""قال ماسي لنيوزويك: ""من المفترض أن يكون هذا [الخفض بنسبة 1%] بمثابة حافز وضغط لإقرار 12 مشروع قانون منفصل."" وأضاف: ""لذا، أعتقد أنه يمكننا الموافقة على قرار تمويلي مؤقت لمدة عام، ويمكننا النقاش، ثم نتجاوز تلك العقبة الصغيرة، ونأمل حينها أن يتحلى الجميع بالحكمة. هذه هي الطريقة التي أود أن أفعل بها ذلك.""","""قال ماسي لنيوزويك: """"الهدف من هذا [خفض الواحد بالمئة] هو التحفيز والضغط لإقرار 12 مشروع قانون منفصل."" وأضاف: ""لذا، أعتقد أنه يمكننا تمرير قرار تمويلي مؤقت لمدة عام، ثم نناقش الأمر، وبعد ذلك نتجاوز هذه العقبة الصغيرة، ونأمل أن يتحلى الجميع بالحكمة. هذه هي الطريقة التي أتبعها.""",0.0103,0.023,0.0248,0.0394,0.0531,0.0404,0.3671,0.3693,0.4222,0.7878,0.796,0.8124
57,الجهات التنظيمية وافقت على إنشاء صناديق مؤشرات متداولة جديدة للبيتكوين في لحظة تاريخية مهمة في عالم العملات المشفرة.,المُنظّمون يُوافقون على صناديق Bitcoin المتداولة الجديدة في لحظةٍ فارقةٍ لعالم العملات المُشفرة.,المُنظّمون يُوافقون على صناديق Bitcoin المتداولة الجديدة في لحظة فاصلة لعالم العملات المشفرة.,وافق المنظمون على صناديق بيتكوين المتداولة الجديدة في نقطة تحول حاسمة لعالم العملات المشفرة.,0.0149,0.0677,0.0596,0.1143,0.2437,0.2114,0.4566,0.5513,0.7017,0.7817,0.7571,0.8663
58,يوم الأربع، هيئة الأوراق المالية والبورصات الأمريكية وافقت - رغم إنها كانت مترددة - على إنشاء صناديق مؤشرات متداولة بتحتفظ بالبيتكوين بشكل مباشر. القرار ده كان مستنيينه من زمان الناس اللي مؤمنين بالعملات الرقمية، رغم إنه اتعرّض لانتقادات من الجهات الرقابية المالية اللي متشككة في العملات دي.,وافقت لجنة الأوراق المالية والبورصات على مضض، يوم الأربعاء، على صناديق الاستثمار المتداولة التي تحتفظ مباشرة بعملة البيتكوين، وهي خطوة طال انتظارها من قبل محبي العملات الرقمية وانتقدها المراقبون الماليون المتشككون في صناعة العملات المشفرة.,وافقت لجنة الأوراق المالية والبورصات بتردد يوم الأربعاء على صناديق الاستثمار المتداولة التي تحتفظ مباشرة بالبيتكوين، وهي خطوة طال انتظارها من قبل محبي العملات الرقمية وانتقدها المراقبون الماليون المتشككون في صناعة العملات المشفرة.,وافقت لجنة الأوراق المالية والبورصات على مضضٍ يوم الأربعاء على صناديق المؤشرات المتداولة التي تحتفظ مباشرةً بعملة البيتكوين، وهي خطوة طال انتظار محبي العملات الرقمية لها، بينما انتقدها المراجعون الماليون المتشككون في صناعة العملات المشفرة.,0.0246,0.0241,0.024,0.1092,0.1096,0.0983,0.4076,0.4155,0.4582,0.7907,0.7628,0.796
59,الهيئة اعتمدت ١٠ صناديق مؤشرات متداولة بتستثمر في البيتكوين، منها صناديق لشركات كبيرة زي BlackRock وFidelity، وكمان شركات أصغر في المجال ده.,وافقت اللجنة على 10 صناديق متداولة في البورصة، أو صناديق الاستثمار المتداولة، تستثمر في البيتكوين، بما في ذلك الصناديق المقترحة من قبل عمالقة مثل بلاك روك وفيديليتي وكذلك من قبل شركات مالية أصغر.,وافقت اللجنة على 10 صناديق استثمار متداولة (ETFs) تستثمر في البيتكوين، بما في ذلك الصناديق التي اقترحتها شركات عملاقة مثل بلاك روك وفيديليتي، بالإضافة إلى شركات مالية أصغر.,وافقت اللجنة على 10 صناديق ETF تستثمر في البيتكوين، بما في ذلك الصناديق المقترحة من شركات كبرى مثل بلاك روك، وفيديليتي، بالإضافة إلى شركات مالية أصغر.,0.0169,0.018,0.0202,0.2076,0.1887,0.1661,0.6025,0.6496,0.6407,0.796,0.8696,0.8599
60,"رئيس الهيئة، غاري جينسلر، قال في بيانه: ""رغم إننا وافقنا على إدراج وتداول بعض أسهم المنتجات المرتبطة بالبيتكوين، ده مايعنيش إننا بنوافق على البيتكوين نفسه أو بنقر بيه. المستثمرين لازم يكونوا حذرين من المخاطر الكبيرة اللي مرتبطة بالبيتكوين والمنتجات اللي بتعتمد على العملات المشفرة"".","""بينما وافقنا اليوم على إدراج وتداول أسهم معينة لصناديق الاستثمار المتداولة الفورية للبيتكوين، لم نوافق أو نصادق على البيتكوين""، صرح رئيس هيئة الأوراق المالية والبورصات غاري غينسلر في بيان. ""يجب على المستثمرين أن يظلوا حذرين بشأن المخاطر العديدة المرتبطة بالبيتكوين والمنتجات التي ترتبط قيمتها بالعملات المشفرة.""","""صرح رئيس هيئة الأوراق المالية والبورصات، غاري غينسلر، في بيان: ""بينما وافقنا اليوم على إدراج وتداول أسهم معينة من صناديق المؤشرات المتداولة الفورية للبيتكوين، إلا أننا لم نوافق على البيتكوين أو نصادق عليه"". ""يجب أن يظل المستثمرون حذرين بشأن المخاطر العديدة المرتبطة بالبيتكوين والمنتجات التي تعتمد قيمتها على العملات المشفرة.""","""بينما وافقنا اليوم على إدراج وتداول أسهم صناديق المؤشرات المتداولة الفورية للبيتكوين، لم نوافق أو نصادق على البيتكوين""، صرح رئيس هيئة الأوراق المالية والبورصات غاري غينسلر في بيان. ""يجب على المستثمرين أن يظلوا حذرين بشأن المخاطر العديدة المرتبطة بالبيتكوين والمنتجات المرتبطة بالعملات المشفرة"".",0.0338,0.0445,0.0473,0.2772,0.3408,0.2914,0.6218,0.6752,0.6539,0.8184,0.8167,0.8146
62,تابع جينسلر وقال: المهم إننا نفهم إن الخطوة اللي خدتُها الهيئة النهارده بس مقتصرة على المنتجات اللي بتتداول في البورصة، واللي بتضم سلعة واحدة مش أوراق مالية، وهي عملة البيتكوين. والخطوة دي بأي شكل من الأشكال ما بتعنيش إن الهيئة ناوية توافق على معايير إدراج الأوراق المالية للأصول المشفرة، والموافقة دي ما بتقولش أي حاجة عن رأي الهيئة في وضع الأصول المشفرة التانية بالنسبة لقوانين الأوراق المالية الفيدرالية، أو عن الوضع الحالي لعدم التزام بعض الناس اللي شغالين في سوق الأصول المشفرة بالقوانين دي.,"""والأهم من ذلك، فإن إجراء اللجنة اليوم يقتصر على صناديق المؤشرات المتداولة (ETPs) التي تحتفظ بسلعة غير أمنية واحدة، وهي البيتكوين. ولا ينبغي بأي حال من الأحوال أن يشير إلى استعداد اللجنة للموافقة على معايير الإدراج للأوراق المالية للأصول المشفرة. كما أن الموافقة لا تشير إلى أي شيء بشأن آراء اللجنة فيما يتعلق بوضع الأصول المشفرة الأخرى بموجب قوانين الأوراق المالية الفيدرالية أو حول الوضع الحالي لعدم امتثال بعض المشاركين في سوق الأصول المشفرة لقوانين الأوراق المالية الفيدرالية""، على حد قول جينسلر.","""الأهم من ذلك، أن إجراءات اللجنة اليوم تقتصر على صناديق الاستثمار المتداولة (ETPs) التي تحتفظ بسلعة واحدة غير مُصنَّفة كأوراق مالية، وهي البيتكوين. ولا ينبغي أن يُفهم من ذلك بأي حال من الأحوال أن اللجنة على استعداد للموافقة على معايير إدراج الأوراق المالية للأصول المشفّرة. كما أن هذه الموافقة لا تعني ضمناً أي رأي للجنة بشأن وضع الأصول المشفّرة الأخرى بموجب قوانين الأوراق المالية الفيدرالية، أو بشأن الوضع الحالي لعدم امتثال بعض المشاركين في سوق الأصول المشفّرة لقوانين الأوراق المالية الفيدرالية""، على حد تعبير جينسلر.","""الأهم في هذا السياق، أن إجراء اللجنة اليوم يقتصر على صناديق المؤشرات المتداولة التي تحتفظ بسلعة واحدة غير أمنية، وهي البيتكوين، ولا ينبغي أن يُفسَّر بأي حال على أنه إشارة إلى استعداد اللجنة للموافقة على معايير إدراج الأوراق المالية للأصول المشفرة، كما أن هذه الموافقة لا تعكس آراء اللجنة بشأن وضع الأصول المشفرة الأخرى بموجب قوانين الأوراق المالية الفيدرالية، أو بشأن الوضع الحالي لعدم امتثال بعض المشاركين في سوق الأصول المشفرة بهذه القوانين.""",0.0684,0.1274,0.1523,0.2592,0.3036,0.3147,0.2461,0.2359,0.2314,0.8016,0.8239,0.8054
63,"الهيئة الأمريكية للأوراق المالية والبورصات كانت بترفض طلبات تعمل صناديق زي دي بقالها سنين. بس السنة اللي فاتت، محكمة الاستئناف الأمريكية في منطقة كولومبيا حكمت ضد رفض الهيئة إنها توافق على طلب من شركة Grayscale عشان يحولوا صندوق مشتقات مالية لصندوق بيتعامل مباشرة بعملة البيتكوين، وقالت إن موقف الهيئة كان """,رفضت هيئة الأوراق المالية والبورصات طلبات صناديق مماثلة لسنوات. لكن في العام الماضي، قضت محكمة الاستئناف الأمريكية لمقاطعة كولومبيا ضد رفض هيئة الأوراق المالية والبورصات الموافقة على طلب من Grayscale لتحويل صندوق مشتقات إلى صندوق يستثمر مباشرة في البيتكوين، واصفة موقف هيئة الأوراق المالية والبورصات بـ,"رفضت هيئة الأوراق المالية والبورصات طلبات إنشاء صناديق مماثلة لسنوات. ولكن في العام الماضي، حكمت محكمة الاستئناف الأمريكية لمقاطعة كولومبيا ضد قرار الهيئة برفض طلب شركة Grayscale لتحويل صندوق مشتقات إلى صندوق يستثمر مباشرةً في البيتكوين، واصفةً موقف الهيئة بأنه ""...""","رفضت هيئة الأوراق المالية والبورصات طلبات صناديق مماثلة لسنوات، لكن في العام الماضي، قضت محكمة الاستئناف الأمريكية لمقاطعة كولومبيا ضد رفض الهيئة الموافقة على طلب Grayscale لتحويل صندوق مشتقات إلى صندوق يستثمر مباشرة في البيتكوين، واصفة موقفها بـ ""...."".",0.046,0.0374,0.0453,0.3281,0.3156,0.3052,0.4126,0.499,0.4336,0.8029,0.8179,0.7974
64,جينسلر وضّح إنه 'بناءً على الظروف دي وكل الحيثيات اللي اتناقشت بشكل كامل في قرار الموافقة، شايف إن الطريق الأنسب عشان نكمل هو الموافقة على إدراج وتداول أسهم المنتجات الفورية المتداولة في البورصة اللي مرتبطة بالبيتكوين'.,"بالنظر إلى هذه الظروف وتلك التي نوقشت بتوسع أكبر في أمر الموافقة، أشعر أن المسار الأكثر استدامة للمضي قدمًا هو الموافقة على إدراج وتداول أسهم صناديق المؤشرات المتداولة الفورية للبيتكوين هذه،"" أوضح جينسلر.","بالنظر إلى هذه الظروف وتلك التي نوقشت بتوسع أكبر في أمر الموافقة، أرى أن المسار الأكثر استدامة للمضي قدمًا هو الموافقة على إدراج وتداول هذه الأسهم من صناديق المؤشرات المتداولة الفورية للبيتكوين،"" أوضح جينسلر.","""بالنظر إلى هذه الظروف وتلك التي نوقشت بتوسع أكبر في قرار الموافقة، أشعر أن المسار الأكثر استدامة للمضي قدمًا هو الموافقة على إدراج وتداول هذه الأسهم في صناديق البيتكوين المتداولة الفورية،"" أوضح جينسلر.",0.1449,0.113,0.1371,0.2831,0.2492,0.2937,0.5974,0.5851,0.596,0.7583,0.7766,0.8297
65,اترحّب بالموافقة اللي بقالها كتير مستنيينها على إنها لحظة مهمة جدًا للعملات الرقمية، اللي اللي بيشجعوها بيقولوا إنها هتزود عدد الناس اللي يقدروا يستثمروا في عملة البيتكوين، وممكن كمان تخلي العملات الرقمية أكتر قبول كأصول مالية معتمدة. سعر عملة البيتكوين طلع بشكل كبير في الشهور اللي فاتت، وبدل ما كان حوالي 25 ألف دولار في سبتمبر، وصل دلوقتي لأكتر من 45 ألف دولار، وده جزئيًا علشان كتير من المستثمرين في البيتكوين شايفين إن صناديق المؤشرات المتداولة هتفتح باب لزيادة الطلب على الأصول دي.,"يُعتبر هذا الاعتماد الذي طال انتظاره حدثًا فارقًا بالنسبة للعملات الرقمية، والذي يقول المؤيدون إنه سيوسع نطاق الوصول إلى الاستثمار في البيتكوين وربما يؤدي إلى قبول أوسع للعملات المشفرة كأصول مالية مشروعة. وقد انفجر سعر البيتكوين صعودًا في الأشهر الأخيرة، مرتفعًا من حوالي 25,000 دولار في سبتمبر إلى أكثر من 45,000 دولار، ويرجع ذلك جزئيًا إلى اعتقاد العديد من مستثمري البيتكوين بأن صناديق الاستثمار المتداولة (ETFs) ستخلق المزيد من الطلب على الأصل.","يُعدّ هذا الاعتماد الذي طال انتظاره حدثًا تاريخيًا بالنسبة للعملات الرقمية، إذ يرى المؤيدون أنه سيوسع نطاق الوصول إلى الاستثمار في البيتكوين وقد يفضي إلى قبول أوسع للعملات المشفرة كأصول مالية مشروعة. وقد ارتفع سعر البيتكوين بشكل كبير في الأشهر الأخيرة، من حوالي 25,000 دولار في سبتمبر إلى أكثر من 45,000 دولار، ويعزى ذلك جزئيًا إلى اعتقاد العديد من مستثمري البيتكوين بأن صناديق الاستثمار المتداولة (ETFs) ستزيد الطلب على هذا الأصل.","يُمثل هذا الاعتماد المرتقب حدثًا فارقًا بالنسبة للعملات الرقمية، إذ يرى المؤيدون أنه سيوسع نطاق الوصول إلى الاستثمار في البيتكوين وقد يؤدي إلى قبول أوسع للعملات المشفرة كأصول مالية مشروعة؛ وارتفع سعر البيتكوين بشكل كبير في الأشهر الأخيرة، من حوالي 25,000 دولار في سبتمبر إلى أكثر من 45,000 دولار، ويعزى ذلك جزئيًا إلى اعتقاد العديد من مستثمري البيتكوين بأن صناديق المؤشرات المتداولة (ETFs) ستزيد الطلب على هذا الأصل.",0.0123,0.0244,0.0306,0.1615,0.1887,0.2214,0.1252,0.1476,0.1568,0.7832,0.7863,0.7786
66,لكن بعض النقاد انتقدوا القرار بشدة ليلة الأربع.,انتقد النقاد هيئة الأوراق المالية والبورصات بشدة مساء الأربعاء.,انتقد النقاد هيئة الأوراق المالية والبورصات بشدة مساء الأربعاء.,انتقد النقاد الهيئة بشدة مساء الأربعاء.,0.0278,0.0278,0.0327,0.1235,0.1235,0.1282,0.5781,0.5781,0.6597,0.7937,0.7937,0.8696
