index,original,zero_shot_translation,reference_translation
93,"As she went on to explain, there's method in a strategy that most people inside the Beltway would deem madness: This is the best way to earn the press's trust. They'll know we're not spinning like everyone else. SIGTARP will quickly become the only credible source for information in Washington about TARP. We might be embarrassed at times and disclose things that we could - and others would - easily hide, but we'll shock the press with our honesty. No one else does this, and before long, we'll have a built in defense when we're attacked. No matter what they hear, the press will come to us first and believe us, because we'll prove to them that we tell the truth. This is perhaps the biggest reason for Biden to pursue the course of radical responsibility-taking: Moments inevitably arise in any presidency when having the trust of the public and the institutions that safeguard the civic interest is critical. Moreover, there is vital capital to be earned by owning our mistakes, and there's an important distinction that Biden can draw with his political opponents. The president would do well to follow the old adage: Tell the truth - and shame the devil.","Als sie weiter erklärte, gibt es eine Methode in einer Strategie, die die meisten Menschen innerhalb des Beltway für Wahnsinn halten würden: Dies ist der beste Weg, um das Vertrauen der Presse zu gewinnen. Sie werden wissen, dass wir nicht wie alle anderen spinnern. SIGTARP wird schnell zur einzigen glaubwürdigen Quelle für Informationen in Washington über TARP. Wir könnten uns manchmal schämen und Dinge offenlegen, die wir - und andere - leicht verbergen könnten, aber wir werden die Presse mit unserer Ehrlichkeit schockieren. Niemand sonst tut das, und schon bald werden wir eine eingebaute Verteidigung haben, wenn wir angegriffen werden. Egal, was sie hören, die Presse wird zuerst zu uns kommen und uns glauben, weil wir ihnen beweisen werden, dass wir die Wahrheit sagen. Dies ist vielleicht der Hauptgrund für Biden, den Kurs der radikalen Verantwortungsübernahme zu verfolgen: Unweigerlich entstehen in jeder Präsidentschaft Momente, in denen das Vertrauen der Öffentlichkeit und der Institutionen, die das öffentliche Interesse schützen, entscheidend ist. Darüber hinaus gibt es wichtiges Kapital zu verdienen, indem man seine Fehler eingesteht, und es gibt einen wichtigen Unterschied, den Biden zu seinen politischen Gegnern ziehen kann. Der Präsident täte gut daran, dem alten Sprichwort zu folgen: Sage die Wahrheit - und beschäme den Teufel.","Wie sie weiter erklärte, verbirgt sich dahinter eine Strategie, die die meisten Menschen innerhalb des Beltways für verrückt halten würden: Dies ist die beste Methode, um das Vertrauen der Presse zu gewinnen. Die Presse weiß, dass wir nicht wie alle anderen flunkern. SIGTARP wird schnell die einzige glaubwürdige Informationsquelle in Washington über TARP werden. Gelegentlich ist es uns vielleicht peinlich und wir sagen etwas, das wir leicht unter den Teppich kehren könnten – und andere würden das auch tun –, aber wir schockieren die Presse mit unserer Ehrlichkeit. Niemand sonst tut das und früher oder später haben wir eine eigene Verteidigung aufgebaut, wenn wir angegriffen werden. Egal was die Presse hört, sie wird immer zuerst zu uns kommen und uns glauben, weil wir ihr beweisen, dass wir die Wahrheit sagen. Das ist vielleicht der wichtigste Grund für Biden, den Weg der radikalen Verantwortungsübernahme einzuschlagen: Es wird immer Momente bei jeder Präsidentschaft geben, in denen es wichtig ist, das Vertrauen der Öffentlichkeit und der Institutionen zu haben, die das Interesse der Bürger schützen. Zudem lässt sich wichtiges Kapital gewinnen, wenn wir zu unseren Fehlern stehen, und hier kann Biden einen wichtigen Unterschied gegenüber seinen politischen Gegnern machen. Der Präsident täte gut daran, das alte Sprichwort zu befolgen: Sag die Wahrheit - und beschäme den Teufel."
95,"A nineties sitcom star reprising his beloved role to sell you car insurance. An ad that becomes a cultural phenomenon and gets immediately green-lighted as a TV show, extending a twelve-second scene into ten seasons. All the celebrities from last year's crypto ads apologizing for their crypto ads. Those ""whassup"" guys but the bit is that now they're old. Everybody's into whodunnits now, right? So some series of ads directed by Rian Johnson where if you figure out who did the murder you get a discount on a year of car insurance. A commercial that all of the super-online conservative guys are going to be furious about for a week.","Eine Sitcom-Star der 90er Jahre, der seine geliebte Rolle wiederaufnimmt, um Ihnen Autoversicherung zu verkaufen. Eine Werbung, die zu einem kulturellen Phänomen wird und sofort als Fernsehserie grünes Licht erhält, wobei eine zwölfsekündige Szene auf zehn Staffeln ausgedehnt wird. Alle Prominenten aus den Krypto-Werbungen des letzten Jahres, die sich für ihre Krypto-Werbungen entschuldigen. Diese ""Whassup""-Typen, aber der Witz ist, dass sie jetzt alt sind. Jetzt sind doch alle in Whodunnits, oder? Also eine Reihe von Werbungen, bei denen Rian Johnson Regie führt, und wenn du herausfindest, wer den Mord begangen hat, bekommst du einen Rabatt auf ein Jahr Autoversicherung. Eine Werbung, über die sich die super-online konservativen Typen eine Woche lang aufregen werden.","Ein Sitcom-Star aus den Neunzigern, der seine geliebte Rolle des Kfz-Versicherungsverkaufs wieder aufnimmt. Ein Werbespot, der ein kulturelles Phänomen wird und sofort das grüne Licht für eine TV-Show bekommt, womit aus einer 12-sekündigen Szene zehn Staffeln werden. Alle Prominenten von den Krypto-Werbespots des letzten Jahres, die sich für ihre Krypto-Werbespots entschuldigen. Diese „Was geht aaab“-Typen, aber der Haken ist, dass sie jetzt alle alt sind. Jeder mag jetzt Whodunit-Krimis, oder? Also eine Reihe von Werbespots unter der Regie von Rian Johnson, bei denen man eine einjährige Kfz-Versicherung mit einem Rabatt bekommt, wenn man herausfindet, wer der Mörder ist. Ein Werbespot, über den sich alle superkonservativen Online-Typen etwa eine Woche lang aufregen werden."
97,Biden DOJ 'Doesn't Want an Armed Citizenry',Die Biden-Justizministerin will keine bewaffnete Bürgerschaft.,Bidens Justizministerium „will keine bewaffneten Bürger“
99,"Clyde's contention is that the ATF pistol brace rule was born in this environment of hostility toward the Second Amendment and toward private gun ownership, and he plans to fight it tooth and nail. He said he has ""three tools"" with which to fight the rule. The first of those tools is the SHORT Act and the second is the Congressional Review Act.","Clydes Behauptung ist, dass die ATF-Pistolenbracken-Regel in dieser Umgebung der Feindseligkeit gegenüber dem Zweiten Zusatzartikel und der privaten Waffenbesitz geboren wurde, und er plant, sie mit Zähnen und Klauen zu bekämpfen. Er sagte, er habe ""drei Werkzeuge"", mit denen er die Regel bekämpfen werde. Das erste dieser Werkzeuge ist das SHORT-Gesetz und das zweite ist das Kongressüberprüfungsgesetz.","Clyde ist der Meinung, dass die Pistol Brace Rule des ATF in diesem feindlichen Umfeld zum zweiten Zusatzartikel zur Verfassung und zum privaten Besitz von Schusswaffen entstanden ist, und er plant, sie mit allen Mitteln zu bekämpfen. Er sagte, dass er „drei Instrumente“ habe, mit denen er die Regelung bekämpfen kann. Das erste dieser Instrumente ist der SHORT-Act und das zweite ist der Congressional Review Act."
102,"We Hope' Biden Has a Plan for Handling Title 42 Ending, 'If They Do, They Haven't Shared It Fully'","""Wir hoffen, Biden hat einen Plan für den Umgang mit dem Ende von Titel 42, 'wenn sie einen haben, haben sie ihn nicht vollständig mitgeteilt'.""","Wir hoffen, dass Biden einen Plan für das Ende von Title 42 hat. 'Wenn die Regierung einen Plan hat, dann hat sie ihn uns noch nicht vollständig mitgeteilt'"
103,"On Friday's edition of NBC's ""MTP Now,"" Colorado Gov. Jared Polis (D) said that he has ""a lot of concern"" over what will happen when Title 42 ends in May, he hopes the Biden administration has a plan for when the policy ends, and that ""If they do, they haven't shared it fully with us yet."" And said that ""we've said, you need a plan. We want them to vet it with us.""","Am Freitag in der Ausgabe von ""MTP Now"" auf NBC sagte der Gouverneur von Colorado, Jared Polis (D), dass er ""große Bedenken"" hat, was passieren wird, wenn Titel 42 im Mai endet, er hofft, dass die Biden-Regierung einen Plan hat, wenn die Politik endet, und dass ""wenn sie einen haben, haben sie ihn uns noch nicht vollständig mitgeteilt."" Und er sagte, dass ""wir gesagt haben, Sie brauchen einen Plan. Wir wollen, dass sie ihn mit uns überprüfen.""","Am Freitag bei ""MTP Now"" auf NBC sagte der Gouverneur von Colorado, Jared Polis (D), dass er „sehr besorgt“ darüber sei, was nach dem Ende von Title 42 im Mai passiert, er hofft, dass die Regierung von Biden einen Plan hat, wenn die Verordnung endet, und dass, „wenn sie einen Plan hat, diesen uns noch nicht vollständig mitgeteilt hat“. Er erklärte außerdem, dass „wir gesagt haben, dass die Regierung einen Plan braucht. Wir wollen, dass die Regierung ihren Plan zusammen mit uns bespricht.“"
106,"McDonald's has apologized after an advertisement for the fast-food chain's ""McCrispy"" burger was placed close to a crematorium in the UK - although some locals did see the funny side. The restaurant chain has pledged to remove the offending advertising hoarding following complaints from residents of Truro in the UK county of Cornwall. It had gained attention on social media on Friday for being placed on a busy road directly opposite an establishment which offers cremation services. The brightly lit advert, which was placed directly behind a sign pointing to the crematorium, was branded as ""tasteless"" by some angry locals. ""Although I can see the funny side, it is tasteless and I'm sure some grieving family members won't like to see it when visiting Penmount for the funeral and cremation of a loved one,"" said a resident whose mother-in-law was cremated at the funeral home last year, as quoted by British media.","McDonald's hat sich entschuldigt, nachdem eine Werbung für den ""McCrispy""-Burger der Fast-Food-Kette in der Nähe eines Krematoriums im Vereinigten Königreich platziert wurde - obwohl einige Einheimische die Sache auch witzig fanden. Die Restaurantkette hat zugesagt, das beanstandete Werbeschild nach Beschwerden von Einwohnern von Truro in der britischen Grafschaft Cornwall zu entfernen. Es hatte am Freitag in den sozialen Medien Aufmerksamkeit erregt, da es direkt gegenüber einer Einrichtung platziert war, die Kremationsdienstleistungen anbietet. Die hell erleuchtete Werbung, die direkt hinter einem Schild, das zum Krematorium führt, angebracht war, wurde von einigen verärgerten Einheimischen als ""geschmacklos"" bezeichnet. ""Obwohl ich die komische Seite sehen kann, ist es geschmacklos und ich bin sicher, dass einige trauernde Familienmitglieder es nicht mögen werden, es zu sehen, wenn sie Penmount für die Beerdigung und Einäscherung eines geliebten Menschen besuchen"", sagte ein Anwohner, dessen Schwiegermutter im letzten Jahr in dem Bestattungsunternehmen eingeäschert wurde, wie von den britischen Medien zitiert.","McDonald's hat sich entschuldigt, nachdem eine Werbung für den „McCrispy“-Burger der Fast-Food-Kette in der Nähe eines Krematoriums in Großbritannien platziert wurde – auch wenn einige Anwohner es lustig fanden. Die Restaurantkette hat erklärt, dass sie das anstößige Werbeplakat aufgrund von Beschwerden von Anwohnern in Truro in der englischen Grafschaft Cornwall entfernen wird. Das Plakat hatte am Freitag in den sozialen Medien für Aufsehen gesorgt, nachdem es an einer stark befahrenen Straße direkt gegenüber von einem Krematorium erschien. Die hell erleuchtete Werbung, die direkt hinter einem Schild zum Krematorium platziert worden war, wurde von einigen aufgebrachten Anwohnern als „geschmacklos“ bezeichnet. „Ich kann zwar verstehen, dass einige Personen das lustig finden, aber es ist geschmacklos und ich bin mir sicher, dass trauernde Familienmitglieder dieses Plakat nicht sehen wollen, wenn sie zu einer Beerdigung oder Einäscherung eines lieben Menschen nach Penmount kommen“, sagte ein Anwohner, dessen Schwiegermutter im letzten Jahr im Krematorium eingeäschert wurde, aus britischen Medien zitiert."
109,Gut instinct' missing woman is not in river,"""Gutes Bauchgefühl"" - die vermisste Frau ist nicht im Fluss.","Bauchgefühl sagt, dass vermisste Frau nicht im Fluss ist"
114,"BERLIN (AP) - Hans Modrow, who served as East Germany's last communist leader during a turbulent tenure that ended in the country's first and only free election, has died. He was 95. Modrow died early Saturday, the Left party parliamentary group tweeted.","Hans Modrow, der als letzter kommunistischer Führer Ostdeutschlands während einer turbulenten Amtszeit diente, die in der ersten und einzigen freien Wahl des Landes endete, ist gestorben. Er wurde 95 Jahre alt. Modrow starb früh am Samstag, twitterte die Fraktion der Linkspartei.","BERLIN (AP) - Hans Modrow, der letzte Vorsitzende des Ministerrats der DDR während einer turbulenten Zeit, die in der ersten und einzigen freien Wahl des Landes endete, ist gestorben. Er war 95. Laut einem Tweet des Fraktionschefs der Partei Die Linke verstarb Modrow am frühen Samstag."
116,"A post in East Germany's top leadership eluded him until he was made prime minister, a position that previously carried little clout, in November 1989 - days after the fall of the Berlin Wall. When hard-line leader Egon Krenz and his ruling Politburo resigned in early December, Modrow emerged as East Germany's top political figure. But the communists could no longer call the shots on their own. The following month, he agreed to share power with the increasingly vocal opposition and moved up East Germany's landmark first free election to March 1990, amid growing unrest. Even as pro-democracy rallies rapidly took on a pro-unification flavor, the communists initially had opposed talk of reunification.","Ein Posten in der obersten Führung Ostdeutschlands entging ihm, bis er im November 1989 - Tage nach dem Fall der Berliner Mauer - zum Ministerpräsidenten ernannt wurde, eine Position, die zuvor nur wenig Einfluss hatte. Als der hartlinige Anführer Egon Krenz und sein herrschender Politbüro Anfang Dezember zurücktraten, trat Modrow als führende politische Figur Ostdeutschlands hervor. Aber die Kommunisten konnten die Fäden nicht mehr allein ziehen. Im folgenden Monat stimmte er zu, die Macht mit der zunehmend lauten Opposition zu teilen und die historische erste freie Wahl Ostdeutschlands auf März 1990 vorzuverlegen, inmitten wachsender Unruhen. Selbst als die Demonstrationen für Demokratie schnell einen Geschmack von Wiedervereinigung annahmen, hatten die Kommunisten zunächst Gespräche über eine Wiedervereinigung abgelehnt.","Ein Posten in der Führungsspitze der DDR blieb ihm verwehrt, bis er im November 1989 – wenige Tage nach dem Fall der Berliner Mauer – zum Ministerpräsidenten ernannt wurde, eine Position, die bis dahin wenig Einfluss hatte. Als der Hardliner Egon Krenz und sein regierendes Politbüro Anfang Dezember zurücktraten, wurde Modrow zur wichtigsten politischen Figur der DDR. Aber die Kommunisten konnten nicht mehr allein bestimmen. Im darauffolgenden Monat erklärte sich Modrow bereit, die Regierung mit der immer lauter werdenden Opposition zu teilen und zog die ersten freien Wahlen in der DDR inmitten wachsender Unruhen auf März 1990 vor. Selbst als sich bei den pro-demokratischen Kundgebungen schnell der Wunsch nach einer Wiedervereinigung abzeichnete, lehnten die Kommunisten anfangs Gespräche zur Wiedervereinigung ab."
119,"In 1995, a court convicted him of inciting the falsification of results in May 1989 local elections in Dresden. It handed him a nine-month suspended sentence and a fine. Modrow claimed that the trial was politically motivated and asserted that its outcome would aggravate divisions between east and west Germans. His attorney argued that he had made amends for previous injustices by overseeing free elections as prime minister.","Im Jahr 1995 verurteilte ein Gericht ihn wegen Anstiftung zur Fälschung von Ergebnissen bei den Kommunalwahlen in Dresden im Mai 1989. Es verhängte eine neunmonatige Bewährungsstrafe und eine Geldstrafe. Modrow behauptete, der Prozess sei politisch motiviert gewesen, und erklärte, das Ergebnis würde die Spannungen zwischen Ost- und Westdeutschen verschärfen. Sein Anwalt argumentierte, er habe für frühere Ungerechtigkeiten Wiedergutmachung geleistet, indem er als Ministerpräsident freie Wahlen überwacht habe.","1995 verurteilte ihn ein Gericht wegen Anstiftung zur Fälschung der Ergebnisse bei den Kommunalwahlen im Mai 1989 in Dresden. Er erhielt eine neunmonatige Bewährungsstrafe und eine Geldstrafe. Modrow behauptete, dass die Gerichtsverhandlung politisch motiviert sei und dass ihr Ergebnis die Spaltung zwischen Ost- und Westdeutschen verschärfen würde. Sein Anwalt argumentierte, dass er früheres Unrecht wieder gut gemacht habe, da er als Ministerpräsident freie Wahlen gehalten habe."
128,"A pedestrian has died following a collision with a car in Fife. The 38-year-old female was rushed to Victoria Hospital in Kirkcaldy following the crash on Broad Street in Cowdenbeath on Friday around 1.30pm. A 24-year-old man has subsequently been arrested in connection with the crash. Police are appealing for any witnesses or anyone with dash-cam footage to come forward. Sergeant Lee Walkingshaw said: ""Our enquiries are ongoing and we are appealing for anyone who was in the area and who witnessed the crash to get in touch."" I would also appeal to anyone who was driving in the area and who may have dash-cam footage which could assist our investigation to contact us. ""Anyone who can help is asked to call Police Scotland on 101, quoting incident number 1638 of Friday, February 10, 2023.""","Ein Fußgänger ist nach einer Kollision mit einem Auto in Fife gestorben. Die 38-jährige Frau wurde nach dem Unfall auf der Broad Street in Cowdenbeath am Freitag gegen 13:30 Uhr in das Victoria Hospital in Kirkcaldy gebracht. Ein 24-jähriger Mann wurde in Verbindung mit dem Unfall festgenommen. Die Polizei appelliert an Zeugen oder Personen mit Dashcam-Aufnahmen, sich zu melden. Sergeant Lee Walkingshaw sagte: ""Unsere Ermittlungen laufen noch, und wir bitten jeden, der sich in dem Bereich aufgehalten und den Unfall beobachtet hat, sich bei uns zu melden."" Außerdem appelliere ich an alle, die in dem Bereich gefahren sind und möglicherweise Dashcam-Aufnahmen haben, die unsere Untersuchung unterstützen könnten, sich mit uns in Verbindung zu setzen. Wer helfen kann, wird gebeten, die Polizei Schottland unter der Nummer 101 anzurufen und die Vorfallnummer 1638 vom Freitag, 10. Februar 2023, anzugeben.","Eine Fußgängerin ist nach einer Kollision mit einem Auto in Fife gestorben. Die 38-Jährige wurde nach dem Unfall auf der Broad Street in Cowdenbeath am Freitag gegen 13: 30 Uhr mit dem Krankenwagen in das Victoria Hospital in Kirkcaldy gebracht. Ein 24-Jähriger wurde anschließend in Verbindung mit dem Unfall verhaftet. Die Polizei fordert Zeugen oder Autofahrer mit Dashcams, die den Unfall gefilmt haben, auf, sich zu melden. Sergeant Lee Walkingshaw sagte: „Unsere Ermittlungen laufen und wir bitten alle Personen, die in der Nähe des Unfallorts waren und den Unfall gesehen haben und Autofahrer mit Dashcamvideos, die bei den Ermittlungen helfen könnten, sich bei uns zu melden. Jeder, der Helfen kann, ruft bitte die Polizei in Schottland unter 101 an, unter Angabe der Fall-Nummer 1638, sowie dem Unfalldatum, Freitag, 10. Februar 2023.“"
132,"Alna, in the northeast of the city, was the borough with the most foreign residents. Some 18,257 foreign residents were registered as living there in 2022. Afterwards, trendy Grünerløkka, located reasonably centrally, had the second highest number of foreign residents, with 17,631. Gamle Oslo also had a significant immigrant population, with 17,631 people living there after moving from another country.","Alna, im Nordosten der Stadt, war der Bezirk mit den meisten ausländischen Einwohnern. Im Jahr 2022 waren dort 18.257 ausländische Einwohner gemeldet. Danach hatte das trendige Grünerløkka, das relativ zentral gelegen ist, die zweithöchste Zahl ausländischer Einwohner mit 17.631. Auch Gamle Oslo hatte eine beträchtliche Einwandererbevölkerung, mit 17.631 Menschen, die nach einem Umzug aus einem anderen Land dort lebten.","Alna, im Nordosten der Stadt, war der Stadtteil mit den meisten ausländischen Einwohnern. Im Jahr 2022 waren dort 18.257 ausländische Einwohner gemeldet. Das trendige Grünerløkka, das relativ zentral gelegen ist, hatte mit 17.631 Personen die zweithöchste Zahl ausländischer Einwohner. Auch Alt-Oslo hatte mit 17.631 Personen, die von einem anderen Land zugezogen waren, eine hohe Zuwanderung."
133,"Statistics Norway's figures showed that foreigners were scattered all over the city's districts, as Søndre Nordstrand, the borough furthest south in Oslo, had over 14,000 immigrants registered there. Many immigrants also lived in sought-after areas, as Frogner was the district with the fifth most foreigners. After that, Stovner, Bjerke, Grorud, Østensjø and Sagene made up the rest of the ten districts in Oslo with the most residents from another country.","Die Zahlen von Statistik Norwegen zeigten, dass Ausländer über die Stadtbezirke verstreut waren, da Søndre Nordstrand, der südlichste Bezirk in Oslo, über 14.000 dort registrierte Einwanderer hatte. Viele Einwanderer lebten auch in begehrten Gebieten, da Frogner der Bezirk mit den fünftmeisten Ausländern war. Danach machten Stovner, Bjerke, Grorud, Østensjø und Sagene den Rest der zehn Bezirke in Oslo mit den meisten Einwohnern aus einem anderen Land aus.","Zahlen von der norwegischen Statistikbehörde zeigten, dass Ausländer über alle Bezirke der Stadt verteilt sind, in Søndre Nordstrand, dem südlichsten Osloer Stadtteil, waren über 14.000 Einwanderer gemeldet. Viele Einwanderer lebten auch in begehrten Stadtteilen, Frogner stand unter den Stadtteilen mit den meisten Ausländern an fünfter Stelle. Stovner, Bjerke, Grorud, Østensjø und Sagene waren die restlichen der zehn Osloer Stadtteile mit den meisten Einwohnern aus einem anderen Land."
135,"Gamle Oslo and Alna were the two parts of the city where the largest number of immigrants from Africa lived, along with Stovner, Grünerløkka and Søndre Norstrand. Those from North America were spread fairly evenly across Frogner, Grünerløkka, Gamle Oslo, Vestre Aker and Nordre Aker. Citizens from South and Central America were most commonly found in Frogner, Grünerløkka, Gamle Oslo St.Hanshaugen and Sagene. Europeans from outside the EU, EEA and UK tended to live in the town's most central borough, Ullern, Vestre Aker, Nordre Aker and Stovner. And finally, of the several hundred nationals from Oceania, Frogner, Grünerløkka and Gamle Oslo were the boroughs with the highest populations of these nationals.","Gamle Oslo und Alna waren die beiden Stadtteile, in denen die größte Zahl von Einwanderern aus Afrika lebte, zusammen mit Stovner, Grünerløkka und Søndre Norstrand. Diejenigen aus Nordamerika waren ziemlich gleichmäßig auf Frogner, Grünerløkka, Gamle Oslo, Vestre Aker und Nordre Aker verteilt. Bürger aus Süd- und Mittelamerika wurden am häufigsten in Frogner, Grünerløkka, Gamle Oslo St.Hanshaugen und Sagene gefunden. Europäer außerhalb der EU, des EWR und des Vereinigten Königreichs neigten dazu, in den zentralsten Stadtbezirken Ullern, Vestre Aker, Nordre Aker und Stovner zu leben. Und schließlich waren von den mehreren hundert Staatsangehörigen aus Ozeanien Frogner, Grünerløkka und Gamle Oslo die Stadtbezirke mit den höchsten Bevölkerungszahlen dieser Staatsangehörigen.","Alt-Oslo und Alna waren neben Stovner, Grünerløkka und Søndre Nordstrand die beiden Stadtteile, in denen die meisten Einwanderer aus Afrika wohnten. Einwanderer aus Nordamerika waren relativ gleichmäßig über Frogner, Grünerløkka, Alt-Oslo, Vestre Aker und Nordre Aker verteilt. Bürger aus Süd- und Mittelamerika waren am häufigsten in Frogner, Grünerløkka, Alt-Oslo, St.Hanshaugen und Sagene anzufinden. Europäer von außerhalb der EU, des EWR und des Vereinigten Königreichs wohnten eher in den Stadtteilen in der Nähe der Innenstadt, und zwar in Ullern, Vestre Aker, Nordre Aker und Stovner. Und abschließend, von den mehreren hundert Staatsangehörigen aus Ozeanien waren Frogner, Grünerløkka und Alt-Oslo die Stadtteile mit der höchsten Bevölkerung dieser Staatsangehörigen."
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die gehackte Version des Jedi Knight stürzte ab, weil sie eine Funktion vom Ende einer Vtable aufrief.","Die gehackte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer Tabelle mit virtuellen Methoden aufrief."
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach... unsere Sachen bezahlt. Und haben Danke gesagt. Und ich habe gesagt, dass ihre Nägel cool aussehen. Das Lächeln der Erleichterung auf ihrem Gesicht war ein tolles Gefühl, aber die Tatsache, dass sie zuerst Angst hatte, VERDAMMT SCHEISSE UND ICH HASSE ES.","Und dann haben wir einfach … unsere Sachen bezahlt. Und sagten „Danke“. Und ich sagte, dass ihre Fingernägel cool aussähen. Das Lächeln der Erleichterung in ihrem Gesicht war ein schönes Gefühl, aber dass sie zuerst Angst hatte, IST SCHEIßE UND ICH HASSE DAS."
157,"I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects. When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support. Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.","Ich hatte das Glück, im Jahr 2011 sechs denkwürdige Monate lang an der Seite von Nicholas zu verbringen und eine Reihe von Projekten zu unterstützen. Als wir uns am Wochenende trafen, freute ich mich sehr, von den Fortschritten zu hören, insbesondere bei der Baumpflanzung und der Unterstützung der Landwirte. Tausende von Bäumen wurden gepflanzt und die Landwirte haben durch eine Reihe von Maßnahmen, von der Unterstützung beim Kauf von Ausrüstung bis hin zu Schulungen, höhere Ernteerträge erzielt.","Ich hatte das Glück, 2011 sechs unvergessliche Monate an der Seite von Nicholas zu verbringen und eine Reihe von Projekten zu unterstützen. Als wir uns am Wochenende trafen, war ich hocherfreut vom Fortschritt zu erfahren, insbesondere beim Pflanzen von Bäumen und der Unterstützung der Landwirtschaft. Tausende Bäume wurden gepflanzt und die Bauern haben durch eine Reihe von Maßnahmen – von der Unterstützung beim Kauf von Geräten bis hin zu Schulungen – ihre Ernten steigern können."
158,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Nikolaus arbeitet mit Landwirten zusammen, um den Pestizideinsatz zu reduzieren, während er nach Möglichkeiten sucht, die Probleme zu bewältigen, die durch den Klimawandel und Schädlinge wie den Herbstarmywurm verursacht werden, der Maisernten stark schädigen kann.","Nicholas arbeitet mit Bauern zusammen, um die Verwendung von Pestiziden zu reduzieren und dabei Möglichkeiten zu finden, die Probleme zu bewältigen, die durch den Klimawandel und Plagen wie den Herbst-Heerwurm verursacht werden, der ganze Maisernten vernichten kann."
160,The UPS store near me won't allow me to write a label or write on the box. The must print the label.,Der UPS-Laden in meiner Nähe lässt mich keine Aufschrift auf dem Paket oder Etikett anbringen. Sie müssen das Etikett drucken.,"Die UPS-Filiale in meiner Nähe wird es nicht zulassen, dass ich das Etikett per Hand schreibe oder auf den Karton schreibe. Das Etikett muss gedruckt werden."
161,They won't allow me to tell them the address it's going to and who is shipping it.,"Sie werden mir nicht erlauben, ihnen die Adresse, an die es gesendet wird, und den Absender mitzuteilen.","Sie lassen nicht zu, dass ich ihnen die Adresse nenne, an die es gesendet wird, und wer es versendet."
162,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.","Ich muss eine E-Mail an eine zufällige Adresse senden, mit unformatierten Daten, damit der Sachbearbeiter die E-Mail lesen und sie in ihr System eingeben kann, um ein Etikett auszudrucken.","Ich muss eine E-Mail mit unformatierten Daten an irgendeine Adresse schicken, damit der Sachbearbeiter die E-Mail lesen kann und sie in das System eingeben kann, um ein Etikett zu drucken."
164,"The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night. It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media. THE SHAMEFUL AUDIENCE. Licht AGREED to an all Republican audience! Who vetted & chose the individuals? There's a story to be reported there. The ratings--seeking delusional irresponsibility of it all. It can't be repeated.","Am nächsten Morgen kann ich mich nicht über Chris Lichts schändliche Verstellung des öffentlichen Dienstjournalismus bei CNN gestern Abend hinwegsetzen. Es war ein Skandal, wie eine symbolische 6. Januar-anti-demokratische Festivus-Veranstaltung voller Lügen und Beschwerden, die sich selbst zerstörerisch von den amerikanischen Medien ausrichten ließ. DAS SCHAMHAFTE PUBLIKUM. Licht stimmte einem rein republikanischen Publikum zu! Wer hat die Personen überprüft und ausgewählt? Dort gibt es eine Geschichte zu berichten. Die nach Einschaltquoten suchende, wahnhafte Verantwortungslosigkeit des Ganzen. Es kann nicht wiederholt werden.","Der nächste Morgen und ich komme nicht über Chris Lichts beschämende Vortäuschung von Journalismus im öffentlichen Dienst auf CNN gestern Nacht hinweg. Es war eine Schande, wie ein symbolisches, antidemokratisches Lügen- und Kummerfest am 6. Januar von den amerikanischen Medien selbstzerstörerisch ausgerichtet wurde. WAS FÜR EIN BESCHÄMENDES PUBLIKUM. Licht STIMMTE einem rein republikanischen Publikum ZU! Darüber muss berichtet werden. Die quotenorientierte, wahnhafte Verantwortungslosigkeit dahinter. Das gibt's nur einmal."
165,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge. There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","Ich habe einen sehr zugigen Keller, was im Grunde bedeutet, dass ich viele Nagetiere aufnehmen kann. In den letzten Monaten gab es viele Anzeichen für mehr Nagetiere, was ausgesprochen überraschend war, da es Frühling ist und ich dachte, sie würden mit dem Wetterwechsel nach draußen gehen.","Ich habe einen sehr luftigen Keller, was im Allgemeinen bedeutet, dass dort eine Menge Nagetiere Zuflucht finden können. Es gab viele Anzeichen für mehr Nagetiere in den letzten Monaten oder so, was sehr überraschend war, da Frühling ist und ich gedacht hätte, dass sie sich bei dem Wetterumschwung nach draußen wagen würden."
