index,original,zero_shot_translation,annotation
102,"We Hope' Biden Has a Plan for Handling Title 42 Ending, 'If They Do, They Haven't Shared It Fully'","""Wir hoffen, Biden hat einen Plan für den Umgang mit dem Ende von Titel 42, 'wenn sie einen haben, haben sie ihn nicht vollständig mitgeteilt'.""","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation does not fully capture the meaning of the original text. The phrase ""We Hope' Biden Has a Plan for Handling Title 42 Ending"" is translated as ""Wir hoffen, Biden hat einen Plan für den Umgang mit dem Ende von Titel 42"", which does not convey the same level of uncertainty and questioning present in the original.

Fluency Errors
[Minor]: [grammar] - The translation uses the phrase ""wenn sie einen haben, haben sie ihn nicht vollständig mitgeteilt"" which is grammatically correct but could be more natural and idiomatic in German.

Terminology Errors
[Minor]: [inappropriate for context] - The term ""Titel 42"" is used in the translation, but it may be more appropriate to provide a brief explanation or description of what ""Title 42"" refers to, as the target audience may not be familiar with this specific policy."
103,"On Friday's edition of NBC's ""MTP Now,"" Colorado Gov. Jared Polis (D) said that he has ""a lot of concern"" over what will happen when Title 42 ends in May, he hopes the Biden administration has a plan for when the policy ends, and that ""If they do, they haven't shared it fully with us yet."" And said that ""we've said, you need a plan. We want them to vet it with us.""","Am Freitag in der Ausgabe von ""MTP Now"" auf NBC sagte der Gouverneur von Colorado, Jared Polis (D), dass er ""große Bedenken"" hat, was passieren wird, wenn Titel 42 im Mai endet, er hofft, dass die Biden-Regierung einen Plan hat, wenn die Politik endet, und dass ""wenn sie einen haben, haben sie ihn uns noch nicht vollständig mitgeteilt."" Und er sagte, dass ""wir gesagt haben, Sie brauchen einen Plan. Wir wollen, dass sie ihn mit uns überprüfen.""","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""wenn sie einen haben, haben sie ihn uns noch nicht vollständig mitgeteilt"" does not accurately convey the meaning of the original statement ""If they do, they haven't shared it fully with us yet.""
[Minor]: [Omission] - The translation omits the phrase ""on Friday's edition of NBC's 'MTP Now',"" which is present in the original.

Fluency Errors
[Minor]: [Grammar] - The translation ""Am Freitag in der Ausgabe von 'MTP Now' auf NBC"" could be improved by using a more natural German sentence structure, such as ""In der Freitagsausgabe von 'MTP Now' auf NBC.""

Locale Convention Errors
[No errors]

Style Errors
[No errors]

Terminology Errors
[No errors]

Non-translation Errors
[No errors]

Other Errors
[No errors]

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
106,"McDonald's has apologized after an advertisement for the fast-food chain's ""McCrispy"" burger was placed close to a crematorium in the UK - although some locals did see the funny side. The restaurant chain has pledged to remove the offending advertising hoarding following complaints from residents of Truro in the UK county of Cornwall. It had gained attention on social media on Friday for being placed on a busy road directly opposite an establishment which offers cremation services. The brightly lit advert, which was placed directly behind a sign pointing to the crematorium, was branded as ""tasteless"" by some angry locals. ""Although I can see the funny side, it is tasteless and I'm sure some grieving family members won't like to see it when visiting Penmount for the funeral and cremation of a loved one,"" said a resident whose mother-in-law was cremated at the funeral home last year, as quoted by British media.","McDonald's hat sich entschuldigt, nachdem eine Werbung für den ""McCrispy""-Burger der Fast-Food-Kette in der Nähe eines Krematoriums im Vereinigten Königreich platziert wurde - obwohl einige Einheimische die Sache auch witzig fanden. Die Restaurantkette hat zugesagt, das beanstandete Werbeschild nach Beschwerden von Einwohnern von Truro in der britischen Grafschaft Cornwall zu entfernen. Es hatte am Freitag in den sozialen Medien Aufmerksamkeit erregt, da es direkt gegenüber einer Einrichtung platziert war, die Kremationsdienstleistungen anbietet. Die hell erleuchtete Werbung, die direkt hinter einem Schild, das zum Krematorium führt, angebracht war, wurde von einigen verärgerten Einheimischen als ""geschmacklos"" bezeichnet. ""Obwohl ich die komische Seite sehen kann, ist es geschmacklos und ich bin sicher, dass einige trauernde Familienmitglieder es nicht mögen werden, es zu sehen, wenn sie Penmount für die Beerdigung und Einäscherung eines geliebten Menschen besuchen"", sagte ein Anwohner, dessen Schwiegermutter im letzten Jahr in dem Bestattungsunternehmen eingeäschert wurde, wie von den britischen Medien zitiert.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Krematorium"" for ""crematorium"" is technically correct, but the term ""crematorium"" is more commonly used in English.
[Minor]: [Omission] - The translation omits the phrase ""although some locals did see the funny side"" from the original text.

Fluency Errors
[Minor]: [Grammar] - The translation uses the passive voice ""hat sich entschuldigt"" instead of the active voice ""entschuldigte sich"" which would be more natural in German.

Locale Convention Errors
[No errors]

Style Errors
[Minor]: [Awkward] - The translation of ""brightly lit advert"" as ""hell erleuchtete Werbung"" sounds a bit awkward in German.

Terminology Errors
[No errors]

Non-translation Errors
[No errors]

Other Errors
[No errors]

Overall, the translation is generally accurate and fluent, with only minor issues in terminology, grammar, and style. The translation conveys the main points of the original text effectively."
109,Gut instinct' missing woman is not in river,"""Gutes Bauchgefühl"" - die vermisste Frau ist nicht im Fluss.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""Gutes Bauchgefühl"" does not accurately convey the meaning of ""Gut instinct"" from the source text.

Fluency Errors
[Minor]: [punctuation] - The translation uses a period instead of a comma after the quotation marks.

Locale Convention Errors
[None]

Style Errors
[None]

Terminology Errors
[None]

Non-translation Errors
[None]

Other Errors
[None]"
114,"BERLIN (AP) - Hans Modrow, who served as East Germany's last communist leader during a turbulent tenure that ended in the country's first and only free election, has died. He was 95. Modrow died early Saturday, the Left party parliamentary group tweeted.","Hans Modrow, der als letzter kommunistischer Führer Ostdeutschlands während einer turbulenten Amtszeit diente, die in der ersten und einzigen freien Wahl des Landes endete, ist gestorben. Er wurde 95 Jahre alt. Modrow starb früh am Samstag, twitterte die Fraktion der Linkspartei.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""als letzter kommunistischer Führer Ostdeutschlands"" does not fully capture the nuance of ""who served as East Germany's last communist leader"". The translation is a bit more direct and literal.

Fluency Errors
[Minor]: [Grammar] - The translation ""ist gestorben"" is grammatically correct, but the English source uses the more natural phrasing ""has died"".

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is of good quality and accurately conveys the key information from the source text, with only minor fluency and accuracy issues."
116,"A post in East Germany's top leadership eluded him until he was made prime minister, a position that previously carried little clout, in November 1989 - days after the fall of the Berlin Wall. When hard-line leader Egon Krenz and his ruling Politburo resigned in early December, Modrow emerged as East Germany's top political figure. But the communists could no longer call the shots on their own. The following month, he agreed to share power with the increasingly vocal opposition and moved up East Germany's landmark first free election to March 1990, amid growing unrest. Even as pro-democracy rallies rapidly took on a pro-unification flavor, the communists initially had opposed talk of reunification.","Ein Posten in der obersten Führung Ostdeutschlands entging ihm, bis er im November 1989 - Tage nach dem Fall der Berliner Mauer - zum Ministerpräsidenten ernannt wurde, eine Position, die zuvor nur wenig Einfluss hatte. Als der hartlinige Anführer Egon Krenz und sein herrschender Politbüro Anfang Dezember zurücktraten, trat Modrow als führende politische Figur Ostdeutschlands hervor. Aber die Kommunisten konnten die Fäden nicht mehr allein ziehen. Im folgenden Monat stimmte er zu, die Macht mit der zunehmend lauten Opposition zu teilen und die historische erste freie Wahl Ostdeutschlands auf März 1990 vorzuverlegen, inmitten wachsender Unruhen. Selbst als die Demonstrationen für Demokratie schnell einen Geschmack von Wiedervereinigung annahmen, hatten die Kommunisten zunächst Gespräche über eine Wiedervereinigung abgelehnt.","MQM annotations:

Accuracy Errors
[Major]: [mistranslation] - The translation ""Ein Posten in der obersten Führung Ostdeutschlands entging ihm"" does not accurately convey the meaning of the original ""A post in East Germany's top leadership eluded him"". The translation suggests that Modrow missed out on a position in the East German leadership, while the original indicates that he was not part of the top leadership until later.
[Minor]: [omission] - The translation omits the phrase ""a position that previously carried little clout"" from the original.

Fluency Errors
[Minor]: [grammar] - The translation ""Tage nach dem Fall der Berliner Mauer"" uses the incorrect case for ""Tage"" (should be ""Tagen"").
[Minor]: [punctuation] - The translation lacks a comma after ""Dezember"" to match the punctuation in the original.

Terminology Errors
[Minor]: [inconsistent use] - The translation uses both ""Ministerpräsident"" and ""führende politische Figur"" to refer to Modrow's position, which is inconsistent with the original's use of ""prime minister""."
119,"In 1995, a court convicted him of inciting the falsification of results in May 1989 local elections in Dresden. It handed him a nine-month suspended sentence and a fine. Modrow claimed that the trial was politically motivated and asserted that its outcome would aggravate divisions between east and west Germans. His attorney argued that he had made amends for previous injustices by overseeing free elections as prime minister.","Im Jahr 1995 verurteilte ein Gericht ihn wegen Anstiftung zur Fälschung von Ergebnissen bei den Kommunalwahlen in Dresden im Mai 1989. Es verhängte eine neunmonatige Bewährungsstrafe und eine Geldstrafe. Modrow behauptete, der Prozess sei politisch motiviert gewesen, und erklärte, das Ergebnis würde die Spannungen zwischen Ost- und Westdeutschen verschärfen. Sein Anwalt argumentierte, er habe für frühere Ungerechtigkeiten Wiedergutmachung geleistet, indem er als Ministerpräsident freie Wahlen überwacht habe.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Anstiftung zur Fälschung von Ergebnissen"" (incitement to falsify results) does not fully capture the meaning of ""inciting the falsification of results"" in the source text.
[Minor]: [Omission] - The translation omits the detail that the conviction was for the local elections in Dresden in May 1989.

Fluency Errors
[None]

Locale Convention Errors
[None]

Style Errors
[None]

Terminology Errors
[None]

Non-translation Errors
[None]

Other Errors
[None]"
128,"A pedestrian has died following a collision with a car in Fife. The 38-year-old female was rushed to Victoria Hospital in Kirkcaldy following the crash on Broad Street in Cowdenbeath on Friday around 1.30pm. A 24-year-old man has subsequently been arrested in connection with the crash. Police are appealing for any witnesses or anyone with dash-cam footage to come forward. Sergeant Lee Walkingshaw said: ""Our enquiries are ongoing and we are appealing for anyone who was in the area and who witnessed the crash to get in touch."" I would also appeal to anyone who was driving in the area and who may have dash-cam footage which could assist our investigation to contact us. ""Anyone who can help is asked to call Police Scotland on 101, quoting incident number 1638 of Friday, February 10, 2023.""","Ein Fußgänger ist nach einer Kollision mit einem Auto in Fife gestorben. Die 38-jährige Frau wurde nach dem Unfall auf der Broad Street in Cowdenbeath am Freitag gegen 13:30 Uhr in das Victoria Hospital in Kirkcaldy gebracht. Ein 24-jähriger Mann wurde in Verbindung mit dem Unfall festgenommen. Die Polizei appelliert an Zeugen oder Personen mit Dashcam-Aufnahmen, sich zu melden. Sergeant Lee Walkingshaw sagte: ""Unsere Ermittlungen laufen noch, und wir bitten jeden, der sich in dem Bereich aufgehalten und den Unfall beobachtet hat, sich bei uns zu melden."" Außerdem appelliere ich an alle, die in dem Bereich gefahren sind und möglicherweise Dashcam-Aufnahmen haben, die unsere Untersuchung unterstützen könnten, sich mit uns in Verbindung zu setzen. Wer helfen kann, wird gebeten, die Polizei Schottland unter der Nummer 101 anzurufen und die Vorfallnummer 1638 vom Freitag, 10. Februar 2023, anzugeben.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Ein Fußgänger ist nach einer Kollision mit einem Auto in Fife gestorben"" does not accurately convey the meaning of the original English sentence, which states that a pedestrian died following a collision with a car in Fife.

Fluency Errors
[Minor]: [Grammar] - The translation ""Ein Fußgänger ist nach einer Kollision mit einem Auto in Fife gestorben"" uses the passive voice, which is not as natural as the active voice used in the English original.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
132,"Alna, in the northeast of the city, was the borough with the most foreign residents. Some 18,257 foreign residents were registered as living there in 2022. Afterwards, trendy Grünerløkka, located reasonably centrally, had the second highest number of foreign residents, with 17,631. Gamle Oslo also had a significant immigrant population, with 17,631 people living there after moving from another country.","Alna, im Nordosten der Stadt, war der Bezirk mit den meisten ausländischen Einwohnern. Im Jahr 2022 waren dort 18.257 ausländische Einwohner gemeldet. Danach hatte das trendige Grünerløkka, das relativ zentral gelegen ist, die zweithöchste Zahl ausländischer Einwohner mit 17.631. Auch Gamle Oslo hatte eine beträchtliche Einwandererbevölkerung, mit 17.631 Menschen, die nach einem Umzug aus einem anderen Land dort lebten.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation incorrectly states that Gamle Oslo had 17,631 foreign residents, when the source text indicates that this number is for Grünerløkka.
[Minor]: [Omission] - The translation omits the information that Gamle Oslo also had a significant immigrant population.

Fluency Errors
[Minor]: [Grammar] - The translation uses the passive voice (""waren gemeldet"") instead of the active voice used in the source text.

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only minor errors related to mistranslation, omission, and grammar. The translation conveys the key information from the source text effectively."
133,"Statistics Norway's figures showed that foreigners were scattered all over the city's districts, as Søndre Nordstrand, the borough furthest south in Oslo, had over 14,000 immigrants registered there. Many immigrants also lived in sought-after areas, as Frogner was the district with the fifth most foreigners. After that, Stovner, Bjerke, Grorud, Østensjø and Sagene made up the rest of the ten districts in Oslo with the most residents from another country.","Die Zahlen von Statistik Norwegen zeigten, dass Ausländer über die Stadtbezirke verstreut waren, da Søndre Nordstrand, der südlichste Bezirk in Oslo, über 14.000 dort registrierte Einwanderer hatte. Viele Einwanderer lebten auch in begehrten Gebieten, da Frogner der Bezirk mit den fünftmeisten Ausländern war. Danach machten Stovner, Bjerke, Grorud, Østensjø und Sagene den Rest der zehn Bezirke in Oslo mit den meisten Einwohnern aus einem anderen Land aus.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Ausländer"" (foreigners) does not fully capture the meaning of ""immigrants"" in the source text.
[Minor]: [Omission] - The translation omits the information about Søndre Nordstrand having over 14,000 immigrants registered there.

Fluency Errors
[Minor]: [Grammar] - The translation uses the passive voice (""waren verstreut"") instead of the active voice used in the source text.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
135,"Gamle Oslo and Alna were the two parts of the city where the largest number of immigrants from Africa lived, along with Stovner, Grünerløkka and Søndre Norstrand. Those from North America were spread fairly evenly across Frogner, Grünerløkka, Gamle Oslo, Vestre Aker and Nordre Aker. Citizens from South and Central America were most commonly found in Frogner, Grünerløkka, Gamle Oslo St.Hanshaugen and Sagene. Europeans from outside the EU, EEA and UK tended to live in the town's most central borough, Ullern, Vestre Aker, Nordre Aker and Stovner. And finally, of the several hundred nationals from Oceania, Frogner, Grünerløkka and Gamle Oslo were the boroughs with the highest populations of these nationals.","Gamle Oslo und Alna waren die beiden Stadtteile, in denen die größte Zahl von Einwanderern aus Afrika lebte, zusammen mit Stovner, Grünerløkka und Søndre Norstrand. Diejenigen aus Nordamerika waren ziemlich gleichmäßig auf Frogner, Grünerløkka, Gamle Oslo, Vestre Aker und Nordre Aker verteilt. Bürger aus Süd- und Mittelamerika wurden am häufigsten in Frogner, Grünerløkka, Gamle Oslo St.Hanshaugen und Sagene gefunden. Europäer außerhalb der EU, des EWR und des Vereinigten Königreichs neigten dazu, in den zentralsten Stadtbezirken Ullern, Vestre Aker, Nordre Aker und Stovner zu leben. Und schließlich waren von den mehreren hundert Staatsangehörigen aus Ozeanien Frogner, Grünerløkka und Gamle Oslo die Stadtbezirke mit den höchsten Bevölkerungszahlen dieser Staatsangehörigen.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Gamle Oslo und Alna waren die beiden Stadtteile, in denen die größte Zahl von Einwanderern aus Afrika lebte"" does not accurately convey the meaning of the original English sentence, which states that Gamle Oslo and Alna were the two parts of the city where the largest number of immigrants from Africa lived, along with Stovner, Grünerløkka and Søndre Norstrand.
[Minor]: [Omission] - The translation does not include the information about immigrants from North America, South and Central America, and Oceania, which is present in the original English text.

Fluency Errors
[Minor]: [Grammar] - The translation uses the passive voice (""in denen die größte Zahl von Einwanderern aus Afrika lebte"") instead of the active voice used in the original English text.

Locale Convention Errors
[None]

Style Errors
[None]

Terminology Errors
[None]

Non-translation Errors
[None]

Other Errors
[None]"
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die gehackte Version des Jedi Knight stürzte ab, weil sie eine Funktion vom Ende einer Vtable aufrief.","MQM annotations:
Accuracy Errors
[Minor]: [mistranslation] - The translation ""gehackte Version"" (hacked version) does not accurately convey the meaning of the source text, which refers to a ""hacked up version"" of the game.
[Minor]: [omission] - The translation omits the word ""crashing"" from the source text.

Fluency Errors
[Minor]: [grammar] - The translation uses the pronoun ""sie"" (it) to refer to the ""Version"" (version), which is grammatically incorrect in German.

Terminology Errors
[Minor]: [inappropriate for context] - The term ""Vtable"" is a technical computer science term that may not be familiar to the average reader. A more common term could have been used.

Overall, the translation conveys the main idea of the source text, but there are some minor errors in accuracy and fluency that could be improved."
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach... unsere Sachen bezahlt. Und haben Danke gesagt. Und ich habe gesagt, dass ihre Nägel cool aussehen. Das Lächeln der Erleichterung auf ihrem Gesicht war ein tolles Gefühl, aber die Tatsache, dass sie zuerst Angst hatte, VERDAMMT SCHEISSE UND ICH HASSE ES.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""FUCKING SUCKS AND I HATE IT"" is translated as ""VERDAMMT SCHEISSE UND ICH HASSE ES"", which is a slightly less strong expression.

Fluency Errors
[Minor]: [Spelling] - The German word ""Scheisse"" should be spelled ""Scheiße"".

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only minor issues in the strength of the language used and a minor spelling error. The translation conveys the meaning of the source text effectively."
157,"I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects. When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support. Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.","Ich hatte das Glück, im Jahr 2011 sechs denkwürdige Monate lang an der Seite von Nicholas zu verbringen und eine Reihe von Projekten zu unterstützen. Als wir uns am Wochenende trafen, freute ich mich sehr, von den Fortschritten zu hören, insbesondere bei der Baumpflanzung und der Unterstützung der Landwirte. Tausende von Bäumen wurden gepflanzt und die Landwirte haben durch eine Reihe von Maßnahmen, von der Unterstützung beim Kauf von Ausrüstung bis hin zu Schulungen, höhere Ernteerträge erzielt.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""chuffed to hear"" is not accurately translated as ""freute ich mich sehr"". A more accurate translation would be ""erfreut zu hören"".

Fluency Errors
[Minor]: [Grammar] - The sentence ""Tausende von Bäumen wurden gepflanzt und die Landwirte haben durch eine Reihe von Maßnahmen, von der Unterstützung beim Kauf von Ausrüstung bis hin zu Schulungen, höhere Ernteerträge erzielt."" could be improved by using a more natural German sentence structure, such as ""Tausende von Bäumen wurden gepflanzt, und die Landwirte erzielten durch eine Reihe von Maßnahmen, von der Unterstützung beim Kauf von Ausrüstung bis hin zu Schulungen, höhere Ernteerträge.""

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
158,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Nikolaus arbeitet mit Landwirten zusammen, um den Pestizideinsatz zu reduzieren, während er nach Möglichkeiten sucht, die Probleme zu bewältigen, die durch den Klimawandel und Schädlinge wie den Herbstarmywurm verursacht werden, der Maisernten stark schädigen kann.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The name ""Nicholas"" is translated as ""Nikolaus"", which is a different name.

Fluency Errors
[Minor]: [Grammar] - The sentence structure and grammar are generally correct, but could be improved for a more natural-sounding translation.

Locale Convention Errors
[No Error]

Style Errors
[No Error]

Terminology Errors
[No Error]

Non-Translation Errors
[No Error]

Other Errors
[No Error]"
160,The UPS store near me won't allow me to write a label or write on the box. The must print the label.,Der UPS-Laden in meiner Nähe lässt mich keine Aufschrift auf dem Paket oder Etikett anbringen. Sie müssen das Etikett drucken.,"MQM annotations:
Accuracy Errors
[Minor]: Mistranslation - The source text says the UPS store ""won't allow"" the user to write on the box or label, but the translation says the store ""doesn't let"" the user do this, which is a slightly different nuance.
[Minor]: Omission - The source text mentions that the UPS store ""must print the label"", but this detail is not included in the translation.

Fluency Errors
[Minor]: Grammar - The translation uses the phrase ""Sie müssen"" (they must) when the source text uses the impersonal ""The must"", which sounds more natural in German.

Locale Convention Errors
[No Errors]

Style Errors
[No Errors]

Terminology Errors
[No Errors]

Non-Translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only minor issues that do not significantly impact the meaning or readability of the text."
161,They won't allow me to tell them the address it's going to and who is shipping it.,"Sie werden mir nicht erlauben, ihnen die Adresse, an die es gesendet wird, und den Absender mitzuteilen.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits ""it's going to"" from the original sentence.

Fluency Errors
[Minor]: [grammar] - The translation uses the verb ""mitzuteilen"" (to communicate) instead of ""zu sagen"" (to tell), which is a more natural phrasing in German.

Terminology Errors
[Minor]: [inappropriate for context] - The term ""Absender"" (sender) is used instead of ""wer es verschickt"" (who is shipping it), which would be more appropriate in this context.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the meaning or comprehension of the text."
162,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.","Ich muss eine E-Mail an eine zufällige Adresse senden, mit unformatierten Daten, damit der Sachbearbeiter die E-Mail lesen und sie in ihr System eingeben kann, um ein Etikett auszudrucken.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - The translation omits ""so the clerk can read the email and enter it into their system to print a label.""
Fluency Errors
[Minor]: [grammar] - The translation uses ""Ich muss eine E-Mail an eine zufällige Adresse senden"" instead of ""Ich muss eine E-Mail an eine beliebige Adresse senden.""
[Minor]: [register] - The translation uses the formal ""Sachbearbeiter"" instead of the more informal ""Angestellter.""
Terminology Errors
[Minor]: [inappropriate for context] - The translation uses ""Etikett"" instead of the more common ""Versandetikett"" or ""Paketaufkleber."""
164,"The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night. It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media. THE SHAMEFUL AUDIENCE. Licht AGREED to an all Republican audience! Who vetted & chose the individuals? There's a story to be reported there. The ratings--seeking delusional irresponsibility of it all. It can't be repeated.","Am nächsten Morgen kann ich mich nicht über Chris Lichts schändliche Verstellung des öffentlichen Dienstjournalismus bei CNN gestern Abend hinwegsetzen. Es war ein Skandal, wie eine symbolische 6. Januar-anti-demokratische Festivus-Veranstaltung voller Lügen und Beschwerden, die sich selbst zerstörerisch von den amerikanischen Medien ausrichten ließ. DAS SCHAMHAFTE PUBLIKUM. Licht stimmte einem rein republikanischen Publikum zu! Wer hat die Personen überprüft und ausgewählt? Dort gibt es eine Geschichte zu berichten. Die nach Einschaltquoten suchende, wahnhafte Verantwortungslosigkeit des Ganzen. Es kann nicht wiederholt werden.","MQM annotations:
Accuracy Errors
[Critical]: [Mistranslation] - The translation does not accurately convey the meaning of the original text. The source text criticizes Chris Licht and CNN for hosting an event with an all-Republican audience, but the translation does not clearly convey this.
[Major]: [Omission] - The translation omits the reference to the ""symbolic Jan 6 anti-democratic festivus of lies & grievance"" in the source text.
[Minor]: [Untranslated text] - The phrase ""THE SHAMEFUL AUDIENCE"" is left untranslated in the target text.

Fluency Errors
[Major]: [Grammar] - The translation contains some grammatical errors, such as the use of ""Es kann nicht wiederholt werden"" instead of a more natural phrasing.
[Minor]: [Spelling] - The word ""Festivus"" is misspelled as ""Festivus-Veranstaltung"" in the translation.

Terminology Errors
[Major]: [Inappropriate for context] - The translation uses the term ""Dienstjournalismus"" (public service journalism) which does not accurately convey the meaning of ""public service journalism"" in the source text."
165,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge. There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","Ich habe einen sehr zugigen Keller, was im Grunde bedeutet, dass ich viele Nagetiere aufnehmen kann. In den letzten Monaten gab es viele Anzeichen für mehr Nagetiere, was ausgesprochen überraschend war, da es Frühling ist und ich dachte, sie würden mit dem Wetterwechsel nach draußen gehen.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Ich habe einen sehr zugigen Keller, was im Grunde bedeutet, dass ich viele Nagetiere aufnehmen kann"" does not accurately convey the meaning of the original sentence ""I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge."" The translation suggests that the basement can ""take in"" or ""accommodate"" many rodents, while the original sentence indicates that the drafty basement allows rodents to take refuge there.

Fluency Errors
[Minor]: [Grammar] - The translation ""In den letzten Monaten gab es viele Anzeichen für mehr Nagetiere"" uses the phrase ""mehr Nagetiere"" (more rodents) which is grammatically correct but does not flow as naturally as the original ""a lot of rodents"" phrasing.

Overall, the translation is generally accurate and fluent, with only minor errors that do not significantly impact the comprehension of the text."
166,"Nonetheless, I've had a smattering of plain old snap-traps placed about, and would dutifully replenish the peanut butter on them every few days, as the mice kindly lick it clean. I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them. It worked.","Nichtsdestotrotz habe ich eine Handvoll ganz gewöhnlicher Schnappfallen aufgestellt und würde sie alle paar Tage pflichtbewusst mit Erdnussbutter auffüllen, da die Mäuse sie freundlicherweise sauber lecken. Gestern Abend hatte ich schließlich die Nase voll von diesem Ritual, reinigte alle Fallen von Erdnussbutter und klebte eine Pistazie darauf. Es hat funktioniert.","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation ""Nichtsdestotrotz"" does not fully capture the meaning of ""Nonetheless"" in the source text.

Fluency Errors
[Minor]: [Grammar] - The translation ""würde sie alle paar Tage pflichtbewusst mit Erdnussbutter auffüllen"" uses the conditional tense, which is not necessary in this context.
[Minor]: [Punctuation] - The translation lacks a period at the end of the last sentence.

Locale Convention Errors
[No Errors]

Style Errors
[Minor]: [Awkward] - The translation ""Gestern Abend hatte ich schließlich die Nase voll von diesem Ritual"" is a bit more formal and less natural-sounding than the source text.

Terminology Errors
[No Errors]

Non-translation Errors
[No Errors]

Other Errors
[No Errors]

Overall, the translation is generally accurate and fluent, with only minor issues in terms of mistranslation, grammar, punctuation, and style. The translation conveys the meaning of the source text effectively."
167,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success. I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)","(Für den Fall, dass es von Interesse ist, habe ich fast jede ""humane"" Falle auf dem Markt ausprobiert, mit sehr wenig Erfolg. Ich bin nicht besonders glücklich darüber, sie zu töten, aber ich werde keine Kommentare zu den Ethik des Mäusetötens entgegennehmen.)","MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The phrase ""fwiw"" (for what it's worth) is not accurately translated as ""Für den Fall, dass es von Interesse ist"" (in case it is of interest).
[Minor]: [Omission] - The phrase ""I won't be taking comments on the ethics of killing mice"" is not translated in the target text.

Fluency Errors
[Minor]: [Grammar] - The sentence structure in the target text is slightly awkward, with the use of ""Für den Fall, dass es von Interesse ist"" instead of a more natural phrasing.

Terminology Errors
[Minor]: [Inappropriate for context] - The term ""humane"" is translated as ""human"" in the target text, which does not accurately convey the intended meaning of ""humane"" in the context of traps for mice.

Overall, the translation is generally accurate and understandable, with a few minor errors that do not significantly impact the overall meaning or flow of the text."
