index,original,translated,style_annotation
97,Biden DOJ 'Doesn't Want an Armed Citizenry',Bidens Justizministerium 'will keine bewaffnete Bürgerschaft'.,"MQM annotations:
Style error:
[Minor]: [Unnatural Flow] - While grammatically correct, the phrase ""will keine bewaffnete Bürgerschaft"" sounds slightly unnatural in German. A more common phrasing might be ""will keine bewaffneten Bürger"" or ""wünscht sich keine bewaffnete Bevölkerung""."
99,"Clyde's contention is that the ATF pistol brace rule was born in this environment of hostility toward the Second Amendment and toward private gun ownership, and he plans to fight it tooth and nail. He said he has ""three tools"" with which to fight the rule. The first of those tools is the SHORT Act and the second is the Congressional Review Act.","Clydes Behauptung ist, dass die ATF-Regel zu Pistolenstützen in diesem Umfeld der Feindseligkeit gegenüber dem zweiten Verfassungszusatz und dem privaten Waffenbesitz entstanden ist, und er plant, sie mit aller Macht zu bekämpfen. Er sagte, er habe ""drei Werkzeuge"", mit denen er die Regel bekämpfen könne. Das erste dieser Werkzeuge ist der SHORT Act und das zweite der Congressional Review Act.","MQM annotations:
Styles error:
minor: unnatural flow - The phrase ""Clydes Behauptung ist"" is grammatically correct, but sounds slightly unnatural. ""Clyde argumentiert"" or ""Clyde behauptet"" would flow better.
minor: unnatural flow - ""mit aller Macht zu bekämpfen"" is a literal translation of ""fight it tooth and nail,"" but it lacks the idiomatic feel of the original. A more natural translation might be ""energisch zu bekämpfen"" or ""mit allen Mitteln zu bekämpfen.""
```"
102,"We Hope' Biden Has a Plan for Handling Title 42 Ending, 'If They Do, They Haven't Shared It Fully'","Wir hoffen, dass Biden einen Plan für den Umgang mit dem Auslaufen von Title 42 hat. ""Wenn sie einen haben, haben sie ihn nicht vollständig mitgeteilt"".","MQM annotations:
Style error:
minor: unnatural flow - The phrase ""Wenn sie einen haben, haben sie ihn nicht vollständig mitgeteilt"" sounds slightly unnatural in German. A more fluent phrasing might be ""Wenn sie einen Plan haben, haben sie ihn bisher nicht vollständig offengelegt"" or ""Wenn es einen Plan gibt, wurde dieser bisher nicht vollständig kommuniziert""."
103,"On Friday's edition of NBC's ""MTP Now,"" Colorado Gov. Jared Polis (D) said that he has ""a lot of concern"" over what will happen when Title 42 ends in May, he hopes the Biden administration has a plan for when the policy ends, and that ""If they do, they haven't shared it fully with us yet."" And said that ""we've said, you need a plan. We want them to vet it with us.""","In der Freitagsausgabe von NBCs ""MTP Now"" sagte der Gouverneur von Colorado, Jared Polis (D), dass er ""große Bedenken"" darüber habe, was passieren werde, wenn Title 42 im Mai ausläuft. Er hoffe, die Biden-Administration habe einen Plan für das Ende der Politik, und ""Wenn sie einen haben, haben sie ihn uns noch nicht vollständig mitgeteilt"". Und er sagte: ""Wir haben gesagt, Sie brauchen einen Plan. Wir wollen, dass sie ihn mit uns abstimmen.""","MQM annotations:
Style Errors:
minor: unnatural flow - ""In der Freitagsausgabe von NBCs ""MTP Now"""" could be more naturally phrased as ""In der Freitagsausgabe der Sendung ""MTP Now"" von NBC"" or similar.
minor: unnatural flow - ""Und er sagte: ""Wir haben gesagt, Sie brauchen einen Plan. Wir wollen, dass sie ihn mit uns abstimmen."""" The repetition of ""Wir"" sounds a bit awkward. A more fluent version could be ""Wir haben gesagt, dass sie einen Plan brauchen und wir wollen, dass sie diesen mit uns abstimmen."""
106,"McDonald's has apologized after an advertisement for the fast-food chain's ""McCrispy"" burger was placed close to a crematorium in the UK - although some locals did see the funny side. The restaurant chain has pledged to remove the offending advertising hoarding following complaints from residents of Truro in the UK county of Cornwall. It had gained attention on social media on Friday for being placed on a busy road directly opposite an establishment which offers cremation services. The brightly lit advert, which was placed directly behind a sign pointing to the crematorium, was branded as ""tasteless"" by some angry locals. ""Although I can see the funny side, it is tasteless and I'm sure some grieving family members won't like to see it when visiting Penmount for the funeral and cremation of a loved one,"" said a resident whose mother-in-law was cremated at the funeral home last year, as quoted by British media.","McDonald's hat sich entschuldigt, nachdem eine Werbung für den ""McCrispy""-Burger der Fast-Food-Kette in der Nähe eines Krematoriums in Großbritannien platziert wurde – obwohl einige Einheimische die humorvolle Seite sahen. Die Restaurantkette hat zugesagt, die anstößige Werbetafel nach Beschwerden von Anwohnern von Truro in der britischen Grafschaft Cornwall zu entfernen. Sie hatte am Freitag in den sozialen Medien Aufmerksamkeit erregt, weil sie an einer stark befahrenen Straße direkt gegenüber einer Einrichtung platziert wurde, die Kremationsdienste anbietet. Die hell erleuchtete Werbung, die direkt hinter einem Schild platziert wurde, das auf das Krematorium hinweist, wurde von einigen verärgerten Einheimischen als ""geschmacklos"" bezeichnet. ""Obwohl ich die humorvolle Seite erkennen kann, ist es geschmacklos und ich bin sicher, dass es einigen trauernden Familienangehörigen nicht gefallen wird, es beim Besuch von Penmount zur Beerdigung und Einäscherung eines geliebten Menschen zu sehen"", sagte ein Anwohner, dessen Schwiegermutter letztes Jahr in dem Bestattungsinstitut eingeäschert wurde, wie britische Medien berichteten.","MQM annotations:
minor: style/Unnatural Flow - The phrase ""die humorvolle Seite sahen"" sounds slightly unnatural. A more idiomatic expression might be ""den Humor darin sahen"" or ""die Sache mit Humor nahmen.""
minor: style/Unnatural Flow - ""Bestattungsinstitut eingeäschert wurde"" sounds a bit clunky. ""im Krematorium eingeäschert wurde"" might be more natural, assuming the Bestattungsinstitut contains the crematorium."
109,Gut instinct' missing woman is not in river,Bauchgefühl: Vermisste Frau ist nicht im Fluss.,"MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - While grammatically correct, ""Bauchgefühl: Vermisste Frau ist nicht im Fluss"" sounds slightly awkward in German. A more natural phrasing might be ""Bauchgefühl: Die vermisste Frau ist nicht im Fluss."" or ""Ich habe das Gefühl, die vermisste Frau ist nicht im Fluss."". The current translation reads too literally."
114,"BERLIN (AP) - Hans Modrow, who served as East Germany's last communist leader during a turbulent tenure that ended in the country's first and only free election, has died. He was 95. Modrow died early Saturday, the Left party parliamentary group tweeted.","BERLIN (AP) – Hans Modrow, der als letzter kommunistischer Staats- und Parteichef der DDR während einer turbulenten Amtszeit amtierte, die mit der ersten und einzigen freien Wahl des Landes endete, ist gestorben. Er wurde 95 Jahre alt. Modrow starb am frühen Samstag, twitterte die Fraktion der Linken im Bundestag.","MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - ""Staats- und Parteichef der DDR"" is a bit clunky and could be phrased more naturally in German. Perhaps splitting it into two separate nouns would be more typical."
116,"A post in East Germany's top leadership eluded him until he was made prime minister, a position that previously carried little clout, in November 1989 - days after the fall of the Berlin Wall. When hard-line leader Egon Krenz and his ruling Politburo resigned in early December, Modrow emerged as East Germany's top political figure. But the communists could no longer call the shots on their own. The following month, he agreed to share power with the increasingly vocal opposition and moved up East Germany's landmark first free election to March 1990, amid growing unrest. Even as pro-democracy rallies rapidly took on a pro-unification flavor, the communists initially had opposed talk of reunification.","Ein Posten in der höchsten Führungsebene der DDR entging ihm, bis er im November 1989, wenige Tage nach dem Fall der Berliner Mauer, zum Ministerpräsidenten ernannt wurde – eine Position, die zuvor wenig Einfluss hatte. Als der Hardliner Egon Krenz und sein regierendes Politbüro Anfang Dezember zurücktraten, stieg Modrow zur wichtigsten politischen Figur der DDR auf. Doch die Kommunisten konnten nicht mehr allein das Sagen haben. Im folgenden Monat stimmte er zu, die Macht mit der zunehmend lautstarken Opposition zu teilen, und verlegte angesichts wachsender Unruhen die wegweisende erste freie Wahl der DDR auf März 1990 vor. Obwohl die Pro-Demokratie-Kundgebungen rasch einen pro-vereinigungsorientierten Charakter annahmen, hatten sich die Kommunisten zunächst gegen Gespräche über eine Wiedervereinigung ausgesprochen.","MQM annotations:
Style error:
minor: unnatural flow - The phrase ""die Kommunisten konnten nicht mehr allein das Sagen haben"" while grammatically correct, feels a bit awkward and could be phrased more naturally in German. A more fluent option might be ""die Kommunisten hatten nicht mehr die alleinige Entscheidungsgewalt"".
minor: unnatural flow - ""die wegweisende erste freie Wahl der DDR auf März 1990 vor"" sounds a bit clumsy. A more natural phrasing would be ""...die wegweisenden ersten freien Wahlen der DDR auf März 1990 vorverlegte."""
119,"In 1995, a court convicted him of inciting the falsification of results in May 1989 local elections in Dresden. It handed him a nine-month suspended sentence and a fine. Modrow claimed that the trial was politically motivated and asserted that its outcome would aggravate divisions between east and west Germans. His attorney argued that he had made amends for previous injustices by overseeing free elections as prime minister.","1995 verurteilte ihn ein Gericht wegen Anstiftung zur Fälschung von Ergebnissen bei den Kommunalwahlen im Mai 1989 in Dresden. Es verhängte eine neunmonatige Bewährungsstrafe und eine Geldstrafe. Modrow behauptete, der Prozess sei politisch motiviert und argumentierte, dass sein Ausgang die Spaltung zwischen Ost- und Westdeutschen verschärfen würde. Sein Anwalt argumentierte, dass er frühere Ungerechtigkeiten durch die Überwachung freier Wahlen als Ministerpräsident wiedergutgemacht habe.","MQM annotations:
Style error:
minor: unnatural flow - The phrase ""sein Ausgang"" sounds a bit awkward and could be rephrased for a more natural flow in German. A more common phrasing might be ""das Ergebnis"" or ""der Ausgang des Prozesses"".
minor: unnatural flow - The phrase ""Ungerechtigkeiten durch die Überwachung freier Wahlen als Ministerpräsident wiedergutgemacht habe"" could be simplified. ""früheres Unrecht durch die Leitung freier Wahlen als Ministerpräsident gutgemacht habe"" sounds slightly more natural."
128,"A pedestrian has died following a collision with a car in Fife. The 38-year-old female was rushed to Victoria Hospital in Kirkcaldy following the crash on Broad Street in Cowdenbeath on Friday around 1.30pm. A 24-year-old man has subsequently been arrested in connection with the crash. Police are appealing for any witnesses or anyone with dash-cam footage to come forward. Sergeant Lee Walkingshaw said: ""Our enquiries are ongoing and we are appealing for anyone who was in the area and who witnessed the crash to get in touch."" I would also appeal to anyone who was driving in the area and who may have dash-cam footage which could assist our investigation to contact us. ""Anyone who can help is asked to call Police Scotland on 101, quoting incident number 1638 of Friday, February 10, 2023.""","In Fife ist eine Fußgängerin nach einer Kollision mit einem Auto gestorben. Die 38-jährige Frau wurde nach dem Unfall auf der Broad Street in Cowdenbeath am Freitag gegen 13:30 Uhr ins Victoria Hospital in Kirkcaldy gebracht. Ein 24-jähriger Mann wurde in Verbindung mit dem Unfall festgenommen. Die Polizei bittet Zeugen oder Personen mit Dashcam-Aufnahmen, sich zu melden. Sergeant Lee Walkingshaw sagte: ""Unsere Ermittlungen sind noch im Gange und wir bitten jeden, der sich in der Gegend aufgehalten und den Unfall beobachtet hat, sich zu melden."" Ich appelliere auch an jeden, der in der Gegend gefahren ist und möglicherweise Dashcam-Aufnahmen hat, die unsere Ermittlungen unterstützen könnten, sich mit uns in Verbindung zu setzen. ""Wer helfen kann, wird gebeten, Police Scotland unter der Rufnummer 101 anzurufen und die Vorgangsnummer 1638 vom Freitag, dem 10. Februar 2023, anzugeben.""","MQM annotations:
Style Errors:
minor: unnatural flow - ""Ein 24-jähriger Mann wurde in Verbindung mit dem Unfall festgenommen."" While grammatically correct, it's slightly more natural to say ""Die Polizei hat einen 24-jährigen Mann im Zusammenhang mit dem Unfall festgenommen.""
minor: unnatural flow - ""Wer helfen kann, wird gebeten, Police Scotland unter der Rufnummer 101 anzurufen und die Vorgangsnummer 1638 vom Freitag, dem 10. Februar 2023, anzugeben."" This is a very literal translation and sounds slightly awkward. A more natural phrasing would be something like: ""Hinweise nimmt die schottische Polizei unter der Rufnummer 101 entgegen. Bitte geben Sie dabei die Vorgangsnummer 1638 vom 10. Februar 2023 an."""
132,"Alna, in the northeast of the city, was the borough with the most foreign residents. Some 18,257 foreign residents were registered as living there in 2022. Afterwards, trendy Grünerløkka, located reasonably centrally, had the second highest number of foreign residents, with 17,631. Gamle Oslo also had a significant immigrant population, with 17,631 people living there after moving from another country.","Alna, im Nordosten der Stadt gelegen, war der Stadtteil mit den meisten ausländischen Einwohnern. Im Jahr 2022 waren dort 18.257 ausländische Einwohner gemeldet. Danach folgte das trendige Grünerløkka, das recht zentral liegt, mit der zweithöchsten Anzahl ausländischer Einwohner, nämlich 17.631. Auch Gamle Oslo hatte eine bedeutende Zuwandererpopulation mit 17.631 Personen, die nach einem Umzug aus einem anderen Land dort lebten.","MQM annotations:
minor: unnatural flow - The phrase ""nachdem sie aus einem anderen Land umgezogen waren"" is a bit wordy and could be more concise in German. A more natural phrasing might be ""mit 17.631 Zuwanderern.""
```"
133,"Statistics Norway's figures showed that foreigners were scattered all over the city's districts, as Søndre Nordstrand, the borough furthest south in Oslo, had over 14,000 immigrants registered there. Many immigrants also lived in sought-after areas, as Frogner was the district with the fifth most foreigners. After that, Stovner, Bjerke, Grorud, Østensjø and Sagene made up the rest of the ten districts in Oslo with the most residents from another country.","Die Zahlen von Statistics Norway zeigten, dass Ausländer über alle Stadtteile verstreut waren, da Søndre Nordstrand, der südlichste Stadtteil Oslos, über 14.000 registrierte Einwanderer zählte. Viele Einwanderer lebten auch in begehrten Gegenden, da Frogner der Stadtteil mit den fünftmeisten Ausländern war. Danach vervollständigten Stovner, Bjerke, Grorud, Østensjø und Sagene die restlichen zehn Stadtteile in Oslo mit den meisten Einwohnern aus einem anderen Land.","MQM annotations:
minor: style/Unnatural Flow - ""die restlichen zehn Stadtteile in Oslo mit den meisten Einwohnern aus einem anderen Land"" sounds a bit wordy and could be phrased more naturally. A more concise phrasing might improve the flow."
135,"Gamle Oslo and Alna were the two parts of the city where the largest number of immigrants from Africa lived, along with Stovner, Grünerløkka and Søndre Norstrand. Those from North America were spread fairly evenly across Frogner, Grünerløkka, Gamle Oslo, Vestre Aker and Nordre Aker. Citizens from South and Central America were most commonly found in Frogner, Grünerløkka, Gamle Oslo St.Hanshaugen and Sagene. Europeans from outside the EU, EEA and UK tended to live in the town's most central borough, Ullern, Vestre Aker, Nordre Aker and Stovner. And finally, of the several hundred nationals from Oceania, Frogner, Grünerløkka and Gamle Oslo were the boroughs with the highest populations of these nationals.","Gamle Oslo und Alna waren die beiden Stadtteile, in denen die größte Anzahl von Einwanderern aus Afrika lebte, zusammen mit Stovner, Grünerløkka und Søndre Norstrand. Diejenigen aus Nordamerika waren relativ gleichmäßig über Frogner, Grünerløkka, Gamle Oslo, Vestre Aker und Nordre Aker verteilt. Bürger aus Süd- und Mittelamerika waren am häufigsten in Frogner, Grünerløkka, Gamle Oslo, St.Hanshaugen und Sagene anzutreffen. Europäer von außerhalb der EU, des EWR und des Vereinigten Königreichs lebten tendenziell in den zentralsten Stadtteilen, Ullern, Vestre Aker, Nordre Aker und Stovner. Und schließlich waren von den mehreren hundert Staatsangehörigen aus Ozeanien Frogner, Grünerløkka und Gamle Oslo die Stadtteile mit den höchsten Bevölkerungszahlen dieser Staatsangehörigen.","```
MQM annotations:
```"
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die verstümmelte Version von Jedi Knight stürzte ab, weil sie eine Funktion außerhalb des Endes einer vtable aufrief.","```
MQM annotations:
minor: style/unnatural flow - ""Die verstümmelte Version von Jedi Knight stürzte ab, weil sie eine Funktion außerhalb des Endes einer vtable aufrief"" could be more naturally phrased in German. A slightly less literal translation might improve the flow.
```"
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach... unsere Sachen bezahlt. Und danke gesagt. Und ich habe gesagt, ihre Nägel sehen cool aus. Das erleichterte Lächeln auf ihrem Gesicht war ein tolles Gefühl, aber die Tatsache, dass sie zuerst Angst hatte, IST SCHEIẞE UND ICH HASSE ES.","MQM annotations:
Style Errors:
minor: register/inappropriate for context - Using ""SCHEIẞE"" (shit) is much stronger and less appropriate than ""FUCKING SUCKS"". ""IST BLÖD"" or ""IST DOOF"" would have been more appropriate for register."
157,"I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects. When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support. Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.","Ich hatte das Glück, im Jahr 2011 unvergessliche sechs Monate mit Nicholas zu verbringen und eine Reihe von Projekten zu unterstützen. Als wir uns am Wochenende trafen, freute es mich sehr, von den Fortschritten zu hören, besonders bei der Baumpflanzung und der Unterstützung der Landwirtschaft. Tausende von Bäumen wurden angepflanzt und die Landwirte haben durch eine Reihe von Maßnahmen, von der Unterstützung beim Kauf von Ausrüstung bis hin zu Schulungen, höhere Ernteerträge erzielt.","```
MQM annotations:
```"
158,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Nicholas arbeitet mit Landwirten zusammen, um den Einsatz von Pestiziden zu reduzieren und gleichzeitig Wege zu finden, die Probleme anzugehen, die durch den Klimawandel und Schädlinge wie den Afrikanischen Baumwollwurm verursacht werden, der Maisernten vernichten kann.","MQM annotations:
Style Errors
minor: unnatural flow - ""Afrikanischen Baumwollwurm"" sounds less natural than ""Heerwurm"" which is the more common translation for ""fall armyworm"" in this context."
160,The UPS store near me won't allow me to write a label or write on the box. The must print the label.,"Die UPS-Filiale in meiner Nähe erlaubt mir nicht, ein Etikett zu schreiben oder auf den Karton zu schreiben. Sie müssen das Etikett drucken.","MQM annotations:
Style Error:
Minor: Unnatural Flow - The phrase ""Sie müssen das Etikett drucken"" is grammatically correct but sounds a bit forceful. A more natural way to express this would be ""Sie müssen das Etikett drucken lassen"" or ""Das Etikett muss von ihnen gedruckt werden."""
161,They won't allow me to tell them the address it's going to and who is shipping it.,"Sie erlauben mir nicht, ihnen die Adresse zu nennen, wohin es geht und wer es versendet.","MQM annotations:
No style errors found."
162,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.","Ich muss eine E-Mail an eine zufällige Adresse mit unformatierten Daten senden, damit der Sachbearbeiter die E-Mail lesen und sie in sein System eingeben kann, um ein Etikett zu drucken.","MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""zufällige Adresse"" (random address) sounds a bit unnatural in German in this context. A more common phrasing might be something like ""eine beliebige Adresse"" or ""irgendeine Adresse.""
minor: unnatural flow - The use of ""damit"" (so that) followed by a clause with ""kann"" (can) is grammatically correct, but it sounds slightly stiff. A smoother phrasing could be used."
164,"The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night. It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media. THE SHAMEFUL AUDIENCE. Licht AGREED to an all Republican audience! Who vetted & chose the individuals? There's a story to be reported there. The ratings--seeking delusional irresponsibility of it all. It can't be repeated.","Am nächsten Morgen und ich kann Chris Lichts beschämende Vortäuschung von öffentlich-rechtlichem Journalismus gestern Abend auf CNN nicht vergessen. Es war ein Skandal, wie ein symbolischer, antidemokratischer ""Festivus"" der Lügen und Kränkungen des 6. Januar, selbstzerstörerisch moderiert von amerikanischen Medien. DIE SCHÄNDLICHE ZUSCHAUERSCHAFT. Licht STIMMTE einem ausschließlich republikanischen Publikum zu! Wer hat die Personen geprüft und ausgewählt? Da gibt es eine Geschichte zu berichten. Die Einschaltquoten – das war eine größenwahnsinnige Unverantwortlichkeit. Das darf sich nicht wiederholen.","MQM annotations:
minor: style/unnatural flow - ""Am nächsten Morgen und ich kann Chris Lichts beschämende Vortäuschung von öffentlich-rechtlichem Journalismus gestern Abend auf CNN nicht vergessen."" could be phrased more naturally. It's grammatically correct but a bit clunky.
minor: style/register - ""Festivus"" is left untranslated, which might be appropriate depending on the context and target audience. However, without more context, it could also be considered a register issue if a more accessible translation exists.
minor: style/unnatural flow - ""Die Einschaltquoten – das war eine größenwahnsinnige Unverantwortlichkeit."" Reads slightly awkwardly. A smoother phrasing could be considered."
165,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge. There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","Ich habe einen sehr zugigen Keller, was im Wesentlichen bedeutet, dass viele Nagetiere Zuflucht suchen können. Es gab in den letzten ein bis zwei Monaten viele Anzeichen für mehr Nagetiere, was besonders überraschend ist, da es Frühling ist und ich gedacht hätte, dass sie mit dem Wetterwechsel ins Freie gehen würden.","MQM annotations:
Style error:
minor: Unnatural Flow - The phrase ""in den letzten ein bis zwei Monaten"" (in the last one to two months) sounds slightly unnatural. A more idiomatic way to express ""this past month or so"" would be ""im letzten Monat"" or ""in den letzten Wochen.""
minor: Unnatural Flow - The phrase ""was besonders überraschend ist"" (which is particularly surprising) is grammatically correct but sounds a bit formal and could be rephrased for a more natural flow, like ""was umso überraschender ist.""
minor: Unnatural Flow - The phrase ""ich gedacht hätte, dass sie mit dem Wetterwechsel ins Freie gehen würden"" (I would have thought that they would venture outdoors with the change in weather) is a bit long and complex. A more concise and natural phrasing could be ""hätte ich gedacht, dass sie wegen des Wetters nach draußen gehen würden."""
166,"Nonetheless, I've had a smattering of plain old snap-traps placed about, and would dutifully replenish the peanut butter on them every few days, as the mice kindly lick it clean. I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them. It worked.","Nichtsdestotrotz habe ich ein paar ganz normale Schlagfallen aufgestellt und pflichtbewusst alle paar Tage die Erdnussbutter darauf erneuert, da die Mäuse sie freundlicherweise sauber ableckten. Letzte Nacht hatte ich diese Routine endgültig satt, habe alle Fallen von Erdnussbutter gereinigt und eine Pistazie daraufgeklebt. Es hat funktioniert.","MQM annotations:
minor: style/Unnatural Flow - ""Nichtsdestotrotz habe ich ein paar ganz normale Schlagfallen aufgestellt und pflichtbewusst alle paar Tage die Erdnussbutter darauf erneuert, da die Mäuse sie freundlicherweise sauber ableckten."" - While grammatically correct, the sentence is a bit long and complex, making it slightly unnatural in flow for German. A break in the sentence could improve readability.
minor: style/Wordiness - ""Es hat funktioniert."" - While technically correct, it's a bit short and could be expanded slightly for a more natural feel, maybe rephrasing to include the success of the pistachio."
167,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success. I'm not especially happy with killing them, but I won't be taking comments on the ethics of killing mice.)","Übrigens habe ich fast jede ""humane"" Falle auf dem Markt mit sehr wenig Erfolg ausprobiert. Ich bin nicht besonders glücklich darüber, sie zu töten, aber ich werde keine Kommentare zur Ethik des Mäusetötens entgegennehmen.","MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""Ich bin nicht besonders glücklich darüber, sie zu töten"" is grammatically correct but sounds a bit awkward and overly literal. A more natural phrasing might be something like ""Es gefällt mir nicht besonders, sie zu töten"" or ""Ich töte sie nicht gern""."
169,Sure they cut business taxes. But they also cut grants and tax credits that encourage more business activity.,"Sicher, sie haben die Unternehmenssteuern gesenkt. Aber sie haben auch Zuschüsse und Steuergutschriften gekürzt, die mehr Geschäftstätigkeit fördern.","```
MQM annotations:
Style Errors:
minor: style/unnatural flow - While grammatically correct, ""die mehr Geschäftstätigkeit fördern"" sounds a bit formal. A more natural flow could be achieved with a slightly different phrasing.
```"
172,"On the first train today, the ticket checker looked at our tickets and said ""long journey!""","Im ersten Zug heute hat der Schaffner unsere Fahrkarten kontrolliert und gesagt: ""Lange Reise!""","```
MQM annotations:
Style Errors:
minor: style/unnatural flow - While grammatically correct, ""Im ersten Zug heute hat der Schaffner unsere Fahrkarten kontrolliert und gesagt"" sounds a bit awkward and literal. A more natural phrasing might be ""Der Schaffner hat im ersten Zug heute unsere Fahrkarten kontrolliert und gesagt.""
```"
182,Abe keeps his sorrows hidden and laughs easily while Tom is not afraid to cry but is less amused by rude humor. Jan will hurt you before she lets you see she's hurt and laughs most when things are upside-down. Mio knows that sorrow is life's constant companion.,"Abe verbirgt seinen Kummer und lacht leicht, während Tom keine Angst hat zu weinen, aber sich weniger über unhöflichen Humor amüsiert. Jan wird dich verletzen, bevor sie dich sehen lässt, dass sie verletzt ist, und lacht am meisten, wenn die Dinge auf dem Kopf stehen. Mio weiß, dass Kummer ein ständiger Begleiter des Lebens ist.","```
MQM annotations:
```"
183,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","Nach 4.000 [Einheiten von] Leid findet Yl sich an einem Ort der Liebe wieder und hat überwältigende Gefühle, mit denen sie nicht weiß, was sie anfangen soll, also gibt es von beidem sehr viel.","MQM annotations:
Style Errors:
minor: unnatural flow - ""Einheiten von"" is unnecessary and makes the sentence sound unnatural. A more natural translation would simply be ""Nach 4.000 Leid""
minor: register - ""riesige Gefühle"" (huge feels) could be translated with more formal terms that fits the whole sentence."
184,"#CNN needs to just close down. Yesterday's fiasco with #MangoMoron was an outrageous fiasco. Who at that pathetic, dying network was responsible for vetting the so-called ""independent voters"" in the audience? Which cable news ""executive"" made the call to give the fat, lying criminal this much air-time?","CNN sollte einfach dichtmachen. Das gestrige Fiasko mit #MangoMoron war ein unverschämtes Fiasko. Wer in diesem erbärmlichen, sterbenden Sender war verantwortlich für die Überprüfung der sogenannten ""unabhängigen Wähler"" im Publikum? Welcher Kabelnachrichten-""Manager"" hat die Entscheidung getroffen, diesem fetten, lügenden Kriminellen so viel Sendezeit zu geben?","MQM annotations:
minor: style/unnatural flow - ""CNN sollte einfach dichtmachen"" sounds a bit harsh and abrupt. A more natural phrasing could be ""CNN sollte einfach schließen"" or ""CNN sollte den Betrieb einstellen"".
minor: style/register - Using ""du"" is a bit informal, especially when discussing a news network and its executives. Using ""Sie"" (formal ""you"") would be more appropriate in this context.
minor: style/unnatural flow - The use of quotation marks around ""unabhängigen Wähler"" and ""Manager"" seems unnecessary and slightly unnatural in German. While technically correct, it disrupts the flow of the text."
189,"Codleo is one of the best Salesforce Partner offering best Salesforce services tailored to your company needs. Need help? Contact our Salesforce Consultants today! Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment. Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem.","Codleo ist einer der besten Salesforce Partner, der erstklassige Salesforce-Services anbietet, die auf Ihre Unternehmensbedürfnisse zugeschnitten sind. Benötigen Sie Hilfe? Kontaktieren Sie noch heute unsere Salesforce-Berater! Finden Sie einen zuverlässigen Salesforce Partner, um dessen Expertise zu nutzen und den Wert Ihrer CRM-Investition zu maximieren. Entdecken Sie, wie ein Salesforce Partner Ihnen bei Implementierung, Anpassung, Integration und fortlaufendem Support helfen kann, um Ihrem Unternehmen im Salesforce-Ökosystem zum Erfolg zu verhelfen.","MQM annotations:
Minor: Unnatural Flow - ""Entdecken Sie, wie ein Salesforce Partner Ihnen bei Implementierung, Anpassung, Integration und fortlaufendem Support helfen kann, um Ihrem Unternehmen im Salesforce-Ökosystem zum Erfolg zu verhelfen."" sounds a little unnatural. A more fluent translation might be ""Erfahren Sie, wie ein Salesforce Partner Sie bei der Implementierung, Anpassung und Integration unterstützen und Ihnen fortlaufenden Support bieten kann, damit Ihr Unternehmen im Salesforce-Ökosystem erfolgreich ist."""
191,"Forget me, fine. Ignore me, fine. It hurts but you gotta do you.","Vergiss mich, gut. Ignorier mich, gut. Es tut weh, aber du musst dein Ding machen.","MQM annotations:
Minor: Unnatural Flow - The repetition of ""gut"" (fine) sounds slightly unnatural in German. While grammatically correct, a more idiomatic expression might improve the flow.
```"
196,I gripe about dad-ification a lot. Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,"Ich nörgele viel über Väterlichung. Hier ist ein (etwas längerer als ein) Tröten-langer Crashkurs darüber, was ich mit Väterlichung meine:","MQM annotations:
Style error:
Minor: Unnatural Flow - ""Tröten-langer"" sounds awkward and literal. A more natural phrasing would be better, like ""kurzer"".
```"
