index,original,single_agent_translation,single_agent_improved_translation
93,"As she went on to explain, there's method in a strategy that most people inside the Beltway would deem madness: This is the best way to earn the press's trust. They'll know we're not spinning like everyone else. SIGTARP will quickly become the only credible source for information in Washington about TARP. We might be embarrassed at times and disclose things that we could - and others would - easily hide, but we'll shock the press with our honesty. No one else does this, and before long, we'll have a built in defense when we're attacked. No matter what they hear, the press will come to us first and believe us, because we'll prove to them that we tell the truth. This is perhaps the biggest reason for Biden to pursue the course of radical responsibility-taking: Moments inevitably arise in any presidency when having the trust of the public and the institutions that safeguard the civic interest is critical. Moreover, there is vital capital to be earned by owning our mistakes, and there's an important distinction that Biden can draw with his political opponents. The president would do well to follow the old adage: Tell the truth - and shame the devil.","Wie sie weiter ausführte, steckt Methode in einer Strategie, die die meisten Leute innerhalb des ""Beltway"" für Wahnsinn halten würden: Dies ist der beste Weg, um das Vertrauen der Presse zu gewinnen. Sie werden wissen, dass wir nicht wie alle anderen verdrehen. SIGTARP wird schnell zur einzigen glaubwürdigen Informationsquelle in Washington über TARP werden. Wir werden uns vielleicht manchmal schämen und Dinge offenlegen, die wir leicht verbergen könnten – und andere würden –, aber wir werden die Presse mit unserer Ehrlichkeit schockieren. Niemand sonst tut das, und bald werden wir eine eingebaute Verteidigung haben, wenn wir angegriffen werden. Egal, was sie hören, die Presse wird zuerst zu uns kommen und uns glauben, weil wir ihnen beweisen werden, dass wir die Wahrheit sagen. Dies ist vielleicht der wichtigste Grund für Biden, den Kurs radikaler Verantwortungsübernahme zu verfolgen: In jeder Präsidentschaft entstehen unweigerlich Momente, in denen es entscheidend ist, das Vertrauen der Öffentlichkeit und der Institutionen zu haben, die das bürgerliche Interesse schützen. Darüber hinaus kann man wichtiges Kapital gewinnen, indem man zu seinen Fehlern steht, und Biden kann eine wichtige Unterscheidung zu seinen politischen Gegnern treffen. Der Präsident wäre gut beraten, dem alten Sprichwort zu folgen: Sage die Wahrheit – und beschäme den Teufel.","Wie sie weiter erklärte, steckt Methode in einer Strategie, die die meisten Leute innerhalb des ""Beltway"" für Wahnsinn halten würden: Dies ist der beste Weg, um das Vertrauen der Presse zu gewinnen. Sie werden wissen, dass wir die Dinge nicht wie alle anderen verdrehen. SIGTARP wird schnell zur einzigen glaubwürdigen Informationsquelle in Washington über TARP werden. Wir werden uns vielleicht manchmal schämen und Dinge offenlegen, die wir – und andere – leicht verbergen könnten, aber wir werden die Presse mit unserer Ehrlichkeit schockieren. Niemand sonst tut das, und bald werden wir eine Art automatische Verteidigung haben, wenn wir angegriffen werden. Egal, was sie hören, die Presse wird zuerst zu uns kommen und uns glauben, weil wir ihnen beweisen werden, dass wir die Wahrheit sagen. Dies ist vielleicht der wichtigste Grund für Biden, den Kurs radikaler Verantwortungsübernahme zu verfolgen: In jeder Präsidentschaft entstehen unweigerlich Momente, in denen es entscheidend ist, das Vertrauen der Öffentlichkeit und der Institutionen zu haben, die das bürgerliche Interesse schützen. Darüber hinaus kann man wichtiges Kapital daraus schlagen, zu seinen Fehlern zu stehen, und Biden kann sich so klar von seinen politischen Gegnern abgrenzen. Der Präsident wäre gut beraten, dem alten Sprichwort zu folgen: Sag die Wahrheit – und beschäme den Teufel."
95,"A nineties sitcom star reprising his beloved role to sell you car insurance. An ad that becomes a cultural phenomenon and gets immediately green-lighted as a TV show, extending a twelve-second scene into ten seasons. All the celebrities from last year's crypto ads apologizing for their crypto ads. Those ""whassup"" guys but the bit is that now they're old. Everybody's into whodunnits now, right? So some series of ads directed by Rian Johnson where if you figure out who did the murder you get a discount on a year of car insurance. A commercial that all of the super-online conservative guys are going to be furious about for a week.","Ein Sitcom-Star der Neunziger, der seine geliebte Rolle wieder aufnimmt, um Ihnen eine Autoversicherung zu verkaufen. Eine Werbung, die zu einem kulturellen Phänomen wird und sofort als Fernsehsendung grünes Licht bekommt, wodurch eine zwölf Sekunden lange Szene auf zehn Staffeln ausgedehnt wird. All die Prominenten aus den Krypto-Werbungen des letzten Jahres, die sich für ihre Krypto-Werbungen entschuldigen. Diese ""Whassup""-Typen, aber der Witz ist, dass sie jetzt alt sind. Jeder steht jetzt auf Whodunnits, richtig? Also eine Reihe von Werbespots unter der Regie von Rian Johnson, bei denen Sie einen Rabatt auf ein Jahr Autoversicherung erhalten, wenn Sie herausfinden, wer den Mord begangen hat. Ein Werbespot, über den sich alle super-online-konservativen Typen eine Woche lang aufregen werden.","Ein Sitcom-Star aus den Neunzigern, der seine geliebte Rolle wieder aufnimmt, um Ihnen eine Autoversicherung zu verkaufen. Eine Werbung, die zu einem kulturellen Phänomen wird und sofort als Fernsehsendung grünes Licht erhält, wodurch eine zwölf Sekunden lange Szene auf zehn Staffeln ausgeweitet wird. All die Prominenten aus den Krypto-Werbungen des letzten Jahres, die sich für ihre Krypto-Werbungen entschuldigen. Diese ""Whassup""-Typen, wobei der Witz ist, dass sie jetzt alt sind. Jeder steht jetzt auf Whodunnits, richtig? Also eine Reihe von Werbespots unter der Regie von Rian Johnson, bei denen man einen Rabatt auf ein Jahr Autoversicherung erhält, wenn man herausfindet, wer den Mord begangen hat. Ein Werbespot, über den sich alle super-online-konservativen Typen eine Woche lang aufregen werden."
97,Biden DOJ 'Doesn't Want an Armed Citizenry',Bidens Justizministerium 'will keine bewaffnete Bürgerschaft'.,Bidens Justizministerium will keine bewaffnete Bevölkerung.
99,"Clyde's contention is that the ATF pistol brace rule was born in this environment of hostility toward the Second Amendment and toward private gun ownership, and he plans to fight it tooth and nail. He said he has ""three tools"" with which to fight the rule. The first of those tools is the SHORT Act and the second is the Congressional Review Act.","Clydes Behauptung ist, dass die ATF-Regel zu Pistolenstützen in diesem Umfeld der Feindseligkeit gegenüber dem zweiten Verfassungszusatz und dem privaten Waffenbesitz entstanden ist, und er plant, sie mit aller Macht zu bekämpfen. Er sagte, er habe ""drei Werkzeuge"", mit denen er die Regel bekämpfen könne. Das erste dieser Werkzeuge ist der SHORT Act und das zweite der Congressional Review Act.","Clydes Behauptung ist, dass die ATF-Regel für Pistolenstützen in diesem Klima der Feindseligkeit gegenüber dem zweiten Verfassungszusatz und dem privaten Waffenbesitz entstanden ist, und er plant, sie mit aller Macht zu bekämpfen. Er sagte, er habe ""drei Werkzeuge"", mit denen er die Regel anfechten könne. Das erste dieser Werkzeuge ist der SHORT Act und das zweite der Congressional Review Act."
102,"We Hope' Biden Has a Plan for Handling Title 42 Ending, 'If They Do, They Haven't Shared It Fully'","Wir hoffen, dass Biden einen Plan für den Umgang mit dem Auslaufen von Title 42 hat. ""Wenn sie einen haben, haben sie ihn nicht vollständig mitgeteilt"".","Wir hoffen, dass Biden einen Plan für den Umgang mit dem Auslaufen von Title 42 hat. ""Wenn dies der Fall ist, haben sie ihn nicht vollständig mitgeteilt."""
103,"On Friday's edition of NBC's ""MTP Now,"" Colorado Gov. Jared Polis (D) said that he has ""a lot of concern"" over what will happen when Title 42 ends in May, he hopes the Biden administration has a plan for when the policy ends, and that ""If they do, they haven't shared it fully with us yet."" And said that ""we've said, you need a plan. We want them to vet it with us.""","In der Freitagsausgabe von NBCs ""MTP Now"" sagte der Gouverneur von Colorado, Jared Polis (D), dass er ""große Bedenken"" darüber habe, was passieren werde, wenn Title 42 im Mai ausläuft. Er hoffe, die Biden-Administration habe einen Plan für das Ende der Politik, und ""Wenn sie einen haben, haben sie ihn uns noch nicht vollständig mitgeteilt"". Und er sagte: ""Wir haben gesagt, Sie brauchen einen Plan. Wir wollen, dass sie ihn mit uns abstimmen.""","In der Freitagsausgabe von NBCs ""MTP Now"" sagte der Gouverneur von Colorado, Jared Polis (D), dass er ""große Bedenken"" darüber habe, was passieren werde, wenn Title 42 im Mai ausläuft. Er hoffe, die Biden-Administration habe einen Plan für das Ende der Politik, und ""wenn sie einen haben, haben sie ihn uns noch nicht vollständig mitgeteilt"". Und er sagte, ""wir haben gesagt, Sie brauchen einen Plan. Wir wollen, dass sie ihn mit uns abstimmen."""
106,"McDonald's has apologized after an advertisement for the fast-food chain's ""McCrispy"" burger was placed close to a crematorium in the UK - although some locals did see the funny side. The restaurant chain has pledged to remove the offending advertising hoarding following complaints from residents of Truro in the UK county of Cornwall. It had gained attention on social media on Friday for being placed on a busy road directly opposite an establishment which offers cremation services. The brightly lit advert, which was placed directly behind a sign pointing to the crematorium, was branded as ""tasteless"" by some angry locals. ""Although I can see the funny side, it is tasteless and I'm sure some grieving family members won't like to see it when visiting Penmount for the funeral and cremation of a loved one,"" said a resident whose mother-in-law was cremated at the funeral home last year, as quoted by British media.","McDonald's hat sich entschuldigt, nachdem eine Werbung für den ""McCrispy""-Burger der Fast-Food-Kette in der Nähe eines Krematoriums in Großbritannien platziert wurde – obwohl einige Einheimische die humorvolle Seite sahen. Die Restaurantkette hat zugesagt, die anstößige Werbetafel nach Beschwerden von Anwohnern von Truro in der britischen Grafschaft Cornwall zu entfernen. Sie hatte am Freitag in den sozialen Medien Aufmerksamkeit erregt, weil sie an einer stark befahrenen Straße direkt gegenüber einer Einrichtung platziert wurde, die Kremationsdienste anbietet. Die hell erleuchtete Werbung, die direkt hinter einem Schild platziert wurde, das auf das Krematorium hinweist, wurde von einigen verärgerten Einheimischen als ""geschmacklos"" bezeichnet. ""Obwohl ich die humorvolle Seite erkennen kann, ist es geschmacklos und ich bin sicher, dass es einigen trauernden Familienangehörigen nicht gefallen wird, es beim Besuch von Penmount zur Beerdigung und Einäscherung eines geliebten Menschen zu sehen"", sagte ein Anwohner, dessen Schwiegermutter letztes Jahr in dem Bestattungsinstitut eingeäschert wurde, wie britische Medien berichteten.","McDonald's hat sich entschuldigt, nachdem eine Werbung für den ""McCrispy""-Burger der Fast-Food-Kette in Großbritannien in unmittelbarer Nähe eines Krematoriums platziert worden war – obwohl einige Anwohner die humorvolle Seite der Sache erkannten. Nach Beschwerden von Anwohnern aus Truro in der britischen Grafschaft Cornwall sicherte die Restaurantkette zu, die beanstandete Werbetafel zu entfernen. Die Werbung hatte am Freitag in den sozialen Medien für Aufsehen gesorgt, da sie an einer stark befahrenen Straße, direkt gegenüber einer Einrichtung, die Kremationen anbietet, platziert worden war. Einige verärgerte Anwohner bezeichneten die hell erleuchtete Werbung, die direkt hinter einem Schild zum Krematorium platziert war, als ""geschmacklos"". ""Obwohl ich die humorvolle Seite daran erkennen kann, ist es doch geschmacklos, und ich bin sicher, dass es einigen trauernden Familienmitgliedern missfallen wird, dies beim Besuch von Penmount zur Beerdigung und Einäscherung eines geliebten Menschen zu sehen"", sagte ein Anwohner, dessen Schwiegermutter im vergangenen Jahr in dem Bestattungsinstitut eingeäschert wurde, laut britischen Medien."
109,Gut instinct' missing woman is not in river,Bauchgefühl: Vermisste Frau ist nicht im Fluss.,Bauchgefühl: Vermisste Frau befindet sich nicht im Fluss.
114,"BERLIN (AP) - Hans Modrow, who served as East Germany's last communist leader during a turbulent tenure that ended in the country's first and only free election, has died. He was 95. Modrow died early Saturday, the Left party parliamentary group tweeted.","BERLIN (AP) – Hans Modrow, der als letzter kommunistischer Staats- und Parteichef der DDR während einer turbulenten Amtszeit amtierte, die mit der ersten und einzigen freien Wahl des Landes endete, ist gestorben. Er wurde 95 Jahre alt. Modrow starb am frühen Samstag, twitterte die Fraktion der Linken im Bundestag.","BERLIN (AP) – Hans Modrow, der als letzter kommunistischer Ministerpräsident der DDR während einer turbulenten Amtszeit, die mit der ersten und einzigen freien Wahl des Landes endete, amtierte, ist gestorben. Er wurde 95 Jahre alt. Modrow starb am frühen Samstag, teilte die Fraktion der Linken im Bundestag über Twitter mit."
116,"A post in East Germany's top leadership eluded him until he was made prime minister, a position that previously carried little clout, in November 1989 - days after the fall of the Berlin Wall. When hard-line leader Egon Krenz and his ruling Politburo resigned in early December, Modrow emerged as East Germany's top political figure. But the communists could no longer call the shots on their own. The following month, he agreed to share power with the increasingly vocal opposition and moved up East Germany's landmark first free election to March 1990, amid growing unrest. Even as pro-democracy rallies rapidly took on a pro-unification flavor, the communists initially had opposed talk of reunification.","Ein Posten in der höchsten Führungsebene der DDR entging ihm, bis er im November 1989, wenige Tage nach dem Fall der Berliner Mauer, zum Ministerpräsidenten ernannt wurde – eine Position, die zuvor wenig Einfluss hatte. Als der Hardliner Egon Krenz und sein regierendes Politbüro Anfang Dezember zurücktraten, stieg Modrow zur wichtigsten politischen Figur der DDR auf. Doch die Kommunisten konnten nicht mehr allein das Sagen haben. Im folgenden Monat stimmte er zu, die Macht mit der zunehmend lautstarken Opposition zu teilen, und verlegte angesichts wachsender Unruhen die wegweisende erste freie Wahl der DDR auf März 1990 vor. Obwohl die Pro-Demokratie-Kundgebungen rasch einen pro-vereinigungsorientierten Charakter annahmen, hatten sich die Kommunisten zunächst gegen Gespräche über eine Wiedervereinigung ausgesprochen.","Ein Posten in der höchsten Führungsebene der DDR blieb ihm verwehrt, bis er im November 1989, wenige Tage nach dem Fall der Berliner Mauer, zum Ministerpräsidenten ernannt wurde – eine Position, die zuvor wenig Gewicht hatte. Als der Hardliner Egon Krenz und sein regierendes Politbüro Anfang Dezember zurücktraten, stieg Modrow zur wichtigsten politischen Figur der DDR auf. Doch die Kommunisten konnten nicht länger allein das Sagen haben. Im folgenden Monat stimmte er zu, die Macht mit der zunehmend lautstarken Opposition zu teilen, und verlegte angesichts wachsender Unruhen die wegweisende erste freie Wahl der DDR auf März 1990 vor. Obwohl die Pro-Demokratie-Kundgebungen rasch einen pro-vereinigungsorientierten Charakter annahmen, hatten sich die Kommunisten zunächst gegen Gespräche über eine Wiedervereinigung ausgesprochen."
119,"In 1995, a court convicted him of inciting the falsification of results in May 1989 local elections in Dresden. It handed him a nine-month suspended sentence and a fine. Modrow claimed that the trial was politically motivated and asserted that its outcome would aggravate divisions between east and west Germans. His attorney argued that he had made amends for previous injustices by overseeing free elections as prime minister.","1995 verurteilte ihn ein Gericht wegen Anstiftung zur Fälschung von Ergebnissen bei den Kommunalwahlen im Mai 1989 in Dresden. Es verhängte eine neunmonatige Bewährungsstrafe und eine Geldstrafe. Modrow behauptete, der Prozess sei politisch motiviert und argumentierte, dass sein Ausgang die Spaltung zwischen Ost- und Westdeutschen verschärfen würde. Sein Anwalt argumentierte, dass er frühere Ungerechtigkeiten durch die Überwachung freier Wahlen als Ministerpräsident wiedergutgemacht habe.","1995 verurteilte ihn ein Gericht wegen Anstiftung zur Fälschung der Ergebnisse der Kommunalwahlen vom Mai 1989 in Dresden. Er erhielt eine neunmonatige Bewährungsstrafe sowie eine Geldstrafe. Modrow behauptete, der Prozess sei politisch motiviert und argumentierte, das Urteil würde die Spaltung zwischen Ost- und Westdeutschen verstärken. Sein Anwalt argumentierte, dass er frühere Ungerechtigkeiten durch die Beaufsichtigung freier Wahlen als Ministerpräsident wieder gutgemacht habe."
128,"A pedestrian has died following a collision with a car in Fife. The 38-year-old female was rushed to Victoria Hospital in Kirkcaldy following the crash on Broad Street in Cowdenbeath on Friday around 1.30pm. A 24-year-old man has subsequently been arrested in connection with the crash. Police are appealing for any witnesses or anyone with dash-cam footage to come forward. Sergeant Lee Walkingshaw said: ""Our enquiries are ongoing and we are appealing for anyone who was in the area and who witnessed the crash to get in touch."" I would also appeal to anyone who was driving in the area and who may have dash-cam footage which could assist our investigation to contact us. ""Anyone who can help is asked to call Police Scotland on 101, quoting incident number 1638 of Friday, February 10, 2023.""","In Fife ist eine Fußgängerin nach einer Kollision mit einem Auto gestorben. Die 38-jährige Frau wurde nach dem Unfall auf der Broad Street in Cowdenbeath am Freitag gegen 13:30 Uhr ins Victoria Hospital in Kirkcaldy gebracht. Ein 24-jähriger Mann wurde in Verbindung mit dem Unfall festgenommen. Die Polizei bittet Zeugen oder Personen mit Dashcam-Aufnahmen, sich zu melden. Sergeant Lee Walkingshaw sagte: ""Unsere Ermittlungen sind noch im Gange und wir bitten jeden, der sich in der Gegend aufgehalten und den Unfall beobachtet hat, sich zu melden."" Ich appelliere auch an jeden, der in der Gegend gefahren ist und möglicherweise Dashcam-Aufnahmen hat, die unsere Ermittlungen unterstützen könnten, sich mit uns in Verbindung zu setzen. ""Wer helfen kann, wird gebeten, Police Scotland unter der Rufnummer 101 anzurufen und die Vorgangsnummer 1638 vom Freitag, dem 10. Februar 2023, anzugeben.""","In Fife ist eine Fußgängerin nach einer Kollision mit einem Auto ums Leben gekommen. Die 38-jährige Frau wurde nach dem Unfall in der Broad Street in Cowdenbeath am Freitag gegen 13:30 Uhr in das Victoria Hospital in Kirkcaldy gebracht. Ein 24-jähriger Mann wurde im Zusammenhang mit dem Unfall verhaftet. Die Polizei bittet Zeugen des Vorfalls oder Personen, die über Dashcam-Aufnahmen verfügen, sich zu melden. Sergeant Lee Walkingshaw sagte: ""Unsere Ermittlungen sind noch im Gange, und wir bitten jeden, der sich in der Gegend aufgehalten und den Unfall beobachtet hat, sich mit uns in Verbindung zu setzen."" Ich appelliere auch an alle, die in der Gegend unterwegs waren und möglicherweise Dashcam-Aufnahmen besitzen, die unsere Ermittlungen unterstützen könnten, sich bei uns zu melden. ""Hinweise werden unter der Telefonnummer 101 von Police Scotland entgegengenommen, wobei die Vorgangsnummer 1638 vom Freitag, den 10. Februar 2023, anzugeben ist."""
132,"Alna, in the northeast of the city, was the borough with the most foreign residents. Some 18,257 foreign residents were registered as living there in 2022. Afterwards, trendy Grünerløkka, located reasonably centrally, had the second highest number of foreign residents, with 17,631. Gamle Oslo also had a significant immigrant population, with 17,631 people living there after moving from another country.","Alna, im Nordosten der Stadt gelegen, war der Stadtteil mit den meisten ausländischen Einwohnern. Im Jahr 2022 waren dort 18.257 ausländische Einwohner gemeldet. Danach folgte das trendige Grünerløkka, das recht zentral liegt, mit der zweithöchsten Anzahl ausländischer Einwohner, nämlich 17.631. Auch Gamle Oslo hatte eine bedeutende Zuwandererpopulation mit 17.631 Personen, die nach einem Umzug aus einem anderen Land dort lebten.","Alna, im Nordosten der Stadt, war der Stadtteil mit den meisten ausländischen Einwohnern. Dort waren im Jahr 2022 18.257 ausländische Einwohner gemeldet. Danach folgte das recht zentral gelegene, trendige Grünerløkka mit der zweithöchsten Anzahl ausländischer Einwohner, nämlich 17.631. Auch Gamle Oslo hatte eine bedeutende Zuwandererpopulation mit 17.631 Personen, die nach einem Umzug aus einem anderen Land dort lebten."
133,"Statistics Norway's figures showed that foreigners were scattered all over the city's districts, as Søndre Nordstrand, the borough furthest south in Oslo, had over 14,000 immigrants registered there. Many immigrants also lived in sought-after areas, as Frogner was the district with the fifth most foreigners. After that, Stovner, Bjerke, Grorud, Østensjø and Sagene made up the rest of the ten districts in Oslo with the most residents from another country.","Die Zahlen von Statistics Norway zeigten, dass Ausländer über alle Stadtteile verstreut waren, da Søndre Nordstrand, der südlichste Stadtteil Oslos, über 14.000 registrierte Einwanderer zählte. Viele Einwanderer lebten auch in begehrten Gegenden, da Frogner der Stadtteil mit den fünftmeisten Ausländern war. Danach vervollständigten Stovner, Bjerke, Grorud, Østensjø und Sagene die restlichen zehn Stadtteile in Oslo mit den meisten Einwohnern aus einem anderen Land.","Die Zahlen von Statistics Norway zeigten, dass sich Ausländer auf alle Stadtteile verteilten, wobei Søndre Nordstrand, der südlichste Bezirk Oslos, über 14.000 registrierte Einwanderer aufwies. Viele Einwanderer lebten auch in begehrten Gegenden, denn Frogner war der Bezirk mit den fünftmeisten Ausländern. Danach komplettierten Stovner, Bjerke, Grorud, Østensjø und Sagene die restlichen der zehn Bezirke Oslos mit den meisten Einwohnern aus einem anderen Land."
135,"Gamle Oslo and Alna were the two parts of the city where the largest number of immigrants from Africa lived, along with Stovner, Grünerløkka and Søndre Norstrand. Those from North America were spread fairly evenly across Frogner, Grünerløkka, Gamle Oslo, Vestre Aker and Nordre Aker. Citizens from South and Central America were most commonly found in Frogner, Grünerløkka, Gamle Oslo St.Hanshaugen and Sagene. Europeans from outside the EU, EEA and UK tended to live in the town's most central borough, Ullern, Vestre Aker, Nordre Aker and Stovner. And finally, of the several hundred nationals from Oceania, Frogner, Grünerløkka and Gamle Oslo were the boroughs with the highest populations of these nationals.","Gamle Oslo und Alna waren die beiden Stadtteile, in denen die größte Anzahl von Einwanderern aus Afrika lebte, zusammen mit Stovner, Grünerløkka und Søndre Norstrand. Diejenigen aus Nordamerika waren relativ gleichmäßig über Frogner, Grünerløkka, Gamle Oslo, Vestre Aker und Nordre Aker verteilt. Bürger aus Süd- und Mittelamerika waren am häufigsten in Frogner, Grünerløkka, Gamle Oslo, St.Hanshaugen und Sagene anzutreffen. Europäer von außerhalb der EU, des EWR und des Vereinigten Königreichs lebten tendenziell in den zentralsten Stadtteilen, Ullern, Vestre Aker, Nordre Aker und Stovner. Und schließlich waren von den mehreren hundert Staatsangehörigen aus Ozeanien Frogner, Grünerløkka und Gamle Oslo die Stadtteile mit den höchsten Bevölkerungszahlen dieser Staatsangehörigen.","Gamle Oslo und Alna waren neben Stovner, Grünerløkka und Søndre Norstrand die beiden Stadtteile, in denen die meisten Einwanderer aus Afrika lebten. Personen aus Nordamerika waren relativ gleichmäßig über Frogner, Grünerløkka, Gamle Oslo, Vestre Aker und Nordre Aker verteilt. Bürger aus Süd- und Mittelamerika waren am häufigsten in Frogner, Grünerløkka, Gamle Oslo, St. Hanshaugen und Sagene anzutreffen. Europäer außerhalb der EU, des EWR und des Vereinigten Königreichs lebten tendenziell in den zentralsten Stadtteilen Ullern, Vestre Aker, Nordre Aker und Stovner. Und schließlich waren Frogner, Grünerløkka und Gamle Oslo von den mehreren hundert Staatsangehörigen aus Ozeanien die Stadtteile mit den höchsten Bevölkerungszahlen dieser Staatsangehörigen."
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die verstümmelte Version von Jedi Knight stürzte ab, weil sie eine Funktion außerhalb des Endes einer vtable aufrief.","Die verstümmelte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer V-Tabelle aufrief."
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach... unsere Sachen bezahlt. Und danke gesagt. Und ich habe gesagt, ihre Nägel sehen cool aus. Das erleichterte Lächeln auf ihrem Gesicht war ein tolles Gefühl, aber die Tatsache, dass sie zuerst Angst hatte, IST SCHEIẞE UND ICH HASSE ES.","Und dann haben wir einfach... unsere Sachen bezahlt und uns bedankt. Und ich sagte, ihre Nägel sähen cool aus. Das erleichterte Lächeln in ihrem Gesicht war ein tolles Gefühl, aber die Tatsache, dass sie zuerst Angst hatte, IST VERDAMMT SCHEIẞE UND ICH HASSE ES."
157,"I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects. When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support. Thousands of trees have been established and farmers have seen increased crop yields through a range of interventions from support with equipment purchases to training.","Ich hatte das Glück, im Jahr 2011 unvergessliche sechs Monate mit Nicholas zu verbringen und eine Reihe von Projekten zu unterstützen. Als wir uns am Wochenende trafen, freute es mich sehr, von den Fortschritten zu hören, besonders bei der Baumpflanzung und der Unterstützung der Landwirtschaft. Tausende von Bäumen wurden angepflanzt und die Landwirte haben durch eine Reihe von Maßnahmen, von der Unterstützung beim Kauf von Ausrüstung bis hin zu Schulungen, höhere Ernteerträge erzielt.","Ich hatte das Glück, im Jahr 2011 unvergessliche sechs Monate an der Seite von Nicholas zu verbringen und eine Reihe von Projekten zu unterstützen. Als wir uns am Wochenende austauschten, freute ich mich sehr, von den Fortschritten zu hören, besonders bei der Baumpflanzung und der Unterstützung der Landwirtschaft. Tausende Bäume sind angewachsen, und die Landwirte haben dank verschiedener Maßnahmen, von der Unterstützung beim Kauf von Ausrüstung bis hin zu Schulungen, höhere Ernteerträge erzielt."
158,"Nicholas is working with farmers to reduce pesticide use while finding ways to address the issues caused by climate change and pests such as fall armyworm, which can devastate maize crops.","Nicholas arbeitet mit Landwirten zusammen, um den Einsatz von Pestiziden zu reduzieren und gleichzeitig Wege zu finden, die Probleme anzugehen, die durch den Klimawandel und Schädlinge wie den Afrikanischen Baumwollwurm verursacht werden, der Maisernten vernichten kann.","Nicholas arbeitet mit Landwirten zusammen, um den Einsatz von Pestiziden zu reduzieren und gleichzeitig Wege zu finden, die Probleme anzugehen, die durch den Klimawandel und Schädlinge wie den Herbst-Heerwurm verursacht werden, der Maisernten vernichten kann."
160,The UPS store near me won't allow me to write a label or write on the box. The must print the label.,"Die UPS-Filiale in meiner Nähe erlaubt mir nicht, ein Etikett zu schreiben oder auf den Karton zu schreiben. Sie müssen das Etikett drucken.","Die UPS-Filiale in meiner Nähe erlaubt es mir nicht, ein Etikett zu beschriften oder auf den Karton zu schreiben. Sie müssen das Etikett drucken."
161,They won't allow me to tell them the address it's going to and who is shipping it.,"Sie erlauben mir nicht, ihnen die Adresse zu nennen, wohin es geht und wer es versendet.","Sie erlauben mir nicht, ihnen die Zieladresse und den Absender mitzuteilen."
162,"I have to email some random address, with unformatted data, so the clerk can read the email and enter it into their system to print a label.","Ich muss eine E-Mail an eine zufällige Adresse mit unformatierten Daten senden, damit der Sachbearbeiter die E-Mail lesen und sie in sein System eingeben kann, um ein Etikett zu drucken.","Ich muss eine E-Mail mit unformatierten Daten an eine zufällige Adresse senden, damit der Sachbearbeiter die E-Mail lesen und in sein System eingeben kann, um ein Etikett zu drucken."
164,"The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night. It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media. THE SHAMEFUL AUDIENCE. Licht AGREED to an all Republican audience! Who vetted & chose the individuals? There's a story to be reported there. The ratings--seeking delusional irresponsibility of it all. It can't be repeated.","Am nächsten Morgen und ich kann Chris Lichts beschämende Vortäuschung von öffentlich-rechtlichem Journalismus gestern Abend auf CNN nicht vergessen. Es war ein Skandal, wie ein symbolischer, antidemokratischer ""Festivus"" der Lügen und Kränkungen des 6. Januar, selbstzerstörerisch moderiert von amerikanischen Medien. DIE SCHÄNDLICHE ZUSCHAUERSCHAFT. Licht STIMMTE einem ausschließlich republikanischen Publikum zu! Wer hat die Personen geprüft und ausgewählt? Da gibt es eine Geschichte zu berichten. Die Einschaltquoten – das war eine größenwahnsinnige Unverantwortlichkeit. Das darf sich nicht wiederholen.","Am nächsten Morgen kann ich Chris Lichts beschämende Vortäuschung von öffentlich-rechtlichem Journalismus gestern Abend auf CNN nicht vergessen. Es war ein Skandal, wie ein symbolischer, antidemokratischer ""Festivus"" der Lügen und Kränkungen des 6. Januar, selbstzerstörerisch moderiert von amerikanischen Medien. DIE SCHÄNDLICHE ZUSCHAUERSCHAFT. Licht STIMMTE einem ausschließlich republikanischen Publikum zu! Wer hat die Personen geprüft und ausgewählt? Da gibt es eine Geschichte zu berichten. Die Einschaltquoten – auf der Suche nach Größenwahn und Verantwortungslosigkeit. Das darf sich nicht wiederholen."
165,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge. There have been a lot of signs of more rodents this past month or so, which has been exceptionally surprising as it's spring and I would have thought they would venture outdoors with the change in weather.","Ich habe einen sehr zugigen Keller, was im Wesentlichen bedeutet, dass viele Nagetiere Zuflucht suchen können. Es gab in den letzten ein bis zwei Monaten viele Anzeichen für mehr Nagetiere, was besonders überraschend ist, da es Frühling ist und ich gedacht hätte, dass sie mit dem Wetterwechsel ins Freie gehen würden.","Ich habe einen sehr zugigen Keller, was im Wesentlichen bedeutet, dass viele Nagetiere dort Schutz suchen können. In den letzten ein bis zwei Monaten gab es viele Anzeichen für vermehrten Nagetierbefall, was besonders überraschend ist, da Frühling ist und ich eigentlich erwartet hätte, dass sie mit dem Wetterwechsel ins Freie gehen würden."
