index,original,translated,accuracy_annotation
45,あの人気漫画を今こそ一気読み。,Now is the time to binge-read that popular manga.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The phrase ""今こそ"" (now is the time) is omitted, which emphasizes the urgency or timeliness of binge-reading the manga.
[Minor]: [accuracy/error_subcategory] - None
```"
46,全作品試し読みアリ・買うよりお得。,"""All works available for trial reading - more economical than buying.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""more economical than buying"" does not accurately convey the meaning of ""買うよりお得"" which means ""more advantageous than buying"" or ""better value than buying.""
[Major]: [accuracy/omission] - The phrase ""全作品"" is translated as ""All works,"" which is accurate, but the translation omits the nuance that these are available for trial reading, which is a key part of the source text's meaning.
[Minor]: [accuracy/addition] - None
```"
50,クチコミ情報も満載です。,"The translation of the Japanese sentence ""クチコミ情報も満載です。"" to English is: ""It is also full of reviews.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""It is also full of reviews"" does not fully capture the meaning of ""クチコミ情報も満載です。"" The Japanese phrase implies that there is an abundance of review information, not just reviews in general.
[Minor]: [accuracy/error_subcategory] - None
```"
51,タイムセールや限定プランも。,"""Time sales and exclusive plans, too.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the implication of ""も"" (also), which suggests that time sales and exclusive plans are additional offerings.
[Minor]: [accuracy/error_subcategory] - None
```"
52,自宅で簡単予約・ビジネスホテルが充実・プラン充実・会員登録でポイント貯まる。,Easily book from home - Business hotels are well-equipped - Comprehensive plans - Earn points by registering as a member.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""ビジネスホテルが充実"" is mistranslated as ""Business hotels are well-equipped,"" which misses the nuance that business hotels are abundant or plentiful.
[Minor]: [accuracy/omission] - The phrase ""プラン充実"" is translated as ""Comprehensive plans,"" which omits the sense of abundance or variety in the plans offered.
```"
54,端子台 貫通をこの価格で買える通販モノタロウ。,"""MonotaRO, an online store where you can buy terminal blocks with through-holes at this price.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""貫通"" (through-hole) is not accurately translated, leading to potential misunderstanding of the product feature.
[Major]: [accuracy/omission] - The translation omits the concept of ""貫通"" (through-hole) which is an important feature of the terminal blocks mentioned in the source.
[Minor]: [accuracy/addition] - The phrase ""at this price"" is added in the translation, which is not explicitly present in the source text.
```"
56,端子台 貫通の通販。,Terminal block through-hole online shopping.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""through-hole"" is a mistranslation of ""貫通"" which means ""through"" or ""penetration,"" not specifically ""through-hole,"" which is a technical term in electronics.
[Major]: [accuracy/omission] - The translation omits the context of ""通販"" which means ""online shopping"" or ""e-commerce,"" but the translation does not clearly convey the idea of ""shopping"" or ""commerce.""
[Minor]: [accuracy/addition] - None
```"
59,紀伊御坊駅の格安ホテル - 【じゃらん】公式サイト,Budget Hotels Near Kii-Gobo Station - [Jalan] Official Website,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - ""Kii-Gobo Station"" should be ""Kii-Gobo Station"" as the translation of ""紀伊御坊駅"" is correct, but the translation should reflect the exact name in the source text.
[Minor]: none
```"
62,【紀伊御坊駅】のホテル・旅館を予約するならじゃらん。,"If you're looking to book hotels or inns near Kii-Gobo Station, try Jalan.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""try Jalan"" does not accurately reflect the source text, which suggests ""booking through Jalan"" rather than just ""trying"" it.
[Major]: [accuracy/omission] - The translation omits the phrase ""ならじゃらん,"" which implies the recommendation to use Jalan for booking, not just trying it.
[Minor]: [accuracy/addition] - None
```"
63,じゃらん限定・格安プランも充実。,Exclusive to Jalan: Affordable plans are also available.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""Exclusive to Jalan"" does not fully capture the meaning of ""じゃらん限定,"" which implies that the plans are exclusive to Jalan, but the translation could be clearer.
[Major]: [accuracy/omission] - The translation omits ""充実,"" which means ""well-equipped"" or ""comprehensive,"" suggesting that the affordable plans are abundant or well-provided.
[Minor]: [accuracy/addition] - The phrase ""are also available"" is an addition that is not present in the source text, although it does not significantly alter the meaning.
```"
64,会員登録でポイント貯まる・当日予約OKの宿多数・お得なクーポン配布中。,"Earn points with membership registration, many accommodations available for same-day booking, and great coupons currently being distributed.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits ""宿"" which means ""accommodations"" or ""lodgings,"" leading to a loss of important meaning.
[Major]: [accuracy/mistranslation] - ""宿多数"" is mistranslated as ""many accommodations available"" instead of ""many lodgings,"" which slightly alters the meaning.
[Minor]: [accuracy/addition] - ""great"" is added in ""great coupons,"" which is not present in the source text.
```"
65,入力簡単60秒で無料査定依頼 - 路線価・地価の相場を調べるなら,"""Request a free appraisal in just 60 seconds - If you're looking to check the standard land prices and market values.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""If you're looking to check"" does not accurately convey the meaning of the source, which is more about the context of checking standard land prices and market values rather than a conditional statement.
[Major]: [accuracy/omission] - The source text implies a direct action to ""request a free appraisal,"" but the translation does not clearly convey this direct call to action.
[Minor]: [accuracy/addition] - The phrase ""in just 60 seconds"" is not explicitly present in the source text, though it does not significantly alter the meaning.
```"
66,マンション・土地・一戸建ての無料売却査定が可能。,"Free sale assessments are available for apartments, land, and single-family homes.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""無料"" (free), which is important as it specifies that the assessments are free of charge.
[Minor]: [accuracy/error_subcategory] - None
```"
67,エリアから価格相場の把握ができます。,"""You can grasp the price range from the area.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""price range"" for ""価格相場"" (price market or price level) does not fully capture the meaning of the source text.
[Major]: [accuracy/omission] - The translation omits the implication that the price information is derived or understood from the area, which is suggested by ""把握ができます"" (can be grasped or understood).
[Minor]: [accuracy/addition] - None
```"
68,不動産売却のお悩みはプロが解決！,"""Real estate sale concerns? Let the professionals solve them!""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""Real estate sale concerns?"" does not fully capture the nuance of ""不動産売却のお悩み"" which implies concerns or issues specifically related to selling real estate, not just general concerns.
[Minor]: [accuracy/error_subcategory] - None
```"
71,マンションの売却・査定・最適な売却プランをご提案・売主様へ安心サポート。,"Sale and appraisal of apartments, proposal of the optimal sale plan, and reliable support for sellers.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text mentions ""査定"" (appraisal), which is omitted in the translation.
[Minor]: [accuracy/mistranslation] - The translation uses ""apartments"" for ""マンション,"" which in Japanese typically refers to condominiums rather than apartments.
```"
75,ダイキン エアコン お客様 センター見つけましょう。,Let's find the Daikin Air Conditioner Customer Center.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The source text ""お客様"" (customer) is omitted in the translation, which is crucial for understanding the context.
[Major]: [accuracy/mistranslation] - The phrase ""見つけましょう"" is translated as ""Let's find,"" which is correct, but the translation does not convey the full intent of the source, which implies a suggestion or invitation to find the customer center together.
[Minor]: [accuracy/addition] - None
```"
78,来場予約キャンペーン実施中 - 都市型狭小3階建てモデルハウス,Ongoing Visit Reservation Campaign - Urban Narrow Three-Story Model House,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits ""キャンペーン実施中"" which means ""campaign ongoing"" or ""campaign in progress,"" leading to a loss of important meaning.
[Major]: accuracy/mistranslation - The phrase ""都市型狭小3階建てモデルハウス"" is translated as ""Urban Narrow Three-Story Model House,"" which is not entirely accurate. ""都市型狭小"" refers to a ""city-type narrow"" or ""urban-style compact"" house, which implies a specific design suited for urban areas, not just ""narrow.""
[Minor]: accuracy/addition - None
```"
83,ITツールを駆使し業務コストを削減し、リーズナブルな価格でのサービス提供を実現,Utilize IT tools to reduce operational costs and achieve the provision of services at a reasonable price.,"```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits ""駆使し"" which means ""make full use of"" or ""leverage,"" indicating a more active and skillful use of IT tools.
[Major]: accuracy/mistranslation - The phrase ""リーズナブルな価格でのサービス提供を実現"" is translated as ""achieve the provision of services at a reasonable price,"" which is not entirely accurate. It should be more like ""realize/provide services at a reasonable price,"" focusing on the realization or provision aspect.
[Minor]: accuracy/addition - The translation adds ""operational"" to ""costs,"" which is not explicitly mentioned in the source text.
```"
92,どうしても今すぐお金が必要 - 【厳選3社】即日キャッシング,"""I really need money right now - [Carefully Selected 3 Companies] Same-Day Cash Advance""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The phrase ""どうしても"" (no matter what) is omitted, which emphasizes the urgency and necessity of needing money.
[Major]: accuracy/mistranslation - ""Carefully Selected 3 Companies"" should be ""3 Carefully Selected Companies"" to maintain the correct meaning and order.
[Minor]: accuracy/addition - None
```"
98,レストラン予約するなら一休.com、お店の口コミも掲載。,"If you're making a restaurant reservation, try Ikkyu.com, which also features customer reviews.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/wrong named entity] - ""Ikkyu.com"" should be ""Ikyu.com"" as per the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
102,幸せウエディングを叶える情報満載／結婚式準備はゼクシィ。,Information packed with everything you need for a happy wedding / Wedding preparations with Zexy.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The phrase ""Information packed with everything you need"" does not accurately convey the meaning of ""幸せウエディングを叶える情報満載,"" which means ""Information full of making a happy wedding come true.""
[Major]: [accuracy/omission] - The translation omits the nuance of ""叶える"" (to fulfill or make come true), which is important for conveying the source's meaning.
[Minor]: [accuracy/addition] - The phrase ""everything you need"" is an addition not present in the source text.
```"
107,ゴールドカードはメリットばかり！,"""The gold card has nothing but benefits!""","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/mistranslation - The translation ""The gold card has nothing but benefits!"" does not fully convey the meaning of the source text ""ゴールドカードはメリットばかり！"". The source implies that the gold card is full of benefits, but the translation suggests an absolute lack of anything other than benefits, which is a stronger statement than the original.
[Major]: accuracy/mistranslation - None
[Minor]: accuracy/mistranslation - None
```"
110,自宅用のホームルーターをお探しの方必見！,A must-see for those looking for a home router!,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text specifies ""自宅用"" (for home use), which is omitted in the translation. The translation only mentions ""home router,"" missing the emphasis on ""for home use.""
[Minor]: [accuracy/error_subcategory] - None
```"
112,置くだけで使えるWiFiも！,"""WiFi that you can use just by placing it!""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""WiFi that you can use just by placing it!"" does not fully convey the meaning of the source text ""置くだけで使えるWiFiも！"". The source implies that there is a type of WiFi that can be used simply by placing it, suggesting ease of use or setup, but the translation could be interpreted as referring to the act of placing WiFi itself, which is misleading.
[Minor]: [accuracy/error_subcategory] - None
```"
115,蒲田イン ソーシャル- トリップアドバイザー,Kamata Inn Social - TripAdvisor,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""Kamata Inn Social"" does not accurately reflect the source text ""蒲田イン ソーシャル,"" which should be ""Kamata Inn Social - TripAdvisor.""
[Major]: [accuracy/omission] - The translation omits the ""- TripAdvisor"" part from the source text.
[Minor]: [accuracy/mistranslation] - None
```"
119,ショートが似合うか不安な方でもしっかりとカウンセリングして似合わせをいっしょに考えます。,"Even if you're worried about whether a short hairstyle will suit you, we will provide thorough consultation and work together to find a style that suits you.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The phrase ""hairstyle"" is added in the translation and is not present in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
124,ロハコ限定、くらしになじむデザインが多数。,"LOHACO exclusive, numerous designs that blend into everyday life.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the phrase ""くらしになじむ"" which means ""that blend into everyday life"" or ""that fit into daily life.""
[Minor]: [accuracy/addition] - The word ""exclusive"" is added in the translation, which is not present in the source text.
```"
125,最短翌日お届け、PayPay決済対応。,"""Delivery as soon as the next day, PayPay payment supported.""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the word ""shortest"" (最短), which indicates that the delivery can occur in the shortest possible time frame, as soon as the next day.
[Minor]: [accuracy/error_subcategory] - None
```"
127,都心へのマルチアクセスを叶えるタワーレジデンス。,A tower residence that provides multi-access to the city center.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""multi-access"" does not fully capture the meaning of ""マルチアクセス"" in the context of providing multiple convenient routes or connections to the city center.
[Major]: [accuracy/addition] - None
[Minor]: [accuracy/omission] - The translation omits the nuance of ""叶える"" which implies fulfilling or realizing the multi-access feature.
```"
128,4路線利用できる‘目黒’駅に誕生。,"Born at ""Meguro"" Station, where four lines are available.","```
MQM annotations:
Accuracy Errors
[Critical]: accuracy/omission - The translation omits the meaning of ""誕生"" (birth, emergence, or opening) which is crucial to understanding the source text.
[Major]: accuracy/mistranslation - The phrase ""Born at 'Meguro' Station"" is misleading because it suggests a person or entity was born there, rather than indicating the emergence or opening of something new at the station.
[Minor]: accuracy/mistranslation - The translation ""where four lines are available"" does not fully capture the nuance of ""4路線利用できる"" which implies the convenience or accessibility of using four lines.
```"
129,野村不動産グループ×JR東日本グループ開発エリア【MEGURO MARC】の32階建タワー。,"The 32-story tower in the development area of [MEGURO MARC], a collaboration between the Nomura Real Estate Group and the JR East Group.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text specifies ""野村不動産グループ×JR東日本グループ"" (Nomura Real Estate Group × JR East Group), indicating a collaboration, which is omitted in the translation.
[Minor]: [accuracy/error_subcategory] - None
```"
132,続くから変われる、人生を変える英会話の力をあなたへ。,"""Because it continues, you can change; the power of English conversation that can change your life, to you.""","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - The phrase ""続くから変われる"" is mistranslated as ""Because it continues, you can change."" A more accurate translation would be ""You can change because it continues,"" which better reflects the meaning of the source text.
[Minor]: accuracy/omission - The translation omits the nuance of ""あなたへ"" which means ""to you"" or ""for you,"" indicating the intended recipient of the message. While included at the end, the translation does not fully capture the emphasis on the personal address present in the source.
```"
136,クラウド電話を1内線200円から - 【公式】サテライトオフィス,Cloud phone from 200 yen per extension - [Official] Satellite Office,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits the phrase ""1内線"" (1 extension), which specifies the starting price per extension.
[Minor]: [accuracy/mistranslation] - The translation ""Cloud phone from 200 yen per extension"" could be misleading as it does not specify that the price is ""from 200 yen per extension,"" implying a starting price rather than a fixed price.
```"
145,glovesdepoを探すなら、日本最大級通販ショップ楽天市場。,"If you're looking for glovesdepo, check out Rakuten Ichiba, Japan's largest online shopping site.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation of ""日本最大級通販ショップ"" as ""Japan's largest online shopping site"" is not entirely accurate. ""最大級"" means ""one of the largest"" or ""among the largest,"" not definitively ""the largest.""
[Minor]: [accuracy/error_subcategory] - None
```"
148,目黒 恵比寿 五反田エリアで顧問弁護士をお探しなら目黒国際法律事務所。,"If you are looking for a legal advisor in the Meguro, Ebisu, or Gotanda area, Meguro International Law Office.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/omission] - The translation omits the phrase ""をお探しなら"" which means ""if you are looking for"" or ""if you are in search of,"" making the sentence incomplete and affecting comprehension.
[Major]: [accuracy/mistranslation] - The translation does not include a verb or phrase to complete the sentence, such as ""please contact"" or ""consider,"" which would make the sentence more coherent.
[Minor]: [accuracy/addition] - None
```"
151,若手弁護士がフットワーク軽く迅速に対応します。,A young lawyer will respond promptly and with agility.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The source text specifies ""若手弁護士"" (young lawyers), which is plural, but the translation uses ""A young lawyer,"" which is singular.
[Minor]: [accuracy/error_subcategory] - None
```"
152,20代～シニアまで申込める保険 - 【生命保険】はなさく生命,Insurance available for people in their 20s to seniors - [Life Insurance] Hanasaku Life,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""Insurance available for people in their 20s to seniors"" does not accurately convey the meaning of ""20代～シニアまで申込める保険,"" which means ""Insurance that can be applied for by people in their 20s to seniors.""
[Minor]: [accuracy/error_subcategory] - None
```"
161,素肌が喜ぶ、FOOD(食べもの)から生まれた化粧品。,"Skincare that delights your bare skin, cosmetics derived from food.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/mistranslation] - The translation ""Skincare that delights your bare skin"" does not fully capture the source text's meaning, which emphasizes cosmetics derived from food that make the skin happy.
[Major]: [accuracy/omission] - The source text mentions ""FOOD(食べもの)"" explicitly, but the translation only implies it with ""derived from food"" and does not capture the emphasis on ""FOOD"" as a key element.
[Minor]: [accuracy/addition] - The phrase ""delights your bare skin"" adds the concept of ""delight"" which is not explicitly present in the source text.
```"
162,食べてカラダにいいFOODをお肌にも！,"""Eat food that's good for your body and also for your skin!""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""Eat food that's good for your body and also for your skin!"" does not fully capture the nuance of the source text, which implies that the food is beneficial for both the body and the skin, with a slight emphasis on the skin (""お肌にも"" suggests an additional benefit to the skin).
[Minor]: [accuracy/error_subcategory] - None
```"
164,特別セールやキャンペーンをお見逃しなく。,Don't miss out on special sales and campaigns.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/error_subcategory] - None
[Minor]: [accuracy/addition] - The word ""out"" is added in the translation and is not present in the source text. However, it does not significantly alter the meaning.
```"
165,韓国で人気のスキンフード・韓国コスメのスキンフード・SKINFOOD公式通販。,"SKINFOOD, a popular skincare and cosmetics brand in South Korea, official online store.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/omission] - The translation omits ""韓国で人気のスキンフード"" (popular SKINFOOD in South Korea), which emphasizes the brand's popularity in South Korea.
[Minor]: [accuracy/addition] - The phrase ""skincare and"" is added in the translation, which is not explicitly present in the source text.
```"
166,【広島】ホットヨガTOP3 - 人気No1のホットヨガスタジオ,[Hiroshima] Top 3 Hot Yoga - The Most Popular Hot Yoga Studio No. 1,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: accuracy/mistranslation - ""The Most Popular Hot Yoga Studio No. 1"" does not accurately reflect ""人気No1のホットヨガスタジオ"" which should be translated as ""The No. 1 Most Popular Hot Yoga Studio"".
[Minor]: None
```"
169,お得なキャンペーン中,"""Special promotion ongoing""","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - The translation ""Special promotion ongoing"" does not fully capture the meaning of ""お得なキャンペーン中,"" which implies a ""value"" or ""beneficial"" aspect in the promotion, often translated as ""special offer"" or ""discount campaign.""
[Minor]: [accuracy/error_subcategory] - None
```"
175,活力サポートサプリ・テストフェン配合・スーパーマカ配合。,Vitality Support Supplement - Contains Testofen - Contains Super Maca.,"```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/mistranslation] - ""Super Maca"" for ""スーパーマカ"" is a mistranslation. The term should be ""Super Maca"" in English, but it is not clear if ""Super Maca"" is a correct translation or a brand name that should be left untranslated.
[Minor]: [accuracy/error_subcategory] - None
```"
177,【東京23区】で一戸建て探しならオープンハウス。,"If you're looking for a house in the 23 wards of Tokyo, Open House is the place to go.","```
MQM annotations:
Accuracy Errors
[Critical]: [accuracy/error_subcategory] - None
[Major]: [accuracy/addition] - The phrase ""is the place to go"" is added and not present in the source text.
[Minor]: [accuracy/error_subcategory] - None
```"
