index,original,zero_shot_translation,annotation
56,端子台 貫通の通販。,Terminal block through-hole online shopping.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The phrase ""貫通"" is mistranslated as ""through-hole,"" which may not accurately convey the intended meaning in the context of online shopping. It could refer to ""pass-through"" or ""feed-through"" in the context of terminal blocks.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The phrase ""Terminal block through-hole online shopping"" is awkward and could be rephrased for better readability, such as ""Online shopping for terminal block pass-throughs.""

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: inappropriate for context - The term ""through-hole"" may not be the correct terminology in the context of terminal blocks and online shopping.
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None"
59,紀伊御坊駅の格安ホテル - 【じゃらん】公式サイト,Budget Hotels Near Kii-Gobo Station - [Jalan] Official Website,"MQM annotations:

Accuracy Errors  
[Critical]: omission - The translation omits ""紀伊御坊駅"" which should be translated as ""Kii-Gobo Station"" in the context of the website name.  
[Major]: None  
[Minor]: None  

Fluency Errors  
[Critical]: None  
[Major]: None  
[Minor]: punctuation - The hyphen before ""[Jalan] Official Website"" is not necessary and could be considered awkward.  

Locale Convention Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Style Errors  
[Critical]: None  
[Major]: None  
[Minor]: awkward - The phrase ""Budget Hotels Near Kii-Gobo Station"" could be more naturally phrased as ""Budget Hotels at Kii-Gobo Station"".  

Terminology Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Non-Translation Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

Other Errors  
[Critical]: None  
[Major]: None  
[Minor]: None  

No-error"
62,【紀伊御坊駅】のホテル・旅館を予約するならじゃらん。,"If you're looking to book hotels or inns near Kii-Gobo Station, try Jalan.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The translation ""near Kii-Gobo Station"" does not accurately convey the original Japanese phrase, which implies booking hotels or inns specifically associated with ""紀伊御坊駅"" (Kii-Gobo Station) rather than just nearby.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The phrase ""try Jalan"" might sound slightly informal or awkward in this context. A more formal suggestion could be ""consider using Jalan.""

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
63,じゃらん限定・格安プランも充実。,Exclusive to Jalan: Affordable plans are also available.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: mistranslation - The translation ""Exclusive to Jalan"" does not accurately convey the meaning of ""じゃらん限定,"" which implies that the plans are exclusive to Jalan and are plentiful or well-developed, not just available.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
64,会員登録でポイント貯まる・当日予約OKの宿多数・お得なクーポン配布中。,"Earn points with membership registration, many accommodations available for same-day booking, and great coupons currently being distributed.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
65,入力簡単60秒で無料査定依頼 - 路線価・地価の相場を調べるなら,"""Request a free appraisal in just 60 seconds - If you're looking to check the standard land prices and market values.""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: [mistranslation] - The phrase ""路線価・地価の相場を調べるなら"" is mistranslated. The correct translation should convey the meaning of ""If you want to check the standard land prices and market values, do so here"" or similar, as the original implies a suggestion or recommendation.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: [punctuation] - The sentence ends with a period, but it feels incomplete due to the structure of the translation.

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: [awkward] - The phrase ""If you're looking to check"" is slightly awkward in this context and could be more directly phrased.

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
66,マンション・土地・一戸建ての無料売却査定が可能。,"Free sale assessments are available for apartments, land, and single-family homes.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
67,エリアから価格相場の把握ができます。,"""You can grasp the price range from the area.""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
68,不動産売却のお悩みはプロが解決！,"""Real estate sale concerns? Let the professionals solve them!""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error in its severity."
71,マンションの売却・査定・最適な売却プランをご提案・売主様へ安心サポート。,"Sale and appraisal of apartments, proposal of the optimal sale plan, and reliable support for sellers.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [mistranslation] - The term ""マンション"" in Japanese typically refers to a condominium or apartment building, but in some contexts, it can be specifically understood as a condominium. The translation as ""apartments"" may not fully capture the intended meaning.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
75,ダイキン エアコン お客様 センター見つけましょう。,Let's find the Daikin Air Conditioner Customer Center.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: [mistranslation] - The source text suggests finding the ""Daikin Air Conditioner Customer Center,"" but the translation implies a more proactive action (""Let's find"") than the original, which is more neutral.
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
78,来場予約キャンペーン実施中 - 都市型狭小3階建てモデルハウス,Ongoing Visit Reservation Campaign - Urban Narrow Three-Story Model House,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
83,ITツールを駆使し業務コストを削減し、リーズナブルな価格でのサービス提供を実現,Utilize IT tools to reduce operational costs and achieve the provision of services at a reasonable price.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-Translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: The translation accurately and fluently conveys the meaning of the source text without any errors."
92,どうしても今すぐお金が必要 - 【厳選3社】即日キャッシング,"""I really need money right now - [Carefully Selected 3 Companies] Same-Day Cash Advance""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: punctuation - The use of brackets around ""Carefully Selected 3 Companies"" is unusual in English and could be considered awkward, but it does not disrupt comprehension.

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The phrase ""[Carefully Selected 3 Companies]"" could be phrased more naturally in English, but it does not hinder understanding.

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
98,レストラン予約するなら一休.com、お店の口コミも掲載。,"If you're making a restaurant reservation, try Ikkyu.com, which also features customer reviews.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [mistranslation] - The phrase ""一休.com"" is translated as ""Ikkyu.com"" instead of ""Ikkyu.com,"" which is a minor mistranslation of the brand name.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Non-translation Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
102,幸せウエディングを叶える情報満載／結婚式準備はゼクシィ。,Information packed with everything you need for a happy wedding / Wedding preparations with Zexy.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: mistranslation - The phrase ""幸せウエディングを叶える"" is more accurately translated as ""to achieve a happy wedding"" rather than ""packed with everything you need for a happy wedding,"" which slightly alters the intended meaning.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: punctuation - The use of the slash (/) in ""Wedding preparations with Zexy"" could be replaced with a more appropriate conjunction or punctuation for better readability.

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: awkward - The phrase ""Information packed with everything you need for a happy wedding"" could be rephrased for smoother readability.

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error: None"
107,ゴールドカードはメリットばかり！,"""The gold card has nothing but benefits!""","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
110,自宅用のホームルーターをお探しの方必見！,A must-see for those looking for a home router!,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: [mistranslation] - The phrase ""自宅用の"" specifically means ""for home use,"" which is slightly more specific than just ""home."" The translation could be improved to ""home use router"" to better capture the original meaning.

Fluency Errors
[Critical]: None
[Major]: None
[Minor]: None

Locale Convention Errors
[Critical]: None
[Major]: None
[Minor]: None

Style Errors
[Critical]: None
[Major]: None
[Minor]: None

Terminology Errors
[Critical]: None
[Major]: None
[Minor]: None

Other Errors
[Critical]: None
[Major]: None
[Minor]: None

No-error"
