index,original,translated,linguistic_convention_annotation
102,I repeat. It is not socially acceptable to spread your covid mucus storm everywhere!!!,我重复一遍。到处传播你的新冠病毒粘液风暴是不可接受的社会行为!!!,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation should capitalize ""Covid"" as it is a proper noun.
[Minor]: [Punctuation] - The translation uses three exclamation marks, which is excessive and not necessary."
104,Abe keeps his sorrows hidden and laughs easily while Tom is not afraid to cry but is less amused by rude humor.,"阿部把他的悲伤隐藏起来,很容易笑,而汤姆不怕哭泣,但对粗俗的幽默不太感兴趣。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The name ""Abe"" should be capitalized.
[Minor]: [capitalization] - The name ""Tom"" should be capitalized.
[Minor]: [punctuation] - The comma after ""while"" should be removed."
106,Mio knows that sorrow is life's constant companion.,"缪知道,悲伤是生命永恒的伴侣。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The first word ""缪"" should be capitalized as ""Mio"" in the translation."
108,#CNN needs to just close down.,#CNN需要关闭。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation should be ""#CNN需要关闭。"" instead of ""#CNN需要关闭。"" to follow the capitalization conventions of the Chinese language."
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,昨天与#MangoMoron的灾难性事件是一场令人发指的灾难。,"MQM annotations:
linguistic conventions errors:
[Major]: [capitalization] - The word ""#MangoMoron"" should not be capitalized in the translation.
[Minor]: [punctuation] - The translation uses a comma after ""灾难性事件"" instead of a period to end the sentence."
115,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory.","书呆子学生阿尼·坎宁安迷恋上了一辆1958年普利茅斯·富瑞的旧车,并沉迷于将这辆经典汽车修复到昔日的辉煌。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The proper noun ""Arnie Cunningham"" should be capitalized.
[Minor]: [punctuation] - The comma after ""1958 Plymouth Fury"" should be removed."
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","随着汽车的变化,阿尼也发生了变化,他新发现的自信在驾驶他那辆异域美车时变成了傲慢。","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural compared to the source text. The phrase ""whose newfound confidence turns to arrogance"" should be placed closer to the subject ""Arnie"".
[Minor]: [punctuation] - The comma after ""so does Arnie"" is not necessary."
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,"我邻居反对我,这其中最疯狂的部分就是想到要付出多大的努力才能表现出敌意。","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""One"" should be capitalized in the source text.
[Minor]: [Punctuation] - The period at the end of the source text is missing."
126,It hurts but you gotta do you.,痛苦但你必须做你自己。,"MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation ""痛苦但你必须做你自己"" is grammatically incorrect. The correct grammar should be ""痛苦但你必须做你自己的事""."
127,But at this point the open hostility and violence is getting worse.,"但在这一点上,公开的敌意和暴力正在变得更加严重。","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural, the phrase ""正在变得更加严重"" should be placed at the end of the sentence to match the source text structure."
128,That takes effort.,那需要努力。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""那需要努力。"" should have the first character capitalized as ""那需要努力。""."
132,They had keys to my apartment for 6+ years.,他们有我公寓的钥匙超过6年。,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source text. The original source text is ""They had keys to my apartment for 6+ years."", while the translation is ""他们有我公寓的钥匙超过6年。"". The order of ""my apartment"" and ""keys"" is reversed."
134,I am aware of your hatred of Organa.,我知道你对奥加纳的仇恨。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The name ""Organa"" should be capitalized according to English conventions."
142,The Last of Us is an easy and canonical example of dad-ification.,最后的我们是父亲化的简单和典范例子。,"MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation ""最后的我们是父亲化的简单和典范例子"" is not natural compared to the source text ""The Last of Us is an easy and canonical example of dad-ification."""
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.","父亲化通常认为,当一个父母角色必须照顾或保护一个孩子或孩子替代品的情况下,解决方案是压倒性的力量,并利用这种力量来强制一个非常特定形状的权力动态。","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""Dad-ification"" should be capitalized.
[Minor]: [Punctuation] - The period at the end of the sentence is missing."
149,- We provide links to where you can book the fare.,我们提供预订车票的链接。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Whitespace] - The translation has an extra space between ""预订"" and ""车票""."
151,- More details are in the full blog post.,更多详情请见完整博客文章。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""More"" should be lowercase to match the conventions of the target language."
159,Over time dart became my go-to for quick UI.,"随着时间的推移,Dart 成为了我快速开发 UI 的首选。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""Dart"" should be capitalized as it is a proper noun."
160,"#flutter is a pleasure to work with, and they have #mobx for easy store management.","#flutter 是一种很棒的工作体验,他们有 #mobx 来轻松管理数据仓库。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""#mobx"" should be capitalized as ""#MobX"" to follow the standard capitalization convention for the library name."
164,Echidna with amethyst and magenta spikes.,紫晶和品红色刺的针鼹,"MQM annotations:
linguistic conventions errors:
[Minor]: [spelling] - The Chinese translation ""紫晶和品红色刺的针鼹"" contains a spelling error. The correct spelling should be ""紫晶和品红色刺的针鼹猪""."
167,"Their hair is raspberry, short and curly.","他们的头发是树莓色的,短而卷曲。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation incorrectly capitalizes ""树莓色的"" as ""树莓色的""."
169,Their most interesting feature is their good deeds.,他们最有趣的特点是他们的善行。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation uses ""他们"" (they) instead of capitalizing the first letter to match the capitalization of ""Their"" in the source text."
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...","即使布拉姆·斯托克、马克斯·施雷克和斯蒂芬妮·梅耶尽了最大努力让他们看起来很糟糕,每个人都...","MQM annotations:
linguistic conventions errors:
[Major]: [word order] - The word order in the translation is not natural compared to the source text. The sentence structure should be rearranged to match the natural flow of the target language."
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.","我需要翻译成中文普通话和/或福建话,我完全不懂这两种语言。","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translation contains grammatical errors, such as incorrect verb tenses or missing function words, that disrupt the flow of the text.
[Minor]: [capitalization] - The translation does not consistently follow the capitalization conventions of the target language.
[Minor]: [punctuation] - The translation has some issues with punctuation, such as missing or incorrect use of commas, periods, or other punctuation marks."
179,Been toying with this thought for a little while:,我一直在思考这个想法一段时间了。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first word ""我"" should be capitalized."
182,Because it happens in the mind and seems less tangible than physical health.,心理健康,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""心理健康"" should be capitalized as ""心理健康"" to follow the capitalization conventions of the Chinese language."
189,"My sex is non-binary, my gender is female.","我的性别是非二元性别,我的性别认同是女性。","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The phrase ""我的性别是非二元性别"" is grammatically incorrect. The correct phrasing would be ""我的性别认同是非二元性别"".
[Minor]: [capitalization] - The word ""女性"" should be capitalized as ""女性"" to follow standard capitalization conventions."
193,Like krauty moods and other worldly pop music and radiophonic workshop and all sorts.,"像泡菜心情和其他世俗流行音乐,以及电台工作室等各种。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The phrase ""泡菜心情"" should be capitalized as ""泡菜心情"" to follow the capitalization conventions in Chinese.
[Minor]: punctuation - The comma after ""以及"" should be replaced with a period to properly separate the clauses.
[Minor]: word order - The phrase ""各种等"" should be moved to the end of the sentence to match the natural word order in Chinese."
196,Playing around a bit with Flutter.,玩玩 Flutter。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""玩玩 Flutter"" should be capitalized as ""玩玩 Flutter。""."
197,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.","我不想以谷歌的技术为基础来经营我的业务,说实话。另一方面,谷歌是为数不多的大公司之一,它有真正的动力去创造一个引人入胜的跨平台体验,这一点很明显。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of the first word in the second sentence ""Another"" should be capitalized."
203,A few very small difficulties have come to light.,一些非常小的困难浮现出来。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first word ""一些"" should be capitalized to follow the standard capitalization rules in Chinese."
204,Nothing to set alarm bells ringing but nevertheless they are being addressed.,"没有引起警报的必要,但仍在解决这些问题。","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The Chinese translation is missing a period at the end of the sentence."
205,A small update will be produced next week to correct them.,下周将生产一个小更新来纠正它们。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first word ""下"" should be capitalized to follow standard capitalization conventions."
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,"我不确切知道为什么我的大脑无法解决这个问题;可能是因为工具太广泛和模糊,以至于我的大脑因""选择太多""而陷入僵局。","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The sentence structure is not natural, with the phrase ""it might be that"" interrupting the flow of the sentence.
[Minor]: [punctuation] - The comma after ""exactly"" is unnecessary."
217,"There's... no way that would work, probably!","那根本行不通,可能!","MQM annotations:
linguistic conventions errors:
[Minor]: [punctuation] - The Chinese translation is missing a period at the end of the sentence."
219,I was a voracious reader in my youth.,我年轻时是个贪婪的读者。,"MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The translation ""我年轻时是个贪婪的读者"" has a slightly different word order compared to the source ""I was a voracious reader in my youth."""
228,"But if Spotify has a good quarter, they will.","但如果 Spotify 有一个好的季度,他们就会。","MQM annotations:
linguistic conventions errors:
[Major]: [grammar] - The translated sentence ""但如果 Spotify 有一个好的季度,他们就会"" is grammatically incorrect. The ending ""他们就会"" is incomplete and does not convey the intended meaning."
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,让他们修复遍布全国的空心化和衰败的城市。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""again"" should be capitalized."
235,These headlines and articles usually reference one CEO at one large company.,这些标题和文章通常只提及一家大公司的一位CEO。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The word ""CEO"" should be capitalized in the translation to follow the conventions of the English language."
236,It's all clickbait but it does worry me about the executives and managers who read these articles.,"这些都是点击诱饵,但这确实让我担心那些阅读这些文章的高管和经理。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first word ""这些"" should be capitalized in the translation.
[Minor]: punctuation - The comma after ""但这确实"" should be a period."
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,"它使人们能够避免耗费时间的长途通勤,从而有更多时间与家人在一起。","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The comma after ""家人在一起"" should be a period to end the sentence properly."
247,"""This is a war between the pro-humans and anti-humans,"" he said.","""这是人类支持者和反人类之间的战争,""他说。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The phrase ""人类支持者"" should be capitalized as ""人类支持者"" to follow the capitalization conventions in Chinese."
249,He also argues that NDP and progressives want to depopulate society for the sake of the environment.,他还认为，新民主党和进步派想要为了环境的缘故而减少人口。,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""New"" in ""New Democratic Party"" should be capitalized.
[Minor]: [grammar] - The phrase ""want to depopulate society"" should be ""want to depopulate the society""."
252,Whenever May would pop up I dreaded trying to celebrate my bday.,"每当五月来临,我就害怕庆祝我的生日。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation uses ""每当五月来临"" instead of ""每当五月来临"" to capitalize the month."
258,Winter is 30 days away in this little part of the Great Southern World.,冬季距离这个大南方世界的这个小部分还有30天。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The phrase ""Winter is"" should be capitalized at the beginning of the sentence.
[Minor]: punctuation - The sentence should end with a period."
261,"The rain is falling and whilst/while it is not frozen, you ain't going dancing in it!","雨正在下落,虽然它没有冻结,你也不会在雨中跳舞!","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - Missing comma after ""while""."
265,Does you know of a performant way for a web component to respond to being added/removed from a document?,您知道网页组件在被添加/移除文档时响应的高性能方法吗?,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The first letter of ""you"" should be capitalized at the beginning of the sentence."
270,"We create a detached temp parent, install MO there, and observe it becoming detached (thus attached elsewhere).",我们创建一个分离的临时父级，在那里安装 MO，并观察它变得分离(因此附着在其他地方)。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - ""MO"" should be capitalized as ""Mo"" according to the conventions of the target language.
[Minor]: [Punctuation] - The parentheses around ""thus attached elsewhere"" should be removed, as they are not necessary in the target language."
276,He's just absolutely ripped from tearing around my office twice a day.,"他每天在我办公室里来回跑两次,身材绝对健壮。","MQM annotations:
linguistic conventions errors:
[Minor]: [word order] - The word order in the translation is slightly different from the source, making the flow of the sentence a bit unnatural."
277,"I don't have a scale to weigh him, but he feels like he's well over a pound.","我没有秤来称他的重量,但我感觉他的重量远远超过一磅。","MQM annotations:
linguistic conventions errors:
[Minor]: [Punctuation] - The punctuation mark ""。"" is missing at the end of the sentence."
278,It makes me so happy to see him thriving.,"看到他蒸蒸日上,我感到非常高兴。","MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The phrase ""蒸蒸日上"" should be capitalized according to Chinese writing conventions."
280,1) Slight modifications to the Hel's Fighters map layout.,轻微修改赫尔战士地图布局。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The translation ""轻微修改赫尔战士地图布局"" should have the proper noun ""Hel's"" capitalized as ""Hel's Fighters""."
286,"All collards, kale, chard is transplanted.",所有的羽衣甘蓝、羽衣甘蓝和瑞士甜菜都是移植的。,"MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The translation uses ""羽衣甘蓝"" instead of the more common capitalization ""羽衣甘蓝"" for the term ""kale"".
[Minor]: punctuation - The translation uses a period ""。"" at the end of the sentence, which is not necessary for this type of list."
288,Spring peas at Gilpin are showing up so trellise needs to be set.,"春季豌豆在吉尔平出现,需要设置支架。","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The translation ""春季豌豆在吉尔平出现,需要设置支架。"" should have the proper noun ""Gilpin"" capitalized as ""吉尔平""."
291,"Apple Maps comes default with iOS, and yet people would go out of their way to download and install Google Maps onto their iPhones.","蘋果地圖預設隨 iOS 而來,但人們還是會特意下載並安裝谷歌地圖到他們的 iPhone 上。","MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The word ""iPhone"" should be capitalized."
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","好奇心驱使我保持开放的心态,比较谷歌地图和苹果地图在我的测试 iPhone 设备上的表现。(我的日常使用设备是 Android 设备,所以很少使用 iPhone。)","MQM annotations:
linguistic conventions errors:
[Minor]: capitalization - The first letter of ""iPhone"" should be capitalized.
[Minor]: whitespace - There should be no space between ""iPhone"" and ""device""."
297,No idea.,没有主意。,"MQM annotations:
linguistic conventions errors:
[Minor]: [Capitalization] - The translation ""没有主意。"" should have the first letter capitalized as ""没有主意。""."
300,Could it be that Google Search is integrated with Google Maps?,是否谷歌搜索与谷歌地图集成?,"MQM annotations:
linguistic conventions errors:
[Minor]: [capitalization] - The translation ""是否谷歌搜索与谷歌地图集成?"" should have the proper capitalization for ""Google Search"" and ""Google Maps""."
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","我偏向于不向最终用户发布垃圾,而苹果公司在2012年推出的苹果地图上犯了严重的错误。","MQM annotations:
linguistic conventions errors:
[Major]: [capitalization] - The word ""Apple"" should be capitalized as it is a proper noun.
[Major]: [punctuation] - The phrase ""Apple Maps"" should be enclosed in quotation marks to maintain consistency with the source text."
306,The house itself declines in value because it loses its condition and needs to be replaced.,"房子本身的价值下降,因为它失去了状况,需要被替换。","MQM annotations:
linguistic conventions errors:
[Minor]: grammar - The sentence structure ""房子本身的价值下降,因为它失去了状况,需要被替换"" is slightly awkward compared to the more natural English phrasing ""The house itself declines in value because it loses its condition and needs to be replaced."""
