index,original,translated,accuracy_annotation
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","随着汽车的变化,阿尼也发生了变化,他新发现的自信在驾驶他那辆异域美车时变成了傲慢。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""随着汽车的变化,阿尼也发生了变化,他新发现的自信在驾驶他那辆异域美车时变成了傲慢"" does not fully capture the meaning of the source text ""As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty."" The translation focuses more on the changes in Arnie himself, rather than the changes in his confidence and behavior as he drives his exotic car.
[Minor]: no-error"
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,"我邻居反对我,这其中最疯狂的部分就是想到要付出多大的努力才能表现出敌意。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""要付出多大的努力才能表现出敌意"" does not fully capture the meaning of the source text, which is about the effort required to be hostile, rather than the effort required to express hostility.
[Minor]: none"
126,It hurts but you gotta do you.,痛苦但你必须做你自己。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""痛苦但你必须做你自己"" does not fully convey the meaning of the source text ""It hurts but you gotta do you."" The translation focuses more on the personal aspect of ""doing yourself"" rather than the idea of persevering through a difficult situation.
[Minor]: accuracy/addition - The translation adds the word ""必须"" (must) which is not present in the source text."
127,But at this point the open hostility and violence is getting worse.,"但在这一点上,公开的敌意和暴力正在变得更加严重。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""公开的敌意和暴力正在变得更加严重"" does not fully capture the nuance of the source text, which suggests that the open hostility and violence is getting worse, rather than just becoming more severe.
[Minor]: none"
128,That takes effort.,那需要努力。,"MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds the word ""需要"" (need) which is not present in the source text ""That takes effort."""
132,They had keys to my apartment for 6+ years.,他们有我公寓的钥匙超过6年。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""他们有我公寓的钥匙超过6年"" does not precisely reflect the meaning of the source text ""They had keys to my apartment for 6+ years."" The translation suggests that the keys were in their possession for more than 6 years, while the source text indicates that the keys were in their possession for 6 or more years."
142,The Last of Us is an easy and canonical example of dad-ification.,最后的我们是父亲化的简单和典范例子。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""父亲化"" does not accurately convey the meaning of ""dad-ification"" in the source text. The translation does not capture the nuanced meaning of the term.
[Minor]: accuracy/addition - ""的"" is added in the translation, which is not present in the source text."
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.","父亲化通常认为,当一个父母角色必须照顾或保护一个孩子或孩子替代品的情况下,解决方案是压倒性的力量,并利用这种力量来强制一个非常特定形状的权力动态。","MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""父亲化"" does not accurately reflect the meaning of the source text ""Dad-ification"", which refers to a specific concept rather than a literal translation of ""father-ification"".
[Minor]: [accuracy/addition] - The translation ""必须照顾或保护一个孩子或孩子替代品"" adds the phrase ""或孩子替代品"" which is not present in the source text."
149,- We provide links to where you can book the fare.,我们提供预订车票的链接。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""预订车票"" (book the fare) does not fully capture the meaning of the source text ""book the fare"", which implies providing links to where the fare can be booked.
[Minor]: none"
151,- More details are in the full blog post.,更多详情请见完整博客文章。,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The translation adds the phrase ""请见完整博客文章"" which is not present in the source text."
159,Over time dart became my go-to for quick UI.,"随着时间的推移,Dart 成为了我快速开发 UI 的首选。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""随着时间的推移,Dart 成为了我快速开发 UI 的首选"" does not fully capture the meaning of the source text ""Over time dart became my go-to for quick UI."" The translation focuses more on the passage of time, while the source emphasizes that Dart became the preferred choice for quick UI development."
160,"#flutter is a pleasure to work with, and they have #mobx for easy store management.","#flutter 是一种很棒的工作体验,他们有 #mobx 来轻松管理数据仓库。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""他们有 #mobx 来轻松管理数据仓库"" does not fully capture the meaning of the source text ""#mobx for easy store management"". The translation focuses more on data store management, while the source emphasizes the ease of use of #mobx.
[Minor]: accuracy/addition - The translation ""是一种很棒的工作体验"" adds the phrase ""是一种很棒的工作体验"" which is not present in the source text ""#flutter is a pleasure to work with""."
164,Echidna with amethyst and magenta spikes.,紫晶和品红色刺的针鼹,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""紫晶和品红色刺的针鼹"" does not accurately reflect the meaning of the source text ""Echidna with amethyst and magenta spikes."" The translation refers to an ""echidna with amethyst and magenta spikes,"" but the source text is describing a specific animal, the echidna, with amethyst and magenta spikes.
[Minor]: [accuracy/addition] - The translation ""紫晶和品红色刺的针鼹"" adds the word ""needle"" (针) to the description, which is not present in the source text."
167,"Their hair is raspberry, short and curly.","他们的头发是树莓色的,短而卷曲。","MQM annotations:
Accuracy Errors
[Minor]: accuracy/mistranslation - ""树莓色"" (raspberry color) is a more specific translation than ""raspberry"" in the source text.
[Minor]: no-error

The translation accurately conveys the meaning of the source text. There are no significant accuracy errors."
169,Their most interesting feature is their good deeds.,他们最有趣的特点是他们的善行。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""他们的善行"" does not fully capture the meaning of ""their good deeds"" from the source text. The translation focuses more on their good actions, while the source emphasizes that their good deeds are the most interesting feature about them.
[Minor]: none"
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...","即使布拉姆·斯托克、马克斯·施雷克和斯蒂芬妮·梅耶尽了最大努力让他们看起来很糟糕,每个人都...","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - ""Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad"" is not accurately reflected in the Chinese translation.
[Minor]: no-error

The Chinese translation accurately conveys the overall meaning of the source text, despite some minor differences in phrasing and word choice."
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.","我需要翻译成中文普通话和/或福建话,我完全不懂这两种语言。","中文翻译:
我需要翻译成中文普通话和/或福建话,我完全不懂这两种语言。

MQM 注释:
准确性错误
[Critical]: 无
[Major]: 无
[Minor]: 无

这个翻译看起来准确地传达了原文的意思,没有发现明显的准确性错误。"
179,Been toying with this thought for a little while:,我一直在思考这个想法一段时间了。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""我一直在思考这个想法一段时间了"" does not precisely reflect the meaning of the source text ""Been toying with this thought for a little while"". The translation is more literal and does not capture the nuance of ""toying with"" the thought.
[Minor]: none"
182,Because it happens in the mind and seems less tangible than physical health.,心理健康,"MQM annotations:
Accuracy Errors
[Major]: [accuracy/mistranslation] - The translation ""心理健康"" (mental health) does not fully capture the meaning of the source text ""Because it happens in the mind and seems less tangible than physical health."" The translation focuses on the concept of mental health, while the source text is discussing the intangible nature of mental health compared to physical health.
[Minor]: [accuracy/omission] - The translation omits the contextual information ""it happens in the mind and seems less tangible than physical health"", which is important for understanding the meaning of the source text."
189,"My sex is non-binary, my gender is female.","我的性别是非二元性别,我的性别认同是女性。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""我的性别是非二元性别"" does not accurately reflect the meaning of the source text ""My sex is non-binary"". The term ""性别"" in Chinese refers to gender identity, not biological sex.
[Minor]: accuracy/mistranslation - The translation ""我的性别认同是女性"" does not precisely match the source text ""my gender is female"". The Chinese translation uses ""性别认同"" which is a more specific term for gender identity, whereas the source text uses the more general term ""gender""."
193,Like krauty moods and other worldly pop music and radiophonic workshop and all sorts.,"像泡菜心情和其他世俗流行音乐,以及电台工作室等各种。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""像泡菜心情和其他世俗流行音乐，以及电台工作室等各种"" does not accurately reflect the meaning of the source text ""Like krauty moods and other worldly pop music and radiophonic workshop and all sorts."" The translation does not capture the specific references to ""krauty moods"" and ""radiophonic workshop"" in the source.
[Minor]: accuracy/addition - The translation includes the phrase ""等各种"" which is not present in the source text and does not improve the translation."
196,Playing around a bit with Flutter.,玩玩 Flutter。,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The translation ""玩玩 Flutter"" adds the word ""玩玩"" (play around) which is not present in the source text ""Playing around a bit with Flutter."""
197,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.","我不想以谷歌的技术为基础来经营我的业务,说实话。另一方面,谷歌是为数不多的大公司之一,它有真正的动力去创造一个引人入胜的跨平台体验,这一点很明显。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""我不想以谷歌的技术为基础来经营我的业务,说实话"" does not fully convey the meaning of the source text ""I'd hate to base my business on tech from Google, to be honest"". The translation focuses more on the speaker's personal preference, while the source text expresses a more general sentiment about the risks of relying on Google's technology.
[Minor]: no-error"
203,A few very small difficulties have come to light.,一些非常小的困难浮现出来。,"MQM annotations:
Accuracy Errors
[Minor]: accuracy/addition - The translation adds the word ""非常"" (very) which is not present in the source text."
204,Nothing to set alarm bells ringing but nevertheless they are being addressed.,"没有引起警报的必要,但仍在解决这些问题。","MQM annotations:
Accuracy Errors
[Minor]: [accuracy/addition] - The translation adds the phrase ""being addressed"" which is not present in the source text."
205,A small update will be produced next week to correct them.,下周将生产一个小更新来纠正它们。,"MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""下周将生产一个小更新来纠正它们"" does not accurately reflect the meaning of the source text ""A small update will be produced next week to correct them."" The translation suggests that the update will be ""produced"" rather than ""released"" or ""published.""
[Minor]: accuracy/omission - The translation omits the word ""them"" from the source text, which reduces the specificity of the correction."
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,"我不确切知道为什么我的大脑无法解决这个问题;可能是因为工具太广泛和模糊,以至于我的大脑因""选择太多""而陷入僵局。","MQM annotations:
Accuracy Errors
[Major]: accuracy/mistranslation - The translation ""工具太广泛和模糊"" does not fully capture the meaning of the source text ""the tools are just so broad and vague"". The translation is more literal and does not convey the idea that the broad and vague nature of the tools is causing the brain to ""hardlock"" due to too many options.
[Minor]: accuracy/addition - The phrase ""以至于"" is added in the translation, which is not present in the source text. While it does not significantly change the meaning, it is an unnecessary addition."
