index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
21,השותף המקומי ואני הלכנו לחנות משקאות אלכוהוליים הלילה לקנות כמה בירות.,בן הזוג ואני הלכנו הערב לחנות המשקאות לקנות כמה בירות ובקבוק תוסס.,אני ובן הזוג שלי הלכנו הערב לחנות המשקאות לקנות כמה בירות ובקבוק שמפניה.,הלכנו אני והשותפה הביתית הערב לחנות המשקאות לקנות כמה בירות ובקבוק יין מבעבע.,0.1052,0.0841,0.0841,0.4018,0.2818,0.2818,0.6648,0.8476,0.7971,0.8561,0.862,0.791
22,"כשהלכנו לקופה, הקופאית היתה בבירור #אישה טרנסג'נדרית.","כשהלכנו לשלם בקופה, הקופאית הייתה אישה טרנסית די ברורה.","כשהלכנו לשלם, הקופאית הייתה אישה די ברורה.","כשהלכנו לשלם, הקופאית הייתה טרנסית די ברורה.",0.0501,0.0571,0.054,0.1389,0.1429,0.1429,0.7749,0.5654,0.6833,0.871,0.6852,0.6958
27,ואמרתי לה שהציפורניים שלה מדליקות.,.ואמרתי לה שהציפורניים שלה נראות מגניבות,ואמרתי שהציפורניים שלה נראות יפות.,ואמרתי שהציפורניים שלה נראות מעולות.,0.2021,0.1027,0.1027,0.5773,0.5111,0.5111,0.8306,0.905,0.866,0.8874,0.8846,0.8915
28,חיוך הרווחה שניכר על פניה גרם להרגשה טובה אבל העובדה שהיא פחדה בהתחלה גרם לתחושה נוראית ואני שונא את זה.,החיוך של הקלה על פניה היה הרגשה נהדרת אבל העובדה שהיא פחדה קודם זה מחורבן לגמרי ואני שונא את זה.,"החיוך של הקלה על פניה היה הרגשה נהדרת, אך העובדה שהיא פחדה קודם לכן היא מאוד מצערת ואני לא אוהב את זה.","החיוך המרוצה על פניה היה תחושה נפלאה, אבל העובדה שהיא פחדה קודם זה מעצבן רצח ואני שונא את זה.",0.3096,0.0771,0.3096,0.4933,0.3713,0.4957,0.6477,0.7698,0.8122,0.8145,0.8879,0.8358
33,רק מושל המדינה יכול להעביר זאת.,לוקח את המושל של המדינה.,המושל של המדינה מכהן.,המושל של המדינה אחראי על כך.,0.0411,0.0428,0.0393,0.0,0.0862,0.0833,0.315,0.4153,0.8381,0.6556,0.6504,0.82
38,"בעבודה זו, המבוססת על משתנה של מודל העברת המסרים של לואיס (1969), אנו חוקרים את התנאים להופעה של תקשורת תלוית הקשר בתרחיש ממוקם.","במחקר זה, המבוסס על וריאנט של מודל האיתות הקלאסי של לואיס (1969), אנו חוקרים את התנאים להופעת תקשורת תלוית הקשר בתרחיש ממוקם.","במחקר זה, המבוסס על וריאנט של מודל האיתות הקלאסי של לואיס (1969), אנו חוקרים את התנאים להופעה של תקשורת תלוית הקשר בתרחיש ממוקם.","במחקר זה, המבוסס על גרסה של המודל האיתותי הקלאסי של לואיס (1969), אנו בוחנים את התנאים להתפתחות של תקשורת תלוית-הקשר בתרחיש ממוקם.",0.521,0.6632,0.3023,0.6341,0.7371,0.4913,0.8484,0.8302,0.8229,0.8557,0.8706,0.881
40,"בו זמנית, אנו חוקרים את התנאים הסביבתיים והיכולות הקוגנטיביות המאפשרים הסרת רב-משמעות של סמלים.","בו זמנית, אנו חוקרים את התנאים הסביבתיים ואת היכולות הקוגניטיביות המאפשרים פענוח הקשרי של משמעויות סמלים.","בו זמן, אנו חוקרים את התנאים הסביבתיים והיכולות הקוגניטיביות המאפשרים הבחנה הקשרית של משמעויות סמליות.","בו זמנית, אנו חוקרים את התנאים הסביבתיים והיכולות הקוגניטיביות המאפשרים פענוח הקשרי של משמעויות סמלים.",0.445,0.3899,0.5416,0.6817,0.6103,0.7614,0.7963,0.7949,0.7998,0.8997,0.8699,0.9042
41,"אנו מראים שאילוצים סביבתיים על בחירת הרפרנט של הקולט יכולים להיות מנוצלים באופן חד צדדי על ידי השולח, ללא יכולות ביעור מצד הקולט.","אנו מראים שאילוצים סביבתיים על בחירת הנמען של המקבל יכולים להיות מנוצלים באופן חד-צדדי על ידי השולח, ללא יכולות פענוח מצד המקבל.","אנו מראים שאילוצים סביבתיים על בחירת המקבל יכולים להיות מנוצלים באופן חד-צדדי על ידי השולח, ללא יכולות הבחנה מצד המקבל.","אנו מראים כי אילוצים סביבתיים על בחירת הנמען יכולים להיות מנוצלים באופן חד-צדדי על ידי השולח, מבלי שלנמען יהיו יכולות הבחנה.",0.4894,0.4822,0.2588,0.7329,0.6993,0.554,0.6538,0.7555,0.7552,0.8789,0.8744,0.8558
46,"Ashanti Development עובדת כ-20 שנה עם מספר גדל והולך של קהילות באזור אשנטי שבגאנה, היא מעורבת בקהילות ותומכת באספקת מים וסניטציה, חינוך, בריאות, נטיעת עצים וחקלאות.","אשנטי דבלופמנט עובדת עם מספר הולך וגדל של קהילות באזור אשנטי בגאנה במשך קרוב ל-20 שנה, מתקשרת עם הקהילות ומספקת תמיכה במים ותברואה, חינוך, שירותי בריאות, נטיעת עצים וחקלאות.","אשנטי דבלופמנט פועלת עם מספר הולך וגדל של קהילות באזור אשנטי בגאנה במשך כ-20 שנה, מעורבת עם הקהילות ומספקת תמיכה במים ותברואה, חינוך, שירותי בריאות, נטיעת עצים וחקלאות.","אשנטי דבלופמנט פועלת במשך קרוב ל-20 שנים עם מספר הולך וגדל של קהילות באזור אשנטי בגאנה, מעורבת עם הקהילות ומספקת תמיכה במים וסניטציה, חינוך, שירותי בריאות, נטיעת עצים וחקלאות.",0.2657,0.2839,0.2968,0.4278,0.4575,0.47,0.8582,0.8497,0.8698,0.8935,0.9061,0.9028
47,קהילות צוברות את הידע הנדרש להטמעה ולתמיכה בהתפתחותן.,הקהילות רוכשות את הידע להטמיע ולתמוך בפיתוח שלהן.,הקהילה רוכשת את הידע להטמיע ולתמוך בפיתוחה העצמי.,הקהילות רוכשות את הידע הדרוש לשילוב ותמיכה בפיתוח עצמי שלהן.,0.0561,0.0561,0.0441,0.2344,0.2344,0.2287,0.8378,0.8287,0.8495,0.8578,0.8294,0.8684
52,תצלומים מהביקור שלי בגאנה בשנת 2011.,תמונות מהביקור שלי בגאנה ב-2011.,תמונות מביקורי בגאנה בשנת 2011.,תמונות מביקורי בגאנה בשנת 2011.,0.1838,0.4301,0.4301,0.4991,0.4991,0.4991,0.9174,0.9378,0.9378,0.9562,0.9534,0.9534
55,הם לא מרשים לי להגיד להם את כתובת המשלוח ולמי החבילה נשלחת.,הם לא יאפשרו לי להגיד להם לאיזו כתובת זה הולך ומי שולח את זה.,הם לא יאפשרו לי לספר להם לאיזו כתובת זה נשלח ומי שולח אותו.,הם לא יאפשרו לי לספר להם את הכתובת אליה זה נשלח ומי שולח אותו.,0.0925,0.0398,0.0437,0.5202,0.3074,0.3656,0.7559,0.7514,0.8163,0.8754,0.8569,0.8876
58,כבר הבוקר שלאחר מכן ואני לא יכול להתגבר על היומרנות המחפירה של כריס ליכט לגבי עיתונאות בשירות הציבורי ב-CNN אמש.,בוקר למחרת ואני לא מצליח להתגבר על ההתחזות המחפירה של כריס ליכט לעיתונות שירות הציבור ב-CNN אמש.,"למחרת, בבוקר, אני לא מצליח להתעלם מההתחזות המביכה של כריס ליכט לעיתונות אחראית ב-CNN אמש.","בבוקר למחרת, אני לא מצליח להתעלם מהתנהגות הבזויה של כריס ליכט, שהציג עצמו כעיתונאי ציבורי אמיתי בטלוויזיית CNN אמש.",0.2005,0.0791,0.0566,0.4914,0.2885,0.1586,0.7534,0.656,0.7891,0.8299,0.8159,0.8547
59,"זו היתה שערוריה, כמו פסטיבל אנטי-דמוקרטי סמלי של שקרים ותלונות שהתרחב ב-6 בינואר, שנערך באופן הרסני על ידי התקשורת האמריקאית.","זו הייתה שערורייה, כמו פסטיבל סמלי נגד דמוקרטיה של שקרים ותלונות ב-6 בינואר, שאורגן באופן הרסני על ידי התקשורת האמריקאית.","זאת הייתה שערורייה, כמו חגיגה סמלית של שקרים וטרוניות נגד הדמוקרטיה ב-6 בינואר, שאירחה באופן הרסני התקשורת האמריקאית.","התקשורת האמריקאית ארגנה בצורה הרסנית את מה שהיה למעשה חגיגה סמלית של שקרים וטענות, דומה למה שקרה ב-6 בינואר, מעין חגיגת אנטי-דמוקרטיה.",0.4247,0.0945,0.0587,0.726,0.4156,0.2208,0.7808,0.7056,0.8567,0.9092,0.8271,0.8725
60,הקהל המבויש.,הקהל המביש.,הקהל הבזוי.,הקהל שהתבייש.,0.1351,0.1351,0.1351,0.25,0.25,0.25,0.7563,0.7992,0.8773,0.8701,0.8271,0.7516
61,ליכט הסכים לכל בפני קהל שכולו רפובליקני!,ליכט הסכים לקהל רפובליקני בלבד!,Licht הסכים להופיע בפני קהל רפובליקני.,ליכט הסכים להופיע בפני קהל רפובליקני מלא!,0.0736,0.072,0.0919,0.2757,0.3704,0.5357,0.6787,0.5653,0.7099,0.8213,0.7197,0.8901
63,יש כאן סיפור שיש לדווח עליו.,יש סיפור שצריך לדווח עליו שם.,יש סיפור שראוי לדווח עליו.,יש סיפור ראוי לדווח עליו שם.,0.0878,0.1943,0.0878,0.25,0.535,0.25,0.9173,0.9179,0.869,0.9359,0.9513,0.9401
64,חוסר אחריות של מחפש – הרייטינג האשליתי אחראי לכל זה.,"הבלתי-אחריות המדומיינת וחסרת-האחריות של כל זה, המחפשת דירוגים.",הבלתי-אחראית והמדומיינת של החיפוש אחר דירוגים.,"המונעת על ידי חיפוש דירוגים, האחריות הבלתי אחראית והמדומה של הכל.",0.0251,0.0222,0.0185,0.051,0.0521,0.0495,0.2841,0.2,0.2689,0.5724,0.6379,0.5897
66,"יש לי מרתף חשוף מאוד, וכתוצאה מכך הרבה מכרסמים מוצאים בו מקלט.","יש לי מרתף מאוד מאווורר, מה שבעצם אומר שאני יכול לקבל הרבה מכרסמים שמוצאים בו מקלט.","מרתף שלי מאוד מושפע מרוחות, מה שמביא לכך שאני מקבל הרבה מכרסמים שמוצאים בו מקלט.","מרתף שלי מאוד מאווורר, מה שמושך הרבה מכרסמים לחפש בו מקלט.",0.108,0.0805,0.1007,0.5423,0.3626,0.3748,0.585,0.5334,0.7391,0.7522,0.7948,0.886
69,"אתמול בלילה נמאס לי מהשגרה, ניקיתי את כל המלכודות מחמאת בוטנים ופיזרתי עליהן פיסטוקים.","לבסוף נמאס לי מהשגרה הזאת אמש, ניקיתי את כל המלכודות מחמאת בוטנים, והדבקתי להן פיסטוק בדבק סופר.","התעייפתי סוף סוף מהשגרה הזאת אמש, ניקיתי את כל המלכודות מחמאת בוטנים והדבקתי להן אגוז פקאן בדבק סופר.","לבסוף נמאס לי מהשגרה הזאת אתמול, ניקיתי את כל המלכודות מחמאת בוטנים והדבקתי בהן אגוז פיסטוק.",0.3671,0.3104,0.4209,0.4838,0.4157,0.559,0.6298,0.5044,0.6752,0.823,0.7966,0.8737
76,אבל הן גם מקצצות את המענקים וזיכויי המיסים המעודדים פעילות עסקית נוספת.,אבל הם גם קיצצו מענקים וזיכויי מס שמעודדים פעילות עסקית רבה יותר.,אבל הם גם קיצצו מענקים וזיכויי מס שמעודדים פעילות עסקית נוספת.,המשלה קיצצה מענקים וזיכויי מס שמעודדים פעילות עסקית רבה יותר.,0.0432,0.2243,0.0395,0.31,0.4295,0.2166,0.7089,0.7473,0.5537,0.9207,0.9292,0.8963
77,"יש לי עסק. הוא מצליח למרות הממשל הפרובינציאלי, לא בזכותו.","אני בעלים של עסק. הוא מצליח למרות הממשלה המחוזית, לא בגללה.","העסק שלי מצליח למרות הממשלה המקומית, ולא בגללה.","עסקי מצליח למרות הממשלה המחוזית, ולא בזכותה.",0.3161,0.0393,0.0387,0.4792,0.1913,0.1933,0.7118,0.8269,0.4984,0.9057,0.9132,0.7872
81,"זה נכון אפילו כעת, כאשר goatse.cx נעלם, אבל יהיה מרוץ צמוד לתחתית בין goatse לבין, למשל, khou.com, ששם ניסיתי לצפות בסרטון ש-Wendy שלחו לי.","זה נכון גם עכשיו כש-goatse.cx נעלם, למרות שזה יהיה מרוץ צמוד לתחתית בין goatse ל, נגיד, khou.com, שם ניסיתי לצפות בסרטון ש-Wendy שלחה לי.","גם עכשיו, לאחר שאתר goatse.cx נעלם, ניתן לומר שזה מרוץ צמוד לתחתית בין goatse לאתר khou.com, שם ניסיתי לצפות בסרטון ששלחה לי וונדי.","הדבר נכון גם עכשיו, למרות שאתר goatse.cx כבר אינו קיים. אני ניסיתי לצפות בסרטון ששלחה לי וונדי באתר khou.com.",0.3248,0.2164,0.0393,0.605,0.4492,0.1898,0.8068,0.8185,0.6572,0.8332,0.8298,0.7463
94,השיגו מדבקות לרכב שהן נגד טרמפ והדביקו אותן בכל מקום.,השג כמה מדבקות פגוש שהן נגד טראמפ והדבק אותן בכל מקום.,השג מדבקות רכב נגד טראמפ והדבק אותן בכל מקום.,קבל מדבקות פגוש נגד טראמפ והדבק אותן בכל מקום.,0.262,0.2631,0.2631,0.5569,0.4505,0.4505,0.6076,0.7537,0.6578,0.8172,0.9008,0.8025
95,צעקו לעבר אלו שמנסים לגבור עלינו.,צעק בחזרה לאלה שינסו לדבר מעלינו.,השיבו בתקיפות לאלה שמנסים להשתיק אותנו.,התייצב כנגד אלה המנסים להשתיק אותנו.,0.033,0.0393,0.033,0.0,0.0833,0.0,0.6015,0.7722,0.5951,0.7642,0.8331,0.7572
101,זה לא מקובל מבחינה חברתית לצאת לציבור או להתקרב לאנשים כאשר אתה משתעל עם ליחה.,זה לא מקובל חברתית לצאת החוצה או להתנפל על אנשים כשאתה משתעל סערת ליחה.,לא מקובל חברתית לצאת למרחב הציבורי או להתקרב לאנשים כשאתה משתעל בחוזקה.,זה לא מקובל חברתית לצאת החוצה או להיכנס לשטח האישי של אנשים כשאתה משתעל בחוזקה.,0.0958,0.0955,0.0861,0.4714,0.5102,0.4231,0.4705,0.6852,0.6642,0.7298,0.7699,0.6782
102,אני חוזר. זה לא מקובל מבחינה חברתית לפזר את ליחת הקורונה שלכם בכל מקום!!!,אני חוזר. זה לא מקובל חברתית להפיץ את סערת הנזלת של הקוביד שלך לכל מקום!!!,אני חוזר. זה לא מקובל חברתית להפיץ את הנזלת שלך הקשורה לקורונה בכל מקום!,אני חוזר. זה לא מקובל להפיץ את הנזלת של הקוביד שלך בכל מקום!!!,0.3967,0.3559,0.4782,0.5319,0.5357,0.5604,0.4957,0.536,0.4658,0.8103,0.8253,0.8035
106,מיו יודע שצער הוא ליווי קבוע בחיים.,"העצב הוא בן לוויה קבוע של החיים, מיו יודעת זאת.",מיו יודעת שהעצב הוא בן לוויה קבוע של החיים.,מיו יודעת שהצער הוא לווייה קבועה של החיים.,0.0241,0.0298,0.0316,0.2055,0.2083,0.1408,0.6,0.628,0.8315,0.7372,0.8098,0.8519
107,"לאחר 4,000 מקרי לחץ יל מוצאת את עצמה במקום של אהבה ויש לה תחושות שהיא לא יודעת מה לעשות איתן, כך שיש הרבה משניהם.","לאחר 4,000 של מצוקה, ייל מוצאת את עצמה במקום של אהבה ויש לה הרגשות עצומות שהיא לא יודעת מה לעשות איתן אז יש הרבה משניהם.","לאחר 4,000 של סבל, יל מוצאת את עצמה במקום של אהבה ויש לה הרגשות עצומים שאינה יודעת כיצד להתמודד איתם.","אחרי תקופה ארוכה של מצוקה, יל מוצאת את עצמה במקום של אהבה, עם הרגשות העצומים שאינה יודעת כיצד להתמודד איתם.",0.5004,0.3474,0.2406,0.7008,0.5045,0.2932,0.6719,0.7124,0.6381,0.7883,0.822,0.8009
109,הפיאסקו של אתמול ‎‎‏‏‎#MangoMoron‎ היה כישלון שערורייתי.,פיאסקו האתמול עם #מנגומורון היה פיאסקו מזעזע.,פיאסקו מזעזע שהיה אתמול עם #המטומטם_המנגו.,התפרצות מזעזעת אתמול עם #מנגומורון הייתה פיאסקו מחריד.,0.0282,0.0285,0.0278,0.0714,0.0725,0.0704,0.6777,0.43,0.3837,0.6996,0.5585,0.5244
111,"איזה ""בכיר"" בחדשות החליט לתת לפושע השמן והשקרן זמן שידור ממושך?","איזה ""מנהל"" של ערוץ חדשות כבלים קיבל את ההחלטה לתת לפושע השמן והשקרן הזה כל כך הרבה זמן שידור?","איזה ""מנהל בכיר"" של ערוץ חדשות קבל את ההחלטה לתת לפושע השמן והשקרן הזה כל כך הרבה זמן שידור?",מי מהמנהלים בערוץ החדשות הכבלים החליט לתת לפושע הפלילי הזה כל כך הרבה זמן שידור?,0.1545,0.1656,0.0801,0.4767,0.4767,0.3289,0.892,0.8481,0.8376,0.8708,0.8751,0.8583
116,"ככל שהמכונית משתנה, כך גם ארני, שהביטחון החדש שלו הופך לשחצנטת מאחורי ההגה של מכוניתו האקזוטית.","ככל שהמכונית משתנה, כך גם ארני, שהביטחון העצמי החדש שלו הופך לשחצנות מאחורי ההגה של היפהפייה האקזוטית שלו.","כשהמכונית האקזוטית שלו משנה את ארני, הביטחון העצמי החדש שלו הופך לשחצנות מאחורי ההגה.","ככל שהמכונית משתנה, כך גם ארני, שהביטחון העצמי החדש שלו הופך לשחצנות מאחורי ההגה של מכוניתו המיוחדת.",0.5262,0.079,0.6039,0.7975,0.2823,0.8653,0.8042,0.5521,0.8458,0.8224,0.7411,0.8473
118,Codleo היא אחת מהשותפים הטובים ביותר של Salesforce המציעה את שירותי Salesforce הטובים ביותר המותאמים לצרכי החברה שלך.,קודליאו היא אחת משותפות ה-Salesforce המובילות המציעה את שירותי ה-Salesforce הטובים ביותר המותאמים לצרכי החברה שלך.,Codleo היא אחת מהשותפות המובילות של Salesforce המציעה את שירותי סייל'ספורס הטובים ביותר המותאמים לצרכי החברה שלך.,"Codleo, one of the leading Salesforce Partners, offers the best Salesforce services tailored to your company's needs.",0.4103,0.5706,0.0129,0.6117,0.7643,0.0559,0.8672,0.9076,0.3465,0.8931,0.9288,0.657
123,אחד הדברים המטורפים ביותר לגבי השכנים שלי שיוצאים נגדי הוא לחשוב כמה מאמץ נדרש כדי להיות עוין.,אחד הדברים המטורפים ביותר בנוגע לשכנים שלי שפונים נגדי הוא לחשוב כמה מאמץ צריך להשקיע כדי להיות עוין.,"השכנים שלי התנכלו לי, והדבר המפתיע הוא לחשוב כמה מאמץ נדרש כדי להיות עוין.",אחד הדברים המטורפים ביותר הוא לחשוב על כמה מאמץ נדרש מהשכנים שלי כדי להתנהג בצורה עוינת כלפי.,0.4531,0.4902,0.2329,0.7492,0.5964,0.6167,0.9414,0.7455,0.8472,0.9182,0.782,0.8885
124,"תשכחו ממני, זה בסדר.","שכח ממני, בסדר.","שכח אותי, בסדר.","שכחי אותי, בסדר.",0.1316,0.1029,0.1029,0.2564,0.1282,0.1282,0.7068,0.6014,0.7496,0.8938,0.9115,0.919
125,"תתעלמו ממני, זה בסדר.","התעלם ממני, בסדר., פשוט תספק את התרגום ללא טקסט נוסף.","התעלם ממני, בסדר","התעלם ממני, בסדר.",0.0364,0.114,0.1316,0.1087,0.1282,0.2564,0.4238,0.6761,0.723,0.6642,0.9196,0.9014
129,לטרוק בפניי את הדלת מחייב מאמץ.,טריקת דלת בפרצופי דורשת מאמץ.,לטרוק דלת בפרצופי דורש מאמץ.,טריקת דלת בפרני דורשת מאמץ.,0.0731,0.0809,0.0731,0.0847,0.1695,0.0847,0.6716,0.7,0.697,0.777,0.8416,0.7781
133,כלי השייט הזה מחוץ לתחום.,.כלי השיט הזה אסור בשימוש,.אסור להתקרב לכלי השיט הזה,אסור להשתמש בכלי השיט הזה.,0.044,0.044,0.0485,0.1,0.1,0.0,0.7828,0.637,0.7871,0.7553,0.7292,0.6973
137,אבל אדם אחר נמצא לעתים קרובות על סיפונה של הספינה.,אבל לעתים קרובות עוד אדם טס על אותה ספינה.,אדם אחר לעתים קרובות טס על אותה ספינה.,אבל לעתים אדם אחר טס גם הוא על אותה אוניה.,0.0531,0.0636,0.0525,0.3758,0.4551,0.372,0.7459,0.7617,0.7655,0.7603,0.7387,0.7658
138,אם הוא ימות... ההשלכות יהיו... משמעותיות.,אם הוא ימות... התוצאות יהיו... משמעותיות.,"אם הוא ימות, התוצאות יהיו משמעותיות.","אם הוא ימות, ההשלכות יהיו משמעותיות.",0.5969,0.1597,0.1783,0.8067,0.4259,0.526,0.9795,0.9239,0.939,0.951,0.9252,0.9587
140,להלן קורס מזורז (קצת ארוך יותר) מקורס מקוצר למה שאני מתכוון במושג אב-יפיקציה:,"Here is the Hebrew translation:

הנה קורס מזורז (מעט ארוך יותר מ) אורך ציוץ במה שאני מתכוון באבא-יפיקציה:",הנה קורס מזורז (מעט ארוך יותר מאורך ציוץ) במה שאני מתכוון בהתאבא-אבהות:,"הנה קורס מזורז בנושא מה שאני מכנה ""אבהות-ציה"":",0.0673,0.0958,0.0301,0.3304,0.3457,0.2044,0.524,0.4497,0.6588,0.6486,0.752,0.6297
