index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
21,השותף המקומי ואני הלכנו לחנות משקאות אלכוהוליים הלילה לקנות כמה בירות.,בן הזוג ואני הלכנו לחנות המשקאות הערב לקנות כמה בירות ובקבוק שמפניה.,הפרטנר ואני הלכנו הערב לחנות המשקאות כדי לקנות כמה בירות ובקבוק שמפניה.,בן הזוג ואני הלכנו לחנות המשקאות הערב לקנות כמה בירות ובקבוק בוב.,0.1344,0.1052,0.1344,0.436,0.4018,0.436,0.8073,0.6852,0.6604,0.8584,0.8658,0.8602
22,"כשהלכנו לקופה, הקופאית היתה בבירור #אישה טרנסג'נדרית.","כשהלכנו לשלם, הקופאית היא אישה טרנסג'נדרית די ברורה.","כשהלכנו לשלם, הקופאית הייתה אישה טרנסית שניתן לזהות בקלות.","כשהלכנו לשלם, הקופאית נראתה די ברור שהיא אישה טרנסג'נדרית.",0.0699,0.0501,0.1228,0.1408,0.1389,0.2083,0.7564,0.8498,0.8528,0.8888,0.8818,0.8979
27,ואמרתי לה שהציפורניים שלה מדליקות.,ואמרתי שהציפורניים שלה נראות מגניבות.,ואמרתי שהציפורניים שלה נראות נהדרות.,ואמרתי שהציפורניים שלה נראות מגניבות.,0.1027,0.1027,0.1027,0.5111,0.5111,0.5111,0.8705,0.8721,0.8705,0.8865,0.8943,0.8865
28,חיוך הרווחה שניכר על פניה גרם להרגשה טובה אבל העובדה שהיא פחדה בהתחלה גרם לתחושה נוראית ואני שונא את זה.,החיוך של ההקלה על פניה היה תחושה נהדרת אבל העובדה שהיא הייתה מפוחדת קודם פשוט חרא ואני שונא את זה.,החיוך של ההקלה על פניה היה תחושה נהדרת אבל העובדה שהיא הייתה מבוהלת קודם ממש מעצבנת ואני שונא את זה.,החיוך של ההקלה על פניה היה תחושה נהדרת אבל העובדה שהיא הייתה מפוחדת קודם פשוט מבאס ואני שונא את זה.,0.2499,0.2499,0.2499,0.4417,0.4417,0.4417,0.7152,0.6838,0.7525,0.8804,0.8621,0.8871
33,רק מושל המדינה יכול להעביר זאת.,זה לוקח את מושל המדינה.,זה דורש את מושל המדינה.,זה תלוי במושל המדינה.,0.0809,0.0809,0.0428,0.0847,0.0847,0.0,0.3683,0.6958,0.7803,0.5743,0.8133,0.8272
38,"בעבודה זו, המבוססת על משתנה של מודל העברת המסרים של לואיס (1969), אנו חוקרים את התנאים להופעה של תקשורת תלוית הקשר בתרחיש ממוקם.","בעבודה זו, המבוססת על גרסה של מודל האיתות הקלאסי של לואיס (1969), אנו בוחנים את התנאים להופעת תקשורת התלויה בהקשר בתרחיש ממוקם.","בעבודה זו, המבוססת על גרסה של מודל האיתות הקלאסי של לואיס (1969) אנו בוחנים את התנאים להופעת תקשורת תלוית הקשר בסיטואציה מסוימת.","בעבודה זו, המבוססת על גרסה של מודל האיתות הקלאסי של לואיס (1969), אנו בוחנים את התנאים להופעת תקשורת התלויה בהקשר בתרחיש ממוקם.",0.4195,0.3382,0.4195,0.6053,0.5543,0.6053,0.8444,0.8223,0.8444,0.8635,0.8905,0.8635
40,"בו זמנית, אנו חוקרים את התנאים הסביבתיים והיכולות הקוגנטיביות המאפשרים הסרת רב-משמעות של סמלים.","במקביל, אנו חוקרים את התנאים הסביבתיים והיכולות הקוגניטיביות המאפשרים הבהרת הקשר של משמעויות סמלים.","במקביל, אנו חוקרים את התנאים הסביבתיים והיכולות הקוגניטיביות המאפשרות הבהרת משמעות הסמלים בהקשרם.","במקביל, אנו חוקרים את התנאים הסביבתיים והיכולות הקוגניטיביות המאפשרים הבהרת דו-משמעות בהקשר של משמעויות סמלים.",0.4333,0.3871,0.4052,0.6146,0.4307,0.6103,0.7928,0.8702,0.7479,0.8971,0.8774,0.8828
41,"אנו מראים שאילוצים סביבתיים על בחירת הרפרנט של הקולט יכולים להיות מנוצלים באופן חד צדדי על ידי השולח, ללא יכולות ביעור מצד הקולט.","אנו מראים כי מגבלות סביבתיות על בחירת המושא של המקבל יכולות להיות מנוצלות באופן חד-צדדי על ידי השולח, ללא יכולות הבהרה מצד המקבל.",אנו מראים כי מגבלות סביבתיות על בחירת הרפרנט של המקבל יכולות להיות מנוצלות חד-צדדית על ידי השולח. ללא יכולות הבהרה מצד המקבל.,"אנו מראים כי מגבלות סביבתיות על בחירת המושא של המקבל יכולות להיות מנוצלות באופן חד-צדדי על ידי השולח, ללא יכולות הבהרה מצד המקבל.",0.2538,0.1767,0.2538,0.5211,0.4913,0.5211,0.6419,0.7485,0.6419,0.8493,0.8275,0.8493
46,"Ashanti Development עובדת כ-20 שנה עם מספר גדל והולך של קהילות באזור אשנטי שבגאנה, היא מעורבת בקהילות ותומכת באספקת מים וסניטציה, חינוך, בריאות, נטיעת עצים וחקלאות.","ארגון פיתוח אשנטי עובד עם מספר הולך וגדל של קהילות באזור אשנטי בגאנה במשך קרוב ל-20 שנה, תוך מעורבות עם הקהילות ומתן תמיכה במים ותברואה, חינוך, בריאות, נטיעת עצים וחקלאות.","ארגון פיתוח אשנטי עובד עם מספר הולך וגדל של קהילות באזור אשנטי בגאנה במשך כמעט 20 שנה. הם משתפים פעולה עם הקהילות ומספקים תמיכה במים ותברואה, חינוך, בריאות, נטיעת עצים וחקלאות.","ארגון פיתוח אשנטי עובד עם מספר הולך וגדל של קהילות באזור אשנטי בגאנה במשך קרוב ל-20 שנה, תוך מעורבות עם הקהילות ומתן תמיכה במים ותברואה, חינוך, בריאות, נטיעת עצים וחקלאות.",0.318,0.3041,0.318,0.4066,0.4051,0.4066,0.8619,0.8823,0.8619,0.9089,0.9076,0.9089
47,קהילות צוברות את הידע הנדרש להטמעה ולתמיכה בהתפתחותן.,קהילות רוכשות את הידע לשלב ולתמוך בפיתוח שלהן.,קהילות רוכשות את הידע להטמיע את הפיתוח שלהן ולתמוך בו.,קהילות רוכשות את הידע לשלב ולתמוך בפיתוח שלהן.,0.0603,0.0474,0.0603,0.3194,0.1829,0.3194,0.8157,0.8887,0.8157,0.8337,0.8565,0.8337
52,תצלומים מהביקור שלי בגאנה בשנת 2011.,תמונות מהביקור שלי בגאנה ב-2011.,תמונות מביקורי בגאנה בשנת 2011.,תמונות מהביקור שלי בגאנה ב-2011.,0.1838,0.4301,0.1838,0.4991,0.4991,0.4991,0.9174,0.9378,0.9174,0.9562,0.9534,0.9562
55,הם לא מרשים לי להגיד להם את כתובת המשלוח ולמי החבילה נשלחת.,הם לא יאפשרו לי להגיד להם לאן זה נשלח ומי שולח את זה.,הם לא יאפשרו לי למסור את הכתובת שאליה זה נשלח ומי השולח.,הם לא יאפשרו לי להגיד להם לאן זה נשלח ומי שולח את זה.,0.0967,0.0413,0.0967,0.4649,0.263,0.4649,0.7907,0.8257,0.7907,0.8545,0.868,0.8545
58,כבר הבוקר שלאחר מכן ואני לא יכול להתגבר על היומרנות המחפירה של כריס ליכט לגבי עיתונאות בשירות הציבורי ב-CNN אמש.,למחרת בבוקר ואני לא יכול להתגבר על ההעמדת הפנים המבישה של כריס ליכט בעיתונות שירות ציבורי ב-CNN אמש.,"למחרת בבוקר, אני לא יכול להתגבר על העמדת הפנים המבישה של כריס ליכט כעיתונאי שירות ציבורי ב-CNN אמש.",למחרת בבוקר ואני לא יכול להתעלם מההעמדת הפנים המבישה של כריס ליכט בעיתונות שירות ציבורי ב-CNN אמש.,0.2807,0.2107,0.1032,0.4982,0.4461,0.3954,0.5707,0.632,0.631,0.8117,0.8382,0.8138
59,"זו היתה שערוריה, כמו פסטיבל אנטי-דמוקרטי סמלי של שקרים ותלונות שהתרחב ב-6 בינואר, שנערך באופן הרסני על ידי התקשורת האמריקאית.","זה היה שערורייה, כמו פסטיבל אנטי-דמוקרטי סמלי של שקרים וטענות מ-6 בינואר, שהתקיים בהרס עצמי על ידי התקשורת האמריקאית.","זה היה שערורייה. כמו פסטיבל סמלי של 6 בינואר, אנטי-דמוקרטי של שקרים ותרעומת, שהתקיים בצורה הרסנית על ידי התקשורת האמריקאית.","זו הייתה שערורייה, כמו פסטיבל אנטי-דמוקרטי סמלי של שקרים וטענות בסגנון ה-6 בינואר, שאורגן בצורה הרסנית על ידי התקשורת האמריקאית.",0.4329,0.2266,0.4394,0.5472,0.5054,0.5889,0.6615,0.7168,0.7922,0.8113,0.8766,0.906
60,הקהל המבויש.,הקהל המביש.,הקהל הבזוי.,הקהל המביש והמביש.,0.1351,0.1351,0.0955,0.25,0.25,0.2381,0.7563,0.7992,0.7116,0.8701,0.8271,0.6328
61,ליכט הסכים לכל בפני קהל שכולו רפובליקני!,ליכט הסכים לקהל שכולו רפובליקנים!,ליכט הסכים להופיע בפני קהל שכולו רפובליקני!,ליכט פנה לקהל שכולו רפובליקנים!,0.0736,0.5946,0.0385,0.3758,0.8413,0.1471,0.658,0.8075,0.5747,0.8949,0.9346,0.8837
63,יש כאן סיפור שיש לדווח עליו.,יש שם סיפור לדווח עליו.,יש שם סיפור שכדאי לדווח עליו.,יש שם סיפור לדווח עליו.,0.1943,0.1858,0.1943,0.535,0.526,0.535,0.9385,0.9019,0.9385,0.9479,0.9614,0.9479
64,חוסר אחריות של מחפש – הרייטינג האשליתי אחראי לכל זה.,החוסר אחריות ההזייתי לשם הרייטינג של כל זה.,החוסר-אחריות ההזייתי במרדף אחר הרייטינג של כל זה.,החוסר אחריות ההזוי בחיפוש אחר רייטינג.,0.0511,0.0483,0.0222,0.2041,0.1531,0.0521,0.346,0.3763,0.4792,0.6633,0.6697,0.699
66,"יש לי מרתף חשוף מאוד, וכתוצאה מכך הרבה מכרסמים מוצאים בו מקלט.","יש לי מרתף עם הרבה טיוטות, מה שבעצם אומר שאני יכול לקבל הרבה מכרסמים שמוצאים בו מקלט.","יש לי מרתף עם הרבה רוח פרצים, מה שבעצם אומר שמכרסמים מוצאים בו מקלט.","יש לי מרתף מאוד פרוץ לרוחות, מה שבעצם אומר שאני יכול לקבל הרבה מכרסמים שמוצאים בו מחסה.",0.0992,0.2358,0.0734,0.538,0.5512,0.45,0.5368,0.5434,0.4681,0.65,0.7715,0.7154
69,"אתמול בלילה נמאס לי מהשגרה, ניקיתי את כל המלכודות מחמאת בוטנים ופיזרתי עליהן פיסטוקים.","לבסוף נמאס לי מהשגרה הזו אתמול בלילה, ניקיתי את כל המלכודות מחמאת בוטנים והדבקתי פיסטוק עליהן עם דבק חזק.","לבסוף נמאס לי מהשגרה הזו אתמול בלילה, ניקיתי את כל המלכודות מחמאת בוטנים והדבקתי פיסטוק עליהן עם סופר-גלו במיוחד.","לבסוף נמאס לי מהשגרה הזו אתמול בלילה, ניקיתי את כל המלכודות מחמאת בוטנים והדבקתי פיסטוק עליהן עם סופר-דבק.",0.3809,0.3809,0.4016,0.6676,0.6676,0.6722,0.7766,0.544,0.6865,0.8558,0.8009,0.8563
76,אבל הן גם מקצצות את המענקים וזיכויי המיסים המעודדים פעילות עסקית נוספת.,אבל הם גם קיצצו במענקים ובזיכויי מס שמעודדים פעילות עסקית נוספת.,"אבל הם גם קיצצו במענקים, ובזיכויי מס שמעודדים יותר פעילות עסקית.","אבל הם גם קיצצו במענקים ובזיכויי מס, דבר שמפחית את הפעילות העסקית הנוספת שהם מעודדים.",0.2159,0.0413,0.0163,0.3748,0.1261,0.122,0.7157,0.6606,0.8119,0.9281,0.9095,0.912
77,"יש לי עסק. הוא מצליח למרות הממשל הפרובינציאלי, לא בזכותו.","אני בעל עסק. הוא מצליח למרות הממשלה המחוזית, לא בזכותה.","אני בעל עסק. הוא מצליח למרות השלטון המחוזי, ולא בזכותו.","אני בעל עסק. הוא מצליח למרות הממשלה המחוזית, לא בזכותה.",0.3439,0.3439,0.3439,0.484,0.484,0.484,0.7154,0.7566,0.7154,0.9072,0.9155,0.9072
81,"זה נכון אפילו כעת, כאשר goatse.cx נעלם, אבל יהיה מרוץ צמוד לתחתית בין goatse לבין, למשל, khou.com, ששם ניסיתי לצפות בסרטון ש-Wendy שלחו לי.","זה נכון גם עכשיו כש-goatse.cx איננו, אם כי זו הייתה תחרות צמודה לתחתית בין goatse ובין, נאמר, khou.com, שם ניסיתי לצפות בסרטון שוונדי שלחה לי.","זה נכון גם עכשיו כש-goatse.cx איננו, אף על פי שזו הייתה תחרות צמודה בין goatse ובין, נאמר, khou.com, שם ניסיתי לצפות בווידאו שוונדי שלחה לי.","זה נכון גם עכשיו כש-goatse.cx איננו, אם כי זו הייתה תחרות צמודה לתחתית בין goatse ובין, נאמר, khou.com, שם ניסיתי לצפות בסרטון ששלחה לי וונדי.",0.086,0.0587,0.0832,0.389,0.2914,0.3571,0.719,0.7888,0.7353,0.8276,0.8219,0.826
94,השיגו מדבקות לרכב שהן נגד טרמפ והדביקו אותן בכל מקום.,קנה כמה מדבקות פגוש שהן נגד טראמפ והדבק אותן בכל מקום.,השג כמה מדבקות לרכב שהן נגד טראמפ והדבק אותן בכל מקום אפשרי.,קבל כמה מדבקות פגוש שהן נגד טראמפ והדבק אותן בכל מקום.,0.262,0.2892,0.262,0.5569,0.5773,0.5569,0.7657,0.781,0.6268,0.8316,0.9007,0.8074
95,צעקו לעבר אלו שמנסים לגבור עלינו.,צעק בחזרה על אלה שינסו לדבר מעלינו.,הגב בקול רם לאלה שמנסים לדבר מעלינו.,צעק בחזרה על אלה שינסו להשתלט על השיחה שלנו.,0.0278,0.033,0.0211,0.0,0.082,0.0,0.5582,0.6433,0.5411,0.8203,0.6575,0.831
101,זה לא מקובל מבחינה חברתית לצאת לציבור או להתקרב לאנשים כאשר אתה משתעל עם ליחה.,זה לא מקובל חברתית לצאת בציבור או למהר לאנשים כשאתה משתעל ומפיץ ליחה.,זה לא מקובל חברתית לצאת בציבור או למהר לאנשים כשאתה משתעל בכבדות ומוציא הרבה ליחה.,זה לא מקובל חברתית לצאת בציבור או למהר לאנשים כשאתה משתעל ומפיץ סערת ליחה.,0.0985,0.0978,0.0983,0.518,0.5111,0.5145,0.7084,0.6142,0.6538,0.8118,0.8177,0.7631
102,אני חוזר. זה לא מקובל מבחינה חברתית לפזר את ליחת הקורונה שלכם בכל מקום!!!,אני חוזר. זה לא מקובל חברתית להפיץ את סערת הריר של הקורונה שלך בכל מקום!!!,"אני חוזר ואומר, זה לא מקובל חברתית להפיץ את נזלת הקורונה שלך לכל עבר!",אני חוזר. זה לא מקובל חברתית להפיץ את סערת הריר של הקורונה שלך בכל מקום!!!,0.4666,0.0782,0.4666,0.6649,0.4089,0.6649,0.7569,0.7518,0.7569,0.8017,0.8622,0.8017
106,מיו יודע שצער הוא ליווי קבוע בחיים.,מיו יודעת שהעצב הוא בן לוויה קבוע של החיים.,מיו יודעת שהעצב מלווה את החיים באופן קבוע.,מיו יודעת שהעצב הוא בן לוויה קבוע של החיים.,0.0298,0.0316,0.0298,0.2083,0.0704,0.2083,0.628,0.8051,0.628,0.8098,0.8641,0.8098
107,"לאחר 4,000 מקרי לחץ יל מוצאת את עצמה במקום של אהבה ויש לה תחושות שהיא לא יודעת מה לעשות איתן, כך שיש הרבה משניהם.","לאחר 4,000 של מצוקה, יל מוצאת את עצמה במקום של אהבה ויש לה רגשות עזים שהיא לא יודעת מה לעשות איתם, אז יש הרבה משניהם.","לאחר 4,000 שנים של מצוקה, יל מוצאת את עצמה במקום של אהבה ויש לה רגשות עזים שאינה יודעת כיצד להתמודד איתם, אז יש הרבה משניהם.","לאחר 4,000 שנים של מצוקה, יל מוצאת את עצמה במקום של אהבה, ויש לה רגשות עזים שהיא לא יודעת מה לעשות איתם, ולכן יש הרבה משניהם.",0.4814,0.3621,0.3894,0.7428,0.5741,0.6935,0.694,0.7597,0.7716,0.7774,0.7555,0.7786
109,הפיאסקו של אתמול ‎‎‏‏‎#MangoMoron‎ היה כישלון שערורייתי.,הפיאסקו של אתמול עם #מנגו_אידיוט היה פיאסקו מזעזע.,הפיאסקו של אתמול עם #מנגו-אידיוט היה מזעזע.,הפיאסקו של אתמול עם #מנגו_אידיוט היה פיאסקו מזעזע.,0.1242,0.1263,0.1242,0.5282,0.5357,0.5282,0.5891,0.5036,0.5891,0.7434,0.7295,0.7434
111,"איזה ""בכיר"" בחדשות החליט לתת לפושע השמן והשקרן זמן שידור ממושך?","איזה ""מנהל"" חדשות בכבלים קיבל את ההחלטה לתת לפושע השמן והשקרן כל כך הרבה זמן שידור?",איזה מנהל בכיר בחדשות בכבלים קיבל את ההחלטה לתת לפושע הזה כל כך הרבה זמן שידור?,איזה מנהל חדשות בכבלים קיבל את ההחלטה לתת לפושע השמן והשקרן כל כך הרבה זמן שידור?,0.1811,0.0409,0.183,0.4891,0.3235,0.4891,0.8674,0.8788,0.8677,0.9051,0.8834,0.8931
116,"ככל שהמכונית משתנה, כך גם ארני, שהביטחון החדש שלו הופך לשחצנטת מאחורי ההגה של מכוניתו האקזוטית.","כשהמכונית משתנה, כך גם ארני, שהביטחון החדש שלו הופך ליהירות מאחורי ההגה של יופיו האקזוטי.","כשהמכונית משתנה כך גם ארני, שהביטחון החדש שלו הופך ליהירות מאחורי ההגה של מכוניתו האקזוטית.","כשהמכונית משתנה, כך גם ארני, שהביטחון החדש שלו הופך ליהירות מאחורי ההגה של המכונית האקזוטית שלו.",0.5703,0.6299,0.5782,0.6897,0.753,0.6854,0.6271,0.7637,0.7737,0.7405,0.8179,0.7957
118,Codleo היא אחת מהשותפים הטובים ביותר של Salesforce המציעה את שירותי Salesforce הטובים ביותר המותאמים לצרכי החברה שלך.,קודלאו היא אחת השותפות הטובות ביותר של Salesforce המציעה את שירותי Salesforce הטובים ביותר המותאמים לצרכי החברה שלך.,"קודלאו היא אחת השותפות הטובות ביותר של Salesforce, המציעה את שירותי Salesforce הטובים ביותר המותאמים לצרכים של החברה שלך.",קודלאו היא אחת השותפות הטובות ביותר של Salesforce המציעה את שירותי Salesforce הטובים ביותר המותאמים לצרכי החברה שלך.,0.7509,0.4235,0.7509,0.8323,0.6978,0.8323,0.8861,0.8945,0.8861,0.934,0.9268,0.934
123,אחד הדברים המטורפים ביותר לגבי השכנים שלי שיוצאים נגדי הוא לחשוב כמה מאמץ נדרש כדי להיות עוין.,אחד החלקים המטורפים ביותר בכך שהשכנים שלי הפכו נגדי הוא לחשוב על כמה מאמץ זה דורש להיות עוין.,אחד החלקים המטורפים ביותר בכך שהשכנים שלי הפכו נגדי הוא לחשוב על כמה מאמץ נדרש כדי להיות עוינים.,אחד החלקים המטורפים ביותר בכך שהשכנים שלי הפכו נגדי הוא לחשוב על כמה מאמץ זה דורש להיות עוין.,0.1115,0.2974,0.1115,0.5911,0.6764,0.5911,0.6939,0.7372,0.6939,0.8861,0.9036,0.8861
124,"תשכחו ממני, זה בסדר.","שכח אותי, בסדר.","תשכח ממני, זה בסדר.","שכח אותי, זה בסדר.",0.1029,0.7598,0.5081,0.1282,0.7361,0.4688,0.6014,0.9467,0.7554,0.9115,0.9641,0.93
125,"תתעלמו ממני, זה בסדר.","התעלם ממני, בסדר.","תתעלם ממני, זה בסדר.","התעלם ממני, בסדר.",0.1316,0.7598,0.1316,0.2564,0.7361,0.2564,0.723,0.9151,0.723,0.9014,0.9648,0.9014
129,לטרוק בפניי את הדלת מחייב מאמץ.,לטרוק דלת בפרצופי דורש מאמץ.,לטרוק דלת בפניי דורש מאמץ.,לטרוק דלת בפרצופי דורש מאמץ.,0.0809,0.0869,0.0809,0.1695,0.2542,0.1695,0.7,0.9044,0.7,0.8416,0.9198,0.8416
133,כלי השייט הזה מחוץ לתחום.,הכלי הזה אסור לגישה.,הגישה לספינה אסורה.,הכלי הזה מחוץ לתחום.,0.0523,0.0487,0.5475,0.102,0.0,0.6009,0.4644,0.4553,0.8076,0.5979,0.7197,0.7695
137,אבל אדם אחר נמצא לעתים קרובות על סיפונה של הספינה.,אבל אדם נוסף לעיתים קרובות טס על הספינה ההיא.,אבל אדם אחר טס לעיתים קרובות על הספינה ההיא.,אבל אדם נוסף לעיתים קרובות טס על סיפון הספינה ההיא.,0.0531,0.1293,0.0525,0.3188,0.4889,0.3156,0.732,0.8037,0.6511,0.7588,0.7639,0.7678
138,אם הוא ימות... ההשלכות יהיו... משמעותיות.,אם הוא היה מת... ההשלכות היו... משמעותיות.,אם הוא ימות ... ההשלכות יהיו ... משמעותיות.,אם הוא היה מת... ההשלכות היו... משמעותיות.,0.1535,1.0,0.1535,0.5174,0.5091,0.5174,0.9124,0.958,0.9124,0.9408,0.968,0.9408
140,להלן קורס מזורז (קצת ארוך יותר) מקורס מקוצר למה שאני מתכוון במושג אב-יפיקציה:,"הנה קורס התרסקות (קצת יותר ארוך מאורך ציוץ) למה שאני מתכוון ב""הפיכת אבא"":","הנה קורס מזורז (קצת יותר ארוך מאורך טוּט) למה שאני מתכוון ב""הפיכת לאבא"":","הנה קורס התרסקות (קצת יותר ארוך מאורך ציוץ) למה שאני מתכוון ב""הפיכת אבא"".",0.0754,0.2052,0.0734,0.3932,0.5173,0.3932,0.3517,0.5578,0.3231,0.7062,0.777,0.7003
