index,original,translated,locale_convention_annotation
164,Echidna with amethyst and magenta spikes.,具有紫水晶色和品红色尖刺的针鼹.,"locale conventions:

MQM annotations:
no locale convention errors."
167,"Their hair is raspberry, short and curly.",他们的头发是覆盆子色，又短又卷。,"locale conventions:

MQM annotations:
There are no locale convention errors in this translation."
169,Their most interesting feature is their good deeds.,他们最引人注目的特点是他们的善行。,"locale conventions:

MQM annotations:"
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...",尽管布莱姆·斯托克、马克斯·施莱克和斯蒂芬妮·梅尔尽了最大努力想让他们看起来很糟糕 - 每个人...,"locale conventions:

MQM annotations:
```
Critical: no-error
Major: no-error
Minor: no-error
```"
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.","Okay, I will provide translations into Mandarin and (a phonetic approximation of) Hokkien based on my best understanding. Please note that without more context, these translations might not be perfect.

**Mandarin:**

需要把它翻译成普通话和/或福建话，但我完全不懂。请直接提供翻译，不要添加任何额外的文字。

**Hokkien (Approximate Phonetic):**

Beh su-iau than i pien-yi chit cho pu-thong-ua kah/iah Hok-kien-ua, wa chiong-kai m chai-xiau. Chiah-ho thui-kien pien-yi, m-thang ka thiam kia-pah e su-ji.","```
locale conventions:

MQM annotations:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
179,Been toying with this thought for a little while:,脑海里盘旋这个想法有一阵子了。,"locale conventions:

MQM annotations:"
182,Because it happens in the mind and seems less tangible than physical health.,因为它发生在脑海中，并且似乎不如身体健康那样有形。,"locale conventions:

MQM annotations:"
189,"My sex is non-binary, my gender is female.",我的生理性别为非二元性别，我的性别认同为女性。,"locale conventions:

MQM annotations:"
193,Like krauty moods and other worldly pop music and radiophonic workshop and all sorts.,类似于德国摇滚的情绪，超凡脱俗的流行音乐，无线电音响工作室，以及诸如此类的东西。,"locale conventions:

MQM annotations:"
196,Playing around a bit with Flutter.,稍微玩了一下 Flutter。,"locale conventions:

MQM annotations:"
197,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.",说实话，我不想把我的业务建立在谷歌的技术之上。但另一方面，谷歌是少数几个真正有动力创造引人注目的跨平台体验的大公司之一，而且这一点也体现了出来。,"locale conventions:

MQM annotations:
None"
203,A few very small difficulties have come to light.,出现了一些小问题。,"locale conventions:

MQM annotations:"
204,Nothing to set alarm bells ringing but nevertheless they are being addressed.,虽无须过度担忧，但相关问题正在处理中。,"locale conventions:

MQM annotations:
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
205,A small update will be produced next week to correct them.,下周将会发布一个小更新来修正它们。,"locale conventions:

MQM annotations:"
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,我不太清楚为什么我的大脑想不明白；可能是因为工具过于宽泛和模糊，导致我的大脑因为“选项太多”而直接卡死。,"locale conventions:

MQM annotations:
no error"
217,"There's... no way that would work, probably!",不太可能吧！,"locale conventions:

MQM annotations:"
219,I was a voracious reader in my youth.,我年轻的时候是个贪婪的读者。,"locale conventions:

MQM annotations:"
228,"But if Spotify has a good quarter, they will.",但如果Spotify这季度表现良好，他们会的。,"locale conventions:

MQM annotations:"
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,让他们重建全国那些被掏空且日益衰败的城市。,"locale conventions:

MQM annotations:"
235,These headlines and articles usually reference one CEO at one large company.,这些标题和文章通常只提及一家大型公司的一位首席执行官。,"locale conventions:

MQM annotations:
minor: style/awkward - ""只提及"" can be simplified to ""提及""."
236,It's all clickbait but it does worry me about the executives and managers who read these articles.,这都是标题党，但它确实让我担心那些阅读这些文章的高管和经理们。,"locale conventions:

MQM annotations:
None"
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,它使人们能够避免耗时的通勤，从而节省时间和陪伴家人的时间。,"locale conventions:

MQM annotations:
Critical: no-error
Major: no-error
Minor: no-error"
247,"""This is a war between the pro-humans and anti-humans,"" he said.",“这是一场亲人类和反人类之间的战争，” 他说。,"locale conventions:

MQM annotations:"
249,He also argues that NDP and progressives want to depopulate society for the sake of the environment.,他还认为，新民主党和进步人士为了环境，想要减少社会人口。,"locale conventions:

MQM annotations:"
252,Whenever May would pop up I dreaded trying to celebrate my bday.,每当梅伊出现，我就害怕过生日。,"locale conventions:

MQM annotations:"
258,Winter is 30 days away in this little part of the Great Southern World.,在这个南半球的这小片地方，离冬天还有30天。,"```
locale conventions:

MQM annotations:
```"
261,"The rain is falling and whilst/while it is not frozen, you ain't going dancing in it!",下着雨，虽然没结冰，但你也别想在雨中跳舞了！,"locale conventions:

MQM annotations:
None"
265,Does you know of a performant way for a web component to respond to being added/removed from a document?,你知道有什么高性能的方法可以让 Web 组件响应被添加到文档或从文档中移除的事件吗？,"locale conventions:

MQM annotations:"
270,"We create a detached temp parent, install MO there, and observe it becoming detached (thus attached elsewhere).",我们创建一个分离的临时父对象，将MO安装在那里，并观察它变为分离状态（因此被附加到其他地方）。,"locale conventions:

MQM annotations:"
276,He's just absolutely ripped from tearing around my office twice a day.,他每天在我办公室里跑两趟，绝对练出来了。,"locale conventions:

MQM annotations:"
277,"I don't have a scale to weigh him, but he feels like he's well over a pound.",我没有秤来称他，但他感觉肯定超过一磅了。,"locale conventions:

MQM annotations:"
278,It makes me so happy to see him thriving.,看到他过得这么好，我真替他高兴。,"locale conventions:

MQM annotations:"
280,1) Slight modifications to the Hel's Fighters map layout.,对赫尔战士地图布局的轻微修改。,"locale conventions:

MQM annotations:
None"
286,"All collards, kale, chard is transplanted.",所有羽衣甘蓝、芥蓝、莙荙菜都已移栽。,"locale conventions:

MQM annotations:
critical: no-error
major: no-error
minor: no-error"
288,Spring peas at Gilpin are showing up so trellise needs to be set.,吉尔平的春豌豆已经长出来了，需要搭棚架了。,"locale conventions:

MQM annotations:"
291,"Apple Maps comes default with iOS, and yet people would go out of their way to download and install Google Maps onto their iPhones.",苹果地图是 iOS 的默认应用，但人们仍然会特意下载并在他们的 iPhone 上安装谷歌地图。,"locale conventions:

MQM annotations:"
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).",出于好奇，我保持开放心态，对比了 Google 地图和 Apple 地图在我的测试 iPhone 设备上的表现（我的主力机是安卓设备，所以很少使用 iPhone）。,"locale conventions:

MQM annotations:
None"
297,No idea.,不知道。,"locale conventions:

MQM annotations:"
300,Could it be that Google Search is integrated with Google Maps?,Google搜索是否可能与Google地图集成？,"```
locale conventions:

MQM annotations:
```"
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.",我个人倾向于不向最终用户发布垃圾产品。 苹果2012年发布的苹果地图简直是一场灾难。,"locale conventions:

MQM annotations:
Critical: no-error
Major: no-error
Minor: no-error"
306,The house itself declines in value because it loses its condition and needs to be replaced.,房子本身因失去状况和需要更换而贬值。,"locale conventions:

MQM annotations:"
310,They're not stupid enough to sell the sell forever.,他们还没蠢到会永远卖下去。,"locale conventions:

MQM annotations:"
313,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way.,观看澳大利亚和美国媒体频道时，你似乎无法想象土地有一天会被夺走，但这正是因为富人整天在那里确保你的思想朝着某个方向思考。,"locale conventions:

MQM annotations:"
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.",敬各位投资者，我举杯祝愿你们成功，梦想成真。,"locale conventions:

MQM annotations:"
322,Let us continue to work together towards creating a brighter future for all.,让我们继续携手合作，共创美好未来。,"locale conventions:

MQM annotations:"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,我常常惊叹于人类这种能力，他们明明被如此多的关于真正残忍的证据所包围，却还能如此贬低自己。,"locale conventions:

MQM annotations:"
327,We're all such messy critters.,我们都是这样邋遢的生物。,"locale conventions:

MQM annotations:"
332,"or ""Modal editors are useless today"" :morty:",或者“模态编辑器今天已经没用了” :morty:,"locale conventions:

MQM annotations:
minor: locale_conventions/number_format - The emoji "":morty:"" should be translated or localized to a culturally relevant Chinese equivalent if one exists. Otherwise, it is acceptable to keep it as is."
336,How would you share personal libraries?,你如何分享个人书库？,"```
locale conventions:

MQM annotations:
```"
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",总有一天我要体验在高空达到性高潮的滋味，或许不是跟陌生人。,"locale conventions:

MQM annotations:"
342,I don't agree that #Mastodon is difficult to setup.,我不认为#Mastodon很难设置。,"locale conventions:

MQM annotations:"
345,"I wish there was a ""who to follow"" recommendation somehow.",我希望有个类似“推荐关注”的功能。,"locale conventions:

MQM annotations:"
347,If you stick to the default web interface it doesn't look and feel good (imho).,如果你坚持使用默认的网页界面，它看起来和用起来都不好 (恕我直言)。,"locale conventions:

MQM annotations:"
352,Explanation: account for both sides of mutual influence,解释：兼顾相互影响的正反两面。,"locale conventions:

MQM annotations:"
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.",即使他没能在市民大会上说出来，在现在到2024年11月之间，美国的每个人都会听到这些话，而且是反复听到。,"locale conventions:

MQM annotations:
None"
366,Throwing everything you've got over the fence in response to GPT is not it.,把所有东西都一股脑地扔过墙来应对GPT可不是个好办法。,"locale conventions:

MQM annotations:"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",如果我试图算出我的单次最大重量，我可能没有足够的重量来达到极限，或者相反，这可能会严重伤害甚至杀死我。,"locale conventions:

MQM annotations:"
375,I swear burrata didn't exist five years ago,我发誓五年前根本没有布拉塔奶酪。,"locale conventions:

MQM annotations:
minor: no-error - No locale convention errors found."
376,This is my personal Mandela effect thing.,这是我个人的曼德拉效应。,"```
locale conventions:

MQM annotations:
```"
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,我从未见过谁的妈妈做过它，也从未在派对上被硬塞过，也从未见过它与任何人的酱料制作冒险或烘焙日同时出现。,"locale conventions:

MQM annotations:"
380,It just appeared one day and suddenly it was available everywhere.,它不知何时就冒出来了，然后突然间到处都能看到了。,"locale conventions:

MQM annotations:
None"
385,"This would be mainly for web browsing, occasional email, and some games.",主要用于网页浏览、偶尔收发邮件和玩一些游戏。,"locale conventions:

MQM annotations:"
387,"""A good game is only late until it ships.",好游戏不怕晚，就怕做不出来。,"locale conventions:

MQM annotations:"
392,"""Or, as an industry catch phrase goes: A late game is only late until it ships.",或者，正如行业内的流行语所说：跳票的游戏迟早会发售。,"locale conventions:

MQM annotations:"
394,Is it so ephemeral then?,难道就这么短暂吗？,"locale conventions:

MQM annotations:"
397,"He carries it in his mouth proudly all over the house, and I just have to laugh inwardly.",他得意地叼着它在屋子里到处走，我只能在心里暗自发笑。,"locale conventions:

MQM annotations:"
399,Have now done a full round trip on the new ICNG train.,现在已经完成了新ICNG列车的完整往返行程。,"locale conventions:

MQM annotations:
minor: no-error"
400,I really like it.,我真的很喜欢。,"locale conventions:

MQM annotations:
None"
402,There's areas that could use some polish.,有些地方需要润色。,"locale conventions:

MQM annotations:
None"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",主要是垃圾箱数量不足，以及缺乏解释灯光颜色意义的标牌。,"locale conventions:

MQM annotations:"
404,"Fix those minor issues, and then can we have more of these please?",把那些小问题修好，然后我们可以多来点这样的吗？,"locale conventions:

MQM annotations:
None"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,每位顾客限购一块，我们尽力确保每位排队者都能买到。,"locale conventions:

MQM annotations:"
407,"You can buy ONE of the boards listed above, not one of each.",你可以购买上面列出的板子中的**一个**，不是每一个。,"locale conventions:

MQM annotations:
No locale convention errors."
409,Yesterday I had the best time with my friend and former rabbi colleague.,昨天我和我的朋友以及以前的拉比同事度过了最美好的时光。,"locale conventions:

MQM annotations:
Critical: no-error
Major: no-error
Minor: no-error"
410,We visited for a couple hours on my porch.,我们在我的门廊上拜访了几个小时。,"locale conventions:

MQM annotations:
None"
412,We all have stories to tell.,我们都有故事要讲。,"locale conventions:

MQM annotations:"
415,I quite like akkoma the software and the domain name I got for my instance.,我挺喜欢 Akkoma 这个软件和我为实例注册的域名。,"locale conventions:

MQM annotations:
None"
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",我觉得不知怎么的，我一开始就弄错了，或者说，一开始就没走对路。,"locale conventions:

MQM annotations:
None"
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,地下已经被雷普尼德虫族挖成了隧道，你掉进了一个洞穴中，那里有数百只雷普尼德虫族挤在一起，形成一片沸腾的肉堆。,"locale conventions:

MQM annotations:"
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",结局迅疾而至，数对毒牙注入致命的毒液，而迪斯克拉的空气也污染了你的肺部。,"locale conventions:

MQM annotations:"
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八眼雷普尼德人似乎在注视着你，但他们没有向你移动，事实上，当你慢慢走向他们时，他们一动不动。,"locale conventions:

MQM annotations:
no errors"
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.",你决定重新建立联系很危险，便回到你的飞行器。但这次经历让你清醒了过来，自从你跳入未来后，你的思绪就一直很混乱。,"locale conventions:

MQM annotations:
no error"
437,I started a new shawl.,我开始织一条新的披肩。,"locale conventions:

MQM annotations:"
442,I am using a H hook with a similar double crochet pattern as I have done before.,我正在使用一个H号钩针，用与之前相似的双钩针编织图案。,"locale conventions:

MQM annotations:"
448,The literature class hatred is even worse: I love to read.,文学课的仇恨更糟：我爱阅读。,"locale conventions:

MQM annotations:
No locale convention errors found."
454,Humanity is out in 5 days.,人类将于5天后推出。,"locale conventions:

MQM annotations:"
456,What will people think of it?,人们会怎么想呢？,"locale conventions:

MQM annotations:"
463,Came home on my lunch break to see this sitting outside uwu.,午休回家，就看到这个东西坐在外面，呜呜呜。,"locale conventions:

MQM annotations:
minor: style/tone - The use of ""呜呜呜"" (wū wū wū) is a direct translation of ""uwu,"" which is an internet slang expression. While understandable, it may not be the most natural or appropriate tone for all contexts in Chinese. A more neutral or contextually relevant expression might be preferable depending on the target audience."
464,Wish I could take it back to work with me to setup more.,真希望我能把它带回工作场所，以便设置更多。,"locale conventions:

MQM annotations:"
466,So I finally watched #Heartstopper,所以我终于看了#心跳漏一拍了。,"locale conventions:

MQM annotations:
minor: style/other - The translation is literal and doesn't sound natural in Chinese. While accurate, it lacks the nuanced understanding of online slang and cultural context in Chinese. Using ""#心跳漏一拍"" is technically correct as a translation of Heartstopper, but it feels clunky. A more natural translation in this context would acknowledge that the person just finished watching the show."
477,"But it's important to not make excuses for issues and just fix them, especially in production when your lead needs changes.",但重要的是不要为问题找借口，而是直接修复它们，尤其是在生产环境中当你的负责人需要变更的时候。,"locale conventions:

MQM annotations:"
480,"Good critique is there to correct the problem quickly, and isn't directed at your ability.",好的批评是为了快速纠正问题，而不是针对你的能力。,"locale conventions:

MQM annotations:
None"
485,These roots are hidden.,这些根是隐藏的。,"locale conventions:

MQM annotations:"
486,Work is not visible.,工作不可见。,"locale conventions:

MQM annotations:"
492,He waited until he was in the darkness of the bunk room before he pulled the note out and read it in a beam of light coming through the blackout curtains.,他等到身处昏暗的卧舱后，才拿出那张纸条，借着遮光帘缝隙里透进的光线阅读。,"locale conventions:

MQM annotations:
None"
495,I've met some marvelous new #Mastodon mates lately and want to maintain the trend.,最近认识了一些很棒的 #Mastodon 新朋友，想保持这个趋势。,"locale conventions:

MQM annotations:"
