index,original,zero_shot_translation,annotation
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","Как меняется машина, так меняется и Арни, чья новообретенная уверенность за рулем его экзотической красавицы перерастает в высокомерие.","MQM annotations:
no-error"
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,"Самое безумное в том, что мои соседи ополчились против меня, это думать о том, сколько усилий нужно, чтобы быть враждебным.","MQM annotations:
no-error"
126,It hurts but you gotta do you.,"Больно, но ты должен делать то, что считаешь нужным.","MQM annotations:
no-error"
127,But at this point the open hostility and violence is getting worse.,Но на данный момент открытая враждебность и насилие усугубляются.,"MQM annotations:
no-error"
131,And I still have NO IDEA what I could have possibly done to deserve this.,"И я до сих пор ПОНЯТИЯ НЕ ИМЕЮ, чем я мог/могла заслужить это.","MQM annotations:
no-error"
133,That vessel is off-limits.,Доступ к этому судну запрещён.,"MQM annotations:
no-error"
135,She is irrelevant to me.,Она мне безразлична.,"MQM annotations:
Accuracy Errors
[no-error]:no-error - No error."
139,I gripe about dad-ification a lot.,"Я часто ворчу по поводу ""отцовства"".","MQM annotations:
Accuracy Errors
[Major]: [Mistranslation] - ""Dad-ification"" is translated as ""отцовства"" which is more literally translated as ""fatherhood"". While there is an overlap in meaning, ""dad-ification"" carries a more specific cultural connotation related to adopting habits or behaviors associated with fathers, often in a humorous or self-deprecating way. ""Fatherhood"" is a more general term and doesn't capture this nuance as directly."
140,Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,"Вот (чуть более длинный, чем) краткий курс в стиле ""тут"", объясняющий, что я подразумеваю под ""папа-фикацией"":","MQM annotations:
Accuracy Errors
[Major]: [Mistranslation] - The word ""toot"" is mistranslated as ""тут"" which means ""here"". ""Toot"" in this context refers to a short social media post, especially on Mastodon.
[Minor]: [Style/Awkward] - ""папа-фикацией"" sounds very unnatural in Russian. The translator seems to have directly transliterated ""dad-ification"" which doesn't work well in this context. A more natural translation might be needed depending on what ""dad-ification"" is intended to mean."
141,"It isn't my term, it is a term used to describe when a narrative or gameplay mechanic is built around a central protagonist (usually older, usually male) stewarding or guarding another person (often younger).","Это не мой термин, это термин, используемый для описания случаев, когда повествование или игровая механика строится вокруг центрального протагониста (обычно старше, обычно мужчина), опекающего или защищающего другого человека (часто младше).","MQM annotations:
no-error"
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.","""Отцовство"" обычно предполагает, что решением ситуации, когда фигура родителя должна заботиться или защищать ребенка или его замену, является подавляющая сила и использование этой силы для установления очень специфической формы динамики власти.","MQM annotations:
Accuracy Errors
[Minor]: [terminology/inappropriate for context] - ""Отцовство"" (fatherhood) is a literal translation of ""Dad-ification"" but sounds strange in Russian. A more suitable term could be something like ""воспитание в стиле отца"" (father-style upbringing) or a similar phrase that conveys the meaning of the original term more naturally."
145,"Dad-ification erodes the possibility for communal solutions, and often wholly ignores, or undercuts any agency the child has.",Отцовство как фетиш подрывает возможность коллективных решений и зачастую полностью игнорирует или умаляет какую-либо самостоятельность ребёнка.,"MQM annotations:
Accuracy Errors
[no-error]: no-error - No errors detected."
151,- More details are in the full blog post.,Больше подробностей — в полной версии статьи в блоге.,"MQM annotations:
no-error"
159,Over time dart became my go-to for quick UI.,Со временем Dart стал моим основным выбором для быстрого создания UI.,"MQM annotations:
no-error"
160,"#flutter is a pleasure to work with, and they have #mobx for easy store management.","#flutter - одно удовольствие в работе, а для удобного управления хранилищем у них есть #mobx.","MQM annotations:
no-error"
161,"The dependency story is less insane than nodejs, too.","С зависимостями всё не так безумно, как в Node.js.","MQM annotations:
no-error"
163,But it allows to move fast and that's why it's ideal for small hacks.,"Но это позволяет быстро двигаться, и поэтому это идеально подходит для небольших хаков.","MQM annotations:
no-error"
166,Their tail is extremely thick.,Их хвост чрезвычайно толстый.,"MQM annotations:
no-error"
171,"Being able to jump really high, tear regular humans to shreds, use creepy magic powers, and replenish health by feasting on your enemies - this should be a staple of all PC games, to be honest.","Уметь высоко прыгать, разрывать обычных людей в клочья, использовать жуткие магические силы и восстанавливать здоровье, пожирая врагов - честно говоря, это должно быть неотъемлемой частью всех компьютерных игр.","MQM annotations:
no-error"
176,It maybe has too many language subtleties.,"Возможно, в этом слишком много языковых тонкостей.","MQM annotations:
no-error"
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.","Okay, I understand. Here's the Russian translation:

**Нужно перевести это на китайский (мандаринский и/или хоккиенский), ни один из которых я не знаю вообще. Просто предоставьте перевод без какого-либо дополнительного текста.**","MQM annotations:
No error detected."
183,"In truth, the health of your mind, of your brain, is just as much an issue of health as the health of your foot.","По правде говоря, здоровье вашего разума, вашего мозга, это такой же вопрос здоровья, как и здоровье вашей ноги.","MQM annotations:
No error detected."
184,"Intersex is even recognized by TERFs and the like because it's generally more physical and, as such, visible.","Интерсекс-людей признают даже ТЕРФ и им подобные, потому что это обычно больше связано с физиологией и, как таковое, более заметно.","MQM annotations:
no-error"
185,"In the same way that mental health is seen as less ""real"" than physical health by many, I kind of feel that being trans is merely intersex of the mind.","Подобно тому, как многие считают психическое здоровье менее «реальным», чем физическое, у меня есть ощущение, что трансгендерность – это просто интерсекс, только в разуме.","MQM annotations:
no-error"
186,"The more I read of studies on sex, gender, psychology, the more the statement of ""My sex is male, my gender is female"" seems simplistic and inaccurate.","Чем больше я читаю исследований о поле, гендере, психологии, тем более упрощённым и неточным кажется утверждение ""Мой пол - мужской, мой гендер - женский"".","MQM annotations:
no-error"
190,"I think the designation of ""non-binary"" needs to be extended from just a gender term, to be used when referring to sex.","Я думаю, что обозначение ""небинарный"" нужно расширить с гендерного термина на обозначение пола.","MQM annotations:
Accuracy Errors
[no-error]: no-error - No errors detected."
193,Like krauty moods and other worldly pop music and radiophonic workshop and all sorts.,"Как краут-рок настроения и потусторонняя поп-музыка, радиофоническая мастерская и все такое.","MQM annotations:
no-error"
210,I want to make dashboards.,Я хочу создавать дашборды.,"MQM annotations:
No error"
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""","Итак, с приближением нового рейда в #FFXIV я уже давно думаю: ""Блин, я бы хотел попробовать рейдить по-настоящему, но Party Finder звучит как бардак, и я никогда не найду статик, который бы меня взял"".","MQM annotations:
no-error"
215,I'll make my own static!,Я сам сделаю статическое электричество!,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - The translation is not incorrect, but it's slightly unnatural. Static electricity is not ""made"". A better translation would be: ""Я сам создам статическое электричество!""."
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!","Полный людей, слишком переживающих, чтобы попытаться присоединиться к рейдовой статике, без каких-либо ожиданий быть хорошими!","MQM annotations:
No errors found."
219,I was a voracious reader in my youth.,В юности я был ненасытным читателем.,"MQM annotations:
no-error"
221,"But, after ~decades~ of reading next to nothing (with the exception of functional work-related non-fiction stuff and an occasional self-help book) I set a goal to read 23 books in 2023.","Но после ~десятилетий~ практически полного отсутствия чтения (за исключением функциональной, связанной с работой научно-популярной литературы и редких книг по саморазвитию) я поставил себе цель прочитать 23 книги в 2023 году.","MQM annotations:
no-error"
226,I wanna see these companies that intermediate transactions explain to their customers how they set their percentages.,"Я хочу, чтобы эти компании, которые выступают посредниками в транзакциях, объяснили своим клиентам, как они устанавливают свои проценты.","MQM annotations:
no-error"
228,"But if Spotify has a good quarter, they will.","Но если у Spotify будет хороший квартал, то да.","MQM annotations:
Accuracy Errors
[Major]: [Omission] - The translation omits the verb ""they will"" (do something good, such as invest more in something). The Russian translation implies agreement or affirmation (""yes"")."
229,Is it a danger to let migrants in at the southern border? I dunno.,Представляет ли опасность впуск мигрантов на южной границе? Не знаю.,"MQM annotations:
no-error"
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,Пусть они восстановят опустевшие и ветшающие города по всей стране. Снова.,"MQM annotations:
no-error"
238,There are still going to be jobs that can be accomplished remotely for the foreseeable future.,В обозримом будущем сохранится возможность удалённой работы.,"MQM annotations:
no-error"
239,Remote work is enabling.,Удалённая работа расширяет возможности.,"MQM annotations:
no-error"
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.","Это позволяет людям работать в комфортных местах, а не в душных, шумных офисах.","MQM annotations:
no-error"
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,"Это позволяет людям избегать долгих поездок на работу, которые отнимают время от их дня и их семей.","MQM annotations:
no-error"
250,"""You are the carbon they are trying to reduce.""","Вы тот самый углерод, который они пытаются сократить.","MQM annotations:
no-error"
251,"So like from the beginning for all my birthdays in the past, I always had rough ones.","Короче, начиная с самого начала, все мои дни рождения в прошлом всегда были трудными.","MQM annotations:
no-error"
257,And today is already becoming a great day!,И сегодня уже становится отличным днём!,"MQM annotations:
no-error"
258,Winter is 30 days away in this little part of the Great Southern World.,До зимы 30 дней в этом небольшом уголке Большого Южного мира.,"MQM annotations:
no-error"
264,I will zip the lining into my cycle jacket - just in case I need it inside.,"Я застегну молнию на подкладке в своей велосипедной куртке - на всякий случай, если она мне понадобится внутри.","MQM annotations:
Accuracy Errors
[no-error]: no-error - No errors detected."
273,I finally got a good dangle photo so I can be sure he's not fat.,"Наконец-то получилось хорошее фото, где всё видно, чтобы убедиться, что он не толстый.","MQM annotations:
no-error"
275,He's not.,Нет.,"MQM annotations:
no-error"
282,2) The currency reward system has been connected.,Система вознаграждений валютой подключена.,"MQM annotations:
no-error"
286,"All collards, kale, chard is transplanted.","Вся листовая капуста, кале, мангольд пересажены.","MQM annotations:
Accuracy Errors
[no-error]: No errors found."
287,Plans to set in salad at Penn on 6row pattern and see how that compares to broadcast seeded beds.,"Планируется высадить салат в Пенне по схеме 6 рядов и посмотреть, как это сравнится с грядками, засеянными разбросным способом.","MQM annotations:
no-error"
288,Spring peas at Gilpin are showing up so trellise needs to be set.,"Весенний горох в Гилпине всходит, так что нужно устанавливать шпалеры.","MQM annotations:
no-error"
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","Нужно также засеять грядку для салата, чтобы интегрировать нарезанную зелень, в обеих случаях есть обученная команда по ирригации, подготовке грядок и пересадке, что составляет 90% навыков, не связанных со сбором урожая, просто обеспечьте это.","MQM annotations:
Accuracy Errors
[Major]: [addition] - The phrase ""просто обеспечьте это"" (just make sure of it) is added to the end of the sentence."
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","Из любопытства я старался быть непредвзятым, чтобы сравнить Google Maps и Apple Maps на моём тестовом iPhone (мой основной телефон - Android, поэтому я редко пользуюсь iPhone).","MQM annotations:
no-error"
299,Was it the 2012 Apple Maps disaster?,Была ли это катастрофа с Apple Maps в 2012 году?,"MQM annotations:
no-error"
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","Я предвзято отношусь к выпуску мусора конечным пользователям, а Apple крупно облажалась со своими Apple Maps, когда они вышли в 2012 году.","MQM annotations:
no-error"
308,Not the case.,Не в этом дело.,"MQM annotations:
no-error"
313,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way.,"Кажется немыслимым, что однажды землю могут отобрать, когда смотришь австралийские и американские СМИ, но это потому, что богатые сидят там целыми днями, убеждаясь, что ты думаешь определенным образом.","MQM annotations:
no-error"
314,The land is very easily and quickly taken away by the government one day if they want to do that.,"Землю очень легко и быстро могут забрать у вас власти в один день, если захотят это сделать.","MQM annotations:
no-error"
316,It never made sense how ppl can keep land at the expense of others.,"Никогда не понимал, как люди могут удерживать землю за счёт других.","MQM annotations:
no-error"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"Меня часто поражает человеческая способность так сильно себя принижать, будучи буквально затопленными свидетельствами того, как выглядит настоящая жестокость.","MQM annotations:
no-error"
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,"Но смягчение отчаяния из-за нашего беспорядка имеет решающее значение, потому что это дает нам больше пространства для решения окружающих нас руин.","MQM annotations:
Accuracy Errors
[no-error]: no-error - No accuracy errors.
Fluency Errors
[Minor]: [Style/Awkward] - ""Но смягчение отчаяния из-за нашего беспорядка имеет решающее значение"" is grammatically correct, but sounds slightly awkward in Russian."
331,"Some programmers: ""Typing speed does not matter!""","Некоторые программисты: ""Скорость печати не имеет значения!""","MQM annotations:
no-error"
334,"Not sure if this is the best approach for sharing, but I like it for now: <URL>","Не уверен, лучший ли это способ поделиться, но мне пока нравится: <URL>","MQM annotations:
no-error"
338,I have been toying with this little piece on my head for a few days now.,Я уже несколько дней верчу в руках эту штучку у себя на голове.,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - ""Toying with this little piece on my head"" is mistranslated as ""верчу в руках эту штучку у себя на голове"" which means ""turning this thing in my hands on my head"". The original meaning is lost."
339,It is definitely more romance than filth.,"Это определённо больше романтика, чем грязь.","MQM annotations:
Accuracy Errors
[Minor]: [untranslated text] - ""It is"" is missing in the translation."
343,"Common, it's really not that hard.","Да ладно, это же не так уж и сложно.","MQM annotations:
no-error"
345,"I wish there was a ""who to follow"" recommendation somehow.","Хотелось бы, чтобы была какая-то рекомендация ""на кого подписаться"".","MQM annotations:
no-error"
347,If you stick to the default web interface it doesn't look and feel good (imho).,"Если пользоваться веб-интерфейсом по умолчанию, то он выглядит и ощущается не очень хорошо (имхо).","MQM annotations:
no-error"
349,"I don't know if prevention is possible, but it's worth trying.","Я не знаю, возможно ли предотвращение, но стоит попытаться.","MQM annotations:
no-error"
350,"The four steps I outline are up for debate, with some progress in each:","Четыре шага, которые я описываю, являются предметом обсуждения, но по каждому из них есть некоторый прогресс.","MQM annotations:
no-error"
356,"Even if he didn't get to say them during the town hall, everyone in America will hear them anyway, repeatedly, between now and November 2024.","Даже если он и не произнес их во время встречи с избирателями, все в Америке все равно услышат их, неоднократно, в период между сегодняшним днем и ноябрем 2024 года.","MQM annotations:
no-error"
363,"The ""MusicLM Demo"" is mildly interesting.","Демо ""MusicLM"" слегка интересно.","MQM annotations:
no-error"
369,I work out alone in my bedroom without a spotter or even a weight rack.,"Я занимаюсь один в своей спальне без страховщика и даже без силовой рамы, только с гантелями и штангой.","MQM annotations:
Accuracy Errors
[Minor]: [addition] - ""только с гантелями и штангой"" (only with dumbbells and a barbell) is added information not present in the source text."
371,I bench press on my bed.,Я жму лёжа на своей кровати.,"MQM annotations:
no-error"
378,I'd never seen it at the fancy grocer or any of the Italian delis.,"Я никогда не видел этого ни в шикарном бакалейном магазине, ни в итальянских гастрономах.","MQM annotations:
no-error"
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","Будучи радикализованными здесь, мы неохотно покупаем новую FAANG-машину*.","MQM annotations:
Accuracy Errors
[no-error]: No error detected."
386,"In 1998-06 Gamefan, in relation to the long development of the first Unreal game, Jason Schrieber commented,","В Gamefan за июнь 1998 года, в связи с долгой разработкой первой игры Unreal, Джейсон Шрайер отметил:","MQM annotations:
no-error"
387,"""A good game is only late until it ships.","Хорошая игра считается задержанной до тех пор, пока не выйдет.","MQM annotations:
no-error"
388,"A bad game is bad forever.""",Плохая игра плоха навсегда.,"MQM annotations:
no-error"
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",Более ранний выпуск GamePro 1997-11 содержит цитату с гораздо большей неопределенностью.,"MQM annotations:
no-error"
402,There's areas that could use some polish.,"Есть области, которые можно было бы доработать/улучшить.","MQM annotations:
no-error"
404,"Fix those minor issues, and then can we have more of these please?","Исправьте эти небольшие недочеты, и можно ли нам еще таких, пожалуйста?","MQM annotations:
no-error"
410,We visited for a couple hours on my porch.,Мы посидели пару часов на моей веранде.,"MQM annotations:
no-error"
420,"The eight-eyed Repnids seem to be watching as you settle the flyer down on the red soil, but they make no move towards you, in fact they are motionless as you climb out of the flyer and walk slowly towards them.","Восьмиглазые Репниды, кажется, наблюдают за тем, как вы сажаете флайер на красную почву, но они не двигаются в вашу сторону, на самом деле, они неподвижны, пока вы вылезаете из флайера и медленно направляетесь к ним.","MQM annotations:
no-error"
421,"The ground beneath your feet begins to tremble and then shake, as if in an earthquake and you lose your footing, though the Repnids seem unaffected.","Земля под ногами начинает дрожать, а затем трястись, словно при землетрясении, и вы теряете равновесие, хотя репнидов это, кажется, не затрагивает.","MQM annotations:
no-error"
422,The rock beneath you gives way suddenly.,Земля под тобой внезапно уходит из-под ног.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - ""The rock"" translated as ""the earth"". It doesn't change the overall meaning but is less accurate."
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.","Конец быстр: несколько пар клыков впрыскивают свой смертельный яд, и воздух Дискры отравляет твои легкие.","MQM annotations:
no-error"
432,"You decide that establishing contact again would be dangerous and return to your flyer, but the experience has cleared your mind which had been befuddled ever since you jumped into the future.","Вы решаете, что возобновление контакта было бы опасно, и возвращаетесь к своему флаеру, но этот опыт прояснил ваш разум, который был смущен с тех пор, как вы прыгнули в будущее.","MQM annotations:
no-error"
434,Note that you have used up another polybdenum rod as you jump.,"Обратите внимание, вы использовали еще один полибденовый стержень во время прыжка.","MQM annotations:
no-error"
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,"Я нашла неравномерно спряденую серебристо-серую пряжу, в основном тонкую, с узелками.","MQM annotations:
no-error"
440,I plan on mixing it with a fine purple/lilac variegated cotton.,Я планирую смешать это с тонким сиренево-фиолетовым меланжевым хлопком.,"MQM annotations:
no-error"
449,"I hit most of the classics before eighteen--though that's more a reflection of living in bumfuck nowhere, I also read the 1979 Encyclopedia Brittanica in desperation.","Я перечитал большинство классики до восемнадцати, хотя это скорее отражение жизни в глухой заднице. От отчаяния я даже прочитал ""Британскую энциклопедию"" 1979 года.","MQM annotations:
no-error"
