index,original,translated,accuracy_annotation
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","После 4000 [чего-то] бедствий Йл оказывается в месте любви и испытывает огромные чувства, с которыми не знает, что делать, так что там много всего [обоего/и того и другого].","MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: accuracy/mistranslation - ""4000 of distress"" is not clearly translated. The translation uses ""[чего-то] бедствий"", which means ""4000 of [something] of disasters"", where ""[something]"" is vague and doesn't properly convey the nature of the distress.
[Minor]: no-error"
108,#CNN needs to just close down.,CNN нужно просто закрыться.,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
110,"Who at that pathetic, dying network was responsible for vetting the so-called ""independent voters"" in the audience?","Кто в этой жалкой, умирающей сети был ответственен за проверку так называемых ""независимых избирателей"" в аудитории?","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
113,A cold front should arrive by the middle of next week.,Холодный фронт должен прибыть к середине следующей недели.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",Сегодня рано утром данные с инфракрасных спутников и наземные наблюдения указывали на расширяющуюся область низкого слоистого облака и прерывистые/пятнистые <URL>.,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
115,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory.","Ботаник Арни Каннингем влюбляется в Кристину, ржавый Plymouth Fury 1958 года, и становится одержим идеей вернуть классическому автомобилю её былое великолепие.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","Как меняется машина, так меняется и Арни, чья новообретенная уверенность за рулем его экзотической красавицы перерастает в высокомерие.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,"Самое безумное в том, что мои соседи ополчились против меня, это думать о том, сколько усилий нужно, чтобы быть враждебным.","```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
126,It hurts but you gotta do you.,"Больно, но ты должен делать то, что считаешь нужным.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
127,But at this point the open hostility and violence is getting worse.,Но на данный момент открытая враждебность и насилие усугубляются.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
131,And I still have NO IDEA what I could have possibly done to deserve this.,"И я до сих пор ПОНЯТИЯ НЕ ИМЕЮ, чем я мог/могла заслужить это.","```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
133,That vessel is off-limits.,Доступ к этому судну запрещён.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
135,She is irrelevant to me.,Она мне безразлична.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
139,I gripe about dad-ification a lot.,"Я часто ворчу по поводу ""отцовства"".","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - The English ""dad-ification"" refers to the process or state of becoming more like a dad, often implying adopting dad-like behaviors, interests, or attire. The Russian ""отцовство"" (otcovstvo) simply means ""fatherhood."" While related, it doesn't capture the nuanced meaning of ""dad-ification.""
[Minor]: none"
140,Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,"Вот (чуть более длинный, чем) краткий курс в стиле ""тут"", объясняющий, что я подразумеваю под ""папа-фикацией"":","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - ""в стиле ""тут"""" (in ""toot"" style) is a mistranslation of ""(slightly longer than) toot-length"". While ""тут"" can mean ""here"", in this context, ""toot"" refers to a short message on Mastodon, and the translation doesn't convey that meaning at all.
[Minor]: none
```"
141,"It isn't my term, it is a term used to describe when a narrative or gameplay mechanic is built around a central protagonist (usually older, usually male) stewarding or guarding another person (often younger).","Это не мой термин, это термин, используемый для описания случаев, когда повествование или игровая механика строится вокруг центрального протагониста (обычно старше, обычно мужчина), опекающего или защищающего другого человека (часто младше).","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.","""Отцовство"" обычно предполагает, что решением ситуации, когда фигура родителя должна заботиться или защищать ребенка или его замену, является подавляющая сила и использование этой силы для установления очень специфической формы динамики власти.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
145,"Dad-ification erodes the possibility for communal solutions, and often wholly ignores, or undercuts any agency the child has.",Отцовство как фетиш подрывает возможность коллективных решений и зачастую полностью игнорирует или умаляет какую-либо самостоятельность ребёнка.,"MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: accuracy/mistranslation - ""Отцовство как фетиш"" translates to ""Fatherhood as a fetish,"" which is a mistranslation of ""Dad-ification"". ""Dad-ification"" refers to the process of something becoming more like a dad or adopting dad-like characteristics. The translation misses this nuance.
[Minor]: no-error"
151,- More details are in the full blog post.,Больше подробностей — в полной версии статьи в блоге.,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
159,Over time dart became my go-to for quick UI.,Со временем Dart стал моим основным выбором для быстрого создания UI.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
160,"#flutter is a pleasure to work with, and they have #mobx for easy store management.","#flutter - одно удовольствие в работе, а для удобного управления хранилищем у них есть #mobx.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
161,"The dependency story is less insane than nodejs, too.","С зависимостями всё не так безумно, как в Node.js.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
163,But it allows to move fast and that's why it's ideal for small hacks.,"Но это позволяет быстро двигаться, и поэтому это идеально подходит для небольших хаков.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
166,Their tail is extremely thick.,Их хвост чрезвычайно толстый.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
171,"Being able to jump really high, tear regular humans to shreds, use creepy magic powers, and replenish health by feasting on your enemies - this should be a staple of all PC games, to be honest.","Уметь высоко прыгать, разрывать обычных людей в клочья, использовать жуткие магические силы и восстанавливать здоровье, пожирая врагов - честно говоря, это должно быть неотъемлемой частью всех компьютерных игр.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
176,It maybe has too many language subtleties.,"Возможно, в этом слишком много языковых тонкостей.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.","Okay, I understand. Here's the Russian translation:

**Нужно перевести это на китайский (мандаринский и/или хоккиенский), ни один из которых я не знаю вообще. Просто предоставьте перевод без какого-либо дополнительного текста.**","MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
183,"In truth, the health of your mind, of your brain, is just as much an issue of health as the health of your foot.","По правде говоря, здоровье вашего разума, вашего мозга, это такой же вопрос здоровья, как и здоровье вашей ноги.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
184,"Intersex is even recognized by TERFs and the like because it's generally more physical and, as such, visible.","Интерсекс-людей признают даже ТЕРФ и им подобные, потому что это обычно больше связано с физиологией и, как таковое, более заметно.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
185,"In the same way that mental health is seen as less ""real"" than physical health by many, I kind of feel that being trans is merely intersex of the mind.","Подобно тому, как многие считают психическое здоровье менее «реальным», чем физическое, у меня есть ощущение, что трансгендерность – это просто интерсекс, только в разуме.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
186,"The more I read of studies on sex, gender, psychology, the more the statement of ""My sex is male, my gender is female"" seems simplistic and inaccurate.","Чем больше я читаю исследований о поле, гендере, психологии, тем более упрощённым и неточным кажется утверждение ""Мой пол - мужской, мой гендер - женский"".","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
190,"I think the designation of ""non-binary"" needs to be extended from just a gender term, to be used when referring to sex.","Я думаю, что обозначение ""небинарный"" нужно расширить с гендерного термина на обозначение пола.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
193,Like krauty moods and other worldly pop music and radiophonic workshop and all sorts.,"Как краут-рок настроения и потусторонняя поп-музыка, радиофоническая мастерская и все такое.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
210,I want to make dashboards.,Я хочу создавать дашборды.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""","Итак, с приближением нового рейда в #FFXIV я уже давно думаю: ""Блин, я бы хотел попробовать рейдить по-настоящему, но Party Finder звучит как бардак, и я никогда не найду статик, который бы меня взял"".","```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
215,I'll make my own static!,Я сам сделаю статическое электричество!,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!","Полный людей, слишком переживающих, чтобы попытаться присоединиться к рейдовой статике, без каких-либо ожиданий быть хорошими!","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
219,I was a voracious reader in my youth.,В юности я был ненасытным читателем.,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
221,"But, after ~decades~ of reading next to nothing (with the exception of functional work-related non-fiction stuff and an occasional self-help book) I set a goal to read 23 books in 2023.","Но после ~десятилетий~ практически полного отсутствия чтения (за исключением функциональной, связанной с работой научно-популярной литературы и редких книг по саморазвитию) я поставил себе цель прочитать 23 книги в 2023 году.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
226,I wanna see these companies that intermediate transactions explain to their customers how they set their percentages.,"Я хочу, чтобы эти компании, которые выступают посредниками в транзакциях, объяснили своим клиентам, как они устанавливают свои проценты.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
228,"But if Spotify has a good quarter, they will.","Но если у Spotify будет хороший квартал, то да.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
229,Is it a danger to let migrants in at the southern border? I dunno.,Представляет ли опасность впуск мигрантов на южной границе? Не знаю.,"```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,Пусть они восстановят опустевшие и ветшающие города по всей стране. Снова.,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
238,There are still going to be jobs that can be accomplished remotely for the foreseeable future.,В обозримом будущем сохранится возможность удалённой работы.,"```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
239,Remote work is enabling.,Удалённая работа расширяет возможности.,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.","Это позволяет людям работать в комфортных местах, а не в душных, шумных офисах.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,"Это позволяет людям избегать долгих поездок на работу, которые отнимают время от их дня и их семей.","```
MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None
```"
250,"""You are the carbon they are trying to reduce.""","Вы тот самый углерод, который они пытаются сократить.","MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
251,"So like from the beginning for all my birthdays in the past, I always had rough ones.","Короче, начиная с самого начала, все мои дни рождения в прошлом всегда были трудными.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
257,And today is already becoming a great day!,И сегодня уже становится отличным днём!,"MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
258,Winter is 30 days away in this little part of the Great Southern World.,До зимы 30 дней в этом небольшом уголке Большого Южного мира.,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
264,I will zip the lining into my cycle jacket - just in case I need it inside.,"Я застегну молнию на подкладке в своей велосипедной куртке - на всякий случай, если она мне понадобится внутри.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
273,I finally got a good dangle photo so I can be sure he's not fat.,"Наконец-то получилось хорошее фото, где всё видно, чтобы убедиться, что он не толстый.","MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error"
275,He's not.,Нет.,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
282,2) The currency reward system has been connected.,Система вознаграждений валютой подключена.,"MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
286,"All collards, kale, chard is transplanted.","Вся листовая капуста, кале, мангольд пересажены.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
287,Plans to set in salad at Penn on 6row pattern and see how that compares to broadcast seeded beds.,"Планируется высадить салат в Пенне по схеме 6 рядов и посмотреть, как это сравнится с грядками, засеянными разбросным способом.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/mistranslation - ""Пенне"" is likely a mistranslation. Based on the context, it's probable that ""Penn"" is referring to Pennsylvania State University or a specific agricultural research facility named Penn, and thus it should be kept as is or transliterated.
[Minor]: none"
288,Spring peas at Gilpin are showing up so trellise needs to be set.,"Весенний горох в Гилпине всходит, так что нужно устанавливать шпалеры.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","Нужно также засеять грядку для салата, чтобы интегрировать нарезанную зелень, в обеих случаях есть обученная команда по ирригации, подготовке грядок и пересадке, что составляет 90% навыков, не связанных со сбором урожая, просто обеспечьте это.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: accuracy/addition - ""просто обеспечьте это."" (""just make sure of it."") is added, which is not present in the source text.
[Minor]: none"
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","Из любопытства я старался быть непредвзятым, чтобы сравнить Google Maps и Apple Maps на моём тестовом iPhone (мой основной телефон - Android, поэтому я редко пользуюсь iPhone).","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
299,Was it the 2012 Apple Maps disaster?,Была ли это катастрофа с Apple Maps в 2012 году?,"```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","Я предвзято отношусь к выпуску мусора конечным пользователям, а Apple крупно облажалась со своими Apple Maps, когда они вышли в 2012 году.","```
MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none
```"
308,Not the case.,Не в этом дело.,"MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: accuracy/mistranslation - ""Не в этом дело"" translates to ""That's not the point"" or ""It's not about that"". It doesn't directly mean ""Not the case"".
[Minor]: no-error"
313,It seems inconceivable that land may be taken away one day when you watch Australian and United States media channels but that's because the rich are on there all day ensuring your mind thinks a certain way.,"Кажется немыслимым, что однажды землю могут отобрать, когда смотришь австралийские и американские СМИ, но это потому, что богатые сидят там целыми днями, убеждаясь, что ты думаешь определенным образом.","MQM annotations:
Accuracy Errors
[Critical]: None
[Major]: None
[Minor]: None"
314,The land is very easily and quickly taken away by the government one day if they want to do that.,"Землю очень легко и быстро могут забрать у вас власти в один день, если захотят это сделать.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: accuracy/addition - ""у вас"" is added to the translation, meaning ""from you"". While it makes sense in the Russian context, it's not explicitly present in the source and doesn't necessarily improve the translation. It changes the focus slightly from the government taking the land in general to taking *your* land specifically."
316,It never made sense how ppl can keep land at the expense of others.,"Никогда не понимал, как люди могут удерживать землю за счёт других.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"Меня часто поражает человеческая способность так сильно себя принижать, будучи буквально затопленными свидетельствами того, как выглядит настоящая жестокость.","MQM annotations:
Accuracy Errors
[Critical]: none
[Major]: none
[Minor]: none"
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,"Но смягчение отчаяния из-за нашего беспорядка имеет решающее значение, потому что это дает нам больше пространства для решения окружающих нас руин.","```
MQM annotations:
Accuracy Errors
[Critical]: no-error
[Major]: no-error
[Minor]: no-error
```"
