index,original,single_agent_translation,single_agent_improved_translation
19,I know they're not fast compared,それに比べて速くないのは分かっています。,それに比べて速くないことは承知しています。
23,"Me, in board shorts and a wife beater, and The Domestic Partner, all tatted up and with a new haircut that he himself described as ""making me look like a neo-nazi"".",俺はボードショーツにランニングシャツ姿、そして連れ合いは全身タトゥーで、自分で「ネオナチみたい」って言ってた新しい髪型。,俺は短パンにランニングシャツ姿、連れ合いは全身タトゥーに身を固め、自分で「ネオナチみたいだ」と言っていた新しい髪型。
36,NY is the best hope for accountability,ニューヨークこそが説明責任を果たすための最良の希望だ。,ニューヨークこそが説明責任を果たすための最良の希望だ。
37,There is significant evidence that real-world communication cannot be reduced to sending signals with context-independent meaning.,現実世界のコミュニケーションは、文脈に依存しない意味を持つ信号の送受信に還元できないという重要な証拠がある。,現実世界のコミュニケーションは、文脈独立な意味を持つ信号の送受信に単純化できないという重要な証拠がある。
43,"We suggest that context-dependent communication is a situated multilayered phenomenon, crucially influenced by environment properties such as distribution of contexts.",文脈依存的なコミュニケーションは、文脈の分布といった環境特性に大きく影響される、状況依存的な多層現象であると考えられます。,文脈依存的なコミュニケーションは、状況に依存した多層的な現象であり、文脈の分布などの環境特性によって大きく影響されると考えられます。
48,I was fortunate enough to spend a memorable six months alongside Nicholas in 2011 supporting a range of projects.,2011年にニコラスと一緒に、様々なプロジェクトを支援する貴重な半年間を過ごすことができました。,2011年、私は幸運にもニコラスと共に、さまざまなプロジェクトを支援する貴重な半年間を過ごすことができました。
49,"When we caught up at the weekend I was chuffed to hear about progress, particularly with tree planting and farm support.",週末に会った時、進捗状況、特に植林と農家支援について聞けて嬉しかったよ。,週末に会った時、進捗状況、特に植樹と農家支援について聞けて嬉しかったよ。
61,Licht AGREED to an all Republican audience!,リヒトは共和党支持者のみの聴衆に同意しました！,リヒトは共和党支持者「だけ」の聴衆に同意しました！
65,It can't be repeated.,繰り返せません。,繰り返せません。
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.",昨夜、ついにこの繰り返しにうんざりして、ねり消しについてたピーナッツバターを全部取り除いて、罠にピスタチオを瞬間接着剤でくっつけた。,昨夜、ついにこの単調な日々にうんざりして、罠についていたピーナッツバターをすべて綺麗にし、ピスタチオを瞬間接着剤で罠に貼り付けた。
71,"(fwiw, I've tried nearly every ""humane"" trap on the market with very little success.",ちなみに、市販のほぼ全ての「人道的な」罠を試しましたが、ほとんど効果がありませんでした。,ちなみに、市販されているほぼ全ての「人道的」な罠を試しましたが、ほとんど効果がありませんでした。
74,"They aren't, at least not in Alberta.",少なくとも、アルバータ州ではね。,少なくとも、アルバータ州ではそうではありません。
75,Sure they cut business taxes.,確かに彼らは法人税を減税した。,確かに彼らは法人税を削減した。
84,"""I'm just dropping him off in Glasgow,"" I attempted to explain, gesturing at my traveling companion.",「グラスゴーまで彼を送っていくだけなんです」と私は説明しようとした、旅の連れを指さしながら。,「グラスゴーまで彼を送っていくだけなんです」と私は説明しようとした、旅の連れを指さしながら。
85,"""There's not something you hear a lot 'I'm just dropping him off in Glasgow,' "" the ticket guy said.",「グラスゴーにちょっと彼を降ろしてくるだけなんです、なんてあんまり聞かないセリフだな」と切符売り場の人は言った。,「グラスゴーでちょっと降ろしてくるだけ、なんてあまり聞かないセリフだな」と切符売り場の人は言った。
90,And they are truly nuts.,彼らは本当に頭がおかしい。,彼らは本当に狂っている。
95,Yell back at those who would try to talk over us.,私たちを言い負かそうとする人たちには、言い返してやりなさい。,言い負かそうとする人たちには、言い返してやりなさい。
98,My neighbor & I arrived home at the same time and I could hear him coughing up a covid mucus storm from across the street.,私の隣人と私が同時に帰宅したんだけど、向かい側から彼の咳と、コロナの痰が嵐のように吹き上がる音が聞こえてきた。,私の隣人と私が同時に帰宅したところ、向かい側から彼が新型コロナによるひどい咳と痰に苦しんでいるのが聞こえた。
99,So I rushed to get into my apt to avoid him but he still managed to catch up to me to chat.,彼を避けるために急いでアパートに入ったのに、結局追いつかれて話しかけられちゃった。,彼を避けるために急いでアパートに駆け込んだのに、結局追いつかれて話しかけられてしまった。
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.",4000もの苦難の末、Ylは愛に満ちた場所にたどり着き、どうしていいかわからないほどの大きな感情に戸惑っている。だから、その両方がたくさんある。,4000もの苦難の末、Ylは愛に満ちた場所にたどり着き、どうしていいかわからないほどの大きな感情に戸惑っている。だから、その両方の感情がたくさんある。
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,昨日の#MangoMoronの大失敗は、とんでもない大失敗だった。,昨日の#MangoMoronの騒動は、まったくひどい騒動だった。
113,A cold front should arrive by the middle of next week.,来週の半ばまでに寒冷前線が到来するでしょう。,来週の半ばまでに寒冷前線が到来するでしょう。
114,"Early this morning, IR satellite and surface based observations indicated an expanding area of low stratus and patchy <URL>",今朝早く、IR衛星と地上観測により、低層の層雲が拡大しており、まだらな<URL>が確認されました。,今朝早く、IR衛星と地上観測により、低層の層雲が拡大しており、まだらな<URL>が確認されました。
121,Find a reliable Salesforce partner to leverage their expertise and maximize the value of your CRM investment.,信頼できるSalesforceパートナーを見つけて、その専門知識を活用し、CRM投資の価値を最大化しましょう。,信頼できるSalesforceパートナーを見つけて、その専門知識を活用し、CRM投資の価値を最大限に高めましょう。
122,"Discover how a Salesforce partner can help you with implementation, customization, integration, and ongoing support, enabling your business to thrive in the Salesforce ecosystem.",Salesforceパートナーがどのように実装、カスタマイズ、インテグレーション、継続的なサポートで貴社を支援し、Salesforceエコシステムでビジネスを成功に導くかをご紹介します。,Salesforceパートナーが、実装、カスタマイズ、インテグレーション、継続的なサポートを通じて貴社のビジネスをどのように支援し、Salesforceエコシステムでの成功を可能にするかをご紹介します。
137,But another individual often flies aboard that ship.,しかし、その船にはもう一人の人物がよく搭乗している。,しかし、その船には別の人物がよく搭乗している。
142,The Last of Us is an easy and canonical example of dad-ification.,The Last of Usは、ダッド化の分かりやすく典型的な例だ。,The Last of Usは、ダッド化の分かりやすく典型的な例だ。
144,"Dad-ification usually posits that the solution to a situation where a parent figure must care for or protect a child or child stand-in is overwhelming strength, and using that strength to force a very specifically shaped power dynamic.",父性化とは、親のような立場の者が子供や子供の代わりとなる者を世話したり保護したりしなければならない状況に対する解決策が、圧倒的な力であり、その力を使って非常に特異な形の力関係を強制することであると通常仮定する。,父性化とは通常、親のような立場の者が子供やそれに準ずる者を世話したり保護したりしなければならない状況に対し、圧倒的な力こそが解決策であり、その力を用いて非常に特異な力関係を強制することだと仮定するものである。
147,Here's a quick overview of how to make use of our website.,当ウェブサイトのご利用方法の簡単な概要です。,当ウェブサイトのご利用方法の簡単な概要をご紹介します。
148,- We send out notifications when airfare goes on sale.,航空券がセールになった際にお知らせを送信します。,航空券がセールになった際にお知らせを送信します。
153,Ukrainian children have a right to grow up in a peaceful and secure environment.,ウクライナの子供たちは、平和で安全な環境で成長する権利を有します。,ウクライナの子どもたちには、平和で安全な環境で成長する権利があります。
159,Over time dart became my go-to for quick UI.,時間の経過とともに、dartは手軽なUIに最適な選択肢になった。,時間の経過とともに、Dartは手軽なUIを構築する際の頼りになる存在となった。
164,Echidna with amethyst and magenta spikes.,アメジストとマゼンタのトゲを持つハリモグラ,アメジストとマゼンタ色のトゲを持つハリモグラ。
166,Their tail is extremely thick.,彼らの尻尾は非常に太いです。,彼らの尾は非常に太いです。
168,Their eyes are pear and they wear scarlet cateye glasses.,彼らの目はナシのようで、真っ赤なキャッツアイの眼鏡をかけている。,彼らの目はナシ形で、真っ赤なキャッツアイの眼鏡をかけている。
172,"Despite the best efforts of Bram Stoker, Max Schreck, and Stephenie Meyer in trying to make them look bad - everyone ...",ブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーが彼らを悪く見せようと最大限の努力をしたにもかかわらず、皆…,ブラム・ストーカー、マックス・シュレック、ステファニー・メイヤーが悪者に見せようと努力したにもかかわらず、皆…
174,"In real life, my mom did like a puzzle game I made years ago, and she found most of the secrets on her own, so she wasn't just being mom when she said she liked it.",現実では、母が何年も前に私が作ったパズルゲームを気に入って、ほとんどの隠し要素を自力で見つけたので、褒め言葉がお母さん目線だけのものではなかったんです。,現実では、母は私が何年も前に作ったパズルゲームを気に入り、ほとんどの隠し要素を自力で見つけました。お母さんだから褒めているだけではなかったんです。
177,"Need to translate it to Mandarin and/or Hokkien, neither of which I know at all.","Here's the Japanese translation:

**北京語（標準中国語）もしくは福建語に翻訳する必要があり、どちらも全く分からないので、翻訳のみを提供してください。**",我需要把它翻译成普通话和/或福建话，但我两种语言都不会。
179,Been toying with this thought for a little while:,この考えをしばらくの間、弄んでいる。,この考えをしばらくの間、あれこれ考えている。
180,"Mental health is often seen as something separate from ""regular"" health.",メンタルヘルスは、しばしば「普通の」健康とは別のものとして見なされる。,メンタルヘルスは、「普通の」健康とは切り離されたものと見なされることが多い。
182,Because it happens in the mind and seems less tangible than physical health.,心の中で起こり、身体的な健康よりも実体がなさそうに見えるから。,心の中で起こり、身体的な健康に比べて実体が捉えにくいように思われるため。
194,Very much worth having a go at.,ぜひ挑戦する価値あり。,ぜひ挑戦してみる価値はある。
196,Playing around a bit with Flutter.,Flutterを少し触ってみています。,Flutterを少し試しています。
197,"I'd hate to base my business on tech from Google, to be honest, on the other hand Google is one of the few big players with real incentives to create a compelling cross platform experience and it shows.",正直に言うと、グーグルの技術に事業の基盤を置きたくはない。一方で、グーグルは魅力的なクロスプラットフォーム体験を生み出す本当のインセンティブを持っている数少ない大企業の一つであり、それは明らかだ。,正直なところ、グーグルの技術に事業の基盤を置くのは気が進まない。しかし、グーグルは、魅力的なクロスプラットフォーム体験を生み出す強い動機を持つ数少ない大企業のひとつであり、それは明らかだ。
199,Also please refrain from telling me that google/flutter apps suck on iOS and macOS.,また、GoogleやFlutter製のアプリがiOSやmacOSでは使い物にならないといった話はしないで、翻訳だけを提供してください。,また、GoogleやFlutter製のアプリがiOSやmacOSでは使い物にならないという話はしないでください。
200,Cross platform is hard if you want to do it well.,クロスプラットフォームをきちんとやるのは難しい。,クロスプラットフォームをきちんと行うのは難しい。
201,I know that.,知ってるよ。,知ってるよ。
202,Thank you to those people who have downloaded the latest update to Leasey.,Leaseyの最新アップデートをダウンロードしてくださった皆様、ありがとうございます。,Leaseyの最新アップデートをダウンロードしてくださった皆様、ありがとうございます。
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,なぜ私の脳が理解できないのか正確にはわからない。ツールが広範かつ曖昧すぎて、「選択肢が多すぎる」せいで脳がフリーズしてしまうのかもしれない。,なぜ私の脳がそれを理解できないのか正確にはわからない。ツールが広範かつ曖昧すぎて、「選択肢が多すぎる」せいで脳がフリーズしてしまうのかもしれない。
211,Grafana looks pretty.,Grafanaは見栄えが良いですね。,Grafanaは見栄えが良いですね。
213,"So with a new #FFXIV raid tier approaching, I've long been thinking ""man, I'd like to try proper raiding, but Party Finder sounds like a mess, and I'm never gonna find a static that'll have me.""",新しい #FFXIV のレイド tier が近づいてきて、「ちゃんとレイドに挑戦してみたいなあ、でもパーティ募集は荒れてそうだし、固定なんて見つかるわけないよなあ」ってずっと考えてた。,新しい #FFXIV のレイド tier が近づいてきて、「ちゃんとレイドに挑戦してみたいなあ。でも、パーティ募集は大変そうだし、固定メンバーなんて見つかるわけないよなあ」ってずっと思ってた。
214,"So I thought, screw it!",くそくらえ！,まあ、どうでもいいや！
216,"Full of people too anxious to try joining a raid static, with no expectations of being good at all!",レイド固定に入るのを試すのをためらうほど不安で、上手くなろうという期待は全くない人たちでいっぱい！,レイド固定に参加するのをためらうほど不安な人でいっぱいで、上手くなることを全く期待していない人たちばかりだ！
219,I was a voracious reader in my youth.,若い頃は、本の虫だった。,若い頃は、本の虫だった。
227,They're not gonna talk about this on Bloomberg!,ブルームバーグじゃ報道されないだろうな！,ブルームバーグでは報道されないだろうな！
228,"But if Spotify has a good quarter, they will.",しかし、もしスポティファイの業績が良ければ、そうなるでしょう。,しかし、もしスポティファイの業績が良ければ、そうなるでしょう。
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,全国の空洞化し荒廃した都市を再建させよう。,全国の空洞化し荒廃した都市を再建させよう。もう一度。
231,These people want to improve their lives.,これらの人々は、生活を向上させたいと思っています。,これらの人々は、生活を向上させたいと思っています。
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""",「リモートワークは終わった」とか「リモートワークは失敗だった」という見出しには、もううんざりだ。,「リモートワークは終わった」とか「リモートワークは失敗だった」という見出しには、もううんざりだ。
240,"It enables people to work in comfortable spaces and not stuffy, noisy offices.",人々が、息苦しい騒がしいオフィスではなく、快適な空間で働けるようにする。,人々が息苦しく騒がしいオフィスではなく、快適な空間で働けるようにする。
243,To just ignore these facts is wrong.,これらの事実を無視するのは間違っている。,これらの事実を無視するのは間違っている。
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.",パーカーは中絶と、現代の都市に住む女性がキャリアのために出産を遅らせようとする傾向について言及した。,パーカーは、中絶と、現代の都市に住む女性がキャリアのために出産を遅らせようとする傾向について言及した。
255,It took years of changing my life and working hard but finally...,何年も生活を変え、努力した結果、ついに…,何年も生活を変えて努力した結果、ついに…
264,I will zip the lining into my cycle jacket - just in case I need it inside.,念のため、サイクリングジャケットにライナーをファスナーで取り付けます。,念のため、サイクリングジャケットにライナーをファスナーで取り付けておきます。
266,This is for Wikipedia's component library (OOUI).,これは、ウィキペディアのコンポーネントライブラリ（OOUI）のためのものです。,これは、ウィキペディアのコンポーネントライブラリ（OOUI）に関するものです。
270,"We create a detached temp parent, install MO there, and observe it becoming detached (thus attached elsewhere).",一時的な親オブジェクトを分離して作成し、そこにMOをインストールし、それが分離される（つまり、別の場所にアタッチされる）のを観察します。,一時的な親オブジェクトを分離した状態で作成し、そこにMOをインストールして、それが分離される（つまり、別の場所に取り付けられる）ことを確認します。
276,He's just absolutely ripped from tearing around my office twice a day.,彼は毎日私のオフィスを2往復も走り回っているから、完全に筋肉ムキムキになっているんだ。,彼は毎日私のオフィスを2往復も走り回っているから、 बिल्कुल 体がバキバキになっているんだ。
278,It makes me so happy to see him thriving.,彼が活躍しているのを見ると、とても嬉しいです。,彼が活躍しているのを見ると、とても嬉しいです。
285,Last week got a ton done and feeling much better about field items.,先週はたくさん終わらせることができて、現場の件もだいぶ良くなった気がする。,先週は多くのことを終えられ、フィールド業務についてもかなり良い感触を得ています。
286,"All collards, kale, chard is transplanted.",すべてのコラード、ケール、スイスチャードは移植済みです。,すべてのコラード、ケール、スイスチャードは移植されます。
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items",また、サラダ菜をそこに播種して、カット野菜を組み込む必要があります。灌漑、畝作り、移植については訓練されたクルーがおり、これは収穫以外のスキルの90％を占めます。,また、サラダ菜の列をそこに作り、カット野菜を混ぜる必要もあります。灌漑、畝作り、移植については訓練された作業員がおり、これらは収穫以外の作業スキルの90%を占めます。
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,Apple Maps の方が Google Maps よりも、ナビゲーションの指示に従う体験がはるかに優れていた。,Apple Mapsは、Google Mapsと比べて、道案内の体験が格段に優れていた。
295,Apple Maps wins.,Apple Maps の勝ち。,Apple Mapsの勝ち。
302,"That said, I'm biased.",そうは言っても、私は偏っています。,そうは言っても、私の意見には偏りがあります。
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,しかし、政府が今の制度を変えないと考える限り、富の貯蔵庫として優れているのは土地だからです。,しかし、政府が現在の制度を変えないと考える限り、富の貯蔵庫として優れているのは土地だからです。
309,In China you can only lease land.,中国では土地はリースしかできません。,中国では土地はリースすることしかできません。
311,The government can change these policies whenever it wants.,政府は、これらの政策をいつでも変更できます。,政府は、これらの政策をいつでも変更できます。
312,The land is temporary.,土地は一時的なもの。,土地は一時的なものだ。
318,That's why the Chinese only allow leases.,だから中国はリースしか認めていない。,だから中国はリースしか認めていない。
322,Let us continue to work together towards creating a brighter future for all.,すべての人々にとって、より明るい未来を創造するために、共に努力し続けましょう。,すべての人々にとって、より明るい未来を創造するために、共に努力し続けましょう。
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,自分をひどく卑下する人間の能力を、実際の残酷さを示す証拠がこれほど多くあるにもかかわらず、不思議に思うことがよくある。,これほど残酷な現実があるにもかかわらず、人間が自分をひどく卑下することによく疑問を感じる。
326,"To agonize over personal failure & guilt in a world where ""success"" is so often bestowed on people responsible for the most reprehensible acts...",「成功」が最も非難されるべき行為の責任者たちにしばしば与えられる世界で、個人の失敗と罪悪感に苦悩すること…。,最も非難されるべき行為を行った責任者たちが「成功」を収めるような世界で、個人の失敗や罪悪感に苦悩すること。
332,"or ""Modal editors are useless today"" :morty:",もしくは「モーダルエディタは今や無用」:morty:,もしくは「モーダルエディターなんて今どき時代遅れ」:morty:
333,"Me extracting functionality of my #Axum projects into shared libraries: ""Hold my keyboard"" :partyparrot: :helix: :ferrisdance:",俺の#Axumプロジェクトの機能を共有ライブラリに抽出する作業: 「ちょっとキーボード貸して」:partyparrot: :helix: :ferrisdance:,俺が#Axumプロジェクトの機能を共有ライブラリに抽出する作業中の一コマ：「ちょっとキーボード貸して」:partyparrot: :helix: :ferrisdance:
337,The prompt this week on Revelations is Stay up all night.,今週のRevelationsのお題は、徹夜。,今週のRevelationsのテーマは、徹夜です。
339,It is definitely more romance than filth.,どちらかと言えば、エロよりロマンスです。,どちらかというと、エロというよりロマンスです。
341,"Also one day I am totally gonna do the mile high orgasm, maybe not with a str",いつか絶対、飛行機の中でオーガズムを体験してやる。相手は知らない人じゃないかもしれないけど。,いつか絶対、飛行機の中でオーガズムを体験してやる。相手は見知らぬ人じゃないかもしれないけど。
345,"I wish there was a ""who to follow"" recommendation somehow.",フォローすべき人のレコメンデーション機能みたいなのがあればいいのに。,フォローすべき人のレコメンデーション機能があればいいのに。
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.",つまり、始めるにはもう少し手間がかかり、#UXを向上させるには優れたアプリが必要になるでしょう。,つまり、導入には多少の努力が必要で、#UXを向上させるには優れたアプリがあると良いでしょう。
354,"Interventions: knowledge about things we can do to create change, within some confidence bounds",変化を生み出すためにできることに関する知識（ある程度の信頼区間内で）。,介入：ある程度の信頼区間内で、変化を起こすためにできることに関する知識
360,He's here and he's going to say this stuff no matter what.,彼はここにいるし、何があってもこれを言うつもりだ。,彼はここにいるし、何があってもこれを言うだろう。
362,It's very underwhelming at the moment.,今は期待外れだ。,今は期待外れだ。
363,"The ""MusicLM Demo"" is mildly interesting.",MusicLM Demo は、まあまあ面白いです。,MusicLM Demo は、まあまあ面白いです。
368,"It's weird doing weightlifting but also having no real clue what your one-rep-max is, cus that's one of the key ways people track their progress.",筋トレしてるのに、自分の最大挙上重量がどれくらいか全然知らないのって変な感じだよね。だって、それって進捗を把握する上でめっちゃ重要な指標の一つじゃん。,筋トレをしているのに、自分の最大挙上重量がどれくらいか全く知らないのは変な感じだよね。だって、それは進捗を把握する上で非常に重要な指標の一つだから。
369,I work out alone in my bedroom without a spotter or even a weight rack.,誰の補助もなしに、ウェイトラックすらない自分の寝室で一人で筋トレをしています。,誰の補助もなく、ウェイトラックもない自分の寝室で一人で筋トレをしています。
370,Just me and a barbell with a bunch of weights.,俺とバーベルと大量のウェイトだけ。,俺とバーベルとたくさんのウェイトだけ。
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.",自分の最大挙上重量を計算しようとすると、最大挙上できるだけの重りがなかったり、逆に重すぎて怪我をしたり、最悪の場合死んでしまうかもしれない。,自分の最大挙上重量を計算しようとすると、最大挙上できるだけの重りがなかったり、逆に重すぎて怪我をするかもしれない。
375,I swear burrata didn't exist five years ago,5年前には、ブラッティーナなんて存在しなかったと誓うよ。,5年前には、ブッラータなんて存在しなかったと誓うよ。
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,誰かの母親が作っているのを見たことも、パーティーで無理やり押し付けられたことも、誰かのソース作りやパン作りの日に出てきたのを見たこともなかった。,誰かの母親が作っているのを見たことも、パーティーで無理やり勧められたことも、誰かのソース作りやパン作りの時に出てきたのを見たこともなかった。
384,Does anyone have a Linux tablet they love?,Linuxタブレットで愛用しているものがある人いますか？,Linuxタブレットで愛用しているものはありますか？
385,"This would be mainly for web browsing, occasional email, and some games.",主にウェブ閲覧、たまにメール、それに少しゲームをする程度です。,主にウェブ閲覧、時々メール、そして軽いゲームが中心です。
388,"A bad game is bad forever.""",駄作は永遠に駄作。,駄作はずっと駄作。
389,So was it Epic that originated this?,これってEpicがオリジナル？,これってEpicが発祥なの？
390,We can keep going.,続けることができます。,続けることができます。
391,"An earlier issue of GamePro 1997-11 has a quote with far more ambiguity,",GamePro 1997年11月号の過去の記事には、もっと曖昧な引用がある。,GameProの1997年11月号の過去の記事には、さらに曖昧な引用が掲載されている。
401,Esp the carriages with the bigger windows.,特に窓の大きい車両。,特に窓の大きな車両がいいわ。
402,There's areas that could use some polish.,磨きをかけるべき箇所がいくつかあります。,磨きをかけるべき箇所がいくつかあります。
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.",つまり、十分なゴミ箱の不足と、照明の色の重要性を説明する標識の不足です。,つまり、ゴミ箱の数が不足していることと、照明の色の意味を説明する標識がないことです。
405,I won't be sad to see the end of the ICM or DDZ stock.,ICMやDDZ株が終わっても、悲しくはないだろう。,ICMやDDZ株が終わっても、別に悲しくは思わないだろう。
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,お一人様一枚までとさせていただきます。お並びいただいた皆様がボードを入手できるよう努めております。,お一人様一枚までの販売とさせていただきます。お並びいただいた皆様が確実にボードを入手できるよう、努めております。
411,Such friendships transcend differences.,そのような友情は、違いを超える。,そのような友情は、あらゆる違いを乗り越える。
412,We all have stories to tell.,誰にでも語るべき物語がある。,誰にでも語る物語がある。
416,"But I feel somehow I started this instance on the wrong foot, so to speak.",なんとなく、この件は最初からつまずいてしまったような気がします。,なんとなく、この件は最初からつまずいてしまったような気がします。
418,Will still linger a bit longer on here and think about whether I should migrate at all.,もう少しここに残って、そもそも移行すべきかどうかを考えます。,もう少しここに残って、移行すべきかどうかをもう少し検討します。
423,Repnids have tunnelled below the surface and you fall into a boiling mass of hundreds of Repnid bodies in a cavern below.,レプニドたちは地表の下にトンネルを掘り、あなたは下の洞窟で数百ものレプニドの体が煮えたぎる塊の中に落ちてしまう。,レプニドは地表の下にトンネルを掘っており、あなたは下の洞窟で煮えたぎる数百ものレプニドの塊の中に落ちてしまう。
424,"The end is swift, as several pairs of fangs inject their deadly venom and the air of Dyskra contaminates your lungs.",終わりは唐突に訪れる。幾つもの牙が猛毒を注入し、ディスクラの空気が肺を蝕む。,終わりは唐突に訪れ、幾つもの牙が猛毒を注入すると同時に、ディスクラの空気が肺を蝕む。
425,Nobody will ever know that you were the first human future traveller.,あなたが人類初の未来旅行者だったことは、誰にも知られることはないだろう。,あなたが人類初の未来旅行者だったことは、誰にも知られることはないだろう。
426,You land the flyer nose upward on the side of the slag heap and climb out.,あなたは鉱滓山の斜面に機首を上にして着陸し、降りる。,あなたは鉱滓山の斜面に機首を上にして着陸し、機体から出る。
427,"The eight-eyed Repnids seem to be watching, but they make no move towards you, in fact they are motionless as you walk slowly towards them.",八つの目を持つレプニドたちは見ているようだが、こちらに向かってくる気配はない。実際、ゆっくりと近づいても、彼らは微動だにしない。,八つの目を持つレプニドたちは見ているようだが、こちらに向かってくる様子はない。実際、ゆっくりと近づいていくと、彼らは微動だにしない。
429,"It appears that they cannot hear you, let alone understand, as your Universal Translator picks up no answer.",どうやら、ユニバーサル翻訳機は応答を拾っていないため、彼らはあなたの声が聞こえないどころか、理解もできないようです。,どうやらユニバーサル翻訳機が応答を拾っていないようなので、彼らにはあなたの声が聞こえないどころか、理解もできないようだ。
430,You decide to use your Psychic Awareness to contact them mentally.,念動力を使って、精神的に彼らと交信することにした。,念力を使って、精神的に彼らと交信することにした。
436,"#today I have coffee, sunshine and quiet time!",今日 は コーヒー と 日光 と 静かな 時間！,今日はコーヒーと日光と静かな時間！
439,I found a unevenly spun silver gray yarn that is mostly finely spun with lumps.,撚りの甘い箇所や塊のある、細撚りの銀灰色の糸を見つけました。,撚りの甘い箇所や塊のある、細撚りの銀灰色の糸を見つけました。
441,But am not sure I have enough of the purple.,紫の色が十分にあるかどうか、自信がありません。,紫の色が十分に足りているか、自信がありません。
446,I have literally tried and dropped EVERY SINGLE ONE.,すべて、文字通り試してはやめた。,文字通り、全部試して、全部やめた。
