index,original,translated,locale_convention_annotation
40,ポイントが貯まる・スマホアプリあり・数億種の品揃え。,"Earn points, has a smartphone app, and offers hundreds of millions of products.","MQM annotations:
minor: style/Unnatural Flow - The sentence structure is grammatically correct but sounds slightly unnatural. A more fluent phrasing might be ""You can earn points, use our smartphone app, and choose from hundreds of millions of products."""
45,あの人気漫画を今こそ一気読み。,Now is the perfect time to binge-read that popular manga.,"MQM annotations:
minor: style/Unnatural Flow - While accurate, the phrase ""Now is the perfect time to binge-read that popular manga"" sounds slightly unnatural. A more natural phrasing might be ""Now's a great time to binge-read that popular manga"" or ""This is the perfect time to binge-read that popular manga."""
46,全作品試し読みアリ・買うよりお得。,Try before you buy with full previews - more value than buying!,"MQM annotations:
minor: style/unnatural flow - While the translation is accurate, ""more value than buying!"" sounds a bit unnatural. A more natural phrasing might be ""better value than buying"" or ""more worthwhile than buying""."
50,クチコミ情報も満載です。,It's packed with word-of-mouth information.,"MQM annotations:
minor: style/unnatural flow - ""It's packed with word-of-mouth information"" sounds a bit unnatural. A more natural phrasing might be ""It's full of word-of-mouth information"" or ""It has a lot of word-of-mouth information""."
51,タイムセールや限定プランも。,"Also, time-limited sales and exclusive plans.","MQM annotations:
minor: style/unnatural flow - The phrase ""Also, time-limited sales and exclusive plans"" sounds somewhat unnatural in English. A more natural phrasing might be ""Includes time-limited sales and exclusive plans"" or ""Look out for time-limited sales and exclusive plans""."
52,自宅で簡単予約・ビジネスホテルが充実・プラン充実・会員登録でポイント貯まる。,"Easy booking from home, extensive selection of business hotels, wide variety of plans, earn points with membership registration.","MQM annotations:
minor: style/Unnatural Flow - ""Extensive selection of business hotels"" sounds slightly unnatural; a more natural phrasing might be ""A wide selection of business hotels"" or ""Many business hotels available"".
minor: style/Unnatural Flow - ""Wide variety of plans"" could be improved for flow; ""A wide range of plans"" might sound better.
minor: style/Unnatural Flow - ""Earn points with membership registration"" is understandable, but ""Earn points by registering for membership"" flows more naturally."
54,端子台 貫通をこの価格で買える通販モノタロウ。,Terminal blocks (feed-through) available for purchase at this price on MonotaRO online store.,"MQM annotations:
minor: Style/Unnatural Flow - The phrase ""available for purchase at this price"" sounds a bit unnatural. A more concise phrasing like ""available at this price"" might be better."
56,端子台 貫通の通販。,"Terminal block, feed-through type, online shopping.","```
MQM annotations:
minor: Style/Unnatural Flow - ""feed-through type, online shopping"" could be phrased more naturally. For example, ""Feed-through terminal blocks: online shop"". The current phrasing is grammatically correct but slightly awkward.
```"
59,紀伊御坊駅の格安ホテル - 【じゃらん】公式サイト,Budget Hotels near Kii-Gobo Station - [Jalan] Official Website,"```
MQM annotations:
minor: style/unnatural flow - ""Budget Hotels near Kii-Gobo Station"" sounds a bit unnatural. A more natural phrasing might be ""Cheap Hotels near Kii-Gobo Station"" or ""Affordable Hotels near Kii-Gobo Station"" depending on the intended nuance.
```"
62,【紀伊御坊駅】のホテル・旅館を予約するならじゃらん。,"If you're booking a hotel or ryokan near Kii-Gobo Station, use Jalan.","MQM annotations:
Minor: Unnatural Flow - While accurate, the phrasing ""If you're booking a hotel or ryokan near Kii-Gobo Station, use Jalan"" sounds slightly awkward. A more natural phrasing might be ""For hotels and ryokan near Kii-Gobo Station, book with Jalan."""
63,じゃらん限定・格安プランも充実。,Jalan exclusive - Plenty of affordable plans available!,"```
MQM annotations:
Style Errors:
minor: style/unnatural flow - The phrase ""Plenty of affordable plans available!"" sounds slightly unnatural. A more natural phrasing might be ""A wide selection of affordable plans!"" or ""Many affordable plans are available!"".
```"
64,会員登録でポイント貯まる・当日予約OKの宿多数・お得なクーポン配布中。,"Earn points with membership registration, many hotels offer same-day booking, and special coupons are available.","MQM annotations:
Styles error:
minor: style/unnatural flow - While accurate, ""Earn points with membership registration"" sounds slightly awkward. A more natural phrasing might be ""Earn points by registering for a membership.""
minor: style/unnatural flow - ""many hotels offer same-day booking"" could be improved for flow. Perhaps ""Many hotels offer same-day booking"" or ""Same-day booking is available at many hotels.""
minor: style/unnatural flow - ""and special coupons are available"" could be smoother. ""and get special coupons"" or ""Special coupons are available"" would be slightly better."
65,入力簡単60秒で無料査定依頼 - 路線価・地価の相場を調べるなら,"Easy Input, Free Appraisal Request in 60 Seconds - If you want to check route values and land price market rates.","MQM annotations:
minor: style/Unnatural Flow - The phrase ""If you want to check route values and land price market rates"" is grammatically correct but sounds slightly awkward and could be rephrased for better flow."
66,マンション・土地・一戸建ての無料売却査定が可能。,"Free appraisal for selling your apartment, land, or detached house is available.","```
MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""is available"" at the end sounds slightly unnatural in this context. A more natural phrasing might be something like ""Get a free appraisal..."" or ""We offer free appraisals...""
```"
67,エリアから価格相場の把握ができます。,You can get an idea of price ranges from the area.,"MQM annotations:
Minor: Unnatural Flow - The phrase ""get an idea of price ranges"" is grammatically correct but could be more naturally phrased. A more natural phrasing might be ""understand price ranges"" or ""determine price ranges."""
68,不動産売却のお悩みはプロが解決！,Real estate sale troubles? Let a pro solve them!,"MQM annotations:
Minor: Style/Unnatural Flow - The translation is grammatically correct, but the sentence structure feels a bit abrupt and could flow more naturally. A more natural phrasing might be ""Having trouble selling your real estate? Let a pro solve them!"" or ""Real estate sales causing you headaches? A pro can help!""."
71,マンションの売却・査定・最適な売却プランをご提案・売主様へ安心サポート。,"Sale of apartments, appraisal, proposal of optimal sales plan, and reliable support for sellers.","MQM annotations:
Minor: Unnatural Flow - The phrase ""reliable support for sellers"" sounds slightly awkward and could be rephrased for better flow in English, e.g., ""peace of mind for sellers"".
```"
75,ダイキン エアコン お客様 センター見つけましょう。,Let's find the Daikin air conditioner customer center.,"MQM annotations:
Minor: Style/Unnatural Flow - The phrase ""Let's find the Daikin air conditioner customer center"" sounds slightly unnatural. A more natural phrasing might be ""Let's locate the Daikin air conditioner customer center"" or ""Let's look for the Daikin air conditioner customer center."""
78,来場予約キャンペーン実施中 - 都市型狭小3階建てモデルハウス,Visiting Reservation Campaign in Progress - Urban Compact 3-Story Model House,"MQM annotations:
Minor: Style/Unnatural Flow - While accurate, ""Visiting Reservation Campaign in Progress"" sounds slightly unnatural. A more natural phrasing might be ""Reservation Campaign Underway"" or ""Now Accepting Reservations."""
83,ITツールを駆使し業務コストを削減し、リーズナブルな価格でのサービス提供を実現,"By fully utilizing IT tools, we reduce operational costs and achieve service provision at reasonable prices.","MQM annotations:
Minor: Style/Unnatural Flow - ""service provision"" sounds slightly unnatural. A more common phrasing might be ""providing services""."
92,どうしても今すぐお金が必要 - 【厳選3社】即日キャッシング,I desperately need money right now - [Carefully Selected Top 3] Same-day Cash Loans,"MQM annotations:
Style Errors:
minor: Unnatural Flow - ""Carefully Selected Top 3"" sounds slightly awkward in English. A more natural phrasing might be ""Top 3 Picks"" or ""Our Top 3 Choices""."
98,レストラン予約するなら一休.com、お店の口コミも掲載。,"If you're booking a restaurant, use Ikkyu.com. They also have restaurant reviews.","MQM annotations:
minor: style/unnatural flow - The phrase ""If you're booking a restaurant, use Ikkyu.com"" is grammatically correct, but sounds a bit too direct and less inviting. A more natural phrasing would be something like ""For restaurant reservations, Ikkyu.com is a great resource""."
102,幸せウエディングを叶える情報満載／結婚式準備はゼクシィ。,Packed with information to make your dream wedding a reality / Wedding preparations? Zexy.,"MQM annotations:
Style Errors:
minor: unnatural flow - The phrase ""Packed with information to make your dream wedding a reality"" is a bit awkward and could be phrased more naturally in English. It sounds a bit too literal.
minor: register - The phrase ""Wedding preparations? Zexy."" is too informal. While it conveys the meaning, it lacks the sophistication expected from a wedding-related advertisement."
107,ゴールドカードはメリットばかり！,Gold cards are nothing but benefits!,"MQM annotations:
Minor: Style/Unnatural Flow - The phrase ""nothing but benefits"" sounds a bit awkward and could be rephrased for a more natural feel in English. For example, ""Gold cards are full of benefits!"" or ""Gold cards offer many advantages!"" would sound more natural."
110,自宅用のホームルーターをお探しの方必見！,A must-read for those looking for a home router for home use!,"MQM annotations:
Minor: Unnatural Flow - While grammatically correct, ""A must-read for those looking for a home router for home use!"" sounds slightly unnatural in English. A more natural phrasing might be ""If you're looking for a home router, this is a must-read!"" or ""The ultimate guide to choosing a home router!""."
112,置くだけで使えるWiFiも！,Ready-to-use WiFi that you just set down!,"MQM annotations:
Minor: Unnatural Flow - ""Ready-to-use WiFi that you just set down!"" sounds slightly unnatural. A more natural phrasing could be ""WiFi that's ready to use as soon as you set it down!"" or ""Plug-and-play WiFi""."
115,蒲田イン ソーシャル- トリップアドバイザー,Kamata Inn Social - Tripadvisor,"```
MQM annotations:
minor: style/unnatural flow - While accurate, the translation ""Kamata Inn Social - Tripadvisor"" sounds slightly awkward in English. A more natural phrasing might be ""Kamata Inn Social on Tripadvisor"" or ""Kamata Inn Social: Tripadvisor.""
```"
119,ショートが似合うか不安な方でもしっかりとカウンセリングして似合わせをいっしょに考えます。,"Even if you're worried about whether short hair will suit you, we'll provide thorough counseling and work together to find a style that suits you.","MQM annotations:
Minor: Unnatural Flow - ""work together to find a style that suits you"" sounds slightly unnatural. A more natural phrasing might be ""help you find a flattering style"" or ""collaborate to create a style that works for you."""
124,ロハコ限定、くらしになじむデザインが多数。,"LOHACO exclusive, with many designs that blend into your everyday life.","MQM annotations:
Minor: Style/Unnatural Flow - ""blend into your everyday life"" sounds slightly awkward. A more natural phrasing might be ""fit seamlessly into your life"" or ""complement your daily life."""
125,最短翌日お届け、PayPay決済対応。,"Delivered as early as the next day, supports PayPay payment.","MQM annotations:
minor: style/Unnatural Flow - While accurate, the phrase ""Delivered as early as the next day"" could be more natural in English. A slight rephrasing, such as ""Next-day delivery available"" or ""Get it as soon as tomorrow,"" might sound better.
minor: style/Unnatural Flow - ""supports PayPay payment"" could be rephrased as ""PayPay accepted"" or ""PayPay payment option."""
127,都心へのマルチアクセスを叶えるタワーレジデンス。,A tower residence offering multi-access to the city center.,"MQM annotations:
Minor: style/Unnatural Flow - ""A tower residence offering multi-access to the city center"" sounds a bit too literal. A more natural phrasing might be ""A tower residence with easy access to the city center."""
128,4路線利用できる‘目黒’駅に誕生。,"Born at 'Meguro' Station, accessible by 4 train lines.","MQM annotations:
minor: unnatural flow - The phrase ""Born at 'Meguro' Station"" sounds awkward in English. A more natural phrasing might be ""Located at"" or ""Situated at""."
129,野村不動産グループ×JR東日本グループ開発エリア【MEGURO MARC】の32階建タワー。,Nomura Real Estate Group x JR East Group Development Area [MEGURO MARC]'s 32-story tower.,"MQM annotations:
Style error:
[Minor]: [Unnatural Flow] - The phrase ""Nomura Real Estate Group x JR East Group Development Area"" feels somewhat unnatural in English. It could be smoother, for instance, by adding ""developed by"" or rephrasing for better readability."
132,続くから変われる、人生を変える英会話の力をあなたへ。,Continuing allows you to change; giving you the power of English conversation to change your life.,"MQM annotations:
minor: style/unnatural flow - ""Continuing allows you to change"" sounds a bit awkward and could be rephrased for better flow.
minor: style/unnatural flow - ""giving you the power of English conversation to change your life"" is grammatically correct but reads a little stiff. A more natural phrasing might improve the overall appeal."
136,クラウド電話を1内線200円から - 【公式】サテライトオフィス,Cloud phone from 200 yen per extension - [Official] Satellite Office,"MQM annotations:
minor: style/Unnatural Flow - The phrase ""from 200 yen per extension"" sounds a bit awkward in English. A more natural phrasing might be ""starting at 200 yen per extension."""
145,glovesdepoを探すなら、日本最大級通販ショップ楽天市場。,"If you're looking for glovesdepo, Rakuten, one of Japan's largest online shopping sites.","MQM annotations:
minor: Style/Unnatural Flow - The phrase ""one of Japan's largest online shopping sites"" feels slightly tacked on and could be integrated more smoothly. The whole sentence is bit too short and choppy."
148,目黒 恵比寿 五反田エリアで顧問弁護士をお探しなら目黒国際法律事務所。,"If you are looking for a consulting lawyer in the Meguro, Ebisu, or Gotanda area, Meguro International Law Office is the place to go.","MQM annotations:
minor: style/Unnatural Flow - ""Meguro International Law Office is the place to go"" sounds slightly unnatural. A more natural phrasing might be ""Meguro International Law Office is your answer"" or ""Meguro International Law Office can help you."""
151,若手弁護士がフットワーク軽く迅速に対応します。,Young lawyers provide prompt service with agility.,"MQM annotations:
minor: style/Unnatural Flow - ""Young lawyers provide prompt service with agility"" sounds slightly unnatural. A more natural phrasing might be ""Our young lawyers are agile and respond quickly."""
152,20代～シニアまで申込める保険 - 【生命保険】はなさく生命,Insurance for ages 20s to seniors - [Life Insurance] Hanasakuseimei,"MQM annotations:
Minor: Style/Unnatural Flow - The phrase ""Insurance for ages 20s to seniors"" sounds slightly unnatural. A more natural phrasing might be ""Insurance for people in their 20s and older"" or ""Insurance for adults of all ages."""
161,素肌が喜ぶ、FOOD(食べもの)から生まれた化粧品。,Cosmetics born from FOOD(food) that your bare skin will love.,"MQM annotations:
minor: style/unnatural flow - ""Cosmetics born from FOOD(food) that your bare skin will love"" sounds a bit awkward. A more natural flow would be ""Cosmetics made from FOOD (food) that your skin will love""."
162,食べてカラダにいいFOODをお肌にも！,Good-for-you food to eat is also good for your skin!,"MQM annotations:
Minor: Style/Unnatural Flow - The phrase ""Good-for-you food to eat"" sounds slightly unnatural. A more natural phrasing might be ""Foods that are good for you to eat"" or ""Healthy food for eating""."
164,特別セールやキャンペーンをお見逃しなく。,Don't miss out on special sales and campaigns.,"MQM annotations:
Style Errors:
minor: Unnatural Flow - The translation is grammatically correct, but ""Don't miss out on"" can be rephrased to sound more natural in this context, such as ""Be sure not to miss""."
165,韓国で人気のスキンフード・韓国コスメのスキンフード・SKINFOOD公式通販。,Popular Skinfood and Korean Cosmetics Skinfood in Korea - SKINFOOD Official Online Store.,"MQM annotations:
minor: Unnatural Flow - The phrase ""Popular Skinfood and Korean Cosmetics Skinfood in Korea"" sounds redundant and unnatural. It would be more natural to say ""Popular Skinfood and Korean Cosmetics from Skinfood in Korea"" or ""SKINFOOD, popular Korean skincare in Korea"".
```"
166,【広島】ホットヨガTOP3 - 人気No1のホットヨガスタジオ,[Hiroshima] Top 3 Hot Yoga - #1 Most Popular Hot Yoga Studio,"MQM annotations:
minor: style/unnatural flow - ""#1 Most Popular"" sounds slightly awkward and could be more naturally phrased in English, such as ""Most Popular"" or ""Top-Rated."""
169,お得なキャンペーン中,Special promotion ongoing.,"MQM annotations:
minor: style/unnatural flow - ""Special promotion ongoing"" is grammatically correct, but sounds slightly unnatural. ""Ongoing special promotion"" or ""Special offer in progress"" might be more idiomatic."
175,活力サポートサプリ・テストフェン配合・スーパーマカ配合。,Energy support supplement with Testofen and Super Maca.,"```
MQM annotations:
Styles error:
minor: style/Unnatural Flow - While accurate, the phrase ""Energy support supplement"" could be more natural. A more common phrasing might be ""Supplement for energy support"" or ""Energy boosting supplement.""
```"
177,【東京23区】で一戸建て探しならオープンハウス。,"If you're looking for a detached house in Tokyo's 23 wards, Open House is the place to go.","MQM annotations:
Style Errors:
[minor]: [unnatural flow] - While accurate, the phrase ""is the place to go"" feels a little too informal and could be phrased more elegantly for a real estate advertisement. A more natural flow could be achieved with a slightly more sophisticated phrasing."
180,厳選した大泉学園の一戸建てを掲載中。,Carefully selected detached houses in Oizumi-gakuen are listed.,"MQM annotations:
minor: style/unnatural flow - ""Carefully selected detached houses in Oizumi-gakuen are listed."" sounds slightly unnatural. A more natural phrasing might be ""A selection of detached houses in Oizumi-gakuen, carefully chosen for you."" or something similar. The original is not incorrect, but it lacks a natural flow."
186,宿泊&航空券をあんしん予約。,Book your accommodation & flights with confidence.,"MQM annotations:
minor: style/unnatural flow - ""Book your accommodation & flights with confidence"" could be more concise and impactful, perhaps something like ""Book flights and accommodation with confidence"" or ""Confident booking for flights & accommodation."""
196,モテ髪ヘアカタログ・人気サロンをネット予約・ネット予約でポイントGet。,"Popular Hairstyle Catalog for Attracting Attention, Online Booking for Popular Salons, Get Points with Online Booking.","MQM annotations:
minor: style/Unnatural Flow - ""Popular Hairstyle Catalog for Attracting Attention"" sounds slightly awkward. A more natural phrasing might be ""Popular Hairstyles"" or ""Hairstyles to Get You Noticed.""
minor: style/Unnatural Flow - ""Get Points with Online Booking"" could be phrased more naturally as ""Earn Points When You Book Online."""
198,クチコミ比較、最安値予約、現地払い。,"Reviews comparison, lowest price booking, pay at location.","MQM annotations:
minor: style/Unnatural Flow - The phrase ""Reviews comparison"" sounds slightly awkward and could be improved for natural flow. A more natural wording might be ""Compare reviews"".
minor: style/Unnatural Flow - ""Lowest price booking"" sounds unnatural. It could be rephrased for better flow, such as ""Book at the lowest price"" or ""Lowest price guaranteed"".
minor: style/Unnatural Flow - ""Pay at location"" sounds slightly awkward. A better phrasing would be ""Pay on arrival"" or ""Pay at the property""."
204,全国のビューティーサロンの検索、空席確認、ネット予約。,"Search, check availability, and make online reservations for beauty salons nationwide.","MQM annotations:
Minor: style/Unnatural Flow - While accurate, ""make online reservations"" could be phrased more naturally depending on the context. A more common phrase might be ""book online."""
206,理想の照明がない… - 取扱いブランド数、日本最大級,No ideal lighting...,"MQM annotations:
Minor: Style/Unnatural Flow - The translated sentence is grammatically correct but lacks a natural flow. Adding context or rephrasing could improve the reading experience."
209,各種カード、ポイント還元・日本最大級2万点の品ぞろえ。,"Various cards accepted, point rewards, and Japan's largest selection of 20,000 items.","MQM annotations:
minor: style/unnatural flow - ""Various cards accepted"" sounds a bit stiff. A more natural phrasing might be ""We accept all major credit cards"" or similar.
minor: style/unnatural flow - ""point rewards"" also sounds slightly unnatural. ""Earn points"" or ""Get points back"" would be more natural."
214,"【公式】ヴァージンクリニック - 全身医療脱毛5回88,000円／京都","[Official] Virgin Clinic - Full Body Medical Hair Removal 5 Sessions for 88,000 Yen / Kyoto","MQM annotations:
Styles error:
minor: unnatural flow - While grammatically correct, ""Full Body Medical Hair Removal"" sounds a bit awkward. A more natural phrasing could be ""Medical Full Body Hair Removal"" or ""Full Body Hair Removal (Medical)""."
217,追加料金も0円で安心,"No additional fees, so you can rest assured.","MQM annotations:
minor: style/unnatural flow - ""so you can rest assured"" sounds slightly unnatural in this context. A more natural phrasing might be ""for your peace of mind"" or ""with no hidden costs."""
218,幕張本郷 口コミ第1位の整体院 - 多くの専門家が絶賛する技術,Makuharihongo's #1 rated chiropractic clinic - Technique highly praised by many experts.,"MQM annotations:
Style Errors:
minor: style/unnatural flow - ""Makuharihongo's #1 rated chiropractic clinic"" sounds slightly unnatural. A more natural phrasing might be ""The top-rated chiropractic clinic in Makuharihongo"" or similar."
232,料金も時間も節約しよう。,Let's save money and time.,"MQM annotations:
minor: style/unnatural flow - While accurate, the translation ""Let's save money and time"" is a bit too direct and lacks the nuance of suggesting efficiency. A more natural phrasing might be ""Let's save both money and time."""
234,お気に入りの宿を特別料金で。,Your favorite hotels at special prices.,"MQM annotations:
minor: style/unnatural flow - The phrase ""Your favorite hotels at special prices"" sounds a bit unnatural. A more natural phrasing might be ""Special prices on your favorite hotels."""
238,自分で淹れたおいしい一杯を味わいながら、プロの技をマスター。,Master the skills of a pro while savoring a delicious cup you brewed yourself.,"MQM annotations:
minor: style/unnatural flow - The phrase ""Master the skills of a pro"" feels slightly unnatural. While grammatically correct, it could be phrased more elegantly or naturally in English, depending on the desired tone and context. For example, ""Become a master of the craft"" or ""Develop professional-level skills."""
244,25歳以下または対象期間内に引越した方でAirターミナル5を購入・契約し、開通後アンケート回答で,"Those who are 25 years old or younger, or who moved within the eligible period, purchased and contracted for Air Terminal 5, and completed the post-installation questionnaire.","MQM annotations:
minor: style/Unnatural Flow - ""Purchased and contracted for Air Terminal 5"" sounds a little awkward. A more natural phrasing might be ""purchased and subscribed to Air Terminal 5"" or ""purchased Air Terminal 5 and signed up for a service plan."""
246,3層タイプのプリーツマスクで、オメガ形状のプリーツが大きく広がり、鼻や口を圧迫しにくく、呼吸しやすくなっています。,"A three-layer pleated mask with an omega-shaped pleat design that expands widely, making it less likely to press against the nose and mouth, and easier to breathe.","MQM annotations:
Style error:
[Minor]: [Unnatural Flow] - The phrase ""less likely to press against"" sounds slightly awkward and could be rephrased for a more natural flow in English. A more concise option might be ""less likely to press on""."
248,10枚/袋×2袋で包装しており、持ち運び便利な仕様です。,Packaged as 10 sheets/bag x 2 bags for convenient portability.,"MQM annotations:
minor: style/Unnatural Flow - The phrase ""Packaged as 10 sheets/bag x 2 bags"" sounds slightly unnatural in English. A more natural phrasing could be ""Packaged with 10 sheets per bag in 2 bags"" or ""Packaged in two bags, each containing 10 sheets"".
```"
249,ゴム紐は6mmの平ゴム形状なので、耳への当たりが柔らかく、よくある耳の痛みも軽減してくれます。,"The elastic band is a 6mm flat elastic, so it's gentle on the ears and reduces common ear pain.","MQM annotations:
minor: style/unnatural flow - While grammatically correct, the phrase ""ear pain"" feels slightly unnatural. A more common phrase might be ""ear discomfort"" or ""soreness."""
263,※A4 5冊入の商品に掲載の画像は新しいパッケージの商品です。,The image shown for the A4 5-book set is the new packaging.,"MQM annotations:
Style error:
minor: Unnatural Flow - While accurate, the sentence structure is slightly awkward and could be phrased more naturally for English. A more natural phrasing might be ""The image shown is of the new packaging for the A4 5-book set."""
264,以前のパッケージ商品の用紙と仕様は同一です。,The paper and specifications are the same as the previous packaged product.,"MQM annotations:
Minor: Unnatural Flow - The phrase ""packaged product"" sounds a bit awkward in English. A more natural phrasing might be ""previous packaging"" or ""previous version""."
266,箱に記載されている注文コードと500枚入の包装紙記載の注文コードは異なります。,The order code on the box and the order code on the package of 500 wrapping papers are different.,"MQM annotations:
Style Errors:
minor: style/unnatural flow - While grammatically correct, the phrasing ""package of 500 wrapping papers"" sounds slightly awkward. A more natural wording might be ""the 500-sheet wrapping paper package"" or ""the wrapping paper package containing 500 sheets""."
267,(500枚入の1冊で販売するためです),Because they are sold in packs of 500 sheets.,"MQM annotations:
Style Errors:
minor: unnatural flow - While grammatically correct, the English translation sounds a bit too literal and could be phrased more naturally. A more common phrasing might be ""Because they are sold in packs of 500."""
270,ブレーキライニングやブレーキドラムや機械部品等に付着したオイルやグリース等の汚れをきれいに落としブレーキ装置から発生する様々な粉塵を空気中に飛散させることなく、油脂類やカーボン等の汚れを素早くきれいに落とします。,"Quickly and cleanly removes oil, grease, and other dirt adhering to brake linings, brake drums, and mechanical parts, and quickly and cleanly removes oil stains and carbon deposits without scattering various types of dust generated from brake devices into the air.","MQM annotations:
Style Errors:
minor: UNNATURAL FLOW - The repetition of ""quickly and cleanly removes"" makes the sentence sound unnatural. A more fluent phrasing would vary the language.
```"
271,又、オゾン層の破壊や環境汚染の原因となるフロン及びトリクロロエタンを一切含まない有機溶剤中毒予防規則適用外の洗浄剤です。,"Also, this is a cleaning agent that does not contain any ozone-depleting or environmentally polluting chlorofluorocarbons or trichloroethane, and is not subject to the Ordinance on Prevention of Organic Solvent Poisoning.","MQM annotations:
Style Errors:
[Minor]: [Unnatural Flow] - While accurate, the phrase ""Ordinance on Prevention of Organic Solvent Poisoning"" is a bit clunky and could be rephrased for better flow."
274,缶の逆さ使用OK。,Inverted can use OK.,"MQM annotations:
minor: style/unnatural flow - ""Inverted can use OK"" is grammatically correct but sounds unnatural. A more natural phrasing would be ""Can be used upside down"" or ""Safe to use inverted."""
