index,reference,zero_shot_translation,improved_translation,single_agent_translation,bleu_zero_shot,bleu_improved,bleu_single_agent,meteor_zero_shot,meteor_improved,meteor_single_agent,bleurt_zero_shot,bleurt_improved,bleurt_single_agent,comet_zero_shot,comet_improved,comet_single_agent
64,"Earn points by registering as a member, many accommodations that accept same-day reservation, special coupons available.","Earn points with membership registration, many hotels offer same-day booking, and special coupons are available.","Earn points by registering for a membership, many hotels offer same-day booking, and special coupons are available.","Earn points when you register for membership, with many hotels offering same-day booking and special coupons available.",0.0457,0.1914,0.1668,0.36,0.554,0.4362,0.8026,0.8092,0.8085,0.8893,0.8988,0.8875
65,Request a free appraisal in 60 seconds with easy input - for market prices of roadside land and land prices,"Easy Input, Free Appraisal Request in 60 Seconds - If you want to check route values and land price market rates.","Easy input, free appraisal request in 60 seconds—check route values and land price market rates here.","Easy Input, Free Appraisal Request in 60 Seconds - If you are looking to check route values and land price market rates.",0.0285,0.038,0.0272,0.5378,0.4551,0.5351,0.6303,0.6523,0.6386,0.8092,0.8394,0.8082
66,"We can appraise apartment buildings, land, and detached houses for free.","Free appraisal for selling your apartment, land, or detached house is available.","Get a free appraisal for your apartment, land, or detached house.","Free sales appraisals are available for apartments, land, and detached houses.",0.0809,0.0903,0.376,0.3351,0.1818,0.4055,0.7297,0.7673,0.7611,0.8528,0.8586,0.8949
67,You can grasp average market prices by area.,You can get an idea of price ranges from the area.,You can understand price ranges in the area.,You can get an overview of price ranges in the area.,0.0509,0.0717,0.0509,0.3803,0.3945,0.3803,0.6937,0.7252,0.7255,0.8422,0.844,0.8495
68,Professionals will solve your real estate sales concerns!,Real estate sale troubles? Let a pro solve them!,Trouble selling your real estate? Let a professional solve it!,Real estate sale problems? Let a professional solve them!,0.0248,0.0958,0.0248,0.463,0.3849,0.5506,0.784,0.7561,0.8005,0.8969,0.8794,0.8928
71,"We offer plan proposals for selling apartment buildings, appraisals, optimal sale, and reliable support for sellers.","Sale of apartments, appraisal, proposal of optimal sales plan, and reliable support for sellers.","Apartment sales, appraisal, optimal sales plan proposals, and worry-free support for sellers.","Sale of apartments, appraisals, optimal sales plan proposals, and reliable support for sellers.",0.3276,0.1826,0.4453,0.4256,0.367,0.4961,0.7126,0.6695,0.714,0.8826,0.8642,0.8896
75,Find a Daikin Customer Center.,Let's find the Daikin air conditioner customer center.,Let's find the Daikin air conditioner customer support center.,Let's find the Daikin Air Conditioner Customer Center.,0.0251,0.0224,0.1122,0.5955,0.3704,0.5955,0.668,0.6639,0.6741,0.7998,0.8008,0.8274
78,Visitor reservation promotion underway - Urban-style compact three-story model house,Visiting Reservation Campaign in Progress - Urban Compact 3-Story Model House,Now Accepting Reservations for Our Urban Compact 3-Story Model House,Visiting Reservation Campaign Underway - Urban Compact 3-Story Model Home,0.0189,0.0,0.0211,0.3683,0.3156,0.372,0.676,0.6531,0.6467,0.7123,0.7951,0.7797
83,Make full use of IT tools to reduce operation costs and provide services at a reasonable cost,"By fully utilizing IT tools, we reduce operational costs and achieve service provision at reasonable prices.","By fully utilizing IT tools, we reduce business costs and achieve service provision at reasonable prices.","By fully utilizing IT tools, we reduce operational costs, enabling us to provide services at reasonable prices.",0.0372,0.0372,0.0694,0.4156,0.2838,0.4131,0.8177,0.8121,0.7951,0.9213,0.9174,0.904
92,Desperately Need Money Now - 【Three Hand-Picked Companies】 Same-Day Small Loans,I desperately need money right now - [Carefully Selected Top 3] Same-day Cash Loans,I urgently need money right now - [Top 3 Picks] Same-Day Cash Loans,I desperately need money right now - Top 3 carefully selected same-day cash loans.,0.0146,0.0174,0.0132,0.5617,0.4563,0.4978,0.6638,0.6663,0.6435,0.8769,0.8706,0.8263
98,"For restaurant reservations, use ikyu.com, which also includes restaurant reviews.","If you're booking a restaurant, use Ikkyu.com. They also have restaurant reviews.","For restaurant reservations, Ikkyu.com also has restaurant reviews.","If you're booking a restaurant, use Ikkyu.com, which also features restaurant reviews.",0.0833,0.291,0.1198,0.3094,0.574,0.4373,0.7812,0.8091,0.8033,0.8848,0.8619,0.8943
102,Full of information to make your dream wedding a reality/Zexy for wedding ceremonies,Packed with information to make your dream wedding a reality / Wedding preparations? Zexy.,Full of information to make your dream wedding a reality / Wedding preparation? Zexy.,Packed with information to make your dream wedding come true! Wedding planning? Zexy.,0.3724,0.5129,0.3013,0.6059,0.7603,0.5322,0.637,0.6051,0.6443,0.8478,0.8671,0.8691
107,Gold cards are full of benefits!,Gold cards are nothing but benefits!,Gold cards are full of benefits!,Gold cards have mostly benefits!,0.2056,1.0,0.1034,0.625,0.9977,0.4331,0.7532,0.991,0.7873,0.9205,0.9862,0.9432
110,Must see if you're looking for a residential-use home router!,A must-read for those looking for a home router for home use!,"If you're looking for a Wi-Fi router for home use, this is a must-read!",Must-read for anyone looking for a home router!,0.1012,0.2408,0.143,0.1961,0.4915,0.4939,0.7311,0.7233,0.783,0.8949,0.89,0.8876
112,WiFi that can be used just by plugging in also featured!,Ready-to-use WiFi that you just set down!,Instant Wi-Fi—just set it down!,Ready-to-use WiFi—just set it down!,0.0424,0.015,0.015,0.2411,0.0,0.0,0.4634,0.4731,0.5019,0.699,0.7847,0.7466
115,Business Hotel Social Kamata - Trip Advisor,Kamata Inn Social - Tripadvisor,Kamata Inn Social - Trip Advisor,Kamata Inn Social - TripAdvisor,0.0474,0.1943,0.0474,0.2206,0.6464,0.2206,0.628,0.6382,0.5169,0.732,0.865,0.7707
119,"For those unsure if short hairstyles will work for them, we offer thorough counseling and work with you to find the right fit.","Even if you're worried about whether short hair will suit you, we'll provide thorough counseling and work together to find a style that suits you.","Even if you're worried about whether short hair will suit you, we'll provide thorough counseling and collaborate with you to create a flattering style.","Even if you're unsure whether short hair will suit you, we'll provide thorough consultation and work together to find a flattering style.",0.1229,0.0703,0.0323,0.3547,0.3562,0.3006,0.7819,0.7963,0.7816,0.8775,0.8633,0.8667
124,Many LOHACO exclusive designs which fit your daily life are available.,"LOHACO exclusive, with many designs that blend into your everyday life.","Exclusively at LOHACO, discover numerous designs that seamlessly complement your daily life.","LOHACO exclusive, featuring a wide selection of designs that complement your lifestyle.",0.0432,0.0841,0.038,0.1818,0.2843,0.1351,0.7383,0.7774,0.7523,0.8595,0.8579,0.8238
125,"Next-day delivery at the earliest, PayPay payments supported.","Delivered as early as the next day, supports PayPay payment.",Get next-day delivery and pay with PayPay.,"Delivered the next day as early as possible, supports PayPay payments.",0.0241,0.0285,0.0413,0.122,0.2373,0.1205,0.748,0.7591,0.7705,0.8476,0.7802,0.8585
127,Tower residences with multiple routes of access to central Tokyo.,A tower residence offering multi-access to the city center.,A tower residence with easy access to the city center.,A tower residence offering convenient access to the city center.,0.0227,0.0474,0.0441,0.2581,0.484,0.375,0.73,0.7311,0.7416,0.8137,0.8269,0.8279
128,"Located near 'Meguro' Station, with access to 4 train lines.","Born at 'Meguro' Station, accessible by 4 train lines.","Located at Meguro Station, accessible by four train lines.","Available at 'Meguro' Station, accessible by 4 train lines.",0.3901,0.1024,0.3901,0.5682,0.5163,0.5682,0.6842,0.8054,0.7833,0.7335,0.8435,0.8463
129,32-story Tower in the Nomura Real Estate Group x East Japan Railway Company development area 【MEGURO MARC】,Nomura Real Estate Group x JR East Group Development Area [MEGURO MARC]'s 32-story tower.,"The 32-story MEGURO MARC tower, a development by Nomura Real Estate Group and JR East Group.",Nomura Real Estate Group and JR East Group present the 32-story tower in the [MEGURO MARC] development area.,0.2187,0.1546,0.1624,0.4591,0.4156,0.5482,0.6496,0.6671,0.6412,0.8017,0.8351,0.8327
132,"Things can change because they continue, delivering the life-changing power of English conversation to you.",Continuing allows you to change; giving you the power of English conversation to change your life.,"By continuing, you can transform your life with the power of English language skills.","Keep learning, keep changing: English conversation skills that can transform your life.",0.2329,0.0731,0.0308,0.4453,0.2993,0.1738,0.6678,0.6696,0.628,0.8091,0.7902,0.7811
136,Cloud telephony starting from 200 yen per extension -【Official】Satellite Office,Cloud phone from 200 yen per extension - [Official] Satellite Office,Cloud phone starting at ¥200 per extension - Satellite Office (Official),Cloud phone service from 200 yen per extension - [Official] Satellite Office,0.3146,0.0413,0.2892,0.6658,0.3683,0.6593,0.6456,0.7293,0.7107,0.873,0.8574,0.8801
145,"If you're looking for glovesdepo items, Rakuten Marketplace is one of the largest online shops in Japan.","If you're looking for glovesdepo, Rakuten, one of Japan's largest online shopping sites.","If you're looking for GlovesDepo, check out Rakuten, one of the largest online shopping sites in Japan.","If you're looking for glovesdepo, check out Rakuten, one of Japan's largest online shopping sites.",0.3291,0.4135,0.3171,0.5321,0.7004,0.5258,0.7294,0.7812,0.8017,0.7946,0.8362,0.8446
148,"If you are looking for a legal advisor in the: Meguro, Ebisu, or Gotanda area, head to the Meguro International Law Office.","If you are looking for a consulting lawyer in the Meguro, Ebisu, or Gotanda area, Meguro International Law Office is the place to go.","If you are looking for an advisor lawyer in the Meguro, Ebisu, or Gotanda area, Meguro International Law Office can help you.","If you are looking for a consulting lawyer in the Meguro, Ebisu, or Gotanda area, consider Meguro International Law Office.",0.5414,0.5156,0.5847,0.7489,0.7081,0.7699,0.8018,0.7714,0.8212,0.8763,0.8583,0.8784
151,Our young lawyers respond promptly and proactively.,Young lawyers provide prompt service with agility.,Our young lawyers provide quick and agile service.,Young lawyers provide prompt and agile service.,0.033,0.1349,0.0366,0.2679,0.5282,0.3651,0.6836,0.7665,0.745,0.8467,0.8785,0.8843
152,Insurance anyone in their 20s to the elderly can apply for - 【Life Insurance】Hanasaku Life Insurance,Insurance for ages 20s to seniors - [Life Insurance] Hanasakuseimei,Insurance for adults of all ages - [Life Insurance] Hanasakuseimei,Insurance for ages 20 to senior - [Life Insurance] Hanasaku Life Insurance,0.042,0.0325,0.0345,0.2416,0.0974,0.367,0.5813,0.5393,0.6919,0.7856,0.7554,0.8415
161,A cosmetic product made from FOOD that makes your skin happy.,Cosmetics born from FOOD(food) that your bare skin will love.,Cosmetics made from food that your skin will love.,Cosmetics made from food that your bare skin will love.,0.0398,0.0572,0.0479,0.2294,0.6226,0.5823,0.5723,0.6322,0.5406,0.7993,0.8853,0.823
162,Food good for your body is also good for your skin!,Good-for-you food to eat is also good for your skin!,Healthy food for your body is also good for your skin!,"Good for your body, good for your skin!",0.5211,0.8071,0.4301,0.6347,0.9055,0.6466,0.6986,0.8365,0.7283,0.8662,0.9438,0.8944
164,Don't miss the special sale campaign.,Don't miss out on special sales and campaigns.,Be sure not to miss our special sale and campaign.,Don't miss out on special offers and promotions.,0.1187,0.0596,0.1187,0.6048,0.4932,0.4122,0.7923,0.7614,0.762,0.8942,0.8955,0.8746
165,"SKINFOOD, popular in Korea, Korean cosmetic SKINFOOD, SKINFOOD official online shop.",Popular Skinfood and Korean Cosmetics Skinfood in Korea - SKINFOOD Official Online Store.,"skinfood, popular Korean cosmetics from SKINFOOD in Korea – SKINFOOD Official Online Store.",Popular Korean skincare brand Skinfood - SKINFOOD Official Online Store.,0.0354,0.047,0.0172,0.5667,0.6271,0.4092,0.5717,0.5856,0.5963,0.742,0.828,0.7858
166,【Hiroshima】 TOP 3 Hot Yoga spots - No.1 most popular hot yoga studio,[Hiroshima] Top 3 Hot Yoga - #1 Most Popular Hot Yoga Studio,[Hiroshima] Top 3 hot yoga studios - Number 1 most popular,[Hiroshima] Top 3 Hot Yoga Studios - The Most Popular Hot Yoga Studio,0.0703,0.0514,0.0703,0.7647,0.5859,0.7588,0.7163,0.6331,0.714,0.882,0.914,0.8827
169,Currently having a special campaign,Special promotion ongoing.,Ongoing special promotion.,Special offer available.,0.0,0.0626,0.0,0.1042,0.1042,0.1042,0.7413,0.724,0.6564,0.8453,0.7835,0.7197
175,Vitality supplements containing testofen and super maca.,Energy support supplement with Testofen and Super Maca.,Vitality supplement with Testofen and Super Maca.,Energy support supplement with Testofen and Super Maca blend.,0.0285,0.0366,0.0251,0.6817,0.8413,0.5208,0.8036,0.8457,0.7743,0.8304,0.8485,0.827
177,Open House is the best place to find detached homes within the【23 Tokyo Wards】,"If you're looking for a detached house in Tokyo's 23 wards, Open House is the place to go.","For detached house listings in Tokyo's 23 wards, consider Open House.",Open House is your best choice for finding a detached house in Tokyo's 23 wards.,0.1382,0.0359,0.0677,0.467,0.1095,0.2128,0.7123,0.7106,0.7462,0.7685,0.7815,0.7894
180,Carefully selected detached homes in Oizumigakuen are available now.,Carefully selected detached houses in Oizumi-gakuen are listed.,Carefully selected single-family homes in Oizumi-gakuen are listed.,Carefully selected detached houses in Oizumi-gakuen are now listed.,0.1263,0.071,0.1291,0.5011,0.5011,0.4956,0.7545,0.6925,0.7838,0.842,0.8109,0.8784
186,Book accommodations & flights with peace of mind.,Book your accommodation & flights with confidence.,Book flights and accommodation with peace of mind.,Book your accommodation and flights with confidence.,0.1378,0.4855,0.0616,0.6127,0.7934,0.3995,0.8465,0.851,0.8341,0.9132,0.9501,0.9055
196,"Browse our hottest hair catalogs, reserve popular salons online, and earn points.","Popular Hairstyle Catalog for Attracting Attention, Online Booking for Popular Salons, Get Points with Online Booking.","Browse Popular Hairstyle Catalogues to Attract Attention, Book Popular Salons Online, and Earn Points!","Popular Hairstyle Catalog, Online Booking for Popular Salons, Earn Points with Online Booking.",0.0134,0.0289,0.0162,0.0403,0.4827,0.0826,0.5813,0.7055,0.6584,0.6606,0.771,0.7104
198,"Compare reviews, book at the cheapest prices, pay-on-arrival.","Reviews comparison, lowest price booking, pay at location.","Compare reviews, book at the lowest price, pay at the property.","Compare reviews, book at the lowest price, and pay on-site.",0.0267,0.376,0.409,0.0625,0.5831,0.6073,0.6891,0.6276,0.7576,0.8324,0.8673,0.8916
204,"Search for beauty salons throughout the country, check availability, and book online.","Search, check availability, and make online reservations for beauty salons nationwide.","Find, check availability, and book online at beauty salons across the country.","Search, check availability, and book online appointments at beauty salons nationwide.",0.3585,0.492,0.4685,0.4949,0.5604,0.4949,0.8188,0.8319,0.8031,0.9131,0.9138,0.9132
206,I can't find the ideal lighting... - we feature the largest number of brands in Japan.,No ideal lighting...,Can't find the ideal lighting? We offer the largest selection of brands in Japan!,No ideal lighting… - Largest selection of brands in Japan,0.0094,0.3466,0.1182,0.1276,0.6127,0.3319,0.3944,0.7468,0.6057,0.6557,0.8283,0.7992
209,"Earn reward points with various cards, we offer Japan's largest selection of 20,000 items.","Various cards accepted, point rewards, and Japan's largest selection of 20,000 items.","We accept various cards, earn points, and offer Japan's largest selection of 20,000 items.","Various cards accepted, earn points, and choose from Japan's largest selection of 20,000 items.",0.4399,0.5399,0.4211,0.5644,0.7668,0.5564,0.7143,0.8032,0.7705,0.8599,0.8903,0.8735
214,"【Official】Virgin Clinic - Full body medical hair removal, 5 treatments 88,000 yen/Kyoto","[Official] Virgin Clinic - Full Body Medical Hair Removal 5 Sessions for 88,000 Yen / Kyoto","[Official] Virgin Clinic - Full body medical hair removal: 5 sessions for ¥88,000 / Kyoto","[Official] Virgin Clinic - Full Body Medical Laser Hair Removal: 5 Sessions for ¥88,000 / Kyoto",0.0607,0.3381,0.0542,0.6282,0.5625,0.5423,0.7372,0.7658,0.7033,0.8637,0.882,0.8488
217,No worries with zero additional charges,"No additional fees, so you can rest assured.","No extra charge, for your peace of mind.","No additional fees, giving you peace of mind.",0.0251,0.0211,0.0251,0.1613,0.0806,0.1613,0.719,0.6924,0.7419,0.8312,0.8303,0.861
218,Makuharihongo No.1 reviewed chiropractic clinic - Techniques highly praised by numerous experts,Makuharihongo's #1 rated chiropractic clinic - Technique highly praised by many experts.,The top-rated osteopathic clinic in Makuharihongo - Technique highly praised by many experts.,Makuharihongo's top-rated chiropractic clinic - A technique highly praised by experts.,0.1182,0.0874,0.139,0.5825,0.5557,0.5814,0.8147,0.7287,0.7589,0.8732,0.8355,0.8384
232,Save your time and money.,Let's save money and time.,Let's save both time and costs.,Let's save on costs and time.,0.0467,0.065,0.0366,0.2,0.5011,0.1961,0.7664,0.7233,0.7037,0.9017,0.8507,0.8166
234,Special rates at your favorite accommodations.,Your favorite hotels at special prices.,Special prices on your favorite hotels.,Your favorite stays at special prices.,0.0435,0.0831,0.0435,0.526,0.4259,0.526,0.7895,0.8458,0.7641,0.9047,0.9073,0.8835
238,Master professional techniques while enjoying delicious coffee you made yourself.,Master the skills of a pro while savoring a delicious cup you brewed yourself.,Refine your professional skills while savoring a delicious cup you brewed yourself.,Master professional techniques while enjoying a delicious cup you brewed yourself.,0.0368,0.0432,0.3883,0.41,0.418,0.7426,0.7333,0.7384,0.7556,0.8324,0.8513,0.8874
244,"For those under 25 years of age or those who have moved within the eligible period, after purchasing an Air Terminal 5, signing a contract, and answering a questionnaire after service has started.","Those who are 25 years old or younger, or who moved within the eligible period, purchased and contracted for Air Terminal 5, and completed the post-installation questionnaire.","If you are 25 years old or younger, or moved during the eligibility period, and purchased and subscribed to Air Terminal 5 after completing the installation questionnaire.","Those who are 25 years old or younger, or who moved within the eligible period and purchased/contracted for Air Terminal 5, will receive [benefit] after completing the post-installation questionnaire.",0.2266,0.046,0.1922,0.4324,0.2922,0.3694,0.6131,0.5967,0.6072,0.811,0.8104,0.8178
246,"These three-layer masks feature omega-shaped pleats which open wide to reduce pressure on the nose and mouth, making it easier to breathe.","A three-layer pleated mask with an omega-shaped pleat design that expands widely, making it less likely to press against the nose and mouth, and easier to breathe.","This three-layer pleated mask features an omega-shaped pleat design that expands significantly, reducing pressure on the nose and mouth for enhanced breathability.","A three-layer pleated mask with an omega-shaped pleat that expands significantly, reducing pressure on the nose and mouth while improving breathability.",0.2423,0.2202,0.2207,0.5396,0.488,0.442,0.7449,0.7759,0.7574,0.8532,0.8791,0.866
248,Packaged in 2 bags of 10 masks/bag for convenience and ease-of-carrying.,Packaged as 10 sheets/bag x 2 bags for convenient portability.,"Packaged in two bags, each containing 10 sheets, for convenient portability.","Packaged as 10 sheets per bag x 2 bags, making it conveniently portable.",0.0479,0.0398,0.0351,0.4689,0.5114,0.2232,0.6274,0.6758,0.6345,0.8354,0.84,0.8053
249,"The strap has a flat and 6mm wide, making it easy on the ears and reducing common ear pain.","The elastic band is a 6mm flat elastic, so it's gentle on the ears and reduces common ear pain.","Because the 6mm flat elastic band is soft against the ears, it reduces common ear discomfort.","The 6mm flat elastic band is soft on the ears, reducing common ear pain.",0.2487,0.0335,0.2479,0.6087,0.3376,0.4448,0.7274,0.6806,0.7003,0.8658,0.8623,0.8817
263,*The image shown for the A4 5-pack uses the new package design.,The image shown for the A4 5-book set is the new packaging.,The image shown is of the new packaging for the A4 5-book set.,The image shown for the A4 5-book set is of the new packaging.,0.4082,0.1391,0.4053,0.5765,0.5217,0.5718,0.7541,0.7371,0.7284,0.8675,0.8733,0.8738
264,The paper and specifications are identical to those of the previous design.,The paper and specifications are the same as the previous packaged product.,The paper and specifications are the same as in the previous packaging.,The paper and specifications are the same as in the previous packaging.,0.3439,0.3439,0.3439,0.5604,0.5604,0.5604,0.7231,0.7416,0.7416,0.8398,0.8478,0.8478
