index,original,zero_shot_translation,annotation
28,The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"החיוך המוקל על פניה היה הרגשה נהדרת, אבל העובדה שהיא פחדה קודם זה חרא ואני שונא את זה.","MQM annotations:
Accuracy Errors
[Major]: [untranslated text] - The word ""FUCKING"" was not translated.
[Minor]: [register] - The use of ""חרא"" (shit) is not appropriate in this context and should be replaced with a more neutral term."
33,It takes the state's governor.,זה לוקח את מושל המדינה.,"MQM annotations:
Accuracy Errors
[no-error]:no-error - No errors found."
38,"In this work, based on a variant of the classical Lewis (1969) signaling model, we explore the conditions for the emergence of context-dependent communication in a situated scenario.","בעבודה זו, המבוססת על וריאציה של מודל האיתות הקלאסי של לואיס (1969), אנו בוחנים את התנאים להתהוות של תקשורת תלוית הקשר בתרחיש סיטואציוני.","MQM annotations:
no-error"
40,"At the same time, we study the environmental conditions and cognitive capabilities that enable contextual disambiguation of symbol meanings.","במקביל, אנו חוקרים את התנאים הסביבתיים והיכולות הקוגניטיביות המאפשרים הסרת דו-משמעות הקשרית של משמעויות סמלים.","MQM annotations:
No error detected."
41,"We show that environmental constraints on the receiver's referent choice can be unilaterally exploited by the sender, without disambiguation capabilities on the receiver's end.","אנו מראים שאילוצים סביבתיים על בחירת הייחוס של המקבל ניתנים לניצול חד-צדדי על ידי השולח, ללא יכולות הסרת עמימות מצד המקבל.","MQM annotations:
no-error"
46,"Ashanti Development has been working with an ever-expanding number of communities in the Ashanti region of Ghana for approaching 20 years, engaging with communities and providing support with water and sanitation, education, healthcare, tree planting and farming.","אשנטי פיתוח עובדת עם מספר הולך וגדל של קהילות באזור אשנטי שבגאנה כבר כמעט 20 שנה, משתפת פעולה עם הקהילות ומספקת תמיכה במים ותברואה, חינוך, בריאות, נטיעת עצים וחקלאות.","MQM annotations:
no-error"
47,Communities gain the knowledge to embed and support their own development.,קהילות רוכשות את הידע להטמיע ולתמוך בפיתוח שלהן.,"MQM annotations:
no-error"
52,Photos from my visit to Ghana in 2011.,תמונות מהביקור שלי בגאנה בשנת 2011.,"MQM annotations:
no-error"
55,They won't allow me to tell them the address it's going to and who is shipping it.,הם לא יאפשרו לי להגיד להם לאיזו כתובת זה הולך ומי שולח את זה.,"MQM annotations:
Accuracy Errors
[no-error]: No errors detected."
58,The next morning and I can't get past Chris Licht's disgraceful pretense of public service journalism on CNN last night.,למחרת בבוקר ואני לא מצליח להתגבר על ההעמדה המבישה של כריס ליכט כאילו הוא עוסק בעיתונות שירות לציבור בערוץ CNN אמש.,"MQM annotations:
no-error"
59,"It was an outrage, like a symbolic Jan 6 anti-democratic festivus of lies & grievance, self-destructively hosted by American media.","זו הייתה שערורייה, כמו פסטיבל שקרי ותלונות אנטי-דמוקרטי סמלי בסגנון ה-6 בינואר, שאירחה התקשורת האמריקאית באופן הרסני.","MQM annotations:
no-error"
60,THE SHAMEFUL AUDIENCE.,הקהל המבייש,"MQM annotations:
no-error"
61,Licht AGREED to an all Republican audience!,ליכט הסכים לקהל רפובליקני בלבד!,"MQM annotations:
no-error"
63,There's a story to be reported there.,יש שם סיפור לדווח עליו.,"MQM annotations:
no-error"
64,The ratings--seeking delusional irresponsibility of it all.,"ההתנהלות חסרת האחריות וההזויה הזו, שמטרתה היא השגת רייטינג.","MQM annotations:
Accuracy Errors
[no-error]:no-error"
66,"I have a very drafty basement, which essentially means I can get a lot of rodents taking refuge.","יש לי מרתף מאוד דולף, מה שבעצם אומר שהרבה מכרסמים יכולים למצוא בו מחסה.","MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - ""Drafty"" was mistranslated to ""דולף"" which means ""leaky"". The correct translation would be מנוּקָב which means ""drafty""."
69,"I finally got fed up with this routine last night, cleaned all the traps of peanut butter, and superglued a pistachio to them.","סוף סוף נמאס לי מהשגרה הזאת אתמול בלילה, ניקיתי את כל המלכודות מחמאת בוטנים, והדבקתי פיסטוק בסופרגלו לכולן.","MQM annotations:
Accuracy Errors
[Minor]: [addition] - ""לכולן"" (lekulan, ""to all of them"") is added at the end of the sentence. Although it makes sense in context, it's not a direct translation of the source text."
76,But they also cut grants and tax credits that encourage more business activity.,אבל הם גם קיצצו מענקים והקלות מס המעודדים פעילות עסקית נוספת.,"MQM annotations:
no-error"
77,"I own a business. It's successful in spite of the provincial government, not because of it.","אני בעל עסק. הוא מצליח למרות הממשלה המחוזית, לא בגללה.","MQM annotations:
no-error"
81,"This is true even now that goatse.cx is gone, though it would be a close race to the bottom between goatse and, say, khou.com, where I tried to watch a video the Wendy sent me.","זה נכון גם עכשיו כש goatse.cx איננו, אם כי זה היה מרוץ צמוד לתחתית בין goatse לבין, נניח, khou.com, שם ניסיתי לראות סרטון שוונדי שלחה לי.","MQM annotations:
no-error"
94,Get some bumper stickers that are anti-Trump and plaster them all over.,השג כמה מדבקות פגוש נגד טראמפ והדבק אותן בכל מקום.,"MQM annotations:
no-error"
95,Yell back at those who would try to talk over us.,צעקו בחזרה על אלה שמנסים להשתיק אותנו.,"MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation says ""Yell back at those who would try to silence us"" instead of ""talk over us""."
101,It is not socially acceptable to go out in public or rush up to people when you are coughing up a mucus storm.,לא מקובל חברתית לצאת למקומות ציבוריים או לרוץ לאנשים כשאתה משתעל שיעול שמלווה בהמון ליחה.,"MQM annotations:
Accuracy Errors
[Minor]: [addition] - ""בהמון"" (a lot of) is an addition, but it doesn't alter the meaning of the sentence."
102,I repeat. It is not socially acceptable to spread your covid mucus storm everywhere!!!,אני חוזר. זה לא מקובל חברתית לפזר את סערת הליחה שלך מקורונה בכל מקום!!!,"MQM annotations:
no-error"
106,Mio knows that sorrow is life's constant companion.,מיו יודעת שהצער הוא בן לוויה קבוע של החיים.,"MQM annotations:
no-error"
107,"After 4,000 of distress Yl finds herself in a place of love and is having huge feels she doesn't know what to do with so there's a lot of both.","אחרי 4,000 של מצוקה, י""ל מוצאת את עצמה במקום של אהבה ויש לה רגשות עצומים שהיא לא יודעת מה לעשות איתם אז יש הרבה משניהם.","MQM annotations:
Accuracy Errors
[Minor]: [Untranslated text] - ""Yl"" was not translated.

Fluency Errors
[Minor]: [Awkward] - The phrase ""יש הרבה משניהם"" (there's a lot of both) is grammatically correct but sounds awkward in Hebrew. A more natural phrasing would be ""יש הרבה משניהם, אהבה ומצוקה"" (there's a lot of both, love and distress) or a similar variation to clarify what ""both"" refers to."
109,Yesterday's fiasco with #MangoMoron was an outrageous fiasco.,הפיאסקו של אתמול עם ‎#MangoMoron היה פיאסקו שערורייתי.,"MQM annotations:
no-error"
111,"Which cable news ""executive"" made the call to give the fat, lying criminal this much air-time?","איזה ""בכיר"" ברשת חדשות בכבלים קיבל את ההחלטה לתת לפושע השמן והשקרן הזה כל כך הרבה זמן אוויר?","MQM annotations:
no-error"
116,"As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty.","ככל שהמכונית משתנה, כך גם ארני, שביטחונו החדש הופך ליהירות מאחורי ההגה של היופי האקזוטי שלו.","MQM annotations:
no-error"
118,Codleo is one of the best Salesforce Partner offering best Salesforce services tailored to your company needs.,קודליאו היא אחת משותפות Salesforce הטובות ביותר המציעה שירותי Salesforce מותאמים לצרכי החברה שלכם.,"MQM annotations:
no-error"
123,One of the craziest parts about my neighbors turning against me is thinking about how much effort it takes to be hostile.,אחד הדברים הכי משוגעים בזה שהשכנים שלי התהפכו נגדי זה לחשוב כמה מאמץ צריך כדי להיות עוין.,"MQM annotations:
no-error"
124,"Forget me, fine.","שכח ממני, בסדר.","MQM annotations:
no-error"
125,"Ignore me, fine.","תתעלם ממני, בסדר.","MQM annotations:
no-error"
129,Slamming a door in my face takes effort.,לטרוק לי דלת בפנים דורש מאמץ.,"MQM annotations:
no-error"
133,That vessel is off-limits.,הכלי הזה אסור בכניסה.,"MQM annotations:
no-error"
137,But another individual often flies aboard that ship.,אבל לעתים קרובות אדם אחר טס על סיפון האונייה הזו.,"MQM annotations:
No error detected."
138,If he were to die... the consequences would be... significant.,אילו היה מת... ההשלכות היו... משמעותיות.,"MQM annotations:
no-error"
140,Here is a (slightly longer than) toot-length crash course in what I mean by dad-ification:,"הנה קורס מזורז (קצת יותר מאורך ציוץ) במה שאני מתכוון ב""אִבְחוּת"":","MQM annotations:
Accuracy Errors
[Major]: [untranslated] - The term ""dad-ification"" was not translated. While one could argue that a transliteration is intended by using אִבְחוּת, the root suggests ""diagnosis"" which is not the intended meaning."
142,The Last of Us is an easy and canonical example of dad-ification.,"המשחק ""האחרון מבינינו"" הוא דוגמה קלה וקנונית ל""אבהות"".","MQM annotations:
Accuracy Errors
[Minor]: [Untranslated text] - ""dad-ification"" was not translated. It was transliterated."
145,"Dad-ification erodes the possibility for communal solutions, and often wholly ignores, or undercuts any agency the child has.","אבהות-יזציה שוחקת את האפשרות לפתרונות קהילתיים, ולעתים קרובות מתעלמת לחלוטין מ, או מחלישה כל סוכנות שיש לילד.","MQM annotations:
Accuracy Errors
[no-error]: no-error - No errors detected."
146,"In this way, Dad-ification is a stand in for a lot of neoliberal ideals; especially ideas like bootstrapping and self-sufficiency as being an ultimate goal/indicator for success.","במובן הזה, התאבכות (Dad-ification) היא תחליף לאידיאלים ניאו-ליברליים רבים; במיוחד רעיונות כמו בנייה עצמית והסתמכות עצמית כשהם מהווים מטרה אולטימטיבית/מדד להצלחה.","MQM annotations:
Accuracy Errors
[no-error]: No errors detected."
148,- We send out notifications when airfare goes on sale.,אנחנו שולחים התראות כשמחירי הטיסות יורדים.,"MQM annotations:
no-error"
150,"- We don't sell tickets, or charge a subscription.","אנחנו לא מוכרים כרטיסים, או גובים דמי מנוי.","MQM annotations:
no-error"
154,"Yet, unimaginable fear, terror and displacement have left them with the invisible scar of trauma.","עם זאת, פחד, אימה ועקירה בלתי נתפסים הותירו בהם את הצלקת הבלתי נראית של טראומה.","MQM annotations:
no-error"
159,Over time dart became my go-to for quick UI.,עם הזמן Dart הפכה לבחירה המועדפת שלי עבור ממשקי משתמש מהירים.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - ""dart"" should not be translated to ""Dart"" (name of the programming language). It should be translated into the Hebrew word for ""dart"", as in, a quick movement or action."
160,"#flutter is a pleasure to work with, and they have #mobx for easy store management.","#flutter היא תענוג לעבוד איתה, ויש להם #mobx לניהול חנות קל.","MQM annotations:
No error"
161,"The dependency story is less insane than nodejs, too.","סיפור התלויות פחות מטורף מזה של nodejs, גם.","MQM annotations:
no-error"
162,"Of course flutter sucks really bad when it comes to behaving like a good native app would (anywhere, really. Even flutter web target sucks).","בטח, פלאטר גרוע מאוד בכל הנוגע להתנהגות כמו אפליקציה נייטיבית טובה (בכל מקום, באמת. אפילו יעד הפלאטר ווב גרוע).","MQM annotations:
no-error"
182,Because it happens in the mind and seems less tangible than physical health.,מכיוון שזה קורה במוח ונראה פחות מוחשי מאשר בריאות גופנית.,"MQM annotations:
no-error"
185,"In the same way that mental health is seen as less ""real"" than physical health by many, I kind of feel that being trans is merely intersex of the mind.","באותו אופן שבו בריאות נפשית נתפסת כ""פחות אמיתית"" מבריאות פיזית בעיני רבים, אני מרגיש/ה במידה מסוימת שהיותי טרנס/ית היא פשוט אינטרסקס של המוח.","MQM annotations:
no-error"
188,"I feel that to be trans is to be ""biologically non-binary"".","אני מרגיש שלהיות טרנס זה להיות ""בינארי לא ביולוגי"".","MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - The translation translates ""biologically non-binary"" as ""non-biological binary"", which reverses the meaning."
198,"(And also: The Web is now largely a Google thing, unfortunately)","וגם: האינטרנט הוא עכשיו במידה רבה דבר של גוגל, לצערי.","MQM annotations:
no-error"
199,Also please refrain from telling me that google/flutter apps suck on iOS and macOS.,"כמו כן, אנא הימנע מלומר לי שאפליקציות גוגל/פלטר גרועות ב-iOS וב-macOS, פשוט ספק את התרגום בלי טקסט נוסף.","MQM annotations:
Accuracy Errors
[Minor]: [addition] - ""פשוט ספק את התרגום בלי טקסט נוסף"" (just provide the translation without additional text) is added information not present in the source."
200,Cross platform is hard if you want to do it well.,קרוס פלטפורמה זה קשה אם אתה רוצה לעשות את זה כמו שצריך.,"MQM annotations:
no-error"
202,Thank you to those people who have downloaded the latest update to Leasey.,תודה לאנשים שהורידו את העדכון האחרון ל-Leasey.,"MQM annotations:
no-error"
203,A few very small difficulties have come to light.,צצו כמה קשיים קטנים מאוד.,"MQM annotations:
no-error"
209,I don't know exactly know why my brain can't figure it out; it might be that the tools are just so broad and vague that my brain just hardlocks due to 'too many options'.,אני לא בדיוק יודע/ת למה המוח שלי לא מצליח להבין את זה; ייתכן שהכלים פשוט כל כך רחבים ומעורפלים שהמוח שלי פשוט נתקע בגלל 'יותר מדי אפשרויות'.,"MQM annotations:
no-error"
211,Grafana looks pretty.,גרפנה נראית יפה.,"MQM annotations:
no-error"
218,...And that's how I found myself having to sort out a raid group roster.,וככה מצאתי את עצמי צריך לסדר את רשימת הקבוצה לפשיטה.,"MQM annotations:
no-error"
220,"Then, life crushed my soul and I lost all my passion for fiction and great storytelling.","אז, החיים ריסקו את נשמתי ואיבדתי את כל התשוקה שלי לספרות בדיונית ולסיפורים גדולים.","MQM annotations:
no-error"
222,I'm now on book # 31 and it's only May.,אני עכשיו בספר מספר 31 וזה רק מאי.,"MQM annotations:
no-error"
224,I haven't really achieved anything.,לא ממש השגתי משהו.,"MQM annotations:
no-error"
230,Let them rehabilitate the hollowed out and decaying cities across the country. Again.,שישקמו את הערים הריקות והמתפוררות ברחבי הארץ. שוב.,"MQM annotations:
no-error"
233,Deport the white supremacists.,לגרש את תומכי עליונות לבנה.,"MQM annotations:
no-error"
234,"I am so tired of the headlines claiming that ""Remote work is dead."" or that ""Remote work was a failed experiment.""","נמאס לי כל כך מהכותרות שטוענות ש""עבודה מרחוק מתה."" או ש""עבודה מרחוק הייתה ניסוי כושל.""","MQM annotations:
no-error"
236,It's all clickbait but it does worry me about the executives and managers who read these articles.,"הכל קליקבייט, אבל זה כן מטריד אותי לגבי המנהלים והבכירים שקוראים את המאמרים האלה.","MQM annotations:
no-error"
242,It enables people to avoid lengthy commutes that take time away from their day and their families.,זה מאפשר לאנשים להימנע מנסיעות ארוכות לעבודה שלוקחות זמן מהיום שלהם וממשפחותיהם.,"MQM annotations:
no-error"
243,To just ignore these facts is wrong.,להתעלם מהעובדות האלה זה פשוט לא בסדר.,"MQM annotations:
no-error"
248,"Parker referred to abortion, and modern urban women's impulse to delay having children for their careers' sake.","פארקר התייחס להפלות, ולדחף של נשים עירוניות מודרניות לדחות את הבאת ילדים לעולם למען הקריירה שלהן.","MQM annotations:
no-error"
249,He also argues that NDP and progressives want to depopulate society for the sake of the environment.,הוא גם טוען שה-NDP והמתקדמים רוצים לדלל את אוכלוסיית החברה למען הסביבה.,"MQM annotations:
Accuracy Errors
[no-error]: No error detected."
252,Whenever May would pop up I dreaded trying to celebrate my bday.,"בכל פעם שמאי הייתה צצה, חששתי לנסות לחגוג את יום ההולדת שלי.","MQM annotations:
no-error"
254,I fought over the years to get out of that mindset and to have better bdays.,נלחמתי במשך השנים כדי לצאת מהמנטליות הזו וכדי שיהיו לי ימי הולדת טובים יותר.,"MQM annotations:
no-error"
265,Does you know of a performant way for a web component to respond to being added/removed from a document?,האם אתה מכיר דרך בעלת ביצועים טובים עבור קומפוננטת רשת להגיב להוספה/הסרה ממסמך?,"MQM annotations:
No error detected."
268,We currently use a MutationObserver hack.,אנחנו משתמשים כרגע בטריק MutationObserver.,"MQM annotations:
no-error"
285,Last week got a ton done and feeling much better about field items.,שבוע שעבר הספקתי המון ומרגיש הרבה יותר טוב לגבי פריטי שדה.,"MQM annotations:
no-error"
289,"Also need to seed a salad row there to integrate cut greens in both have trained crew on irrigation, bed prep, and transplanting which is 90% of non-harvest skill items","וגם צריך לזרוע שורת סלט שם כדי לשלב ירקות חתוכים. בשתיהן צוות מאומן על השקיה, הכנת ערוגות והשתלה, שזה 90% מפריטי המיומנות שאינם קציר.","MQM annotations:
Accuracy Errors
[Minor]: [omission] - ""in both"" is omitted in the translation."
290,It's 2023 and I still see people with iPhones actively avoid using Apple Maps.,זו 2023 ואני עדיין רואה אנשים עם אייפונים שנמנעים באופן פעיל מלהשתמש במפות של אפל.,"MQM annotations:
no-error"
293,"Curious, I kept an open mind to compare how Google Maps and Apple Maps compare, on my test iPhone device (my daily driver is an Android device, so it's rare that I use an iPhone).","מתוך סקרנות, שמרתי על ראש פתוח כדי להשוות בין Google Maps ל-Apple Maps, במכשיר האייפון הניסיוני שלי (מכשיר האנדרואיד שלי הוא השימושי היומיומי, אז זה נדיר שאני משתמש באייפון).","MQM annotations:
no-error"
294,The experience having to follow directions was far superior on Apple Maps compared to Google Maps.,החוויה של מעקב אחר הנחיות הייתה טובה בהרבה במפות אפל בהשוואה למפות גוגל.,"MQM annotations:
no-error"
298,Could it be that Google Maps got to market first?,הייתכן שגוגל מפות הגיעו לשוק קודם?,"MQM annotations:
no-error"
303,"I'm biased in favour of not releasing garbage to end users, and Apple royally fucked up with their Apple Maps when it came out in 2012.","אני משוחד לטובת לא לשחרר זבל למשתמשי קצה, ואפל דפקה בגדול עם אפל מפות שלהם כשהוא יצא ב-2012.","MQM annotations:
Accuracy Errors
[no-error]: no-error - No accuracy errors.

Fluency Errors
[Major]: [grammar] - ""When it came out"" refers to Apple Maps and should be feminine singular (""כשזה יצא""). However, the pronoun used (""הוא"") is masculine singular.
[Minor]: [spelling] - ""דפקה"" is a colloquial term for ""fucked up"". While it's understandable, a more formal register might be preferable.

Style Errors
[Minor]: [awkward] - The phrasing ""אפל מפות שלהם"" (""Apple Maps of theirs"") is slightly awkward. ""אפל מפות"" (""Apple Maps"") would be more natural."
305,But it's the land that makes it a good storer of wealth for as long as you think the government isn't going to change the system we live in.,אבל זו האדמה שהופכת אותה למקום טוב לאגור בו עושר כל עוד אתה חושב שהממשלה לא תשנה את השיטה שאנחנו חיים בה.,"MQM annotations:
no-error"
307,A lot of ppl think that they literally own the earth when they buy a piece.,הרבה אנשים חושבים שהם ממש בעלים של כדור הארץ כשהם קונים חתיכה.,"MQM annotations:
no-error"
312,The land is temporary.,האדמה זמנית.,"MQM annotations:
no-error"
314,The land is very easily and quickly taken away by the government one day if they want to do that.,הממשלה יכולה לקחת את הקרקע בקלות ובמהירות רבה מתי שהיא רוצה.,"MQM annotations:
no-error"
317,It has to be taken away one day.,זה חייב להילקח יום אחד.,"MQM annotations:
no-error"
318,That's why the Chinese only allow leases.,לכן הסינים מרשים רק חכירות.,"MQM annotations:
no-error"
319,They already ran out of land.,נגמרה להם כבר הקרקע.,"MQM annotations:
no-error"
320,"To success, the realization of dreams, friendship, to the simple but true!!","להצלחה, הגשמת חלומות, ידידות, לפשוט אך אמיתי!!","MQM annotations:
Accuracy Errors
[Critical]: [Omission] - The word ""To"" is omitted from the beginning of the translation.
[Critical]: [Untranslated text] - The words ""To the"" are untranslated.
[Critical]: [Mistranslation] - The word ""simple"" is translated as ""לפשוט"" which means ""simple"" or ""to peel"". This doesn't quite capture the intended meaning in this context, which is closer to ""basic"" or ""straightforward"".

Fluency Errors
[Minor]: [Punctuation] - Excessive use of commas at the end of the translation."
321,"To all the investors out there, I raise a toast to your success and the realization of your dreams.","לכל המשקיעים שם בחוץ, אני מרים כוסית לחיי ההצלחה שלכם ולמימוש החלומות שלכם.","MQM annotations:
no-error"
323,"And to all my friends, new and old, let us cherish the simple but true things in life that bring us joy and fulfillment.","ולכל חבריי, החדשים והוותיקים, בואו נעריך את הדברים הפשוטים אך האמיתיים בחיים שמביאים לנו שמחה וסיפוק.","MQM annotations:
no-error"
325,I often wonder at the human capacity to be *so* down on oneself while inundated by so much evidence of what actual cruelty looks like.,"אני תוהה לעתים קרובות על היכולת האנושית להיות *כל כך* ביקורתי כלפי עצמה, כשלמעשה מוצגת בפניה כל כך הרבה עדות למה שאכזריות אמיתית נראית.","MQM annotations:
Accuracy Errors
[Minor]: [style/awkward] - ""ביקורתי כלפי עצמה"" (critical of itself) sounds slightly awkward in Hebrew. A more natural phrasing might be ""כל כך שיפוטי כלפי עצמה"" (so judgmental towards itself). While understandable, the current phrasing is not the most idiomatic."
328,But gentling despair at our messiness is crucial - because it gives us more space to tackle the ruins all around.,אבל ריכוך הייאוש מאי הסדר שלנו הוא חיוני - משום שהוא נותן לנו יותר מרחב להתמודד עם ההריסות מסביב.,"MQM annotations:
Accuracy Errors
[Minor]: [Mistranslation] - ""gentling despair"" was translated as ""softening the despair from our mess,"" which doesn't convey the same meaning as the original English phrase. The Hebrew translation focuses on softening the feeling of despair caused by messiness, rather than gentling despair itself."
331,"Some programmers: ""Typing speed does not matter!""","אחדים מהמתכנתים: ""מהירות הקלדה לא משנה!""","MQM annotations:
no-error"
339,It is definitely more romance than filth.,זה בהחלט יותר רומנטיקה מלכלוך.,"MQM annotations:
no-error"
342,I don't agree that #Mastodon is difficult to setup.,אני לא מסכים ש#Mastodon קשה להגדרה.,"MQM annotations:
no-error"
343,"Common, it's really not that hard.","נו, זה באמת לא כזה קשה.","MQM annotations:
no-error"
347,If you stick to the default web interface it doesn't look and feel good (imho).,אם תדבק בממשק הווב המוגדר כברירת מחדל הוא לא נראה או מרגיש טוב (לדעתי).,"MQM annotations:
no-error"
348,"So, it requires a bit more effort to get into it and you probably need a good app to improve #UX.","אז, זה דורש קצת יותר מאמץ להיכנס לזה וכנראה שצריך אפליקציה טובה כדי לשפר את #UX.","MQM annotations:
no-error"
353,Forecasting: anticipating harms before they happen (even if by minutes),תַּחֲזִית: צִפּוּי נְזָקִים לִפְנֵי הִתְרַחֲשׁוּתָם (אֲפִילוּ בְּדַקּוֹת).,"MQM annotations:
no-error"
369,I work out alone in my bedroom without a spotter or even a weight rack.,"אני מתאמן לבד בחדר השינה שלי בלי שומר ובלי מתקן משקולות, רק אני.","MQM annotations:
Accuracy Errors
[Minor]: [addition] - The phrase ""רק אני"" (just me) is added to the end of the sentence, which is not present in the English source. While not changing the meaning significantly, it's an addition."
370,Just me and a barbell with a bunch of weights.,רק אני ומוט משקולות עם הרבה משקלים.,"MQM annotations:
no-error"
372,"If I try and figure out my one rep max is I might not own enough weights to max out, or conversely it could seriously injure/kill me.","אם אני אנסה להבין מה המשקל המקסימלי שלי להרמה בודדת, יכול להיות שאין לי מספיק משקולות כדי להגיע למקסימום, או לחילופין זה יכול לגרום לי לפציעה חמורה או אפילו מוות.","MQM annotations:
no-error"
379,I'd never seen anyone's mom make it or had it shoved at me at a party or seen it appear in conjunction with anyone's saucemaking escapades or baking days,"אף פעם לא ראיתי שאמא של מישהו מכינה את זה, או שדחפו לי את זה במסיבה, או שראיתי את זה מופיע בשילוב עם הרפתקאות הכנת הרטבים או ימי האפייה של מישהו.","MQM annotations:
Accuracy Errors
[no-error]: No error detected."
383,"Having been radicalized here, we're reluctant to buy a new FAANG machine*.","משהתחלחנו פה, אנחנו מסרבים לקנות מכונת FAANG חדשה.

*Note: I assumed ""FAANG machine"" refers to a computer/tech product. If it has a different specific meaning, the translation might need adjustment.","MQM annotations:
Accuracy Errors
[Major]: [mistranslation] - ""Having been radicalized"" is mistranslated as ""Having been horrified/disgusted"". The original meaning of becoming radicalized is lost.

Fluency Errors
[Minor]: [awkward] - The sentence structure in Hebrew is a bit awkward. While grammatically correct, it sounds a bit unnatural. A more natural phrasing might be considered, but this is subjective."
389,So was it Epic that originated this?,אז האם אפיק יצרה את זה במקור?,"MQM annotations:
no-error"
394,Is it so ephemeral then?,האם זה כה חולף אם כך?,"MQM annotations:
no-error"
395,"Merely a ""catchphrase"" with no clear originator?","רק ""סיסמה"" ללא יוצר ברור?","MQM annotations:
no-error"
399,Have now done a full round trip on the new ICNG train.,עכשיו עשיתי נסיעת הלוך ושוב מלאה ברכבת ICNG החדשה.,"MQM annotations:
no-error"
402,There's areas that could use some polish.,יש מקומות שצריכים ליטוש.,"MQM annotations:
no-error"
403,"Namely the lack of enough bins, and the lack of signs to explain the significance of the lighting colours.","כלומר, חוסר בפחים מספיקים וחוסר בשלטים המסבירים את משמעות צבעי התאורה.","MQM annotations:
no-error"
404,"Fix those minor issues, and then can we have more of these please?","תקן את הבעיות הקטנות האלה, ואז אפשר לקבל עוד כאלה בבקשה?","MQM annotations:
no-error"
406,One per customer rules remain as we try to ensure everyone who queues up can get their hands on a board.,חוק של יחידה אחת ללקוח עדיין בתוקף כאשר אנו מנסים להבטיח שכל מי שממתין בתור יוכל להשיג גלשן.,"MQM annotations:
Accuracy Errors
[no-error]: no-error - No errors detected."
